bootstrap_id,object_A,object_B,A_selected_peak_day,B_selected_peak_day,selected_peak_delta_B_minus_A
784,H,V,35.0,45.0,10.0
784,Je,Jw,35.0,48.0,13.0
784,Je,P,35.0,44.0,9.0
784,Je,V,35.0,45.0,10.0
784,Jw,P,48.0,44.0,-4.0
784,Jw,V,48.0,45.0,-3.0
784,P,V,44.0,45.0,1.0
785,H,Je,51.0,51.0,0.0
785,H,Jw,51.0,46.0,-5.0
785,H,P,51.0,39.0,-12.0
785,H,V,51.0,44.0,-7.0
785,Je,Jw,51.0,46.0,-5.0
785,Je,P,51.0,39.0,-12.0
785,Je,V,51.0,44.0,-7.0
785,Jw,P,46.0,39.0,-7.0
785,Jw,V,46.0,44.0,-2.0
785,P,V,39.0,44.0,5.0
786,H,Je,50.0,32.0,-18.0
786,H,Jw,50.0,47.0,-3.0
786,H,P,50.0,42.0,-8.0
786,H,V,50.0,42.0,-8.0
786,Je,Jw,32.0,47.0,15.0
786,Je,P,32.0,42.0,10.0
786,Je,V,32.0,42.0,10.0
786,Jw,P,47.0,42.0,-5.0
786,Jw,V,47.0,42.0,-5.0
786,P,V,42.0,42.0,0.0
787,H,Je,58.0,45.0,-13.0
787,H,Jw,58.0,44.0,-14.0
787,H,P,58.0,41.0,-17.0
787,H,V,58.0,46.0,-12.0
787,Je,Jw,45.0,44.0,-1.0
787,Je,P,45.0,41.0,-4.0
787,Je,V,45.0,46.0,1.0
787,Jw,P,44.0,41.0,-3.0
787,Jw,V,44.0,46.0,2.0
787,P,V,41.0,46.0,5.0
788,H,Je,28.0,55.0,27.0
788,H,Jw,28.0,50.0,22.0
788,H,P,28.0,38.0,10.0
788,H,V,28.0,46.0,18.0
788,Je,Jw,55.0,50.0,-5.0
788,Je,P,55.0,38.0,-17.0
788,Je,V,55.0,46.0,-9.0
788,Jw,P,50.0,38.0,-12.0
788,Jw,V,50.0,46.0,-4.0
788,P,V,38.0,46.0,8.0
789,H,Je,65.0,45.0,-20.0
789,H,Jw,65.0,45.0,-20.0
789,H,P,65.0,44.0,-21.0
789,H,V,65.0,45.0,-20.0
789,Je,Jw,45.0,45.0,0.0
789,Je,P,45.0,44.0,-1.0
789,Je,V,45.0,45.0,0.0
789,Jw,P,45.0,44.0,-1.0
789,Jw,V,45.0,45.0,0.0
789,P,V,44.0,45.0,1.0
790,H,Je,54.0,45.0,-9.0
790,H,Jw,54.0,49.0,-5.0
790,H,P,54.0,43.0,-11.0
790,H,V,54.0,45.0,-9.0
790,Je,Jw,45.0,49.0,4.0
790,Je,P,45.0,43.0,-2.0
790,Je,V,45.0,45.0,0.0
790,Jw,P,49.0,43.0,-6.0
790,Jw,V,49.0,45.0,-4.0
790,P,V,43.0,45.0,2.0
791,H,Je,63.0,27.0,-36.0
791,H,Jw,63.0,45.0,-18.0
791,H,P,63.0,41.0,-22.0
791,H,V,63.0,45.0,-18.0
791,Je,Jw,27.0,45.0,18.0
791,Je,P,27.0,41.0,14.0
791,Je,V,27.0,45.0,18.0
791,Jw,P,45.0,41.0,-4.0
791,Jw,V,45.0,45.0,0.0
791,P,V,41.0,45.0,4.0
792,H,Je,50.0,49.0,-1.0
792,H,Jw,50.0,49.0,-1.0
792,H,P,50.0,42.0,-8.0
792,H,V,50.0,45.0,-5.0
792,Je,Jw,49.0,49.0,0.0
792,Je,P,49.0,42.0,-7.0
792,Je,V,49.0,45.0,-4.0
792,Jw,P,49.0,42.0,-7.0
792,Jw,V,49.0,45.0,-4.0
792,P,V,42.0,45.0,3.0
793,H,Je,51.0,24.0,-27.0
793,H,Jw,51.0,45.0,-6.0
793,H,P,51.0,39.0,-12.0
793,H,V,51.0,42.0,-9.0
793,Je,Jw,24.0,45.0,21.0
793,Je,P,24.0,39.0,15.0
793,Je,V,24.0,42.0,18.0
793,Jw,P,45.0,39.0,-6.0
793,Jw,V,45.0,42.0,-3.0
793,P,V,39.0,42.0,3.0
794,H,Je,31.0,46.0,15.0
794,H,Jw,31.0,45.0,14.0
794,H,P,31.0,42.0,11.0
794,H,V,31.0,43.0,12.0
794,Je,Jw,46.0,45.0,-1.0
794,Je,P,46.0,42.0,-4.0
794,Je,V,46.0,43.0,-3.0
794,Jw,P,45.0,42.0,-3.0
794,Jw,V,45.0,43.0,-2.0
794,P,V,42.0,43.0,1.0
795,H,Je,53.0,55.0,2.0
795,H,Jw,53.0,49.0,-4.0
795,H,P,53.0,41.0,-12.0
795,H,V,53.0,42.0,-11.0
795,Je,Jw,55.0,49.0,-6.0
795,Je,P,55.0,41.0,-14.0
795,Je,V,55.0,42.0,-13.0
795,Jw,P,49.0,41.0,-8.0
795,Jw,V,49.0,42.0,-7.0
795,P,V,41.0,42.0,1.0
796,H,Je,45.0,45.0,0.0
796,H,Jw,45.0,41.0,-4.0
796,H,P,45.0,44.0,-1.0
796,H,V,45.0,43.0,-2.0
796,Je,Jw,45.0,41.0,-4.0
796,Je,P,45.0,44.0,-1.0
796,Je,V,45.0,43.0,-2.0
796,Jw,P,41.0,44.0,3.0
796,Jw,V,41.0,43.0,2.0
796,P,V,44.0,43.0,-1.0
797,H,Je,54.0,20.0,-34.0
797,H,Jw,54.0,46.0,-8.0
797,H,P,54.0,44.0,-10.0
797,H,V,54.0,43.0,-11.0
797,Je,Jw,20.0,46.0,26.0
797,Je,P,20.0,44.0,24.0
797,Je,V,20.0,43.0,23.0
797,Jw,P,46.0,44.0,-2.0
797,Jw,V,46.0,43.0,-3.0
797,P,V,44.0,43.0,-1.0
798,H,Je,51.0,31.0,-20.0
798,H,Jw,51.0,52.0,1.0
798,H,P,51.0,40.0,-11.0
798,H,V,51.0,48.0,-3.0
798,Je,Jw,31.0,52.0,21.0
798,Je,P,31.0,40.0,9.0
798,Je,V,31.0,48.0,17.0
798,Jw,P,52.0,40.0,-12.0
798,Jw,V,52.0,48.0,-4.0
798,P,V,40.0,48.0,8.0
799,H,Je,32.0,51.0,19.0
799,H,Jw,32.0,50.0,18.0
799,H,P,32.0,38.0,6.0
799,H,V,32.0,46.0,14.0
799,Je,Jw,51.0,50.0,-1.0
799,Je,P,51.0,38.0,-13.0
799,Je,V,51.0,46.0,-5.0
799,Jw,P,50.0,38.0,-12.0
799,Jw,V,50.0,46.0,-4.0
799,P,V,38.0,46.0,8.0
800,H,Je,35.0,50.0,15.0
800,H,Jw,35.0,50.0,15.0
800,H,P,35.0,45.0,10.0
800,H,V,35.0,45.0,10.0
800,Je,Jw,50.0,50.0,0.0
800,Je,P,50.0,45.0,-5.0
800,Je,V,50.0,45.0,-5.0
800,Jw,P,50.0,45.0,-5.0
800,Jw,V,50.0,45.0,-5.0
800,P,V,45.0,45.0,0.0
801,H,Je,51.0,45.0,-6.0
801,H,Jw,51.0,51.0,0.0
801,H,P,51.0,44.0,-7.0
801,H,V,51.0,44.0,-7.0
801,Je,Jw,45.0,51.0,6.0
801,Je,P,45.0,44.0,-1.0
801,Je,V,45.0,44.0,-1.0
801,Jw,P,51.0,44.0,-7.0
801,Jw,V,51.0,44.0,-7.0
801,P,V,44.0,44.0,0.0
802,H,Je,35.0,32.0,-3.0
802,H,Jw,35.0,46.0,11.0
802,H,P,35.0,44.0,9.0
802,H,V,35.0,46.0,11.0
802,Je,Jw,32.0,46.0,14.0
802,Je,P,32.0,44.0,12.0
802,Je,V,32.0,46.0,14.0
802,Jw,P,46.0,44.0,-2.0
802,Jw,V,46.0,46.0,0.0
802,P,V,44.0,46.0,2.0
803,H,Je,32.0,45.0,13.0
803,H,Jw,32.0,47.0,15.0
803,H,P,32.0,45.0,13.0
803,H,V,32.0,48.0,16.0
803,Je,Jw,45.0,47.0,2.0
803,Je,P,45.0,45.0,0.0
803,Je,V,45.0,48.0,3.0
803,Jw,P,47.0,45.0,-2.0
803,Jw,V,47.0,48.0,1.0
803,P,V,45.0,48.0,3.0
804,H,Je,33.0,33.0,0.0
804,H,Jw,33.0,51.0,18.0
804,H,P,33.0,43.0,10.0
804,H,V,33.0,44.0,11.0
804,Je,Jw,33.0,51.0,18.0
804,Je,P,33.0,43.0,10.0
804,Je,V,33.0,44.0,11.0
804,Jw,P,51.0,43.0,-8.0
804,Jw,V,51.0,44.0,-7.0
804,P,V,43.0,44.0,1.0
805,H,Je,33.0,45.0,12.0
805,H,Jw,33.0,49.0,16.0
805,H,P,33.0,44.0,11.0
805,H,V,33.0,45.0,12.0
805,Je,Jw,45.0,49.0,4.0
805,Je,P,45.0,44.0,-1.0
805,Je,V,45.0,45.0,0.0
805,Jw,P,49.0,44.0,-5.0
805,Jw,V,49.0,45.0,-4.0
805,P,V,44.0,45.0,1.0
806,H,Je,35.0,49.0,14.0
806,H,Jw,35.0,39.0,4.0
806,H,P,35.0,45.0,10.0
806,H,V,35.0,46.0,11.0
806,Je,Jw,49.0,39.0,-10.0
806,Je,P,49.0,45.0,-4.0
806,Je,V,49.0,46.0,-3.0
806,Jw,P,39.0,45.0,6.0
806,Jw,V,39.0,46.0,7.0
806,P,V,45.0,46.0,1.0
807,H,Je,53.0,26.0,-27.0
807,H,Jw,53.0,49.0,-4.0
807,H,P,53.0,43.0,-10.0
807,H,V,53.0,43.0,-10.0
807,Je,Jw,26.0,49.0,23.0
807,Je,P,26.0,43.0,17.0
807,Je,V,26.0,43.0,17.0
807,Jw,P,49.0,43.0,-6.0
807,Jw,V,49.0,43.0,-6.0
807,P,V,43.0,43.0,0.0
808,H,Je,32.0,49.0,17.0
808,H,Jw,32.0,50.0,18.0
808,H,P,32.0,45.0,13.0
808,H,V,32.0,45.0,13.0
808,Je,Jw,49.0,50.0,1.0
808,Je,P,49.0,45.0,-4.0
808,Je,V,49.0,45.0,-4.0
808,Jw,P,50.0,45.0,-5.0
808,Jw,V,50.0,45.0,-5.0
808,P,V,45.0,45.0,0.0
809,H,Je,43.0,56.0,13.0
809,H,Jw,43.0,39.0,-4.0
809,H,P,43.0,40.0,-3.0
809,H,V,43.0,41.0,-2.0
809,Je,Jw,56.0,39.0,-17.0
809,Je,P,56.0,40.0,-16.0
809,Je,V,56.0,41.0,-15.0
809,Jw,P,39.0,40.0,1.0
809,Jw,V,39.0,41.0,2.0
809,P,V,40.0,41.0,1.0
810,H,Je,35.0,50.0,15.0
810,H,Jw,35.0,51.0,16.0
810,H,P,35.0,41.0,6.0
810,H,V,35.0,47.0,12.0
810,Je,Jw,50.0,51.0,1.0
810,Je,P,50.0,41.0,-9.0
810,Je,V,50.0,47.0,-3.0
810,Jw,P,51.0,41.0,-10.0
810,Jw,V,51.0,47.0,-4.0
810,P,V,41.0,47.0,6.0
811,H,Je,31.0,46.0,15.0
811,H,Jw,31.0,41.0,10.0
811,H,P,31.0,41.0,10.0
811,H,V,31.0,42.0,11.0
811,Je,Jw,46.0,41.0,-5.0
811,Je,P,46.0,41.0,-5.0
811,Je,V,46.0,42.0,-4.0
811,Jw,P,41.0,41.0,0.0
811,Jw,V,41.0,42.0,1.0
811,P,V,41.0,42.0,1.0
812,H,Je,31.0,45.0,14.0
812,H,Jw,31.0,47.0,16.0
812,H,P,31.0,43.0,12.0
812,H,V,31.0,44.0,13.0
812,Je,Jw,45.0,47.0,2.0
812,Je,P,45.0,43.0,-2.0
812,Je,V,45.0,44.0,-1.0
812,Jw,P,47.0,43.0,-4.0
812,Jw,V,47.0,44.0,-3.0
812,P,V,43.0,44.0,1.0
813,H,Je,36.0,46.0,10.0
813,H,Jw,36.0,48.0,12.0
813,H,P,36.0,45.0,9.0
813,H,V,36.0,45.0,9.0
813,Je,Jw,46.0,48.0,2.0
813,Je,P,46.0,45.0,-1.0
813,Je,V,46.0,45.0,-1.0
813,Jw,P,48.0,45.0,-3.0
813,Jw,V,48.0,45.0,-3.0
813,P,V,45.0,45.0,0.0
814,H,Je,33.0,48.0,15.0
814,H,Jw,33.0,48.0,15.0
814,H,P,33.0,45.0,12.0
814,H,V,33.0,46.0,13.0
814,Je,Jw,48.0,48.0,0.0
814,Je,P,48.0,45.0,-3.0
814,Je,V,48.0,46.0,-2.0
814,Jw,P,48.0,45.0,-3.0
814,Jw,V,48.0,46.0,-2.0
814,P,V,45.0,46.0,1.0
815,H,Je,32.0,47.0,15.0
815,H,Jw,32.0,51.0,19.0
815,H,P,32.0,45.0,13.0
815,H,V,32.0,44.0,12.0
815,Je,Jw,47.0,51.0,4.0
815,Je,P,47.0,45.0,-2.0
815,Je,V,47.0,44.0,-3.0
815,Jw,P,51.0,45.0,-6.0
815,Jw,V,51.0,44.0,-7.0
815,P,V,45.0,44.0,-1.0
816,H,Je,32.0,45.0,13.0
816,H,Jw,32.0,48.0,16.0
816,H,P,32.0,34.0,2.0
816,H,V,32.0,42.0,10.0
816,Je,Jw,45.0,48.0,3.0
816,Je,P,45.0,34.0,-11.0
816,Je,V,45.0,42.0,-3.0
816,Jw,P,48.0,34.0,-14.0
816,Jw,V,48.0,42.0,-6.0
816,P,V,34.0,42.0,8.0
817,H,Je,48.0,52.0,4.0
817,H,Jw,48.0,40.0,-8.0
817,H,P,48.0,45.0,-3.0
817,H,V,48.0,45.0,-3.0
817,Je,Jw,52.0,40.0,-12.0
817,Je,P,52.0,45.0,-7.0
817,Je,V,52.0,45.0,-7.0
817,Jw,P,40.0,45.0,5.0
817,Jw,V,40.0,45.0,5.0
817,P,V,45.0,45.0,0.0
818,H,Je,52.0,49.0,-3.0
818,H,Jw,52.0,38.0,-14.0
818,H,P,52.0,41.0,-11.0
818,H,V,52.0,41.0,-11.0
818,Je,Jw,49.0,38.0,-11.0
818,Je,P,49.0,41.0,-8.0
818,Je,V,49.0,41.0,-8.0
818,Jw,P,38.0,41.0,3.0
818,Jw,V,38.0,41.0,3.0
818,P,V,41.0,41.0,0.0
819,H,Je,52.0,45.0,-7.0
819,H,Jw,52.0,48.0,-4.0
819,H,P,52.0,41.0,-11.0
819,H,V,52.0,44.0,-8.0
819,Je,Jw,45.0,48.0,3.0
819,Je,P,45.0,41.0,-4.0
819,Je,V,45.0,44.0,-1.0
819,Jw,P,48.0,41.0,-7.0
819,Jw,V,48.0,44.0,-4.0
819,P,V,41.0,44.0,3.0
820,H,Je,53.0,51.0,-2.0
820,H,Jw,53.0,42.0,-11.0
820,H,P,53.0,40.0,-13.0
820,H,V,53.0,42.0,-11.0
820,Je,Jw,51.0,42.0,-9.0
820,Je,P,51.0,40.0,-11.0
820,Je,V,51.0,42.0,-9.0
820,Jw,P,42.0,40.0,-2.0
820,Jw,V,42.0,42.0,0.0
820,P,V,40.0,42.0,2.0
821,H,Je,53.0,52.0,-1.0
821,H,Jw,53.0,49.0,-4.0
821,H,P,53.0,46.0,-7.0
821,H,V,53.0,40.0,-13.0
821,Je,Jw,52.0,49.0,-3.0
821,Je,P,52.0,46.0,-6.0
821,Je,V,52.0,40.0,-12.0
821,Jw,P,49.0,46.0,-3.0
821,Jw,V,49.0,40.0,-9.0
821,P,V,46.0,40.0,-6.0
822,H,Je,34.0,50.0,16.0
822,H,Jw,34.0,50.0,16.0
822,H,P,34.0,45.0,11.0
822,H,V,34.0,47.0,13.0
822,Je,Jw,50.0,50.0,0.0
822,Je,P,50.0,45.0,-5.0
822,Je,V,50.0,47.0,-3.0
822,Jw,P,50.0,45.0,-5.0
822,Jw,V,50.0,47.0,-3.0
822,P,V,45.0,47.0,2.0
823,H,Je,31.0,46.0,15.0
823,H,Jw,31.0,44.0,13.0
823,H,P,31.0,45.0,14.0
823,H,V,31.0,45.0,14.0
823,Je,Jw,46.0,44.0,-2.0
823,Je,P,46.0,45.0,-1.0
823,Je,V,46.0,45.0,-1.0
823,Jw,P,44.0,45.0,1.0
823,Jw,V,44.0,45.0,1.0
823,P,V,45.0,45.0,0.0
824,H,Je,50.0,54.0,4.0
824,H,Jw,50.0,53.0,3.0
824,H,P,50.0,45.0,-5.0
824,H,V,50.0,43.0,-7.0
824,Je,Jw,54.0,53.0,-1.0
824,Je,P,54.0,45.0,-9.0
824,Je,V,54.0,43.0,-11.0
824,Jw,P,53.0,45.0,-8.0
824,Jw,V,53.0,43.0,-10.0
824,P,V,45.0,43.0,-2.0
825,H,Je,55.0,60.0,5.0
825,H,Jw,55.0,41.0,-14.0
825,H,P,55.0,41.0,-14.0
825,H,V,55.0,44.0,-11.0
825,Je,Jw,60.0,41.0,-19.0
825,Je,P,60.0,41.0,-19.0
825,Je,V,60.0,44.0,-16.0
825,Jw,P,41.0,41.0,0.0
825,Jw,V,41.0,44.0,3.0
825,P,V,41.0,44.0,3.0
826,H,Je,50.0,51.0,1.0
826,H,Jw,50.0,49.0,-1.0
826,H,P,50.0,41.0,-9.0
826,H,V,50.0,45.0,-5.0
826,Je,Jw,51.0,49.0,-2.0
826,Je,P,51.0,41.0,-10.0
826,Je,V,51.0,45.0,-6.0
826,Jw,P,49.0,41.0,-8.0
826,Jw,V,49.0,45.0,-4.0
826,P,V,41.0,45.0,4.0
827,H,Je,54.0,44.0,-10.0
827,H,Jw,54.0,43.0,-11.0
827,H,P,54.0,43.0,-11.0
827,H,V,54.0,43.0,-11.0
827,Je,Jw,44.0,43.0,-1.0
827,Je,P,44.0,43.0,-1.0
827,Je,V,44.0,43.0,-1.0
827,Jw,P,43.0,43.0,0.0
827,Jw,V,43.0,43.0,0.0
827,P,V,43.0,43.0,0.0
828,H,Je,33.0,47.0,14.0
828,H,Jw,33.0,44.0,11.0
828,H,P,33.0,43.0,10.0
828,H,V,33.0,45.0,12.0
828,Je,Jw,47.0,44.0,-3.0
828,Je,P,47.0,43.0,-4.0
828,Je,V,47.0,45.0,-2.0
828,Jw,P,44.0,43.0,-1.0
828,Jw,V,44.0,45.0,1.0
828,P,V,43.0,45.0,2.0
829,H,Je,30.0,45.0,15.0
829,H,Jw,30.0,45.0,15.0
829,H,P,30.0,44.0,14.0
829,H,V,30.0,45.0,15.0
829,Je,Jw,45.0,45.0,0.0
829,Je,P,45.0,44.0,-1.0
829,Je,V,45.0,45.0,0.0
829,Jw,P,45.0,44.0,-1.0
829,Jw,V,45.0,45.0,0.0
829,P,V,44.0,45.0,1.0
830,H,Je,33.0,45.0,12.0
830,H,Jw,33.0,46.0,13.0
830,H,P,33.0,45.0,12.0
830,H,V,33.0,45.0,12.0
830,Je,Jw,45.0,46.0,1.0
830,Je,P,45.0,45.0,0.0
830,Je,V,45.0,45.0,0.0
830,Jw,P,46.0,45.0,-1.0
830,Jw,V,46.0,45.0,-1.0
830,P,V,45.0,45.0,0.0
831,H,Je,32.0,46.0,14.0
831,H,Jw,32.0,44.0,12.0
831,H,P,32.0,45.0,13.0
831,H,V,32.0,46.0,14.0
831,Je,Jw,46.0,44.0,-2.0
831,Je,P,46.0,45.0,-1.0
831,Je,V,46.0,46.0,0.0
831,Jw,P,44.0,45.0,1.0
831,Jw,V,44.0,46.0,2.0
831,P,V,45.0,46.0,1.0
832,H,Je,35.0,34.0,-1.0
832,H,Jw,35.0,48.0,13.0
832,H,P,35.0,45.0,10.0
832,H,V,35.0,45.0,10.0
832,Je,Jw,34.0,48.0,14.0
832,Je,P,34.0,45.0,11.0
832,Je,V,34.0,45.0,11.0
832,Jw,P,48.0,45.0,-3.0
832,Jw,V,48.0,45.0,-3.0
832,P,V,45.0,45.0,0.0
833,H,Je,30.0,46.0,16.0
833,H,Jw,30.0,46.0,16.0
833,H,P,30.0,46.0,16.0
833,H,V,30.0,46.0,16.0
833,Je,Jw,46.0,46.0,0.0
833,Je,P,46.0,46.0,0.0
833,Je,V,46.0,46.0,0.0
833,Jw,P,46.0,46.0,0.0
833,Jw,V,46.0,46.0,0.0
833,P,V,46.0,46.0,0.0
834,H,Je,34.0,35.0,1.0
834,H,Jw,34.0,46.0,12.0
834,H,P,34.0,43.0,9.0
834,H,V,34.0,45.0,11.0
834,Je,Jw,35.0,46.0,11.0
834,Je,P,35.0,43.0,8.0
834,Je,V,35.0,45.0,10.0
834,Jw,P,46.0,43.0,-3.0
834,Jw,V,46.0,45.0,-1.0
834,P,V,43.0,45.0,2.0
835,H,Je,49.0,28.0,-21.0
835,H,Jw,49.0,48.0,-1.0
835,H,P,49.0,41.0,-8.0
835,H,V,49.0,42.0,-7.0
835,Je,Jw,28.0,48.0,20.0
835,Je,P,28.0,41.0,13.0
835,Je,V,28.0,42.0,14.0
835,Jw,P,48.0,41.0,-7.0
835,Jw,V,48.0,42.0,-6.0
835,P,V,41.0,42.0,1.0
836,H,Je,34.0,46.0,12.0
836,H,Jw,34.0,43.0,9.0
836,H,P,34.0,44.0,10.0
836,H,V,34.0,45.0,11.0
836,Je,Jw,46.0,43.0,-3.0
836,Je,P,46.0,44.0,-2.0
836,Je,V,46.0,45.0,-1.0
836,Jw,P,43.0,44.0,1.0
836,Jw,V,43.0,45.0,2.0
836,P,V,44.0,45.0,1.0
837,H,Je,50.0,43.0,-7.0
837,H,Jw,50.0,46.0,-4.0
837,H,P,50.0,39.0,-11.0
837,H,V,50.0,43.0,-7.0
837,Je,Jw,43.0,46.0,3.0
837,Je,P,43.0,39.0,-4.0
837,Je,V,43.0,43.0,0.0
837,Jw,P,46.0,39.0,-7.0
837,Jw,V,46.0,43.0,-3.0
837,P,V,39.0,43.0,4.0
838,H,Je,50.0,45.0,-5.0
838,H,Jw,50.0,52.0,2.0
838,H,P,50.0,44.0,-6.0
838,H,V,50.0,44.0,-6.0
838,Je,Jw,45.0,52.0,7.0
838,Je,P,45.0,44.0,-1.0
838,Je,V,45.0,44.0,-1.0
838,Jw,P,52.0,44.0,-8.0
838,Jw,V,52.0,44.0,-8.0
838,P,V,44.0,44.0,0.0
839,H,Je,33.0,33.0,0.0
839,H,Jw,33.0,37.0,4.0
839,H,P,33.0,41.0,8.0
839,H,V,33.0,45.0,12.0
839,Je,Jw,33.0,37.0,4.0
839,Je,P,33.0,41.0,8.0
839,Je,V,33.0,45.0,12.0
839,Jw,P,37.0,41.0,4.0
839,Jw,V,37.0,45.0,8.0
839,P,V,41.0,45.0,4.0
840,H,Je,53.0,52.0,-1.0
840,H,Jw,53.0,48.0,-5.0
840,H,P,53.0,40.0,-13.0
840,H,V,53.0,44.0,-9.0
840,Je,Jw,52.0,48.0,-4.0
840,Je,P,52.0,40.0,-12.0
840,Je,V,52.0,44.0,-8.0
840,Jw,P,48.0,40.0,-8.0
840,Jw,V,48.0,44.0,-4.0
840,P,V,40.0,44.0,4.0
841,H,Je,32.0,45.0,13.0
841,H,Jw,32.0,45.0,13.0
841,H,P,32.0,45.0,13.0
841,H,V,32.0,45.0,13.0
841,Je,Jw,45.0,45.0,0.0
841,Je,P,45.0,45.0,0.0
841,Je,V,45.0,45.0,0.0
841,Jw,P,45.0,45.0,0.0
841,Jw,V,45.0,45.0,0.0
841,P,V,45.0,45.0,0.0
842,H,Je,20.0,29.0,9.0
842,H,Jw,20.0,47.0,27.0
842,H,P,20.0,40.0,20.0
842,H,V,20.0,46.0,26.0
842,Je,Jw,29.0,47.0,18.0
842,Je,P,29.0,40.0,11.0
842,Je,V,29.0,46.0,17.0
842,Jw,P,47.0,40.0,-7.0
842,Jw,V,47.0,46.0,-1.0
842,P,V,40.0,46.0,6.0
843,H,Je,59.0,45.0,-14.0
843,H,Jw,59.0,44.0,-15.0
843,H,P,59.0,44.0,-15.0
843,H,V,59.0,46.0,-13.0
843,Je,Jw,45.0,44.0,-1.0
843,Je,P,45.0,44.0,-1.0
843,Je,V,45.0,46.0,1.0
843,Jw,P,44.0,44.0,0.0
843,Jw,V,44.0,46.0,2.0
843,P,V,44.0,46.0,2.0
844,H,Je,33.0,34.0,1.0
844,H,Jw,33.0,42.0,9.0
844,H,P,33.0,40.0,7.0
844,H,V,33.0,42.0,9.0
844,Je,Jw,34.0,42.0,8.0
844,Je,P,34.0,40.0,6.0
844,Je,V,34.0,42.0,8.0
844,Jw,P,42.0,40.0,-2.0
844,Jw,V,42.0,42.0,0.0
844,P,V,40.0,42.0,2.0
845,H,Je,50.0,44.0,-6.0
845,H,Jw,50.0,50.0,0.0
845,H,P,50.0,42.0,-8.0
845,H,V,50.0,41.0,-9.0
845,Je,Jw,44.0,50.0,6.0
845,Je,P,44.0,42.0,-2.0
845,Je,V,44.0,41.0,-3.0
845,Jw,P,50.0,42.0,-8.0
845,Jw,V,50.0,41.0,-9.0
845,P,V,42.0,41.0,-1.0
846,H,Je,34.0,60.0,26.0
846,H,Jw,34.0,48.0,14.0
846,H,P,34.0,42.0,8.0
846,H,V,34.0,45.0,11.0
846,Je,Jw,60.0,48.0,-12.0
846,Je,P,60.0,42.0,-18.0
846,Je,V,60.0,45.0,-15.0
846,Jw,P,48.0,42.0,-6.0
846,Jw,V,48.0,45.0,-3.0
846,P,V,42.0,45.0,3.0
847,H,Je,35.0,47.0,12.0
847,H,Jw,35.0,49.0,14.0
847,H,P,35.0,46.0,11.0
847,H,V,35.0,45.0,10.0
847,Je,Jw,47.0,49.0,2.0
847,Je,P,47.0,46.0,-1.0
847,Je,V,47.0,45.0,-2.0
847,Jw,P,49.0,46.0,-3.0
847,Jw,V,49.0,45.0,-4.0
847,P,V,46.0,45.0,-1.0
848,H,Je,55.0,44.0,-11.0
848,H,Jw,55.0,44.0,-11.0
848,H,P,55.0,40.0,-15.0
848,H,V,55.0,42.0,-13.0
848,Je,Jw,44.0,44.0,0.0
848,Je,P,44.0,40.0,-4.0
848,Je,V,44.0,42.0,-2.0
848,Jw,P,44.0,40.0,-4.0
848,Jw,V,44.0,42.0,-2.0
848,P,V,40.0,42.0,2.0
849,H,Je,31.0,46.0,15.0
849,H,Jw,31.0,51.0,20.0
849,H,P,31.0,45.0,14.0
849,H,V,31.0,47.0,16.0
849,Je,Jw,46.0,51.0,5.0
849,Je,P,46.0,45.0,-1.0
849,Je,V,46.0,47.0,1.0
849,Jw,P,51.0,45.0,-6.0
849,Jw,V,51.0,47.0,-4.0
849,P,V,45.0,47.0,2.0
850,H,Je,33.0,45.0,12.0
850,H,Jw,33.0,52.0,19.0
850,H,P,33.0,46.0,13.0
850,H,V,33.0,50.0,17.0
850,Je,Jw,45.0,52.0,7.0
850,Je,P,45.0,46.0,1.0
850,Je,V,45.0,50.0,5.0
850,Jw,P,52.0,46.0,-6.0
850,Jw,V,52.0,50.0,-2.0
850,P,V,46.0,50.0,4.0
851,H,Je,52.0,44.0,-8.0
851,H,Jw,52.0,51.0,-1.0
851,H,P,52.0,41.0,-11.0
851,H,V,52.0,42.0,-10.0
851,Je,Jw,44.0,51.0,7.0
851,Je,P,44.0,41.0,-3.0
851,Je,V,44.0,42.0,-2.0
851,Jw,P,51.0,41.0,-10.0
851,Jw,V,51.0,42.0,-9.0
851,P,V,41.0,42.0,1.0
852,H,Je,53.0,47.0,-6.0
852,H,Jw,53.0,40.0,-13.0
852,H,P,53.0,44.0,-9.0
852,H,V,53.0,44.0,-9.0
852,Je,Jw,47.0,40.0,-7.0
852,Je,P,47.0,44.0,-3.0
852,Je,V,47.0,44.0,-3.0
852,Jw,P,40.0,44.0,4.0
852,Jw,V,40.0,44.0,4.0
852,P,V,44.0,44.0,0.0
853,H,Je,33.0,45.0,12.0
853,H,Jw,33.0,45.0,12.0
853,H,P,33.0,44.0,11.0
853,H,V,33.0,45.0,12.0
853,Je,Jw,45.0,45.0,0.0
853,Je,P,45.0,44.0,-1.0
853,Je,V,45.0,45.0,0.0
853,Jw,P,45.0,44.0,-1.0
853,Jw,V,45.0,45.0,0.0
853,P,V,44.0,45.0,1.0
854,H,Je,31.0,31.0,0.0
854,H,Jw,31.0,51.0,20.0
854,H,P,31.0,40.0,9.0
854,H,V,31.0,48.0,17.0
854,Je,Jw,31.0,51.0,20.0
854,Je,P,31.0,40.0,9.0
854,Je,V,31.0,48.0,17.0
854,Jw,P,51.0,40.0,-11.0
854,Jw,V,51.0,48.0,-3.0
854,P,V,40.0,48.0,8.0
855,H,Je,35.0,45.0,10.0
