year,mode,cluster_id,object,window_day_min,window_day_max,strength_raw,note,strength_z,strength_robust_z,rank_within_cluster
2002,local_background_removed,E2,H,27,38,19.517106606997586,,0.8221245270547779,0.6894248702834915,2.0
2003,local_background_removed,E2,H,27,38,8.859001360146305,,-0.9394112392071797,-0.5186580375638512,5.0
2004,local_background_removed,E2,H,27,38,6.796126173279487,,-1.2803563076632976,-0.7524823615460564,5.0
2005,local_background_removed,E2,H,27,38,15.018810172783896,,0.07866123103816168,0.17954859202008583,1.0
2006,local_background_removed,E2,H,27,38,19.537244466087856,,0.8254528446329829,0.6917074714404635,3.0
2007,local_background_removed,E2,H,27,38,11.35677225032964,,-0.5265880725110375,-0.2355388291998136,3.0
2008,local_background_removed,E2,H,27,38,13.274958736808063,,-0.20955666551772195,-0.018114788555916108,5.0
2009,local_background_removed,E2,H,27,38,22.663828999438664,,1.342204214053547,1.0461019202846293,3.0
2010,local_background_removed,E2,H,27,38,11.49479967560086,,-0.5037753641816529,-0.21989359306991163,3.0
2011,local_background_removed,E2,H,27,38,23.952588365547903,,1.5552060248751467,1.192181183574388,1.0
2012,local_background_removed,E2,H,27,38,15.607878908771946,,0.1760205292620397,0.24631879694977002,2.0
2013,local_background_removed,E2,H,27,38,17.10567144174775,,0.4235706384201787,0.41609170842707144,1.0
2014,local_background_removed,E2,H,27,38,15.681729850435762,,0.18822636436123513,0.25468970887887155,1.0
2015,local_background_removed,E2,H,27,38,14.31378955218868,,-0.037862204447481805,0.09963538590189422,2.0
2016,local_background_removed,E2,H,27,38,9.929531871408448,,-0.7624775590842442,-0.397314742200264,3.0
2017,local_background_removed,E2,H,27,38,19.363716664251623,,0.7967727535384004,0.6720383119998954,1.0
2018,local_background_removed,E2,H,27,38,19.257189575619915,,0.7791663148371173,0.6599635996548728,2.0
2019,local_background_removed,E2,H,27,38,22.367501228771516,,1.293228157383337,1.0125135378684162,2.0
2020,local_background_removed,E2,H,27,38,23.574367193821253,,1.492694902483028,1.1493102865090818,1.0
2021,local_background_removed,E2,H,27,38,19.5368753315246,,0.8253918353146589,0.691665630499111,1.0
2022,local_background_removed,E2,H,27,38,10.214711391729251,,-0.7153440477127991,-0.3649900000262789,4.0
2023,local_background_removed,E2,H,27,38,12.776699741785364,,-0.2919072353672289,-0.07459182285297813,3.0
1979,local_background_removed,M,H,40,48,21.023234411816382,,1.0710522618914855,0.8601425744056916,2.0
1980,local_background_removed,M,H,40,48,11.750260376542743,,-0.4615536792610221,-0.19093744192608936,3.0
1981,local_background_removed,M,H,40,48,22.06607461833053,,1.243409381635014,0.97834720833703,1.0
1982,local_background_removed,M,H,40,48,17.651593426798474,,0.5137987868558194,0.4779712830684192,3.0
1983,local_background_removed,M,H,40,48,13.684427651306702,,-0.14188102136184316,0.028298001095110423,4.0
1984,local_background_removed,M,H,40,48,4.405283939784507,,-1.6755066658411968,-1.0234813403277823,5.0
1985,local_background_removed,M,H,40,48,22.201337091394286,,1.2657651079687584,0.9936790405902125,1.0
1986,local_background_removed,M,H,40,48,6.138953816869033,,-1.3889715430737062,-0.8269720267258761,5.0
1987,local_background_removed,M,H,40,48,8.770450139043959,,-0.9540466870194478,-0.528695207792993,5.0
1988,local_background_removed,M,H,40,48,10.159062178119695,,-0.7245415624555387,-0.37129776883131216,5.0
1989,local_background_removed,M,H,40,48,13.302012571189648,,-0.2050852988184892,-0.015048270244157001,4.0
1990,local_background_removed,M,H,40,48,11.008630881501198,,-0.5841277063111329,-0.2750002182042497,3.0
1991,local_background_removed,M,H,40,48,13.531260079546561,,-0.16719604215005443,0.01093664828480917,5.0
1992,local_background_removed,M,H,40,48,24.14225154970578,,1.5865529176576072,1.2136792684330195,2.0
1993,local_background_removed,M,H,40,48,24.094927273361133,,1.5787313205291507,1.2083151208613765,2.0
1994,local_background_removed,M,H,40,48,15.437097314825424,,0.14779432216534194,0.22696091674093355,3.0
1995,local_background_removed,M,H,40,48,21.58436333236177,,1.1637937614480491,0.9237458361777579,3.0
1996,local_background_removed,M,H,40,48,11.463406053221634,,-0.508963996435952,-0.22345202092677297,5.0
1997,local_background_removed,M,H,40,48,10.11915516240615,,-0.7311372597090403,-0.3758211791814748,4.0
1998,local_background_removed,M,H,40,48,6.196267894198279,,-1.3794988652583322,-0.8204755476991787,5.0
1999,local_background_removed,M,H,40,48,7.831925327696774,,-1.109162909314282,-0.6350758220690762,5.0
2000,local_background_removed,M,H,40,48,25.91767662335729,,1.8799891987901618,1.4149214813747293,1.0
2001,local_background_removed,M,H,40,48,3.7902388347109177,,-1.777159250926294,-1.0931959342246746,5.0
2002,local_background_removed,M,H,40,48,13.647185123345652,,-0.14803634104671698,0.024076607101270547,3.0
2003,local_background_removed,M,H,40,48,13.294184295442333,,-0.20637912988861581,-0.015935595515320065,4.0
2004,local_background_removed,M,H,40,48,13.875411755475541,,-0.11031581136541349,0.049945810585927175,5.0
2005,local_background_removed,M,H,40,48,12.166070700785133,,-0.3928299482441659,-0.1438058614069256,4.0
2006,local_background_removed,M,H,40,48,19.542833984452347,,0.8263766614172221,0.6923410363605731,4.0
2007,local_background_removed,M,H,40,48,11.130337673147372,,-0.5640124173816053,-0.26120490549610037,2.0
2008,local_background_removed,M,H,40,48,22.13909998409999,,1.2554787683287951,0.9866245422704183,3.0
2009,local_background_removed,M,H,40,48,35.755222004553794,,3.505905591980435,2.5299949540923232,1.0
2010,local_background_removed,M,H,40,48,13.46584822043076,,-0.17800709408672152,0.0035222958142643555,4.0
2011,local_background_removed,M,H,40,48,9.42598819829327,,-0.845701562743746,-0.45439078815363204,4.0
2012,local_background_removed,M,H,40,48,8.54620966286982,,-0.9911083982594503,-0.5541125854824802,5.0
2013,local_background_removed,M,H,40,48,8.410017419943808,,-1.0136177938269677,-0.5695498059874022,5.0
2014,local_background_removed,M,H,40,48,6.9819878915701326,,-1.249637708365866,-0.7314151680919102,5.0
2015,local_background_removed,M,H,40,48,15.748684762338295,,0.19929244686948155,0.26227896445408466,4.0
2016,local_background_removed,M,H,40,48,11.638286308412487,,-0.48006037640248356,-0.20362956258893034,4.0
2017,local_background_removed,M,H,40,48,10.983626618450556,,-0.5882603267584436,-0.2778344201674667,3.0
2018,local_background_removed,M,H,40,48,15.857128025176944,,0.21721558439496835,0.2745708727503809,2.0
2019,local_background_removed,M,H,40,48,9.257985698044306,,-0.8734684505869124,-0.47343366156552225,5.0
2020,local_background_removed,M,H,40,48,13.968961547833496,,-0.09485421651828052,0.060549562619029045,3.0
2021,local_background_removed,M,H,40,48,18.893529296413618,,0.7190617677573299,0.6187431615566554,3.0
2022,local_background_removed,M,H,40,48,12.882532157411239,,-0.2744156098824876,-0.06259585082487426,5.0
2023,local_background_removed,M,H,40,48,27.023238501125046,,2.0627127452740903,1.540235538344979,2.0
1979,raw,E1,H,12,23,5815.186096100598,,-0.4314189322827546,-0.41725717305673365,3.0
1980,raw,E1,H,12,23,5796.9579278740375,,-1.4572294829803396,-1.1818071597822324,5.0
1981,raw,E1,H,12,23,5805.800600957134,,-0.9595981668620086,-0.8109160475064477,4.0
1982,raw,E1,H,12,23,5777.433244881073,,-2.5560028519920004,-2.0007372869104074,5.0
1983,raw,E1,H,12,23,5835.176614392197,,0.6935698390824028,0.42121163546610985,3.0
1984,raw,E1,H,12,23,5791.445835830733,,-1.7674286266441077,-1.4130026285840656,5.0
1985,raw,E1,H,12,23,5782.141634843765,,-2.2910329416588975,-1.8032517557954588,5.0
1986,raw,E1,H,12,23,5813.374905503312,,-0.5333457085186991,-0.49322452917835924,5.0
1987,raw,E1,H,12,23,5824.005382873059,,0.06489629305272131,-0.04734696041185774,3.0
1988,raw,E1,H,12,23,5799.1584726002675,,-1.3333913677406823,-1.0895089968337182,5.0
1989,raw,E1,H,12,23,5788.644686527511,,-1.9250664360833032,-1.53049214458896,5.0
1990,raw,E1,H,12,23,5784.00445719278,,-2.1862005308568904,-1.725118792323235,5.0
1991,raw,E1,H,12,23,5825.134832721966,,0.12845734631337266,2.5921835885840503e-05,3.0
1992,raw,E1,H,12,23,5791.906226012072,,-1.7415196543554468,-1.393692333514575,5.0
1993,raw,E1,H,12,23,5802.790398521696,,-1.129000675091433,-0.9371739470084531,5.0
1994,raw,E1,H,12,23,5821.019769961256,,-0.10312241223678323,-0.1725734935288841,5.0
1995,raw,E1,H,12,23,5828.447012635539,,0.3148539748128516,0.13894976088983507,4.0
1996,raw,E1,H,12,23,5782.194413189635,,-2.288062781225384,-1.8010380564740092,5.0
1997,raw,E1,H,12,23,5801.1149201873595,,-1.2232900919689602,-1.0074490795590452,4.0
1998,raw,E1,H,12,23,5834.992315175915,,0.683198194592539,0.4134815135136163,3.0
1999,raw,E1,H,12,23,5812.878994112934,,-0.5612536765678121,-0.5140247018681167,5.0
2000,raw,E1,H,12,23,5790.8975476383675,,-1.798284157795711,-1.4359996585096442,5.0
2001,raw,E1,H,12,23,5802.37575609569,,-1.1523351412910685,-0.9545654291013659,5.0
2002,raw,E1,H,12,23,5835.51452650742,,0.7125862212386277,0.435384793185361,1.0
2003,raw,E1,H,12,23,5841.941947528713,,1.0742965267103053,0.7049722029256752,1.0
2004,raw,E1,H,12,23,5810.8265802886035,,-0.6767555596549141,-0.600109762234246,2.0
2005,raw,E1,H,12,23,5820.780083476536,,-0.11661103719514275,-0.182626741690395,3.0
2006,raw,E1,H,12,23,5801.375378932436,,-1.2086324848303542,-0.9965245737274098,4.0
2007,raw,E1,H,12,23,5800.768655732095,,-1.2427765114010818,-1.0219725621923879,4.0
2008,raw,E1,H,12,23,5806.045975107667,,-0.9457894621497747,-0.8006242397284371,4.0
2009,raw,E1,H,12,23,5795.517871514704,,-1.5382702649526627,-1.2422079118889728,5.0
2010,raw,E1,H,12,23,5826.655407195611,,0.21402937520838855,0.0638038713912573,3.0
2011,raw,E1,H,12,23,5777.389188385271,,-2.5584821805596545,-2.0025851628385687,5.0
2012,raw,E1,H,12,23,5796.542030067203,,-1.480634597139924,-1.199251296721407,5.0
2013,raw,E1,H,12,23,5802.0798762423055,,-1.168986110909535,-0.9669756139957484,4.0
2014,raw,E1,H,12,23,5828.276562193539,,0.3052616855821485,0.13180050257989276,3.0
2015,raw,E1,H,12,23,5813.7161727158455,,-0.5141405145094812,-0.4789106475217287,2.0
2016,raw,E1,H,12,23,5831.282822484169,,0.4744423452042173,0.2578930554204768,5.0
2017,raw,E1,H,12,23,5811.334505731866,,-0.6481714873449576,-0.5788056802180525,4.0
2018,raw,E1,H,12,23,5827.969706840883,,0.2879930574688005,0.11892996875096158,2.0
2019,raw,E1,H,12,23,5826.349149036531,,0.19679435483135285,0.050958385846664754,1.0
2020,raw,E1,H,12,23,5805.346309608541,,-0.9851639205178401,-0.8299705372510708,3.0
2021,raw,E1,H,12,23,5813.521571131288,,-0.5250919362947513,-0.4870728850565832,5.0
2022,raw,E1,H,12,23,5820.614731446892,,-0.12591640756916522,-0.18956215563315149,3.0
2023,raw,E1,H,12,23,5820.233429785032,,-0.147374584982967,-0.20555521521488324,4.0
1979,raw,E2,H,27,38,5816.558307858932,,-0.3541961810992826,-0.3597020491090609,5.0
1980,raw,E2,H,27,38,5830.056678593867,,0.40543972663544986,0.20646450355493007,4.0
1981,raw,E2,H,27,38,5829.559351006125,,0.37745206049600455,0.18560493083866264,1.0
1982,raw,E2,H,27,38,5817.061522034919,,-0.32587724062360524,-0.3385955733080119,4.0
1983,raw,E2,H,27,38,5844.154827286259,,1.19882880963099,0.7977877381033538,1.0
1984,raw,E2,H,27,38,5803.380781083905,,-1.0957762362046208,-0.9124113392417458,4.0
1985,raw,E2,H,27,38,5825.716421100224,,0.1611868826641946,0.024419672285748078,2.0
1986,raw,E2,H,27,38,5816.569526878548,,-0.3535648182246647,-0.35923148612149963,1.0
1987,raw,E2,H,27,38,5827.1294512277445,,0.24070673321902963,0.08368685436412392,1.0
1988,raw,E2,H,27,38,5832.333855381694,,0.5335903968356788,0.3019768699795303,2.0
1989,raw,E2,H,27,38,5808.795959840307,,-0.7910309961351355,-0.6852807359433678,5.0
1990,raw,E2,H,27,38,5822.549769872347,,-0.017019956309485666,-0.1084002097861093,1.0
1991,raw,E2,H,27,38,5821.512613918957,,-0.07538706739175284,-0.151901979165267,3.0
1992,raw,E2,H,27,38,5826.257800346646,,0.19165360515688962,0.04712691804522987,2.0
1993,raw,E2,H,27,38,5834.325203680766,,0.6456557492020025,0.3855006391645872,4.0
1994,raw,E2,H,27,38,5814.25493657905,,-0.4838209756320312,-0.4563130996309277,5.0
1995,raw,E2,H,27,38,5821.145932574195,,-0.09602247011161703,-0.1672818140332343,2.0
1996,raw,E2,H,27,38,5815.504103072275,,-0.41352273433859627,-0.4039189032452772,4.0
1997,raw,E2,H,27,38,5836.143932912403,,0.7480067705161951,0.46178419067796644,2.0
1998,raw,E2,H,27,38,5861.529836128262,,2.176626861912506,1.5265533833618037,1.0
1999,raw,E2,H,27,38,5809.895088969447,,-0.7291762752856632,-0.6391796055034303,4.0
2000,raw,E2,H,27,38,5811.293413768806,,-0.6504839835174381,-0.5805292137855036,2.0
2001,raw,E2,H,27,38,5822.483336176494,,-0.02075858683342768,-0.11118665989184046,3.0
2002,raw,E2,H,27,38,5838.729189165295,,0.8934949571244895,0.5702184342763056,1.0
2003,raw,E2,H,27,38,5835.054645484692,,0.6867059024201612,0.4160958539210352,1.0
2004,raw,E2,H,27,38,5831.676503774774,,0.4965972000692474,0.2744053577958475,2.0
2005,raw,E2,H,27,38,5814.9244776045125,,-0.446141805706253,-0.4282303227019993,4.0
2006,raw,E2,H,27,38,5839.555135537293,,0.9399760128276733,0.604861371509394,1.0
2007,raw,E2,H,27,38,5814.829493880873,,-0.4514871209701249,-0.432214255906096,2.0
2008,raw,E2,H,27,38,5806.527306482934,,-0.9187020007551786,-0.7804356013530738,4.0
2009,raw,E2,H,27,38,5806.052060466749,,-0.9454470017624417,-0.8003689995338307,4.0
2010,raw,E2,H,27,38,5819.777106673053,,-0.17305467839538644,-0.22469492387183093,4.0
2011,raw,E2,H,27,38,5827.231680642133,,0.24645980783234495,0.08797469593121435,3.0
2012,raw,E2,H,27,38,5811.883079927164,,-0.6172998610584963,-0.5557966543784784,5.0
2013,raw,E2,H,27,38,5810.810482458514,,-0.6776614830446676,-0.6007849587558057,3.0
2014,raw,E2,H,27,38,5823.237057813675,,0.021657941152245216,-0.07957306819468468,2.0
2015,raw,E2,H,27,38,5827.3886374111225,,0.25529272552498117,0.0945579847266552,1.0
2016,raw,E2,H,27,38,5840.5621038805875,,0.9966442823943971,0.6470969721429932,2.0
2017,raw,E2,H,27,38,5836.9743510439375,,0.7947394794878648,0.4966146883752649,1.0
2018,raw,E2,H,27,38,5850.125518139281,,1.534836114142183,1.0482183658922826,1.0
2019,raw,E2,H,27,38,5819.110657687469,,-0.2105598403193095,-0.2526480103667723,4.0
2020,raw,E2,H,27,38,5848.484570609149,,1.4424899568855585,0.9793915700899871,1.0
2021,raw,E2,H,27,38,5833.534864810036,,0.6011785454509456,0.35235119893477745,1.0
2022,raw,E2,H,27,38,5835.2109002951665,,0.6954993166124203,0.4226497002422606,1.0
2023,raw,E2,H,27,38,5835.496850106999,,0.7115914620382111,0.434643386175113,2.0
1979,raw,M,H,40,48,5809.132962199752,,-0.7720658115026392,-0.6711457364065028,5.0
1980,raw,M,H,40,48,5833.101336082587,,0.5767812315179097,0.3341675625596633,3.0
1981,raw,M,H,40,48,5805.8582611332295,,-0.9563532759734101,-0.808497587992538,4.0
1982,raw,M,H,40,48,5839.854585123989,,0.9568278731801155,0.6174212828887399,1.0
1983,raw,M,H,40,48,5825.558874618301,,0.15232077821679815,0.017811648969011697,3.0
1984,raw,M,H,40,48,5814.872696248744,,-0.4490558594068829,-0.4304022049434316,4.0
1985,raw,M,H,40,48,5844.623991380074,,1.22523154365569,0.8174660402366024,1.0
1986,raw,M,H,40,48,5816.8703579834855,,-0.33663521138826696,-0.34661362927333816,3.0
1987,raw,M,H,40,48,5839.23516018157,,0.9219690418701961,0.5914405411259052,1.0
1988,raw,M,H,40,48,5843.476998454022,,1.1606832341110576,0.7693573430001173,1.0
1989,raw,M,H,40,48,5832.344501640316,,0.534189526944858,0.3024234094664837,4.0
1990,raw,M,H,40,48,5836.894956816587,,0.790271480560699,0.49328463048286825,1.0
1991,raw,M,H,40,48,5848.384846304836,,1.4368778601431014,0.9752088011693224,1.0
1992,raw,M,H,40,48,5825.134214701439,,0.12842256651714373,0.0,2.0
1993,raw,M,H,40,48,5845.586101250912,,1.279375352521704,0.857820127374455,1.0
1994,raw,M,H,40,48,5840.236817033612,,0.9783384013270792,0.6334533601548937,1.0
1995,raw,M,H,40,48,5815.020226894417,,-0.4407534073447299,-0.42421427910313725,4.0
1996,raw,M,H,40,48,5818.410249942796,,-0.24997606938552222,-0.28202544013569886,5.0
1997,raw,M,H,40,48,5825.004449967949,,0.12111991102985233,-0.00544276440915209,3.0
1998,raw,M,H,40,48,5854.589793787192,,1.786068218428844,1.2354649309298185,1.0
1999,raw,M,H,40,48,5819.7757177022,,-0.17313284428333683,-0.22475318192791566,3.0
2000,raw,M,H,40,48,5806.218726044549,,-0.9360677099970665,-0.7933784910136796,4.0
2001,raw,M,H,40,48,5830.320187059984,,0.42026896023595134,0.2175169248277496,3.0
2002,raw,M,H,40,48,5827.695276836798,,0.27254920210608147,0.10741946186006658,2.0
2003,raw,M,H,40,48,5837.4504168585145,,0.8215306155663594,0.5165824716265142,3.0
2004,raw,M,H,40,48,5835.134696758587,,0.6912108773763816,0.41945347053029597,4.0
2005,raw,M,H,40,48,5832.417060388158,,0.5382728516188721,0.3054667646193337,2.0
2006,raw,M,H,40,48,5845.2380231746865,,1.2597868695419105,0.8432205754474552,2.0
2007,raw,M,H,40,48,5830.044853743315,,0.40477426994741433,0.20596853000342194,1.0
2008,raw,M,H,40,48,5800.899936519635,,-1.2353885382768068,-1.016466209435291,5.0
2009,raw,M,H,40,48,5843.20486265786,,1.1453684878647221,0.7579430628180919,1.0
2010,raw,M,H,40,48,5838.527829700822,,0.8821632280899494,0.5617727487868719,1.0
2011,raw,M,H,40,48,5835.100128305969,,0.6892654990489295,0.4180035546823666,1.0
2012,raw,M,H,40,48,5824.257966041916,,0.07911069333265769,-0.03675278243431019,4.0
2013,raw,M,H,40,48,5834.927805386933,,0.6795678340791602,0.4107757584593082,3.0
2014,raw,M,H,40,48,5834.881158075788,,0.676942704480888,0.4088192151208263,4.0
2015,raw,M,H,40,48,5853.811226342656,,1.7422534648502739,1.2028092234562537,1.0
2016,raw,M,H,40,48,5853.7596298898625,,1.7393498167713297,1.2006450966604212,1.0
2017,raw,M,H,40,48,5833.091894114812,,0.5762498742228245,0.3337715350352558,2.0
2018,raw,M,H,40,48,5858.571115423265,,2.0101215456333263,1.4024547988186808,1.0
2019,raw,M,H,40,48,5842.004329344372,,1.0778071331453267,0.7075887037030056,1.0
2020,raw,M,H,40,48,5844.7905871050025,,1.234606904372631,0.8244536188950687,2.0
2021,raw,M,H,40,48,5860.861803777059,,2.139032594317772,1.4985338852478853,2.0
2022,raw,M,H,40,48,5836.354765196569,,0.7598715930719765,0.47062719772381356,4.0
2023,raw,M,H,40,48,5834.962639867251,,0.6815281834128931,0.41223683239353864,2.0
1979,anomaly,E1,Je,12,23,8.278152392693062,,0.39320178476636103,0.3352189846537946,1.0
1980,anomaly,E1,Je,12,23,4.237425968613914,,-0.6487913917816512,-0.4134203114147963,4.0
1981,anomaly,E1,Je,12,23,6.761664325852773,,0.002140858555753511,0.05425401952021479,2.0
1982,anomaly,E1,Je,12,23,11.233955942348139,,1.1554229318361917,0.8828508845875069,2.0
1983,anomaly,E1,Je,12,23,11.382263998478495,,1.1936675359732183,0.9103284287441948,4.0
1984,anomaly,E1,Je,12,23,1.6353822086810097,,-1.3197875341515988,-0.8955099171766545,5.0
1985,anomaly,E1,Je,12,23,4.633244644504348,,-0.5467205470517724,-0.34008562260152275,5.0
1986,anomaly,E1,Je,12,23,5.906255855142295,,-0.21844566379086047,-0.10423045286267937,1.0
1987,anomaly,E1,Je,12,23,5.430236993399831,,-0.3411979498372576,-0.1924241062232786,2.0
1988,anomaly,E1,Je,12,23,4.386124140458058,,-0.6104461874383328,-0.385870489176718,5.0
1989,anomaly,E1,Je,12,23,3.5429328336620127,,-0.8278822363057854,-0.5420914455397322,5.0
1990,anomaly,E1,Je,12,23,7.2108554729776415,,0.11797500844541191,0.13747720983071465,4.0
1991,anomaly,E1,Je,12,23,6.721889097019747,,-0.008116088510167676,0.0468847259355075,3.0
1992,anomaly,E1,Je,12,23,8.605961964564317,,0.4777349358011567,0.3959533926225721,2.0
1993,anomaly,E1,Je,12,23,11.896921455389688,,1.326383662253217,1.005680787657296,1.0
1994,anomaly,E1,Je,12,23,6.075950840299858,,-0.1746859537607776,-0.07279047873384936,2.0
1995,anomaly,E1,Je,12,23,13.936182439199738,,1.8522534706292957,1.3835016909290674,1.0
1996,anomaly,E1,Je,12,23,6.046838465707157,,-0.1821932414350766,-0.07818422860320144,4.0
1997,anomaly,E1,Je,12,23,10.213467205811543,,0.8922667097572464,0.6937814230139514,2.0
1998,anomaly,E1,Je,12,23,2.3950742872942774,,-1.123883659671158,-0.7547591502915808,5.0
1999,anomaly,E1,Je,12,23,4.86982225599904,,-0.48571363120800215,-0.29625407402660603,4.0
2000,anomaly,E1,Je,12,23,10.418058282395727,,0.9450251703431827,0.7316867161422292,2.0
2001,anomaly,E1,Je,12,23,2.5018612967871383,,-1.0963462014130465,-0.7349743533947644,4.0
2002,anomaly,E1,Je,12,23,5.276766294697747,,-0.3807738587368734,-0.22085815094326133,5.0
2003,anomaly,E1,Je,12,23,16.43912024239206,,2.497692888826192,1.8472295948819788,2.0
2004,anomaly,E1,Je,12,23,6.159918911581081,,-0.15303287752143013,-0.05723342508091914,1.0
2005,anomaly,E1,Je,12,23,11.139460028033566,,1.1310550119144935,0.8653433012103567,1.0
2006,anomaly,E1,Je,12,23,5.289766486429482,,-0.37742146373246027,-0.21844956066384882,3.0
2007,anomaly,E1,Je,12,23,10.262490453657636,,0.9049084687843975,0.7028641289204416,1.0
2008,anomaly,E1,Je,12,23,-4.5830045995139805,,-2.923339951029707,-2.047611849895404,5.0
2009,anomaly,E1,Je,12,23,4.35911975692726,,-0.6174098816910041,-0.3908736842846051,5.0
2010,anomaly,E1,Je,12,23,13.738458880810642,,1.8012659557467006,1.346868766540398,1.0
2011,anomaly,E1,Je,12,23,8.257719610324564,,0.38793272728229294,0.33143333271806347,3.0
2012,anomaly,E1,Je,12,23,2.021134612540912,,-1.2203125065269276,-0.8240402412388045,5.0
2013,anomaly,E1,Je,12,23,7.474904224009574,,0.18606598219006482,0.18639843100578735,1.0
2014,anomaly,E1,Je,12,23,4.415913512690418,,-0.6027643205307404,-0.3803513096238877,4.0
2015,anomaly,E1,Je,12,23,1.0734388631944531,,-1.464697401870989,-0.9996230954627487,5.0
2016,anomaly,E1,Je,12,23,13.47568318871092,,1.7335032691914014,1.2981834093766043,1.0
2017,anomaly,E1,Je,12,23,9.825468575209669,,0.792212441497979,0.6218955809142699,1.0
2018,anomaly,E1,Je,12,23,6.468832181669211,,-0.07337256751904732,0.0,2.0
2019,anomaly,E1,Je,12,23,1.904705064242012,,-1.2503365126445083,-0.8456115444977073,5.0
2020,anomaly,E1,Je,12,23,8.84787045375243,,0.5401165396585612,0.4407726112609824,2.0
2021,anomaly,E1,Je,12,23,5.612857055442819,,-0.29410521487365904,-0.1585894586012184,5.0
2022,anomaly,E1,Je,12,23,10.41902196854315,,0.9452736787262213,0.731865261592557,1.0
2023,anomaly,E1,Je,12,23,9.623962773246483,,0.7402495891184527,0.5845619072370584,2.0
1979,anomaly,E2,Je,27,38,9.907501292805414,,0.8133664427882137,0.637094064926824,2.0
1980,anomaly,E2,Je,27,38,9.629380850911073,,0.7416467636271914,0.585565733139424,1.0
1981,anomaly,E2,Je,27,38,0.3741093144376888,,-1.6450354256531887,-1.1291902886241967,4.0
1982,anomaly,E2,Je,27,38,2.547522168315942,,-1.084571507564751,-0.7265146065246229,5.0
1983,anomaly,E2,Je,27,38,2.5266930305829165,,-1.0899427742909158,-0.7303736925833187,5.0
1984,anomaly,E2,Je,27,38,5.778424961570482,,-0.25140976600280834,-0.12791412261303367,4.0
1985,anomaly,E2,Je,27,38,7.354021119981152,,0.1548935254736305,0.16400200214410113,3.0
1986,anomaly,E2,Je,27,38,3.8583182220234553,,-0.746552943459522,-0.4836589088240011,3.0
1987,anomaly,E2,Je,27,38,1.3487634697143358,,-1.3936986924260992,-0.9486127577207227,5.0
1988,anomaly,E2,Je,27,38,8.591724961785436,,0.47406360094866923,0.39331565410234137,1.0
1989,anomaly,E2,Je,27,38,8.365639845573424,,0.4157624135660893,0.35142808625218225,1.0
1990,anomaly,E2,Je,27,38,1.2999418844999338,,-1.4062884481587599,-0.9576581008971521,5.0
1991,anomaly,E2,Je,27,38,9.859691757306546,,0.8010376670842008,0.6282362276854929,2.0
1992,anomaly,E2,Je,27,38,-0.171481188143202,,-1.7857283410386313,-1.2302737194053215,5.0
1993,anomaly,E2,Je,27,38,14.520009052212323,,2.0028064364081875,1.4916692575297827,1.0
1994,anomaly,E2,Je,27,38,7.587643359361356,,0.21513833142569777,0.20728599875256293,2.0
1995,anomaly,E2,Je,27,38,1.519307270263861,,-1.3497200960489222,-0.9170155206419082,5.0
1996,anomaly,E2,Je,27,38,6.401394739813047,,-0.09076284512834876,-0.012494367027426427,2.0
1997,anomaly,E2,Je,27,38,14.385048831844427,,1.9680038751927713,1.4666647128589543,1.0
1998,anomaly,E2,Je,27,38,12.45517632175763,,1.4703423717723063,1.1091105887183281,2.0
1999,anomaly,E2,Je,27,38,7.342543127638188,,0.15193366418963775,0.1618754349860993,4.0
2000,anomaly,E2,Je,27,38,13.61658450489813,,1.7698378770378518,1.3242886813239794,2.0
2001,anomaly,E2,Je,27,38,6.591626011209631,,-0.04170738678796716,0.022750435555571276,1.0
2002,anomaly,E2,Je,27,38,5.27348444326626,,-0.38162015874314853,-0.22146619085678515,4.0
2003,anomaly,E2,Je,27,38,10.644661585331537,,1.0034599839537495,0.7736702902307284,1.0
2004,anomaly,E2,Je,27,38,9.7644398627512,,0.7764748004697998,0.6105885812464334,1.0
2005,anomaly,E2,Je,27,38,4.425570754727112,,-0.6002739811089614,-0.37856207914363743,3.0
2006,anomaly,E2,Je,27,38,4.69263877649281,,-0.5314044197608551,-0.32908146728492504,3.0
2007,anomaly,E2,Je,27,38,8.913482755845115,,0.5570361634843105,0.4529288283608078,1.0
2008,anomaly,E2,Je,27,38,0.40428504306865487,,-1.6372539279641942,-1.1235995274912423,5.0
2009,anomaly,E2,Je,27,38,5.428505608470909,,-0.3416444268051523,-0.19274488586990052,4.0
2010,anomaly,E2,Je,27,38,7.426515231098335,,0.17358778021799456,0.17743323569470082,2.0
2011,anomaly,E2,Je,27,38,10.6796408074294,,1.0124801716432037,0.7801510111358412,1.0
2012,anomaly,E2,Je,27,38,5.127175696223978,,-0.41934919557644257,-0.24857331613547137,4.0
2013,anomaly,E2,Je,27,38,9.466594498566929,,0.6996686016395498,0.555405745197091,1.0
2014,anomaly,E2,Je,27,38,8.532302518916957,,0.4587401730536763,0.38230625353153375,1.0
2015,anomaly,E2,Je,27,38,3.9030093356253843,,-0.735028323740642,-0.4753788323436701,2.0
2016,anomaly,E2,Je,27,38,2.5552974408204894,,-1.0825664767744305,-0.7250740550188691,5.0
2017,anomaly,E2,Je,27,38,2.7951374972828678,,-1.0207182653222928,-0.6806380620327899,5.0
2018,anomaly,E2,Je,27,38,2.897294976336508,,-0.9943746367428108,-0.6617109941790714,5.0
2019,anomaly,E2,Je,27,38,7.995431919249792,,0.3202958828862437,0.2828383891842601,4.0
