window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_variant_window,pcmci_plus_supported,q_within_family_edge_window,pcmci_plus_supported_family_fdr,support_rule,v2a_pcmci_graph_selected,v2a_pcmci_plus_supported,v2a_val_matrix,v2a_p_matrix,v2a_q_within_window,lead_lag_label,lead_lag_group,same_day_coupling_flag,positive_peak_lag,positive_peak_abs_r,lag0_abs_r,evidence_tier,recommended_usage,pair_phi_risk,v1_lead_lag_yes
S2,H_strength,P_spread_lat,H,P,False,3,,False,0.029216458247642775,0.3698974132724391,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7290601666069942,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0292164582476427,0.3698974132724391,0.7480112718551883,lead_lag_no_not_supported,lead_lag_no,False,1,0.1459989913559944,0.1452361031679903,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_strength,P_spread_lat,H,P,False,4,,False,0.02692003222371302,0.40871299349072093,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7560236009246376,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.026920032223713,0.4087129934907209,0.7697983696981723,lead_lag_no_not_supported,lead_lag_no,False,1,0.1459989913559944,0.1452361031679903,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_strength,P_spread_lat,H,P,False,5,,False,0.02180487168399345,0.5034077754206471,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8043429948281159,False,0.6292597192758088,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0218048716839934,0.5034077754206471,0.8216253342617958,lead_lag_no_not_supported,lead_lag_no,False,1,0.1459989913559944,0.1452361031679903,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_strength,P_total_centroid_lat_10_50,H,P,False,1,,False,0.02191689222405372,0.5016720611413444,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8043429948281159,False,0.6292597192758088,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0219168922240537,0.5016720611413444,0.8216253342617958,lead_lag_no_not_supported,lead_lag_no,False,4,0.1913365420702464,0.1121930211944125,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_strength,P_total_centroid_lat_10_50,H,P,False,2,,False,0.008263344219090854,0.800046990217019,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9037179093998763,False,0.8571932038039488,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0082633442190908,0.800046990217019,0.9420925262841152,lead_lag_no_not_supported,lead_lag_no,False,4,0.1913365420702464,0.1121930211944125,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_strength,P_total_centroid_lat_10_50,H,P,False,3,,False,0.0556937517363682,0.08739185819677528,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5651097157764199,False,0.5140702172218092,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0556937517363682,0.0873918581967752,0.640006940535501,lead_lag_no_not_supported,lead_lag_no,False,4,0.1913365420702464,0.1121930211944125,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_strength,P_total_centroid_lat_10_50,H,P,False,4,,False,0.029469307158870195,0.36576799847285096,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7254902449048284,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0294693071588701,0.3657679984728509,0.7435340968143275,lead_lag_no_not_supported,lead_lag_no,False,4,0.1913365420702464,0.1121930211944125,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_strength,P_total_centroid_lat_10_50,H,P,False,5,,False,-0.015506057367731328,0.634206525704925,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8675110420673682,False,0.747387674065785,False,graph_selected_and_window_BH_q_le_alpha,False,False,-0.0155060573677313,0.634206525704925,0.8984286634667947,lead_lag_no_not_supported,lead_lag_no,False,4,0.1913365420702464,0.1121930211944125,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S2,H_centroid_lat,P_main_minus_south,H,P,False,1,,False,0.05924161818092937,0.06944841048536926,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5651097157764199,False,0.5140702172218092,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0592416181809293,0.0694484104853692,0.640006940535501,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3630810214016168,0.295483715312114,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_main_minus_south,H,P,False,2,,False,0.04671527293109791,0.1534884645749902,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5882801784779469,False,0.5755817421562133,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0467152729310979,0.1534884645749902,0.640006940535501,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3630810214016168,0.295483715312114,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_main_minus_south,H,P,False,3,,False,0.05966692801388785,0.06746726728993666,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5651097157764199,False,0.5140702172218092,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0596669280138878,0.0674672672899366,0.640006940535501,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3630810214016168,0.295483715312114,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_main_minus_south,H,P,False,4,,False,0.04397635551623128,0.1779328171629686,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6025638576686274,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0439763555162312,0.1779328171629686,0.6476472727638546,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3630810214016168,0.295483715312114,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_main_minus_south,H,P,False,5,,False,0.0315955927618006,0.33218742646344596,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.697378757858588,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0315955927618006,0.3321874264634459,0.7174875690795326,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3630810214016168,0.295483715312114,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_spread_lat,H,P,False,1,,False,0.0498445341975666,0.1265287783479241,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5774003181129539,False,0.5422661929196747,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0498445341975666,0.1265287783479241,0.640006940535501,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3084284140982382,0.2750966535001562,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_spread_lat,H,P,False,2,,False,0.008682328819247711,0.7902486676168532,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9037179093998763,False,0.8571932038039488,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0086823288192477,0.7902486676168532,0.9390031164887624,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3084284140982382,0.2750966535001562,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_spread_lat,H,P,False,3,,False,0.035737448575468615,0.2734444561975046,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.677206220401976,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0357374485754686,0.2734444561975046,0.6802980008790906,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3084284140982382,0.2750966535001562,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_spread_lat,H,P,False,4,,False,0.014913823949494157,0.6477359841903471,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8696920448624869,False,0.747387674065785,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0149138239494941,0.6477359841903471,0.904813213642788,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3084284140982382,0.2750966535001562,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_spread_lat,H,P,False,5,,False,0.042013041390271094,0.19715750514567482,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6214186677817404,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.042013041390271,0.1971575051456748,0.6491278429121767,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3084284140982382,0.2750966535001562,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S2,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,1,,False,0.027415584265431225,0.4001381757375522,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7444431176512599,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0274155842654312,0.4001381757375522,0.7616968981901489,lead_lag_no_not_supported,lead_lag_no,False,3,0.1587103301193728,0.128665292844185,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S2,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,2,,False,0.05584815480900154,0.08668423997175156,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5651097157764199,False,0.5140702172218092,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0558481548090015,0.0866842399717515,0.640006940535501,lead_lag_no_not_supported,lead_lag_no,False,3,0.1587103301193728,0.128665292844185,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S2,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,3,,False,0.053185628770775414,0.10281404344436185,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5651097157764199,False,0.5140702172218092,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0531856287707754,0.1028140434443618,0.640006940535501,lead_lag_no_not_supported,lead_lag_no,False,3,0.1587103301193728,0.128665292844185,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S2,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,4,,False,0.029879168496113228,0.35964650440768864,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7163083905215375,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0298791684961132,0.3596465044076886,0.7404486855452413,lead_lag_no_not_supported,lead_lag_no,False,3,0.1587103301193728,0.128665292844185,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S2,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,5,,False,0.02880071618638797,0.37674970797549595,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7328935408159648,False,0.5838757049867441,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0288007161863879,0.3767497079754959,0.7525473840266974,lead_lag_no_not_supported,lead_lag_no,False,3,0.1587103301193728,0.128665292844185,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
T2,H_strength,P_main_minus_south,H,P,False,1,,False,0.08447867369072373,0.13652314643807367,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6350549239372216,False,0.41411976196697114,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0844786736907237,0.1365231464380736,0.700716466998632,lead_lag_yes_clear,lead_lag_yes,False,4,0.4689566174776787,0.1937494694244984,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,moderate,True
T2,H_strength,P_main_minus_south,H,P,False,2,,False,0.07190161278410605,0.2053062495250486,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6684857685855221,False,0.43994196326796126,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.071901612784106,0.2053062495250486,0.7093065749576767,lead_lag_yes_clear,lead_lag_yes,False,4,0.4689566174776787,0.1937494694244984,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,moderate,True
T2,H_strength,P_main_minus_south,H,P,False,3,,False,0.05479230959161854,0.33471246289099044,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7397170069296364,False,0.6275858679206071,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0547923095916185,0.3347124628909904,0.7577656134550897,lead_lag_yes_clear,lead_lag_yes,False,4,0.4689566174776787,0.1937494694244984,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,moderate,True
T2,H_strength,P_main_minus_south,H,P,False,4,,False,0.04967187012477767,0.38190133037726465,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7493567203767079,False,0.6365022172954411,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0496718701247776,0.3819013303772646,0.7662614744949732,lead_lag_yes_clear,lead_lag_yes,False,4,0.4689566174776787,0.1937494694244984,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,moderate,True
T2,H_strength,P_main_minus_south,H,P,False,5,,False,0.03387608647376784,0.5497976271934534,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8274243879545639,False,0.7854251817049335,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0338760864737678,0.5497976271934534,0.8324440776509149,lead_lag_yes_clear,lead_lag_yes,False,4,0.4689566174776787,0.1937494694244984,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,moderate,True
T2,H_strength,P_spread_lat,H,P,False,1,,False,0.10814135066871461,0.05637967661223081,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6350549239372216,False,0.3537716125165546,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.1038324128947825,0.0670053264228723,0.700716466998632,lead_lag_no_not_supported,lead_lag_no,False,2,0.1262223210722906,0.1052963818046693,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
T2,H_strength,P_spread_lat,H,P,False,2,,False,0.10896944051374123,0.054117922426721386,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6350549239372216,False,0.3537716125165546,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.1089694405137412,0.0541179224267213,0.700716466998632,lead_lag_no_not_supported,lead_lag_no,False,2,0.1262223210722906,0.1052963818046693,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
T2,H_strength,P_spread_lat,H,P,False,3,,False,0.07849487539199394,0.165961311143716,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6350549239372216,False,0.41411976196697114,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0784948753919939,0.165961311143716,0.700716466998632,lead_lag_no_not_supported,lead_lag_no,False,2,0.1262223210722906,0.1052963818046693,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
T2,H_strength,P_spread_lat,H,P,False,4,,False,0.0895587591504644,0.11323007717700023,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6350549239372216,False,0.41411976196697114,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0895587591504644,0.1132300771770002,0.700716466998632,lead_lag_no_not_supported,lead_lag_no,False,2,0.1262223210722906,0.1052963818046693,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
T2,H_strength,P_spread_lat,H,P,False,5,,False,0.08288096822893457,0.14219402074390702,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6350549239372216,False,0.41411976196697114,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0828809682289345,0.142194020743907,0.700716466998632,lead_lag_no_not_supported,lead_lag_no,False,2,0.1262223210722906,0.1052963818046693,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
T2,H_strength,P_total_centroid_lat_10_50,H,P,False,1,,False,0.00938817872371029,0.8688130623443635,lagged_direct_edge_control,source(t-tau)->target(t),c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9459536128781634,False,0.9880740395489668,False,graph_selected_and_window_BH_q_le_alpha,False,False,0.0093881787237102,0.8688130623443635,0.9611494502339898,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,False,4,0.2841809848341186,0.0607132755079577,Tier4c_ambiguous_direction_uncertain,expanded temporal risk pool only; useful for feedback/same-day/transition audit,moderate,False
