window,variable,surrogate_mode,n_years,n_days,n_finite,n_pair_for_phi,nan_fraction,mu,raw_phi_before_clip,phi,phi_after_clip,phi_clip_limit,phi_clipped_flag,phi_clip_amount,phi_clip_direction,phi_clip_severity,sigma,stationary_std,ar1_estimation_scope
T3,P_main_band_share,pooled_window_variable_ar1,45,31,1395,1350,0.0,1.0186992627384949e-17,0.9655181651521408,0.95,0.95,0.95,True,0.015518165152140884,upper,moderate,0.028624716559520817,0.09167246031739947,window_variable_pooled_across_years
T3,P_south_band_share_18_24,pooled_window_variable_ar1,45,31,1395,1350,0.0,8.276931509750272e-18,0.9689254054160257,0.95,0.95,0.95,True,0.01892540541602572,upper,moderate,0.023303771981106502,0.07463179968058603,window_variable_pooled_across_years
T3,P_main_minus_south,pooled_window_variable_ar1,45,31,1395,1350,0.0,5.0934963136924744e-18,0.9653013860518787,0.95,0.95,0.95,True,0.015301386051878696,upper,moderate,0.0445997482603606,0.14283350698206376,window_variable_pooled_across_years
T3,P_spread_lat,pooled_window_variable_ar1,45,31,1395,1350,0.0,3.5909149011531945e-16,0.9621131308725329,0.95,0.95,0.95,True,0.012113130872532962,upper,moderate,0.23317372816818008,0.7467535721483982,window_variable_pooled_across_years
T3,P_north_band_share_35_45,pooled_window_variable_ar1,45,31,1395,1350,0.0,-6.366870392115593e-19,0.9591697332668044,0.95,0.95,0.95,True,0.00916973326680448,upper,minor,0.018134064101187605,0.05807548411012555,window_variable_pooled_across_years
T3,P_north_minus_main_35_45,pooled_window_variable_ar1,45,31,1395,1350,0.0,-2.5467481568462372e-18,0.9536167760494623,0.95,0.95,0.95,True,0.0036167760494623113,upper,minor,0.03488938169237439,0.11173544555601833,window_variable_pooled_across_years
T3,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,31,1395,1350,0.0,-4.0747970509539796e-16,0.9718886660320011,0.95,0.95,0.95,True,0.021888666032001125,upper,moderate,0.5472805853340752,1.752700594858258,window_variable_pooled_across_years
T3,V_strength,pooled_window_variable_ar1,45,31,1395,1350,0.0,6.112195576430969e-17,0.970412400989638,0.95,0.95,0.95,True,0.020412400989638035,upper,moderate,0.24025218377431726,0.7694227727084385,window_variable_pooled_across_years
T3,V_pos_centroid_lat,pooled_window_variable_ar1,45,31,1395,1350,0.0,-2.1392684517508394e-16,0.9740027234570384,0.95,0.95,0.95,True,0.024002723457038466,upper,moderate,0.5347958191815534,1.7127173437644267,window_variable_pooled_across_years
T3,V_NS_diff,pooled_window_variable_ar1,45,31,1395,1350,0.0,-7.82361033783164e-15,0.9709804833572189,0.95,0.95,0.95,True,0.020980483357218915,upper,moderate,16.808691560714646,53.83089494992769,window_variable_pooled_across_years
T3,H_strength,pooled_window_variable_ar1,45,31,1395,1350,0.0,-2.392720828320177e-13,0.9836735505585278,0.95,0.95,0.95,True,0.03367355055852783,upper,severe,3.3248146386710666,10.647928596690512,window_variable_pooled_across_years
T3,H_centroid_lat,pooled_window_variable_ar1,45,31,1395,1350,0.0,1.3854309973243531e-15,0.9685381355902881,0.95,0.95,0.95,True,0.018538135590288163,upper,moderate,1.5065928988287545,4.8249587885060565,window_variable_pooled_across_years
T3,H_west_extent_lon,pooled_window_variable_ar1,45,31,1395,1350,0.0,1.3141220489326583e-15,0.910038736856839,0.910038736856839,0.910038736856839,0.95,False,0.0,none,none,2.446087527486829,5.900966284289899,window_variable_pooled_across_years
T3,H_zonal_width,pooled_window_variable_ar1,45,31,1395,1350,0.0,-7.130894839169464e-17,0.6698078055661328,0.6698078055661328,0.6698078055661328,0.95,False,0.0,none,none,2.6872846275076014,3.619070331387404,window_variable_pooled_across_years
T3,Je_strength,pooled_window_variable_ar1,45,31,1395,1350,0.0,2.159642437005609e-15,0.9722366373630098,0.95,0.95,0.95,True,0.022236637363009848,upper,moderate,1.599205199499793,5.121555523027957,window_variable_pooled_across_years
T3,Je_axis_lat,pooled_window_variable_ar1,45,31,1395,1350,0.0,-6.112195576430969e-17,0.946474884313058,0.946474884313058,0.946474884313058,0.95,False,0.0,none,none,1.0670697509047256,3.3058991384826957,window_variable_pooled_across_years
T3,Je_meridional_width,pooled_window_variable_ar1,45,31,1395,1350,0.0,1.0186992627384949e-17,0.025792703089980523,0.025792703089980523,0.025792703089980523,0.95,False,0.0,none,none,0.5308380431059435,0.5310147048517154,window_variable_pooled_across_years
T3,Jw_strength,pooled_window_variable_ar1,45,31,1395,1350,0.0,4.686016608597077e-16,0.9807005476601313,0.95,0.95,0.95,True,0.030700547660131305,upper,severe,1.4644936229876269,4.690133202166639,window_variable_pooled_across_years
T3,Jw_axis_lat,pooled_window_variable_ar1,45,31,1395,1350,0.0,2.994975832451175e-15,0.9360664795728697,0.9360664795728697,0.9360664795728697,0.95,False,0.0,none,none,1.0607085799971008,3.014891167329707,window_variable_pooled_across_years
T3,Jw_meridional_width,pooled_window_variable_ar1,45,31,1395,1350,0.0,1.910061117634678e-18,-0.030752582121037784,-0.030752582121037784,-0.030752582121037784,0.95,False,0.0,none,none,0.8217482643468387,0.8221371125964787,window_variable_pooled_across_years
S4,P_main_band_share,pooled_window_variable_ar1,45,57,2565,2520,0.0,1.2465662030878951e-17,0.9706494070066075,0.95,0.95,0.95,True,0.020649407006607556,upper,moderate,0.02549596939718434,0.08165245018084256,window_variable_pooled_across_years
S4,P_south_band_share_18_24,pooled_window_variable_ar1,45,57,2565,2520,0.0,6.92536779493275e-18,0.9657411074617276,0.95,0.95,0.95,True,0.015741107461727633,upper,moderate,0.02437047863683107,0.07804799502924151,window_variable_pooled_across_years
S4,P_main_minus_south,pooled_window_variable_ar1,45,57,2565,2520,0.0,2.7701471179731e-18,0.9661270961224973,0.95,0.95,0.95,True,0.016127096122497298,upper,moderate,0.04188387223110439,0.134135742691498,window_variable_pooled_across_years
S4,P_spread_lat,pooled_window_variable_ar1,45,57,2565,2520,0.0,3.213370656848796e-16,0.9632462600391947,0.95,0.95,0.95,True,0.013246260039194713,upper,moderate,0.242487314259659,0.7765809190710633,window_variable_pooled_across_years
S4,P_north_band_share_35_45,pooled_window_variable_ar1,45,57,2565,2520,0.0,2.077610338479825e-18,0.9449572910255893,0.9449572910255893,0.9449572910255893,0.95,False,0.0,none,none,0.017078053556430196,0.052195544997331283,window_variable_pooled_across_years
S4,P_north_minus_main_35_45,pooled_window_variable_ar1,45,57,2565,2520,0.0,2.077610338479825e-18,0.9572683129359205,0.95,0.95,0.95,True,0.007268312935920562,upper,minor,0.031772097247190184,0.10175214549416509,window_variable_pooled_across_years
S4,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,57,2565,2520,0.0,2.659341233254176e-16,0.967542321446861,0.95,0.95,0.95,True,0.017542321446861076,upper,moderate,0.5140430875319109,1.6462554116550334,window_variable_pooled_across_years
S4,V_strength,pooled_window_variable_ar1,45,57,2565,2520,0.0,-4.43223538875696e-17,0.9769450403636258,0.95,0.95,0.95,True,0.026945040363625883,upper,moderate,0.2500736071071932,0.800876500429071,window_variable_pooled_across_years
S4,V_pos_centroid_lat,pooled_window_variable_ar1,45,57,2565,2520,0.0,4.487638331116422e-16,0.9689735813204005,0.95,0.95,0.95,True,0.0189735813204005,upper,moderate,0.9142293933985166,2.927877298384983,window_variable_pooled_across_years
S4,V_NS_diff,pooled_window_variable_ar1,45,57,2565,2520,0.0,-2.127472986603341e-15,0.9811803939352254,0.95,0.95,0.95,True,0.031180393935225426,upper,severe,18.037213880012157,57.76531516787677,window_variable_pooled_across_years
S4,H_strength,pooled_window_variable_ar1,45,57,2565,2520,0.0,-5.779634946939077e-14,0.9768055048721086,0.95,0.95,0.95,True,0.026805504872108643,upper,moderate,3.3414436179731397,10.701183951796592,window_variable_pooled_across_years
S4,H_centroid_lat,pooled_window_variable_ar1,45,57,2565,2520,0.0,2.21611769437848e-17,0.9345864220042629,0.9345864220042629,0.9345864220042629,0.95,False,0.0,none,none,1.5996404522770071,4.496704594961253,window_variable_pooled_across_years
S4,H_west_extent_lon,pooled_window_variable_ar1,45,57,2565,2520,0.0,7.534800160886832e-16,0.897061538317732,0.897061538317732,0.897061538317732,0.95,False,0.0,none,none,3.151895561112393,7.132508076900451,window_variable_pooled_across_years
S4,H_zonal_width,pooled_window_variable_ar1,45,57,2565,2520,0.0,-1.66208827078386e-17,0.6240061755862244,0.6240061755862244,0.6240061755862244,0.95,False,0.0,none,none,3.4360957740295923,4.39724907554388,window_variable_pooled_across_years
S4,Je_strength,pooled_window_variable_ar1,45,57,2565,2520,0.0,4.2106236193191124e-16,0.9770622622840526,0.95,0.95,0.95,True,0.02706226228405262,upper,moderate,1.545784421210214,4.950472110981134,window_variable_pooled_across_years
S4,Je_axis_lat,pooled_window_variable_ar1,45,57,2565,2520,0.0,1.080357376009509e-15,0.9412756282700752,0.9412756282700752,0.9412756282700752,0.95,False,0.0,none,none,1.0725232262304383,3.176536977391119,window_variable_pooled_across_years
S4,Je_meridional_width,pooled_window_variable_ar1,45,57,2565,2520,0.0,-1.38507355898655e-17,0.041954007515413526,0.041954007515413526,0.041954007515413526,0.95,False,0.0,none,none,0.5186622640857266,0.5191193263177231,window_variable_pooled_across_years
S4,Jw_strength,pooled_window_variable_ar1,45,57,2565,2520,0.0,2.21611769437848e-17,0.973097790082315,0.95,0.95,0.95,True,0.02309779008231505,upper,moderate,1.3930729895945262,4.461404118790096,window_variable_pooled_across_years
S4,Jw_axis_lat,pooled_window_variable_ar1,45,57,2565,2520,0.0,-1.10805884718924e-16,0.9196748100364251,0.9196748100364251,0.9196748100364251,0.95,False,0.0,none,none,0.9998340713363365,2.5461748168953164,window_variable_pooled_across_years
S4,Jw_meridional_width,pooled_window_variable_ar1,45,57,2565,2520,0.0,-7.964172964172662e-18,-0.03377464128068509,-0.03377464128068509,-0.03377464128068509,0.95,False,0.0,none,none,0.6051272935358898,0.6054727314392239,window_variable_pooled_across_years
T4,P_main_band_share,pooled_window_variable_ar1,45,30,1350,1305,0.0,1.4474018691409447e-17,0.9666688697466749,0.95,0.95,0.95,True,0.01666886974667492,upper,moderate,0.025704022353217774,0.08231875289570906,window_variable_pooled_across_years
T4,P_south_band_share_18_24,pooled_window_variable_ar1,45,30,1350,1305,0.0,3.947459643111668e-18,0.9643328376386634,0.95,0.95,0.95,True,0.014332837638663443,upper,moderate,0.024463438133922533,0.0783457036821996,window_variable_pooled_across_years
T4,P_main_minus_south,pooled_window_variable_ar1,45,30,1350,1305,0.0,7.894919286223335e-18,0.9612369144167056,0.95,0.95,0.95,True,0.011236914416705601,upper,moderate,0.04224828980326024,0.13530281295236696,window_variable_pooled_across_years
T4,P_spread_lat,pooled_window_variable_ar1,45,30,1350,1305,0.0,2.5790069668329564e-16,0.9579291178394258,0.95,0.95,0.95,True,0.007929117839425848,upper,minor,0.2635939126962649,0.8441761318862442,window_variable_pooled_across_years
T4,P_north_band_share_35_45,pooled_window_variable_ar1,45,30,1350,1305,0.0,1.6447748512965281e-19,0.9399544914178106,0.9399544914178106,0.9399544914178106,0.95,False,0.0,none,none,0.015413917210170363,0.04516239731628401,window_variable_pooled_across_years
T4,P_north_minus_main_35_45,pooled_window_variable_ar1,45,30,1350,1305,0.0,1.052655904829778e-17,0.9474847697377258,0.9474847697377258,0.9474847697377258,0.95,False,0.0,none,none,0.028969780116015895,0.0905869269192186,window_variable_pooled_across_years
T4,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,30,1350,1305,0.0,8.421247238638224e-17,0.9679292132211414,0.95,0.95,0.95,True,0.017929213221141493,upper,moderate,0.5441122958106603,1.7425539478161693,window_variable_pooled_across_years
T4,V_strength,pooled_window_variable_ar1,45,30,1350,1305,0.0,-5.26327952414889e-18,0.9719596432643584,0.95,0.95,0.95,True,0.021959643264358397,upper,moderate,0.2602887896812048,0.8335912669562385,window_variable_pooled_across_years
T4,V_pos_centroid_lat,pooled_window_variable_ar1,45,30,1341,1292,0.00666666666666671,6.358324257361075e-17,0.9580943866256668,0.95,0.95,0.95,True,0.00809438662566686,upper,minor,1.3795880132234009,4.418217631381825,window_variable_pooled_across_years
T4,V_NS_diff,pooled_window_variable_ar1,45,30,1350,1305,0.0,6.736997790910579e-16,0.9768676357512232,0.95,0.95,0.95,True,0.026867635751223196,upper,moderate,19.818361828431815,63.46955382055994,window_variable_pooled_across_years
T4,H_strength,pooled_window_variable_ar1,45,30,1350,1305,0.0,1.1116046355002456e-13,0.9687022694175584,0.95,0.95,0.95,True,0.01870226941755848,upper,moderate,3.3041378800275782,10.58170997292541,window_variable_pooled_across_years
T4,H_centroid_lat,pooled_window_variable_ar1,45,30,1350,1305,0.0,-9.263371962502046e-16,0.932112579008439,0.932112579008439,0.932112579008439,0.95,False,0.0,none,none,1.3066434505681916,3.607831339580312,window_variable_pooled_across_years
T4,H_west_extent_lon,pooled_window_variable_ar1,45,30,1350,1305,0.0,-7.158060152842491e-16,0.8906438223563539,0.8906438223563539,0.8906438223563539,0.95,False,0.0,none,none,3.8329771211142707,8.429653164481493,window_variable_pooled_across_years
T4,H_zonal_width,pooled_window_variable_ar1,45,30,1350,1305,0.0,0.0,0.6463891642337734,0.6463891642337734,0.6463891642337734,0.95,False,0.0,none,none,4.196234173331593,5.499594694791115,window_variable_pooled_across_years
T4,Je_strength,pooled_window_variable_ar1,45,30,1350,1305,0.0,-1.0947621410229693e-15,0.9814026262590206,0.95,0.95,0.95,True,0.03140262625902068,upper,severe,1.6393802520526748,5.250218662914263,window_variable_pooled_across_years
T4,Je_axis_lat,pooled_window_variable_ar1,45,30,1350,1305,0.0,5.473810705114846e-16,0.9231376561947808,0.9231376561947808,0.9231376561947808,0.95,False,0.0,none,none,1.2086115316765773,3.143581585142577,window_variable_pooled_across_years
T4,Je_meridional_width,pooled_window_variable_ar1,45,30,1350,1305,0.0,-1.4474018691409447e-17,0.04104684030645881,0.04104684030645881,0.04104684030645881,0.95,False,0.0,none,none,0.5293567222167549,0.5298032280254191,window_variable_pooled_across_years
T4,Jw_strength,pooled_window_variable_ar1,45,30,1350,1305,0.0,-4.631685981251023e-16,0.9681805053922398,0.95,0.95,0.95,True,0.01818050539223981,upper,moderate,1.3269425871563523,4.249617333733852,window_variable_pooled_across_years
T4,Jw_axis_lat,pooled_window_variable_ar1,45,30,1350,1305,0.0,-9.684434324433959e-16,0.9060022705111559,0.9060022705111559,0.9060022705111559,0.95,False,0.0,none,none,0.9851353640582244,2.327424067644898,window_variable_pooled_across_years
T4,Jw_meridional_width,pooled_window_variable_ar1,45,30,1350,1305,0.0,6.579099405186113e-18,-0.007381388093980671,-0.007381388093980671,-0.007381388093980671,0.95,False,0.0,none,none,0.4163448662461728,0.41635620896183995,window_variable_pooled_across_years
S5,P_main_band_share,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-1.2631870857957337e-17,0.9669877181367386,0.95,0.95,0.95,True,0.016987718136738605,upper,moderate,0.026380624186757223,0.08448561294502523,window_variable_pooled_across_years
S5,P_south_band_share_18_24,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,1.6579330501069006e-17,0.9493316501491668,0.9493316501491668,0.9493316501491668,0.95,False,0.0,none,none,0.02514773426988276,0.08001798580491166,window_variable_pooled_across_years
S5,P_main_minus_south,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,7.894919286223335e-18,0.9601789692978436,0.95,0.95,0.95,True,0.010178969297843676,upper,moderate,0.04338762007002152,0.1389515899961818,window_variable_pooled_across_years
S5,P_spread_lat,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,1.768461920114027e-16,0.9458590493895752,0.9458590493895752,0.9458590493895752,0.95,False,0.0,none,none,0.27710577692845395,0.8537425995266807,window_variable_pooled_across_years
S5,P_north_band_share_35_45,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,1.3816108750890836e-18,0.9567124423853444,0.95,0.95,0.95,True,0.006712442385344408,upper,minor,0.014958578309274193,0.047905790564257957,window_variable_pooled_across_years
S5,P_north_minus_main_35_45,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,1.0263395072090336e-17,0.9467987789035035,0.9467987789035035,0.9467987789035035,0.95,False,0.0,none,none,0.028537387735747825,0.08867330245522319,window_variable_pooled_across_years
S5,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,5.305385760342082e-16,0.9802218852748821,0.95,0.95,0.95,True,0.03022188527488212,upper,severe,0.5510360904584515,1.764727836901696,window_variable_pooled_across_years
S5,V_strength,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,6.315935428978669e-18,0.9712971710369384,0.95,0.95,0.95,True,0.0212971710369384,upper,moderate,0.26616715319785134,0.8524170969025544,window_variable_pooled_across_years
S5,V_pos_centroid_lat,pooled_window_variable_ar1,45,29,1088,1038,0.1662835249042146,3.918434204559376e-17,0.9528345215072571,0.95,0.95,0.95,True,0.0028345215072571595,upper,minor,1.7564989600960543,5.625298712814731,window_variable_pooled_across_years
S5,V_NS_diff,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,2.021099337273174e-16,0.970408705181786,0.95,0.95,0.95,True,0.020408705181786058,upper,moderate,20.41875759685231,65.39235913955115,window_variable_pooled_across_years
S5,H_strength,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-5.6590781443648865e-15,0.9704847852501125,0.95,0.95,0.95,True,0.020484785250112547,upper,moderate,3.225296617435239,10.329215856473942,window_variable_pooled_across_years
S5,H_centroid_lat,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-1.4147695360912216e-15,0.9178429918892036,0.9178429918892036,0.9178429918892036,0.95,False,0.0,none,none,1.1876044489024817,2.991871820194491,window_variable_pooled_across_years
S5,H_west_extent_lon,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-1.0737090229263736e-15,0.8857413825733939,0.8857413825733939,0.8857413825733939,0.95,False,0.0,none,none,4.220340637936738,9.092052976505526,window_variable_pooled_across_years
S5,H_zonal_width,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-3.789561257387201e-17,0.681150391712685,0.681150391712685,0.681150391712685,0.95,False,0.0,none,none,4.546792464712266,6.210247442108354,window_variable_pooled_across_years
S5,Je_strength,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-1.5663519863867097e-15,0.9708452654513636,0.95,0.95,0.95,True,0.02084526545136367,upper,moderate,1.6110200695269894,5.159393389525998,window_variable_pooled_across_years
S5,Je_axis_lat,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-5.052748343182935e-17,0.9073783669140802,0.9073783669140802,0.9073783669140802,0.95,False,0.0,none,none,1.1173362642071927,2.6583321950683785,window_variable_pooled_across_years
S5,Je_meridional_width,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-1.578983857244667e-17,0.029678785591479,0.029678785591479,0.029678785591479,0.95,False,0.0,none,none,0.6029035733154409,0.6031692767300009,window_variable_pooled_across_years
S5,Jw_strength,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-2.5263741715914674e-17,0.9740700867494645,0.95,0.95,0.95,True,0.024070086749464537,upper,moderate,1.3344635351660386,4.273703644126954,window_variable_pooled_across_years
S5,Jw_axis_lat,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,-1.6926706949662831e-15,0.9096014155914122,0.9096014155914122,0.9096014155914122,0.95,False,0.0,none,none,0.9440162796739952,2.272099284826281,window_variable_pooled_across_years
S5,Jw_meridional_width,pooled_window_variable_ar1,45,29,1125,1080,0.13793103448275867,6.315935428978669e-18,0.007009722296825479,0.007009722296825479,0.007009722296825479,0.95,False,0.0,none,none,0.3938615310882699,0.3938712078756789,window_variable_pooled_across_years
