window,sector,lat,value
T3_full,west_sector,54.0,3.291086141318542
T3_full,west_sector,54.25,3.302733494529182
T3_full,west_sector,54.5,3.2291574818255904
T3_full,west_sector,54.75,3.2275790886533944
T3_full,west_sector,55.0,3.3040460716378104
T3_full,west_sector,55.25,3.2844312892356284
T3_full,west_sector,55.5,3.3557187726664264
T3_full,west_sector,55.75,3.2971850049788114
T3_full,west_sector,56.0,3.03149803671191
T3_full,west_sector,56.25,3.1951303487953466
T3_full,west_sector,56.5,3.3130698497947586
T3_full,west_sector,56.75,3.1452540470580175
T3_full,west_sector,57.0,2.9682932016329038
T3_full,west_sector,57.25,2.9558487956672814
T3_full,west_sector,57.5,2.7912685184639963
T3_full,west_sector,57.75,2.8518586173103753
T3_full,west_sector,58.0,2.7061568658215753
T3_full,west_sector,58.25,2.513592365573938
T3_full,west_sector,58.5,2.441721583759384
T3_full,west_sector,58.75,2.368023374404546
T3_full,west_sector,59.0,2.3056755309693715
T3_full,west_sector,59.25,2.2514655472238987
T3_full,west_sector,59.5,2.1307799576425333
T3_full,west_sector,59.75,2.0355380527556886
T3_full,west_sector,60.0,1.9872344544646021
T3_full,mid_sector,10.0,9.567342888554874
T3_full,mid_sector,10.25,9.960830984318966
T3_full,mid_sector,10.5,10.14418192526735
T3_full,mid_sector,10.75,10.406552806627335
T3_full,mid_sector,11.0,10.574448444593369
T3_full,mid_sector,11.25,10.781208395396018
T3_full,mid_sector,11.5,10.805282726506194
T3_full,mid_sector,11.75,10.800951391235076
T3_full,mid_sector,12.0,11.103588633150899
T3_full,mid_sector,12.25,11.267852716893328
T3_full,mid_sector,12.5,11.065547640456895
T3_full,mid_sector,12.75,11.26262030188564
T3_full,mid_sector,13.0,11.152384965855934
T3_full,mid_sector,13.25,11.083839653314833
T3_full,mid_sector,13.5,10.650216900997826
T3_full,mid_sector,13.75,10.501627097612545
T3_full,mid_sector,14.0,10.810018356974012
T3_full,mid_sector,14.25,10.825839156265346
T3_full,mid_sector,14.5,10.408715109348835
T3_full,mid_sector,14.75,10.668907521377376
T3_full,mid_sector,15.0,10.472551517662112
T3_full,mid_sector,15.25,10.368316710775016
T3_full,mid_sector,15.5,10.437817896610694
T3_full,mid_sector,15.75,10.44809801066149
T3_full,mid_sector,16.0,10.530254712208619
T3_full,mid_sector,16.25,10.730203809265069
T3_full,mid_sector,16.5,11.028660498913423
T3_full,mid_sector,16.75,11.114567777211954
T3_full,mid_sector,17.0,10.979854855332981
T3_full,mid_sector,17.25,11.30402707909307
T3_full,mid_sector,17.5,11.229148508022664
T3_full,mid_sector,17.75,10.836874389871067
T3_full,mid_sector,18.0,10.571571718466405
T3_full,mid_sector,18.25,10.294291995852353
T3_full,mid_sector,18.5,9.771416190064981
T3_full,mid_sector,18.75,9.206593795245478
T3_full,mid_sector,19.0,9.032820260027577
T3_full,mid_sector,19.25,8.979733705000445
T3_full,mid_sector,19.5,8.896938429296217
T3_full,mid_sector,19.75,8.782641971952051
T3_full,mid_sector,20.0,8.520932683069162
T3_full,mid_sector,20.25,8.219156789948777
T3_full,mid_sector,20.5,7.9707187749860555
T3_full,mid_sector,20.75,7.829513175647536
T3_full,mid_sector,21.0,7.8227409787161974
T3_full,mid_sector,21.25,7.899046050494501
T3_full,mid_sector,21.5,8.08007336847068
T3_full,mid_sector,21.75,8.247243739615119
T3_full,mid_sector,22.0,8.205586623443363
T3_full,mid_sector,22.25,8.046783488349616
T3_full,mid_sector,22.5,7.928306645334502
T3_full,mid_sector,22.75,7.790759364752123
T3_full,mid_sector,23.0,7.427844205640113
T3_full,mid_sector,23.25,7.240742990992554
T3_full,mid_sector,23.5,7.2387512998227725
T3_full,mid_sector,23.75,7.068075366532896
T3_full,mid_sector,24.0,6.291059638831484
T3_full,mid_sector,24.25,6.152977210339205
T3_full,mid_sector,24.5,6.002777926906324
T3_full,mid_sector,24.75,5.465224358178685
T3_full,mid_sector,25.0,4.587098862807492
T3_full,mid_sector,25.25,4.116416588454667
T3_full,mid_sector,25.5,3.842052846615296
T3_full,mid_sector,25.75,3.637629290802311
T3_full,mid_sector,26.0,3.6635819558123273
T3_full,mid_sector,26.25,3.53167310342671
T3_full,mid_sector,26.5,3.723087738191239
T3_full,mid_sector,26.75,3.7916473806533215
T3_full,mid_sector,27.0,3.9175266800183643
T3_full,mid_sector,27.25,4.0876633674972656
T3_full,mid_sector,27.5,4.169028055672692
T3_full,mid_sector,27.75,4.279915841030887
T3_full,mid_sector,28.0,4.7245804869269685
T3_full,mid_sector,28.25,4.599604584288247
T3_full,mid_sector,28.5,4.751603607246236
T3_full,mid_sector,28.75,5.202818218740684
T3_full,mid_sector,29.0,5.069738695960254
T3_full,mid_sector,29.25,5.150759301490655
T3_full,mid_sector,29.5,5.491284108205809
T3_full,mid_sector,29.75,5.6058999430338545
T3_full,mid_sector,30.0,5.405817027835866
T3_full,mid_sector,30.25,5.51527704083478
T3_full,mid_sector,30.5,5.8935998613077105
T3_full,mid_sector,30.75,5.708060300713571
T3_full,mid_sector,31.0,5.969365228672219
T3_full,mid_sector,31.25,6.096221121328849
T3_full,mid_sector,31.5,6.200250847916011
T3_full,mid_sector,31.75,6.371976930474857
T3_full,mid_sector,32.0,6.518646619289412
T3_full,mid_sector,32.25,6.614491817795468
T3_full,mid_sector,32.5,6.772958749430748
T3_full,mid_sector,32.75,7.078548152850799
T3_full,mid_sector,33.0,7.425131849603621
T3_full,mid_sector,33.25,7.633568903399638
T3_full,mid_sector,33.5,7.741772854754687
T3_full,mid_sector,33.75,7.723267951819768
T3_full,mid_sector,34.0,7.676336571073693
T3_full,mid_sector,34.25,7.607951240959123
T3_full,mid_sector,34.5,7.436095796475908
T3_full,mid_sector,34.75,7.199422364411531
T3_full,mid_sector,35.0,6.838520752227135
T3_full,mid_sector,35.25,6.7919670026374614
T3_full,mid_sector,35.5,6.704324855680284
T3_full,mid_sector,35.75,6.55277116352942
T3_full,mid_sector,36.0,6.341950998856431
T3_full,mid_sector,36.25,6.214641079783841
T3_full,mid_sector,36.5,6.154410399345974
T3_full,mid_sector,36.75,6.126521046442618
T3_full,mid_sector,37.0,6.049024693173324
T3_full,mid_sector,37.25,5.798539413435025
T3_full,mid_sector,37.5,5.515585930718316
T3_full,mid_sector,37.75,5.36206202723442
T3_full,mid_sector,38.0,5.479059730760979
T3_full,mid_sector,38.25,5.420658813134053
T3_full,mid_sector,38.5,5.354731044045738
T3_full,mid_sector,38.75,5.441995538148547
T3_full,mid_sector,39.0,5.506394615027774
T3_full,mid_sector,39.25,5.383597940498464
T3_full,mid_sector,39.5,5.444162953454906
T3_full,mid_sector,39.75,5.59629997178066
T3_full,mid_sector,40.0,5.333478810200117
T3_full,mid_sector,40.25,5.192866696821184
T3_full,mid_sector,40.5,5.211875233745468
T3_full,mid_sector,40.75,5.029191624325667
T3_full,mid_sector,41.0,4.887784105893871
T3_full,mid_sector,41.25,4.962355207381157
T3_full,mid_sector,41.5,4.700187780001348
T3_full,mid_sector,41.75,4.40902461071421
T3_full,mid_sector,42.0,4.314083373698053
T3_full,mid_sector,42.25,3.8934280279910927
T3_full,mid_sector,42.5,3.6130279356231862
T3_full,mid_sector,42.75,3.4907231006386836
T3_full,mid_sector,43.0,3.2844021349734596
T3_full,mid_sector,43.25,3.1145472467767137
T3_full,mid_sector,43.5,3.117467784038163
T3_full,mid_sector,43.75,3.1253740605141314
T3_full,mid_sector,44.0,3.13058681882779
T3_full,mid_sector,44.25,3.1413532677852736
T3_full,mid_sector,44.5,3.1365423224692135
T3_full,mid_sector,44.75,3.137761580581751
T3_full,mid_sector,45.0,3.192650514031098
T3_full,mid_sector,45.25,3.233906496058676
T3_full,mid_sector,45.5,3.2193550160383406
T3_full,mid_sector,45.75,3.279711682937229
T3_full,mid_sector,46.0,3.456272353817719
T3_full,mid_sector,46.25,3.3653441149265277
T3_full,mid_sector,46.5,3.4375805498973024
T3_full,mid_sector,46.75,3.424029824561945
T3_full,mid_sector,47.0,3.5446224362836816
T3_full,mid_sector,47.25,3.528032403160293
T3_full,mid_sector,47.5,3.487973450323547
T3_full,mid_sector,47.75,3.4508582139962445
T3_full,mid_sector,48.0,3.382707811623177
T3_full,mid_sector,48.25,3.3254834330823155
T3_full,mid_sector,48.5,3.4150752612112893
T3_full,mid_sector,48.75,3.32449893330618
T3_full,mid_sector,49.0,3.387911858332813
T3_full,mid_sector,49.25,3.4190095889244554
T3_full,mid_sector,49.5,3.4413867400883285
T3_full,mid_sector,49.75,3.587437305249216
T3_full,mid_sector,50.0,3.770049756342312
T3_full,mid_sector,50.25,3.819282069265107
T3_full,mid_sector,50.5,3.8066763532233954
T3_full,mid_sector,50.75,3.999357889828323
T3_full,mid_sector,51.0,4.114813859607769
T3_full,mid_sector,51.25,4.04156902785039
T3_full,mid_sector,51.5,3.9686817617534125
T3_full,mid_sector,51.75,3.952625279145074
T3_full,mid_sector,52.0,3.966869677491194
T3_full,mid_sector,52.25,3.980901386385145
T3_full,mid_sector,52.5,4.060046327293387
T3_full,mid_sector,52.75,4.184928714345468
T3_full,mid_sector,53.0,4.2417921007629475
T3_full,mid_sector,53.25,4.382296501373736
T3_full,mid_sector,53.5,4.3875248693772315
T3_full,mid_sector,53.75,4.5315553791803955
T3_full,mid_sector,54.0,4.73961540052626
T3_full,mid_sector,54.25,4.822682672554128
T3_full,mid_sector,54.5,4.870807090647961
T3_full,mid_sector,54.75,4.916679660065006
T3_full,mid_sector,55.0,4.8801206167201805
T3_full,mid_sector,55.25,5.077193272189261
T3_full,mid_sector,55.5,5.225526739649233
T3_full,mid_sector,55.75,5.504374577977174
T3_full,mid_sector,56.0,5.904024693413079
T3_full,mid_sector,56.25,5.392592787463257
T3_full,mid_sector,56.5,5.183821178192242
T3_full,mid_sector,56.75,5.205015932196586
T3_full,mid_sector,57.0,5.118118454972769
T3_full,mid_sector,57.25,5.067614614484553
T3_full,mid_sector,57.5,4.737863589508365
T3_full,mid_sector,57.75,4.47590023433801
T3_full,mid_sector,58.0,4.390472444356625
T3_full,mid_sector,58.25,4.21565388725101
T3_full,mid_sector,58.5,3.9001471348857777
T3_full,mid_sector,58.75,3.5084914497692314
T3_full,mid_sector,59.0,3.274886673898408
T3_full,mid_sector,59.25,3.2153255428909313
T3_full,mid_sector,59.5,3.1449225451194343
T3_full,mid_sector,59.75,2.9187179910850314
T3_full,mid_sector,60.0,2.6963833852782937
T3_full,east_sector,10.0,10.15724856198731
T3_full,east_sector,10.25,10.22584289360479
T3_full,east_sector,10.5,10.59569893559582
T3_full,east_sector,10.75,10.59339372212212
T3_full,east_sector,11.0,10.62040452754662
T3_full,east_sector,11.25,10.766268932536764
T3_full,east_sector,11.5,11.057129313402683
T3_full,east_sector,11.75,11.298905706285717
T3_full,east_sector,12.0,11.430696795402028
T3_full,east_sector,12.25,11.64710626173206
T3_full,east_sector,12.5,11.807249184276019
T3_full,east_sector,12.75,11.909120478082558
T3_full,east_sector,13.0,12.025148853387714
T3_full,east_sector,13.25,12.139713797741294
T3_full,east_sector,13.5,12.010852692147381
T3_full,east_sector,13.75,11.782208730366966
T3_full,east_sector,14.0,11.634193693706361
T3_full,east_sector,14.25,11.607923535402227
T3_full,east_sector,14.5,11.639245362935474
T3_full,east_sector,14.75,11.537189201476085
T3_full,east_sector,15.0,11.501062886228858
T3_full,east_sector,15.25,11.448414387637083
T3_full,east_sector,15.5,11.403424917742827
T3_full,east_sector,15.75,11.385931882305847
T3_full,east_sector,16.0,11.349037124139947
T3_full,east_sector,16.25,11.213575386011188
T3_full,east_sector,16.5,10.977700771456815
T3_full,east_sector,16.75,10.692733750006166
T3_full,east_sector,17.0,10.330899789417389
T3_full,east_sector,17.25,10.056945383578718
T3_full,east_sector,17.5,9.783357199136317
T3_full,east_sector,17.75,9.554117840995154
T3_full,east_sector,18.0,9.321523182337568
T3_full,east_sector,18.25,9.111430366703269
T3_full,east_sector,18.5,8.939558016341191
T3_full,east_sector,18.75,8.752941991192268
T3_full,east_sector,19.0,8.606933784335453
T3_full,east_sector,19.25,8.477023587829427
T3_full,east_sector,19.5,8.291100633409288
T3_full,east_sector,19.75,8.062964930993408
T3_full,east_sector,20.0,7.849643571830442
T3_full,east_sector,20.25,7.666254979945339
T3_full,east_sector,20.5,7.484679692397531
T3_full,east_sector,20.75,7.270925438699464
T3_full,east_sector,21.0,7.0153253494983
T3_full,east_sector,21.25,6.755868159750029
T3_full,east_sector,21.5,6.4805416296851
T3_full,east_sector,21.75,6.187966013452092
T3_full,east_sector,22.0,5.914089282052931
T3_full,east_sector,22.25,5.688766524645748
T3_full,east_sector,22.5,5.519656787196819
T3_full,east_sector,22.75,5.398694785831148
T3_full,east_sector,23.0,5.302713244817008
T3_full,east_sector,23.25,5.195781727297186
T3_full,east_sector,23.5,5.078040611079934
T3_full,east_sector,23.75,4.979807223396876
T3_full,east_sector,24.0,4.922910228533441
T3_full,east_sector,24.25,4.894812694149295
T3_full,east_sector,24.5,4.795284358716409
T3_full,east_sector,24.75,4.709748616593076
T3_full,east_sector,25.0,4.638867642102451
T3_full,east_sector,25.25,4.549247000809675
T3_full,east_sector,25.5,4.437205277558725
T3_full,east_sector,25.75,4.3247152419474615
T3_full,east_sector,26.0,4.19955752267171
T3_full,east_sector,26.25,4.105315116657421
T3_full,east_sector,26.5,4.037627509169615
T3_full,east_sector,26.75,4.002284479732982
T3_full,east_sector,27.0,3.960175339355344
T3_full,east_sector,27.25,3.977291038826161
T3_full,east_sector,27.5,4.043922952790772
T3_full,east_sector,27.75,4.103589725765684
T3_full,east_sector,28.0,4.161323451614458
T3_full,east_sector,28.25,4.259429146258075
T3_full,east_sector,28.5,4.253070667748893
T3_full,east_sector,28.75,4.344075647297901
T3_full,east_sector,29.0,4.353658771566006
T3_full,east_sector,29.25,4.327450645209294
T3_full,east_sector,29.5,4.287765678007858
T3_full,east_sector,29.75,4.240402980608637
T3_full,east_sector,30.0,4.1858451930549165
T3_full,east_sector,30.25,4.148218687911103
T3_full,east_sector,30.5,4.0984105430419016
T3_full,east_sector,30.75,4.105748997273284
T3_full,east_sector,31.0,4.15837383643791
T3_full,east_sector,31.25,4.338710506583115
T3_full,east_sector,31.5,4.5757647730242095
T3_full,east_sector,31.75,4.810917708381773
T3_full,east_sector,32.0,5.079934900315662
T3_full,east_sector,32.25,5.391564656172897
T3_full,east_sector,32.5,5.5834341966970715
T3_full,east_sector,32.75,5.540653474580084
T3_full,east_sector,33.0,5.811363809711785
T3_full,east_sector,33.25,5.941197822160314
T3_full,east_sector,33.5,5.976861587961635
T3_full,east_sector,33.75,5.864858496388167
T3_full,east_sector,34.0,5.629708974818989
T3_full,east_sector,34.25,5.495369512353135
T3_full,east_sector,34.5,5.56280156637462
T3_full,east_sector,34.75,5.828649217852906
T3_full,east_sector,35.0,6.009627590002508
T3_full,east_sector,35.25,6.27809840103052
T3_full,east_sector,35.5,5.8861299156734725
T3_full,east_sector,35.75,5.698027248441545
T3_full,east_sector,36.0,5.660423638605869
T3_full,east_sector,36.25,5.635310936736904
T3_full,east_sector,36.5,5.614854010002215
T3_full,east_sector,36.75,5.68417602691619
T3_full,east_sector,37.0,5.81081862882741
T3_full,east_sector,37.25,6.032073984895139
T3_full,east_sector,37.5,6.085886667566529
T3_full,east_sector,37.75,6.03178359897278
T3_full,east_sector,38.0,5.917756263262656
T3_full,east_sector,38.25,5.869438622481946
T3_full,east_sector,38.5,6.015235245216508
T3_full,east_sector,38.75,6.087681759150342
T3_full,east_sector,39.0,5.947963135356981
T3_full,east_sector,39.25,5.895612382985127
T3_full,east_sector,39.5,5.9933863384849975
T3_full,east_sector,39.75,6.2738546355182025
T3_full,east_sector,40.0,6.250955403740197
T3_full,east_sector,40.25,6.072400574284077
T3_full,east_sector,40.5,5.881779253394844
T3_full,east_sector,40.75,5.821473287858806
T3_full,east_sector,41.0,5.759094744233884
T3_full,east_sector,41.25,5.605971279627906
T3_full,east_sector,41.5,5.455099105504683
T3_full,east_sector,41.75,5.617809471424474
T3_full,east_sector,42.0,6.012872216502456
T3_full,east_sector,42.25,5.9082254444154545
T3_full,east_sector,42.5,5.994063553472962
T3_full,east_sector,42.75,5.97311717571069
T3_full,east_sector,43.0,5.850022813541034
T3_full,east_sector,43.25,5.746386680595162
T3_full,east_sector,43.5,5.545378390382771
T3_full,east_sector,43.75,5.257779246078425
T3_full,east_sector,44.0,5.259047893208833
T3_full,east_sector,44.25,5.270542032607092
T3_full,east_sector,44.5,5.2171715451761305
T3_full,east_sector,44.75,5.151916031689036
T3_full,east_sector,45.0,5.126583429925147
T3_full,east_sector,45.25,4.99190447896762
T3_full,east_sector,45.5,4.964918806932805
T3_full,east_sector,45.75,5.032104804535007
T3_full,east_sector,46.0,4.932206222197611
T3_full,east_sector,46.25,4.993057361540658
T3_full,east_sector,46.5,5.107327077626151
T3_full,east_sector,46.75,5.03660986245084
T3_full,east_sector,47.0,5.023861589622457
T3_full,east_sector,47.25,5.115305549450152
T3_full,east_sector,47.5,5.201196835544816
T3_full,east_sector,47.75,5.2228148584910405
T3_full,east_sector,48.0,5.255213020747776
T3_full,east_sector,48.25,5.304857022567179
T3_full,east_sector,48.5,5.22154893895961
T3_full,east_sector,48.75,5.428469211717557
T3_full,east_sector,49.0,5.3026056027731885
T3_full,east_sector,49.25,5.340891726102025
T3_full,east_sector,49.5,5.2088384986174425
T3_full,east_sector,49.75,5.103175654886089
T3_full,east_sector,50.0,5.146310162706438
T3_full,east_sector,50.25,5.254513206096612
T3_full,east_sector,50.5,5.280138073781426
T3_full,east_sector,50.75,5.129253532552788
T3_full,east_sector,51.0,5.006541819905674
T3_full,east_sector,51.25,5.14649128162303
T3_full,east_sector,51.5,5.0129833327124125
T3_full,east_sector,51.75,5.036745094860785
T3_full,east_sector,52.0,4.976249908041497
T3_full,east_sector,52.25,5.002884274059855
T3_full,east_sector,52.5,5.106533237693974
T3_full,east_sector,52.75,5.068328916651518
T3_full,east_sector,53.0,4.9738747143042605
T3_full,east_sector,53.25,5.23669252315813
T3_full,east_sector,53.5,5.043385460027293
T3_full,east_sector,53.75,5.317531858706469
T3_full,east_sector,54.0,5.129639149266552
T3_full,east_sector,54.25,4.961717031915713
T3_full,east_sector,54.5,5.1452941126559
T3_full,east_sector,54.75,5.329917580787974
T3_full,east_sector,55.0,5.388378919319526
T3_full,east_sector,55.25,5.7727385720634565
T3_full,east_sector,55.5,5.547887796084676
T3_full,east_sector,55.75,5.568914536519582
T3_full,east_sector,56.0,5.166842765108234
T3_full,east_sector,56.25,4.643194265465863
T3_full,east_sector,56.5,4.448200678859781
T3_full,east_sector,56.75,4.269608135801374
T3_full,east_sector,57.0,3.943886051779553
T3_full,east_sector,57.25,3.7493260615153603
T3_full,east_sector,57.5,3.6366707930194306
T3_full,east_sector,57.75,3.4919988426565505
T3_full,east_sector,58.0,3.6947063824290507
T3_full,east_sector,58.25,3.6408530126888956
T3_full,east_sector,58.5,3.3991435711478686
T3_full,east_sector,58.75,3.0424562362768404
T3_full,east_sector,59.0,2.8106199876875317
T3_full,east_sector,59.25,2.7224795632410532
T3_full,east_sector,59.5,2.5581708659508426
T3_full,east_sector,59.75,2.377828300380137
T3_full,east_sector,60.0,2.3287306518334505
T3_full,south_scs_ref,10.0,8.90787985194241
T3_full,south_scs_ref,10.25,8.9364260931861
T3_full,south_scs_ref,10.5,9.030754687727686
T3_full,south_scs_ref,10.75,9.000239474753137
T3_full,south_scs_ref,11.0,8.931571090672294
T3_full,south_scs_ref,11.25,9.072972111725333
T3_full,south_scs_ref,11.5,9.257233820160888
T3_full,south_scs_ref,11.75,9.365526931187384
T3_full,south_scs_ref,12.0,9.637351009972821
T3_full,south_scs_ref,12.25,9.761719001757047
T3_full,south_scs_ref,12.5,9.483474989207295
T3_full,south_scs_ref,12.75,9.669456715599539
T3_full,south_scs_ref,13.0,9.79009486707643
T3_full,south_scs_ref,13.25,9.897324186680448
T3_full,south_scs_ref,13.5,9.846579539538123
T3_full,south_scs_ref,13.75,9.88624559646822
T3_full,south_scs_ref,14.0,10.082240128775146
T3_full,south_scs_ref,14.25,10.123987207932524
T3_full,south_scs_ref,14.5,10.055166651285797
T3_full,south_scs_ref,14.75,10.027151384228691
T3_full,south_scs_ref,15.0,10.122713166969465
T3_full,south_scs_ref,15.25,9.913817240366612
T3_full,south_scs_ref,15.5,9.611649979679974
T3_full,south_scs_ref,15.75,9.638727303287583
T3_full,south_scs_ref,16.0,9.80646997447395
T3_full,south_scs_ref,16.25,9.81107183514219
T3_full,south_scs_ref,16.5,9.751643215179062
T3_full,south_scs_ref,16.75,9.783192632053124
T3_full,south_scs_ref,17.0,9.654435143724942
T3_full,south_scs_ref,17.25,9.74987534903087
T3_full,south_scs_ref,17.5,9.681627646269876
T3_full,south_scs_ref,17.75,9.517858879744788
T3_full,south_scs_ref,18.0,9.410033388882717
T3_full,south_scs_ref,18.25,9.247912978340072
T3_full,south_scs_ref,18.5,8.929327685011545
T3_full,south_scs_ref,18.75,8.565646006251015
T3_full,south_scs_ref,19.0,8.364872667022865
T3_full,south_scs_ref,19.25,8.344727628860298
T3_full,south_scs_ref,19.5,8.355151923136038
T3_full,south_scs_ref,19.75,8.274164135522136
T3_full,south_scs_ref,20.0,8.102319044045824
T3_full,south_scs_ref,20.25,7.988540470883637
T3_full,south_scs_ref,20.5,8.015732897683996
T3_full,south_scs_ref,20.75,8.11247287367592
T3_full,south_scs_ref,21.0,8.200238849400689
T3_full,south_scs_ref,21.25,8.452748520953474
T3_full,south_scs_ref,21.5,8.47142027939519
T3_full,south_scs_ref,21.75,8.402580776456857
T3_full,south_scs_ref,22.0,8.067187001514178
T3_full,south_scs_ref,22.25,7.851171558592627
T3_full,south_scs_ref,22.5,7.6407154113009605
T3_full,south_scs_ref,22.75,7.448331148185926
T3_full,south_scs_ref,23.0,7.21451885113133
T3_full,south_scs_ref,23.25,7.005292175709578
T3_full,south_scs_ref,23.5,6.900648808960487
T3_full,south_scs_ref,23.75,6.872602924187071
T3_full,south_scs_ref,24.0,6.462674018561525
T3_full,south_scs_ref,24.25,6.346917039207585
T3_full,south_scs_ref,24.5,6.244368712383937
T3_full,south_scs_ref,24.75,6.060595195765304
T3_full,south_scs_ref,25.0,5.668722635752344
T3_full,south_scs_ref,25.25,5.366276735064863
T3_full,south_scs_ref,25.5,5.136628733445242
T3_full,south_scs_ref,25.75,4.816212897962159
T3_full,south_scs_ref,26.0,4.6636571607523924
T3_full,south_scs_ref,26.25,4.496745876446165
T3_full,south_scs_ref,26.5,4.358162836905945
T3_full,south_scs_ref,26.75,4.290205049801858
T3_full,south_scs_ref,27.0,4.324604065753256
T3_full,south_scs_ref,27.25,4.541832367997847
T3_full,south_scs_ref,27.5,4.766940445677258
T3_full,south_scs_ref,27.75,4.836561147119658
T3_full,south_scs_ref,28.0,5.066146915190483
T3_full,south_scs_ref,28.25,5.236497493804556
T3_full,south_scs_ref,28.5,5.258987134141273
T3_full,south_scs_ref,28.75,5.45751009601082
T3_full,south_scs_ref,29.0,5.471540061186904
T3_full,south_scs_ref,29.25,5.525755532096177
T3_full,south_scs_ref,29.5,5.7133562496340575
T3_full,south_scs_ref,29.75,5.813555536522892
T3_full,south_scs_ref,30.0,5.727399782359523
T3_full,south_scs_ref,30.25,5.810930805719428
T3_full,south_scs_ref,30.5,5.878041946108979
T3_full,south_scs_ref,30.75,5.983581110995011
T3_full,south_scs_ref,31.0,6.1017656379209075
T3_full,south_scs_ref,31.25,6.0256797251990815
T3_full,south_scs_ref,31.5,6.431597885000596
T3_full,south_scs_ref,31.75,6.661928203738036
T3_full,south_scs_ref,32.0,6.594161491321556
T3_full,south_scs_ref,32.25,6.554574697276853
T3_full,south_scs_ref,32.5,6.409412827482698
T3_full,south_scs_ref,32.75,6.546605832427725
T3_full,south_scs_ref,33.0,6.696718639294048
T3_full,south_scs_ref,33.25,6.816165463340462
T3_full,south_scs_ref,33.5,6.738498015672232
T3_full,south_scs_ref,33.75,6.700600696422179
T3_full,south_scs_ref,34.0,6.633259872404481
T3_full,south_scs_ref,34.25,6.376915653731204
T3_full,south_scs_ref,34.5,6.0089405116506525
T3_full,south_scs_ref,34.75,5.878873306726119
T3_full,south_scs_ref,35.0,5.748913952560112
T3_full,south_scs_ref,35.25,5.924950668780566
T3_full,south_scs_ref,35.5,5.844430020676934
T3_full,south_scs_ref,35.75,5.822011720825404
T3_full,south_scs_ref,36.0,5.711848632197508
T3_full,south_scs_ref,36.25,5.610535213876003
T3_full,south_scs_ref,36.5,5.5939083030999
T3_full,south_scs_ref,36.75,5.582331761702475
T3_full,south_scs_ref,37.0,5.5675457414592175
T3_full,south_scs_ref,37.25,5.583479052128848
T3_full,south_scs_ref,37.5,5.439759039205009
T3_full,south_scs_ref,37.75,5.359510302089167
T3_full,south_scs_ref,38.0,5.377436753677503
T3_full,south_scs_ref,38.25,5.323534331376557
T3_full,south_scs_ref,38.5,5.355130208203621
T3_full,south_scs_ref,38.75,5.435036386062008
T3_full,south_scs_ref,39.0,5.388838487661938
T3_full,south_scs_ref,39.25,5.295070568435324
T3_full,south_scs_ref,39.5,5.339658422614114
T3_full,south_scs_ref,39.75,5.531385180464454
T3_full,south_scs_ref,40.0,5.399495556000913
T3_full,south_scs_ref,40.25,5.213132597660706
T3_full,south_scs_ref,40.5,5.070161713902407
T3_full,south_scs_ref,40.75,4.962509789278488
T3_full,south_scs_ref,41.0,4.884464130456931
T3_full,south_scs_ref,41.25,4.7845528655496175
T3_full,south_scs_ref,41.5,4.510095727338541
T3_full,south_scs_ref,41.75,4.40809651044145
T3_full,south_scs_ref,42.0,4.415228161922943
T3_full,south_scs_ref,42.25,4.032232426749146
T3_full,south_scs_ref,42.5,3.8469414444267302
T3_full,south_scs_ref,42.75,3.698537102741342
T3_full,south_scs_ref,43.0,3.5604340757790993
T3_full,south_scs_ref,43.25,3.472747862753196
T3_full,south_scs_ref,43.5,3.423201029629025
T3_full,south_scs_ref,43.75,3.3068677758202463
T3_full,south_scs_ref,44.0,3.3472113088078843
T3_full,south_scs_ref,44.25,3.312692224811775
T3_full,south_scs_ref,44.5,3.2605017137379644
T3_full,south_scs_ref,44.75,3.2073558384891228
T3_full,south_scs_ref,45.0,3.1770512852905775
T3_full,south_scs_ref,45.25,3.151748658905197
T3_full,south_scs_ref,45.5,3.1615408890208463
T3_full,south_scs_ref,45.75,3.2280913932610305
T3_full,south_scs_ref,46.0,3.314792604321467
T3_full,south_scs_ref,46.25,3.322580805939786
T3_full,south_scs_ref,46.5,3.4631945042267294
T3_full,south_scs_ref,46.75,3.487721570161166
T3_full,south_scs_ref,47.0,3.575373733456416
T3_full,south_scs_ref,47.25,3.662893016779705
T3_full,south_scs_ref,47.5,3.732215256147807
T3_full,south_scs_ref,47.75,3.7480756522460106
T3_full,south_scs_ref,48.0,3.7524515275471635
T3_full,south_scs_ref,48.25,3.815490395902384
T3_full,south_scs_ref,48.5,3.911515551793216
T3_full,south_scs_ref,48.75,3.9761172742716777
T3_full,south_scs_ref,49.0,3.9007427730611806
T3_full,south_scs_ref,49.25,4.014529554434023
T3_full,south_scs_ref,49.5,4.066318895210445
T3_full,south_scs_ref,49.75,4.07035052369983
T3_full,south_scs_ref,50.0,4.119770849750379
T3_full,south_scs_ref,50.25,4.1529669391728605
T3_full,south_scs_ref,50.5,4.071006624305923
T3_full,south_scs_ref,50.75,4.1162280043693436
T3_full,south_scs_ref,51.0,4.128652345253141
T3_full,south_scs_ref,51.25,4.085845598040946
T3_full,south_scs_ref,51.5,4.038039620360658
T3_full,south_scs_ref,51.75,3.9636642900282446
T3_full,south_scs_ref,52.0,3.840001989395717
T3_full,south_scs_ref,52.25,3.8355418614294896
T3_full,south_scs_ref,52.5,3.9503509379868653
