day,lat,Je_raw_profile_value
133,37.0,12.833935950603584
133,39.0,17.671078693034726
133,41.0,21.796301266075115
133,43.0,24.566796539758094
133,45.0,25.50601526390498
134,25.0,-3.6441745034323327
134,27.0,-3.431490170336968
134,29.0,-2.2363433029093724
134,31.0,-0.11476098696094145
134,33.0,3.3332522399645836
134,35.0,7.95178166672362
134,37.0,13.072722379596478
134,39.0,18.088061752706892
134,41.0,22.33597096064921
134,43.0,25.20705445212472
134,45.0,26.01888396950715
135,25.0,-3.697875040861138
135,27.0,-3.541844153079313
135,29.0,-2.4164522279741756
135,31.0,-0.23467297580329177
135,33.0,3.329552804230824
135,35.0,8.00503661319306
135,37.0,13.240319442075826
135,39.0,18.42394895845712
135,41.0,22.79670636706049
135,43.0,25.75586017667266
135,45.0,26.628359518883823
136,25.0,-3.7329553690311132
136,27.0,-3.637252478378051
136,29.0,-2.53466413678077
136,31.0,-0.27665579927726
136,33.0,3.4343670718039276
136,35.0,8.24708434904848
136,37.0,13.595609078410718
136,39.0,18.902619685978067
136,41.0,23.3946446028615
136,43.0,26.418727620787294
136,45.0,27.331436500492046
137,25.0,-3.7397220777829387
137,27.0,-3.6650841488268946
137,29.0,-2.5441081356283104
137,31.0,-0.17972771519945788
137,33.0,3.647995209325939
137,35.0,8.54451257547848
137,37.0,13.987463909188659
137,39.0,19.44436762521104
137,41.0,24.042936642220905
137,43.0,27.02405554842343
137,45.0,27.796436238153404
138,25.0,-3.7533972074120743
138,27.0,-3.5927300396142634
138,29.0,-2.3839342302263344
138,31.0,0.04614474024590217
138,33.0,3.893989864338495
138,35.0,8.79851807532346
138,37.0,14.288334166263462
138,39.0,19.792621365688813
138,41.0,24.394221214279348
138,43.0,27.313036448822483
138,45.0,27.921855672312855
139,25.0,-3.6385916725514327
139,27.0,-3.413263025852974
139,29.0,-2.20074469337443
139,31.0,0.31769042452509705
139,33.0,4.169958614752182
139,35.0,9.128972890514994
139,37.0,14.686747165178774
139,39.0,20.212951236177634
139,41.0,24.785286632165256
139,43.0,27.52846142963388
139,45.0,27.960076155561737
140,25.0,-3.3929092826694704
140,27.0,-3.151665951151354
140,29.0,-1.9195011117073673
140,31.0,0.623145565579178
140,33.0,4.516499924199824
140,35.0,9.60251844535023
140,37.0,15.203120953856645
140,39.0,20.65739181538121
140,41.0,25.120926888341803
140,43.0,27.73711981384082
140,45.0,28.008676717337984
141,25.0,-3.160856565821064
141,27.0,-2.885464257163318
141,29.0,-1.5816804427281868
141,31.0,0.9976138121313612
141,33.0,4.985536890889987
141,35.0,10.188565450706477
141,37.0,15.839504193192278
141,39.0,21.24449924726336
141,41.0,25.561495956878403
141,43.0,27.962439872126545
141,45.0,28.071125564056214
142,25.0,-3.0079998722282855
142,27.0,-2.697112090734528
142,29.0,-1.3613090448380045
142,31.0,1.3014637064617642
142,33.0,5.425430757673327
142,35.0,10.77213936907459
142,37.0,16.542186803473843
142,39.0,22.00126153428592
142,41.0,26.207552741767874
142,43.0,28.387523420326175
142,45.0,28.343743684204966
143,25.0,-3.0214836749704754
143,27.0,-2.6419390537608707
143,29.0,-1.228840797563779
143,31.0,1.590013903470511
143,33.0,5.825075812332242
143,35.0,11.394553821899214
143,37.0,17.352058957473844
143,39.0,22.9296918388071
143,41.0,27.06082754282081
143,43.0,28.931935259824677
143,45.0,28.568082252099813
144,25.0,-3.1690561768174272
144,27.0,-2.7047035758951687
144,29.0,-1.1430383566754172
144,31.0,1.805672570047155
144,33.0,6.160155317094991
144,35.0,11.895397921285698
144,37.0,17.992563295524754
144,39.0,23.563368709894185
144,41.0,27.574585019578596
144,43.0,29.277844548496
144,45.0,28.680902779357226
145,25.0,-3.2761820507350907
145,27.0,-2.7284628697247832
145,29.0,-1.0692342224318379
145,31.0,2.0327715408499145
145,33.0,6.519929034981697
145,35.0,12.334052952806102
145,37.0,18.45655739457665
145,39.0,23.99970949179231
145,41.0,27.92980632439702
145,43.0,29.474562500860095
145,45.0,28.585589663906795
146,25.0,-3.330033029753797
146,27.0,-2.764566870956069
146,29.0,-0.9255493674131802
146,31.0,2.2916082316872264
146,33.0,6.852866253812829
146,35.0,12.79559601073766
146,37.0,18.988807389978
146,39.0,24.488195275566017
146,41.0,28.330604619097432
146,43.0,29.734213839904776
146,45.0,28.613009317892153
147,25.0,-3.313375512960777
147,27.0,-2.7081887804277747
147,29.0,-0.8537869457342331
147,31.0,2.4497788103178095
147,33.0,7.179639106840928
147,35.0,13.242693049561014
147,37.0,19.48400049222529
147,39.0,25.00277381933428
147,41.0,28.85293595093099
147,43.0,30.152300818710945
147,45.0,28.88461302557927
148,25.0,-3.402506448269587
148,27.0,-2.7346849057242637
148,29.0,-0.769118071982474
148,31.0,2.6033868010120136
148,33.0,7.490307515753297
148,35.0,13.634497732756868
148,37.0,19.874884527483264
148,39.0,25.358689320205677
148,41.0,29.187517669554683
148,43.0,30.449097710053472
148,45.0,29.167786572193936
149,25.0,-3.582918494994802
149,27.0,-2.820084717220169
149,29.0,-0.6822655823376458
149,31.0,2.814450301508571
149,33.0,7.815541729068863
149,35.0,13.978381544005513
149,37.0,20.229682646470064
149,39.0,25.661226757141073
149,41.0,29.470923011666255
149,43.0,30.76526398149635
149,45.0,29.54464367599962
150,25.0,-3.6250962378614946
150,27.0,-2.8123602905311387
150,29.0,-0.5895093971658265
150,31.0,3.0777026346188565
150,33.0,8.17297682284728
150,35.0,14.30112402842314
150,37.0,20.44287543230936
150,39.0,25.774769104815814
150,41.0,29.574738435927202
150,43.0,30.920842777865694
150,45.0,29.759646119051443
151,25.0,-3.492844719411081
151,27.0,-2.590298164246682
151,29.0,-0.2371016772526453
151,31.0,3.522926961577745
151,33.0,8.63146796168823
151,35.0,14.701006587719126
151,37.0,20.70688997135978
151,39.0,25.811039004384657
151,41.0,29.42161187078977
151,43.0,30.784789892079946
151,45.0,29.64308058154987
152,25.0,-3.247210675323446
152,27.0,-2.2428966609235323
152,29.0,0.238395405611255
152,31.0,4.08546029122041
152,33.0,9.204113567042592
152,35.0,15.136787610859834
152,37.0,20.927559760611
152,39.0,25.759574688838065
152,41.0,29.15692078668244
152,43.0,30.4458488342651
152,45.0,29.363951825412894
153,25.0,-2.9705630947610606
153,27.0,-1.917888447292129
153,29.0,0.658645623239852
153,31.0,4.550864729282695
153,33.0,9.744574543747461
153,35.0,15.71679624255001
153,37.0,21.406520085352454
153,39.0,26.10166753152924
153,41.0,29.381021877494707
153,43.0,30.510452463629033
153,45.0,29.23752496377721
154,25.0,-2.9807081186780775
154,27.0,-1.831282400526051
154,29.0,0.9173090197182088
154,31.0,4.937736175550477
154,33.0,10.246690138020512
154,35.0,16.272648733682107
154,37.0,21.991534111123528
154,39.0,26.664641498339698
154,41.0,29.82559855283018
154,43.0,30.80812908980499
154,45.0,29.378364115373117
155,25.0,-3.004831404465783
155,27.0,-1.6753206479940834
155,29.0,1.1458533074295496
155,31.0,5.255069930701921
155,33.0,10.67007512315768
155,35.0,16.728961150812104
155,37.0,22.451683661993673
155,39.0,27.03290614708496
155,41.0,30.04895336129479
155,43.0,30.91285764125778
155,45.0,29.43208236364796
156,25.0,-2.9757922267285077
156,27.0,-1.5165792428657483
156,29.0,1.446822762889687
156,31.0,5.6165522397324485
156,33.0,11.049571809134374
156,35.0,17.143742524313602
156,37.0,22.895491169016278
156,39.0,27.442025459959996
156,41.0,30.333372904024554
156,43.0,31.094394829835306
156,45.0,29.554047106040603
157,25.0,-2.896594351609225
157,27.0,-1.2943429728050215
157,29.0,1.7579198712925348
157,31.0,6.02439702583196
157,33.0,11.496076605652899
157,35.0,17.586145944833774
157,37.0,23.369739673449743
157,39.0,27.934885900338294
157,41.0,30.79765924992939
157,43.0,31.527245609852216
157,45.0,29.909556078260565
158,25.0,-2.7162845741057975
158,27.0,-0.99808468312384
158,29.0,2.1182213164212627
158,31.0,6.4628213815769575
158,33.0,11.993961658123382
158,35.0,18.17044790557698
158,37.0,24.073585190079303
158,39.0,28.710532013203704
158,41.0,31.486771664706794
158,43.0,32.02164712303067
158,45.0,30.11953284951073
159,25.0,-2.604747006471046
159,27.0,-0.857745146371837
159,29.0,2.3346580305592752
159,31.0,6.815356900057442
159,33.0,12.493786683818255
159,35.0,18.862227132914747
159,37.0,24.94163592054505
159,39.0,29.627595471724558
159,41.0,32.29058288457779
159,43.0,32.58965983277416
159,45.0,30.386510275235747
160,25.0,-2.6278708004974516
160,27.0,-0.8956482137658013
160,29.0,2.373240377606225
160,31.0,7.037276583751762
160,33.0,12.906483408461893
160,35.0,19.485444575117683
160,37.0,25.75550743523032
160,39.0,30.556757170379882
160,41.0,33.14163081113979
160,43.0,33.17956156645606
160,45.0,30.74987330270674
161,25.0,-2.5831519054069663
161,27.0,-0.9095128214519262
161,29.0,2.332443731625667
161,31.0,7.108853401759993
161,33.0,13.19543679104993
161,35.0,19.990150388077375
161,37.0,26.497798161378128
161,39.0,31.45467468775175
161,41.0,34.081330519406166
161,43.0,34.043407005771414
161,45.0,31.353730208266263
162,25.0,-2.410962606053275
162,27.0,-0.6756984112300325
162,29.0,2.5053447725105404
162,31.0,7.32550664973077
162,33.0,13.472852800883334
162,35.0,20.342049661598153
162,37.0,27.01967452927221
162,39.0,32.11438698513302
162,41.0,34.73538217114703
162,43.0,34.70864219370521
162,45.0,32.054270287738035
163,25.0,-1.9027407713116746
163,27.0,-0.18946626276517042
163,29.0,2.908300285042805
163,31.0,7.65824874279956
163,33.0,13.784363343486818
163,35.0,20.709926691511768
163,37.0,27.46085895738789
163,39.0,32.59536622545435
163,41.0,35.248649337294
163,43.0,35.23817784242058
163,45.0,32.634701686403304
164,25.0,-1.4900048854868775
164,27.0,0.2425623510582592
164,29.0,3.3063063393910017
164,31.0,7.987103415036918
164,33.0,14.113908793097881
164,35.0,21.09480151127028
164,37.0,27.822299229361853
164,39.0,33.03863225906965
164,41.0,35.811474598927006
164,43.0,35.864388996297436
164,45.0,33.34520197602492
165,25.0,-1.2933880512021336
165,27.0,0.4659326473729733
165,29.0,3.6038009907605733
165,31.0,8.386354117743219
165,33.0,14.538445979766594
165,35.0,21.516597324369616
165,37.0,28.225711027634805
165,39.0,33.42112490810797
165,41.0,36.263658915380525
165,43.0,36.43783824488658
165,45.0,33.958985526990006
166,25.0,-1.007488992621296
166,27.0,0.7480272648838294
166,29.0,3.8966632712837157
166,31.0,8.729745032596188
166,33.0,14.942252761198231
166,35.0,21.9968957482548
166,37.0,28.74103631104205
166,39.0,33.93506459581925
166,41.0,36.77307885389603
166,43.0,36.88957625361315
166,45.0,34.261212539659105
167,25.0,-0.6644703721912518
167,27.0,1.1219670809856217
167,29.0,4.25197432532427
167,31.0,9.060950879982652
167,33.0,15.24995633931108
167,35.0,22.31564888354723
167,37.0,29.072463946976143
167,39.0,34.347186746347965
167,41.0,37.278540320196505
167,43.0,37.35490556070306
167,45.0,34.631245115309646
168,25.0,-0.3469956586504938
168,27.0,1.641873434392989
168,29.0,4.855235604184813
168,31.0,9.62789125689528
168,33.0,15.757632021175118
168,35.0,22.73559623816368
168,37.0,29.404006797791357
168,39.0,34.702245390516
168,41.0,37.69674517958077
168,43.0,37.77784745461828
168,45.0,35.03192722763085
169,25.0,0.03468613178744928
169,27.0,2.2535031208284124
169,29.0,5.586344262670137
169,31.0,10.38360241040606
169,33.0,16.527273957481817
169,35.0,23.41516797329055
169,37.0,29.94709581399629
169,39.0,35.04623185730052
169,41.0,37.948449909782504
169,43.0,37.987797300432184
169,45.0,35.240993105419435
170,25.0,0.437522506666972
170,27.0,2.9004604624655226
170,29.0,6.457735640736498
170,31.0,11.334684719836261
170,33.0,17.417980599959396
170,35.0,24.164012636295674
170,37.0,30.41577696427231
170,39.0,35.155012785364235
170,41.0,37.81340968883946
170,43.0,37.80518878575441
170,45.0,35.17820224874581
171,25.0,0.8207634690990574
171,27.0,3.3990232573992727
171,29.0,7.178360936121498
171,31.0,12.155824201255639
171,33.0,18.188942390440374
171,35.0,24.74741836196486
171,37.0,30.738352245854934
171,39.0,35.23214275045503
171,41.0,37.81435577978418
171,43.0,37.758117348447556
171,45.0,35.10778893059902
172,25.0,1.1071004832297218
172,27.0,3.77860181194261
172,29.0,7.6625688496881414
172,31.0,12.771620803029979
172,33.0,18.830513666239035
172,35.0,25.287953363921396
172,37.0,31.151302199569677
172,39.0,35.544231531219154
172,41.0,38.01015285151158
172,43.0,37.866465915735915
172,45.0,35.17836755843971
173,25.0,1.4508313288968315
173,27.0,4.198708833200488
173,29.0,8.204887144183934
173,31.0,13.411619278200304
173,33.0,19.521484786266544
173,35.0,25.970625434227195
173,37.0,31.8341426181796
173,39.0,36.1061750172304
173,41.0,38.26944666312693
173,43.0,37.766636833113424
173,45.0,34.76674023662242
174,25.0,2.0611289392572423
174,27.0,4.8920087100475
174,29.0,8.911885525402575
174,31.0,14.115922698881603
174,33.0,20.26028016603527
174,35.0,26.680507299820835
174,37.0,32.51263282300501
174,39.0,36.69817192367349
174,41.0,38.592364145774255
174,43.0,37.7170151988775
174,45.0,34.3904875391522
175,25.0,2.496936146140768
175,27.0,5.483737439155206
175,29.0,9.647805604220443
175,31.0,14.94210835057665
175,33.0,21.1011854904049
175,35.0,27.453141221549934
175,37.0,33.17529526585135
175,39.0,37.19758801980739
175,41.0,38.81299349461813
175,43.0,37.70058795201608
175,45.0,34.20220248059617
176,25.0,2.786127260203018
176,27.0,5.89202140048314
176,29.0,10.22957595673506
176,31.0,15.722730323667424
176,33.0,22.026724197780293
176,35.0,28.39013468424658
176,37.0,34.01037675553427
176,39.0,37.813954286274594
176,41.0,39.06016205818316
176,43.0,37.572212814982734
176,45.0,33.87044327099733
177,25.0,3.0631215505181237
177,27.0,6.251826196438144
177,29.0,10.707215044671615
177,31.0,16.345611123830835
177,33.0,22.748956687094623
177,35.0,29.13161307091973
177,37.0,34.70486790236162
177,39.0,38.3741633637697
177,41.0,39.367900456403135
177,43.0,37.578928452513104
177,45.0,33.6769424063904
178,25.0,3.309174428210868
178,27.0,6.550268469945682
178,29.0,11.083616597217155
178,31.0,16.799861267429836
178,33.0,23.205896962985904
178,35.0,29.573458485446544
178,37.0,35.07992144287447
178,39.0,38.758600983295786
178,41.0,39.675542883750715
178,43.0,37.71347917508576
178,45.0,33.737459769714995
179,25.0,
179,27.0,
179,29.0,
179,31.0,
179,33.0,
179,35.0,
179,37.0,
179,39.0,
179,41.0,
179,43.0,
179,45.0,
180,25.0,
180,27.0,
180,29.0,
180,31.0,
180,33.0,
180,35.0,
180,37.0,
180,39.0,
180,41.0,
180,43.0,
180,45.0,
181,25.0,
181,27.0,
181,29.0,
181,31.0,
181,33.0,
181,35.0,
181,37.0,
181,39.0,
181,41.0,
181,43.0,
181,45.0,
182,25.0,
182,27.0,
182,29.0,
182,31.0,
182,33.0,
182,35.0,
182,37.0,
182,39.0,
182,41.0,
182,43.0,
182,45.0,
