day,profile_valid,profile_n_finite,profile_mean,profile_spatial_variance,profile_spatial_std,profile_amplitude,profile_weighted_l2_norm,axis_lat,centroid_lat,spread,width_proxy,NS_contrast,skewness,raw_daily_speed,region2d_valid,region2d_n_finite,region2d_mean,region2d_spatial_variance,region2d_spatial_std,region2d_amplitude,region2d_weighted_l2_norm,profile_spatial_std_qrank,profile_spatial_std_low_q10_flag,profile_spatial_variance_qrank,profile_spatial_variance_low_q10_flag,region2d_spatial_std_qrank,region2d_spatial_std_low_q10_flag,region2d_spatial_variance_qrank,region2d_spatial_variance_low_q10_flag
74,True,11,23.21295927619852,105.37794844396379,10.265376195929878,31.907571266168304,25.38147802635644,37.0,35.97179349294161,5.03579227459017,5.03579227459017,11.340392699708971,-0.4469789464685675,0.5109234828219954,True,9801,24.455178289668268,105.23220317814943,10.258274863647856,39.95050986803333,26.519576700196623,,False,,False,,False,,False
75,True,11,22.84381099334678,107.64582994933224,10.375250837899403,32.201167583038576,25.089550228114557,37.0,36.08967656859937,5.000137550080769,5.000137550080769,11.936423011031561,-0.48615941059290757,0.5179454253146076,True,9801,24.08016664727952,108.04336749757067,10.394391155694048,40.71452097290737,26.227805727096648,,False,,False,,False,,False
76,True,11,22.543630164113704,113.131725352786,10.636339847559686,32.98798394061856,24.92683265738195,37.0,36.218166774795655,4.942746539667744,4.942746539667744,12.705710299642455,-0.5001400483887276,0.5057876316987671,True,9801,23.78702008844567,113.35999116186566,10.64706490831467,41.90174723761961,26.061126526878752,,False,,False,,False,,False
77,True,11,22.16961503743505,119.05972629736856,10.911449321578162,33.82073371564385,24.709341496799038,37.0,36.35361973538975,4.871874220609879,4.871874220609879,13.459626695364078,-0.5097420853554554,0.5475968970262213,True,9801,23.418672750411922,117.61534163131549,10.845060702057665,43.09418724634119,25.807936279799698,,False,,False,,False,,False
78,True,11,21.805959397475245,125.08545854567315,11.184161056855054,34.59463020039807,24.50684238717857,37.0,36.492182457646784,4.7976685747239705,4.7976685747239705,14.25201219171141,-0.5091301697193634,0.553128093059711,True,9801,23.06032361161916,121.53313311300056,11.02420668860125,43.401925633443,25.559962014557076,,False,,False,,False,,False
79,True,11,21.460919121548418,131.28529603349244,11.457979579031045,35.326384360131904,24.328097861837346,37.0,36.6421633468637,4.719290347539726,4.719290347539726,15.081707190089169,-0.5150892185391598,0.5558079065950137,True,9801,22.7205618448858,126.49406147220742,11.246957876341826,43.62204786246571,25.351883401820224,,False,,False,,False,,False
80,True,11,21.102660626671256,137.06116381494894,11.70731240784788,35.957301815249274,24.132622098301095,37.0,36.784588871378375,4.652045285875698,4.652045285875698,15.888990467980925,-0.522234009558307,0.5580756141104379,True,9801,22.360541235405012,130.84971398483887,11.438955983167295,43.405036578005486,25.116598462472716,,False,,False,,False,,False
81,True,11,20.687095189208023,142.4192640458534,11.933954250199445,36.45254285189585,23.882528580810014,37.0,36.91704817159751,4.610086605385132,4.610086605385132,16.735467055546287,-0.527294476499652,0.6330879057683094,True,9801,21.936982180493395,135.80293929212718,11.65345181875856,42.93443588797854,24.84017162741457,,False,,False,,False,,False
82,True,11,20.229530764627796,145.27664380598435,12.053076113838506,36.58778434460897,23.54804787584327,37.0,37.03782342775328,4.575375330710866,4.575375330710866,17.34274016789792,-0.5455897017594185,0.5981129362017867,True,9801,21.45955455686032,138.67348093847977,11.775970488179722,42.661032857197455,24.478275321544697,,False,,False,,False,,False
83,True,11,19.82629955633132,149.43026106466434,12.224167090835445,36.99936870925631,23.291895911712466,37.0,37.12291053964632,4.526327902121978,4.526327902121978,17.816117355430592,-0.537406623908372,0.47347505304917736,True,9801,21.052223318863636,142.39634793692636,11.932994089369455,41.98997782611713,24.199017637173462,,False,,False,,False,,False
84,True,11,19.44720315620985,152.7308189992978,12.35843108971757,37.33773359864063,23.041799617178253,37.0,37.18926855835086,4.479192033305298,4.479192033305298,18.16152792760894,-0.5213051951099691,0.4269764528723413,True,9801,20.672636230012998,145.08587441108776,12.045159791845343,42.10598276933012,23.925797021406282,,False,,False,,False,,False
85,True,11,19.026641066478895,153.41098702488685,12.385918901110522,37.228865302774885,22.702952611885266,37.0,37.26820936027008,4.443704354068352,4.443704354068352,18.41422388173794,-0.5285118525786164,0.4628137078853369,True,9801,20.236364085416277,145.14334815127012,12.04754531642318,41.364883044365506,23.551088712600865,,False,,False,,False,,False
86,True,11,18.617456832576533,153.5127899092881,12.390027841344349,37.04534870241963,22.36341854060194,37.0,37.357402377403915,4.411580453202721,4.411580453202721,18.688799438829278,-0.5380040067008175,0.47466447629312325,True,9801,19.803422877153928,145.08454281428794,12.045104516536497,40.583146787594636,23.1788718548956,,False,,False,,False,,False
87,True,11,18.13536108651447,153.2173266349652,12.37809866800896,36.739316564549085,21.956972659572827,37.0,37.46478459639292,4.372417334641929,4.372417334641929,18.960342581280237,-0.5533686190387787,0.5607221997256757,True,9801,19.29087486871736,144.68770411244805,12.028620208172176,40.04116935254431,22.733797687869025,,False,,False,,False,,False
88,True,11,17.663038650250716,153.1709190775882,12.37622394260819,36.401582833038844,21.567425748981698,37.0,37.580751976308626,4.328076682223292,4.328076682223292,19.248799117448215,-0.5661024232299291,0.5615270303051588,True,9801,18.789275687682558,144.66272078793003,12.02758166831263,39.58813138254631,22.30918200328441,,False,,False,,False,,False
89,True,11,17.255236163057795,154.06545428653817,12.412310594185845,36.27867654289031,21.255790489403957,39.0,37.70111712542906,4.2868582294086295,4.2868582294086295,19.65344947021002,-0.5655188678446309,0.5354563868587047,True,9801,18.35468050556691,145.8378596714627,12.07633469524022,39.462055025649846,21.971166471830774,,False,,False,,False,,False
90,True,11,16.905907127222857,155.68843335772658,12.477517115104535,36.332245024157395,21.011856870634052,39.0,37.77064749518433,4.260591187596557,4.260591187596557,19.964914439184312,-0.5567907758053595,0.406719548535538,True,9801,17.98546041036479,147.6442596917434,12.150895427570077,39.303586032512925,21.70532298457092,,False,,False,,False,,False
91,True,11,16.59432559249818,156.6815603781564,12.517250511919796,36.47217168318252,20.785889498599676,39.0,37.81446586726011,4.23519923910968,4.23519923910968,20.126671477374344,-0.5434515283027285,0.3382184206360694,True,9801,17.66789213884185,148.81435910953888,12.19894909857152,39.5312752103962,21.470183318716412,,False,,False,,False,,False
92,True,11,16.206484140760224,155.1182003448515,12.454645733414157,36.29628755613638,20.439381804486263,39.0,37.87129077037848,4.217304952432022,4.217304952432022,20.191298280507553,-0.5372063169712706,0.42859749073408543,True,9801,17.256003614667236,147.43879269953413,12.142437675340735,39.36063801524499,21.099963351838856,,False,,False,,False,,False
93,True,11,15.746350494535294,152.07192735414336,12.331744700331067,35.8423299707635,20.000487025342537,39.0,37.95801408554474,4.206843309980657,4.206843309980657,20.244449222975323,-0.5452940596411119,0.5649753847722545,True,9801,16.755026491291826,144.72898142858753,12.030335881785991,38.78769656870813,20.626679183825942,,False,,False,,False,,False
94,True,11,15.321948615624155,149.1021480604441,12.210739046447767,35.360994558725494,19.59245409437703,39.0,38.04609268439627,4.19178097975834,4.19178097975834,20.292328687347677,-0.543786911442445,0.5299210960642792,True,9801,16.29444226120025,141.85127071251597,11.910133110612827,38.31817175990062,20.183164254301275,,False,,False,,False,,False
95,True,11,14.938887949821783,145.692978730743,12.070334656948953,34.81378630439405,19.205815575186428,39.0,38.143377867989734,4.178181497972671,4.178181497972671,20.326642112702583,-0.5359049486795927,0.5347833338532013,True,9801,15.871731821546291,138.5134530465341,11.769173847238985,37.57701929139294,19.759183284276183,,False,,False,,False,,False
96,True,11,14.601279422551954,142.68630444639606,11.945137271977918,34.348505216519946,18.864879146759332,39.0,38.22939227697121,4.1618865793980815,4.1618865793980815,20.342676137061794,-0.5215102637859235,0.4618167803912599,True,9801,15.498543020750114,135.50646597530942,11.640724460930661,36.41797141723427,19.38327376222478,,False,,False,,False,,False
97,True,11,14.272778231184713,141.36910066418517,11.889873870827444,34.1156005799341,18.576363990317518,39.0,38.31727239684944,4.1361657486678265,4.1361657486678265,20.443201731130028,-0.5023120848505043,0.42552150715419407,True,9801,15.13857076791399,134.19171596470525,11.584114811443525,35.95078916351,19.062215004029444,,False,,False,,False,,False
98,True,11,13.915301903949793,140.57030156054407,11.85623471261193,33.88897048336031,18.28129997124419,39.0,38.40925600588231,4.102039568718971,4.102039568718971,20.552678307829087,-0.4840564041152765,0.43345285307037607,True,9801,14.747853193080598,133.67219827326497,11.561669354953244,35.641171047029985,18.739567019489073,,False,,False,,False,,False
99,True,11,13.56318418801373,139.74221796485662,11.821261267938231,33.58516461947377,17.991725411500763,39.0,38.520592508193495,4.068115217267811,4.068115217267811,20.690639040291156,-0.4664466824188099,0.47085115051067483,True,9801,14.363004637047036,133.19259152274122,11.54090947554573,35.30246004173705,18.42521353272672,,False,,False,,False,,False
100,True,11,13.194949509889085,138.658342373604,11.775327697079348,33.06549206811872,17.68516426110106,39.0,38.65241883078342,4.037249234547945,4.037249234547945,20.837704027395077,-0.4589399165102583,0.5329691770684405,True,9801,13.946510210672852,132.3665184042376,11.505064902217528,34.66404965448159,18.079592513677945,,False,,False,,False,,False
101,True,11,12.879001733968174,137.16754258804335,11.711854788548369,32.389922027643756,17.40793578376249,39.0,38.78601420406185,4.015390083757957,4.015390083757957,20.926287090994336,-0.4514586698572373,0.5407327056126485,True,9801,13.580671955454088,131.22383677387046,11.455297323678266,34.336596301860276,17.766780449353437,,False,,False,,False,,False
102,True,11,12.612685651681122,135.75705464944426,11.651482937782824,32.03896647199375,17.17081518150979,39.0,38.870398214364535,3.981767868075225,3.981767868075225,20.925572387593157,-0.42816716958697437,0.35224010152710106,True,9801,13.289069564808894,130.49274273986987,11.423342012732958,34.48670965406676,17.524043843765057,,False,,False,,False,,False
103,True,11,12.374877712277934,135.69103439003018,11.648649466355753,31.899020462091304,16.994959040370276,39.0,38.931099943154464,3.937856918319339,3.937856918319339,20.98049980744694,-0.4126377676669295,0.26151876856189643,True,9801,13.034857630582646,131.04029491235843,11.44728329833583,34.467939078016784,17.347847369685873,,False,,False,,False,,False
104,True,11,12.081009054614075,134.12395081844357,11.581189525193151,31.50981734842741,16.735433385368626,39.0,39.00210292531398,3.9061664358331343,3.9061664358331343,20.92429173403181,-0.4052507807336339,0.33587572436083085,True,9801,12.716725310397116,129.52613561807854,11.380954951939602,33.798075983084644,17.06579146240142,,False,,False,,False,,False
105,True,11,11.728086333609593,131.27626291781232,11.457585387760037,31.038652868980414,16.39586142800714,41.0,39.091205636820604,3.8784843054286418,3.8784843054286418,20.791604388098815,-0.38988528870627187,0.44462493977505146,True,9801,12.32681408415682,126.76251848578647,11.25888620094308,33.144665229265335,16.694695683095077,,False,,False,,False,,False
106,True,11,11.33604923487338,125.81772773018609,11.216850169730632,30.31714199082904,15.947530842912938,41.0,39.14788745168348,3.8727358234945934,3.8727358234945934,20.40699747443619,-0.3812180463459072,0.49682213294780936,True,9801,11.898117579628407,121.28049001802532,11.01274216614669,32.476437921408156,16.212516521400612,,False,,False,,False,,False
107,True,11,10.920011951686655,117.88366444524124,10.857424392794142,29.349532012457942,15.399036511100967,41.0,39.20382634565961,3.874583174057062,3.874583174057062,19.799986996401167,-0.37307914778351525,0.590048427367929,True,9801,11.441440161257342,113.26282984761534,10.642501108649947,31.300006164239292,15.625920222862007,,False,,False,,False,,False
108,True,11,10.492508454342504,108.96951482954157,10.438846431935934,28.112589426724846,14.800751619224968,41.0,39.28527324360076,3.873066880186956,3.873066880186956,19.12359890098234,-0.3526948604262027,0.6691906285263167,True,9801,10.955876600031246,104.53916227426127,10.224439460149455,29.959512238412884,14.985672969519037,,False,,False,,False,,False
109,True,11,10.100742518844104,102.63931649861944,10.13110638077695,27.201260850152924,14.306093664260857,41.0,39.3902048257346,3.8527767642434863,3.8527767642434863,18.636214341390144,-0.31131258320330774,0.5978068819883673,True,9801,10.512032897892006,98.69060765344368,9.934314654441124,29.51560177619677,14.463521123841437,,False,,False,,False,,False
110,True,11,9.753371203893243,98.46192978493309,9.922798485555024,26.44539225263349,13.913668805382246,41.0,39.51887095005713,3.8234089550786114,3.8234089550786114,18.31452307096146,-0.26045943714596764,0.5511121885446043,True,9801,10.113850101644157,94.96185045763254,9.744837118065778,29.27879212187103,14.044636497117327,,False,,False,,False,,False
111,True,11,9.414909558993315,95.39926339561669,9.767254649880726,25.710792824079565,13.56612639627246,41.0,39.66323937879989,3.7891309735291983,3.7891309735291983,18.086035164721842,-0.21105301678645505,0.5427175222269931,True,9801,9.717434910730713,91.98433240361982,9.590846281930485,28.46700955972127,13.653309988713646,,False,,False,,False,,False
112,True,11,9.044105569725478,92.60515455208251,9.623157202918515,25.143725788905112,13.206097080834363,43.0,39.855831532510535,3.7438388358563413,3.7438388358563413,17.808903218436278,-0.1367314950879926,0.6550829658807835,True,9801,9.282350800449784,89.19984496145653,9.444566954681223,28.10077629064204,13.242427320701717,,False,,False,,False,,False
113,True,11,8.703545969677506,90.27907968665151,9.501530386556237,24.74237504134016,12.885293637823745,43.0,40.02721359431444,3.6820154385786132,3.6820154385786132,17.58158100924564,-0.0716371268440486,0.5463997500227878,True,9801,8.881294940619814,87.24343986008694,9.34041968329512,28.15019156450526,12.888787362757059,,False,,False,,False,,False
114,True,11,8.366796948503527,87.7095371175163,9.365336999676856,24.281647822822645,12.558376817686442,43.0,40.18555861103999,3.614917074465977,3.614917074465977,17.306532164856286,-0.013015328322923432,0.5052667049360303,True,9801,8.492128179048523,85.08907303517785,9.224373855995747,27.95078972045154,12.53815433166173,,False,,False,,False,,False
115,True,11,8.073996357813655,85.45548277655524,9.244213475280374,23.749676974229715,12.27374840717144,43.0,40.38963756003754,3.5307356290605916,3.5307356290605916,17.014173954387598,0.0686567982306941,0.5810860692397501,True,9801,8.126387470094562,82.95657755546924,9.108050151128355,27.634932886290848,12.206340601080205,,False,,False,,False,,False
116,True,11,7.8681064797165305,85.47179595937263,9.245095778810116,23.943604380272557,12.139970985777929,45.0,40.59142524248636,3.4396809883605086,3.4396809883605086,16.889265760372687,0.15087817201300432,0.5017443736884966,True,9801,7.854969534680308,82.80491270044718,9.09972047375342,27.83681181871597,12.021042346286073,,False,,False,,False,,False
117,True,11,7.717987113899679,87.97535418733219,9.379517801429463,24.70793978184294,12.146714752461,45.0,40.754198940115145,3.3824227659174473,3.3824227659174473,16.954246529153657,0.22794925989022555,0.44944120807623417,True,9801,7.648972273306317,84.699957844386,9.203258001620187,28.419932383919758,11.966901632511014,,False,,False,,False,,False
118,True,11,7.54958410238226,89.7769269601557,9.475068704772314,25.542687883414814,12.114996784114252,45.0,40.909958511210945,3.3334116912354737,3.3334116912354737,16.927668803545682,0.30453066346633595,0.44387770170670093,True,9801,7.426402862376473,85.35010378116964,9.238511989555983,28.92919610330812,11.853335532898878,,False,,False,,False,,False
119,True,11,7.369062859292907,90.60389405647285,9.518607779316934,26.001598613215098,12.037731575370959,45.0,41.02790894536421,3.286522160929044,3.286522160929044,16.86978004756785,0.3577178521867488,0.33485845534865416,True,9801,7.2035798133473765,85.36010637578133,9.239053326817706,29.2636915827515,11.715445723618336,,False,,False,,False,,False
120,True,11,7.258100254246654,93.60969671765545,9.67521042239679,26.604995421833006,12.09502856624782,45.0,41.139999248644806,3.2272921619791024,3.2272921619791024,17.02213808948145,0.39965945999167246,0.297555649715761,True,9801,7.056986112158219,88.1861208307495,9.390746553429578,30.12672743510936,11.746794193223252,,False,,False,,False,,False
121,True,11,7.185310729186252,95.00315686646313,9.74695628729621,27.03566559879422,12.10916376722283,45.0,41.229149541871195,3.1725326246372263,3.1725326246372263,17.057614459968306,0.43241225916683135,0.23144817901690223,True,9801,6.951028619794218,89.47870465656504,9.459318403382193,30.450913765290636,11.738632949784373,,False,,False,,False,,False
122,True,11,7.180009698483881,94.10175623792988,9.700605972717884,26.99651109393454,12.068732141706207,45.0,41.28573035816254,3.138771168437427,3.138771168437427,16.871251856374105,0.462365061467662,0.17850824693533707,True,9801,6.928926423948233,88.392958303281,9.401752937792027,29.74434422395755,11.679168621600128,,False,,False,,False,,False
123,True,11,7.31085484995221,92.60354466236889,9.623073555905561,26.827877872126642,12.085203486058424,45.0,41.26728985982284,3.161013581031586,3.161013581031586,16.69158471278539,0.47379485977772295,0.16864819788898855,True,9801,7.060537443187675,86.63331552756945,9.30770194664448,29.346953681943788,11.682658281154362,,False,,False,,False,,False
124,True,11,7.487562859978086,92.45960207960464,9.61559161360364,26.69277589108332,12.187009463429815,45.0,41.208682874435944,3.2063828761774027,3.2063828761774027,16.703543106687412,0.46558071428855946,0.2086762721225925,True,9801,7.25584514846212,86.39252533864905,9.29475794943844,29.395039897945274,11.791514498024005,,False,,False,,False,,False
125,True,11,7.618521572423398,91.55215073195556,9.568288808974966,26.565958805061438,12.230863488790815,45.0,41.13904677059856,3.251119595680814,3.251119595680814,16.676459948002844,0.44511819576683515,0.1958105747506559,True,9801,7.407411867509606,85.60167794195681,9.252117484227965,29.081372830317427,11.852064314577397,,False,,False,,False,,False
126,True,11,7.798139365325369,89.05397209399663,9.436841213774693,26.072977767865083,12.241934065131774,45.0,41.02503218328198,3.3117241338531236,3.3117241338531236,16.57177621634695,0.4043228757608628,0.3206248795223554,True,9801,7.625460692678878,83.55974991720566,9.141102226602964,28.453717740146544,11.904091762616595,,False,,False,,False,,False
127,True,11,7.972471429005523,86.22644403550201,9.285819513403327,25.49754703876684,12.238739507065725,45.0,40.88664374275355,3.3921856307779428,3.3921856307779428,16.437022806236648,0.3573273156221357,0.33344776577637564,True,9801,7.83939910941406,81.34106204361616,9.018927987494754,28.054303661047157,11.949779932714165,,False,,False,,False,,False
128,True,11,8.140033784395241,85.36027463739948,9.23906243281208,25.34065058539533,12.313424570301123,45.0,40.768372369773175,3.469558253742024,3.469558253742024,16.44321471317658,0.3205435271534143,0.2543722266733693,True,9801,8.033658164424528,80.89732055375524,8.994293777376589,27.76626520409783,12.059725704035733,,False,,False,,False,,False
129,True,11,8.329909374433491,86.38951343212563,9.294595926242605,25.509023363442545,12.481061798517008,45.0,40.67221623404241,3.526888075309896,3.526888075309896,16.6221773678456,0.28467849247979055,0.26739688751270857,True,9801,8.244442780721991,82.14795804766369,9.063551072712267,27.6548782301167,12.252297531984059,,False,,False,,False,,False
130,True,11,8.521029204041259,90.29622266553835,9.502432460456552,26.02745279395766,12.76339145218317,45.0,40.601000414638996,3.559478563850129,3.559478563850129,17.07152873387831,0.24484552309225469,0.3471879694415216,True,9801,8.460623537451244,86.0363983937689,9.275580757762228,27.985436842093865,12.554622616241515,,False,,False,,False,,False
131,True,11,8.63282578159538,97.87009004353094,9.892931317032932,27.03742317583702,13.129957007504206,45.0,40.59654488321366,3.549107959393194,3.549107959393194,17.80531923039817,0.21729553285873585,0.4343822894333062,True,9801,8.58764665663035,93.26341687448442,9.65729863235493,29.194126874272833,12.923277137538248,,False,,False,,False,,False
132,True,11,8.677638206407643,107.66085620654897,10.375974952097224,28.164239726617037,13.526354314738862,45.0,40.669622007911975,3.478983654043241,3.478983654043241,18.6886273424104,0.21149593082171467,0.4887060971525277,True,9801,8.635959206823014,102.9516123088229,10.146507394607413,30.318242144741028,13.324091103363637,,False,,False,,False,,False
133,True,11,8.723240557787575,115.84796294532863,10.763269156967535,28.968664002842683,13.854345483434383,45.0,40.72775148269382,3.414124931822563,3.414124931822563,19.40820203715782,0.2060091251057362,0.397561157072114,True,9801,8.684342415715875,111.21815452509331,10.54600182652617,31.15983722427469,13.661477142626092,,False,,False,,False,,False
134,True,11,8.830253781269624,122.86621736833867,11.084503478656076,29.663058472939483,14.171788850034606,45.0,40.76160675219695,3.3803638098447473,3.3803638098447473,19.997782541619685,0.20779988513235886,0.34310967402818315,True,9801,8.790081565925853,118.13735789664602,10.86910106203112,32.05023632853487,13.978658441791742,,False,,False,,False,,False
135,True,11,8.965154459403324,128.7705242448057,11.347710088154601,30.32623455974496,14.46182971569521,45.0,40.779756015566335,3.372468410793525,3.372468410793525,20.453963498087916,0.21472951332839688,0.3006918959550282,True,9801,8.916297848379843,123.67737935606351,11.121033196428446,32.9402710903068,14.254043169469023,,False,,False,,False,,False
136,True,11,9.201753715564012,135.59996158500735,11.644739652950912,31.06439186952316,14.841571110462107,45.0,40.776579959986634,3.374780867607205,3.374780867607205,20.997785781929004,0.21402691868774637,0.38095824939115414,True,9801,9.147010713242434,130.1671854738811,11.409083463358531,33.88233416994782,14.62309784081516,,False,,False,,False,,False
137,True,11,9.476595325787214,141.1145288707724,11.879163643572404,31.536158315936344,15.19606488007683,45.0,40.75263874293363,3.383049848769031,3.383049848769031,21.436091463401652,0.20611083495795637,0.36732380987241986,True,9801,9.429638436624455,135.58913170695735,11.644274632065208,34.34397350422761,14.98356475450427,,False,,False,,False,,False
138,True,11,9.686092781106515,142.76707915680316,11.948517864438383,31.67525287972493,15.381400213277297,45.0,40.71448777529336,3.402039179137318,3.402039179137318,21.576083198315395,0.19515389432687577,0.23780913150620392,True,9801,9.654704520138518,137.6259293778456,11.731407817386863,34.43749665031095,15.193394905320822,,False,,False,,False,,False
139,True,11,9.941080623752391,143.4718299019923,11.977972695827633,31.598667828113168,15.565889433949398,45.0,40.64485110002913,3.445985393137253,3.445985393137253,21.67007265537236,0.18036167074068435,0.27977040381102064,True,9801,9.926024255701924,139.37891550827354,11.805884782949287,34.66244698128444,15.42416522969903,,False,,False,,False,,False
140,True,11,10.258209323087893,143.24851673485117,11.968647239134887,31.401586000007455,15.763228579549894,45.0,40.56028176338965,3.4974630449250386,3.4974630449250386,21.719845276834622,0.16277388195089795,0.33982507281905205,True,9801,10.258064522129153,140.23424612715002,11.842054134614907,34.728031265254444,15.667231212544058,,False,,False,,False,,False
141,True,11,10.642686427186543,143.39904760143642,11.974934137665912,31.231982129877277,16.02079342569703,45.0,40.457582877930314,3.555798218933752,3.555798218933752,21.806908493242123,0.1382442677593706,0.4194241939477588,True,9801,10.663108912504859,141.11857215828564,11.879333826367775,34.701746536326816,15.963096937569043,,False,,False,,False,,False
142,True,11,11.061077151410979,146.5273561588147,12.104848456664573,31.39552329255446,16.397401742601804,43.0,40.37511586903329,3.5960790209062687,3.5960790209062687,22.110306567588708,0.11593905563192025,0.46719010986148013,True,9801,11.102371814168084,144.90087389635,12.037477887678548,35.27726033743424,16.375699490293044,,False,,False,,False,,False
143,True,11,11.486969511187823,152.08686679529131,12.332350416497713,31.953418934795152,16.853407232552414,43.0,40.29693350758676,3.623775716574453,3.623775716574453,22.601626374252717,0.08867697881204722,0.5321779969003266,True,9801,11.561151954320808,150.87899474445067,12.283281106628255,35.90214709065578,16.868290644144906,,False,,False,,False,,False
144,True,11,11.764553089767858,156.34659790680908,12.503863319262933,32.44690072531343,17.168322786713198,43.0,40.234808306823446,3.6460312722367356,3.6460312722367356,22.974304423471914,0.06257979837606854,0.38166790542420787,True,9801,11.866383583035535,155.2672518099855,12.460628066433308,36.42707905115353,17.206926255136935,,False,,False,,False,,False
145,True,11,11.971817681417715,158.45981563054195,12.588082285659796,32.75074455159518,17.371938125253834,43.0,40.17142639259242,3.670724593436134,3.670724593436134,23.16761543480185,0.03837978389979358,0.2943413770559735,True,9801,12.103614011353757,158.10603408149754,12.574022191864366,36.65900909041548,17.452893920990196,,False,,False,,False,,False
146,True,11,12.221969717378663,161.1324185993658,12.69379449177297,33.064246869658575,17.621264494124333,43.0,40.111781458552386,3.6943174077659657,3.6943174077659657,23.400206032053937,0.016723694451085225,0.32215873377535703,True,9801,12.377748810758263,161.85079363228107,12.722059331424338,36.71894288390507,17.749914344990756,,False,,False,,False,,False
147,True,11,12.511319538450415,165.19093299466067,12.852662486608006,33.46567633167172,17.936667739239407,43.0,40.07320938800913,3.7087917461938695,3.7087917461938695,23.71907285711644,0.004540256478722956,0.3456281873531179,True,9801,12.683086093033767,166.50038802714084,12.903502936301477,36.84664435837371,18.09312192161561,,False,,False,,False,,False
148,True,11,12.728094574035195,168.57592250006854,12.983679081834568,33.851604158323056,18.181867725447038,43.0,40.03937646333433,3.7256683679066573,3.7256683679066573,23.97460194388352,-0.009183004719316918,0.272922539771898,True,9801,12.913381956304951,169.89358849375972,13.034323476642726,36.99138540753888,18.34799776660064,,False,,False,,False,,False
149,True,11,12.92928126222294,172.35717230898007,13.128487053311972,34.348182476491154,18.426163091285428,43.0,40.00770491666278,3.7472519764242564,3.7472519764242564,24.23274228892485,-0.02299821974666619,0.27395998686642653,True,9801,13.126363560449255,173.42105740207023,13.168942911337654,37.318630656567805,18.59361389625912,,False,,False,,False,,False
150,True,11,13.090320264730256,173.28735643574262,13.163865558252356,34.545939015727186,18.56458566919688,43.0,39.96819582105205,3.775688701894827,3.775688701894827,24.28425661001724,-0.03628967695959254,0.2021305187297458,True,9801,13.294927262978167,174.55300926864712,13.211851091677014,37.70207064406097,18.74321477752755,,False,,False,,False,,False
151,True,11,13.275808187646284,169.3548241810261,13.0136399282071,34.277634611491024,18.590371357673366,43.0,39.89420022171428,3.8187803780765575,3.8187803780765575,24.011239578842744,-0.05806639816751194,0.2880589280311597,True,9801,13.493374878340825,171.10289510641496,13.080630531683669,37.445054671986966,18.792925815685386,,False,,False,,False,,False
152,True,11,13.472178514579117,162.61032008696776,12.751875159637024,33.693059509588544,18.550199837620482,43.0,39.78200700119373,3.892591905507174,3.892591905507174,23.524201532252768,-0.08526788293362474,0.38022012440290603,True,9801,13.703860126213321,165.0915587973592,12.848796005749302,37.32923414665331,18.785295876194727,,False,,False,,False,,False
153,True,11,13.808330765962472,160.33838951873838,12.662479595985076,33.48101555839009,18.735217854643807,43.0,39.67118207514855,3.959848899557319,3.959848899557319,23.379203856545413,-0.10793990177098013,0.38833318578171117,True,9801,14.062309030013306,163.86941472289888,12.801148961046383,37.37047904379389,19.016254888344672,,False,,False,,False,,False
154,True,11,14.149983840508472,162.91995229431984,12.764010039729671,33.788837208483066,19.056284920754376,43.0,39.59437463783139,3.999202351369954,3.999202351369954,23.565537054041922,-0.13073795666561308,0.3961883353412303,True,9801,14.429764617890635,167.05018415400752,12.924789520684952,37.93136891187341,19.37184273841123,,False,,False,,False,,False
155,True,11,14.401740397236882,163.6982644919837,12.794462258804929,33.91768904572356,19.264173767940022,43.0,39.527295406494915,4.032830671939691,4.032830671939691,23.623071459249356,-0.15209034946968594,0.2983732239635913,True,9801,14.704308130483833,167.77686256391115,12.952870823254248,38.50505224154504,19.595753115410595,,False,,False,,False,,False
156,True,11,14.681437721615657,164.66816586297057,12.832309451652518,34.07018705656381,19.499045603225035,43.0,39.46204737086134,4.0698385177463,4.0698385177463,23.68639726376594,-0.1684493064596365,0.3097396104604044,True,9801,15.002791229883513,168.3202396598366,12.973829028464827,38.557424379204534,19.834414141771525,,False,,False,,False,,False
157,True,11,15.050856432208928,167.07440350881112,12.92572642093322,34.42383996146144,19.839422442495042,43.0,39.40503588373521,4.106698455059039,4.106698455059039,23.836714173771366,-0.17855426526804632,0.38996240813733124,True,9801,15.387867576521712,170.4872305042418,13.057075878780893,39.00040183048006,20.181023241075017,,False,,False,,False,,False
158,True,11,15.52088887917231,170.16948377438374,13.04490259735134,34.73793169713647,20.274799021790535,43.0,39.33579740970655,4.1378907799343665,4.1378907799343665,24.058292437906303,-0.19006996304663148,0.5073265170028994,True,9801,15.884753640664872,173.80783198150783,13.183619836050637,39.03152147706966,20.64299470053034,,False,,False,,False,,False
159,True,11,16.0032834302755,175.93703897300864,13.264126016176439,35.194406839245204,20.78562290437164,43.0,39.28222265126287,4.15054211679418,4.15054211679418,24.480106693976918,-0.20371069827102675,0.5598655307634847,True,9801,16.395074356331207,180.42274829132907,13.432153523963649,39.27008420849839,21.194839264334096,,False,,False,,False,,False
