bootstrap_id,comparison,metric,first_window_start,first_window_end,second_window_start,second_window_end,first_minus_second
633,early_core_vs_late,profile_spatial_variance,26,33,40,52,-20.434025294738753
633,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.3864480504369698
633,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-19.321112111714868
633,early_core_vs_late,profile_amplitude,26,33,40,52,-4.513474377187169
633,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.891568701053426
633,early_core_vs_late,profile_mean,26,33,40,52,4.873974698300579
633,early_core_vs_late,region2d_mean,26,33,40,52,4.690840087800467
634,low_vs_pre,profile_spatial_std,30,34,20,29,-1.5769276615970638
634,low_vs_pre,profile_spatial_variance,30,34,20,29,-16.000948346182348
634,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.2748741468276066
634,low_vs_pre,region2d_spatial_variance,30,34,20,29,-13.246194734573365
634,low_vs_pre,profile_amplitude,30,34,20,29,-5.023736717146036
634,low_vs_pre,region2d_amplitude,30,34,20,29,-1.3206450663341371
634,low_vs_pre,profile_mean,30,34,20,29,-3.864582725419602
634,low_vs_pre,region2d_mean,30,34,20,29,-4.079197552404693
634,low_vs_post,profile_spatial_std,30,34,35,39,-1.5943799734280573
634,low_vs_post,profile_spatial_variance,30,34,35,39,-16.36465582756785
634,low_vs_post,region2d_spatial_std,30,34,35,39,-1.2688819620637117
634,low_vs_post,region2d_spatial_variance,30,34,35,39,-13.340385718072355
634,low_vs_post,profile_amplitude,30,34,35,39,-5.513080695065884
634,low_vs_post,region2d_amplitude,30,34,35,39,-4.795397027469715
634,low_vs_post,profile_mean,30,34,35,39,0.7525426955114085
634,low_vs_post,region2d_mean,30,34,35,39,0.6054796855545916
634,low_vs_W45,profile_spatial_std,30,34,40,48,-2.8498421905253277
634,low_vs_W45,profile_spatial_variance,30,34,40,48,-32.225717429928444
634,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.5271860360761176
634,low_vs_W45,region2d_spatial_variance,30,34,40,48,-29.226888563315697
634,low_vs_W45,profile_amplitude,30,34,40,48,-9.35467288424826
634,low_vs_W45,region2d_amplitude,30,34,40,48,-8.322590365131454
634,low_vs_W45,profile_mean,30,34,40,48,1.7534066847915462
634,low_vs_W45,region2d_mean,30,34,40,48,1.415586030927198
634,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.4214222881086265
634,early_core_vs_late,profile_spatial_variance,26,33,40,52,-28.564410485243624
634,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.0945263987054465
634,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-25.088648658754384
634,early_core_vs_late,profile_amplitude,26,33,40,52,-7.887052427088948
634,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.951472335415104
634,early_core_vs_late,profile_mean,26,33,40,52,3.5318797636041737
634,early_core_vs_late,region2d_mean,26,33,40,52,3.2391399722674343
635,low_vs_pre,profile_spatial_std,30,34,20,29,-0.85097147075198
635,low_vs_pre,profile_spatial_variance,30,34,20,29,-9.402276223558964
635,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.6030184031347403
635,low_vs_pre,region2d_spatial_variance,30,34,20,29,-6.745313268893028
635,low_vs_pre,profile_amplitude,30,34,20,29,-3.0654753431213937
635,low_vs_pre,region2d_amplitude,30,34,20,29,0.4455099924773336
635,low_vs_pre,profile_mean,30,34,20,29,-2.9500024180053686
635,low_vs_pre,region2d_mean,30,34,20,29,-3.028964721370002
635,low_vs_post,profile_spatial_std,30,34,35,39,-0.9239358969152534
635,low_vs_post,profile_spatial_variance,30,34,35,39,-10.174148228324292
635,low_vs_post,region2d_spatial_std,30,34,35,39,-0.6438180470958592
635,low_vs_post,region2d_spatial_variance,30,34,35,39,-7.180692042526097
635,low_vs_post,profile_amplitude,30,34,35,39,-3.2040436375912815
635,low_vs_post,region2d_amplitude,30,34,35,39,-2.027543362077367
635,low_vs_post,profile_mean,30,34,35,39,0.6779097811220538
635,low_vs_post,region2d_mean,30,34,35,39,0.5502496098979464
635,low_vs_W45,profile_spatial_std,30,34,40,48,-2.3056493533549105
635,low_vs_W45,profile_spatial_variance,30,34,40,48,-28.645946067149772
635,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.9444562174995221
635,low_vs_W45,region2d_spatial_variance,30,34,40,48,-24.388434637876095
635,low_vs_W45,profile_amplitude,30,34,40,48,-7.488562860740197
635,low_vs_W45,region2d_amplitude,30,34,40,48,-5.933112967343803
635,low_vs_W45,profile_mean,30,34,40,48,2.087724354410394
635,low_vs_W45,region2d_mean,30,34,40,48,1.8106762343547729
635,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.2908448003550443
635,early_core_vs_late,profile_spatial_variance,26,33,40,52,-29.130740204139027
635,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.9243142884594189
635,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-24.492304285442646
635,early_core_vs_late,profile_amplitude,26,33,40,52,-7.558248084901781
635,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.963000144131289
635,early_core_vs_late,profile_mean,26,33,40,52,3.446536004470854
635,early_core_vs_late,region2d_mean,26,33,40,52,3.1700795172151217
636,low_vs_pre,profile_spatial_std,30,34,20,29,-0.81438601770438
636,low_vs_pre,profile_spatial_variance,30,34,20,29,-10.372541863015556
636,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.7552743165628089
636,low_vs_pre,region2d_spatial_variance,30,34,20,29,-9.329628681474517
636,low_vs_pre,profile_amplitude,30,34,20,29,-3.955200520820476
636,low_vs_pre,region2d_amplitude,30,34,20,29,-2.2306077405102016
636,low_vs_pre,profile_mean,30,34,20,29,-2.9982261267701986
636,low_vs_pre,region2d_mean,30,34,20,29,-3.053562605449571
636,low_vs_post,profile_spatial_std,30,34,35,39,-0.7431764153516953
636,low_vs_post,profile_spatial_variance,30,34,35,39,-9.5477212774964
636,low_vs_post,region2d_spatial_std,30,34,35,39,-0.516918986107223
636,low_vs_post,region2d_spatial_variance,30,34,35,39,-6.4331645135361555
636,low_vs_post,profile_amplitude,30,34,35,39,-2.472773138549911
636,low_vs_post,region2d_amplitude,30,34,35,39,-3.3811503455521077
636,low_vs_post,profile_mean,30,34,35,39,1.2132528735837198
636,low_vs_post,region2d_mean,30,34,35,39,1.1187358262466418
636,low_vs_W45,profile_spatial_std,30,34,40,48,-2.277975878795293
636,low_vs_W45,profile_spatial_variance,30,34,40,48,-32.14440531859218
636,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.324616333054319
636,low_vs_W45,region2d_spatial_variance,30,34,40,48,-32.3378100183697
636,low_vs_W45,profile_amplitude,30,34,40,48,-7.528977636144798
636,low_vs_W45,region2d_amplitude,30,34,40,48,-10.07714367750576
636,low_vs_W45,profile_mean,30,34,40,48,2.2574162104992297
636,low_vs_W45,region2d_mean,30,34,40,48,2.019838473553378
636,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.9026480465932947
636,early_core_vs_late,profile_spatial_variance,26,33,40,52,-26.95286176261059
636,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.904755202635843
636,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-26.64867978440661
636,early_core_vs_late,profile_amplitude,26,33,40,52,-5.688051931517226
636,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.820937074649116
636,early_core_vs_late,profile_mean,26,33,40,52,3.8352727487416054
636,early_core_vs_late,region2d_mean,26,33,40,52,3.61110230816805
637,low_vs_pre,profile_spatial_std,30,34,20,29,-0.3420378704320317
637,low_vs_pre,profile_spatial_variance,30,34,20,29,-3.3585336170266977
637,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.204639617159744
637,low_vs_pre,region2d_spatial_variance,30,34,20,29,-1.9951088234247187
637,low_vs_pre,profile_amplitude,30,34,20,29,-0.8745127905420294
637,low_vs_pre,region2d_amplitude,30,34,20,29,1.2135036175486462
637,low_vs_pre,profile_mean,30,34,20,29,-3.6401082610638937
637,low_vs_pre,region2d_mean,30,34,20,29,-3.713675534492708
637,low_vs_post,profile_spatial_std,30,34,35,39,-2.0858828078697593
637,low_vs_post,profile_spatial_variance,30,34,35,39,-24.278271260783363
637,low_vs_post,region2d_spatial_std,30,34,35,39,-1.7673160566873625
637,low_vs_post,region2d_spatial_variance,30,34,35,39,-20.780132102158962
637,low_vs_post,profile_amplitude,30,34,35,39,-6.577008515089146
637,low_vs_post,region2d_amplitude,30,34,35,39,-6.00110621446445
637,low_vs_post,profile_mean,30,34,35,39,0.7335641565729603
637,low_vs_post,region2d_mean,30,34,35,39,0.5737934763454575
637,low_vs_W45,profile_spatial_std,30,34,40,48,-2.612798646668886
637,low_vs_W45,profile_spatial_variance,30,34,40,48,-31.60670162718722
637,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.4011191285955915
637,low_vs_W45,region2d_spatial_variance,30,34,40,48,-29.669620508047945
637,low_vs_W45,profile_amplitude,30,34,40,48,-8.017317568516608
637,low_vs_W45,region2d_amplitude,30,34,40,48,-7.871582497085235
637,low_vs_W45,profile_mean,30,34,40,48,1.8763023682055433
637,low_vs_W45,region2d_mean,30,34,40,48,1.5873845893792264
637,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.7603002139612496
637,early_core_vs_late,profile_spatial_variance,26,33,40,52,-32.79884102077103
637,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.519732729815476
637,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-30.52463921320747
637,early_core_vs_late,profile_amplitude,26,33,40,52,-8.621373928342914
637,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.645486337019364
637,early_core_vs_late,profile_mean,26,33,40,52,3.3853223310064955
637,early_core_vs_late,region2d_mean,26,33,40,52,3.089676392689256
638,low_vs_pre,profile_spatial_std,30,34,20,29,-0.44523306736459123
638,low_vs_pre,profile_spatial_variance,30,34,20,29,-4.649566845181049
638,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.2903270370111315
638,low_vs_pre,region2d_spatial_variance,30,34,20,29,-3.039384309533016
638,low_vs_pre,profile_amplitude,30,34,20,29,-1.8313654054036714
638,low_vs_pre,region2d_amplitude,30,34,20,29,-0.3764672494997079
638,low_vs_pre,profile_mean,30,34,20,29,-3.12725774579863
638,low_vs_pre,region2d_mean,30,34,20,29,-3.1982124876884015
638,low_vs_post,profile_spatial_std,30,34,35,39,-1.3091128809316999
638,low_vs_post,profile_spatial_variance,30,34,35,39,-14.747020863440323
638,low_vs_post,region2d_spatial_std,30,34,35,39,-0.9889883226226281
638,low_vs_post,region2d_spatial_variance,30,34,35,39,-11.127894273310147
638,low_vs_post,profile_amplitude,30,34,35,39,-4.353241792674092
638,low_vs_post,region2d_amplitude,30,34,35,39,-4.953754593723993
638,low_vs_post,profile_mean,30,34,35,39,0.4923192307981381
638,low_vs_post,region2d_mean,30,34,35,39,0.34311429631247137
638,low_vs_W45,profile_spatial_std,30,34,40,48,-2.831680590252942
638,low_vs_W45,profile_spatial_variance,30,34,40,48,-35.60629839661853
638,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.5869067743836256
638,low_vs_W45,region2d_spatial_variance,30,34,40,48,-32.78509409707256
638,low_vs_W45,profile_amplitude,30,34,40,48,-9.154073678282098
638,low_vs_W45,region2d_amplitude,30,34,40,48,-9.887720487254256
638,low_vs_W45,profile_mean,30,34,40,48,1.7972814853101973
638,low_vs_W45,region2d_mean,30,34,40,48,1.476018104502689
638,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.7647839832709566
638,early_core_vs_late,profile_spatial_variance,26,33,40,52,-34.637082319620916
638,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.4326433656179445
638,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-30.613474769423554
638,early_core_vs_late,profile_amplitude,26,33,40,52,-8.773432207062177
638,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.851161366641602
638,early_core_vs_late,profile_mean,26,33,40,52,3.2448248938158315
638,early_core_vs_late,region2d_mean,26,33,40,52,2.9346063370472955
639,low_vs_pre,profile_spatial_std,30,34,20,29,-1.643084906109764
639,low_vs_pre,profile_spatial_variance,30,34,20,29,-18.714201606617895
639,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.4633588875792167
639,low_vs_pre,region2d_spatial_variance,30,34,20,29,-16.605231945459465
639,low_vs_pre,profile_amplitude,30,34,20,29,-5.837421650826059
639,low_vs_pre,region2d_amplitude,30,34,20,29,-1.2395985596378516
639,low_vs_pre,profile_mean,30,34,20,29,-3.1531845565466483
639,low_vs_pre,region2d_mean,30,34,20,29,-3.32898957002147
639,low_vs_post,profile_spatial_std,30,34,35,39,-0.9512434920701098
639,low_vs_post,profile_spatial_variance,30,34,35,39,-10.279958994106511
639,low_vs_post,region2d_spatial_std,30,34,35,39,-0.6522620979345595
639,low_vs_post,region2d_spatial_variance,30,34,35,39,-6.9501216095749
639,low_vs_post,profile_amplitude,30,34,35,39,-3.4477882386415466
639,low_vs_post,region2d_amplitude,30,34,35,39,-3.4204853477889863
639,low_vs_post,profile_mean,30,34,35,39,1.2627473246353063
639,low_vs_post,region2d_mean,30,34,35,39,1.1504819299507503
639,low_vs_W45,profile_spatial_std,30,34,40,48,-2.944166583906428
639,low_vs_W45,profile_spatial_variance,30,34,40,48,-37.30547594017705
639,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.6694416532285263
639,low_vs_W45,region2d_spatial_variance,30,34,40,48,-33.662843044160866
639,low_vs_W45,profile_amplitude,30,34,40,48,-9.12929570411049
639,low_vs_W45,region2d_amplitude,30,34,40,48,-8.150134532986346
639,low_vs_W45,profile_mean,30,34,40,48,2.0973686456714518
639,low_vs_W45,region2d_mean,30,34,40,48,1.7368568002826166
639,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.4124659568951623
639,early_core_vs_late,profile_spatial_variance,26,33,40,52,-31.94481039724852
639,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.179409112615275
639,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-28.86135334603147
639,early_core_vs_late,profile_amplitude,26,33,40,52,-6.982944043144347
639,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.084318031104779
639,early_core_vs_late,profile_mean,26,33,40,52,3.6820526318750204
639,early_core_vs_late,region2d_mean,26,33,40,52,3.359923379784579
640,low_vs_pre,profile_spatial_std,30,34,20,29,-1.1803694652629773
640,low_vs_pre,profile_spatial_variance,30,34,20,29,-14.236253520439686
640,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.9940445515330438
640,low_vs_pre,region2d_spatial_variance,30,34,20,29,-11.81250247467785
640,low_vs_pre,profile_amplitude,30,34,20,29,-4.978850690422416
640,low_vs_pre,region2d_amplitude,30,34,20,29,-2.641542031608619
640,low_vs_pre,profile_mean,30,34,20,29,-3.6962360418019813
640,low_vs_pre,region2d_mean,30,34,20,29,-3.8072188732921504
640,low_vs_post,profile_spatial_std,30,34,35,39,-1.0289715499708576
640,low_vs_post,profile_spatial_variance,30,34,35,39,-12.327144809276465
640,low_vs_post,region2d_spatial_std,30,34,35,39,-0.8170753746254737
640,low_vs_post,region2d_spatial_variance,30,34,35,39,-9.588967118108663
640,low_vs_post,profile_amplitude,30,34,35,39,-3.435957145487098
640,low_vs_post,region2d_amplitude,30,34,35,39,-5.3960714865834625
640,low_vs_post,profile_mean,30,34,35,39,0.7610111917307663
640,low_vs_post,region2d_mean,30,34,35,39,0.6195601194661648
640,low_vs_W45,profile_spatial_std,30,34,40,48,-2.3322739454392467
640,low_vs_W45,profile_spatial_variance,30,34,40,48,-30.77687156397806
640,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.0214944879513785
640,low_vs_W45,region2d_spatial_variance,30,34,40,48,-26.117208899228686
640,low_vs_W45,profile_amplitude,30,34,40,48,-7.155394189508296
640,low_vs_W45,region2d_amplitude,30,34,40,48,-8.108808233177264
640,low_vs_W45,profile_mean,30,34,40,48,1.8708302661071912
640,low_vs_W45,region2d_mean,30,34,40,48,1.5705037859724342
640,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.9207664104839566
640,early_core_vs_late,profile_spatial_variance,26,33,40,52,-26.06349322643046
640,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.6726856074909913
640,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-22.246869464220474
640,early_core_vs_late,profile_amplitude,26,33,40,52,-5.116489041454603
640,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.247593636712228
640,early_core_vs_late,profile_mean,26,33,40,52,3.648332534965327
640,early_core_vs_late,region2d_mean,26,33,40,52,3.3554734499762304
641,low_vs_pre,profile_spatial_std,30,34,20,29,-0.951315285695169
641,low_vs_pre,profile_spatial_variance,30,34,20,29,-11.102586901358045
641,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.0111754037314222
641,low_vs_pre,region2d_spatial_variance,30,34,20,29,-11.866795843015073
641,low_vs_pre,profile_amplitude,30,34,20,29,-4.200039177811554
641,low_vs_pre,region2d_amplitude,30,34,20,29,-2.4009973507254827
641,low_vs_pre,profile_mean,30,34,20,29,-2.9206183823064578
641,low_vs_pre,region2d_mean,30,34,20,29,-2.9651029167666323
641,low_vs_post,profile_spatial_std,30,34,35,39,-1.4104029411086803
641,low_vs_post,profile_spatial_variance,30,34,35,39,-16.984029259534196
641,low_vs_post,region2d_spatial_std,30,34,35,39,-1.1678086891716344
641,low_vs_post,region2d_spatial_variance,30,34,35,39,-13.66468427243824
641,low_vs_post,profile_amplitude,30,34,35,39,-4.2954950062087605
641,low_vs_post,region2d_amplitude,30,34,35,39,-5.626801657289338
641,low_vs_post,profile_mean,30,34,35,39,0.08114929365076762
641,low_vs_post,region2d_mean,30,34,35,39,-0.13072130737496934
641,low_vs_W45,profile_spatial_std,30,34,40,48,-2.0361815760792235
641,low_vs_W45,profile_spatial_variance,30,34,40,48,-25.618730308845414
641,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.7240803171129633
641,low_vs_W45,region2d_spatial_variance,30,34,40,48,-20.991581553482515
641,low_vs_W45,profile_amplitude,30,34,40,48,-6.077495091592276
641,low_vs_W45,region2d_amplitude,30,34,40,48,-6.312861856144867
641,low_vs_W45,profile_mean,30,34,40,48,1.745348172395481
641,low_vs_W45,region2d_mean,30,34,40,48,1.4593599715123489
641,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.7419742989244318
641,early_core_vs_late,profile_spatial_variance,26,33,40,52,-22.691372767940855
641,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.3653394705384798
641,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-17.2604683753098
641,early_core_vs_late,profile_amplitude,26,33,40,52,-4.6926661817024815
641,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.816976536906079
641,early_core_vs_late,profile_mean,26,33,40,52,3.2057159199628344
641,early_core_vs_late,region2d_mean,26,33,40,52,2.897362223802155
642,low_vs_pre,profile_spatial_std,30,34,20,29,-2.2644566843281977
642,low_vs_pre,profile_spatial_variance,30,34,20,29,-27.532719989907932
642,low_vs_pre,region2d_spatial_std,30,34,20,29,-2.18579910971161
642,low_vs_pre,region2d_spatial_variance,30,34,20,29,-26.082152637701867
642,low_vs_pre,profile_amplitude,30,34,20,29,-8.32084601711524
642,low_vs_pre,region2d_amplitude,30,34,20,29,-6.1816459814413065
642,low_vs_pre,profile_mean,30,34,20,29,-3.8825196721266053
642,low_vs_pre,region2d_mean,30,34,20,29,-4.081815982995479
642,low_vs_post,profile_spatial_std,30,34,35,39,-1.3922213557924907
642,low_vs_post,profile_spatial_variance,30,34,35,39,-15.913180186545446
642,low_vs_post,region2d_spatial_std,30,34,35,39,-1.2675386880469013
642,low_vs_post,region2d_spatial_variance,30,34,35,39,-14.276112427562644
642,low_vs_post,profile_amplitude,30,34,35,39,-4.594601901806204
642,low_vs_post,region2d_amplitude,30,34,35,39,-5.448254937397106
642,low_vs_post,profile_mean,30,34,35,39,0.9553621275732525
642,low_vs_post,region2d_mean,30,34,35,39,0.8130299468831481
642,low_vs_W45,profile_spatial_std,30,34,40,48,-3.3270780669385864
642,low_vs_W45,profile_spatial_variance,30,34,40,48,-43.608828812736974
642,low_vs_W45,region2d_spatial_std,30,34,40,48,-3.3429919510962813
642,low_vs_W45,region2d_spatial_variance,30,34,40,48,-43.495613046848895
642,low_vs_W45,profile_amplitude,30,34,40,48,-10.083921836347017
642,low_vs_W45,region2d_amplitude,30,34,40,48,-12.619520086316172
642,low_vs_W45,profile_mean,30,34,40,48,1.1099782111358891
642,low_vs_W45,region2d_mean,30,34,40,48,0.6916652460427173
642,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.25482816728349
642,early_core_vs_late,profile_spatial_variance,26,33,40,52,-30.25766049817927
642,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.195235789462078
642,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-29.265191371373376
642,early_core_vs_late,profile_amplitude,26,33,40,52,-6.265460942960139
642,early_core_vs_late,region2d_amplitude,26,33,40,52,-10.46856177527539
642,early_core_vs_late,profile_mean,26,33,40,52,3.0855269072103546
642,early_core_vs_late,region2d_mean,26,33,40,52,2.740148237474216
643,low_vs_pre,profile_spatial_std,30,34,20,29,-1.9687566735827025
643,low_vs_pre,profile_spatial_variance,30,34,20,29,-25.778600237543344
643,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.843762066916887
643,low_vs_pre,region2d_spatial_variance,30,34,20,29,-23.487463438681992
643,low_vs_pre,profile_amplitude,30,34,20,29,-7.510182796110179
643,low_vs_pre,region2d_amplitude,30,34,20,29,-5.812667305975076
643,low_vs_pre,profile_mean,30,34,20,29,-3.810343540635337
643,low_vs_pre,region2d_mean,30,34,20,29,-3.9604140237354812
643,low_vs_post,profile_spatial_std,30,34,35,39,-1.21141038608733
643,low_vs_post,profile_spatial_variance,30,34,35,39,-14.887637482560969
643,low_vs_post,region2d_spatial_std,30,34,35,39,-1.0587956956309332
643,low_vs_post,region2d_spatial_variance,30,34,35,39,-12.63374208056429
643,low_vs_post,profile_amplitude,30,34,35,39,-4.331913974629778
643,low_vs_post,region2d_amplitude,30,34,35,39,-5.978055154453095
643,low_vs_post,profile_mean,30,34,35,39,1.0830840392183845
643,low_vs_post,region2d_mean,30,34,35,39,0.978694253446811
643,low_vs_W45,profile_spatial_std,30,34,40,48,-2.433618836757537
643,low_vs_W45,profile_spatial_variance,30,34,40,48,-32.594253995443744
643,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.2719393333396907
643,low_vs_W45,region2d_spatial_variance,30,34,40,48,-29.635428035749733
643,low_vs_W45,profile_amplitude,30,34,40,48,-7.585996191179152
643,low_vs_W45,region2d_amplitude,30,34,40,48,-9.095462097055467
643,low_vs_W45,profile_mean,30,34,40,48,2.4421241258696753
643,low_vs_W45,region2d_mean,30,34,40,48,2.1687581585554483
643,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.6215481226071446
643,early_core_vs_late,profile_spatial_variance,26,33,40,52,-21.972136544407952
643,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.4985031434744558
643,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-19.86995438120487
643,early_core_vs_late,profile_amplitude,26,33,40,52,-4.393870551196336
643,early_core_vs_late,region2d_amplitude,26,33,40,52,-7.46293867732577
643,early_core_vs_late,profile_mean,26,33,40,52,4.016876653963678
643,early_core_vs_late,region2d_mean,26,33,40,52,3.7735572588391832
644,low_vs_pre,profile_spatial_std,30,34,20,29,-0.6040251363757534
644,low_vs_pre,profile_spatial_variance,30,34,20,29,-7.396644782544193
644,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.4396052863792477
644,low_vs_pre,region2d_spatial_variance,30,34,20,29,-5.4695728039403875
644,low_vs_pre,profile_amplitude,30,34,20,29,-1.8547430603861699
644,low_vs_pre,region2d_amplitude,30,34,20,29,-1.6589444412125438
644,low_vs_pre,profile_mean,30,34,20,29,-3.315498435153245
644,low_vs_pre,region2d_mean,30,34,20,29,-3.428905428627303
644,low_vs_post,profile_spatial_std,30,34,35,39,-0.2695870044753219
644,low_vs_post,profile_spatial_variance,30,34,35,39,-3.2818513710587496
644,low_vs_post,region2d_spatial_std,30,34,35,39,0.02499752578880976
644,low_vs_post,region2d_spatial_variance,30,34,35,39,0.25878879615468975
644,low_vs_post,profile_amplitude,30,34,35,39,-0.20727223851958243
644,low_vs_post,region2d_amplitude,30,34,35,39,-2.1061747086121763
644,low_vs_post,profile_mean,30,34,35,39,0.9632182696789826
644,low_vs_post,region2d_mean,30,34,35,39,0.8736212243027737
644,low_vs_W45,profile_spatial_std,30,34,40,48,-1.6728689452638834
644,low_vs_W45,profile_spatial_variance,30,34,40,48,-22.162254297369763
644,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.4609555756517771
644,low_vs_W45,region2d_spatial_variance,30,34,40,48,-19.268992147254878
644,low_vs_W45,profile_amplitude,30,34,40,48,-4.508495534986519
644,low_vs_W45,region2d_amplitude,30,34,40,48,-7.062322197291586
644,low_vs_W45,profile_mean,30,34,40,48,1.9029508141729217
644,low_vs_W45,region2d_mean,30,34,40,48,1.656164680351047
644,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.1681138123873085
644,early_core_vs_late,profile_spatial_variance,26,33,40,52,-15.881691870676399
644,early_core_vs_late,region2d_spatial_std,26,33,40,52,-0.9486350038160536
644,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-12.829220014670362
644,early_core_vs_late,profile_amplitude,26,33,40,52,-2.7775050964385954
644,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.352796803013991
644,early_core_vs_late,profile_mean,26,33,40,52,3.9081644251660457
644,early_core_vs_late,region2d_mean,26,33,40,52,3.7281835129715475
645,low_vs_pre,profile_spatial_std,30,34,20,29,-1.4145484189694937
645,low_vs_pre,profile_spatial_variance,30,34,20,29,-16.45361750666755
645,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.4376098758263085
645,low_vs_pre,region2d_spatial_variance,30,34,20,29,-16.477704678981272
645,low_vs_pre,profile_amplitude,30,34,20,29,-5.735755429999598
645,low_vs_pre,region2d_amplitude,30,34,20,29,-3.9613666318228162
645,low_vs_pre,profile_mean,30,34,20,29,-3.5319197552714385
645,low_vs_pre,region2d_mean,30,34,20,29,-3.643558487455678
645,low_vs_post,profile_spatial_std,30,34,35,39,-1.734818058534712
645,low_vs_post,profile_spatial_variance,30,34,35,39,-21.2239972885209
645,low_vs_post,region2d_spatial_std,30,34,35,39,-1.622848060002399
645,low_vs_post,region2d_spatial_variance,30,34,35,39,-19.454525390449948
645,low_vs_post,profile_amplitude,30,34,35,39,-5.685184891501978
645,low_vs_post,region2d_amplitude,30,34,35,39,-5.475581771635714
645,low_vs_post,profile_mean,30,34,35,39,1.353825595067839
645,low_vs_post,region2d_mean,30,34,35,39,1.2670837700274689
645,low_vs_W45,profile_spatial_std,30,34,40,48,-3.2716809840830443
645,low_vs_W45,profile_spatial_variance,30,34,40,48,-43.98339143889826
645,low_vs_W45,region2d_spatial_std,30,34,40,48,-3.2489115463576885
645,low_vs_W45,region2d_spatial_variance,30,34,40,48,-43.04666093960438
645,low_vs_W45,profile_amplitude,30,34,40,48,-10.624865649671724
645,low_vs_W45,region2d_amplitude,30,34,40,48,-11.301534501727872
645,low_vs_W45,profile_mean,30,34,40,48,1.805631378527103
645,low_vs_W45,region2d_mean,30,34,40,48,1.49531215700636
645,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.5483391271583944
645,early_core_vs_late,profile_spatial_variance,26,33,40,52,-34.698045852766654
645,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.405592390957855
645,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-32.287584087231494
