window_id,object,selected_candidate_id,selected_peak_day,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,target_name,phase_group,phase_group_size,years_in_phase_group,group_role
W045,P,CP001,46,36,56,within_system_window,candidate_window,system_relevant_first,CP002@37:candidate_window;CP003@28:weak_window;CP004@19:weak_window,CP003@28:weak_window;CP004@19:weak_window,,W045_V_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,45,35,55,within_system_window,accepted_window,system_relevant_first,CP002@23:candidate_window;CP003@29:weak_window,CP002@23:candidate_window;CP003@29:weak_window,,W045_V_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP001,51,41,59,late_or_catchup,candidate_window,system_relevant_first,CP002@37:weak_window,,,W045_V_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP003,44,34,54,within_system_window,candidate_window,system_relevant_first,CP001@53:weak_window;CP002@15:weak_window;CP004@24:weak_window;CP005@34:weak_window,CP002@15:weak_window;CP004@24:weak_window,,W045_V_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,47,37,57,within_system_window,accepted_window,system_relevant_first,CP002@36:candidate_window;CP003@25:candidate_window;CP004@15:unstable_window,CP003@25:candidate_window;CP004@15:unstable_window,,W045_V_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,46,36,56,within_system_window,accepted_window,system_relevant_first,CP002@18:candidate_window;CP003@26:weak_window,CP002@18:candidate_window;CP003@26:weak_window,,W045_V_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1989;1992;1993;1997;2002;2003;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,45,35,55,within_system_window,accepted_window,system_relevant_first,CP002@58:unstable_window;CP003@17:candidate_window;CP004@30:weak_window,CP003@17:candidate_window,CP002@58:unstable_window,W045_V_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1989;1992;1993;1997;2002;2003;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP003,49,39,59,late_or_catchup,accepted_window,system_relevant_first,CP001@20:candidate_window;CP002@36:candidate_window,CP001@20:candidate_window,,W045_V_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1989;1992;1993;1997;2002;2003;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,47,37,57,within_system_window,accepted_window,system_relevant_first,CP002@20:accepted_window;CP003@32:weak_window,CP002@20:accepted_window,,W045_V_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1989;1992;1993;1997;2002;2003;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,39,29,49,front_or_early,accepted_window,system_relevant_first,CP002@58:unstable_window;CP003@27:candidate_window,CP003@27:candidate_window,CP002@58:unstable_window,W045_V_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1989;1992;1993;1997;2002;2003;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP002,45,35,55,within_system_window,candidate_window,system_relevant_first,CP001@40:candidate_window;CP003@57:weak_window;CP004@17:weak_window,CP004@17:weak_window,CP003@57:weak_window,W045_V_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1988;1990;1996;2000;2001;2004;2005;2006;2007;2010;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,42,32,52,within_system_window,candidate_window,system_relevant_first,CP002@28:weak_window;CP003@15:unstable_window,CP002@28:weak_window;CP003@15:unstable_window,,W045_V_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1988;1990;1996;2000;2001;2004;2005;2006;2007;2010;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP002,32,22,42,front_or_early,weak_window,system_relevant_first,CP001@19:weak_window;CP003@54:candidate_window,CP001@19:weak_window,CP003@54:candidate_window,W045_V_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1988;1990;1996;2000;2001;2004;2005;2006;2007;2010;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,53,43,59,late_or_catchup,accepted_window,system_relevant_first,CP002@32:candidate_window;CP003@16:weak_window,CP003@16:weak_window,,W045_V_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1988;1990;1996;2000;2001;2004;2005;2006;2007;2010;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP002,50,40,59,late_or_catchup,candidate_window,system_relevant_first,CP001@32:candidate_window;CP003@21:weak_window,CP003@21:weak_window,,W045_V_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1988;1990;1996;2000;2001;2004;2005;2006;2007;2010;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
