row_index,loo_pattern_corr,loo_status,window_id,target_name
24,0.9978880989875577,ok,W045,W045_P_late_minus_early_peak_influence
25,0.998544829227559,ok,W045,W045_P_late_minus_early_peak_influence
26,0.9938185630881333,ok,W045,W045_P_late_minus_early_peak_influence
27,0.9955092108145299,ok,W045,W045_P_late_minus_early_peak_influence
28,0.9983641773662102,ok,W045,W045_P_late_minus_early_peak_influence
29,0.996540868613584,ok,W045,W045_P_late_minus_early_peak_influence
30,0.9649470422715624,ok,W045,W045_P_late_minus_early_peak_influence
31,0.9977073073860285,ok,W045,W045_P_late_minus_early_peak_influence
32,0.996553254513872,ok,W045,W045_P_late_minus_early_peak_influence
33,0.9915186096241106,ok,W045,W045_P_late_minus_early_peak_influence
34,0.9999951950653042,ok,W045,W045_P_late_minus_early_peak_influence
35,0.9984353726170454,ok,W045,W045_P_late_minus_early_peak_influence
36,0.9898298211549648,ok,W045,W045_P_late_minus_early_peak_influence
37,0.9994595373049907,ok,W045,W045_P_late_minus_early_peak_influence
38,0.987131084046477,ok,W045,W045_P_late_minus_early_peak_influence
39,0.998306031483194,ok,W045,W045_P_late_minus_early_peak_influence
40,0.9856143428107407,ok,W045,W045_P_late_minus_early_peak_influence
41,0.9999588896132251,ok,W045,W045_P_late_minus_early_peak_influence
42,0.9875844560691789,ok,W045,W045_P_late_minus_early_peak_influence
43,0.9955724647770778,ok,W045,W045_P_late_minus_early_peak_influence
44,0.9953076280068153,ok,W045,W045_P_late_minus_early_peak_influence
0,0.9828364594309951,ok,W045,W045_Jw_late_minus_early_peak_influence
1,0.9978085996732806,ok,W045,W045_Jw_late_minus_early_peak_influence
2,0.99790181684775,ok,W045,W045_Jw_late_minus_early_peak_influence
3,0.9535387723130581,ok,W045,W045_Jw_late_minus_early_peak_influence
4,0.9970621036528649,ok,W045,W045_Jw_late_minus_early_peak_influence
5,0.9992132590643021,ok,W045,W045_Jw_late_minus_early_peak_influence
6,0.9974907016014579,ok,W045,W045_Jw_late_minus_early_peak_influence
7,0.9989179025535844,ok,W045,W045_Jw_late_minus_early_peak_influence
8,0.9992455784606417,ok,W045,W045_Jw_late_minus_early_peak_influence
9,0.9998259986052073,ok,W045,W045_Jw_late_minus_early_peak_influence
10,0.9986462421749085,ok,W045,W045_Jw_late_minus_early_peak_influence
11,0.9992131776706598,ok,W045,W045_Jw_late_minus_early_peak_influence
12,0.9898277300823021,ok,W045,W045_Jw_late_minus_early_peak_influence
13,0.9872820832966632,ok,W045,W045_Jw_late_minus_early_peak_influence
14,0.9955231322879866,ok,W045,W045_Jw_late_minus_early_peak_influence
15,0.996428254903475,ok,W045,W045_Jw_late_minus_early_peak_influence
16,0.9912579791805445,ok,W045,W045_Jw_late_minus_early_peak_influence
17,0.997254989084986,ok,W045,W045_Jw_late_minus_early_peak_influence
18,0.9973657552983184,ok,W045,W045_Jw_late_minus_early_peak_influence
19,0.9987875092161701,ok,W045,W045_Jw_late_minus_early_peak_influence
20,0.9752855317120803,ok,W045,W045_Jw_late_minus_early_peak_influence
21,0.9961344955080959,ok,W045,W045_Jw_late_minus_early_peak_influence
22,0.998341526992678,ok,W045,W045_Jw_late_minus_early_peak_influence
23,0.9999750798190951,ok,W045,W045_Jw_late_minus_early_peak_influence
24,0.9950356641760976,ok,W045,W045_Jw_late_minus_early_peak_influence
25,0.9981492611847297,ok,W045,W045_Jw_late_minus_early_peak_influence
26,0.9998458843769128,ok,W045,W045_Jw_late_minus_early_peak_influence
27,0.999967513445758,ok,W045,W045_Jw_late_minus_early_peak_influence
28,0.9986269166880416,ok,W045,W045_Jw_late_minus_early_peak_influence
29,0.9983226053004044,ok,W045,W045_Jw_late_minus_early_peak_influence
30,0.999676247412272,ok,W045,W045_Jw_late_minus_early_peak_influence
31,0.9999787565695818,ok,W045,W045_Jw_late_minus_early_peak_influence
32,0.9999802383699326,ok,W045,W045_Jw_late_minus_early_peak_influence
33,0.9997513241676471,ok,W045,W045_Jw_late_minus_early_peak_influence
34,0.9997799516772642,ok,W045,W045_Jw_late_minus_early_peak_influence
35,0.9990432012326628,ok,W045,W045_Jw_late_minus_early_peak_influence
36,0.9999957251561483,ok,W045,W045_Jw_late_minus_early_peak_influence
37,0.9988862701987172,ok,W045,W045_Jw_late_minus_early_peak_influence
38,0.9938707043660189,ok,W045,W045_Jw_late_minus_early_peak_influence
39,0.980099253385553,ok,W045,W045_Jw_late_minus_early_peak_influence
40,0.9993098144782144,ok,W045,W045_Jw_late_minus_early_peak_influence
41,0.9994374611950954,ok,W045,W045_Jw_late_minus_early_peak_influence
42,0.9811966604195318,ok,W045,W045_Jw_late_minus_early_peak_influence
43,0.9749889249665527,ok,W045,W045_Jw_late_minus_early_peak_influence
44,0.9914322855367887,ok,W045,W045_Jw_late_minus_early_peak_influence
0,0.9995150486106458,ok,W045,W045_Je_late_minus_early_peak_influence
1,0.9978183344167892,ok,W045,W045_Je_late_minus_early_peak_influence
2,0.9761143574439158,ok,W045,W045_Je_late_minus_early_peak_influence
3,0.9997676442246995,ok,W045,W045_Je_late_minus_early_peak_influence
4,0.9968587178350503,ok,W045,W045_Je_late_minus_early_peak_influence
5,0.9966152825487516,ok,W045,W045_Je_late_minus_early_peak_influence
6,0.999984751497373,ok,W045,W045_Je_late_minus_early_peak_influence
7,0.9996517122925943,ok,W045,W045_Je_late_minus_early_peak_influence
8,0.9951494187757651,ok,W045,W045_Je_late_minus_early_peak_influence
9,0.999759863844403,ok,W045,W045_Je_late_minus_early_peak_influence
10,0.9971311084399559,ok,W045,W045_Je_late_minus_early_peak_influence
11,0.9964517904593443,ok,W045,W045_Je_late_minus_early_peak_influence
12,0.9883908656342677,ok,W045,W045_Je_late_minus_early_peak_influence
13,0.9699724933261947,ok,W045,W045_Je_late_minus_early_peak_influence
14,0.9967161888411696,ok,W045,W045_Je_late_minus_early_peak_influence
15,0.999687543914573,ok,W045,W045_Je_late_minus_early_peak_influence
16,0.9998288352278348,ok,W045,W045_Je_late_minus_early_peak_influence
17,0.9977134869688649,ok,W045,W045_Je_late_minus_early_peak_influence
18,0.9761957385661638,ok,W045,W045_Je_late_minus_early_peak_influence
19,0.9611327980923938,ok,W045,W045_Je_late_minus_early_peak_influence
20,0.995523578670862,ok,W045,W045_Je_late_minus_early_peak_influence
21,0.9998838395646074,ok,W045,W045_Je_late_minus_early_peak_influence
22,0.9858908705382661,ok,W045,W045_Je_late_minus_early_peak_influence
