window_id,object,baseline_config,metric,profile_value,field2d_value,difference_2d_minus_profile,agreement_class
W160,H,C1_buffered_stage,dist_mean_late,0.5923411066294817,0.5838708786997996,-0.008470227929682106,consistent
W160,H,C1_buffered_stage,dist_positive_growth_area,,0.9526611419339384,,unresolved
W160,H,C1_buffered_stage,pattern_core_growth_share,,0.10895272627612601,,unresolved
W160,H,C1_buffered_stage,pattern_early_growth_share,,0.2834524481524957,,unresolved
W160,H,C1_buffered_stage,pattern_growth_center,155.65993881958204,149.61509242944223,-6.04484639013981,consistent
W160,H,C1_buffered_stage,pattern_late_growth_share,,0.1251230004809192,,unresolved
W160,H,C1_buffered_stage,pattern_mean_compare,,0.581792212722981,,unresolved
W160,H,C1_buffered_stage,pattern_mean_core,0.7448192370721967,0.6811389571016764,-0.06368027997052028,consistent
W160,H,C1_buffered_stage,pattern_mean_early,0.48187518296683673,0.3232267068461402,-0.15864847612069655,consistent
W160,H,C1_buffered_stage,pattern_mean_late,0.7759096719226066,0.7807496719726046,0.004840000049997961,consistent
W160,H,C1_buffered_stage,pattern_positive_growth_area,,1.512391909027793,,unresolved
W160,H,C2_immediate_pre,dist_core_growth_share,,0.1030596998390295,,unresolved
W160,H,C2_immediate_pre,dist_early_growth_share,,0.3226107898933077,,unresolved
W160,H,C2_immediate_pre,dist_growth_center,158.80460811856383,160.5654287427764,1.7608206242125561,consistent
W160,H,C2_immediate_pre,dist_late_growth_share,,0.32371755204075287,,unresolved
W160,H,C2_immediate_pre,dist_mean_compare,,0.37209315953750566,,unresolved
W160,H,C2_immediate_pre,dist_mean_core,0.41733308400731367,0.4169605562800706,-0.00037252772724305494,consistent
W160,H,C2_immediate_pre,dist_mean_early,0.16691427188120064,0.17249945114208948,0.005585179260888834,consistent
W160,H,C2_immediate_pre,dist_mean_late,0.5486300963666324,0.5447664298873828,-0.003863666479249628,consistent
W160,H,C2_immediate_pre,dist_positive_growth_area,,0.9796800775943032,,unresolved
W160,H,C2_immediate_pre,pattern_core_growth_share,,0.10262268470858568,,unresolved
W160,H,C2_immediate_pre,pattern_early_growth_share,,0.2894758650678815,,unresolved
W160,H,C2_immediate_pre,pattern_growth_center,155.81652332867935,150.2961138659284,-5.520409462750962,consistent
W160,H,C2_immediate_pre,pattern_late_growth_share,,0.141934208628871,,unresolved
W160,H,C2_immediate_pre,pattern_mean_compare,,0.5059152480218565,,unresolved
W160,H,C2_immediate_pre,pattern_mean_core,0.669072573131725,0.6190629985965425,-0.05000957453518251,consistent
W160,H,C2_immediate_pre,pattern_mean_early,0.3333120842787699,0.21411550045424307,-0.11919658382452683,consistent
W160,H,C2_immediate_pre,pattern_mean_late,0.7107550192994031,0.7298263452446583,0.01907132594525518,consistent
W160,H,C2_immediate_pre,pattern_positive_growth_area,,1.7023207262666773,,unresolved
W160,Je,C0_full_stage,dist_core_growth_share,,0.1985008469501993,,unresolved
W160,Je,C0_full_stage,dist_early_growth_share,,0.24197153409578942,,unresolved
W160,Je,C0_full_stage,dist_growth_center,159.04243078636057,157.0052080171594,-2.037222769201179,consistent
W160,Je,C0_full_stage,dist_late_growth_share,,0.3566157897274628,,unresolved
W160,Je,C0_full_stage,dist_mean_compare,,0.5250291713952081,,unresolved
W160,Je,C0_full_stage,dist_mean_core,0.4939922890639443,0.5033414195386614,0.009349130474717082,consistent
W160,Je,C0_full_stage,dist_mean_early,0.2980910528162071,0.3061005391591588,0.008009486342951677,consistent
W160,Je,C0_full_stage,dist_mean_late,0.7624757337877185,0.7569704547451852,-0.005505279042533284,consistent
W160,Je,C0_full_stage,dist_positive_growth_area,,0.917730949701542,,unresolved
W160,Je,C0_full_stage,pattern_core_growth_share,,0.05725848223929589,,unresolved
W160,Je,C0_full_stage,pattern_early_growth_share,,0.27534871985553994,,unresolved
W160,Je,C0_full_stage,pattern_growth_center,155.16136057712788,151.74143387071672,-3.419926706411161,consistent
W160,Je,C0_full_stage,pattern_late_growth_share,,0.10974175738341958,,unresolved
W160,Je,C0_full_stage,pattern_mean_compare,,0.5837254608505563,,unresolved
W160,Je,C0_full_stage,pattern_mean_core,0.7184278009794145,0.676389447443421,-0.0420383535359935,consistent
W160,Je,C0_full_stage,pattern_mean_early,0.4312736945683134,0.37500330637370183,-0.056270388194611554,consistent
W160,Je,C0_full_stage,pattern_mean_late,0.7872878051154462,0.7368492233716919,-0.05043858174375426,consistent
W160,Je,C0_full_stage,pattern_positive_growth_area,,1.8342931214165714,,unresolved
W160,Je,C1_buffered_stage,dist_core_growth_share,,0.17544698654708885,,unresolved
W160,Je,C1_buffered_stage,dist_early_growth_share,,0.21930472506889465,,unresolved
W160,Je,C1_buffered_stage,dist_growth_center,158.96290178209313,158.37354152293287,-0.5893602591602587,consistent
W160,Je,C1_buffered_stage,dist_late_growth_share,,0.3096107053377613,,unresolved
W160,Je,C1_buffered_stage,dist_mean_compare,,0.4843375068888726,,unresolved
W160,Je,C1_buffered_stage,dist_mean_core,0.45884052941751136,0.4670635580361345,0.008223028618623118,consistent
W160,Je,C1_buffered_stage,dist_mean_early,0.2807431757207949,0.28753293807727626,0.006789762356481377,consistent
W160,Je,C1_buffered_stage,dist_mean_late,0.6974907751820691,0.691506445012112,-0.005984330169957142,consistent
W160,Je,C1_buffered_stage,dist_positive_growth_area,,0.9327362745145142,,unresolved
W160,Je,C1_buffered_stage,pattern_core_growth_share,,0.0546611135381469,,unresolved
W160,Je,C1_buffered_stage,pattern_early_growth_share,,0.27828070942773075,,unresolved
W160,Je,C1_buffered_stage,pattern_growth_center,155.17304287658405,151.90940837310592,-3.26363450347813,consistent
W160,Je,C1_buffered_stage,pattern_late_growth_share,,0.11301770399338003,,unresolved
W160,Je,C1_buffered_stage,pattern_mean_compare,,0.5149365344176722,,unresolved
W160,Je,C1_buffered_stage,pattern_mean_core,0.6377985899928342,0.5946473087990247,-0.04315128119380951,consistent
W160,Je,C1_buffered_stage,pattern_mean_early,0.38440190064194407,0.3356356478517816,-0.048766252790162445,consistent
W160,Je,C1_buffered_stage,pattern_mean_late,0.6972506064748047,0.6464109563547511,-0.05083965012005365,consistent
W160,Je,C1_buffered_stage,pattern_positive_growth_area,,1.5783983348289152,,unresolved
W160,Je,C2_immediate_pre,dist_core_growth_share,,0.19781959306347444,,unresolved
W160,Je,C2_immediate_pre,dist_early_growth_share,,0.2549520920999768,,unresolved
W160,Je,C2_immediate_pre,dist_growth_center,158.91509406539748,161.20196514358986,2.2868710781923767,consistent
W160,Je,C2_immediate_pre,dist_late_growth_share,,0.3630547012349586,,unresolved
W160,Je,C2_immediate_pre,dist_mean_compare,,0.38524472791293446,,unresolved
W160,Je,C2_immediate_pre,dist_mean_core,0.35176024630908315,0.36928613132322735,0.017525885014144205,consistent
W160,Je,C2_immediate_pre,dist_mean_early,0.13053169781243873,0.1470302083541542,0.016498510541715472,consistent
W160,Je,C2_immediate_pre,dist_mean_late,0.6372056694477688,0.6330344054255388,-0.0041712640222300035,consistent
W160,Je,C2_immediate_pre,dist_positive_growth_area,,0.9509560516566999,,unresolved
W160,Je,C2_immediate_pre,pattern_core_growth_share,,0.04965857983673315,,unresolved
W160,Je,C2_immediate_pre,pattern_early_growth_share,,0.28700037471701745,,unresolved
W160,Je,C2_immediate_pre,pattern_growth_center,155.21464066711326,152.75338932234615,-2.4612513447671063,consistent
W160,Je,C2_immediate_pre,pattern_late_growth_share,,0.13545498405614,,unresolved
W160,Je,C2_immediate_pre,pattern_mean_compare,,0.4297371174350047,,unresolved
W160,Je,C2_immediate_pre,pattern_mean_core,0.5369573736632183,0.5131414813529998,-0.023815892310218523,consistent
W160,Je,C2_immediate_pre,pattern_mean_early,0.2114138190040058,0.22476048019589237,0.013346661191886572,consistent
W160,Je,C2_immediate_pre,pattern_mean_late,0.6082607372331381,0.5846711363233201,-0.023589600909817987,consistent
W160,Je,C2_immediate_pre,pattern_positive_growth_area,,1.7268620633323533,,unresolved
W160,Jw,C0_full_stage,dist_core_growth_share,,0.18089342954221033,,unresolved
W160,Jw,C0_full_stage,dist_early_growth_share,,0.2776029165240484,,unresolved
W160,Jw,C0_full_stage,dist_growth_center,158.51838919436227,156.88297698210877,-1.6354122122534989,consistent
W160,Jw,C0_full_stage,dist_late_growth_share,,0.347761728488399,,unresolved
W160,Jw,C0_full_stage,dist_mean_compare,,0.5400645105969317,,unresolved
W160,Jw,C0_full_stage,dist_mean_core,0.5219340033334842,0.5325419850582239,0.010607981724739757,consistent
W160,Jw,C0_full_stage,dist_mean_early,0.30892113280472233,0.31574978414885835,0.006828651344136016,consistent
W160,Jw,C0_full_stage,dist_mean_late,0.7634230085014171,0.7688927523682295,0.0054697438668124265,consistent
W160,Jw,C0_full_stage,dist_positive_growth_area,,0.9025848201984468,,unresolved
W160,Jw,C0_full_stage,pattern_core_growth_share,,0.09142364825560956,,unresolved
W160,Jw,C0_full_stage,pattern_early_growth_share,,0.151191942883836,,unresolved
W160,Jw,C0_full_stage,pattern_growth_center,158.75426249461617,156.11076165560723,-2.6435008390089365,consistent
W160,Jw,C0_full_stage,pattern_late_growth_share,,0.187451916537431,,unresolved
W160,Jw,C0_full_stage,pattern_mean_compare,,0.5140694785922088,,unresolved
W160,Jw,C0_full_stage,pattern_mean_core,0.4926195857637608,0.506870734417236,0.014251148653475154,consistent
W160,Jw,C0_full_stage,pattern_mean_early,0.3066503164514287,0.2942635838453954,-0.01238673260603329,consistent
W160,Jw,C0_full_stage,pattern_mean_late,0.7139839181455591,0.7381946198440057,0.024210701698446635,consistent
W160,Jw,C0_full_stage,pattern_positive_growth_area,,1.658810233932297,,unresolved
W160,Jw,C1_buffered_stage,dist_core_growth_share,,0.15883197302685254,,unresolved
W160,Jw,C1_buffered_stage,dist_early_growth_share,,0.24500598673264798,,unresolved
W160,Jw,C1_buffered_stage,dist_growth_center,158.47971093054994,157.95944070630856,-0.5202702242413864,consistent
W160,Jw,C1_buffered_stage,dist_late_growth_share,,0.3037982270660373,,unresolved
W160,Jw,C1_buffered_stage,dist_mean_compare,,0.5012346280764595,,unresolved
W160,Jw,C1_buffered_stage,dist_mean_core,0.48477219115845743,0.4947870916079144,0.010014900449456965,consistent
W160,Jw,C1_buffered_stage,dist_mean_early,0.2912263924872753,0.29777873956824485,0.006552347080969578,consistent
W160,Jw,C1_buffered_stage,dist_mean_late,0.7028697071076571,0.7085590384658011,0.00568933135814409,consistent
W160,Jw,C1_buffered_stage,dist_positive_growth_area,,0.9324774305139567,,unresolved
W160,Jw,C1_buffered_stage,pattern_core_growth_share,,0.08730286326711839,,unresolved
W160,Jw,C1_buffered_stage,pattern_early_growth_share,,0.15170414296684456,,unresolved
W160,Jw,C1_buffered_stage,pattern_growth_center,158.77714978414707,156.30396229221805,-2.473187491929025,consistent
W160,Jw,C1_buffered_stage,pattern_late_growth_share,,0.18963415385409893,,unresolved
W160,Jw,C1_buffered_stage,pattern_mean_compare,,0.4676171745171146,,unresolved
W160,Jw,C1_buffered_stage,pattern_mean_core,0.4496250578043424,0.4606570002063443,0.011031942402001893,consistent
W160,Jw,C1_buffered_stage,pattern_mean_early,0.2873285091325625,0.27540087516742295,-0.011927633965139572,consistent
W160,Jw,C1_buffered_stage,pattern_mean_late,0.6430058394592666,0.6640095784532685,0.021003738994001875,consistent
W160,Jw,C1_buffered_stage,pattern_positive_growth_area,,1.4795122699371217,,unresolved
W160,Jw,C2_immediate_pre,dist_core_growth_share,,0.19050359599963657,,unresolved
W160,Jw,C2_immediate_pre,dist_early_growth_share,,0.26705340973252595,,unresolved
W160,Jw,C2_immediate_pre,dist_growth_center,158.85745649534786,161.05383664558374,2.196380150235882,consistent
W160,Jw,C2_immediate_pre,dist_late_growth_share,,0.3604140240998466,,unresolved
W160,Jw,C2_immediate_pre,dist_mean_compare,,0.3918337040288268,,unresolved
W160,Jw,C2_immediate_pre,dist_mean_core,0.3754228284876009,0.3838172103437616,0.008394381856160704,consistent
W160,Jw,C2_immediate_pre,dist_mean_early,0.13889584053542084,0.1424182196480619,0.0035223791126410553,consistent
W160,Jw,C2_immediate_pre,dist_mean_late,0.6413475257381559,0.6460590846206309,0.0047115588824749866,consistent
W160,Jw,C2_immediate_pre,dist_positive_growth_area,,0.9591986894113884,,unresolved
W160,Jw,C2_immediate_pre,pattern_core_growth_share,,0.08748783946990295,,unresolved
W160,Jw,C2_immediate_pre,pattern_early_growth_share,,0.15201121058619005,,unresolved
W160,Jw,C2_immediate_pre,pattern_growth_center,158.80044635327815,156.5363033394365,-2.2641430138416467,consistent
W160,Jw,C2_immediate_pre,pattern_late_growth_share,,0.19392772057177102,,unresolved
W160,Jw,C2_immediate_pre,pattern_mean_compare,,0.35257735243012783,,unresolved
W160,Jw,C2_immediate_pre,pattern_mean_core,0.3297802875708559,0.3427551619564633,0.012974874385607349,consistent
W160,Jw,C2_immediate_pre,pattern_mean_early,0.13259653725917922,0.12004439374836587,-0.012552143510813352,consistent
W160,Jw,C2_immediate_pre,pattern_mean_late,0.5655005154144128,0.5910036253960885,0.02550310998167571,consistent
W160,Jw,C2_immediate_pre,pattern_positive_growth_area,,1.7760421955641679,,unresolved
W160,P,C0_full_stage,dist_core_growth_share,,0.31284562289847184,,unresolved
W160,P,C0_full_stage,dist_early_growth_share,,0.1851798579149494,,unresolved
W160,P,C0_full_stage,dist_growth_center,159.09420453833474,157.29932176467383,-1.7948827736609019,consistent
W160,P,C0_full_stage,dist_late_growth_share,,0.3010528652086431,,unresolved
W160,P,C0_full_stage,dist_mean_compare,,0.5015898237479421,,unresolved
W160,P,C0_full_stage,dist_mean_core,0.4847842218610104,0.4863800891113906,0.0015958672503801896,consistent
W160,P,C0_full_stage,dist_mean_early,0.21279886800998585,0.28139978917216424,0.06860092116217839,consistent
W160,P,C0_full_stage,dist_mean_late,0.747399733779434,0.7309056991056511,-0.016494034673782965,consistent
W160,P,C0_full_stage,dist_positive_growth_area,,0.7178319415722452,,unresolved
W160,P,C0_full_stage,pattern_core_growth_share,,0.2437024446983748,,unresolved
W160,P,C0_full_stage,pattern_early_growth_share,,0.18084902700410133,,unresolved
W160,P,C0_full_stage,pattern_growth_center,160.40158596559618,155.8674183975759,-4.53416756802028,consistent
W160,P,C0_full_stage,pattern_late_growth_share,,0.2003155704051886,,unresolved
W160,P,C0_full_stage,pattern_mean_compare,,0.5068911864120932,,unresolved
W160,P,C0_full_stage,pattern_mean_core,0.30677639450885036,0.46278709249514244,0.15601069798629208,consistent
W160,P,C0_full_stage,pattern_mean_early,0.11493038013502103,0.18657277757316404,0.071642397438143,consistent
W160,P,C0_full_stage,pattern_mean_late,0.9092695191984206,0.8536720516011929,-0.05559746759722772,consistent
W160,P,C0_full_stage,pattern_positive_growth_area,,1.467345982041137,,unresolved
W160,P,C1_buffered_stage,dist_core_growth_share,,0.252543570607699,,unresolved
W160,P,C1_buffered_stage,dist_early_growth_share,,0.19086021769510964,,unresolved
W160,P,C1_buffered_stage,dist_growth_center,158.77833304752394,159.27189453173264,0.4935614842086977,consistent
W160,P,C1_buffered_stage,dist_late_growth_share,,0.22607297801784004,,unresolved
W160,P,C1_buffered_stage,dist_mean_compare,,0.470971211673652,,unresolved
W160,P,C1_buffered_stage,dist_mean_core,0.4655781251212847,0.4685473654446138,0.00296924032332907,consistent
W160,P,C1_buffered_stage,dist_mean_early,0.19301323798952805,0.27397162568948275,0.0809583876999547,consistent
W160,P,C1_buffered_stage,dist_mean_late,0.6888423051106309,0.669425105395244,-0.019417199715386912,consistent
W160,P,C1_buffered_stage,dist_positive_growth_area,,0.7884930419858389,,unresolved
W160,P,C1_buffered_stage,pattern_core_growth_share,,0.2299893482112857,,unresolved
W160,P,C1_buffered_stage,pattern_early_growth_share,,0.1995954705227721,,unresolved
W160,P,C1_buffered_stage,pattern_growth_center,160.2742967889834,156.31896594763342,-3.9553308413499906,consistent
W160,P,C1_buffered_stage,pattern_late_growth_share,,0.18595172513157157,,unresolved
W160,P,C1_buffered_stage,pattern_mean_compare,,0.48155878195241625,,unresolved
W160,P,C1_buffered_stage,pattern_mean_core,0.30384773352466427,0.4528500643890501,0.14900233086438586,consistent
W160,P,C1_buffered_stage,pattern_mean_early,0.08667874430179978,0.19771583836198225,0.11103709406018247,consistent
W160,P,C1_buffered_stage,pattern_mean_late,0.916050208513464,0.7826269560808701,-0.1334232524325939,consistent
W160,P,C1_buffered_stage,pattern_positive_growth_area,,1.348228069395975,,unresolved
W160,P,C2_immediate_pre,dist_core_growth_share,,0.23082295923849422,,unresolved
W160,P,C2_immediate_pre,dist_early_growth_share,,0.27886081265701507,,unresolved
W160,P,C2_immediate_pre,dist_growth_center,157.5756194384689,159.31202799117676,1.7364085527078714,consistent
W160,P,C2_immediate_pre,dist_late_growth_share,,0.2152631750010374,,unresolved
W160,P,C2_immediate_pre,dist_mean_compare,,0.430036674708052,,unresolved
W160,P,C2_immediate_pre,dist_mean_core,0.4591595876882195,0.449955093648641,-0.009204494039578515,consistent
W160,P,C2_immediate_pre,dist_mean_early,0.14835516589638104,0.1978824004579466,0.049527234561565575,consistent
W160,P,C2_immediate_pre,dist_mean_late,0.6724175046687326,0.6502398975938042,-0.02217760707492844,consistent
W160,P,C2_immediate_pre,dist_positive_growth_area,,0.8556302931951767,,unresolved
W160,P,C2_immediate_pre,pattern_core_growth_share,,0.22810062245150048,,unresolved
W160,P,C2_immediate_pre,pattern_early_growth_share,,0.22675783869519345,,unresolved
W160,P,C2_immediate_pre,pattern_growth_center,159.45498770051637,157.45503683061997,-1.999950869896395,consistent
W160,P,C2_immediate_pre,pattern_late_growth_share,,0.18273255374474298,,unresolved
W160,P,C2_immediate_pre,pattern_mean_compare,,0.41448585236306756,,unresolved
W160,P,C2_immediate_pre,pattern_mean_core,0.2978047636929578,0.4040115288592602,0.10620676516630245,consistent
W160,P,C2_immediate_pre,pattern_mean_early,-0.025906216468722303,0.08761771552798243,0.11352393199670474,consistent
W160,P,C2_immediate_pre,pattern_mean_late,0.8459492124721605,0.7476385833004372,-0.09831062917172328,consistent
W160,P,C2_immediate_pre,pattern_positive_growth_area,,1.4764870437588093,,unresolved
W160,V,C0_full_stage,dist_core_growth_share,,0.19757038881645017,,unresolved
W160,V,C0_full_stage,dist_early_growth_share,,0.24554356781869874,,unresolved
W160,V,C0_full_stage,dist_growth_center,158.91150144573155,157.3925227908267,-1.5189786549048563,consistent
W160,V,C0_full_stage,dist_late_growth_share,,0.432385722671707,,unresolved
W160,V,C0_full_stage,dist_mean_compare,,0.5077397367580645,,unresolved
W160,V,C0_full_stage,dist_mean_core,0.451158926880243,0.4536966193905915,0.0025376925103485215,consistent
W160,V,C0_full_stage,dist_mean_early,0.24482266698807592,0.25171971115012587,0.006897044162049948,consistent
W160,V,C0_full_stage,dist_mean_late,0.8028301924266451,0.796185632786487,-0.0066445596401580875,consistent
W160,V,C0_full_stage,dist_positive_growth_area,,0.8874072359303299,,unresolved
W160,V,C0_full_stage,pattern_core_growth_share,,0.15177037748527622,,unresolved
W160,V,C0_full_stage,pattern_early_growth_share,,0.22695974497610585,,unresolved
W160,V,C0_full_stage,pattern_growth_center,158.06154081755338,150.65224100754673,-7.409299810006644,consistent
W160,V,C0_full_stage,pattern_late_growth_share,,0.27996396052439076,,unresolved
W160,V,C0_full_stage,pattern_mean_compare,,0.5605140768764764,,unresolved
W160,V,C0_full_stage,pattern_mean_core,0.5076299002466546,0.5236040937715519,0.015974193524897373,consistent
W160,V,C0_full_stage,pattern_mean_early,0.4452256639519023,0.27138345662714924,-0.17384220732475303,consistent
W160,V,C0_full_stage,pattern_mean_late,0.9091921396367674,0.871790686988758,-0.037401452648009426,consistent
W160,V,C0_full_stage,pattern_positive_growth_area,,1.4492612687036028,,unresolved
W160,V,C1_buffered_stage,dist_core_growth_share,,0.18646095444685767,,unresolved
W160,V,C1_buffered_stage,dist_early_growth_share,,0.22823382050072746,,unresolved
W160,V,C1_buffered_stage,dist_growth_center,158.93330391089526,158.48663654003857,-0.4466673708566873,consistent
W160,V,C1_buffered_stage,dist_late_growth_share,,0.40230744723150774,,unresolved
W160,V,C1_buffered_stage,dist_mean_compare,,0.4869667302161372,,unresolved
W160,V,C1_buffered_stage,dist_mean_core,0.43298853396946696,0.43824930307788773,0.005260769108420771,consistent
W160,V,C1_buffered_stage,dist_mean_early,0.2363019765314454,0.24760154003074053,0.011299563499295118,consistent
W160,V,C1_buffered_stage,dist_mean_late,0.7615184769772793,0.7555623766844837,-0.005956100292795585,consistent
W160,V,C1_buffered_stage,dist_positive_growth_area,,0.8901908971074062,,unresolved
W160,V,C1_buffered_stage,pattern_core_growth_share,,0.16141817268108974,,unresolved
W160,V,C1_buffered_stage,pattern_early_growth_share,,0.22365483186820317,,unresolved
W160,V,C1_buffered_stage,pattern_growth_center,158.07272521128777,151.46352201536348,-6.6092031959242945,consistent
W160,V,C1_buffered_stage,pattern_late_growth_share,,0.2845928200621491,,unresolved
W160,V,C1_buffered_stage,pattern_mean_compare,,0.5483087588410652,,unresolved
W160,V,C1_buffered_stage,pattern_mean_core,0.5113492889993071,0.5149150321584838,0.003565743159176682,consistent
W160,V,C1_buffered_stage,pattern_mean_early,0.45569602828180544,0.2717251678308575,-0.18397086045094796,consistent
W160,V,C1_buffered_stage,pattern_mean_late,0.8812071466576411,0.8449285858608219,-0.03627856079681924,consistent
W160,V,C1_buffered_stage,pattern_positive_growth_area,,1.3532868254006405,,unresolved
W160,V,C2_immediate_pre,dist_core_growth_share,,0.21019260075454113,,unresolved
W160,V,C2_immediate_pre,dist_early_growth_share,,0.22726850880461855,,unresolved
W160,V,C2_immediate_pre,dist_growth_center,159.28116330239754,160.38735817282495,1.1061948704274016,consistent
W160,V,C2_immediate_pre,dist_late_growth_share,,0.44601813886265645,,unresolved
W160,V,C2_immediate_pre,dist_mean_compare,,0.4081914513809436,,unresolved
W160,V,C2_immediate_pre,dist_mean_core,0.34035377636489134,0.3531028163854811,0.012749040020589741,consistent
W160,V,C2_immediate_pre,dist_mean_early,0.11577535034831352,0.1312774411372577,0.015502090788944184,consistent
W160,V,C2_immediate_pre,dist_mean_late,0.7228778592939005,0.7181586426219069,-0.004719216671993598,consistent
W160,V,C2_immediate_pre,dist_positive_growth_area,,0.9229804256680098,,unresolved
W160,V,C2_immediate_pre,pattern_core_growth_share,,0.21435735093643263,,unresolved
W160,V,C2_immediate_pre,pattern_early_growth_share,,0.2023591144242924,,unresolved
W160,V,C2_immediate_pre,pattern_growth_center,158.398819498647,153.9971922026758,-4.4016272959711955,consistent
W160,V,C2_immediate_pre,pattern_late_growth_share,,0.292689781664542,,unresolved
W160,V,C2_immediate_pre,pattern_mean_compare,,0.4439405675688821,,unresolved
W160,V,C2_immediate_pre,pattern_mean_core,0.12685919846863156,0.41378885633884915,0.2869296578702176,consistent
W160,V,C2_immediate_pre,pattern_mean_early,0.03396664039932027,0.11360876174445007,0.0796421213451298,consistent
W160,V,C2_immediate_pre,pattern_mean_late,0.7627654970766762,0.792363400131334,0.029597903054657815,consistent
W160,V,C2_immediate_pre,pattern_positive_growth_area,,1.4156363363509077,,unresolved
