window_id,target_name,target_pair,target_set,was_in_original_v9_1_f,pair_name,object_A,object_B,dominant_order_high,median_delta_high,prob_A_earlier_high,prob_B_earlier_high,prob_same_or_near_high,dominant_order_low,median_delta_low,prob_A_earlier_low,prob_B_earlier_low,prob_same_or_near_low,median_delta_shift_high_minus_low,dominant_order_changed_flag,permutation_level,signflip_level,mode_stability_status,extreme_year_dominated_flag
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,H-Je,H,Je,A_earlier,4.0,0.7613293051359517,0.16012084592145015,0.07854984894259819,A_earlier,1.0,0.5347432024169184,0.3716012084592145,0.09365558912386707,3.0,False,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,H-Jw,H,Jw,A_earlier,6.0,0.9221556886227545,0.04491017964071856,0.03293413173652695,A_earlier,2.0,0.6126126126126126,0.3213213213213213,0.06606606606606606,4.0,False,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,Je-Jw,Je,Jw,A_earlier,2.0,0.6163141993957704,0.2930513595166163,0.09063444108761329,B_earlier,0.0,0.4652567975830816,0.46827794561933533,0.06646525679758308,2.0,True,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,P-H,P,H,B_earlier,-4.0,0.03592814371257485,0.9341317365269461,0.029940119760479042,B_earlier,-4.0,0.11711711711711711,0.8258258258258259,0.057057057057057055,0.0,False,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,P-Je,P,Je,B_earlier,0.0,0.4561933534743202,0.47129909365558914,0.07250755287009064,B_earlier,-3.0,0.25075528700906347,0.6646525679758308,0.08459214501510574,3.0,False,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,P-Jw,P,Jw,A_earlier,2.0,0.6916167664670658,0.19760479041916168,0.11077844311377245,B_earlier,-2.0,0.23423423423423423,0.6846846846846847,0.08108108108108109,4.0,True,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,P-V,P,V,B_earlier,-2.0,0.10479041916167664,0.7934131736526946,0.10179640718562874,B_earlier,-1.0,0.27927927927927926,0.5645645645645646,0.15615615615615616,-1.0,False,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,V-H,V,H,B_earlier,-1.0,0.18862275449101795,0.6826347305389222,0.12874251497005987,B_earlier,-3.0,0.10510510510510511,0.8228228228228228,0.07207207207207207,2.0,False,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,V-Je,V,Je,A_earlier,2.0,0.6646525679758308,0.2598187311178248,0.0755287009063444,B_earlier,-2.0,0.2930513595166163,0.6314199395770392,0.0755287009063444,4.0,True,strict_99,direction_specific_99,stable,False
W081,W081_V_vs_Jw_delta_peak,V-Jw,original_priority,True,V-Jw,V,Jw,A_earlier,5.0,0.9281437125748503,0.04790419161676647,0.023952095808383235,B_earlier,-1.0,0.3183183183183183,0.5495495495495496,0.13213213213213212,6.0,True,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,H-Je,H,Je,B_earlier,-2.0,0.09281437125748503,0.7784431137724551,0.12874251497005987,B_earlier,-6.0,0.009009009009009009,0.990990990990991,0.0,4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,H-Jw,H,Jw,B_earlier,-6.0,0.02694610778443114,0.9550898203592815,0.017964071856287425,B_earlier,-8.0,0.03003003003003003,0.963963963963964,0.006006006006006006,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,Je-Jw,Je,Jw,B_earlier,-4.0,0.08982035928143713,0.8502994011976048,0.059880239520958084,B_earlier,-1.0,0.3183183183183183,0.5735735735735735,0.10810810810810811,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,P-H,P,H,A_earlier,1.0,0.5449101796407185,0.2634730538922156,0.19161676646706588,A_earlier,3.0,0.8228228228228228,0.12912912912912913,0.04804804804804805,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,P-Je,P,Je,B_earlier,-1.0,0.2844311377245509,0.5419161676646707,0.17365269461077845,B_earlier,-3.0,0.16816816816816818,0.7567567567567568,0.07507507507507508,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,P-Jw,P,Jw,B_earlier,-5.0,0.05389221556886228,0.8802395209580839,0.0658682634730539,B_earlier,-4.0,0.1111111111111111,0.8258258258258259,0.06306306306306306,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,P-V,P,V,B_earlier,0.0,0.38922155688622756,0.4880239520958084,0.12275449101796407,A_earlier,3.0,0.7687687687687688,0.1831831831831832,0.04804804804804805,-3.0,True,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,V-H,V,H,A_earlier,1.0,0.5778443113772455,0.2245508982035928,0.19760479041916168,B_earlier,0.0,0.39039039039039036,0.3993993993993994,0.21021021021021022,1.0,True,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,V-Je,V,Je,B_earlier,-1.0,0.3023952095808383,0.5089820359281437,0.18862275449101795,B_earlier,-6.0,0.018018018018018018,0.96996996996997,0.012012012012012012,5.0,False,strict_99,direction_specific_99,stable,False
W113,W113_H_vs_Je_delta_peak,H-Je,original_priority,True,V-Jw,V,Jw,B_earlier,-6.0,0.0688622754491018,0.874251497005988,0.05688622754491018,B_earlier,-8.0,0.03903903903903904,0.954954954954955,0.006006006006006006,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,H-Je,H,Je,B_earlier,-5.0,0.02694610778443114,0.9550898203592815,0.017964071856287425,B_earlier,-2.0,0.06626506024096386,0.8463855421686747,0.08734939759036145,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,H-Jw,H,Jw,B_earlier,-6.0,0.03293413173652695,0.9520958083832335,0.014970059880239521,B_earlier,-9.0,0.018018018018018018,0.96996996996997,0.012012012012012012,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,0.0,0.40718562874251496,0.46407185628742514,0.12874251497005987,B_earlier,-6.0,0.05120481927710843,0.9036144578313253,0.045180722891566265,6.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-H,P,H,A_earlier,2.0,0.7395209580838323,0.17964071856287425,0.08083832335329341,A_earlier,1.0,0.6306306306306306,0.21621621621621623,0.15315315315315314,1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-Je,P,Je,B_earlier,-3.0,0.09580838323353294,0.7724550898203593,0.1317365269461078,B_earlier,-1.0,0.33433734939759036,0.5301204819277109,0.1355421686746988,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-Jw,P,Jw,B_earlier,-3.0,0.09580838323353294,0.8173652694610778,0.08682634730538923,B_earlier,-7.0,0.06006006006006006,0.8978978978978979,0.042042042042042045,4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-V,P,V,A_earlier,2.0,0.6796407185628742,0.2634730538922156,0.05688622754491018,A_earlier,1.0,0.5135135135135135,0.38738738738738737,0.0990990990990991,1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,V-H,V,H,A_earlier,0.0,0.4041916167664671,0.3652694610778443,0.23053892215568864,A_earlier,1.0,0.5495495495495496,0.24324324324324326,0.2072072072072072,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,V-Je,V,Je,B_earlier,-5.0,0.0658682634730539,0.8952095808383234,0.038922155688622756,B_earlier,-2.0,0.22289156626506024,0.6445783132530121,0.13253012048192772,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,V-Jw,V,Jw,B_earlier,-5.0,0.06287425149700598,0.9101796407185628,0.02694610778443114,B_earlier,-8.0,0.042042042042042045,0.933933933933934,0.024024024024024024,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,H-Je,H,Je,B_earlier,-5.0,0.02702702702702703,0.9429429429429429,0.03003003003003003,B_earlier,-3.0,0.05105105105105105,0.8618618618618619,0.08708708708708708,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,H-Jw,H,Jw,B_earlier,-10.0,0.023952095808383235,0.9640718562874252,0.011976047904191617,B_earlier,-5.0,0.042042042042042045,0.93993993993994,0.018018018018018018,-5.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,Je-Jw,Je,Jw,B_earlier,-5.0,0.10510510510510511,0.8438438438438438,0.05105105105105105,B_earlier,-1.0,0.3123123123123123,0.5885885885885885,0.0990990990990991,-4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,P-H,P,H,A_earlier,3.0,0.7634730538922155,0.17365269461077845,0.06287425149700598,A_earlier,1.0,0.6036036036036037,0.2552552552552553,0.14114114114114115,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,P-Je,P,Je,B_earlier,-2.0,0.2972972972972973,0.6246246246246246,0.07807807807807808,B_earlier,-2.0,0.12612612612612611,0.7087087087087087,0.16516516516516516,0.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,P-Jw,P,Jw,B_earlier,-7.0,0.08982035928143713,0.8622754491017964,0.04790419161676647,B_earlier,-3.0,0.07507507507507508,0.8468468468468469,0.07807807807807808,-4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,P-V,P,V,A_earlier,3.0,0.6706586826347305,0.25449101796407186,0.0748502994011976,A_earlier,0.0,0.4864864864864865,0.4144144144144144,0.0990990990990991,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,V-H,V,H,A_earlier,0.0,0.437125748502994,0.344311377245509,0.218562874251497,A_earlier,0.0,0.4894894894894895,0.3213213213213213,0.1891891891891892,0.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,V-Je,V,Je,B_earlier,-4.0,0.0990990990990991,0.8528528528528528,0.04804804804804805,B_earlier,-2.0,0.17417417417417416,0.7057057057057057,0.12012012012012012,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,V-Jw,V,Jw,B_earlier,-9.0,0.029940119760479042,0.9610778443113772,0.008982035928143712,B_earlier,-4.0,0.0990990990990991,0.8528528528528528,0.04804804804804805,-5.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,H-Je,H,Je,B_earlier,-5.0,0.017964071856287425,0.9520958083832335,0.029940119760479042,B_earlier,-3.0,0.057057057057057055,0.8558558558558559,0.08708708708708708,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,H-Jw,H,Jw,B_earlier,-9.0,0.02694610778443114,0.9670658682634731,0.005988023952095809,B_earlier,-5.0,0.036036036036036036,0.93993993993994,0.024024024024024024,-4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,Je-Jw,Je,Jw,B_earlier,-4.0,0.1377245508982036,0.7964071856287425,0.0658682634730539,B_earlier,-2.0,0.26126126126126126,0.6636636636636637,0.07507507507507508,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-H,P,H,A_earlier,4.0,0.8293413173652695,0.12874251497005987,0.041916167664670656,A_earlier,1.0,0.5225225225225225,0.3123123123123123,0.16516516516516516,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-Je,P,Je,B_earlier,-1.0,0.31137724550898205,0.5838323353293413,0.10479041916167664,B_earlier,-2.0,0.12012012012012012,0.7357357357357357,0.14414414414414414,1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-Jw,P,Jw,B_earlier,-5.0,0.12275449101796407,0.8173652694610778,0.059880239520958084,B_earlier,-4.0,0.04504504504504504,0.8948948948948949,0.06006006006006006,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-V,P,V,A_earlier,4.0,0.8023952095808383,0.15568862275449102,0.041916167664670656,B_earlier,-1.0,0.3063063063063063,0.5885885885885885,0.10510510510510511,5.0,True,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,V-H,V,H,B_earlier,-1.0,0.2634730538922156,0.5059880239520959,0.23053892215568864,A_earlier,2.0,0.6936936936936937,0.15015015015015015,0.15615615615615616,-3.0,True,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,V-Je,V,Je,B_earlier,-6.0,0.04790419161676647,0.9281437125748503,0.023952095808383235,B_earlier,-1.0,0.26426426426426425,0.5705705705705706,0.16516516516516516,-5.0,False,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,V-Jw,V,Jw,B_earlier,-9.0,0.023952095808383235,0.9670658682634731,0.008982035928143712,B_earlier,-4.0,0.11411411411411411,0.8288288288288288,0.057057057057057055,-5.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,H-Je,H,Je,B_earlier,-5.0,0.011976047904191617,0.9670658682634731,0.020958083832335328,B_earlier,-3.0,0.07807807807807808,0.8408408408408409,0.08108108108108109,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,H-Jw,H,Jw,B_earlier,-7.5,0.011976047904191617,0.9850299401197605,0.0029940119760479044,B_earlier,-6.0,0.04804804804804805,0.924924924924925,0.02702702702702703,-1.5,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-2.5,0.20658682634730538,0.6916167664670658,0.10179640718562874,B_earlier,-3.0,0.21921921921921922,0.7267267267267268,0.05405405405405406,0.5,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,P-H,P,H,A_earlier,4.0,0.9401197604790419,0.05089820359281437,0.008982035928143712,B_earlier,0.0,0.35735735735735735,0.4264264264264264,0.21621621621621623,4.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,P-Je,P,Je,B_earlier,-0.5,0.3652694610778443,0.5,0.1347305389221557,B_earlier,-3.0,0.06306306306306306,0.8348348348348348,0.1021021021021021,2.5,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,P-Jw,P,Jw,B_earlier,-3.0,0.1467065868263473,0.7544910179640718,0.09880239520958084,B_earlier,-6.0,0.04504504504504504,0.9279279279279279,0.02702702702702703,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,P-V,P,V,A_earlier,5.0,0.8832335329341318,0.08682634730538923,0.029940119760479042,B_earlier,-2.0,0.26426426426426425,0.6366366366366366,0.0990990990990991,7.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,V-H,V,H,B_earlier,0.0,0.3383233532934132,0.4940119760479042,0.16766467065868262,A_earlier,1.0,0.6156156156156156,0.17117117117117117,0.2132132132132132,-1.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,V-Je,V,Je,B_earlier,-5.0,0.041916167664670656,0.9161676646706587,0.041916167664670656,B_earlier,-2.0,0.22822822822822822,0.6336336336336337,0.13813813813813813,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,V-Jw,V,Jw,B_earlier,-8.0,0.014970059880239521,0.9820359281437125,0.0029940119760479044,B_earlier,-5.0,0.0960960960960961,0.8648648648648649,0.03903903903903904,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,H-Je,H,Je,B_earlier,-3.0,0.04790419161676647,0.8892215568862275,0.06287425149700598,B_earlier,-5.0,0.03303303303303303,0.9369369369369369,0.03003003003003003,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,H-Jw,H,Jw,B_earlier,-7.0,0.014970059880239521,0.9790419161676647,0.005988023952095809,B_earlier,-7.0,0.042042042042042045,0.933933933933934,0.024024024024024024,0.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-3.0,0.1437125748502994,0.781437125748503,0.0748502994011976,B_earlier,-2.0,0.3123123123123123,0.6156156156156156,0.07207207207207207,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-H,P,H,A_earlier,3.0,0.8562874251497006,0.05389221556886228,0.08982035928143713,A_earlier,1.0,0.5195195195195195,0.36036036036036034,0.12012012012012012,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-Je,P,Je,B_earlier,0.0,0.38922155688622756,0.44011976047904194,0.17065868263473055,B_earlier,-4.0,0.06606606606606606,0.8708708708708709,0.06306306306306306,4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-Jw,P,Jw,B_earlier,-3.0,0.11377245508982035,0.7784431137724551,0.10778443113772455,B_earlier,-5.0,0.057057057057057055,0.9129129129129129,0.03003003003003003,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-V,P,V,A_earlier,3.0,0.7275449101796407,0.17964071856287425,0.09281437125748503,B_earlier,0.0,0.45045045045045046,0.4804804804804805,0.06906906906906907,3.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,V-H,V,H,B_earlier,0.0,0.4161676646706587,0.4251497005988024,0.15868263473053892,A_earlier,1.0,0.5225225225225225,0.25825825825825827,0.21921921921921922,-1.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,V-Je,V,Je,B_earlier,-3.0,0.1497005988023952,0.7604790419161677,0.08982035928143713,B_earlier,-5.0,0.1111111111111111,0.8078078078078078,0.08108108108108109,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,V-Jw,V,Jw,B_earlier,-7.0,0.03293413173652695,0.9341317365269461,0.03293413173652695,B_earlier,-6.0,0.07807807807807808,0.8948948948948949,0.02702702702702703,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,H-Je,H,Je,B_earlier,-4.0,0.011976047904191617,0.9461077844311377,0.041916167664670656,B_earlier,-4.0,0.0572289156626506,0.891566265060241,0.05120481927710843,0.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,H-Jw,H,Jw,B_earlier,-6.0,0.017964071856287425,0.9760479041916168,0.005988023952095809,B_earlier,-9.0,0.03303303303303303,0.93993993993994,0.02702702702702703,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-1.0,0.2904191616766467,0.592814371257485,0.11676646706586827,B_earlier,-5.0,0.1355421686746988,0.8192771084337349,0.045180722891566265,4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-H,P,H,A_earlier,3.0,0.9281437125748503,0.038922155688622756,0.03293413173652695,A_earlier,0.0,0.4984984984984985,0.36036036036036034,0.14114114114114115,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-Je,P,Je,B_earlier,-1.0,0.2904191616766467,0.5329341317365269,0.17664670658682635,B_earlier,-3.0,0.1566265060240964,0.7710843373493976,0.07228915662650602,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-Jw,P,Jw,B_earlier,-2.0,0.1407185628742515,0.7305389221556886,0.12874251497005987,B_earlier,-8.0,0.05105105105105105,0.9279279279279279,0.021021021021021023,6.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-V,P,V,A_earlier,3.0,0.8173652694610778,0.11377245508982035,0.0688622754491018,B_earlier,-1.0,0.3783783783783784,0.5255255255255256,0.0960960960960961,4.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,V-H,V,H,B_earlier,0.0,0.3712574850299401,0.45808383233532934,0.17065868263473055,A_earlier,1.0,0.5915915915915916,0.17417417417417416,0.23423423423423423,-1.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,V-Je,V,Je,B_earlier,-5.0,0.06287425149700598,0.874251497005988,0.06287425149700598,B_earlier,-3.0,0.19879518072289157,0.6867469879518072,0.1144578313253012,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,V-Jw,V,Jw,B_earlier,-6.0,0.038922155688622756,0.9341317365269461,0.02694610778443114,B_earlier,-8.0,0.06306306306306306,0.9069069069069069,0.03003003003003003,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,H-Je,H,Je,B_earlier,-5.0,0.014970059880239521,0.9610778443113772,0.023952095808383235,B_earlier,-3.0,0.07207207207207207,0.8498498498498499,0.07807807807807808,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,H-Jw,H,Jw,B_earlier,-7.0,0.023952095808383235,0.9730538922155688,0.0029940119760479044,B_earlier,-6.0,0.03903903903903904,0.933933933933934,0.02702702702702703,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,Je-Jw,Je,Jw,B_earlier,-2.0,0.23652694610778444,0.6646706586826348,0.09880239520958084,B_earlier,-3.0,0.2012012012012012,0.7447447447447447,0.05405405405405406,1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,P-H,P,H,A_earlier,4.0,0.9221556886227545,0.05688622754491018,0.020958083832335328,B_earlier,0.0,0.39039039039039036,0.40540540540540543,0.2042042042042042,4.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,P-Je,P,Je,B_earlier,-1.0,0.3473053892215569,0.5269461077844312,0.12574850299401197,B_earlier,-3.0,0.09009009009009009,0.8168168168168168,0.09309309309309309,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,P-Jw,P,Jw,B_earlier,-3.0,0.15269461077844312,0.7485029940119761,0.09880239520958084,B_earlier,-6.0,0.04504504504504504,0.9219219219219219,0.03303303303303303,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,P-V,P,V,A_earlier,5.0,0.9161676646706587,0.06287425149700598,0.020958083832335328,B_earlier,-2.0,0.2042042042042042,0.6906906906906907,0.10510510510510511,7.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,V-H,V,H,B_earlier,-1.0,0.2245508982035928,0.5838323353293413,0.19161676646706588,A_earlier,2.0,0.7177177177177178,0.09309309309309309,0.1891891891891892,-3.0,True,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,V-Je,V,Je,B_earlier,-6.0,0.023952095808383235,0.9520958083832335,0.023952095808383235,B_earlier,-1.0,0.2672672672672673,0.5585585585585585,0.17417417417417416,-5.0,False,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_V_delta_peak,P-V,original_priority,True,V-Jw,V,Jw,B_earlier,-8.0,0.020958083832335328,0.9790419161676647,0.0,B_earlier,-5.0,0.10510510510510511,0.8468468468468469,0.04804804804804805,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,H-Je,H,Je,B_earlier,-3.0,0.04804804804804805,0.8888888888888888,0.06306306306306306,B_earlier,-5.0,0.02702702702702703,0.933933933933934,0.03903903903903904,2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,H-Jw,H,Jw,B_earlier,-7.0,0.023952095808383235,0.9550898203592815,0.020958083832335328,B_earlier,-7.0,0.03003003003003003,0.963963963963964,0.006006006006006006,0.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-3.0,0.15915915915915915,0.7447447447447447,0.0960960960960961,B_earlier,-2.0,0.24324324324324326,0.6696696696696697,0.08708708708708708,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,P-H,P,H,A_earlier,1.0,0.5688622754491018,0.27245508982035926,0.15868263473053892,A_earlier,3.0,0.8168168168168168,0.11411411411411411,0.06906906906906907,-2.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,P-Je,P,Je,B_earlier,-2.0,0.14414414414414414,0.7357357357357357,0.12012012012012012,B_earlier,-1.0,0.2732732732732733,0.5885885885885885,0.13813813813813813,-1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,P-Jw,P,Jw,B_earlier,-6.0,0.04790419161676647,0.907185628742515,0.04491017964071856,B_earlier,-3.0,0.13813813813813813,0.7807807807807807,0.08108108108108109,-3.0,False,strict_99,direction_specific_99,stable,False
