bootstrap_id,window_id,field,anchor_day,peak_day,relative_to_anchor,peak_score,inside_accepted_window,inside_buffer_only,near_analysis_edge
526,W007,P,160,153,-7,24.783569693895757,False,True,False
526,W002,V,45,45,0,24.221128978447155,True,False,False
526,W003,V,81,70,-11,23.70125601074314,False,True,True
526,W005,V,113,113,0,28.49422318097698,True,False,False
526,W007,V,160,156,-4,36.432164169384265,True,False,False
526,W002,H,45,35,-10,12.777319035382414,False,True,True
526,W003,H,81,91,10,12.180697581648227,False,True,True
526,W005,H,113,113,0,38.664783681368746,True,False,False
526,W007,H,160,155,-5,8.903935873806091,True,False,False
526,W002,Je,45,47,2,9.382715988028114,True,False,False
526,W003,Je,81,86,5,8.43081761936375,True,False,False
526,W005,Je,113,109,-4,14.509164268086082,True,False,False
526,W007,Je,160,161,1,20.36597936959486,True,False,False
526,W002,Jw,45,47,2,12.569043337842933,True,False,False
526,W003,Jw,81,83,2,15.9304755687341,True,False,False
526,W005,Jw,113,102,-11,23.635449329778123,False,True,True
526,W007,Jw,160,150,-10,15.202450823366755,False,True,True
527,W002,P,45,46,1,21.150678697417355,True,False,False
527,W003,P,81,85,4,53.85000596989539,True,False,False
527,W005,P,113,102,-11,38.8318314787503,False,True,True
527,W007,P,160,154,-6,25.270924510620986,False,True,False
527,W002,V,45,45,0,17.289600990347253,True,False,False
527,W003,V,81,84,3,23.183123291381428,True,False,False
527,W005,V,113,111,-2,23.88257682343348,True,False,False
527,W007,V,160,161,1,32.21906964724606,True,False,False
527,W002,H,45,36,-9,11.806126777238038,False,True,True
527,W003,H,81,78,-3,13.1264506129639,True,False,False
527,W005,H,113,111,-2,44.94098646640428,True,False,False
527,W007,H,160,150,-10,5.00497976256493,False,True,True
527,W002,Je,45,45,0,8.974027548564134,True,False,False
527,W003,Je,81,89,8,9.137491904799687,False,True,False
527,W005,Je,113,107,-6,29.480220566194735,True,False,False
527,W007,Je,160,162,2,24.645116673730442,True,False,False
527,W002,Jw,45,45,0,18.599369816471096,True,False,False
527,W003,Jw,81,83,2,11.475605734022436,True,False,False
527,W005,Jw,113,108,-5,31.68992678871284,True,False,False
527,W007,Jw,160,168,8,30.588954671216158,False,True,True
528,W002,P,45,45,0,48.117635928524905,True,False,False
528,W003,P,81,85,4,67.03835404324738,True,False,False
528,W005,P,113,103,-10,37.752145659562615,False,True,True
528,W007,P,160,157,-3,24.48068050014237,True,False,False
528,W002,V,45,45,0,21.486421503718248,True,False,False
528,W003,V,81,77,-4,22.304128363393854,True,False,False
528,W005,V,113,116,3,38.198387045897036,True,False,False
528,W007,V,160,161,1,38.48577316581374,True,False,False
528,W002,H,45,35,-10,8.224941695858389,False,True,True
528,W003,H,81,91,10,18.728808880900424,False,True,True
528,W005,H,113,116,3,57.43907253344472,True,False,False
528,W007,H,160,152,-8,5.87221441911378,False,True,False
528,W002,Je,45,49,4,12.497366966969485,False,True,False
528,W003,Je,81,83,2,8.514170867206875,True,False,False
528,W005,Je,113,112,-1,21.940030753873668,True,False,False
528,W007,Je,160,160,0,26.781698992103617,True,False,False
528,W002,Jw,45,35,-10,11.004982437497693,False,True,True
528,W003,Jw,81,84,3,24.114371992601587,True,False,False
528,W005,Jw,113,103,-10,39.1194545511931,False,True,True
528,W007,Jw,160,153,-7,25.904151265472258,False,True,False
529,W002,P,45,46,1,21.8535388810903,True,False,False
529,W003,P,81,85,4,49.642829025506906,True,False,False
529,W005,P,113,114,1,35.34870947343985,True,False,False
529,W007,P,160,154,-6,16.845696275043206,False,True,False
529,W002,V,45,47,2,11.914565475613095,True,False,False
529,W003,V,81,70,-11,18.01815140487146,False,True,True
529,W005,V,113,117,4,18.860914511126964,True,False,False
529,W007,V,160,160,0,37.56595805905032,True,False,False
529,W002,H,45,35,-10,19.43349873867136,False,True,True
529,W003,H,81,81,0,9.73150533840014,True,False,False
529,W005,H,113,115,2,29.587089212373556,True,False,False
529,W007,H,160,168,8,13.420458490620849,False,True,True
529,W002,Je,45,46,1,10.501875809834564,True,False,False
529,W003,Je,81,71,-10,11.61679754043713,False,True,True
529,W005,Je,113,108,-5,17.85163886605863,True,False,False
529,W007,Je,160,162,2,30.39661157811312,True,False,False
529,W002,Jw,45,50,5,12.649224155157738,False,True,False
529,W003,Jw,81,80,-1,18.02161339589858,True,False,False
529,W005,Jw,113,102,-11,32.515418653091615,False,True,True
529,W007,Jw,160,156,-4,20.816575092987854,True,False,False
530,W002,P,45,45,0,27.308384968732355,True,False,False
530,W003,P,81,84,3,57.731703356540116,True,False,False
530,W005,P,113,102,-11,47.89566683837299,False,True,True
530,W007,P,160,156,-4,22.567569086338786,True,False,False
530,W002,V,45,45,0,23.1738809872749,True,False,False
530,W003,V,81,83,2,20.94493257150231,True,False,False
530,W005,V,113,112,-1,17.693317821194956,True,False,False
530,W007,V,160,160,0,45.17151569563123,True,False,False
530,W002,H,45,35,-10,21.164229780711246,False,True,True
530,W003,H,81,91,10,17.1679414641216,False,True,True
530,W005,H,113,116,3,22.398211805812018,True,False,False
530,W007,H,160,150,-10,11.124337559619942,False,True,True
530,W002,Je,45,45,0,12.362134873073451,True,False,False
530,W003,Je,81,91,10,7.572770045380509,False,True,True
530,W005,Je,113,104,-9,12.964138713617166,False,True,False
530,W007,Je,160,162,2,21.948893173776074,True,False,False
530,W002,Jw,45,48,3,17.123095892645193,True,False,False
530,W003,Jw,81,83,2,22.74538303531489,True,False,False
530,W005,Jw,113,102,-11,33.96271367025349,False,True,True
530,W007,Jw,160,152,-8,15.10313664037184,False,True,False
531,W002,P,45,45,0,44.811953323374325,True,False,False
531,W003,P,81,86,5,64.34546289668907,True,False,False
531,W005,P,113,115,2,30.452760585125713,True,False,False
531,W007,P,160,155,-5,22.058213669409103,True,False,False
531,W002,V,45,43,-2,19.947011059615818,True,False,False
531,W003,V,81,81,0,27.112481534910646,True,False,False
531,W005,V,113,121,8,29.481319370918502,False,True,True
531,W007,V,160,168,8,21.688332426719015,False,True,True
531,W002,H,45,35,-10,9.13067148986319,False,True,True
531,W003,H,81,77,-4,12.457347626800916,True,False,False
531,W005,H,113,115,2,35.208416655820535,True,False,False
531,W007,H,160,155,-5,9.578913077517406,True,False,False
531,W002,Je,45,45,0,14.441062228383874,True,False,False
531,W003,Je,81,81,0,7.716187830959024,True,False,False
531,W005,Je,113,107,-6,23.35386982638243,True,False,False
531,W007,Je,160,163,3,24.079177162792845,True,False,False
531,W002,Jw,45,41,-4,23.898883294239297,True,False,False
531,W003,Jw,81,83,2,18.235505211799882,True,False,False
531,W005,Jw,113,102,-11,35.66114916788801,False,True,True
531,W007,Jw,160,168,8,13.696696795171258,False,True,True
532,W002,P,45,46,1,43.26206777647304,True,False,False
532,W003,P,81,82,1,58.19229239569717,True,False,False
532,W005,P,113,115,2,41.80347718317945,True,False,False
532,W007,P,160,157,-3,32.86230960366346,True,False,False
532,W002,V,45,49,4,20.80266830591721,False,True,False
532,W003,V,81,81,0,16.472786697603002,True,False,False
532,W005,V,113,115,2,14.668622464269284,True,False,False
532,W007,V,160,160,0,34.17670069811295,True,False,False
532,W002,H,45,37,-8,8.508966912175538,False,True,False
532,W003,H,81,91,10,12.132164163173982,False,True,True
532,W005,H,113,115,2,25.24710848230529,True,False,False
532,W007,H,160,168,8,8.811620210410123,False,True,True
532,W002,Je,45,47,2,15.956255701152443,True,False,False
532,W003,Je,81,87,6,5.275071660737406,False,True,False
532,W005,Je,113,112,-1,20.632968813296415,True,False,False
532,W007,Je,160,162,2,17.157468818425354,True,False,False
532,W002,Jw,45,43,-2,18.927243933957193,True,False,False
532,W003,Jw,81,82,1,18.35366673760662,True,False,False
532,W005,Jw,113,110,-3,30.80396738816129,True,False,False
532,W007,Jw,160,157,-3,23.452036621872615,True,False,False
533,W002,P,45,44,-1,54.89797813282591,True,False,False
533,W003,P,81,87,6,62.56052476133648,False,True,False
533,W005,P,113,113,0,42.43202270782072,True,False,False
533,W007,P,160,157,-3,22.84309671196836,True,False,False
533,W002,V,45,45,0,27.32581574077782,True,False,False
533,W003,V,81,83,2,22.486609736606315,True,False,False
533,W005,V,113,116,3,22.356268956423055,True,False,False
533,W007,V,160,161,1,37.79642837561742,True,False,False
533,W002,H,45,35,-10,9.645226643809307,False,True,True
533,W003,H,81,74,-7,11.231612753832069,False,True,False
533,W005,H,113,115,2,32.1052233999424,True,False,False
533,W007,H,160,168,8,9.40253537894752,False,True,True
533,W002,Je,45,47,2,17.267217738365826,True,False,False
533,W003,Je,81,74,-7,5.505087550710993,False,True,False
533,W005,Je,113,113,0,20.828843778528157,True,False,False
533,W007,Je,160,162,2,26.727343536057717,True,False,False
533,W002,Jw,45,40,-5,16.18192499733847,True,False,False
533,W003,Jw,81,78,-3,13.641142856234993,True,False,False
533,W005,Jw,113,108,-5,37.408376815593854,True,False,False
533,W007,Jw,160,155,-5,8.048145961990127,True,False,False
534,W002,P,45,43,-2,25.406821562381904,True,False,False
534,W003,P,81,84,3,69.48240138866936,True,False,False
534,W005,P,113,111,-2,38.37567004366224,True,False,False
534,W007,P,160,154,-6,17.009767946640245,False,True,False
534,W002,V,45,45,0,26.17793364344039,True,False,False
534,W003,V,81,80,-1,24.21063282466015,True,False,False
534,W005,V,113,112,-1,28.535679071907428,True,False,False
534,W007,V,160,168,8,26.837302793057212,False,True,True
534,W002,H,45,35,-10,12.0157091502785,False,True,True
534,W003,H,81,77,-4,12.75362487447951,True,False,False
534,W005,H,113,114,1,42.30060703057224,True,False,False
534,W007,H,160,153,-7,22.038060469511944,False,True,False
534,W002,Je,45,46,1,7.519308145255504,True,False,False
534,W003,Je,81,84,3,10.334936195339612,True,False,False
534,W005,Je,113,111,-2,16.354321526209937,True,False,False
534,W007,Je,160,161,1,26.349896685183055,True,False,False
534,W002,Jw,45,45,0,22.765496827478152,True,False,False
534,W003,Jw,81,79,-2,21.595782532296425,True,False,False
534,W005,Jw,113,108,-5,25.017547915591265,True,False,False
534,W007,Jw,160,168,8,19.61954005384408,False,True,True
535,W002,P,45,44,-1,27.595677949709472,True,False,False
535,W003,P,81,82,1,94.73811699305118,True,False,False
535,W005,P,113,113,0,32.037183677771345,True,False,False
535,W007,P,160,158,-2,40.60898243913927,True,False,False
535,W002,V,45,50,5,21.484871650922717,False,True,False
535,W003,V,81,79,-2,25.544174107901604,True,False,False
535,W005,V,113,115,2,21.215087227243977,True,False,False
535,W007,V,160,158,-2,42.78542928574077,True,False,False
535,W002,H,45,35,-10,13.641502989985849,False,True,True
535,W003,H,81,91,10,19.83405399950149,False,True,True
535,W005,H,113,114,1,27.901978535416195,True,False,False
535,W007,H,160,168,8,7.784956883214778,False,True,True
535,W002,Je,45,45,0,9.657892625692043,True,False,False
535,W003,Je,81,91,10,8.9579875434366,False,True,True
535,W005,Je,113,108,-5,12.893574498291247,True,False,False
535,W007,Je,160,168,8,12.729572659578958,False,True,True
535,W002,Jw,45,45,0,6.455121270024284,True,False,False
535,W003,Jw,81,85,4,35.922256616425976,True,False,False
535,W005,Jw,113,108,-5,33.45012656099179,True,False,False
535,W007,Jw,160,152,-8,24.438107312120323,False,True,False
536,W002,P,45,44,-1,27.27449131245241,True,False,False
536,W003,P,81,82,1,89.46159321786135,True,False,False
536,W005,P,113,115,2,41.86987930421982,True,False,False
536,W007,P,160,162,2,26.10570863910332,True,False,False
536,W002,V,45,44,-1,21.242527524221664,True,False,False
536,W003,V,81,70,-11,25.661690198822328,False,True,True
536,W005,V,113,115,2,19.64485431576393,True,False,False
536,W007,V,160,161,1,37.71547248670416,True,False,False
536,W002,H,45,37,-8,11.36111081010605,False,True,False
536,W003,H,81,91,10,14.074507599351795,False,True,True
536,W005,H,113,114,1,37.46314061565387,True,False,False
536,W007,H,160,153,-7,12.351904959173986,False,True,False
536,W002,Je,45,47,2,16.360401404221673,True,False,False
536,W003,Je,81,91,10,9.806537305862953,False,True,True
536,W005,Je,113,114,1,16.381638550094692,True,False,False
536,W007,Je,160,168,8,15.597617337414801,False,True,True
536,W002,Jw,45,53,8,5.611564289407026,False,True,True
536,W003,Jw,81,91,10,21.939133838191047,False,True,True
536,W005,Jw,113,106,-7,25.502078127737462,False,True,False
536,W007,Jw,160,156,-4,15.255808906280024,True,False,False
537,W002,P,45,45,0,18.479448162623303,True,False,False
537,W003,P,81,83,2,51.173769262168555,True,False,False
537,W005,P,113,102,-11,52.683099106041844,False,True,True
537,W007,P,160,156,-4,29.42296721358374,True,False,False
537,W002,V,45,47,2,17.906336319541456,True,False,False
537,W003,V,81,70,-11,25.47442074820881,False,True,True
537,W005,V,113,116,3,33.232352920519965,True,False,False
537,W007,V,160,156,-4,36.006139528837856,True,False,False
537,W002,H,45,35,-10,13.945491231016678,False,True,True
537,W003,H,81,79,-2,12.198392107991065,True,False,False
537,W005,H,113,115,2,24.736842441494556,True,False,False
537,W007,H,160,167,7,10.40310246549237,False,True,False
537,W002,Je,45,48,3,16.608579829648328,True,False,False
537,W003,Je,81,87,6,8.798311626684315,False,True,False
537,W005,Je,113,110,-3,18.056225821143716,True,False,False
537,W007,Je,160,163,3,27.566643709681202,True,False,False
537,W002,Jw,45,42,-3,14.213112120651076,True,False,False
537,W003,Jw,81,83,2,22.873095609246214,True,False,False
537,W005,Jw,113,102,-11,34.504727493892375,False,True,True
537,W007,Jw,160,152,-8,19.039648807768202,False,True,False
538,W002,P,45,43,-2,39.67065191122754,True,False,False
538,W003,P,81,78,-3,65.82474717617829,True,False,False
538,W005,P,113,114,1,37.914614878168194,True,False,False
538,W007,P,160,158,-2,20.615280336239486,True,False,False
538,W002,V,45,44,-1,23.425646747419986,True,False,False
538,W003,V,81,80,-1,28.925960960652517,True,False,False
538,W005,V,113,114,1,27.524993485740183,True,False,False
538,W007,V,160,162,2,44.800282347438404,True,False,False
538,W002,H,45,35,-10,9.25822914142611,False,True,True
538,W003,H,81,75,-6,17.3880264174106,True,False,False
538,W005,H,113,115,2,38.74982168009216,True,False,False
538,W007,H,160,155,-5,15.478471459254695,True,False,False
538,W002,Je,45,46,1,20.71114115420071,True,False,False
538,W003,Je,81,74,-7,13.002140200069263,False,True,False
538,W005,Je,113,112,-1,18.933920156191707,True,False,False
538,W007,Je,160,161,1,15.261706679624123,True,False,False
538,W002,Jw,45,39,-6,35.41737570926976,False,True,False
538,W003,Jw,81,83,2,10.927711107285779,True,False,False
538,W005,Jw,113,108,-5,31.134070127455608,True,False,False
538,W007,Jw,160,150,-10,12.004080262563953,False,True,True
539,W002,P,45,45,0,35.97206991702446,True,False,False
539,W003,P,81,83,2,70.89615413073355,True,False,False
539,W005,P,113,115,2,29.359210353321167,True,False,False
539,W007,P,160,157,-3,18.22245596363158,True,False,False
539,W002,V,45,46,1,18.688039055958267,True,False,False
539,W003,V,81,83,2,19.491429290678717,True,False,False
539,W005,V,113,112,-1,16.15268541784329,True,False,False
539,W007,V,160,163,3,26.491774889086596,True,False,False
539,W002,H,45,35,-10,15.233671369822758,False,True,True
539,W003,H,81,70,-11,15.610884661260581,False,True,True
539,W005,H,113,114,1,30.13791093539448,True,False,False
539,W007,H,160,155,-5,3.6565027088443047,True,False,False
539,W002,Je,45,45,0,16.162913638512048,True,False,False
539,W003,Je,81,87,6,8.494655018906935,False,True,False
539,W005,Je,113,105,-8,14.666094783446791,False,True,False
539,W007,Je,160,161,1,16.13474493825627,True,False,False
539,W002,Jw,45,46,1,11.538288568749717,True,False,False
539,W003,Jw,81,72,-9,14.728058779296662,False,True,False
539,W005,Jw,113,102,-11,21.284226484878424,False,True,True
539,W007,Jw,160,167,7,16.439079668570322,False,True,False
540,W002,P,45,44,-1,43.00196167859908,True,False,False
540,W003,P,81,85,4,52.333794660211815,True,False,False
540,W005,P,113,102,-11,37.35094664619605,False,True,True
540,W007,P,160,155,-5,21.655352361662395,True,False,False
540,W002,V,45,47,2,23.898991129868307,True,False,False
540,W003,V,81,82,1,29.308860255834894,True,False,False
540,W005,V,113,114,1,36.378044228438014,True,False,False
540,W007,V,160,156,-4,33.43463490500547,True,False,False
540,W002,H,45,39,-6,9.559685541315872,False,True,False
540,W003,H,81,75,-6,17.54554873334618,True,False,False
540,W005,H,113,115,2,50.23791181012832,True,False,False
540,W007,H,160,166,6,10.807701791619902,False,True,False
540,W002,Je,45,51,6,22.15270913129537,False,True,False
540,W003,Je,81,81,0,6.284443649587227,True,False,False
540,W005,Je,113,110,-3,29.266280182742438,True,False,False
540,W007,Je,160,160,0,21.291429126338066,True,False,False
540,W002,Jw,45,47,2,17.12618856680551,True,False,False
540,W003,Jw,81,79,-2,17.591106833130045,True,False,False
540,W005,Jw,113,107,-6,34.770486296987585,True,False,False
540,W007,Jw,160,165,5,11.034596324968213,False,True,False
541,W002,P,45,46,1,13.191557416204265,True,False,False
541,W003,P,81,80,-1,68.68211984151074,True,False,False
541,W005,P,113,112,-1,23.038699947295495,True,False,False
541,W007,P,160,156,-4,27.926604747510858,True,False,False
541,W002,V,45,45,0,12.900474819593821,True,False,False
541,W003,V,81,79,-2,33.79586011065926,True,False,False
541,W005,V,113,102,-11,19.72673611478514,False,True,True
541,W007,V,160,156,-4,29.313082797470194,True,False,False
541,W002,H,45,35,-10,12.973925106243323,False,True,True
541,W003,H,81,77,-4,20.699557536227513,True,False,False
541,W005,H,113,110,-3,21.85459802913838,True,False,False
541,W007,H,160,157,-3,16.80991214580335,True,False,False
541,W002,Je,45,46,1,12.528389243808505,True,False,False
541,W003,Je,81,77,-4,9.344344031568935,True,False,False
541,W005,Je,113,107,-6,20.045844419404148,True,False,False
541,W007,Je,160,164,4,19.4773434221013,True,False,False
541,W002,Jw,45,41,-4,18.094724422735187,True,False,False
541,W003,Jw,81,76,-5,17.462035135782166,True,False,False
541,W005,Jw,113,110,-3,19.310574225069523,True,False,False
541,W007,Jw,160,150,-10,12.616885496222043,False,True,True
542,W002,P,45,45,0,20.753356232779637,True,False,False
542,W003,P,81,86,5,55.584813492622914,True,False,False
542,W005,P,113,102,-11,50.671943131526675,False,True,True
542,W007,P,160,158,-2,32.91419390134199,True,False,False
542,W002,V,45,47,2,15.628120604566227,True,False,False
542,W003,V,81,85,4,21.644959312467414,True,False,False
542,W005,V,113,116,3,16.164316053147637,True,False,False
542,W007,V,160,162,2,32.986609601572994,True,False,False
542,W002,H,45,35,-10,15.525989241112978,False,True,True
542,W003,H,81,78,-3,9.598095592818908,True,False,False
542,W005,H,113,116,3,30.186700640485576,True,False,False
542,W007,H,160,152,-8,12.983204492044766,False,True,False
542,W002,Je,45,45,0,10.168971965147716,True,False,False
542,W003,Je,81,81,0,8.39605553478333,True,False,False
542,W005,Je,113,107,-6,13.225046916366919,True,False,False
542,W007,Je,160,160,0,21.477959188098595,True,False,False
542,W002,Jw,45,50,5,12.282182690424882,False,True,False
542,W003,Jw,81,82,1,24.47811367500862,True,False,False
542,W005,Jw,113,107,-6,36.461548781107844,True,False,False
542,W007,Jw,160,166,6,21.84332121051602,False,True,False
543,W002,P,45,45,0,30.54493729337218,True,False,False
543,W003,P,81,81,0,71.70197767835171,True,False,False
543,W005,P,113,113,0,35.18496728198592,True,False,False
543,W007,P,160,154,-6,20.335983862859777,False,True,False
543,W002,V,45,46,1,25.660599982108053,True,False,False
543,W003,V,81,78,-3,26.84017103137068,True,False,False
543,W005,V,113,114,1,20.571980088999513,True,False,False
543,W007,V,160,168,8,26.42319348006997,False,True,True
543,W002,H,45,35,-10,21.75567283228639,False,True,True
543,W003,H,81,76,-5,14.689821414273872,True,False,False
543,W005,H,113,114,1,29.04727644903805,True,False,False
543,W007,H,160,152,-8,7.139210985234332,False,True,False
543,W002,Je,45,46,1,9.746358495730256,True,False,False
543,W003,Je,81,91,10,9.81053854508431,False,True,True
543,W005,Je,113,107,-6,18.255223144356034,True,False,False
543,W007,Je,160,162,2,17.26637866738148,True,False,False
543,W002,Jw,45,43,-2,19.329214734855203,True,False,False
543,W003,Jw,81,81,0,17.63556485504031,True,False,False
543,W005,Jw,113,110,-3,22.944860953546335,True,False,False
543,W007,Jw,160,150,-10,30.876629929314852,False,True,True
544,W002,P,45,45,0,22.286390813553137,True,False,False
544,W003,P,81,84,3,61.09952662632534,True,False,False
544,W005,P,113,102,-11,31.15569458712544,False,True,True
544,W007,P,160,153,-7,21.008201584274754,False,True,False
544,W002,V,45,47,2,20.31724429063238,True,False,False
544,W003,V,81,70,-11,23.555608560725283,False,True,True
544,W005,V,113,114,1,25.935955063693136,True,False,False
544,W007,V,160,168,8,21.755180377571207,False,True,True
544,W002,H,45,35,-10,19.92266622878392,False,True,True
544,W003,H,81,81,0,13.41237372017706,True,False,False
544,W005,H,113,114,1,38.127390545891096,True,False,False
544,W007,H,160,154,-6,6.120508786779924,False,True,False
544,W002,Je,45,45,0,14.17279353821821,True,False,False
544,W003,Je,81,87,6,8.262169446805508,False,True,False
544,W005,Je,113,108,-5,14.896426914394503,True,False,False
544,W007,Je,160,165,5,20.124089880903554,False,True,False
544,W002,Jw,45,47,2,7.449474392018143,True,False,False
544,W003,Jw,81,84,3,24.258867022129504,True,False,False
544,W005,Jw,113,102,-11,25.03324911223038,False,True,True
544,W007,Jw,160,155,-5,13.758093444821593,True,False,False
545,W002,P,45,45,0,34.053711852534605,True,False,False
545,W003,P,81,78,-3,48.0488488009578,True,False,False
545,W005,P,113,112,-1,35.50925801995811,True,False,False
545,W007,P,160,150,-10,16.87684968709157,False,True,True
545,W002,V,45,45,0,23.039400835460434,True,False,False
545,W003,V,81,81,0,21.27719057769508,True,False,False
545,W005,V,113,115,2,21.542618985614702,True,False,False
545,W007,V,160,160,0,33.385526110031655,True,False,False
545,W002,H,45,35,-10,8.901820994902994,False,True,True
545,W003,H,81,73,-8,16.062009895813745,False,True,False
545,W005,H,113,117,4,32.33688630835878,True,False,False
545,W007,H,160,156,-4,18.40919543531484,True,False,False
545,W002,Je,45,45,0,24.886569108883602,True,False,False
545,W003,Je,81,70,-11,9.47222668455925,False,True,True
545,W005,Je,113,108,-5,25.88549274661225,True,False,False
545,W007,Je,160,162,2,25.540309912584853,True,False,False
545,W002,Jw,45,40,-5,23.97943657294943,True,False,False
545,W003,Jw,81,81,0,17.29307379041789,True,False,False
545,W005,Jw,113,111,-2,35.45542097465899,True,False,False
545,W007,Jw,160,168,8,13.612015153200911,False,True,True
546,W002,P,45,40,-5,18.374930102461075,True,False,False
546,W003,P,81,76,-5,62.23763289761052,True,False,False
546,W005,P,113,102,-11,49.557668977880994,False,True,True
546,W007,P,160,158,-2,26.862622144439946,True,False,False
546,W002,V,45,47,2,15.346184628748253,True,False,False
546,W003,V,81,78,-3,26.17793056457943,True,False,False
546,W005,V,113,117,4,28.688746551676868,True,False,False
546,W007,V,160,162,2,52.83851515247057,True,False,False
546,W002,H,45,39,-6,9.421186805063547,False,True,False
546,W003,H,81,75,-6,17.749602814671704,True,False,False
546,W005,H,113,116,3,41.90567689496575,True,False,False
546,W007,H,160,156,-4,10.859265281126861,True,False,False
546,W002,Je,45,49,4,14.3228234166376,False,True,False
546,W003,Je,81,76,-5,6.575239948485034,True,False,False
546,W005,Je,113,111,-2,29.763434386743477,True,False,False
546,W007,Je,160,162,2,13.043660113295863,True,False,False
546,W002,Jw,45,41,-4,29.61543797653724,True,False,False
546,W003,Jw,81,82,1,19.270022066343067,True,False,False
546,W005,Jw,113,110,-3,39.49911772859228,True,False,False
546,W007,Jw,160,164,4,15.464568074911568,True,False,False
547,W002,P,45,44,-1,32.20712001876634,True,False,False
547,W003,P,81,85,4,58.46740404201489,True,False,False
547,W005,P,113,102,-11,37.52020910152882,False,True,True
547,W007,P,160,160,0,20.907308660670815,True,False,False
547,W002,V,45,47,2,22.794938064771145,True,False,False
547,W003,V,81,82,1,23.06609649434921,True,False,False
547,W005,V,113,114,1,19.533871274027405,True,False,False
547,W007,V,160,165,5,29.551367718928976,False,True,False
547,W002,H,45,35,-10,9.545823483902328,False,True,True
547,W003,H,81,91,10,13.854308294053045,False,True,True
547,W005,H,113,115,2,38.854526941383135,True,False,False
547,W007,H,160,155,-5,9.40413098154805,True,False,False
547,W002,Je,45,44,-1,17.759276335577418,True,False,False
547,W003,Je,81,84,3,7.046093856169682,True,False,False
547,W005,Je,113,112,-1,16.962904903474044,True,False,False
547,W007,Je,160,161,1,15.677115843504936,True,False,False
547,W002,Jw,45,47,2,12.67402989205388,True,False,False
547,W003,Jw,81,83,2,28.522213844308553,True,False,False
547,W005,Jw,113,102,-11,35.148804154759986,False,True,True
547,W007,Jw,160,150,-10,23.76671627121486,False,True,True
548,W002,P,45,45,0,31.622571855193236,True,False,False
548,W003,P,81,76,-5,62.30641486180677,True,False,False
548,W005,P,113,102,-11,22.7415790407494,False,True,True
548,W007,P,160,156,-4,23.452615763339423,True,False,False
548,W002,V,45,46,1,27.21325142113659,True,False,False
548,W003,V,81,77,-4,18.503492307580256,True,False,False
548,W005,V,113,115,2,28.5915558561655,True,False,False
548,W007,V,160,163,3,57.837436728986155,True,False,False
548,W002,H,45,35,-10,17.282671615423922,False,True,True
548,W003,H,81,77,-4,19.629731255897912,True,False,False
548,W005,H,113,116,3,33.672188482451034,True,False,False
548,W007,H,160,154,-6,26.0592204538443,False,True,False
548,W002,Je,45,45,0,10.515809596496952,True,False,False
548,W003,Je,81,78,-3,11.927957002049542,True,False,False
548,W005,Je,113,112,-1,17.418684782038994,True,False,False
548,W007,Je,160,163,3,29.284216668281687,True,False,False
548,W002,Jw,45,45,0,15.30998887613798,True,False,False
548,W003,Jw,81,84,3,31.117393280364162,True,False,False
548,W005,Jw,113,104,-9,26.19769490379982,False,True,False
548,W007,Jw,160,154,-6,14.949505838151516,False,True,False
549,W002,P,45,43,-2,45.56609818069128,True,False,False
549,W003,P,81,83,2,56.52344726576015,True,False,False
549,W005,P,113,111,-2,14.991651386600717,True,False,False
549,W007,P,160,157,-3,29.018210231307254,True,False,False
549,W002,V,45,45,0,28.56806804333344,True,False,False
549,W003,V,81,82,1,22.174444302187293,True,False,False
549,W005,V,113,113,0,18.67941403110028,True,False,False
549,W007,V,160,161,1,35.155519888415526,True,False,False
549,W002,H,45,35,-10,16.25932119747438,False,True,True
549,W003,H,81,91,10,21.713111912464278,False,True,True
549,W005,H,113,114,1,22.418519185102447,True,False,False
549,W007,H,160,154,-6,15.566902496294768,False,True,False
549,W002,Je,45,45,0,15.69182088872017,True,False,False
549,W003,Je,81,91,10,9.020835577594827,False,True,True
549,W005,Je,113,103,-10,21.248230611143324,False,True,True
549,W007,Je,160,160,0,13.854885324070409,True,False,False
549,W002,Jw,45,45,0,24.000782173593677,True,False,False
549,W003,Jw,81,71,-10,14.226274402281058,False,True,True
549,W005,Jw,113,102,-11,28.899739286201793,False,True,True
549,W007,Jw,160,166,6,19.097529904668423,False,True,False
550,W002,P,45,40,-5,24.34062862709688,True,False,False
550,W003,P,81,84,3,59.850355407740544,True,False,False
550,W005,P,113,114,1,50.09072833683641,True,False,False
550,W007,P,160,162,2,34.477243233703945,True,False,False
550,W002,V,45,45,0,19.46777275571865,True,False,False
550,W003,V,81,79,-2,20.255466166470235,True,False,False
550,W005,V,113,119,6,19.572644137108462,False,True,False
550,W007,V,160,162,2,35.55292325143088,True,False,False
550,W002,H,45,53,8,5.1942430612836965,False,True,True
550,W003,H,81,77,-4,14.897631090631963,True,False,False
550,W005,H,113,115,2,32.21196261094383,True,False,False
550,W007,H,160,155,-5,24.860280300167652,True,False,False
550,W002,Je,45,45,0,10.411980968419996,True,False,False
550,W003,Je,81,88,7,9.071806875285384,False,True,False
550,W005,Je,113,109,-4,24.780386398071414,True,False,False
550,W007,Je,160,163,3,33.38494285526808,True,False,False
550,W002,Jw,45,38,-7,8.960736263374372,False,True,False
550,W003,Jw,81,80,-1,19.911035666106244,True,False,False
550,W005,Jw,113,102,-11,19.201551305518887,False,True,True
