year,day,P_PC1,P_PC2,P_PC3,P_PC4,P_PC5
1997,77,-100.42697,-135.60782,107.36758,-326.28055,-27.763166
1997,78,-82.70638,-57.85396,66.79847,-359.38055,-70.591606
1997,79,-59.584568,-44.552345,46.984314,-336.25763,-90.81429
1997,80,8.760729,-70.89157,88.956635,-193.07674,-75.4856
1997,81,77.040184,-52.09234,152.5273,72.19427,-48.88692
1997,82,23.442844,14.170994,145.77014,255.08038,-109.86221
1997,83,-132.08998,96.12922,39.104168,333.82666,-192.96867
1997,84,-317.9229,135.55363,-126.612114,329.62885,-200.718
1997,85,-483.44162,92.8435,-261.75357,205.33386,-78.60113
1997,86,-522.5386,31.672945,-341.43704,158.43147,23.04974
1997,87,-512.81464,-38.578503,-284.96176,45.80634,75.95559
1997,88,-414.03238,-162.51933,-151.04648,-48.95092,132.72563
1997,89,-227.40036,-290.40964,27.228651,-83.99984,135.72308
1997,90,-35.921276,-328.06274,173.08952,-57.695766,2.1216002
1997,91,-2.6522384,-357.7045,295.1403,-141.20688,-158.95227
1997,92,68.11661,-405.31757,302.35883,-128.88365,-259.12302
1997,93,149.92589,-400.31854,272.48288,-79.212204,-303.16684
1997,94,198.33496,-335.86877,198.5639,-5.1509547,-305.23596
1997,95,245.17775,-259.55,110.32988,126.19905,-291.00983
1997,96,358.6553,-182.60887,10.540048,315.42975,-296.69528
1997,97,408.9097,-139.59734,-57.23121,494.32925,-254.29536
1997,98,412.47833,-101.28479,-102.01239,645.5528,-199.79099
1997,99,415.76083,-37.056206,-110.906,756.0898,-130.75015
1997,100,357.33008,25.449574,-88.82018,742.1628,-71.526566
1997,101,251.43564,94.22834,-60.456913,635.69244,17.323563
1997,102,148.39706,185.89874,-52.680946,473.09256,73.5208
1997,103,62.97054,221.72507,-11.883823,312.50217,84.05843
1997,104,13.553545,165.78036,52.72615,176.02087,73.31255
1997,105,24.90344,115.081985,147.04655,88.07667,40.3362
1997,106,53.01513,68.537155,222.886,41.334816,16.330841
1997,107,116.775024,43.816784,260.06058,41.843628,-9.089439
1997,108,186.72226,22.100908,267.39368,48.37946,-20.278553
1997,109,190.5812,55.920483,227.23962,58.898914,-38.93172
1997,110,119.076195,87.1724,89.781,48.686028,-50.008442
1997,111,-8.173739,105.50229,-107.580605,-33.550762,-69.31333
1997,112,-118.49224,44.6506,-293.72858,-146.73193,8.827026
1997,113,-143.86307,7.551986,-400.9697,-198.88593,149.90596
1997,114,-76.708374,5.093306,-435.8386,-144.58795,270.88168
1997,115,-18.036098,80.224396,-381.15674,-71.92578,310.97736
1997,116,29.880524,191.85764,-248.51387,72.386986,321.01538
1997,117,33.896275,340.9383,-117.86824,240.11797,260.74326
1997,118,-32.734234,459.75354,-55.864574,333.49466,145.16486
1997,119,-176.83426,538.1686,-12.899782,330.87384,75.54117
1997,120,-312.15106,496.57275,51.487988,318.0906,94.71254
1997,121,-413.5732,370.75723,188.0007,283.588,122.74095
1997,122,-416.00085,162.84447,346.00098,314.92126,23.861721
1997,123,-344.1681,69.34085,323.18024,328.05017,-75.26001
1997,124,-281.53583,-16.67242,201.26656,301.71585,-230.79886
1997,125,-175.35594,-151.69852,61.95744,213.03789,-320.0018
1997,126,-9.583488,-295.7277,-98.02086,109.63959,-314.5419
1997,127,137.6333,-335.5091,-230.18675,63.27214,-179.79506
1997,128,251.22444,-392.84366,-167.49168,72.15282,-138.95961
1997,129,393.12424,-454.89368,-62.29017,139.91444,-57.290203
1997,130,515.93555,-430.29956,5.901148,248.4174,1.4175521
1997,131,595.21826,-338.5812,18.201292,351.94608,-19.992235
1997,132,599.9423,-210.67017,13.2849655,331.26782,-86.82764
1997,133,524.2437,-134.48982,-10.252698,255.27583,-58.353268
1997,134,429.38065,-89.3571,-26.313272,111.41836,-6.941727
1997,135,308.67615,-106.31292,-64.61644,-72.55941,102.29749
1997,136,148.3858,-218.08316,-120.32967,-231.34665,286.6235
1997,137,15.339285,-414.38583,-186.84097,-241.70312,510.56363
1997,138,-39.36771,-473.7334,-272.8643,-77.915306,621.60345
1997,139,-153.71246,-397.84607,-300.49506,-32.926315,572.69244
1997,140,-296.96048,-269.84995,-227.5264,109.56448,418.0256
1997,141,-396.88046,-81.27626,-46.25518,297.0649,206.38536
1997,142,-488.26224,145.49579,115.65333,376.0205,-28.245638
1997,143,-602.23663,227.14757,216.74074,261.91965,-157.57753
1997,144,-605.87115,213.77864,245.42229,271.0107,-132.1256
1997,145,-530.98,184.24045,211.7655,226.82008,-127.65372
1997,146,-470.86154,117.675415,66.98823,89.13615,-192.41458
1997,147,-429.14783,8.112092,-63.552704,-92.9217,-232.97873
1997,148,-442.25787,-179.26384,-83.54292,-171.17567,-242.32478
1997,149,-369.34692,-305.22748,-16.231667,-124.79931,-243.3953
1997,150,-245.98708,-327.75943,39.15946,-131.68181,-229.73946
1997,151,-95.29433,-264.87875,115.23441,-113.02853,-158.68541
1997,152,63.563053,-179.51366,203.99669,-42.77257,-134.64986
1997,153,253.58377,-61.042984,270.10193,-0.54843754,-129.3919
1997,154,322.75235,-35.854263,289.2258,-74.11502,-129.8987
1997,155,327.0771,-104.735245,299.77905,-47.462597,-115.275375
1997,156,293.9572,-219.06499,286.1903,39.19853,-88.386154
1997,157,272.99518,-292.7757,250.11066,100.50907,-16.312141
1997,158,250.88107,-304.78268,225.58781,142.02702,55.481724
1997,159,258.97446,-277.91962,167.19269,187.83003,70.566345
1997,160,299.74487,-216.20752,134.23337,173.00143,65.62802
1997,161,360.5953,-117.40364,119.77231,88.412674,47.695793
1997,162,408.88702,-51.13884,128.91693,-20.883886,7.6626506
1997,163,474.97827,-7.5971937,105.944855,-139.26814,-50.551785
1997,164,512.9076,-38.28986,70.896996,-235.31998,2.335684
1997,165,536.6558,-71.19772,13.903586,-210.96736,108.09769
1997,166,555.8602,-88.77202,-47.8427,-107.29167,185.88547
1997,167,534.52783,-61.392715,-56.47824,-27.167444,211.20523
1997,168,491.78336,-27.042818,-33.03548,19.93193,220.94388
1997,169,439.66153,80.784,14.565248,93.39998,167.70142
1997,170,352.84796,210.8811,69.30406,90.98957,114.5143
1997,171,220.97504,330.46298,156.41235,69.08739,119.84205
1997,172,89.004555,412.03275,185.96815,57.320393,188.44946
1997,173,17.055178,430.1142,188.0063,62.80626,259.8381
1997,174,-49.494843,441.84262,209.00868,48.386566,305.51736
1997,175,-86.192154,431.12408,231.27774,68.01498,304.98248
1997,176,-100.74915,381.9756,256.4197,57.472794,287.6425
1997,177,-36.456585,262.7458,282.23602,65.25851,204.7753
1997,178,-10.45647,169.76476,297.08502,72.69268,147.8208
1997,179,18.28144,60.35077,270.81952,42.84948,60.776093
1997,180,38.915123,-60.10888,246.86751,-68.68454,-3.7645733
1997,181,100.12446,-195.69264,178.61987,-129.95444,-46.050293
1997,182,0.0,0.0,0.0,0.0,0.0
1997,183,0.0,0.0,0.0,0.0,0.0
1998,1,0.0,0.0,0.0,0.0,0.0
1998,2,0.0,0.0,0.0,0.0,0.0
1998,3,65.00459,75.062096,-9.86565,-70.27721,-55.935326
1998,4,82.40959,110.12294,-13.978341,-123.87881,-45.047573
1998,5,124.505135,118.4849,-34.575607,-78.38588,-91.09043
1998,6,167.42809,92.95322,-59.805588,27.65586,-117.9066
1998,7,160.38258,58.463577,-59.96212,50.820625,-81.85036
1998,8,145.8877,69.43054,-24.410793,-11.679101,-88.27016
1998,9,162.31894,61.24002,6.734574,24.192818,-169.44124
1998,10,151.3274,-33.289795,-1.9367108,85.11593,-165.89818
1998,11,95.43747,-164.00127,-15.771139,65.37692,-69.602554
1998,12,45.18437,-277.8117,-30.29881,49.181915,11.527258
1998,13,-22.092627,-355.01477,-27.391678,16.534523,67.01849
1998,14,-109.05765,-378.96994,-31.278107,-50.329002,206.82617
1998,15,-153.44824,-290.18805,-7.8831177,-168.67804,249.52733
1998,16,-163.70474,-137.95439,43.531094,-268.43246,202.5234
1998,17,-177.92218,-59.707787,136.03499,-278.82388,96.69343
1998,18,-160.68867,-55.287376,179.73325,-232.12152,61.361004
1998,19,-106.43802,-73.025734,174.41913,-176.37532,32.591667
1998,20,-24.061262,-79.26334,131.46042,-84.136215,-11.728516
1998,21,75.47178,-100.31015,51.884075,70.87487,-40.081448
1998,22,160.62193,-115.81415,-44.319195,160.64726,5.10727
1998,23,192.94066,-109.73276,-66.67332,166.81288,3.6782987
1998,24,180.84247,-182.13669,-56.50421,175.03036,-30.574404
1998,25,120.328766,-278.24695,19.210337,150.2583,-15.240859
1998,26,37.175713,-363.03296,158.12767,71.983574,-30.515314
1998,27,12.02772,-380.43015,209.80138,28.810608,-73.334885
1998,28,39.369404,-337.20963,188.52267,37.176193,-129.56839
1998,29,95.88801,-227.5902,150.08,50.897774,-228.66064
1998,30,148.46233,-189.13797,104.56615,137.48656,-235.68666
1998,31,147.43422,-154.46272,56.500202,127.284195,-164.06053
1998,32,144.87064,-145.16425,34.262005,134.16467,-103.15808
1998,33,123.90792,-194.87282,27.048656,151.69733,-8.919281
1998,34,75.23585,-227.98491,41.511116,94.610344,105.027725
1998,35,75.195175,-169.68602,9.667078,-16.670946,100.367004
1998,36,120.688995,-100.52051,-45.68882,-62.787827,23.829199
1998,37,166.78906,3.930014,-75.98435,-137.36453,-68.23987
1998,38,224.51927,74.304,-85.65896,-126.20357,-193.17514
1998,39,248.49869,76.771614,-94.06029,-71.65535,-234.1942
1998,40,254.43546,65.87815,-89.080345,-44.31647,-209.49974
1998,41,305.39777,33.256924,-103.24455,71.67508,-171.69525
1998,42,336.59818,-94.56618,-94.586365,224.78358,-101.28522
1998,43,314.70026,-184.4596,-96.08655,269.13306,40.05145
1998,44,309.16183,-184.61493,-32.227104,260.76657,69.30223
1998,45,276.432,-240.39125,25.41966,289.2242,141.36084
1998,46,196.13121,-271.82867,76.04878,182.6655,214.53712
1998,47,89.526085,-250.45752,169.25446,31.716928,184.21562
1998,48,-14.301611,-269.12445,225.25851,-135.61465,87.27626
1998,49,-99.0393,-272.31186,163.21124,-217.11877,29.942297
1998,50,-207.01126,-151.827,63.675613,-244.50842,-123.95245
1998,51,-301.32773,-6.3986177,14.957371,-133.26802,-299.23505
1998,52,-395.19333,126.37015,-67.596375,3.2559812,-279.0793
1998,53,-443.99466,239.5661,-146.11353,108.079216,-208.6564
1998,54,-496.51794,261.73984,-181.05519,131.83209,-145.09116
1998,55,-521.733,224.94476,-198.48746,105.0052,-68.416565
1998,56,-501.07455,113.94089,-237.49005,51.69542,100.94532
1998,57,-473.3735,28.531317,-249.8655,2.251881,209.78674
1998,58,-431.933,-4.5240993,-163.36282,-45.07728,254.90562
1998,59,-329.7348,4.0554013,-88.00242,-89.79547,241.13992
1998,60,-162.92577,-53.236675,-34.01242,-75.821014,169.86624
1998,61,-78.20235,-168.0161,47.04136,-91.83446,85.672104
1998,62,-14.107514,-284.81128,104.005356,-166.49303,-69.95925
1998,63,32.413036,-457.49292,129.93884,-100.27689,-127.23971
1998,64,-13.153975,-654.26013,162.89732,-2.956358,-47.14963
1998,65,-100.0718,-721.197,252.07883,-68.92535,77.60511
1998,66,-95.31679,-644.62775,272.39545,-132.67372,51.264523
1998,67,-5.608387,-616.884,242.36876,3.016656,99.11259
1998,68,60.349705,-521.46826,186.66406,53.358685,140.74936
1998,69,148.15324,-390.21988,128.21541,51.46057,140.33733
1998,70,267.76782,-298.639,35.194237,122.58806,85.944466
1998,71,370.80975,-215.54962,-89.55815,243.34535,90.52195
1998,72,445.71402,-83.17469,-207.8842,258.76166,81.812164
1998,73,488.59137,3.3594463,-274.13425,225.9224,67.26014
1998,74,551.57635,18.80494,-321.63928,232.63866,33.648426
1998,75,578.2973,-25.441734,-357.9442,332.62912,113.00018
1998,76,526.7841,-70.82261,-300.00012,333.68332,184.69492
1998,77,523.3536,-110.176285,-247.15588,390.4383,117.858025
1998,78,515.15717,-163.45729,-177.59264,424.96286,55.011997
1998,79,512.73505,-178.25052,-146.99925,524.5604,8.677788
1998,80,488.99838,-164.31847,-114.0072,538.9768,-68.71606
1998,81,489.55377,-168.67448,-106.715065,525.5035,-115.57912
1998,82,431.5357,-167.60347,-112.977036,484.57538,-101.583694
1998,83,396.21368,-139.50647,-153.18564,541.32166,-149.06227
1998,84,316.88196,-85.09067,-114.27103,505.68643,-209.32385
1998,85,238.05573,-16.513588,-17.936354,409.89346,-216.57352
1998,86,147.67921,59.217613,67.97747,352.9604,-165.00568
1998,87,92.08381,126.270645,166.51782,188.17928,-53.205864
1998,88,70.67562,222.32004,227.88858,-22.088112,47.122314
1998,89,61.414013,268.24,262.91858,-168.58768,160.58057
1998,90,79.035034,290.16727,302.74545,-278.02686,192.82896
1998,91,134.2487,269.83932,352.04407,-318.68637,131.69556
1998,92,110.47748,212.36511,392.9903,-282.78964,43.606506
1998,93,64.30671,136.79541,406.05627,-223.57753,-6.873626
1998,94,2.4899514,80.77476,356.51385,-211.89456,-60.553665
1998,95,-57.728725,-4.406234,298.81857,-210.61032,-92.1425
1998,96,-131.57549,-72.77068,253.16173,-246.66084,-99.31096
1998,97,-144.17603,-128.69218,257.00714,-299.66177,-102.75857
1998,98,-122.15653,-187.35992,256.13483,-344.14325,-141.38431
1998,99,-86.994606,-244.51382,283.4269,-336.29147,-189.45581
1998,100,-82.75674,-271.3793,313.09692,-266.9561,-199.63005
1998,101,-37.55248,-277.39536,314.08698,-205.34387,-169.30551
1998,102,33.54078,-244.73836,255.17607,-202.12999,-125.171906
1998,103,104.02882,-192.13321,199.97363,-186.81377,-92.6907
1998,104,252.85861,-166.26984,120.79307,-132.9315,13.336921
1998,105,409.56232,-154.03748,2.4281049,-147.84386,114.78816
1998,106,531.3795,-125.52276,-112.40294,-149.3095,152.02834
1998,107,607.94336,-122.24494,-200.99193,-85.10761,182.8302
1998,108,652.0193,-150.75389,-229.01755,-70.163826,265.7758
1998,109,641.7396,-158.28867,-243.244,-86.1981,288.90805
1998,110,652.54047,-136.29305,-252.99911,-60.21032,215.59753
1998,111,687.7704,-140.82205,-272.8056,11.331594,172.63704
1998,112,731.06946,-156.019,-276.96976,104.37584,120.03162
1998,113,770.62726,-152.39192,-290.0638,258.72345,58.766872
1998,114,799.72156,-115.51903,-272.63528,360.10745,13.89207
1998,115,777.39655,-94.451126,-233.33997,374.98593,67.08756
1998,116,723.0178,-74.38209,-178.94917,304.30966,130.69203
1998,117,659.15625,5.728433,-143.30876,189.60562,175.29947
1998,118,613.9023,101.88525,-141.00081,70.48498,167.30302
1998,119,555.801,168.86414,-151.48024,-36.615585,90.10216
1998,120,486.6559,213.5621,-179.34923,-69.00116,-24.855627
1998,121,415.05536,271.84882,-225.6426,-56.486996,-131.00346
1998,122,314.06158,295.2659,-256.95566,-77.81767,-195.35901
1998,123,196.85242,219.84637,-238.97046,-161.36874,-239.96947
1998,124,114.16946,151.40736,-160.98804,-188.88994,-219.41249
1998,125,104.50066,136.5061,-90.11547,-159.26125,-208.7137
1998,126,87.20728,144.49976,21.444777,-169.77132,-184.9562
1998,127,110.496,130.07425,149.73552,-195.17424,-183.59698
1998,128,140.14915,178.96199,228.82275,-178.5184,-163.8602
1998,129,131.58995,243.54993,285.1759,-202.53131,-139.75858
1998,130,86.193375,244.86307,351.3893,-256.94397,-99.860176
1998,131,98.68373,192.54417,341.7338,-282.7499,-118.79494
1998,132,125.920235,176.73283,289.81775,-281.30615,-107.85963
1998,133,169.59853,194.41891,250.12567,-291.4976,-90.41281
1998,134,237.90411,209.83496,159.4342,-323.20837,-136.809
1998,135,297.11594,272.02838,26.298466,-329.61884,-172.00853
1998,136,316.31888,329.64548,-55.29973,-327.0523,-154.18999
1998,137,319.01746,351.7675,-79.593605,-295.71896,-136.98236
1998,138,293.45764,334.40198,-95.049385,-259.41318,-95.5274
1998,139,239.47432,296.555,-79.83425,-206.19804,-3.136397
1998,140,168.60611,215.0985,3.5578487,-212.3489,64.453476
1998,141,117.59086,144.43633,87.858795,-234.59933,129.44754
1998,142,106.74764,86.72793,130.18143,-272.73737,113.89566
1998,143,133.08844,52.942627,108.2735,-281.65356,73.74735
1998,144,179.67293,11.400486,72.49537,-320.99405,62.773113
1998,145,286.14093,-12.499979,19.416258,-350.64105,53.964397
1998,146,383.42578,-17.90572,-35.593254,-358.41705,3.687189
1998,147,440.68246,-29.89609,-108.121544,-300.79944,12.236451
1998,148,465.66647,-55.291553,-101.13413,-232.27525,-10.822976
1998,149,466.21564,-63.880733,-75.33068,-162.63763,-70.2814
1998,150,390.63516,-36.299416,-65.223625,-123.58969,-108.461105
1998,151,297.6213,-47.020233,-40.994644,-86.30515,-70.702225
1998,152,210.06732,-51.65376,10.870085,-104.47383,27.879488
1998,153,189.4325,-39.52383,50.640297,-190.82977,96.02565
1998,154,208.5084,-14.588949,69.1117,-210.43356,98.86571
1998,155,249.78897,-14.115882,63.59993,-108.6567,51.287743
1998,156,239.91672,-61.45787,57.91621,-24.457201,36.496918
1998,157,234.8736,-131.50003,31.53692,2.9150453,2.6921713
1998,158,177.61769,-175.21513,9.718582,18.09407,-28.280834
1998,159,72.93076,-253.66075,4.1507173,28.705692,-38.38599
1998,160,-58.66226,-373.30704,52.039776,-13.334261,19.010527
1998,161,-98.650856,-411.28064,91.86697,-63.21032,29.03344
1998,162,-159.50818,-391.39465,135.16756,-68.12127,-41.559692
1998,163,-259.23557,-361.6703,180.95807,-14.099627,-84.54707
1998,164,-343.3608,-257.80154,250.44765,39.614113,-27.206335
1998,165,-387.76562,-88.19962,248.39188,50.53676,-24.852524
1998,166,-445.51645,25.63741,203.78236,10.630622,-52.00912
1998,167,-548.6503,97.37899,172.1332,-30.221659,-17.891771
1998,168,-622.73846,168.2526,108.98906,-13.268327,57.184063
1998,169,-687.1301,194.88611,-52.061283,30.103085,57.119617
1998,170,-634.3922,150.78847,-158.16203,4.558279,91.287346
1998,171,-528.57684,122.478485,-216.05336,0.89349765,160.1169
1998,172,-325.98047,114.74386,-268.281,5.4918733,233.51192
1998,173,-131.50882,105.701706,-287.87756,-62.505474,215.13283
1998,174,66.06502,63.572556,-245.89067,-164.29376,208.49472
1998,175,131.96938,70.25381,-220.2,-164.22597,158.34592
1998,176,86.30203,90.2271,-192.78473,-139.56514,78.68489
1998,177,-22.388498,57.76638,-203.7683,-124.14043,-14.951189
1998,178,-127.17649,-60.283398,-249.00633,-84.579155,-16.814058
1998,179,-198.73381,-166.87863,-342.07574,18.807947,37.07497
1998,180,-243.58919,-182.57605,-451.79364,104.269966,51.080334
1998,181,-290.86868,-129.74687,-515.0122,137.83853,61.292305
1998,182,0.0,0.0,0.0,0.0,0.0
1998,183,0.0,0.0,0.0,0.0,0.0
1999,1,0.0,0.0,0.0,0.0,0.0
1999,2,0.0,0.0,0.0,0.0,0.0
1999,3,-122.436646,110.397865,-43.346153,-55.499985,91.89666
1999,4,-180.81158,160.7109,-35.042927,-87.532196,138.1052
1999,5,-204.67621,245.29866,-21.387648,-106.272,86.19469
1999,6,-218.30847,304.62115,-37.765717,-88.90116,44.914726
1999,7,-212.8454,290.92322,-99.54407,4.5974016,-5.583784
1999,8,-212.63348,253.69377,-119.50722,-7.009704,-28.949184
1999,9,-120.31918,172.8152,-91.9408,44.171963,-77.2429
1999,10,-133.4745,40.04912,-112.479355,-0.80222625,-24.327875
1999,11,-158.36159,-28.553928,-92.36289,-34.591354,5.468102
1999,12,-165.95786,10.11417,-16.62754,-113.97914,10.556971
1999,13,-95.43678,23.982634,0.64970106,-29.130194,-15.9495125
1999,14,-40.788628,14.738357,-46.06161,59.50817,8.107403
1999,15,86.100876,-14.687672,-88.942375,285.3792,69.69512
1999,16,124.83039,-43.580044,-68.652405,330.5994,125.86251
1999,17,139.21317,-71.678246,-59.80544,298.77542,156.79985
1999,18,122.79072,-79.48268,-23.456156,276.89926,155.4143
1999,19,59.259464,-82.85692,-4.137456,245.66412,232.12195
1999,20,-28.522556,49.338078,8.293816,160.72691,202.84447
1999,21,-83.98145,174.59744,-89.69539,168.91086,70.38235
1999,22,-94.27655,229.53162,-222.11111,280.24008,-63.967907
1999,23,-154.91553,229.61128,-296.679,285.2919,-83.94477
1999,24,-254.2928,328.05026,-248.3977,205.21802,-81.96306
1999,25,-399.9821,406.63934,-125.64086,175.39835,-26.746477
1999,26,-540.1125,344.54645,90.83937,185.61649,142.08899
1999,27,-685.94684,240.15208,366.32434,111.96444,250.65611
1999,28,-760.5516,146.26659,554.3854,85.86993,235.9645
1999,29,-743.25446,5.5784163,606.68414,82.426186,140.70905
1999,30,-613.02905,-109.70278,549.96594,5.5016565,-29.77934
1999,31,-382.16046,-169.28282,322.6963,63.63586,-153.13185
1999,32,-227.46266,-147.3825,130.92323,82.57058,-105.11661
1999,33,-151.01622,-43.30823,31.516008,34.317955,-41.885994
1999,34,-143.22255,4.089155,40.154335,-12.512223,6.3092723
1999,35,-182.2747,-34.38995,79.39571,-25.882994,65.97723
1999,36,-274.8261,-89.3059,251.97617,-107.03787,100.03036
1999,37,-323.52094,-173.82018,277.518,-139.47827,102.752495
1999,38,-306.89252,-194.99498,211.53784,-145.58722,128.77396
1999,39,-285.462,-174.0025,88.84256,-174.77083,158.46722
1999,40,-246.92947,-140.91924,7.536516,-216.37848,209.94336
1999,41,-212.5263,-77.439896,-96.248985,-310.87598,238.88072
1999,42,-138.65851,51.04756,-71.18748,-353.40134,181.3143
1999,43,-72.77792,91.842964,-61.916286,-336.32846,100.97137
1999,44,52.776318,112.62944,-78.0151,-235.69278,14.940496
1999,45,205.06125,98.122116,-75.62319,-38.305832,-84.40893
1999,46,274.52625,90.948326,-71.45034,145.75815,-107.19295
1999,47,215.17891,93.00132,-37.99173,173.29106,-76.37467
1999,48,141.9605,131.78848,30.685163,172.87415,-4.030346
1999,49,72.666595,192.79405,61.63646,160.5409,-2.627912
1999,50,67.83929,265.62543,25.308634,146.40778,-2.3884964
1999,51,130.32521,318.10608,-23.446678,186.19124,-88.000725
1999,52,242.62668,264.4121,-86.494705,277.0747,-133.27881
1999,53,377.25998,119.70928,-167.42523,455.22684,-176.39232
1999,54,428.10806,-41.091,-174.54813,611.6272,-96.91102
1999,55,312.3316,-123.16308,-109.64998,528.82355,-15.289885
1999,56,145.65042,-162.94618,-47.31458,373.67725,113.185165
1999,57,2.7526362,-119.902885,-33.331223,278.6762,139.16931
1999,58,-129.49506,-35.543575,11.58821,104.35226,137.68384
1999,59,-224.36803,115.03076,25.97194,-65.36915,109.940285
1999,60,-306.4263,294.1873,2.098196,-21.393711,59.15906
1999,61,-386.1233,473.64642,-63.849937,62.058556,-16.84694
1999,62,-508.28214,627.40765,-137.6837,147.28755,-41.42622
1999,63,-750.40717,776.80646,-249.93802,208.10207,-56.01228
1999,64,-1015.7195,706.72437,-273.15634,185.0123,-105.649376
1999,65,-1097.1382,483.31888,-133.91545,201.10172,-136.3599
1999,66,-936.8664,224.97787,40.117836,293.28253,-116.81213
1999,67,-682.5385,38.89051,147.35437,320.47723,-78.7442
1999,68,-343.13483,-94.853806,247.77103,303.28412,-49.137676
1999,69,18.719406,-59.59862,209.22926,384.783,26.904917
1999,70,256.0971,41.765087,35.290764,367.96863,80.16443
1999,71,293.48907,111.064644,-130.0373,226.78365,134.77179
1999,72,227.90881,135.56921,-211.98564,81.54505,161.32597
1999,73,125.69262,157.69559,-208.36385,-49.443012,149.25023
1999,74,55.39106,188.4663,-130.36008,-232.20236,60.428436
1999,75,20.747957,237.51556,-124.14845,-271.85773,-44.983543
1999,76,-16.34108,245.33527,-104.46746,-235.7842,-167.28154
1999,77,-11.166332,151.6088,-78.03457,-90.64443,-198.90611
1999,78,-11.422495,-10.937852,-43.920536,-7.677993,-105.192726
1999,79,-8.9581,-185.3349,26.393702,40.52098,-24.405155
1999,80,14.798614,-361.34076,111.271484,-5.1502643,61.076706
1999,81,109.88925,-357.64795,128.59451,-76.462074,50.680573
1999,82,228.39879,-257.0935,106.315796,-144.86107,-83.10385
1999,83,364.79132,-157.17972,24.811697,-72.869705,-212.85208
1999,84,460.34778,-43.567818,-110.981094,5.0205708,-269.4405
1999,85,490.5039,88.18922,-232.53862,72.29329,-308.95236
1999,86,455.8322,130.74486,-288.96713,104.03828,-250.7205
1999,87,429.18747,139.80151,-358.5395,157.24408,-180.70172
1999,88,385.0686,186.84563,-418.38544,187.19687,-176.33372
1999,89,329.03918,193.54181,-406.93555,214.9172,-164.64595
1999,90,267.01657,150.59995,-374.84045,240.52307,-151.91516
1999,91,166.8823,75.67643,-307.5356,236.24596,-116.45781
1999,92,85.31864,-20.911737,-146.58372,107.35153,-31.362207
1999,93,39.580467,-123.2063,23.67426,-45.02299,48.55751
1999,94,35.984898,-189.97104,127.14351,-185.51369,94.16846
1999,95,71.01361,-225.46123,211.03815,-349.67676,133.86244
1999,96,170.68507,-248.46638,202.16988,-391.86682,128.2898
1999,97,231.54637,-252.3038,126.79453,-330.6403,51.862865
1999,98,294.52975,-274.22308,23.313175,-219.42255,28.290768
1999,99,318.97525,-312.76807,-60.554127,-83.39955,51.90308
1999,100,297.66187,-349.9476,-128.97003,35.587593,82.943695
1999,101,220.4898,-365.88986,-168.94603,90.71823,132.24712
1999,102,140.51451,-338.73904,-182.60648,76.10141,187.24474
1999,103,101.06939,-311.81772,-152.77051,37.983036,168.79492
1999,104,109.9096,-279.41553,-144.27985,13.514476,112.38761
1999,105,189.3736,-205.62209,-124.673355,44.241505,37.51559
1999,106,276.42282,-136.27176,-112.86754,54.086514,-13.209883
1999,107,302.74414,-87.2642,-147.41237,71.406456,-31.173908
1999,108,212.47511,-36.93757,-228.3918,92.38531,-96.17229
1999,109,69.24202,-14.865297,-283.30792,104.3099,-155.07004
1999,110,-183.3539,-21.055498,-377.8823,171.82288,-190.03273
1999,111,-433.442,16.108906,-417.0137,264.49295,-275.2079
1999,112,-703.3509,41.567165,-419.93768,324.3543,-351.22607
1999,113,-893.8739,-6.4068327,-384.7785,262.9239,-204.5519
1999,114,-955.67645,-149.66075,-357.55524,180.03177,92.2181
1999,115,-781.006,-307.823,-291.9795,126.04286,330.5902
1999,116,-571.0723,-424.84265,-275.52533,86.86216,495.28214
1999,117,-294.39038,-375.84094,-306.5202,169.66957,638.3638
1999,118,-77.17656,-226.55658,-336.98862,333.4896,590.51263
1999,119,32.41536,-25.067688,-327.2835,374.50598,414.3763
1999,120,2.4489055,128.19734,-273.0001,274.2742,279.67636
1999,121,-52.122253,211.12244,-261.25003,227.95839,223.95383
1999,122,-137.00098,131.82933,-270.7136,253.70241,159.47643
1999,123,-210.21033,26.83584,-248.24446,243.46793,76.25285
1999,124,-248.44781,-72.435905,-210.75679,283.90247,19.868544
1999,125,-290.12903,-170.2786,-198.03723,336.37732,1.0257562
1999,126,-263.7085,-306.28018,-88.90818,317.79852,-23.782719
1999,127,-149.69669,-408.34164,52.0983,111.23175,-18.789202
1999,128,12.955937,-481.99057,86.95192,-59.8966,26.602423
1999,129,97.31526,-512.006,31.489605,-172.76892,-19.743853
1999,130,145.6797,-524.14246,7.4094577,-219.28708,-56.159645
1999,131,169.02194,-520.8315,-24.842928,-205.51254,-34.939976
1999,132,185.59969,-532.37427,-13.76091,-108.62493,-13.577588
1999,133,216.33646,-503.69513,36.337254,-15.692457,10.62939
1999,134,305.04633,-408.81866,101.85648,106.24827,70.34805
1999,135,429.3868,-268.6794,86.584984,210.19455,91.911674
1999,136,498.51315,-103.9105,33.99865,242.24637,85.707596
1999,137,511.16663,77.95055,-59.835964,241.63075,73.05541
1999,138,449.58994,231.64183,-176.51044,279.99847,14.519656
1999,139,292.049,302.63882,-306.3855,277.96878,-101.47604
1999,140,36.45987,221.93622,-309.74915,230.08089,-218.631
1999,141,-107.532196,111.9821,-185.89767,226.1771,-299.47153
1999,142,-128.24715,5.4254684,-51.13595,253.88705,-369.8488
