window,source,target,source_family,target_family,family_direction,sample_status,main_surrogate_mode,audit_surrogate_mode,T_pos_obs,T_pos_main_null95,p_pos_main_surrogate,T_pos_audit_null95,T_pos_audit_null99,p_pos_audit_surrogate,audit_strength_excess,audit_strength_ratio,q_pos_audit_global,q_pos_audit_within_window
S3,H_PC1,P_PC1,H,P,H→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.29079167906436026,0.22302690334501185,0.00999000999000999,0.24413697918409086,0.332577712494003,0.016983016983016984,0.04665469988026941,1.1911005044634781,0.04852290566576281,0.06793206793206794
S3,H_PC1,V_PC1,H,V,H→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.16088676342301703,0.21965471169541664,0.18181818181818182,0.23912145670700122,0.3236277447791027,0.21578421578421578,-0.07823469328398419,0.6728244534749291,0.3198440903358936,0.3596403596403596
S3,H_PC1,Je_PC1,H,Je,H→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.6277047728464102,0.22916735254040618,0.000999000999000999,0.4021471765530171,0.4493032373349525,0.000999000999000999,0.22555759629339311,1.5608832025795827,0.0062006958558682695,0.004995004995004995
S3,H_PC1,Jw_PC1,H,Jw,H→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.25926581982395924,0.22883945971569156,0.02197802197802198,0.2969299506793308,0.3814233354219614,0.0979020979020979,-0.03766413085537157,0.8731548273618012,0.18356643356643357,0.24475524475524477
S3,Je_PC1,P_PC1,Je,P,Je→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.2686127637115193,0.2137977073980181,0.017982017982017984,0.2872066884480611,0.3561245255209692,0.07092907092907093,-0.018593924736541756,0.9352594299352318,0.15054712729131337,0.2340516626230912
S3,Je_PC1,V_PC1,Je,V,Je→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.025023297068770267,0.2430586884333067,0.916083916083916,0.2392063396888229,0.32174974875980267,0.906093906093906,-0.21418304262005264,0.10460967339461989,0.9162747364994555,0.9060939060939062
S3,Je_PC1,H_PC1,Je,H,Je→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.6049484425411957,0.2281436662433019,0.000999000999000999,0.4014324790648415,0.4595089117744503,0.000999000999000999,0.20351596347635426,1.5069743333933907,0.0062006958558682695,0.004995004995004995
S3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.14435005197085282,0.23105525012734593,0.25374625374625376,0.26719829472172385,0.3385104281064639,0.3336663336663337,-0.12284824275087103,0.5402356782298612,0.4416172063230887,0.4832667332667333
S3,Jw_PC1,P_PC1,Jw,P,Jw→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.11640579531978625,0.22315921026000793,0.33266733266733267,0.25286428011135476,0.3283526863241216,0.3866133866133866,-0.13645848479156852,0.46034890838881715,0.47952047952047955,0.4832667332667333
S3,Jw_PC1,V_PC1,Jw,V,Jw→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.06075743438729937,0.22997704498600657,0.6803196803196803,0.24076431544085425,0.2945016953658524,0.6793206793206793,-0.1800068810535549,0.25235232337503494,0.7235368182113744,0.7548007548007548
S3,Jw_PC1,H_PC1,Jw,H,Jw→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.06595388772848783,0.2283932516608518,0.6453546453546454,0.2976910232634442,0.3622699846967808,0.7432567432567433,-0.2317371355349564,0.22155148316353956,0.7778268243384522,0.7823755192176245
S3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.20614247032898145,0.2280224837903741,0.08791208791208792,0.25792529168687867,0.3452741748248356,0.13586413586413587,-0.05178282135789722,0.7992332546404113,0.23290994719566147,0.30192030192030195
T3,P_PC1,V_PC1,P,V,P→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5887596634330131,0.25156960610345086,0.000999000999000999,0.35895657022615485,0.4320383598307135,0.000999000999000999,0.22980309320685827,1.6401974842306815,0.0062006958558682695,0.004995004995004995
T3,P_PC1,H_PC1,P,H,P→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5214485733152697,0.25540284111244854,0.000999000999000999,0.3377322147838366,0.4053460937198982,0.000999000999000999,0.18371635853143314,1.5439704904935398,0.0062006958558682695,0.004995004995004995
T3,P_PC1,Je_PC1,P,Je,P→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.28393570319511746,0.25987524922256033,0.029970029970029972,0.32460609504834537,0.3827437661648402,0.08691308691308691,-0.040670391853227905,0.874708477525135,0.16642931536548558,0.12416155273298131
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3746129198085063,0.27777567844873197,0.004995004995004995,0.3386155605253744,0.4103923538556674,0.024975024975024976,0.03599735928313191,1.1063074574224547,0.06709708202245517,0.05994005994005994
T3,V_PC1,P_PC1,V,P,V→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5867313911863782,0.2530726467875586,0.000999000999000999,0.35589234952231413,0.41853821811956626,0.000999000999000999,0.23083904166406405,1.6486204100029147,0.0062006958558682695,0.004995004995004995
T3,V_PC1,H_PC1,V,H,V→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.24187826936116671,0.2611202462241914,0.07292707292707293,0.28165888947039946,0.35911061239561926,0.10789210789210789,-0.03978062010923275,0.8587631294576504,0.1961674688947416,0.14385614385614384
T3,V_PC1,Je_PC1,V,Je,V→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.27603560493556234,0.2619704281713304,0.03796203796203796,0.36129070148859305,0.43788287550805943,0.18581418581418582,-0.08525509655303071,0.7640263195212001,0.28833235729787454,0.20646020646020646
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.24105840717422994,0.2559861072919626,0.07092907092907093,0.33264102541898516,0.3896174412861773,0.21678321678321677,-0.09158261824475522,0.7246803273005776,0.3198440903358936,0.22819285977180712
T3,H_PC1,P_PC1,H,P,H→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5618506548041226,0.2554620028034096,0.000999000999000999,0.33918631746343175,0.409251321719766,0.000999000999000999,0.2226643373406908,1.6564661540767978,0.0062006958558682695,0.004995004995004995
T3,H_PC1,V_PC1,H,V,H→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3593378309715851,0.2524958880929458,0.003996003996003996,0.2783423083970343,0.3778671449186182,0.012987012987012988,0.08099552257455084,1.2909924942456712,0.040304523063143756,0.03710575139146568
T3,H_PC1,Je_PC1,H,Je,H→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5491989483109646,0.2717424451805395,0.000999000999000999,0.3862042402595076,0.4284841761434624,0.001998001998001998,0.162994708051457,1.4220427718295732,0.010275438846867418,0.007992007992007992
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5536412525916681,0.2609032988590705,0.000999000999000999,0.4000654723002674,0.4817536883698552,0.002997002997002997,0.15357578029140068,1.3838766175155826,0.014196329985803672,0.00999000999000999
T3,Je_PC1,P_PC1,Je,P,Je→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.28986064235270054,0.262547131947296,0.025974025974025976,0.319110473973664,0.3854835369775395,0.07692307692307693,-0.02924983162096345,0.9083394811309847,0.15734265734265734,0.1183431952662722
T3,Je_PC1,V_PC1,Je,V,Je→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.351612952226152,0.26128673035754396,0.005994005994005994,0.3561149279137571,0.4339724140600783,0.054945054945054944,-0.004501975687605075,0.987358082083278,0.12210012210012211,0.09157509157509158
T3,Je_PC1,H_PC1,Je,H,Je→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.40185879392691826,0.27750020658082325,0.003996003996003996,0.38878562196487726,0.43175103637074963,0.03496503496503497,0.013073171962040997,1.0336256569776698,0.08505008505008506,0.06993006993006994
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.4609526430886634,0.26294774551869526,0.000999000999000999,0.4334637120259505,0.49819032454977846,0.026973026973026972,0.027488931062712885,1.0634169142654026,0.07036441819050514,0.05994005994005994
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.26917592319190164,0.28390049710865645,0.06693306693306693,0.33305644206508667,0.40341954426966975,0.18281718281718282,-0.06388051887318502,0.8081991194132154,0.28614863397472096,0.20646020646020646
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.27600141771621944,0.24942578829616827,0.028971028971028972,0.3375275783381966,0.3907163175976785,0.14485514485514486,-0.06152616062197713,0.8177151599733015,0.2430902430902431,0.18106893106893107
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.27540839437630876,0.26024942804793294,0.03896103896103896,0.40749802837893995,0.48288443368061784,0.2867132867132867,-0.13208963400263118,0.6758520905534331,0.39698762775685853,0.2867132867132867
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.44240855143251423,0.25821629434965515,0.000999000999000999,0.43320198942821775,0.4969085045327942,0.04495504495504495,0.009206562004296481,1.0212523539341272,0.10508971547932587,0.08173644537280901
S4,P_PC1,V_PC1,P,V,P→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5468583340500052,0.1815082844641995,0.000999000999000999,0.22649473846085091,0.28254425367415276,0.000999000999000999,0.3203635955891543,2.414441667679306,0.0062006958558682695,0.00666000666000666
S4,P_PC1,H_PC1,P,H,P→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.020351720843544304,0.18274356039443826,0.913086913086913,0.20291944553023858,0.2630354555866912,0.913086913086913,-0.18256772468669427,0.10029458138112021,0.9181879572941025,0.9130869130869129
S4,P_PC1,Je_PC1,P,Je,P→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.16667055383303125,0.18427397234999715,0.08191808191808192,0.25627314363941395,0.31163637401987343,0.26573426573426573,-0.0896025898063827,0.6503629348986449,0.3736888111888112,0.42528899671756815
S4,P_PC1,Jw_PC1,P,Jw,P→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.1787944068045407,0.18881669095368797,0.06493506493506493,0.21895844479524731,0.28458113489642534,0.13086913086913088,-0.040164037990706614,0.8165677600228443,0.22650426496580345,0.2908202908202908
S4,V_PC1,P_PC1,V,P,V→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.6065077119556332,0.1806058906765263,0.000999000999000999,0.22804957304525775,0.2839914784647247,0.000999000999000999,0.3784581389103755,2.6595432907706793,0.0062006958558682695,0.00666000666000666
S4,V_PC1,H_PC1,V,H,V→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3665932612378707,0.18778093854762815,0.000999000999000999,0.21633407928366713,0.2825366237097418,0.000999000999000999,0.1502591819542036,1.6945700947892584,0.0062006958558682695,0.00666000666000666
S4,V_PC1,Je_PC1,V,Je,V→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.20796432301324738,0.19685127873729583,0.03296703296703297,0.2572716670029742,0.3184749495189761,0.14585414585414586,-0.04930734398972683,0.8083452229150565,0.2430902430902431,0.2917082917082917
S4,V_PC1,Jw_PC1,V,Jw,V→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.13563115199709894,0.17775921249328466,0.17282717282717283,0.22075179395483072,0.2844899371562107,0.2787212787212787,-0.08512064195773178,0.6144056615225115,0.38891341216922615,0.42528899671756815
S4,H_PC1,P_PC1,H,P,H→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.02499772787091163,0.1914847391534147,0.8801198801198801,0.19906824328633702,0.27007417235870246,0.8691308691308691,-0.1740705154154254,0.12557365985771643,0.8838619008110533,0.9130869130869129
S4,H_PC1,V_PC1,H,V,H→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.37251829054467467,0.1872785900013038,0.000999000999000999,0.21274664534220297,0.2757148011093474,0.001998001998001998,0.1597716452024717,1.7509948979241436,0.010275438846867418,0.00999000999000999
S4,H_PC1,Je_PC1,H,Je,H→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.12474695874540667,0.19175463547409338,0.24175824175824176,0.23448182922741426,0.2977326752993215,0.33266733266733267,-0.10973487048200758,0.5320111974408889,0.4416172063230887,0.4435564435564435
S4,H_PC1,Jw_PC1,H,Jw,H→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.24448770464482567,0.19329161214680488,0.00999000999000999,0.2525365913404384,0.31185045726869615,0.06393606393606394,-0.008048886695612711,0.9681278397998087,0.14034745742062815,0.1826744683887541
S4,Je_PC1,P_PC1,Je,P,Je→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.15972088103569593,0.1816864150115539,0.09490509490509491,0.25005319134711856,0.3119119768893167,0.2977022977022977,-0.09033231031142264,0.6387476207571163,0.40731995277449823,0.42528899671756815
S4,Je_PC1,V_PC1,Je,V,Je→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.257851937176444,0.1925951717827093,0.006993006993006993,0.259780892934845,0.3184342284587043,0.053946053946053944,-0.0019289557584010186,0.9925746819305729,0.12137862137862136,0.1798201798201798
S4,Je_PC1,H_PC1,Je,H,Je→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.06359894084443732,0.19409414399544458,0.5594405594405595,0.23267961401673729,0.30085925993535734,0.6223776223776224,-0.16908067317229997,0.2733326729683438,0.6789574062301335,0.6915306915306916
S4,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.26244960138972345,0.19049540999224446,0.006993006993006993,0.29103623131868106,0.34735048736749463,0.08391608391608392,-0.028586629928957608,0.9017763877733298,0.16241822693435598,0.2097902097902098
S4,Jw_PC1,P_PC1,Jw,P,Jw→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.08882359976354316,0.18387694702524685,0.3886113886113886,0.22259128606633966,0.2830141901830402,0.48451548451548454,-0.1337676863027965,0.39904347260508105,0.5700182170770407,0.6056443556443557
S4,Jw_PC1,V_PC1,Jw,V,Jw→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.0695562846775441,0.18142409655133432,0.5174825174825175,0.22322980402549533,0.28084078874325197,0.6193806193806194,-0.15367351934795123,0.3115904929504843,0.6789574062301335,0.6915306915306916
S4,Jw_PC1,H_PC1,Jw,H,Jw→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.17979447552810773,0.19750846544673553,0.06993006993006994,0.2541296188258935,0.31604241605365746,0.22677322677322678,-0.07433514329778579,0.7074912257720205,0.3291869420901679,0.4123149577695033
S4,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3444022490363236,0.18930772938038762,0.000999000999000999,0.2887987276638759,0.3490124378271018,0.012987012987012988,0.05560352137244773,1.192533816967376,0.040304523063143756,0.05194805194805195
T4,P_PC1,V_PC1,P,V,P→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.23759517702655467,0.2549584141114723,0.07892107892107893,0.313768297398391,0.39273553510285264,0.15384615384615385,-0.07617312037183635,0.7572313041074399,0.2517482517482518,0.30878212696394514
T4,P_PC1,H_PC1,P,H,P→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.40027294848328626,0.2787521351886375,0.002997002997002997,0.2854641850089014,0.3599012538397631,0.003996003996003996,0.11480876347438485,1.4021827238005526,0.01798201798201798,0.06993006993006994
T4,P_PC1,Je_PC1,P,Je,P→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.16939034561371538,0.25443963499912525,0.22077922077922077,0.2619305134734438,0.3362451500633186,0.2137862137862138,-0.09254016785972843,0.6466995516003112,0.3198440903358936,0.3289018673634058
T4,P_PC1,Jw_PC1,P,Jw,P→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.09560270137872783,0.2693670569558284,0.5564435564435565,0.2631675186846604,0.32225292024436847,0.5444555444555444,-0.16756481730593253,0.3632769798361152,0.6202658101392279,0.6930569430569431
T4,V_PC1,P_PC1,V,P,V→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.41671008245353164,0.2590261475607245,0.001998001998001998,0.3093449182473413,0.3926041362958818,0.006993006993006993,0.10736516420619036,1.3470726618510183,0.026781728909388482,0.06993006993006994
T4,V_PC1,H_PC1,V,H,V→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.19795579202125654,0.27464393249578584,0.15884115884115885,0.26344234761726143,0.34241173001768965,0.16183816183816183,-0.06548655559600489,0.751419784296995,0.2624402624402624,0.30878212696394514
T4,V_PC1,Je_PC1,V,Je,V→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3221630186418569,0.2684805005215882,0.01098901098901099,0.2970465000869821,0.3682556687402955,0.03296703296703297,0.025116518554874845,1.0845541642386636,0.08128857443925937,0.16483516483516483
T4,V_PC1,Jw_PC1,V,Jw,V→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.08209151520968455,0.2684588016702644,0.6433566433566433,0.27547781406958466,0.3271606593478652,0.6293706293706294,-0.1933862988599001,0.29799682957027,0.6824500800404415,0.7092907092907094
T4,H_PC1,P_PC1,H,P,H→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3034999672890549,0.26929042052251856,0.026973026973026972,0.2795578425120159,0.34359735617978393,0.03296703296703297,0.023942124777038998,1.0856428299843168,0.08128857443925937,0.16483516483516483
T4,H_PC1,V_PC1,H,V,H→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.17605246133165628,0.2624820710298883,0.2177822177822178,0.2535962930673068,0.33569491958172454,0.20679320679320679,-0.07754383173565052,0.6942233232286654,0.318143395066472,0.3289018673634058
T4,H_PC1,Je_PC1,H,Je,H→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.2567162616448879,0.27496876100222734,0.07192807192807193,0.3129917748400287,0.3796244311876032,0.11288711288711288,-0.05627551319514079,0.8202013032965374,0.19921255215372863,0.30878212696394514
T4,H_PC1,Jw_PC1,H,Jw,H→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.2843892319038158,0.2662814001426126,0.03396603396603397,0.3397018188693776,0.4137293428581439,0.11288711288711288,-0.055312586965561794,0.8371731209751614,0.19921255215372863,0.30878212696394514
T4,Je_PC1,P_PC1,Je,P,Je→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.18259809103957214,0.2488029503658654,0.18681318681318682,0.2574491523699244,0.32022061391085704,0.16983016983016982,-0.07485106133035224,0.7092588550347992,0.27211726326770574,0.30878212696394514
T4,Je_PC1,V_PC1,Je,V,Je→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.2292512020528762,0.2593206995572099,0.0989010989010989,0.29798647081256424,0.3708415121702651,0.15284715284715283,-0.06873526875968805,0.7693342634910326,0.2517482517482518,0.30878212696394514
T4,Je_PC1,H_PC1,Je,H,Je→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.2638758530506096,0.2691046323744756,0.059940059940059943,0.31084794072312266,0.3895237798273553,0.1028971028971029,-0.04697208767251304,0.8488904653405703,0.19082957858468066,0.30878212696394514
T4,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.011374427304705932,0.2618433343623832,0.983016983016983,0.25632814618280536,0.32378710497166957,0.9920079920079921,-0.24495371887809944,0.04437447652195807,0.9920079920079921,0.9920079920079921
T4,Jw_PC1,P_PC1,Jw,P,Jw→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.04442405233695813,0.275308040893355,0.8531468531468531,0.2698847105465472,0.34004769296019394,0.8231768231768232,-0.2254606582095891,0.16460381266872945,0.8418853873399328,0.866501919133498
T4,Jw_PC1,V_PC1,Jw,V,Jw→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.09378203020995496,0.26769534704423825,0.5834165834165834,0.27313126766175383,0.34308140590101627,0.5544455544455544,-0.17934923745179887,0.34335882161281794,0.6276742125798729,0.6930569430569431
T4,Jw_PC1,H_PC1,Jw,H,Jw→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.10537121868779549,0.26706242347581205,0.5064935064935064,0.33500874796885455,0.4083033332114619,0.6383616383616384,-0.22963752928105907,0.3145327378065714,0.6880544605095503,0.7092907092907094
T4,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.11321251584469667,0.2523146597512791,0.4785214785214785,0.25763672782785124,0.3221545604375369,0.4165834165834166,-0.14442421198315458,0.43942692798188104,0.4999000999000999,0.595119166547738
S5,P_PC1,V_PC1,P,V,P→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.2227408869791719,0.23892327848426198,0.06793206793206794,0.2746267237721551,0.3361980486389659,0.13086913086913088,-0.05188583679298317,0.811067779273985,0.22650426496580345,0.26173826173826176
S5,P_PC1,H_PC1,P,H,P→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.14465320529991726,0.23412172366188952,0.25374625374625376,0.2577258215965694,0.3207066439921119,0.2987012987012987,-0.11307261629665216,0.5612678015878046,0.40731995277449823,0.44241472812901383
S5,P_PC1,Je_PC1,P,Je,P→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.0521020295106735,0.2523284283148862,0.7562437562437563,0.26797861209720425,0.35316546373637764,0.7402597402597403,-0.21587658258653075,0.19442607416659974,0.7778268243384522,0.7632367632367633
S5,P_PC1,Jw_PC1,P,Jw,P→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.04950586345374086,0.23646471052166682,0.7702297702297702,0.24928080230266608,0.30553797958025053,0.7632367632367633,-0.19977493884892522,0.19859476941843665,0.789555272313893,0.7632367632367633
S5,V_PC1,P_PC1,V,P,V→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.2620451298762897,0.2333957236387238,0.028971028971028972,0.27598432034269943,0.33299030155287795,0.07192807192807193,-0.013939190466409734,0.9494928173850566,0.15054712729131337,0.17982017982017984
S5,V_PC1,H_PC1,V,H,V→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.16824970244463217,0.23535974733114923,0.1878121878121878,0.23998554562663096,0.3044779479481801,0.17082917082917082,-0.0717358431819988,0.7010826506459464,0.27211726326770574,0.3105984924166742
S5,V_PC1,Je_PC1,V,Je,V→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.09549592665352576,0.23856277638972712,0.4855144855144855,0.2627595978950022,0.32927565663066954,0.5204795204795205,-0.16726367124147645,0.3634345897107271,0.6083526862747642,0.5982905982905983
S5,V_PC1,Jw_PC1,V,Jw,V→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3500393848921123,0.24645953723493216,0.002997002997002997,0.2683206879028237,0.33081963872242803,0.006993006993006993,0.08171869698928858,1.3045560803678478,0.026781728909388482,0.046620046620046623
S5,H_PC1,P_PC1,H,P,H→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.1207044437992074,0.2386895263923197,0.36663336663336665,0.2549204385375148,0.32344933772135015,0.4075924075924076,-0.13421599473830736,0.47349849424272117,0.4957204957204957,0.5094905094905096
S5,H_PC1,V_PC1,H,V,H→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.14141024767290306,0.23178860472737667,0.2807192807192807,0.23260350914252242,0.2927136464254007,0.23676323676323677,-0.09119326146961937,0.607945461331184,0.3382331953760525,0.3946053946053946
S5,H_PC1,Je_PC1,H,Je,H→Je,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.6243428071605092,0.2326329896789776,0.000999000999000999,0.4491700401478582,0.5092456531684293,0.001998001998001998,0.17517276701265094,1.3899920995509571,0.010275438846867418,0.03996003996003996
S5,H_PC1,Jw_PC1,H,Jw,H→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.3838487436049166,0.2343200871164679,0.000999000999000999,0.28475243580436604,0.3584600482299217,0.004995004995004995,0.09909630780055056,1.348008639577127,0.02140716426430712,0.046620046620046623
S5,Je_PC1,P_PC1,Je,P,Je→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.1474644251372285,0.24930088284343277,0.23476523476523475,0.2701911358027499,0.34657590724664933,0.3096903096903097,-0.1227267106655214,0.5457781755093671,0.41912974243801315,0.44241472812901383
S5,Je_PC1,V_PC1,Je,V,Je→V,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.12698241304318275,0.2362083564210239,0.32667332667332666,0.2614112211154225,0.3282037190034109,0.3786213786213786,-0.13442880807223972,0.4857573156246244,0.47952047952047955,0.5048285048285048
S5,Je_PC1,H_PC1,Je,H,Je→H,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.5387236725925107,0.22907778815607266,0.000999000999000999,0.4519265961913296,0.5167617715463961,0.00999000999000999,0.08679707640118117,1.1920601202334071,0.03392833581512827,0.04795204795204795
S5,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.23902000414552663,0.24610192539907774,0.06293706293706294,0.2622295049291807,0.3436937733567657,0.08191808191808192,-0.023209500783654052,0.9114916500722443,0.16241822693435598,0.18204018204018205
S5,Jw_PC1,P_PC1,Jw,P,Jw→P,ok,pooled_window_object_pc1_ar1,pooled_phi_yearwise_scale_ar1,0.09008073661778475,0.2360636726802965,0.5254745254745254,0.24385127058293854,0.31452063391917895,0.5384615384615384,-0.15377053396515378,0.36940851857135,0.6202658101392279,0.5982905982905983
