window,source,target,source_object,target_object,source_family,target_family,family_direction,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,T_pos_null95,T_pos_audit_null95,strength_excess,strength_ratio,statistical_support,strength_tier,same_day_coupling_flag,direction_label,pc1_lead_lag_label,pc1_lead_lag_group,pc1_evidence_tier,pc1_evidence_tier_reason,failure_reason,risk_note,suggested_reverse_direction,sample_status,pair_phi_risk
T4,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,5,-0.09560270137872783,0.09560270137872783,-5,-0.09522121824523096,0.09522121824523096,-0.010919159206614647,0.010919159206614647,0.5564435564435565,0.6863724510783333,0.6173095197485442,0.5444555444555444,0.6930569430569431,0.2693670569558284,0.2631675186846604,-0.17376435557710057,0.3549160853563657,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor
T4,V_PC1,P_PC1,V,P,V,P,V→P,2,0.41671008245353164,0.41671008245353164,-1,0.24146885027781093,0.24146885027781093,0.3469560395511254,0.3469560395511254,0.001998001998001998,0.02997002997002997,0.007192807192807193,0.006993006993006993,0.06993006993006994,0.2590261475607245,0.3093449182473413,0.15768393489280713,1.6087568238872128,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,minor
T4,V_PC1,H_PC1,V,H,V,H,V→H,5,-0.19795579202125654,0.19795579202125654,-2,0.19730159479453327,0.19730159479453327,0.14968241297822563,0.14968241297822563,0.15884115884115885,0.3176823176823177,0.24026393774292934,0.16183816183816183,0.30878212696394514,0.27464393249578584,0.26344234761726143,-0.07668814047452929,0.7207724933966783,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
T4,V_PC1,Je_PC1,V,Je,V,Je,V→Je,3,-0.3221630186418569,0.3221630186418569,-1,-0.22999270070920833,0.22999270070920833,-0.269402924520063,0.269402924520063,0.01098901098901099,0.07326007326007326,0.025688597117168546,0.03296703296703297,0.16483516483516483,0.2684805005215882,0.2970465000869821,0.05368251812026875,1.1999494116555114,supported,strong_above_null,True,same_day_short_lag_mixed,PC1_ambiguous_coupled_or_feedback_like,PC1_lead_lag_ambiguous,PC1_Tier4c_ambiguous_direction_uncertain,direction uncertain,positive_support_with_same_day_or_uncertain_direction,same_day_short_lag_mixed,,ok,moderate
T4,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,1,0.08209151520968455,0.08209151520968455,-1,0.0818720599886018,0.0818720599886018,0.08232397631089979,0.08232397631089979,0.6433566433566433,0.7148407148407148,0.69145140573712,0.6293706293706294,0.7092907092907094,0.2684588016702644,0.27547781406958466,-0.18636728646057987,0.3057881309867194,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor
T4,H_PC1,P_PC1,H,P,H,P,H→P,1,-0.3034999672890549,0.3034999672890549,-2,-0.36948822865997893,0.36948822865997893,-0.3470117262763171,0.3470117262763171,0.026973026973026972,0.13486513486513485,0.05580626270281442,0.03296703296703297,0.16483516483516483,0.26929042052251856,0.2795578425120159,0.034209546766536314,1.1270358845300092,marginal,moderate_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,moderate
T4,H_PC1,V_PC1,H,V,H,V,H→V,5,0.17605246133165628,0.17605246133165628,-5,-0.13748109358119429,0.13748109358119429,0.14968241297822563,0.14968241297822563,0.2177822177822178,0.33966033966033965,0.2992427419908336,0.20679320679320679,0.3289018673634058,0.2624820710298883,0.2535962930673068,-0.08642960969823202,0.6707218540332591,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
T4,H_PC1,Je_PC1,H,Je,H,Je,H→Je,1,0.2567162616448879,0.2567162616448879,-4,0.2974268386298649,0.2974268386298649,0.2621925032085135,0.2621925032085135,0.07192807192807193,0.1973026973026973,0.11878030226654082,0.11288711288711288,0.30878212696394514,0.27496876100222734,0.3129917748400287,-0.018252499357339413,0.9336197345079809,not_supported,not_supported,True,same_day_only,PC1_no_same_day_only,PC1_lead_lag_no,PC1_Tier5c_no_same_day_only,same-day coupling but no positive-lag support,same_day_only_without_positive_lag_support,same_day_coupling,,ok,moderate
T4,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,5,0.2843892319038158,0.2843892319038158,-5,-0.03978391037495505,0.03978391037495505,0.07740384806197577,0.07740384806197577,0.03396603396603397,0.13586413586413587,0.06645528384658819,0.11288711288711288,0.30878212696394514,0.2662814001426126,0.3397018188693776,0.01810783176120323,1.06800261584739,marginal,moderate_above_null,False,direction_not_assessed_as_strict_due_to_marginal_stat_support,PC1_ambiguous_marginal_statistical_support,PC1_lead_lag_ambiguous,PC1_Tier4d_ambiguous_marginal,marginal statistical support,marginal_statistical_support,marginal,,ok,moderate
T4,Je_PC1,P_PC1,Je,P,Je,P,Je→P,1,-0.18259809103957214,0.18259809103957214,-1,-0.1789908884622089,0.1789908884622089,-0.1857464421858279,0.1857464421858279,0.18681318681318682,0.33966033966033965,0.2661905024109748,0.16983016983016982,0.30878212696394514,0.2488029503658654,0.2574491523699244,-0.06620485932629325,0.7339064539671301,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
T4,Je_PC1,V_PC1,Je,V,Je,V,Je→V,1,-0.2292512020528762,0.2292512020528762,-3,-0.35619545479437775,0.35619545479437775,-0.269402924520063,0.269402924520063,0.0989010989010989,0.21978021978021978,0.1534672224327397,0.15284715284715283,0.30878212696394514,0.2593206995572099,0.29798647081256424,-0.030069497504333687,0.8840451319324784,not_supported,not_supported,True,same_day_only,PC1_no_same_day_only,PC1_lead_lag_no,PC1_Tier5c_no_same_day_only,same-day coupling but no positive-lag support,same_day_only_without_positive_lag_support,same_day_coupling,,ok,moderate
T4,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.2638758530506096,0.2638758530506096,-1,0.25089465687200196,0.25089465687200196,0.2621925032085135,0.2621925032085135,0.059940059940059943,0.1973026973026973,0.10682386920010684,0.1028971028971029,0.30878212696394514,0.2691046323744756,0.31084794072312266,-0.005228779323866006,0.980569716404622,not_supported,not_supported,True,same_day_only,PC1_no_same_day_only,PC1_lead_lag_no,PC1_Tier5c_no_same_day_only,same-day coupling but no positive-lag support,same_day_only_without_positive_lag_support,same_day_coupling,,ok,moderate
T4,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,3,-0.011374427304705932,0.011374427304705932,-5,-0.033940670537503444,0.033940670537503444,0.016393063018265652,0.016393063018265652,0.983016983016983,0.9830169830169829,0.983016983016983,0.9920079920079921,0.9920079920079921,0.2618433343623832,0.25632814618280536,-0.25046890705767727,0.04343981996869957,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
T4,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,5,-0.04442405233695813,0.04442405233695813,-5,-0.17712851808070376,0.17712851808070376,-0.010919159206614647,0.010919159206614647,0.8531468531468531,0.8980493191019507,0.8725365543547362,0.8231768231768232,0.866501919133498,0.275308040893355,0.2698847105465472,-0.23088398855639686,0.16136125989202946,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor
T4,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,5,-0.09378203020995496,0.09378203020995496,-1,0.09236138692665888,0.09236138692665888,0.08232397631089979,0.08232397631089979,0.5834165834165834,0.6863724510783333,0.6364544546362728,0.5544455544455544,0.6930569430569431,0.26769534704423825,0.27313126766175383,-0.1739133168342833,0.3503311926989038,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor
T4,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,5,-0.10537121868779549,0.10537121868779549,-5,0.29765527122681323,0.29765527122681323,0.07740384806197577,0.07740384806197577,0.5064935064935064,0.6753246753246753,0.5770179187900707,0.6383616383616384,0.7092907092907094,0.26706242347581205,0.33500874796885455,-0.16169120478801657,0.39455651347872606,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
T4,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,5,0.11321251584469667,0.11321251584469667,-5,0.05077233240006179,0.05077233240006179,0.016393063018265652,0.016393063018265652,0.4785214785214785,0.6753246753246753,0.5521401675247829,0.4165834165834166,0.595119166547738,0.2523146597512791,0.25763672782785124,-0.13910214390658243,0.4486957513935048,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,P_PC1,V_PC1,P,V,P,V,P→V,1,0.2227408869791719,0.2227408869791719,-1,0.2542305613099534,0.2542305613099534,0.2520112812765215,0.2520112812765215,0.06793206793206794,0.13586413586413587,0.11645497359783073,0.13086913086913088,0.26173826173826176,0.23892327848426198,0.2746267237721551,-0.01618239150509007,0.9322695067314003,not_supported,not_supported,True,same_day_only,PC1_no_same_day_only,PC1_lead_lag_no,PC1_Tier5c_no_same_day_only,same-day coupling but no positive-lag support,same_day_only_without_positive_lag_support,same_day_coupling,,ok,minor
S5,P_PC1,H_PC1,P,H,P,H,P→H,1,-0.14465320529991726,0.14465320529991726,-1,-0.11958956124120738,0.11958956124120738,-0.1366027435856223,0.1366027435856223,0.25374625374625376,0.3903788519173135,0.3333892384987276,0.2987012987012987,0.44241472812901383,0.23412172366188952,0.2577258215965694,-0.08946851836197225,0.6178546913007543,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,P_PC1,Je_PC1,P,Je,P,Je,P→Je,5,-0.0521020295106735,0.0521020295106735,-5,-0.1959075442237787,0.1959075442237787,-0.057119428148172356,0.057119428148172356,0.7562437562437563,0.7702297702297702,0.7868432145888794,0.7402597402597403,0.7632367632367633,0.2523284283148862,0.26797861209720425,-0.20022639880421272,0.2064849761821297,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,1,0.04950586345374086,0.04950586345374086,-1,0.05730647450563586,0.05730647450563586,0.052659873547280835,0.052659873547280835,0.7702297702297702,0.7702297702297702,0.7967894174790726,0.7632367632367633,0.7632367632367633,0.23646471052166682,0.24928080230266608,-0.18695884706792595,0.20935835772080136,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,V_PC1,P_PC1,V,P,V,P,V→P,1,0.2620451298762897,0.2620451298762897,-1,0.21651971334230316,0.21651971334230316,0.2520112812765215,0.2520112812765215,0.028971028971028972,0.07242757242757243,0.05859309230095747,0.07192807192807193,0.17982017982017984,0.2333957236387238,0.27598432034269943,0.0286494062375659,1.1227503477395013,supported,moderate_above_null,True,same_day_short_lag_mixed,PC1_ambiguous_coupled_or_feedback_like,PC1_lead_lag_ambiguous,PC1_Tier4c_ambiguous_direction_uncertain,direction uncertain,positive_support_with_same_day_or_uncertain_direction,same_day_short_lag_mixed,,ok,minor
S5,V_PC1,H_PC1,V,H,V,H,V→H,1,0.16824970244463217,0.16824970244463217,-1,0.14199973695019028,0.14199973695019028,0.16561112605948305,0.16561112605948305,0.1878121878121878,0.3414767051130687,0.2661905024109748,0.17082917082917082,0.3105984924166742,0.23535974733114923,0.23998554562663096,-0.06711004488651706,0.7148618417231143,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,V_PC1,Je_PC1,V,Je,V,Je,V→Je,1,-0.09549592665352576,0.09549592665352576,-2,-0.13258582488437493,0.13258582488437493,-0.11624771209416708,0.11624771209416708,0.4855144855144855,0.571193512369983,0.5566408114178815,0.5204795204795205,0.5982905982905983,0.23856277638972712,0.2627595978950022,-0.14306684973620137,0.4002968447077394,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,1,0.3500393848921123,0.3500393848921123,-1,0.3010470163890012,0.3010470163890012,0.3360769196056119,0.3360769196056119,0.002997002997002997,0.00999000999000999,0.009301043783802405,0.006993006993006993,0.046620046620046623,0.24645953723493216,0.2683206879028237,0.10357984765718012,1.4202712088939975,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate
S5,H_PC1,P_PC1,H,P,H,P,H→P,1,-0.1207044437992074,0.1207044437992074,-1,-0.1419667679234324,0.1419667679234324,-0.1366027435856223,0.1366027435856223,0.36663336663336665,0.4582917082917083,0.4489388162857551,0.4075924075924076,0.5094905094905096,0.2386895263923197,0.2549204385375148,-0.11798508259311229,0.5056964401563759,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,H_PC1,V_PC1,H,V,H,V,H→V,1,0.14141024767290306,0.14141024767290306,-1,0.17262879181859056,0.17262879181859056,0.16561112605948305,0.16561112605948305,0.2807192807192807,0.4010275438846867,0.3661555835468879,0.23676323676323677,0.3946053946053946,0.23178860472737667,0.23260350914252242,-0.09037835705447361,0.610082828874292,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,H_PC1,Je_PC1,H,Je,H,Je,H→Je,2,0.6243428071605092,0.6243428071605092,-1,0.5447017674697825,0.5447017674697825,0.5975986782195549,0.5975986782195549,0.000999000999000999,0.00666000666000666,0.003909134343916952,0.001998001998001998,0.03996003996003996,0.2326329896789776,0.4491700401478582,0.39170981748153155,2.683810271372398,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate
S5,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,1,0.3838487436049166,0.3838487436049166,-1,0.3617000710493175,0.3617000710493175,0.38671153868329317,0.38671153868329317,0.000999000999000999,0.00666000666000666,0.003909134343916952,0.004995004995004995,0.046620046620046623,0.2343200871164679,0.28475243580436604,0.1495286564884487,1.6381384469788374,supported,strong_above_null,True,bidirectional_close,PC1_ambiguous_bidirectional_close,PC1_lead_lag_ambiguous,PC1_Tier4a_ambiguous_bidirectional_close,bidirectional/feedback-like,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok,moderate
S5,Je_PC1,P_PC1,Je,P,Je,P,Je→P,4,-0.1474644251372285,0.1474644251372285,-1,-0.03460760365825385,0.03460760365825385,-0.057119428148172356,0.057119428148172356,0.23476523476523475,0.3903788519173135,0.3177273853965583,0.3096903096903097,0.44241472812901383,0.24930088284343277,0.2701911358027499,-0.10183645770620428,0.5915118448651457,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,Je_PC1,V_PC1,Je,V,Je,V,Je→V,2,-0.12698241304318275,0.12698241304318275,-1,-0.09487303434770498,0.09487303434770498,-0.11624771209416708,0.11624771209416708,0.32667332667332666,0.4355644355644355,0.4170297787319064,0.3786213786213786,0.5048285048285048,0.2362083564210239,0.2614112211154225,-0.10922594337784114,0.5375864553108612,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.5387236725925107,0.5387236725925107,-2,0.6438538441832574,0.6438538441832574,0.5975986782195549,0.5975986782195549,0.000999000999000999,0.00666000666000666,0.003909134343916952,0.00999000999000999,0.04795204795204795,0.22907778815607266,0.4519265961913296,0.3096458844364381,2.351706278155059,supported,strong_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,H_PC1 -> Je_PC1,ok,moderate
S5,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,1,0.23902000414552663,0.23902000414552663,-4,0.406404167141114,0.406404167141114,0.29254395310455694,0.29254395310455694,0.06293706293706294,0.13586413586413587,0.11106540518305226,0.08191808191808192,0.18204018204018205,0.24610192539907774,0.2622295049291807,-0.007081921253551116,0.9712236251623505,not_supported,not_supported,True,same_day_only,PC1_no_same_day_only,PC1_lead_lag_no,PC1_Tier5c_no_same_day_only,same-day coupling but no positive-lag support,same_day_only_without_positive_lag_support,same_day_coupling,,ok,moderate
S5,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,5,-0.09008073661778475,0.09008073661778475,-5,0.10229780448736658,0.10229780448736658,0.052659873547280835,0.052659873547280835,0.5254745254745254,0.5838605838605838,0.5874870471143763,0.5384615384615384,0.5982905982905983,0.2360636726802965,0.24385127058293854,-0.14598293606251173,0.3815950823563693,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate
S5,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,1,0.2999832590485558,0.2999832590485558,-2,0.3569971899810765,0.3569971899810765,0.3360769196056119,0.3360769196056119,0.014985014985014986,0.04281432852861424,0.034580803811573045,0.016983016983016984,0.0513771942343371,0.25211325197500406,0.2704983757597528,0.04787000707355171,1.1898750133067095,supported,moderate_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,moderate
S5,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,1,0.3450138529675289,0.3450138529675289,-1,0.3956539601947562,0.3956539601947562,0.38671153868329317,0.38671153868329317,0.002997002997002997,0.00999000999000999,0.009301043783802405,0.017982017982017984,0.0513771942343371,0.23012108992425234,0.2886935159091261,0.11489276304327656,1.4992708972528122,supported,strong_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,moderate
S5,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,3,0.35134927020898515,0.35134927020898515,-1,0.23963771995216018,0.23963771995216018,0.29254395310455694,0.29254395310455694,0.002997002997002997,0.00999000999000999,0.009301043783802405,0.011988011988011988,0.04795204795204795,0.2458673355290294,0.2685258535962361,0.10548193467995576,1.4290197168850907,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate
