window,_pair_id,_source_family,_target_family,_family_direction,_failure_reason,_stability,_evidence_tier_norm,source_variable,target_variable,positive_peak_abs_r,lag0_abs_r,negative_peak_abs_r,D_pos_0,D_pos_neg,p_pos_surrogate,q_pos_within_window,p_pos_audit_surrogate,positive_peak_lag,positive_peak_signed_r,negative_peak_lag,negative_peak_signed_r,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,near_miss_class
T4,V_strength -> P_main_minus_south,V,P,V→P,direction_difference_not_stable,not_supported,Tier4c_ambiguous_direction_uncertain,V_strength,P_main_minus_south,0.3502891354761021,0.1572030141556172,0.1519040937418406,0.1693207409718552,0.1938262090107168,0.0059940059940059,0.0527472527472527,0.0139860139860139,4,0.3502891354761021,-5,-0.1519040937418406,-0.0311936980748507,0.3143381388395433,-0.0744590606561893,0.3408337609879442,0.922,0.0627233451543015,0.2901846290434432,0.0443238491510996,0.3137867311988588,0.998,0.1938262090107168,0.1693207409718552,0.1584727013644285,-0.0311936980748507,0.3143381388395433,-0.0744590606561893,0.3408337609879442,0.922,0.1721414581107406,0.0627233451543015,0.2901846290434432,0.0443238491510996,0.3137867311988588,0.998,0.1693207409718552,0.0627233451543015,0.2901846290434432,0.998,0.1938262090107168,-0.0311936980748507,0.3143381388395433,0.922,direction_uncertain
T4,H_strength -> Je_strength,H,Je,H→Je,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,H_strength,Je_strength,0.2928947758765313,0.3105424682038254,0.2948670637786125,-0.0316191157832739,0.0016911473335882,0.0199800199800199,0.1337792642140468,0.1508491508491508,1,0.2928947758765313,-1,0.2948670637786125,-0.0571425355129213,0.0611891462105164,-0.0713579341736989,0.0747577788265211,0.525,-0.0611327438823705,0.0058863219436838,-0.0660058638768718,0.0203900722503609,0.076,0.0016911473335882,-0.0316191157832739,0.0014624768364312,-0.0571425355129213,0.0611891462105164,-0.0713579341736989,0.0747577788265211,0.525,-0.02862651657481,-0.0611327438823705,0.0058863219436838,-0.0660058638768718,0.0203900722503609,0.076,-0.0316191157832739,-0.0611327438823705,0.0058863219436838,0.076,0.0016911473335882,-0.0571425355129213,0.0611891462105164,0.525,marginal_statistical_support
T4,H_centroid_lat -> P_main_band_share,H,P,H→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,H_centroid_lat,P_main_band_share,0.2452736699884325,0.2316570762654843,0.195445821610284,-0.0006814532853351,0.0471404238439773,0.0489510489510489,0.2123510292524377,0.0789210789210789,1,-0.2452736699884325,-1,-0.195445821610284,-0.0331155782073745,0.1193258650939487,-0.0498534760013397,0.1408974580561085,0.844,-0.0435548670338969,0.0668789331765113,-0.0549258680900941,0.0827056643946293,0.491,0.0471404238439773,-0.0006814532853351,0.0427265603451878,-0.0331155782073745,0.1193258650939487,-0.0498534760013397,0.1408974580561085,0.844,0.0024879450312021,-0.0435548670338969,0.0668789331765113,-0.0549258680900941,0.0827056643946293,0.491,-0.0006814532853351,-0.0435548670338969,0.0668789331765113,0.491,0.0471404238439773,-0.0331155782073745,0.1193258650939487,0.844,marginal_statistical_support
T4,H_centroid_lat -> P_north_minus_main_35_45,H,P,H→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,H_centroid_lat,P_north_minus_main_35_45,0.2460282167388915,0.2114801023933739,0.1649605289283759,0.0071395993561153,0.086338789355766,0.0279720279720279,0.165680473372781,0.0559440559440559,1,0.2460282167388915,-1,0.1649605289283759,-0.0061069234610161,0.1445001179917265,-0.0222341981145378,0.1622697089857215,0.936,-0.0296614758330025,0.0724805141475159,-0.0394108857888477,0.0913293600932394,0.62,0.086338789355766,0.0071395993561153,0.0746795646662907,-0.0061069234610161,0.1445001179917265,-0.0222341981145378,0.1622697089857215,0.936,0.0125430210796775,-0.0296614758330025,0.0724805141475159,-0.0394108857888477,0.0913293600932394,0.62,0.0071395993561153,-0.0296614758330025,0.0724805141475159,0.62,0.086338789355766,-0.0061069234610161,0.1445001179917265,0.936,marginal_statistical_support
T4,H_strength -> P_spread_lat,H,P,H→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,H_strength,P_spread_lat,0.272386037635984,0.1832422195958183,0.1428995875152304,0.0745870363547692,0.1318244528263002,0.0359640359640359,0.1877444589308996,0.0639360639360639,4,0.272386037635984,-1,0.1428995875152304,0.004406967866136,0.2562464059230296,-0.0133517008740624,0.2896154424899245,0.958,-0.0032995915488825,0.1901362987768786,-0.0147679001360996,0.2118823637475901,0.934,0.1318244528263002,0.0745870363547692,0.1323347706478992,0.004406967866136,0.2562464059230296,-0.0133517008740624,0.2896154424899245,0.958,0.0886650827171038,-0.0032995915488825,0.1901362987768786,-0.0147679001360996,0.2118823637475901,0.934,0.0745870363547692,-0.0032995915488825,0.1901362987768786,0.934,0.1318244528263002,0.004406967866136,0.2562464059230296,0.958,marginal_statistical_support
T4,H_west_extent_lon -> P_north_band_share_35_45,H,P,H→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,H_west_extent_lon,P_north_band_share_35_45,0.2603395039209718,0.2464815702532536,0.309466168250227,-0.0191618083298324,-0.0550891029209341,0.0149850149850149,0.1098901098901099,0.0339660339660339,5,0.2603395039209718,-1,-0.309466168250227,-0.1824723749481266,0.1327036703633435,-0.2047640700556489,0.1695996951822094,0.298,-0.1485742508002307,0.185704586569818,-0.1604182220199608,0.2276614895093506,0.416,-0.0550891029209341,-0.0191618083298324,-0.0474768972106534,-0.1824723749481266,0.1327036703633435,-0.2047640700556489,0.1695996951822094,0.298,-0.0095302718615048,-0.1485742508002307,0.185704586569818,-0.1604182220199608,0.2276614895093506,0.416,-0.0191618083298324,-0.1485742508002307,0.185704586569818,0.416,-0.0550891029209341,-0.1824723749481266,0.1327036703633435,0.298,marginal_statistical_support
T4,H_west_extent_lon -> P_south_band_share_18_24,H,P,H→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,H_west_extent_lon,P_south_band_share_18_24,0.2597657808691734,0.2605440615101158,0.2198383404243837,-0.026115114194261,0.0419644488295712,0.0259740259740259,0.1568627450980392,0.0199800199800199,1,0.2597657808691734,-1,0.2198383404243837,-0.0461925351557872,0.111529218771471,-0.060976102575031,0.1252248192664189,0.764,-0.0747080723648785,0.0329673699117614,-0.0821034510947422,0.0514894705825842,0.216,0.0419644488295712,-0.026115114194261,0.0344509542697372,-0.0461925351557872,0.111529218771471,-0.060976102575031,0.1252248192664189,0.764,-0.0234074661029273,-0.0747080723648785,0.0329673699117614,-0.0821034510947422,0.0514894705825842,0.216,-0.026115114194261,-0.0747080723648785,0.0329673699117614,0.216,0.0419644488295712,-0.0461925351557872,0.111529218771471,0.764,marginal_statistical_support
T4,H_strength -> V_pos_centroid_lat,H,V,H→V,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,H_strength,V_pos_centroid_lat,0.2786924324557377,0.2616436388658059,0.2311293636821371,-0.0033101406989563,0.0417267598379869,0.0379620379620379,0.1916771752837326,0.0619380619380619,2,0.2786924324557377,-1,0.2311293636821371,-0.0414252658219537,0.1206625707849621,-0.065450758078956,0.1401029995711311,0.797,-0.0363732038048781,0.0620995435542118,-0.041618239620925,0.0764855386168348,0.517,0.0417267598379869,-0.0033101406989563,0.0400226211244096,-0.0414252658219537,0.1206625707849621,-0.065450758078956,0.1401029995711311,0.797,0.0055987910971433,-0.0363732038048781,0.0620995435542118,-0.041618239620925,0.0764855386168348,0.517,-0.0033101406989563,-0.0363732038048781,0.0620995435542118,0.517,0.0417267598379869,-0.0414252658219537,0.1206625707849621,0.797,marginal_statistical_support
T4,Je_axis_lat -> H_centroid_lat,Je,H,Je→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Je_axis_lat,H_centroid_lat,0.247330890597366,0.1855212946674972,0.193610067641008,0.0413641915693725,0.066998734768943,0.0229770229770229,0.1474358974358974,0.2737262737262737,5,0.247330890597366,-1,0.193610067641008,-0.0741278403805783,0.200078627976149,-0.1003523715656196,0.2345101045512593,0.715,-0.0644297615933952,0.1909133451579573,-0.0755729406963483,0.2242624637121513,0.712,0.066998734768943,0.0413641915693725,0.0569112527292448,-0.0741278403805783,0.200078627976149,-0.1003523715656196,0.2345101045512593,0.715,0.0541199743840613,-0.0644297615933952,0.1909133451579573,-0.0755729406963483,0.2242624637121513,0.712,0.0413641915693725,-0.0644297615933952,0.1909133451579573,0.712,0.066998734768943,-0.0741278403805783,0.200078627976149,0.715,marginal_statistical_support
T4,Je_strength -> H_strength,Je,H,Je→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Je_strength,H_strength,0.303615749254445,0.3105424682038254,0.2874282383435511,-0.0256985075716023,0.0163263038091729,0.0249750249750249,0.1538461538461538,0.1338661338661338,1,0.303615749254445,-1,0.2874282383435511,-0.058601742489059,0.094157478410917,-0.0875306539134099,0.1154473629671091,0.619,-0.0607457703108284,0.0382814231264374,-0.0675695113188307,0.0733074817552411,0.161,0.0163263038091729,-0.0256985075716023,0.0151294531152698,-0.058601742489059,0.094157478410917,-0.0875306539134099,0.1154473629671091,0.619,-0.0213160158812223,-0.0607457703108284,0.0382814231264374,-0.0675695113188307,0.0733074817552411,0.161,-0.0256985075716023,-0.0607457703108284,0.0382814231264374,0.161,0.0163263038091729,-0.058601742489059,0.094157478410917,0.619,marginal_statistical_support
T4,Je_axis_lat -> P_north_minus_main_35_45,Je,P,Je→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Je_axis_lat,P_north_minus_main_35_45,0.2611695421142244,0.2435907066659275,0.186779896703263,-7.720003041494783e-05,0.0719583199784475,0.0309690309690309,0.1766381766381766,0.0319680319680319,1,0.2611695421142244,-1,0.186779896703263,-0.0044568154697658,0.1478875844259452,-0.0227089455411166,0.1650285407757953,0.937,-0.038776504692737,0.0536635883206687,-0.0456573950366877,0.0722019760271278,0.509,0.0719583199784475,-7.720003041494783e-05,0.0700872068000033,-0.0044568154697658,0.1478875844259452,-0.0227089455411166,0.1650285407757953,0.937,0.0027672952140549,-0.038776504692737,0.0536635883206687,-0.0456573950366877,0.0722019760271278,0.509,-7.720003041494783e-05,-0.038776504692737,0.0536635883206687,0.509,0.0719583199784475,-0.0044568154697658,0.1478875844259452,0.937,marginal_statistical_support
T4,Jw_meridional_width -> H_strength,Jw,H,Jw→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Jw_meridional_width,H_strength,0.1200784130225156,0.1113308988242754,0.107393909369669,-0.0146147082121243,0.0116340158309646,0.0489510489510489,0.2123510292524377,0.0679320679320679,1,0.1200784130225156,-1,0.107393909369669,-0.0328471935088367,0.0757596041200035,-0.0512836556760558,0.0912770723218474,0.765,-0.0356477776768266,0.0821937825974565,-0.0411344117838958,0.0998810953519484,0.374,0.0116340158309646,-0.0146147082121243,0.0193166942164089,-0.0328471935088367,0.0757596041200035,-0.0512836556760558,0.0912770723218474,0.765,0.0033374381692784,-0.0356477776768266,0.0821937825974565,-0.0411344117838958,0.0998810953519484,0.374,-0.0146147082121243,-0.0356477776768266,0.0821937825974565,0.374,0.0116340158309646,-0.0328471935088367,0.0757596041200035,0.765,marginal_statistical_support
T4,Jw_strength -> H_strength,Jw,H,Jw→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Jw_strength,H_strength,0.2664976326189586,0.2365091276816748,0.2096808394887583,0.0036066171836367,0.0531331606699173,0.0479520479520479,0.2123510292524377,0.0399600399600399,2,-0.2664976326189586,-1,-0.2096808394887583,-0.0234070234773043,0.1658304433425456,-0.035957595040677,0.182215587995302,0.866,-0.0386358383888703,0.1025388909185729,-0.0447570482701918,0.1230577727348751,0.531,0.0531331606699173,0.0036066171836367,0.0588793447329825,-0.0234070234773043,0.1658304433425456,-0.035957595040677,0.182215587995302,0.866,0.0153393295866554,-0.0386358383888703,0.1025388909185729,-0.0447570482701918,0.1230577727348751,0.531,0.0036066171836367,-0.0386358383888703,0.1025388909185729,0.531,0.0531331606699173,-0.0234070234773043,0.1658304433425456,0.866,marginal_statistical_support
T4,Jw_strength -> H_zonal_width,Jw,H,Jw→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Jw_strength,H_zonal_width,0.1913968719022292,0.1825663290602652,0.1577559182409174,-0.0022750451146341,0.0367221981154003,0.0169830169830169,0.1216457960644007,0.0559440559440559,1,0.1913968719022292,-1,0.1577559182409174,-0.0132023085768844,0.1128969419929561,-0.0191569732059727,0.1367483212290051,0.899,-0.0265459287500424,0.0723039569871865,-0.0303381862691579,0.1084072234716615,0.486,0.0367221981154003,-0.0022750451146341,0.0425831317750889,-0.0132023085768844,0.1128969419929561,-0.0191569732059727,0.1367483212290051,0.899,0.0079555435381052,-0.0265459287500424,0.0723039569871865,-0.0303381862691579,0.1084072234716615,0.486,-0.0022750451146341,-0.0265459287500424,0.0723039569871865,0.486,0.0367221981154003,-0.0132023085768844,0.1128969419929561,0.899,marginal_statistical_support
T4,Jw_strength -> Je_strength,Jw,Je,Jw→Je,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Jw_strength,Je_strength,0.2842965590974892,0.1349996567975706,0.0850054371272056,0.1325142812809286,0.2060692250659586,0.0339660339660339,0.1835357624831309,0.0459540459540459,5,0.2842965590974892,-1,0.0850054371272056,0.0010370872664829,0.2964607949643505,-0.0423601192624439,0.3222791900637562,0.95,0.0137006926729882,0.2725718319075877,-0.0029843364416304,0.3080353490330395,0.972,0.2060692250659586,0.1325142812809286,0.1606732400833947,0.0010370872664829,0.2964607949643505,-0.0423601192624439,0.3222791900637562,0.95,0.1329941246788349,0.0137006926729882,0.2725718319075877,-0.0029843364416304,0.3080353490330395,0.972,0.1325142812809286,0.0137006926729882,0.2725718319075877,0.972,0.2060692250659586,0.0010370872664829,0.2964607949643505,0.95,marginal_statistical_support
T4,Jw_meridional_width -> P_north_band_share_35_45,Jw,P,Jw→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Jw_meridional_width,P_north_band_share_35_45,0.1266793410339493,0.0521680265832853,0.0257561333574112,0.0491286466849818,0.0986706836207491,0.0409590409590409,0.2034739454094292,0.2387612387612387,2,-0.1266793410339493,-5,-0.0257561333574112,0.0165438240168931,0.1642550691310117,-0.0041890696764881,0.1747119557614421,0.97,0.0191376407338835,0.1562661175051445,0.0110272855097419,0.178159831882961,0.986,0.0986706836207491,0.0491286466849818,0.0985607488594047,0.0165438240168931,0.1642550691310117,-0.0041890696764881,0.1747119557614421,0.97,0.0745697493534965,0.0191376407338835,0.1562661175051445,0.0110272855097419,0.178159831882961,0.986,0.0491286466849818,0.0191376407338835,0.1562661175051445,0.986,0.0986706836207491,0.0165438240168931,0.1642550691310117,0.97,marginal_statistical_support
T4,Jw_meridional_width -> P_spread_lat,Jw,P,Jw→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Jw_meridional_width,P_spread_lat,0.1221688655597824,0.0093667871084811,0.0712450408275718,0.0925057793511851,0.0545489719745327,0.0319680319680319,0.179020979020979,0.1008991008991009,2,-0.1221688655597824,-2,0.0712450408275718,-0.0037366696793517,0.1218665290482484,-0.0154120146431117,0.1391957774835213,0.935,0.0163739499078054,0.1582520328402316,0.0045504092567029,0.1691648632402482,0.983,0.0545489719745327,0.0925057793511851,0.0557929797195842,-0.0037366696793517,0.1218665290482484,-0.0154120146431117,0.1391957774835213,0.935,0.0921678255845552,0.0163739499078054,0.1582520328402316,0.0045504092567029,0.1691648632402482,0.983,0.0925057793511851,0.0163739499078054,0.1582520328402316,0.983,0.0545489719745327,-0.0037366696793517,0.1218665290482484,0.935,marginal_statistical_support
T4,Jw_meridional_width -> P_total_centroid_lat_10_50,Jw,P,Jw→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,Jw_meridional_width,P_total_centroid_lat_10_50,0.1207484420956865,0.0986978213564488,0.0558886348756473,-0.0053377131482768,0.063220848741843,0.0459540459540459,0.2123510292524377,0.1738261738261738,1,-0.1207484420956865,-1,-0.0558886348756473,-0.0341070461186891,0.1525433641793128,-0.0568892108558586,0.167114257943758,0.845,-0.027747550245023,0.0753005167218428,-0.040036413643852,0.0930869419962099,0.664,0.063220848741843,-0.0053377131482768,0.0615894949369035,-0.0341070461186891,0.1525433641793128,-0.0568892108558586,0.167114257943758,0.845,0.0152107140008476,-0.027747550245023,0.0753005167218428,-0.040036413643852,0.0930869419962099,0.664,-0.0053377131482768,-0.027747550245023,0.0753005167218428,0.664,0.063220848741843,-0.0341070461186891,0.1525433641793128,0.845,marginal_statistical_support
T4,P_spread_lat -> H_centroid_lat,P,H,P→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,P_spread_lat,H_centroid_lat,0.2436439920185923,0.1119489535569808,0.1446387180202911,0.10601205057291,0.0968103238818423,0.0439560439560439,0.208284023668639,0.0669330669330669,5,0.2436439920185923,-5,0.1446387180202911,-0.1211487106140391,0.2651344170705838,-0.1548741844869715,0.3023329139765014,0.698,-0.0553692986814455,0.2699489453524569,-0.068598651840821,0.2896526134724065,0.838,0.0968103238818423,0.10601205057291,0.0711179681557545,-0.1211487106140391,0.2651344170705838,-0.1548741844869715,0.3023329139765014,0.698,0.1041658810968283,-0.0553692986814455,0.2699489453524569,-0.068598651840821,0.2896526134724065,0.838,0.10601205057291,-0.0553692986814455,0.2699489453524569,0.838,0.0968103238818423,-0.1211487106140391,0.2651344170705838,0.698,marginal_statistical_support
T4,P_spread_lat -> H_zonal_width,P,H,P→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,P_spread_lat,H_zonal_width,0.1859075758174197,0.1355604272715867,0.1372071047534607,0.0348269329729105,0.0509289159982054,0.0289710289710289,0.1683599419448476,0.0569430569430569,1,0.1859075758174197,-5,-0.1372071047534607,-0.0587177959043388,0.1424521828564111,-0.0811370033963675,0.1604156919270246,0.775,-0.0019049980715598,0.0931540229634799,-0.0086859395835541,0.1061653626689518,0.934,0.0509289159982054,0.0348269329729105,0.0459337281094912,-0.0587177959043388,0.1424521828564111,-0.0811370033963675,0.1604156919270246,0.775,0.0400185841157346,-0.0019049980715598,0.0931540229634799,-0.0086859395835541,0.1061653626689518,0.934,0.0348269329729105,-0.0019049980715598,0.0931540229634799,0.934,0.0509289159982054,-0.0587177959043388,0.1424521828564111,0.775,marginal_statistical_support
T4,P_north_minus_main_35_45 -> Je_meridional_width,P,Je,P→Je,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,P_north_minus_main_35_45,Je_meridional_width,0.1080595513430718,0.003971135018769,0.065672527969834,0.0884984083206073,0.0461039691930591,0.0489510489510489,0.2123510292524377,0.1378621378621378,5,-0.1080595513430718,-4,0.065672527969834,-0.0585601390678782,0.0847305205155492,-0.0734340627785477,0.0916393474306411,0.767,-0.0206820021609222,0.1704519491275274,-0.0303953238085555,0.1826353187727163,0.864,0.0461039691930591,0.0884984083206073,0.028488126914328,-0.0585601390678782,0.0847305205155492,-0.0734340627785477,0.0916393474306411,0.767,0.07466380706036,-0.0206820021609222,0.1704519491275274,-0.0303953238085555,0.1826353187727163,0.864,0.0884984083206073,-0.0206820021609222,0.1704519491275274,0.864,0.0461039691930591,-0.0585601390678782,0.0847305205155492,0.767,marginal_statistical_support
T4,P_total_centroid_lat_10_50 -> Jw_axis_lat,P,Jw,P→Jw,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,P_total_centroid_lat_10_50,Jw_axis_lat,0.2532234034460724,0.2323873426205488,0.1807725327123422,0.0066014655452419,0.0726472604983614,0.0349650349650349,0.1856763925729443,0.0419580419580419,1,-0.2532234034460724,-1,-0.1807725327123422,-0.0430169619340211,0.1460099563721959,-0.0913563653343743,0.1621719443441526,0.835,-0.0381733288491843,0.0718273672580982,-0.0417941844426215,0.0891079118882602,0.607,0.0726472604983614,0.0066014655452419,0.0549009439796079,-0.0430169619340211,0.1460099563721959,-0.0913563653343743,0.1621719443441526,0.835,0.0106171987828167,-0.0381733288491843,0.0718273672580982,-0.0417941844426215,0.0891079118882602,0.607,0.0066014655452419,-0.0381733288491843,0.0718273672580982,0.607,0.0726472604983614,-0.0430169619340211,0.1460099563721959,0.835,marginal_statistical_support
T4,V_NS_diff -> H_centroid_lat,V,H,V→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,V_NS_diff,H_centroid_lat,0.2796344686106051,0.252692727929552,0.2269738532597685,0.0204194618318306,0.0680471019087752,0.0219780219780219,0.144026186579378,0.0349650349650349,2,-0.2796344686106051,-1,-0.2269738532597685,-0.0214992603089162,0.1913480460956949,-0.0383344548283256,0.2172609462034812,0.889,-0.0283153380301142,0.1228007882739952,-0.0342019205572236,0.1419888782208241,0.689,0.0680471019087752,0.0204194618318306,0.074624383744869,-0.0214992603089162,0.1913480460956949,-0.0383344548283256,0.2172609462034812,0.889,0.0324768511297038,-0.0283153380301142,0.1228007882739952,-0.0342019205572236,0.1419888782208241,0.689,0.0204194618318306,-0.0283153380301142,0.1228007882739952,0.689,0.0680471019087752,-0.0214992603089162,0.1913480460956949,0.889,marginal_statistical_support
T4,V_NS_diff -> H_west_extent_lon,V,H,V→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,V_NS_diff,H_west_extent_lon,0.2447945975127701,0.0277520888527109,0.2173419976743471,0.2052467160592385,0.0300718572855205,0.0369630369630369,0.1897435897435897,0.0369630369630369,4,-0.2447945975127701,-5,0.2173419976743471,-0.1237011874625821,0.2002443605148326,-0.1619032685236855,0.2337196874931286,0.662,0.0107097792716704,0.2895759283499391,-0.0340067259748227,0.3084611035337373,0.959,0.0300718572855205,0.2052467160592385,0.0416864401245818,-0.1237011874625821,0.2002443605148326,-0.1619032685236855,0.2337196874931286,0.662,0.1722410291346348,0.0107097792716704,0.2895759283499391,-0.0340067259748227,0.3084611035337373,0.959,0.2052467160592385,0.0107097792716704,0.2895759283499391,0.959,0.0300718572855205,-0.1237011874625821,0.2002443605148326,0.662,marginal_statistical_support
T4,V_strength -> H_zonal_width,V,H,V→H,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,V_strength,H_zonal_width,0.1713359087177645,0.075915484214282,0.1711264511577142,0.0795250683961797,0.001558274177389,0.0439560439560439,0.208284023668639,0.0719280719280719,5,0.1713359087177645,-3,-0.1711264511577142,-0.1237972875123298,0.1423747184825554,-0.1381500003031593,0.1726342077454552,0.499,-0.0804403652902313,0.2342661765484327,-0.0890973972697446,0.261506515392256,0.795,0.001558274177389,0.0795250683961797,0.0019653472604243,-0.1237972875123298,0.1423747184825554,-0.1381500003031593,0.1726342077454552,0.499,0.0856852453734325,-0.0804403652902313,0.2342661765484327,-0.0890973972697446,0.261506515392256,0.795,0.0795250683961797,-0.0804403652902313,0.2342661765484327,0.795,0.001558274177389,-0.1237972875123298,0.1423747184825554,0.499,marginal_statistical_support
T4,V_strength -> Je_axis_lat,V,Je,V→Je,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,V_strength,Je_axis_lat,0.2443612997519098,0.2119760028606139,0.2042174933549719,0.0173879940939164,0.0384223721260101,0.0489510489510489,0.2123510292524377,0.0779220779220779,5,-0.2443612997519098,-1,-0.2042174933549719,-0.1079589299686507,0.2049089034152493,-0.1360818608767122,0.2447975325163569,0.694,-0.0514155692886111,0.1725596873554487,-0.0620093246543066,0.1987756845246956,0.637,0.0384223721260101,0.0173879940939164,0.0483734754552077,-0.1079589299686507,0.2049089034152493,-0.1360818608767122,0.2447975325163569,0.694,0.0396081840791771,-0.0514155692886111,0.1725596873554487,-0.0620093246543066,0.1987756845246956,0.637,0.0173879940939164,-0.0514155692886111,0.1725596873554487,0.637,0.0384223721260101,-0.1079589299686507,0.2049089034152493,0.694,marginal_statistical_support
T4,V_NS_diff -> P_south_band_share_18_24,V,P,V→P,marginal_statistical_support,not_supported,Tier4d_ambiguous_marginal_statistical_support,V_NS_diff,P_south_band_share_18_24,0.2689740253561309,0.1497507964318636,0.1287663455160469,0.1108278233261235,0.1496104256566637,0.0499500499500499,0.2136752136752137,0.0509490509490509,4,-0.2689740253561309,-5,0.1287663455160469,-0.06691385919372,0.2598497471616394,-0.1121561312577445,0.279112044598357,0.869,0.033661937126076,0.2339928115591515,0.0196663204135761,0.2586080323680208,0.991,0.1496104256566637,0.1108278233261235,0.1182490772586811,-0.06691385919372,0.2598497471616394,-0.1121561312577445,0.279112044598357,0.869,0.1202604482730491,0.033661937126076,0.2339928115591515,0.0196663204135761,0.2586080323680208,0.991,0.1108278233261235,0.033661937126076,0.2339928115591515,0.991,0.1496104256566637,-0.06691385919372,0.2598497471616394,0.869,marginal_statistical_support
T4,H_centroid_lat -> Je_meridional_width,H,Je,H→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,H_centroid_lat,Je_meridional_width,0.0261971581832253,0.0005780011536397,0.0277206983786017,0.0091826174083895,0.0016194106875254,0.9150849150849152,0.9564537157757496,0.8971028971028971,5,0.0261971581832253,-5,0.0277206983786017,-0.0535669590114047,0.0326692192892996,-0.0722902326413667,0.0443520297550509,0.474,-0.0268208978082817,0.0512239092305726,-0.0347431624431737,0.0670881599042675,0.6,0.0016194106875254,0.0091826174083895,-0.0036812247126281,-0.0535669590114047,0.0326692192892996,-0.0722902326413667,0.0443520297550509,0.474,0.0064176420685189,-0.0268208978082817,0.0512239092305726,-0.0347431624431737,0.0670881599042675,0.6,0.0091826174083895,-0.0268208978082817,0.0512239092305726,0.6,0.0016194106875254,-0.0535669590114047,0.0326692192892996,0.474,positive_lag_not_supported
T4,H_centroid_lat -> Je_strength,H,Je,H→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,H_centroid_lat,Je_strength,0.1991703665439727,0.1764480107402279,0.164228656896097,-0.0032440826786964,0.0270034808678785,0.1218781218781218,0.3264214046822742,0.2677322677322677,2,0.1991703665439727,-1,0.164228656896097,-0.0719294065296219,0.1270757477078111,-0.0964269580246236,0.1507218922745743,0.673,-0.0426788720825339,0.0999257660459593,-0.0495479118788345,0.1174011397438022,0.529,0.0270034808678785,-0.0032440826786964,0.0224576090083713,-0.0719294065296219,0.1270757477078111,-0.0964269580246236,0.1507218922745743,0.673,0.0124979835595582,-0.0426788720825339,0.0999257660459593,-0.0495479118788345,0.1174011397438022,0.529,-0.0032440826786964,-0.0426788720825339,0.0999257660459593,0.529,0.0270034808678785,-0.0719294065296219,0.1270757477078111,0.673,positive_lag_not_supported
