window,metric,n,mean,median,p25,p75,p90,min,max
T1,D_pos_0_robustness,308,-0.007137650080033635,-0.012597960751531849,-0.045344906951763624,0.02377719044318905,0.07491554716540472,-0.1439444174032856,0.2070780848130589
T1,D_pos_neg_bootstrap_mean,308,-0.0018338656937426459,0.00402341899718825,-0.04847939208061655,0.0389607371814611,0.1067650557621446,-0.2417851502715593,0.2490918122771881
T1,D_pos_neg_CI90_low_robustness,308,-0.10735224206127608,-0.1060340178570659,-0.16308811785069088,-0.05291740667687453,-0.00011029540065635635,-0.4329445859202646,0.1501819619133597
T1,D_pos_neg_CI90_high_robustness,308,0.10423096344465282,0.10594752517349665,0.05124675963591033,0.15316874684858361,0.21989706447244367,-0.12734832174644,0.3493362238813812
T1,D_pos_neg_CI95_low_robustness,308,-0.12909264726956243,-0.12781811736892207,-0.18523505126130513,-0.07162144030030079,-0.023476001239405304,-0.503645267172796,0.1334154238839859
T1,D_pos_neg_CI95_high_robustness,308,0.12600828994336616,0.12905216808660855,0.0680234139209646,0.18305795409781128,0.24403433052869894,-0.1140414013904852,0.3676630893228829
T1,P_D_pos_neg_gt_0_robustness,308,0.4957954545454546,0.527,0.221,0.735,0.9492,0.0,1.0
T1,D_pos_0_bootstrap_mean,308,0.002924613845397988,0.00544601031782955,-0.022296924860309625,0.0282256812366755,0.06851790036019206,-0.1408948850098345,0.2074594153913177
T1,D_pos_0_CI90_low_robustness,308,-0.06422393969462478,-0.05921337556160905,-0.0907718345476793,-0.035199666214442746,-0.01612810872506522,-0.1834522962462579,0.1114834642350808
T1,D_pos_0_CI90_high_robustness,308,0.09221621464330039,0.0872127912803471,0.040698024278832,0.14527589071093017,0.20261687445469187,-0.1087401914914089,0.448838064901814
T1,D_pos_0_CI95_low_robustness,308,-0.07304194216331782,-0.06855326412653234,-0.09870508488268143,-0.04243754412139565,-0.024236724077356733,-0.1913908665928573,0.0868290658613659
T1,D_pos_0_CI95_high_robustness,308,0.11366384714214714,0.11277872812109166,0.05326247763716828,0.17119807375772084,0.23136123747533696,-0.1032031866416147,0.507834226599696
T1,P_D_pos_0_gt_0_robustness,308,0.4566525974025974,0.459,0.2295,0.6825000000000001,0.8622000000000001,0.0,1.0
T1,D_pos_0_used,308,-0.007137650080033635,-0.012597960751531849,-0.045344906951763624,0.02377719044318905,0.07491554716540472,-0.1439444174032856,0.2070780848130589
T1,D_pos_0_CI90_low_used,308,-0.06422393969462478,-0.05921337556160905,-0.0907718345476793,-0.035199666214442746,-0.01612810872506522,-0.1834522962462579,0.1114834642350808
T1,D_pos_0_CI90_high_used,308,0.09221621464330039,0.0872127912803471,0.040698024278832,0.14527589071093017,0.20261687445469187,-0.1087401914914089,0.448838064901814
T1,P_D_pos_0_gt_0_used,308,0.4566525974025974,0.459,0.2295,0.6825000000000001,0.8622000000000001,0.0,1.0
T1,D_pos_neg_used,308,-0.0008903078582842085,0.0022520815935056,-0.054893091847782724,0.04123845984656563,0.11811102048631746,-0.2624643624286399,0.2503009919482043
T1,D_pos_neg_CI90_low_used,308,-0.10735224206127608,-0.1060340178570659,-0.16308811785069088,-0.05291740667687453,-0.00011029540065635635,-0.4329445859202646,0.1501819619133597
T1,D_pos_neg_CI90_high_used,308,0.10423096344465282,0.10594752517349665,0.05124675963591033,0.15316874684858361,0.21989706447244367,-0.12734832174644,0.3493362238813812
T1,P_D_pos_neg_gt_0_used,308,0.4957954545454546,0.527,0.221,0.735,0.9492,0.0,1.0
S2,positive_peak_abs_r,308,0.18915864946370284,0.15763869527398033,0.0641380535070003,0.268259313521087,0.3821572836288078,0.0066475522428533,0.7419510830210648
S2,lag0_abs_r,308,0.18455306283009548,0.1597811133334445,0.044315758962047,0.2698608872262722,0.407446091879104,0.0032697703949302,0.6815787544027265
S2,negative_peak_abs_r,308,0.19057293856926477,0.15558631786742885,0.07224094582409785,0.2646702069576231,0.3906118461264695,0.0082282443162334,0.7397881829244224
S2,D_pos_0,308,-0.007773766371714445,-0.01106847032903805,-0.035113049185074754,0.015411755426927175,0.05165893319300804,-0.1407111809790292,0.1937077209965399
S2,D_pos_neg,308,-0.0011664577633355162,-0.0017616986588117,-0.03952311388573085,0.0376507918833427,0.09406214501902277,-0.2054006487965524,0.2288598691099101
S2,p_pos_surrogate,308,0.1967156220402973,0.056443556443556406,0.0019980019980019,0.3154345654345654,0.6322677322677324,0.0009990009990009,0.999000999000999
S2,q_pos_within_window,308,0.24243516353864986,0.1125197383261899,0.0072398190045248,0.42011867442901923,0.7014061207609595,0.0042149631190727,0.9990009990009988
S2,p_pos_audit_surrogate,308,0.22205716361560512,0.0969030969030969,0.0079920079920079,0.38036963036963034,0.6556443556443556,0.0009990009990009,0.994005994005994
S2,positive_peak_lag,308,2.029220779220779,1.0,1.0,3.0,5.0,1.0,5.0
S2,positive_peak_signed_r,308,0.07360164311932244,0.06359737549298125,-0.06655747497223642,0.2079677994091531,0.3508274011425304,-0.5784163664237059,0.7419510830210648
S2,negative_peak_lag,308,-2.2240259740259742,-1.0,-4.0,-1.0,-1.0,-5.0,-1.0
S2,negative_peak_signed_r,308,0.0748226461238738,0.0683225522840115,-0.0765784792701148,0.20520476292007395,0.3601520071374251,-0.5728724081788539,0.7397881829244224
S2,D_pos_neg_CI90_low,308,-0.06445919222145481,-0.0580109630251409,-0.10573306184999275,-0.019696051888629926,0.0198382744667878,-0.274056164189134,0.1546345769980762
S2,D_pos_neg_CI90_high,308,0.06303306288429238,0.055315979412527055,0.0234380355863209,0.10021309737254608,0.1717842513517234,-0.1636456835741364,0.2906690418026593
S2,D_pos_neg_CI95_low,308,-0.07749547995769757,-0.0704527553257277,-0.12011755490374362,-0.03189988299454835,0.00828149859153941,-0.293577744198969,0.1464698204164994
S2,D_pos_neg_CI95_high,308,0.0759916368798777,0.06598604652059875,0.03635675740212178,0.1136778162898498,0.18509257635854395,-0.1544331678338325,0.3140498181754647
S2,P_D_pos_neg_gt_0,308,0.4956850649350649,0.4955,0.16675,0.8474999999999999,0.9849,0.0,1.0
S2,D_pos_0_CI90_low,308,-0.04005543741815062,-0.03565505258281595,-0.05999654109044082,-0.018857988907174352,0.0008561912902421896,-0.167250129575307,0.1090297316142672
S2,D_pos_0_CI90_high,308,0.04443709003312141,0.04176618264004365,0.004498118458295825,0.07665530053142494,0.12341080491528134,-0.1191535579750136,0.2794972467504587
S2,D_pos_0_CI95_low,308,-0.04537937698886808,-0.040439214887331154,-0.06548529953152542,-0.02496157350619465,-0.0060824360255320245,-0.194249659283643,0.0966740760607878
S2,D_pos_0_CI95_high,308,0.05639795185906094,0.0552994294359126,0.015710050882085602,0.09220232352799468,0.1382872422808348,-0.1140577585628193,0.2979792843028763
S2,P_D_pos_0_gt_0,308,0.43024999999999997,0.3945,0.07425,0.73575,0.9566,0.0,1.0
S2,D_pos_neg_robustness,308,-0.0011664577633355162,-0.0017616986588117,-0.03952311388573085,0.0376507918833427,0.09406214501902277,-0.2054006487965524,0.2288598691099101
S2,D_pos_0_robustness,308,-0.007773766371714445,-0.01106847032903805,-0.035113049185074754,0.015411755426927175,0.05165893319300804,-0.1407111809790292,0.1937077209965399
S2,D_pos_neg_bootstrap_mean,308,-0.000741048886748522,-0.0006719565268774,-0.035077398717871196,0.034875144336734096,0.0888326837507789,-0.2114132235514555,0.2041846864395562
S2,D_pos_neg_CI90_low_robustness,308,-0.06445919222145481,-0.0580109630251409,-0.10573306184999275,-0.019696051888629926,0.0198382744667878,-0.274056164189134,0.1546345769980762
S2,D_pos_neg_CI90_high_robustness,308,0.06303306288429238,0.055315979412527055,0.0234380355863209,0.10021309737254608,0.1717842513517234,-0.1636456835741364,0.2906690418026593
S2,D_pos_neg_CI95_low_robustness,308,-0.07749547995769757,-0.0704527553257277,-0.12011755490374362,-0.03189988299454835,0.00828149859153941,-0.293577744198969,0.1464698204164994
S2,D_pos_neg_CI95_high_robustness,308,0.0759916368798777,0.06598604652059875,0.03635675740212178,0.1136778162898498,0.18509257635854395,-0.1544331678338325,0.3140498181754647
S2,P_D_pos_neg_gt_0_robustness,308,0.4956850649350649,0.4955,0.16675,0.8474999999999999,0.9849,0.0,1.0
S2,D_pos_0_bootstrap_mean,308,-0.0029743902315411655,-0.0029624163603792497,-0.027846105644993575,0.0201649934922379,0.054547283112332375,-0.1415897340956058,0.1907149602096349
S2,D_pos_0_CI90_low_robustness,308,-0.04005543741815062,-0.03565505258281595,-0.05999654109044082,-0.018857988907174352,0.0008561912902421896,-0.167250129575307,0.1090297316142672
S2,D_pos_0_CI90_high_robustness,308,0.04443709003312141,0.04176618264004365,0.004498118458295825,0.07665530053142494,0.12341080491528134,-0.1191535579750136,0.2794972467504587
S2,D_pos_0_CI95_low_robustness,308,-0.04537937698886808,-0.040439214887331154,-0.06548529953152542,-0.02496157350619465,-0.0060824360255320245,-0.194249659283643,0.0966740760607878
S2,D_pos_0_CI95_high_robustness,308,0.05639795185906094,0.0552994294359126,0.015710050882085602,0.09220232352799468,0.1382872422808348,-0.1140577585628193,0.2979792843028763
S2,P_D_pos_0_gt_0_robustness,308,0.43024999999999997,0.3945,0.07425,0.73575,0.9566,0.0,1.0
S2,D_pos_0_used,308,-0.007773766371714445,-0.01106847032903805,-0.035113049185074754,0.015411755426927175,0.05165893319300804,-0.1407111809790292,0.1937077209965399
S2,D_pos_0_CI90_low_used,308,-0.04005543741815062,-0.03565505258281595,-0.05999654109044082,-0.018857988907174352,0.0008561912902421896,-0.167250129575307,0.1090297316142672
S2,D_pos_0_CI90_high_used,308,0.04443709003312141,0.04176618264004365,0.004498118458295825,0.07665530053142494,0.12341080491528134,-0.1191535579750136,0.2794972467504587
S2,P_D_pos_0_gt_0_used,308,0.43024999999999997,0.3945,0.07425,0.73575,0.9566,0.0,1.0
S2,D_pos_neg_used,308,-0.0011664577633355162,-0.0017616986588117,-0.03952311388573085,0.0376507918833427,0.09406214501902277,-0.2054006487965524,0.2288598691099101
S2,D_pos_neg_CI90_low_used,308,-0.06445919222145481,-0.0580109630251409,-0.10573306184999275,-0.019696051888629926,0.0198382744667878,-0.274056164189134,0.1546345769980762
S2,D_pos_neg_CI90_high_used,308,0.06303306288429238,0.055315979412527055,0.0234380355863209,0.10021309737254608,0.1717842513517234,-0.1636456835741364,0.2906690418026593
S2,P_D_pos_neg_gt_0_used,308,0.4956850649350649,0.4955,0.16675,0.8474999999999999,0.9849,0.0,1.0
T2,positive_peak_abs_r,308,0.18782856591873318,0.14528423779725594,0.06744485807168825,0.25835762699420584,0.4195853034421297,0.0144699931427275,0.7173995645614188
T2,lag0_abs_r,308,0.16190047379465575,0.1124252407697491,0.0423753618519781,0.2491505087514446,0.4095086272585471,0.00095521411868,0.5819740203271208
T2,negative_peak_abs_r,308,0.1844566190345768,0.1444579130371672,0.06823654407803587,0.27165837969403067,0.39114108673126563,0.0101351562980415,0.6735794803345568
T2,D_pos_0,308,0.00741321556836805,-0.0040697683695841,-0.03463223700017925,0.030520031737235002,0.11260572735168033,-0.1463441159372406,0.3373697857329938
T2,D_pos_neg,308,0.003229483425015423,-0.00152709134120565,-0.052876229858345926,0.056679511265453925,0.13815582498342802,-0.2891444044486552,0.3550797323976793
T2,p_pos_surrogate,308,0.29111148591668073,0.1688311688311688,0.0189810189810189,0.5154845154845155,0.7642357642357643,0.0009990009990009,0.999000999000999
T2,q_pos_within_window,308,0.39628979449280416,0.3365666591473043,0.0740019474196689,0.686489476189047,0.8488385520409,0.0080971659919028,0.9990009990009988
T2,p_pos_audit_surrogate,308,0.3091875656810721,0.2187812187812187,0.054695304695304654,0.5324675324675324,0.7441558441558442,0.0009990009990009,0.997002997002997
T2,positive_peak_lag,308,2.435064935064935,2.0,1.0,4.0,5.0,1.0,5.0
T2,positive_peak_signed_r,308,0.05678302135787204,0.0544830636041254,-0.0961736771107473,0.20065215882922083,0.3557091940952746,-0.6371558185093762,0.7173995645614188
T2,negative_peak_lag,308,-2.438311688311688,-2.0,-4.0,-1.0,-1.0,-5.0,-1.0
T2,negative_peak_signed_r,308,0.05880007748671957,0.05749266287077335,-0.08001691704066813,0.20008064955334867,0.35255253107117485,-0.6151254777755443,0.6735794803345568
T2,D_pos_neg_CI90_low,308,-0.09979567741974459,-0.09272446286394935,-0.15481051758499914,-0.04537891569098725,-0.0018545671796201919,-0.3713405319962679,0.224587138572602
T2,D_pos_neg_CI90_high,308,0.10253502391256045,0.0886346016846766,0.0426430341810073,0.1492140067615001,0.21574047356382953,-0.1771176353838679,0.4436841555325322
T2,D_pos_neg_CI95_low,308,-0.1199837553414067,-0.1143459196752119,-0.17483359576921115,-0.060591782371090926,-0.01828082441434328,-0.3900340146104621,0.2045487113519745
T2,D_pos_neg_CI95_high,308,0.12225334210146474,0.11088144008510345,0.0601446975345125,0.1727477957543255,0.24009996257339367,-0.1614976924408206,0.4632059086585475
T2,P_D_pos_neg_gt_0,308,0.49563636363636365,0.475,0.22175,0.77525,0.947,0.0,1.0
T2,D_pos_0_CI90_low,308,-0.04832120103070317,-0.043116252408332945,-0.07336703589543647,-0.028250742373666326,-0.0003276997480494781,-0.1814111591847698,0.158851407772615
T2,D_pos_0_CI90_high,308,0.0920543738012749,0.08094448190451381,0.04327539513853125,0.13693354570295665,0.2130649082769828,-0.1092753642925994,0.4090437284902583
T2,D_pos_0_CI95_low,308,-0.057206818342549114,-0.0517971700217291,-0.08089328109149478,-0.036785817271111326,-0.013018856136954913,-0.1865451686436559,0.1444702480455847
T2,D_pos_0_CI95_high,308,0.11075582932144572,0.09837832801112265,0.05658585524230345,0.15578957108612887,0.23884987943641803,-0.1016937842710984,0.4284182728309735
T2,P_D_pos_0_gt_0,308,0.5079253246753247,0.5415000000000001,0.23025,0.7595000000000001,0.9462999999999999,0.0,1.0
T2,D_pos_neg_robustness,308,0.003229483425015423,-0.00152709134120565,-0.052876229858345926,0.056679511265453925,0.13815582498342802,-0.2891444044486552,0.3550797323976793
T2,D_pos_0_robustness,308,0.00741321556836805,-0.0040697683695841,-0.03463223700017925,0.030520031737235002,0.11260572735168033,-0.1463441159372406,0.3373697857329938
T2,D_pos_neg_bootstrap_mean,308,0.0019173708069992817,-0.00382285150952765,-0.043893714007877074,0.0434807902231798,0.10428460329967833,-0.25993728978046,0.3234644259335291
T2,D_pos_neg_CI90_low_robustness,308,-0.09979567741974459,-0.09272446286394935,-0.15481051758499914,-0.04537891569098725,-0.0018545671796201919,-0.3713405319962679,0.224587138572602
T2,D_pos_neg_CI90_high_robustness,308,0.10253502391256045,0.0886346016846766,0.0426430341810073,0.1492140067615001,0.21574047356382953,-0.1771176353838679,0.4436841555325322
T2,D_pos_neg_CI95_low_robustness,308,-0.1199837553414067,-0.1143459196752119,-0.17483359576921115,-0.060591782371090926,-0.01828082441434328,-0.3900340146104621,0.2045487113519745
T2,D_pos_neg_CI95_high_robustness,308,0.12225334210146474,0.11088144008510345,0.0601446975345125,0.1727477957543255,0.24009996257339367,-0.1614976924408206,0.4632059086585475
T2,P_D_pos_neg_gt_0_robustness,308,0.49563636363636365,0.475,0.22175,0.77525,0.947,0.0,1.0
T2,D_pos_0_bootstrap_mean,308,0.013443504542810496,0.009436783990109849,-0.01682417648096585,0.036920992136182273,0.08593676063921886,-0.1470335692387815,0.2783244175957343
T2,D_pos_0_CI90_low_robustness,308,-0.04832120103070317,-0.043116252408332945,-0.07336703589543647,-0.028250742373666326,-0.0003276997480494781,-0.1814111591847698,0.158851407772615
T2,D_pos_0_CI90_high_robustness,308,0.0920543738012749,0.08094448190451381,0.04327539513853125,0.13693354570295665,0.2130649082769828,-0.1092753642925994,0.4090437284902583
T2,D_pos_0_CI95_low_robustness,308,-0.057206818342549114,-0.0517971700217291,-0.08089328109149478,-0.036785817271111326,-0.013018856136954913,-0.1865451686436559,0.1444702480455847
T2,D_pos_0_CI95_high_robustness,308,0.11075582932144572,0.09837832801112265,0.05658585524230345,0.15578957108612887,0.23884987943641803,-0.1016937842710984,0.4284182728309735
T2,P_D_pos_0_gt_0_robustness,308,0.5079253246753247,0.5415000000000001,0.23025,0.7595000000000001,0.9462999999999999,0.0,1.0
T2,D_pos_0_used,308,0.00741321556836805,-0.0040697683695841,-0.03463223700017925,0.030520031737235002,0.11260572735168033,-0.1463441159372406,0.3373697857329938
T2,D_pos_0_CI90_low_used,308,-0.04832120103070317,-0.043116252408332945,-0.07336703589543647,-0.028250742373666326,-0.0003276997480494781,-0.1814111591847698,0.158851407772615
T2,D_pos_0_CI90_high_used,308,0.0920543738012749,0.08094448190451381,0.04327539513853125,0.13693354570295665,0.2130649082769828,-0.1092753642925994,0.4090437284902583
T2,P_D_pos_0_gt_0_used,308,0.5079253246753247,0.5415000000000001,0.23025,0.7595000000000001,0.9462999999999999,0.0,1.0
T2,D_pos_neg_used,308,0.003229483425015423,-0.00152709134120565,-0.052876229858345926,0.056679511265453925,0.13815582498342802,-0.2891444044486552,0.3550797323976793
T2,D_pos_neg_CI90_low_used,308,-0.09979567741974459,-0.09272446286394935,-0.15481051758499914,-0.04537891569098725,-0.0018545671796201919,-0.3713405319962679,0.224587138572602
T2,D_pos_neg_CI90_high_used,308,0.10253502391256045,0.0886346016846766,0.0426430341810073,0.1492140067615001,0.21574047356382953,-0.1771176353838679,0.4436841555325322
T2,P_D_pos_neg_gt_0_used,308,0.49563636363636365,0.475,0.22175,0.77525,0.947,0.0,1.0
S3,positive_peak_abs_r,308,0.1605530528376376,0.11894663929504296,0.06005716315876285,0.24043585461049163,0.33764016805205466,0.0087190109151407,0.6000856219039459
S3,lag0_abs_r,308,0.1451523359352158,0.10860822357932226,0.0368159962370489,0.2369041158843338,0.3326718894860335,0.0008818283355299,0.6162898961839781
S3,negative_peak_abs_r,308,0.16088050917935684,0.11880804725522465,0.07128495551975308,0.23369198702177912,0.34698515891858817,0.0043573987529118,0.5946043556324193
S3,D_pos_0,308,0.0014347659378942952,-0.0074260539074129,-0.029984542495737426,0.022269413441593198,0.06994668610706067,-0.1129375747455949,0.3459389426293837
S3,D_pos_neg,308,-0.0003627565069818477,0.001049555311022,-0.04123597313002315,0.0351062185255144,0.09874503251675874,-0.2339392327421639,0.2642688328640701
S3,p_pos_surrogate,308,0.28700195907988113,0.1888111888111888,0.0119880119880119,0.4725274725274725,0.7982017982017982,0.0009990009990009,0.988011988011988
S3,q_pos_within_window,308,0.3880697803616439,0.37637846024942795,0.0473372781065088,0.6273209549071619,0.8833746898263027,0.0085470085470085,0.988011988011988
S3,p_pos_audit_surrogate,308,0.324753168909013,0.2607392607392607,0.04070929070929065,0.5501998001998002,0.8176823176823177,0.0009990009990009,0.995004995004995
S3,positive_peak_lag,308,2.2954545454545454,1.0,1.0,4.0,5.0,1.0,5.0
S3,positive_peak_signed_r,308,0.04513492338510508,0.056188508314239605,-0.06651383196443197,0.1590494519105697,0.28935165978735633,-0.5346141407062177,0.6000856219039459
S3,negative_peak_lag,308,-2.383116883116883,-1.0,-4.0,-1.0,-1.0,-5.0,-1.0
S3,negative_peak_signed_r,308,0.03547575089814034,0.0452429445668737,-0.08860185956664146,0.1509635679168135,0.29764757369212747,-0.5263053349792745,0.5946043556324193
S3,D_pos_neg_CI90_low,308,-0.07830859073672858,-0.07220844614349055,-0.1229349612246179,-0.030238972989746225,0.006799633789403539,-0.3755140811773973,0.1826772621546359
S3,D_pos_neg_CI90_high,308,0.07849671513106626,0.07007006065458571,0.03550203539680548,0.11288132335583075,0.17925929837638888,-0.150145391043742,0.3763712403372067
S3,D_pos_neg_CI95_low,308,-0.09410032021080385,-0.08845707048395676,-0.13986513188747926,-0.042349732452651875,-0.009895293303892978,-0.3997599208691678,0.1680669245489437
