object,window_id,break_day,main_peak_day,left_start,left_end,right_start,right_end,feature_name,feature_group,left_mean,right_mean,delta,abs_delta,metric_fullseason_std,delta_z,contribution_abs,contribution_share,rank_within_break,source_v10_2_support,edge_limited_flag
V,W004,80,80,70,79,81,90,V_profile_lat_24.0,profile_structure,4.700890959949556,5.853395171059078,1.1525042111095223,1.1525042111095223,1.7761209430838745,0.6488883629221952,0.4210561075358465,0.05533326866411016,6,0.901,False
V,W004,80,80,70,79,81,90,V_profile_lat_26.0,profile_structure,3.847159349770462,5.659134882349773,1.8119755325793108,1.8119755325793108,1.76247155250314,1.028087817931508,1.0569645613791696,0.13890145041598242,4,0.901,False
V,W004,80,80,70,79,81,90,V_profile_lat_28.0,profile_structure,2.5421292432151477,4.459201997030693,1.9170727538155452,1.9170727538155452,1.4747062316442292,1.2999692499285764,1.6899200507598655,0.22208156707856677,2,0.901,False
V,W004,80,80,70,79,81,90,V_profile_lat_30.0,profile_structure,1.6764188936234365,3.4006958816308277,1.7242769880073912,1.7242769880073912,1.3018660459434668,1.3244657492836,1.754209521025368,0.2305301953416576,1,0.901,False
V,W004,80,80,70,79,81,90,V_strength,strength,3.6336466294667646,4.394212180185038,0.7605655507182734,0.7605655507182734,0.9289887300571982,0.8187026667927884,0.6702740566136235,0.08808435215496095,5,0.901,False
V,W004,80,80,70,79,81,90,V_NS_diff,latitudinal_structure,0.8983821038785182,2.159760935365223,1.2613788314867047,1.2613788314867047,1.0695882822933545,1.179312500303503,1.3907779733720997,0.182769682888814,3,0.901,False
V,W004,80,80,70,79,81,90,V_pos_centroid_lat,position,20.658954071516018,21.56179142125393,0.9028373497379114,0.9028373497379114,1.4649293146228273,0.6163009646444018,0.37982687902162016,0.049915111944943094,7,0.901,False
V,W005,95,95,85,94,96,105,V_profile_lat_10.0,profile_structure,1.6220382886498512,1.7287625759644922,0.10672428731464101,0.10672428731464101,0.765344698917173,0.1394460397591265,0.01944519800450389,0.00666310490607691,11,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_12.0,profile_structure,1.8872552418728943,1.8821533624482552,-0.005101879424639133,0.005101879424639133,0.7103167069151576,-0.007182541780266338,5.158890642527154e-05,1.7677490114616057e-05,14,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_14.0,profile_structure,2.4272607906685906,2.215955874242004,-0.21130491642658678,0.21130491642658678,0.7258419286740359,-0.29111698853302237,0.08474910101253588,0.02904018517124082,9,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_16.0,profile_structure,3.1328006423200123,2.6783746184335167,-0.45442602388649567,0.45442602388649567,0.8775031932036192,-0.5178625301948607,0.268181600179823,0.09189529134462136,6,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_18.0,profile_structure,3.786021917108802,3.112652251426492,-0.6733696656823103,0.6733696656823103,1.0742221474191482,-0.626843960813973,0.3929333512089497,0.13464281205031586,4,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_20.0,profile_structure,4.364142893156933,3.4754544573936514,-0.8886884357632812,0.8886884357632812,1.2719889289130513,-0.6986605115523211,0.488126510402551,0.1672617653724128,1,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_22.0,profile_structure,5.308185687975461,4.221473432018389,-1.0867122559570728,1.0867122559570728,1.5876545523752004,-0.6844765155816197,0.46850810038275525,0.1605393075181882,2,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_24.0,profile_structure,5.931451756274294,4.839021552592717,-1.0924302036815767,1.0924302036815767,1.7761209430838745,-0.6150652115980306,0.3783052145181302,0.12963032468306007,5,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_26.0,profile_structure,5.921894524817163,5.138797962916111,-0.7830965619010524,0.7830965619010524,1.76247155250314,-0.4443172775122888,0.19741784309593224,0.06764733373118399,7,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_28.0,profile_structure,4.891475811615319,4.661479851166768,-0.22999596044855064,0.22999596044855064,1.4747062316442292,-0.15596052658712578,0.024323685853333568,0.008334770903627803,10,0.943,False
V,W005,95,95,85,94,96,105,V_profile_lat_30.0,profile_structure,3.891185421331399,4.066358448437309,0.17517302710590954,0.17517302710590954,1.3018660459434668,0.134555338970348,0.01810513924542525,0.006203919451139392,12,0.943,False
V,W005,95,95,85,94,96,105,V_strength,strength,4.45409269154,3.831367757897193,-0.6227249336428065,0.6227249336428065,0.9289887300571982,-0.6703256062153355,0.4493364183479571,0.15396992578218213,3,0.943,False
V,W005,95,95,85,94,96,105,V_NS_diff,latitudinal_structure,2.452940011254769,2.0691134830855438,-0.38382652816922525,0.38382652816922525,1.0695882822933545,-0.3588544625285581,0.12877652527666034,0.04412665261416783,8,0.943,False
V,W005,95,95,85,94,96,105,V_pos_centroid_lat,position,21.808146308404382,21.821132879411543,0.012986571007161274,0.012986571007161274,1.4649293146228273,0.008864981318576715,7.858789377871415e-05,2.6928981668066128e-05,13,0.943,False
V,W006,114,114,104,113,115,124,V_profile_lat_10.0,profile_structure,1.7031323127423348,1.7703061765298753,0.06717386378754053,0.06717386378754053,0.765344698917173,0.08776942452541892,0.007703471881523208,0.0010940837563601282,13,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_12.0,profile_structure,1.7839214985042529,1.7534383926269812,-0.030483105877271655,0.030483105877271655,0.7103167069151576,-0.042914809099249496,0.0018416808400250272,0.0002615642819835466,14,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_14.0,profile_structure,2.0299593410632353,1.874964580991195,-0.15499476007204027,0.15499476007204027,0.7258419286740359,-0.2135378984721698,0.0455984340839107,0.006476106723556998,12,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_16.0,profile_structure,2.443704976949914,2.0897641143648973,-0.3539408625850169,0.3539408625850169,0.8775031932036192,-0.4033499425715338,0.1626911761724596,0.023106175486969714,11,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_18.0,profile_structure,2.8544348323509356,2.247374259342145,-0.6070605730087908,0.6070605730087908,1.0742221474191482,-0.5651164188592391,0.319356566864291,0.04535654022846521,9,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_20.0,profile_structure,3.1896406007215807,2.3627642393023307,-0.82687636141925,0.82687636141925,1.2719889289130513,-0.6500656905291136,0.42258540200309325,0.06001759091448516,8,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_22.0,profile_structure,3.85367357095168,2.6149782568897644,-1.2386953140619155,1.2386953140619155,1.5876545523752004,-0.7802045553352731,0.6087191481659112,0.08645319181226263,6,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_24.0,profile_structure,4.447146494731122,2.829451811012971,-1.6176946837181507,1.6176946837181507,1.7761209430838745,-0.9108020993825743,0.8295604642397048,0.11781812704738095,5,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_26.0,profile_structure,4.7674738271714245,3.0415280148789288,-1.7259458122924958,1.7259458122924958,1.76247155250314,-0.9792758412703066,0.9589811732956668,0.13619907237858403,3,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_28.0,profile_structure,4.458483649655741,3.1052478803227466,-1.3532357693329944,1.3532357693329944,1.4747062316442292,-0.9176307391230042,0.842046173383431,0.11959140691013381,4,0.933,False
V,W006,114,114,104,113,115,124,V_profile_lat_30.0,profile_structure,4.04391252655589,3.057694172862253,-0.9862183536936371,0.9862183536936371,1.3018660459434668,-0.7575421117761163,0.5738700511142178,0.08150375711652175,7,0.933,False
V,W006,114,114,104,113,115,124,V_strength,strength,3.5971367549731132,2.667301288912979,-0.9298354660601342,0.9298354660601342,0.9289887300571982,-1.0009114599300732,1.0018237506193506,0.14228377920316154,2,0.933,False
V,W006,114,114,104,113,115,124,V_NS_diff,latitudinal_structure,1.9517367806996102,0.8660657695715054,-1.0856710111281047,1.0856710111281047,1.0695882822933545,-1.0150363734354555,1.0302988393970014,0.14632794689425982,1,0.933,False
V,W006,114,114,104,113,115,124,V_pos_centroid_lat,position,21.863320492256992,21.151736600453283,-0.7115838918037092,0.7115838918037092,1.4649293146228273,-0.4857462300062692,0.2359493999653034,0.03351065724587467,10,0.933,False
V,W007,136,136,126,135,137,146,V_profile_lat_10.0,profile_structure,1.9765492157035283,1.8834903459510262,-0.0930588697525021,0.0930588697525021,0.765344698917173,-0.12159079416655516,0.014784321226053585,0.006190707652625149,14,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_12.0,profile_structure,2.014011097860054,1.8436936256398073,-0.1703174722202465,0.1703174722202465,0.7103167069151576,-0.23977680739049512,0.0574929173623786,0.024074276934662464,13,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_14.0,profile_structure,2.153159064672729,1.866847750910075,-0.28631131376265406,0.28631131376265406,0.7258419286740359,-0.39445408490755784,0.15559402510025885,0.06515261046908688,9,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_16.0,profile_structure,2.3412296092796416,1.8895367460222865,-0.45169286325735514,0.45169286325735514,0.8775031932036192,-0.5147478285615114,0.2649653270087911,0.11095016487486749,3,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_18.0,profile_structure,2.410805574462673,1.850202020805272,-0.5606035536574008,0.5606035536574008,1.0742221474191482,-0.5218692939856697,0.27234756000510135,0.11404136166401618,2,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_20.0,profile_structure,2.3591513819835592,1.706583545013714,-0.6525678369698453,0.6525678369698453,1.2719889289130513,-0.5130294943113081,0.26319926203331645,0.11021065226610212,4,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_22.0,profile_structure,2.3283925613821044,1.6411711132316,-0.6872214481505043,0.6872214481505043,1.5876545523752004,-0.4328532596227507,0.1873619443660404,0.07845493919284853,5,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_24.0,profile_structure,2.2671359919670704,1.5650676162239185,-0.7020683757431518,0.7020683757431518,1.7761209430838745,-0.3952818519915383,0.1562477425138604,0.06542634460494329,7,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_26.0,profile_structure,2.1974952210280727,1.5022184438088555,-0.6952767772192172,0.6952767772192172,1.76247155250314,-0.39448964508491186,0.1556220800792197,0.06516435806103185,8,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_28.0,profile_structure,2.142987990048028,1.5702183625431732,-0.572769627504855,0.572769627504855,1.4747062316442292,-0.3883957463624761,0.15085125579246486,0.06316664859775967,10,0.833,False
V,W007,136,136,126,135,137,146,V_profile_lat_30.0,profile_structure,2.0381206492765975,1.4871823830493827,-0.5509382662272149,0.5509382662272149,1.3018660459434668,-0.4231912092214898,0.17909079956234675,0.07499152422443167,6,0.833,False
V,W007,136,136,126,135,137,146,V_strength,strength,2.4566972352219194,1.9365429744513842,-0.5201542607705352,0.5201542607705352,0.9289887300571982,-0.5599145005112267,0.3135042478827365,0.13127509317627392,1,0.833,False
V,W007,136,136,126,135,137,146,V_NS_diff,latitudinal_structure,0.012356888505330853,-0.280599260957322,-0.29295614946265286,0.29295614946265286,1.0695882822933545,-0.2738961844594183,0.0750191198614277,0.031413105297044,12,0.833,False
V,W007,136,136,126,135,137,146,V_pos_centroid_lat,position,20.065504120030383,19.513346997756408,-0.5521571222739752,0.5521571222739752,1.4649293146228273,-0.3769172456052229,0.14206661003462792,0.05948821298430683,11,0.833,False
V,W008,161,161,151,160,162,171,V_profile_lat_10.0,profile_structure,1.5371428007678507,1.1596815229848114,-0.3774612777830393,0.3774612777830393,0.765344698917173,-0.4931912095518266,0.24323756917919373,0.029695132409960055,11,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_12.0,profile_structure,1.5547251412892515,1.0150509970434947,-0.5396741442457569,0.5396741442457569,0.7103167069151576,-0.7597655228883944,0.5772436497698753,0.07047154216582799,6,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_14.0,profile_structure,1.552700198609335,0.769068075780351,-0.783632122828984,0.783632122828984,0.7258419286740359,-1.0796181535840992,1.1655753575483396,0.14229674590558744,3,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_16.0,profile_structure,1.4941236227514878,0.4568947766198578,-1.03722884613163,1.03722884613163,0.8775031932036192,-1.182022873722976,1.3971780740043227,0.17057146249182417,1,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_18.0,profile_structure,1.3572550819066937,0.09943995421732091,-1.2578151276893728,1.2578151276893728,1.0742221474191482,-1.1709078338324268,1.371025155330146,0.16737863999504754,2,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_20.0,profile_structure,1.1445536057301433,-0.19608381634432173,-1.340637422074465,1.340637422074465,1.2719889289130513,-1.0539694108973698,1.110851519107349,0.13561590447977417,4,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_22.0,profile_structure,0.9198358736931601,-0.3535254855749875,-1.2733613592681476,1.2733613592681476,1.5876545523752004,-0.8020393084648942,0.6432670523228458,0.07853186643063016,5,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_24.0,profile_structure,0.7151242446656265,-0.4280646915646944,-1.143188936230321,1.143188936230321,1.7761209430838745,-0.6436436328741244,0.41427712613940065,0.050576126692272204,7,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_26.0,profile_structure,0.5262760460045169,-0.5102165164807889,-1.0364925624853059,1.0364925624853059,1.76247155250314,-0.5880903785443987,0.3458502933364942,0.04222238484501847,8,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_28.0,profile_structure,0.6560298982939867,-0.19158921732360304,-0.8476191156175897,0.8476191156175897,1.4747062316442292,-0.5747715018960309,0.330362279391819,0.04033156416955112,9,0.879,False
V,W008,161,161,151,160,162,171,V_profile_lat_30.0,profile_structure,0.6598966172947156,-0.06694651095103916,-0.7268431282457548,0.7268431282457548,1.3018660459434668,-0.5583086912133183,0.3117085946843284,0.03805426942765826,10,0.879,False
V,W008,161,161,151,160,162,171,V_strength,strength,1.41721910344349,1.0488307345312156,-0.36838836891227444,0.36838836891227444,0.9289887300571982,-0.3965477265688597,0.15725009944693114,0.019197538194093398,12,0.879,False
V,W008,161,161,151,160,162,171,V_NS_diff,latitudinal_structure,-0.7290290415165163,-0.9138626826747226,-0.18483364115820633,0.18483364115820633,1.0695882822933545,-0.17280821435505622,0.02986267894858306,0.0036457205541345072,14,0.879,False
V,W008,161,161,151,160,162,171,V_pos_centroid_lat,position,17.98885606879611,17.540984842163244,-0.4478712266328664,0.4478712266328664,1.4649293146228273,-0.30572889910949774,0.09347015975070545,0.011411102238620545,13,0.879,False
H,W001,19,19,9,18,20,29,H_profile_lat_14.0,profile_structure,5880.710579251718,5882.92326060877,2.2126813570521335,2.2126813570521335,8.20036579772588,0.26982715303583027,0.07280669251542136,0.015299762413268093,13,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_16.0,profile_structure,5880.463747318839,5882.919588988225,2.4558416693862455,2.4558416693862455,8.104394103169303,0.3030259434725271,0.09182472241741518,0.01929625406830794,12,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_18.0,profile_structure,5877.356756075667,5880.623808563111,3.2670524874438343,3.2670524874438343,7.214972433087099,0.4528156576818235,0.20504201984182238,0.043087992050346316,10,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_20.0,profile_structure,5869.260971154838,5874.084399772888,4.823428618049547,4.823428618049547,5.798806260841756,0.8317968218081483,0.6918859527701364,0.14539447307290515,2,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_22.0,profile_structure,5855.089623154336,5862.361028951975,7.2714057976390905,7.2714057976390905,7.343357397396605,0.9902018115333948,0.9804996275640168,0.20604440099857332,1,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_24.0,profile_structure,5834.70631108124,5845.22860864218,10.522297560940387,10.522297560940387,13.72679066504408,0.7665519069752813,0.5876018260874403,0.12347997171875488,3,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_26.0,profile_structure,5808.617491912297,5823.108303781756,14.490811869459321,14.490811869459321,22.827243362320157,0.6348034074661175,0.40297536613059365,0.08468215142298753,5,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_28.0,profile_structure,5777.877177141522,5796.895139539782,19.017962398259442,19.017962398259442,33.27000098091437,0.5716249425171038,0.32675507490768224,0.0686650476858051,6,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_30.0,profile_structure,5743.934794803803,5767.480702843395,23.545908039592177,23.545908039592177,43.97744733806773,0.5354087029787717,0.2866624792254106,0.060239899292475085,7,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_32.0,profile_structure,5707.624515942451,5735.250102948454,27.625587006003116,27.625587006003116,54.16692875015325,0.5100083693765998,0.26010853683417823,0.054659794007024705,8,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_34.0,profile_structure,5669.553108360027,5700.719152764402,31.16604440437459,31.16604440437459,63.37487769749569,0.4917728528509,0.24184053880111295,0.0508209157388937,9,0.784,False
H,W001,19,19,9,18,20,29,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.784,False
H,W001,19,19,9,18,20,29,H_strength,strength,5803.862099391076,5818.013514786177,14.15141539510114,14.15141539510114,21.332343714720544,0.6633783696882709,0.44007086137026824,0.09247748237624191,4,0.784,False
H,W001,19,19,9,18,20,29,H_centroid_lat,position,24.930114562113435,24.94016685957879,0.010052297465357185,0.010052297465357185,0.02445189545465618,0.41110504026182193,0.16900735412867424,0.03551558620405784,11,0.784,False
H,W001,19,19,9,18,20,29,H_west_extent_lon,shape_extent,110.0,110.0,0.0,0.0,6.898307097855714,0.0,0.0,0.0,16,0.784,False
H,W001,19,19,9,18,20,29,H_zonal_width,shape_extent,30.0,30.0,0.0,0.0,6.898307097855714,0.0,0.0,0.0,15,0.784,False
H,W001,19,19,9,18,20,29,H_north_edge_lat,shape_extent,19.95,19.725,-0.22499999999999787,0.22499999999999787,5.624654184381255,-0.04000245928448165,0.0016001967488066121,0.00033626895035836825,14,0.784,False
H,W001,19,19,9,18,20,29,H_south_edge_lat,shape_extent,15.0,15.0,0.0,0.0,2.910654600615063,0.0,0.0,0.0,17,0.784,False
H,W002,35,35,25,34,36,45,H_profile_lat_14.0,profile_structure,5882.4449755714895,5879.189888845647,-3.255086725842375,3.255086725842375,8.20036579772588,-0.39694408836566564,0.15756460928844937,0.04734024221599656,9,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_16.0,profile_structure,5882.583202305717,5879.679314045676,-2.90388826004164,2.90388826004164,8.104394103169303,-0.3583103465940949,0.12838630447638041,0.0385736288026583,13,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_18.0,profile_structure,5880.702176566107,5879.192224904631,-1.5099516614754975,1.5099516614754975,7.214972433087099,-0.20928030917380536,0.04379824780788356,0.01315917114398255,15,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_20.0,profile_structure,5874.821967703067,5875.888801386359,1.066833683292316,1.066833683292316,5.798806260841756,0.18397470708663322,0.03384669284761249,0.010169229275865534,16,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_22.0,profile_structure,5864.022003709887,5868.773691934462,4.751688224574536,4.751688224574536,7.343357397396605,0.6470729895645597,0.4187034538240168,0.1257993340650282,2,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_24.0,profile_structure,5848.067980963383,5857.226812945038,9.158831981654657,9.158831981654657,13.72679066504408,0.6672231117341783,0.4451866808322397,0.13375621211583044,1,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_26.0,profile_structure,5827.353144041774,5840.904418150441,13.551274108667712,13.551274108667712,22.827243362320157,0.5936447907256994,0.35241413755575945,0.10588272777479729,3,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_28.0,profile_structure,5802.7717901331725,5819.892790575917,17.121000442744844,17.121000442744844,33.27000098091437,0.5146077528692234,0.26482113931311174,0.07956543627159496,4,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_30.0,profile_structure,5775.308452808795,5794.913885836696,19.6054330279012,19.6054330279012,43.97744733806773,0.4458065261766362,0.19874345878167982,0.05971241587852791,8,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_32.0,profile_structure,5745.450955914794,5766.760008627872,21.309052713078017,21.309052713078017,54.16692875015325,0.39339599280893467,0.1547604071581274,0.04649772048049038,10,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_34.0,profile_structure,5713.77683960783,5736.146406182245,22.36956657441533,22.36956657441533,63.37487769749569,0.3529721458586711,0.12458933575207498,0.03743283062528256,14,0.908,False
H,W002,35,35,25,34,36,45,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.908,False
H,W002,35,35,25,34,36,45,H_strength,strength,5822.524929742629,5832.727653831904,10.202724089274852,10.202724089274852,21.332343714720544,0.47827487807791824,0.22874685900044756,0.06872692897302439,7,0.908,False
H,W002,35,35,25,34,36,45,H_centroid_lat,position,24.94444975497374,24.95374037951367,0.009290624539929127,0.009290624539929127,0.02445189545465618,0.3799551882248283,0.14436594505896472,0.04337470728798771,11,0.908,False
H,W002,35,35,25,34,36,45,H_west_extent_lon,shape_extent,110.0,113.425,3.424999999999997,3.424999999999997,6.898307097855714,0.49649862660719146,0.24651088622282732,0.07406412591868815,5,0.908,False
H,W002,35,35,25,34,36,45,H_zonal_width,shape_extent,30.0,26.575,-3.4250000000000007,3.4250000000000007,6.898307097855714,-0.49649862660719113,0.246510886222827,0.07406412591868805,6,0.908,False
H,W002,35,35,25,34,36,45,H_north_edge_lat,shape_extent,19.725,21.825,2.099999999999998,2.099999999999998,5.624654184381255,0.37335628665516185,0.13939491678493138,0.041881163251556955,12,0.908,False
H,W002,35,35,25,34,36,45,H_south_edge_lat,shape_extent,15.0,15.0,0.0,0.0,2.910654600615063,0.0,0.0,0.0,17,0.908,False
H,W003,57,57,47,56,58,67,H_profile_lat_14.0,profile_structure,5878.8948632174815,5877.261607617566,-1.6332555999151737,1.6332555999151737,8.20036579772588,-0.1991686273761234,0.03966814213088909,0.0252146241389671,13,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_16.0,profile_structure,5879.02349486084,5877.825441688154,-1.1980531726867412,1.1980531726867412,8.104394103169303,-0.14782760530101635,0.021853000889033077,0.013890622906093055,15,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_18.0,profile_structure,5878.282388921371,5878.055056875848,-0.2273320455233261,0.2273320455233261,7.214972433087099,-0.03150837340429702,0.0009927775945846116,0.0006310483061808517,16,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_20.0,profile_structure,5875.353834927235,5876.379127874064,1.025292946828813,1.025292946828813,5.798806260841756,0.17681103673919696,0.03126214271278965,0.01987144181546959,14,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_22.0,profile_structure,5869.2701883473555,5871.82608234195,2.5558939945940438,2.5558939945940438,7.343357397396605,0.3480552363555849,0.12114244755454205,0.07700288237052985,3,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_24.0,profile_structure,5859.036109128792,5863.491277755085,4.455168626293016,4.455168626293016,13.72679066504408,0.32456010549053504,0.10533926207602724,0.06695775898853891,4,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_26.0,profile_structure,5843.875621768331,5850.511587513765,6.635965745434078,6.635965745434078,22.827243362320157,0.2907037718092556,0.08450868294412775,0.05371702737890643,6,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_28.0,profile_structure,5823.81033390297,5832.732339839291,8.922005936320602,8.922005936320602,33.27000098091437,0.2681696926140479,0.07191498403671293,0.04571197931232413,9,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_30.0,profile_structure,5799.875378858,5811.381582694348,11.506203836348504,11.506203836348504,43.97744733806773,0.26163873832639467,0.06845482939302762,0.04351256955637066,10,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_32.0,profile_structure,5773.558105210186,5788.219775620792,14.661670410605439,14.661670410605439,54.16692875015325,0.2706756825411374,0.07326532511911059,0.046570308969904696,8,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_34.0,profile_structure,5746.215879047489,5764.5785564163625,18.362677368873847,18.362677368873847,63.37487769749569,0.28974694762369246,0.08395329365724678,0.053364000204774976,7,0.724,False
H,W003,57,57,47,56,58,67,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.724,False
H,W003,57,57,47,56,58,67,H_strength,strength,5835.553812513093,5842.076071202522,6.5222586894287815,6.5222586894287815,21.332343714720544,0.30574505908262295,0.0934800411534366,0.059419573883790835,5,0.724,False
H,W003,57,57,47,56,58,67,H_centroid_lat,position,24.957070524914723,24.963339094598986,0.006268569684262815,0.006268569684262815,0.02445189545465618,0.2563633439331858,0.06572216411260492,0.041775580520783596,11,0.724,False
H,W003,57,57,47,56,58,67,H_west_extent_lon,shape_extent,117.55,121.475,3.924999999999997,3.924999999999997,6.898307097855714,0.5689801779367081,0.32373844288488796,0.2057808285989914,2,0.724,False
H,W003,57,57,47,56,58,67,H_zonal_width,shape_extent,22.45,18.525,-3.9250000000000007,3.9250000000000007,6.898307097855714,-0.5689801779367081,0.32373844288488796,0.2057808285989914,1,0.724,False
H,W003,57,57,47,56,58,67,H_north_edge_lat,shape_extent,23.1,24.525,1.4249999999999972,1.4249999999999972,5.624654184381255,0.2533489088017168,0.06418566959102061,0.0407989244493826,12,0.724,False
H,W003,57,57,47,56,58,67,H_south_edge_lat,shape_extent,15.0,15.0,0.0,0.0,2.910654600615063,0.0,0.0,0.0,17,0.724,False
H,W004,77,77,67,76,78,87,H_profile_lat_14.0,profile_structure,5875.56635320814,5870.827853459629,-4.738499748510549,4.738499748510549,8.20036579772588,-0.5778400458459136,0.3338991185832076,0.07646434032643294,6,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_16.0,profile_structure,5876.656756801536,5872.594077218309,-4.062679583226782,4.062679583226782,8.104394103169303,-0.5012934380423033,0.2512951110242726,0.05754766581373987,9,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_18.0,profile_structure,5878.040053018446,5875.906951887484,-2.1331011309621317,2.1331011309621317,7.214972433087099,-0.2956492420096819,0.08740847430089946,0.020016918147966554,14,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_20.0,profile_structure,5877.954947729968,5878.951390385342,0.9964426553742669,0.9964426553742669,5.798806260841756,0.171835824573783,0.029527550606951922,0.0067619366238407695,15,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_22.0,profile_structure,5875.275314889096,5880.5883953485645,5.313080459468438,5.313080459468438,7.343357397396605,0.723521976657714,0.5234840507066857,0.11988010863443103,2,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_24.0,profile_structure,5868.960752477849,5879.306744356618,10.345991878768473,10.345991878768473,13.72679066504408,0.7537079956435007,0.5680757426969432,0.13009179869980877,1,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_26.0,profile_structure,5858.099892969831,5873.486373766168,15.38648079633731,15.38648079633731,22.827243362320157,0.6740402488429937,0.4543302570603249,0.10404359120163185,3,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_28.0,profile_structure,5842.312230930178,5862.106179773763,19.793948843584985,19.793948843584985,33.27000098091437,0.594948850615898,0.3539641348491781,0.0810593157157862,5,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_30.0,profile_structure,5822.277846793773,5845.232105884394,22.954259090620326,22.954259090620326,43.97744733806773,0.5219552402431289,0.2724372728172624,0.062389312181167514,8,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_32.0,profile_structure,5799.696026509324,5824.0880917084705,24.3920651991466,24.3920651991466,54.16692875015325,0.45031287100763323,0.20278168179513734,0.046437880981964406,11,0.942,False
