object,window_id,break_day,main_peak_day,lat,left_profile,right_profile,delta_profile,abs_delta_profile,source_v10_2_support,edge_limited_flag
H,W004,77,77,16.0,5876.656756801536,5872.594077218309,-4.062679583226782,4.062679583226782,0.942,False
H,W004,77,77,18.0,5878.040053018446,5875.906951887484,-2.1331011309621317,2.1331011309621317,0.942,False
H,W004,77,77,20.0,5877.954947729968,5878.951390385342,0.9964426553742669,0.9964426553742669,0.942,False
H,W004,77,77,22.0,5875.275314889096,5880.5883953485645,5.313080459468438,5.313080459468438,0.942,False
H,W004,77,77,24.0,5868.960752477849,5879.306744356618,10.345991878768473,10.345991878768473,0.942,False
H,W004,77,77,26.0,5858.099892969831,5873.486373766168,15.38648079633731,15.38648079633731,0.942,False
H,W004,77,77,28.0,5842.312230930178,5862.106179773763,19.793948843584985,19.793948843584985,0.942,False
H,W004,77,77,30.0,5822.277846793773,5845.232105884394,22.954259090620326,22.954259090620326,0.942,False
H,W004,77,77,32.0,5799.696026509324,5824.0880917084705,24.3920651991466,24.3920651991466,0.942,False
H,W004,77,77,34.0,5776.78862445739,5800.80509157453,24.016467117139655,24.016467117139655,0.942,False
H,W004,77,77,36.0,,,,,0.942,False
H,W005,95,95,14.0,5869.082578058241,5864.856204832615,-4.226373225626048,4.226373225626048,0.889,False
H,W005,95,95,16.0,5870.883496948653,5866.150202787796,-4.73329416085744,4.73329416085744,0.889,False
H,W005,95,95,18.0,5874.468395318547,5868.938467270036,-5.5299280485105555,5.5299280485105555,0.889,False
H,W005,95,95,20.0,5878.326520818238,5872.495191209986,-5.8313296082524175,5.8313296082524175,0.889,False
H,W005,95,95,22.0,5881.52028109277,5876.176047119664,-5.344233973106384,5.344233973106384,0.889,False
H,W005,95,95,24.0,5882.586245854143,5879.050587720915,-3.5356581332280257,3.5356581332280257,0.889,False
H,W005,95,95,26.0,5879.759069454432,5879.709969943501,-0.049099510931227996,0.049099510931227996,0.889,False
H,W005,95,95,28.0,5871.576056486234,5876.7075731295945,5.1315166433605555,5.1315166433605555,0.889,False
H,W005,95,95,30.0,5857.437721055249,5868.886054688496,11.448333633246875,11.448333633246875,0.889,False
H,W005,95,95,32.0,5838.100996040941,5855.785677619764,17.684681578823074,17.684681578823074,0.889,False
H,W005,95,95,34.0,5815.691795226472,5838.157919188531,22.4661239620591,22.4661239620591,0.889,False
H,W005,95,95,36.0,,,,,0.889,False
H,W006,115,115,14.0,5862.976920568931,5858.527361427964,-4.449559140966812,4.449559140966812,0.996,False
H,W006,115,115,16.0,5864.088261647384,5858.612430474973,-5.475831172410835,5.475831172410835,0.996,False
H,W006,115,115,18.0,5866.566432894358,5859.059482049349,-7.50695084500876,7.50695084500876,0.996,False
H,W006,115,115,20.0,5869.755225347826,5860.211114653654,-9.54411069417256,9.54411069417256,0.996,False
H,W006,115,115,22.0,5873.142262701589,5862.09834987043,-11.043912831159105,11.043912831159105,0.996,False
H,W006,115,115,24.0,5875.9774145391975,5864.395659828088,-11.58175471110917,11.58175471110917,0.996,False
H,W006,115,115,26.0,5877.698395140567,5866.921652924448,-10.776742216119601,10.776742216119601,0.996,False
H,W006,115,115,28.0,5877.156648634362,5869.1984204249775,-7.958228209384288,7.958228209384288,0.996,False
H,W006,115,115,30.0,5873.273727043532,5870.241320217892,-3.032406825639555,3.032406825639555,0.996,False
H,W006,115,115,32.0,5865.276815738294,5868.931214710458,3.6543989721640173,3.6543989721640173,0.996,False
H,W006,115,115,34.0,5853.137497971847,5864.340611478231,11.203113506384398,11.203113506384398,0.996,False
H,W006,115,115,36.0,,,,,0.996,False
H,W007,129,129,14.0,5858.505101661741,5860.692384797309,2.1872831355685776,2.1872831355685776,0.887,False
H,W007,129,129,16.0,5858.528528213399,5860.9238297326765,2.395301519277382,2.395301519277382,0.887,False
H,W007,129,129,18.0,5858.840954017416,5861.656424983515,2.8154709660984736,2.8154709660984736,0.887,False
H,W007,129,129,20.0,5859.714806564201,5862.887806710721,3.173000146519371,3.173000146519371,0.887,False
H,W007,129,129,22.0,5861.263993913698,5864.576751197836,3.3127572841376605,3.3127572841376605,0.887,False
H,W007,129,129,24.0,5863.304371462687,5866.751140041937,3.4467685792496923,3.4467685792496923,0.887,False
H,W007,129,129,26.0,5865.675986960583,5868.893314071235,3.2173271106521497,3.2173271106521497,0.887,False
H,W007,129,129,28.0,5868.006213639337,5870.030323939189,2.0241102998516,2.0241102998516,0.887,False
H,W007,129,129,30.0,5869.349009305317,5869.433473573826,0.08446426850878197,0.08446426850878197,0.887,False
H,W007,129,129,32.0,5868.448364605678,5866.10250919407,-2.345855411607772,2.345855411607772,0.887,False
H,W007,129,129,34.0,5864.304191116598,5859.097628023124,-5.20656309347396,5.20656309347396,0.887,False
H,W007,129,129,36.0,,,,,0.887,False
H,W008,155,155,14.0,5863.114136623495,5864.242500862874,1.1283642393791524,1.1283642393791524,0.936,False
H,W008,155,155,16.0,5863.076817789987,5864.944628201428,1.867810411440587,1.867810411440587,0.936,False
H,W008,155,155,18.0,5863.341878323086,5866.660736345413,3.318858022326822,3.318858022326822,0.936,False
H,W008,155,155,20.0,5864.260085728956,5869.1006666452695,4.840580916313229,4.840580916313229,0.936,False
H,W008,155,155,22.0,5866.055285441516,5872.155104555134,6.099819113617741,6.099819113617741,0.936,False
H,W008,155,155,24.0,5868.573278620026,5875.023742750885,6.450464130858563,6.450464130858563,0.936,False
H,W008,155,155,26.0,5870.875102984823,5876.333541502886,5.4584385180633035,5.4584385180633035,0.936,False
H,W008,155,155,28.0,5871.613673719942,5874.725943941167,3.112270221225117,3.112270221225117,0.936,False
H,W008,155,155,30.0,5869.030974429602,5868.530195913324,-0.5007785162779328,0.5007785162779328,0.936,False
H,W008,155,155,32.0,5861.487591602929,5856.649106692417,-4.838484910511397,4.838484910511397,0.936,False
H,W008,155,155,34.0,5848.237176319002,5839.008682021495,-9.228494297507496,9.228494297507496,0.936,False
H,W008,155,155,36.0,,,,,0.936,False
Je,W001,26,26,24.0,31.612691822794556,25.099374301111286,-6.51331752168327,6.51331752168327,0.825,False
Je,W001,26,26,26.0,34.67269544879117,27.806517127096686,-6.8661783216944805,6.8661783216944805,0.825,False
Je,W001,26,26,28.0,39.54218702998888,32.39721376046257,-7.144973269526311,7.144973269526311,0.825,False
Je,W001,26,26,30.0,43.323441751383285,36.364768019784165,-6.95867373159912,6.95867373159912,0.825,False
Je,W001,26,26,32.0,45.37734768586219,39.07623694796115,-6.301110737901041,6.301110737901041,0.825,False
Je,W001,26,26,34.0,45.43410259325763,40.06838950653696,-5.3657130867206675,5.3657130867206675,0.825,False
Je,W001,26,26,36.0,43.60147234247865,39.347703575899494,-4.253768766579157,4.253768766579157,0.825,False
Je,W001,26,26,38.0,40.38308759653131,37.324692957226276,-3.0583946393050354,3.0583946393050354,0.825,False
Je,W001,26,26,40.0,36.160915009572385,34.30857880929855,-1.8523362002738324,1.8523362002738324,0.825,False
Je,W001,26,26,42.0,31.60692839038403,30.52411168199991,-1.0828167083841223,1.0828167083841223,0.825,False
Je,W001,26,26,44.0,26.967761057785708,26.47331803602923,-0.4944430217564779,0.4944430217564779,0.825,False
Je,W001,26,26,46.0,,,,,0.825,False
Je,W002,33,33,24.0,27.77769985546977,19.933899211606878,-7.843800643862892,7.843800643862892,0.763,False
Je,W002,33,33,26.0,30.616546465240372,22.79106249418044,-7.825483971059931,7.825483971059931,0.763,False
Je,W002,33,33,28.0,35.35742937833496,27.923510027321555,-7.433919351013408,7.433919351013408,0.763,False
Je,W002,33,33,30.0,39.317560978687304,32.748002942467565,-6.569558036219739,6.569558036219739,0.763,False
Je,W002,33,33,32.0,41.66763075538121,36.76711148333004,-4.90051927205117,4.90051927205117,0.763,False
Je,W002,33,33,34.0,42.04935013093973,39.41528012246842,-2.634070008471312,2.634070008471312,0.763,False
Je,W002,33,33,36.0,40.640075493801326,40.18503955201858,-0.45503594178274653,0.45503594178274653,0.763,False
Je,W002,33,33,38.0,37.995493348494165,38.97066298745664,0.9751696389624769,0.9751696389624769,0.763,False
Je,W002,33,33,40.0,34.48060783844551,36.174609783577765,1.694001945132257,1.694001945132257,0.763,False
Je,W002,33,33,42.0,30.476175488171627,32.08016349553629,1.6039880073646628,1.6039880073646628,0.763,False
Je,W002,33,33,44.0,26.289033575841813,27.25395729921467,0.9649237233728556,0.9649237233728556,0.763,False
Je,W002,33,33,46.0,,,,,0.763,False
Je,W003,46,46,24.0,18.898214976510012,15.671835704600218,-3.226379271909794,3.226379271909794,0.978,False
Je,W003,46,46,26.0,21.83662332662495,19.08675440730622,-2.749868919318729,2.749868919318729,0.978,False
Je,W003,46,46,28.0,27.18207595462286,25.29340442961702,-1.8886715250058401,1.8886715250058401,0.978,False
Je,W003,46,46,30.0,32.31903467376236,31.28470984380736,-1.0343248299550005,1.0343248299550005,0.978,False
Je,W003,46,46,32.0,36.665734413533755,36.23752984095778,-0.42820457257597866,0.42820457257597866,0.978,False
Je,W003,46,46,34.0,39.58850832116988,39.074289803866115,-0.5142185173037674,0.5142185173037674,0.978,False
Je,W003,46,46,36.0,40.516238293047934,39.146865022143146,-1.3693732709047879,1.3693732709047879,0.978,False
Je,W003,46,46,38.0,39.19816583751786,36.52321656298441,-2.6749492745334535,2.6749492745334535,0.978,False
Je,W003,46,46,40.0,36.13555677775007,32.02676296787542,-4.108793809874648,4.108793809874648,0.978,False
Je,W003,46,46,42.0,31.821705230656015,27.015556468918277,-4.806148761737738,4.806148761737738,0.978,False
Je,W003,46,46,44.0,26.821494203547978,22.296046396166922,-4.525447807381056,4.525447807381056,0.978,False
Je,W003,46,46,46.0,,,,,0.978,False
Je,W004,81,81,24.0,3.1635740800831944,-3.4808058864308493,-6.644379966514044,6.644379966514044,0.714,False
Je,W004,81,81,26.0,6.332059388242147,-0.9852831050235992,-7.3173424932657465,7.3173424932657465,0.714,False
Je,W004,81,81,28.0,12.776822772610956,4.780770673841236,-7.99605209876972,7.99605209876972,0.714,False
Je,W004,81,81,30.0,19.987315808617524,11.86270577407033,-8.124610034547194,8.124610034547194,0.714,False
Je,W004,81,81,32.0,27.135072468487046,19.589799652974854,-7.545272815512192,7.545272815512192,0.714,False
Je,W004,81,81,34.0,32.749393905483466,26.818274731448717,-5.931119174034748,5.931119174034748,0.714,False
Je,W004,81,81,36.0,35.589348173618156,31.905965355251737,-3.683382818366418,3.683382818366418,0.714,False
Je,W004,81,81,38.0,34.94576233887112,33.281294067476026,-1.6644682713950942,1.6644682713950942,0.714,False
Je,W004,81,81,40.0,30.95948931918299,30.939790743232017,-0.01969857595097224,0.01969857595097224,0.714,False
Je,W004,81,81,42.0,25.292730279072998,25.91724357303078,0.6245132939577829,0.6245132939577829,0.714,False
Je,W004,81,81,44.0,19.381021603398715,20.001746559637642,0.6207249562389272,0.6207249562389272,0.714,False
Je,W004,81,81,46.0,,,,,0.714,False
Je,W005,94,94,24.0,-4.160972379659578,-5.5540314475217025,-1.3930590678621249,1.3930590678621249,0.606,False
Je,W005,94,94,26.0,-1.8249371993799879,-4.135205421897447,-2.310268222517459,2.310268222517459,0.606,False
Je,W005,94,94,28.0,3.7077816842947797,-0.3648653228100415,-4.0726470071048215,4.0726470071048215,0.606,False
Je,W005,94,94,30.0,10.630280431576626,4.791863517745657,-5.838416913830969,5.838416913830969,0.606,False
Je,W005,94,94,32.0,18.290158851527273,10.940318225657325,-7.349840625869948,7.349840625869948,0.606,False
Je,W005,94,94,34.0,25.574189726294783,17.562975662850967,-8.011214063443816,8.011214063443816,0.606,False
Je,W005,94,94,36.0,30.828328217884927,23.310728002099253,-7.517600215785674,7.517600215785674,0.606,False
Je,W005,94,94,38.0,32.50015728170453,26.877904225799938,-5.622253055904594,5.622253055904594,0.606,False
Je,W005,94,94,40.0,30.492931917884277,27.30855603424635,-3.1843758836379266,3.1843758836379266,0.606,False
Je,W005,94,94,42.0,25.694006758664813,24.823348810510574,-0.8706579481542391,0.8706579481542391,0.606,False
Je,W005,94,94,44.0,19.93663900796401,20.623663076469985,0.6870240685059734,0.6870240685059734,0.606,False
Je,W005,94,94,46.0,,,,,0.606,False
Je,W006,111,111,24.0,-5.3248546506025844,-2.563251586178615,2.7616030644239693,2.7616030644239693,0.986,False
Je,W006,111,111,26.0,-4.392099393588037,-2.5687435235205593,1.8233558700674775,1.8233558700674775,0.986,False
Je,W006,111,111,28.0,-1.6230324169446608,-2.219639334184785,-0.5966069172401243,0.5966069172401243,0.986,False
Je,W006,111,111,30.0,2.520171264217779,-0.9211287525113516,-3.441300016729131,3.441300016729131,0.986,False
Je,W006,111,111,32.0,7.769981862871454,1.8031334650904267,-5.966848397781027,5.966848397781027,0.986,False
Je,W006,111,111,34.0,13.639766802018887,5.646227473795514,-7.993539328223373,7.993539328223373,0.986,False
Je,W006,111,111,36.0,19.116632347077697,9.978804736895352,-9.137827610182345,9.137827610182345,0.986,False
Je,W006,111,111,38.0,23.121688008936065,14.285439288678514,-8.83624872025755,8.83624872025755,0.986,False
Je,W006,111,111,40.0,24.67947035956799,18.100468351589814,-6.5790020079781755,6.5790020079781755,0.986,False
Je,W006,111,111,42.0,23.601544711597437,20.76434474520598,-2.8371999663914558,2.8371999663914558,0.986,False
Je,W006,111,111,44.0,20.705241810815302,21.975382879674825,1.2701410688595232,1.2701410688595232,0.986,False
Je,W006,111,111,46.0,,,,,0.986,False
Je,W007,136,136,24.0,-2.5352786572565797,-3.3490231610742045,-0.8137445038176248,0.8137445038176248,0.842,False
Je,W007,136,136,26.0,-2.4659015181268176,-3.253129497974137,-0.7872279798473194,0.7872279798473194,0.842,False
Je,W007,136,136,28.0,-1.9036601260530355,-2.34098799031473,-0.43732786426169445,0.43732786426169445,0.842,False
Je,W007,136,136,30.0,-0.5272471513954534,-0.21812830441908249,0.30911884697637093,0.30911884697637093,0.842,False
Je,W007,136,136,32.0,1.8395998985633484,3.270827571454059,1.4312276728907105,1.4312276728907105,0.842,False
Je,W007,136,136,34.0,5.476504241724319,8.141309477304745,2.6648052355804257,2.6648052355804257,0.842,False
Je,W007,136,136,36.0,9.948770149613386,13.78840211087051,3.8396319612571244,3.8396319612571244,0.842,False
Je,W007,136,136,38.0,14.546004742330727,19.497314192686307,4.951309450355581,4.951309450355581,0.842,False
Je,W007,136,136,40.0,18.79255990531436,24.38044539943827,5.58788549412391,5.58788549412391,0.842,False
Je,W007,136,136,42.0,22.202233805775244,27.53185667919622,5.329622873420977,5.329622873420977,0.842,False
Je,W007,136,136,44.0,24.289769232659793,28.48911400008104,4.199344767421248,4.199344767421248,0.842,False
Je,W007,136,136,46.0,,,,,0.842,False
Je,W008,162,162,24.0,-2.8607754158047363,-0.430501614068053,2.4302738017366834,2.4302738017366834,0.981,False
Je,W008,162,162,26.0,-2.162038837226126,0.62566033872021,2.787699175946336,2.787699175946336,0.981,False
Je,W008,162,162,28.0,0.12653653024449285,3.3933595881316165,3.2668230578871236,3.2668230578871236,0.981,False
Je,W008,162,162,30.0,3.8171196904283162,7.575682674764448,3.758562984336132,3.758562984336132,0.981,False
Je,W008,162,162,32.0,8.804547264974998,13.165672130461735,4.361124865486737,4.361124865486737,0.981,False
Je,W008,162,162,34.0,14.76292946338558,19.76789279963189,5.004963336246311,5.004963336246311,0.981,False
Je,W008,162,162,36.0,20.90798628080801,26.53864198457986,5.6306557037718505,5.6306557037718505,0.981,False
Je,W008,162,162,38.0,26.204847622926525,32.27255198284231,6.067704359915783,6.067704359915783,0.981,False
Je,W008,162,162,40.0,29.939317137622584,36.06758340631378,6.1282662686911955,6.1282662686911955,0.981,False
Je,W008,162,162,42.0,31.633880832931435,37.32471138290193,5.690830549970496,5.690830549970496,0.981,False
Je,W008,162,162,44.0,30.885387454235673,35.794099634977485,4.908712180741812,4.908712180741812,0.981,False
Je,W008,162,162,46.0,,,,,0.981,False
Jw,W001,41,41,24.0,24.72610177204452,18.09825796493103,-6.627843807113489,6.627843807113489,0.913,False
Jw,W001,41,41,26.0,26.618404615056402,21.02164432552284,-5.596760289533563,5.596760289533563,0.913,False
Jw,W001,41,41,28.0,29.054079017617084,25.774246401203573,-3.279832616413511,3.279832616413511,0.913,False
Jw,W001,41,41,30.0,29.649975229514233,29.154427353939656,-0.4955478755745766,0.4955478755745766,0.913,False
Jw,W001,41,41,32.0,28.654220548793766,30.97092522339649,2.316704674602722,2.316704674602722,0.913,False
Jw,W001,41,41,34.0,27.64444134324098,31.693013562011128,4.048572218770147,4.048572218770147,0.913,False
Jw,W001,41,41,36.0,27.32991422262822,31.650351264743875,4.320437042115657,4.320437042115657,0.913,False
Jw,W001,41,41,38.0,27.340378824057673,30.65799786235064,3.3176190382929676,3.3176190382929676,0.913,False
Jw,W001,41,41,40.0,27.061018395613246,28.682982290894927,1.6219638952816808,1.6219638952816808,0.913,False
Jw,W001,41,41,42.0,26.336955120685616,26.076568970295,-0.26038615039061597,0.26038615039061597,0.913,False
Jw,W001,41,41,44.0,25.221149935170832,23.435954263432855,-1.785195671737977,1.785195671737977,0.913,False
Jw,W001,41,41,46.0,,,,,0.913,False
Jw,W002,83,83,24.0,-0.632800179880838,-6.268818824999815,-5.636018645118977,5.636018645118977,0.806,False
Jw,W002,83,83,26.0,2.461356775398593,-3.2085858727092287,-5.669942648107822,5.669942648107822,0.806,False
Jw,W002,83,83,28.0,8.471742371941021,2.727221819131735,-5.744520552809286,5.744520552809286,0.806,False
Jw,W002,83,83,30.0,14.758622434291487,9.219795335479915,-5.538827098811572,5.538827098811572,0.806,False
Jw,W002,83,83,32.0,21.162076987135464,16.175110855838497,-4.986966131296967,4.986966131296967,0.806,False
Jw,W002,83,83,34.0,27.183794426163,23.116269670279653,-4.067524755883348,4.067524755883348,0.806,False
Jw,W002,83,83,36.0,31.767667321035436,29.223733338884472,-2.543933982150964,2.543933982150964,0.806,False
Jw,W002,83,83,38.0,33.507354807567104,33.26417290311773,-0.24318190444937215,0.24318190444937215,0.806,False
Jw,W002,83,83,40.0,31.81742874734738,33.929948279884954,2.1125195325375756,2.1125195325375756,0.806,False
Jw,W002,83,83,42.0,27.664977829959497,30.843628431438155,3.178650601478658,3.178650601478658,0.806,False
Jw,W002,83,83,44.0,23.135588644263997,25.97680164985174,2.8412130055877434,2.8412130055877434,0.806,False
Jw,W002,83,83,46.0,,,,,0.806,False
Jw,W003,104,104,24.0,-9.214833681494312,-9.122085878989392,0.09274780250492043,0.09274780250492043,0.898,False
Jw,W003,104,104,26.0,-6.454180794269753,-7.12967626449269,-0.6754954702229368,0.6754954702229368,0.898,False
Jw,W003,104,104,28.0,-0.8019576495602541,-2.853129446426925,-2.0511717968666705,2.0511717968666705,0.898,False
Jw,W003,104,104,30.0,5.660494265790326,2.310472302535312,-3.3500219632550134,3.3500219632550134,0.898,False
Jw,W003,104,104,32.0,12.532610923300364,7.972282550073643,-4.560328373226721,4.560328373226721,0.898,False
Jw,W003,104,104,34.0,19.489224446797568,14.033037082537538,-5.45618736426003,5.45618736426003,0.898,False
Jw,W003,104,104,36.0,25.79753048523113,19.90900070899642,-5.888529776234709,5.888529776234709,0.898,False
Jw,W003,104,104,38.0,30.469681025166217,24.769723430061255,-5.699957595104962,5.699957595104962,0.898,False
Jw,W003,104,104,40.0,32.29783610432556,27.914120489901272,-4.38371561442429,4.38371561442429,0.898,False
Jw,W003,104,104,42.0,30.50596155241636,28.612253818112446,-1.8937077343039128,1.8937077343039128,0.898,False
Jw,W003,104,104,44.0,26.45146729165034,27.071774619086415,0.6203073274360769,0.6203073274360769,0.898,False
Jw,W003,104,104,46.0,,,,,0.898,False
Jw,W004,130,130,24.0,-9.168081234466905,-9.457449559265896,-0.2893683247989909,0.2893683247989909,0.923,False
Jw,W004,130,130,26.0,-7.7432153951634906,-7.760741262559665,-0.017525867396174455,0.017525867396174455,0.923,False
Jw,W004,130,130,28.0,-4.503110663969636,-4.005405174974638,0.4977054889949981,0.4977054889949981,0.923,False
Jw,W004,130,130,30.0,-0.24797222660159698,1.179637548139804,1.427609774741401,1.427609774741401,0.923,False
Jw,W004,130,130,32.0,4.789172938557106,7.46598044023722,2.6768075016801145,2.6768075016801145,0.923,False
Jw,W004,130,130,34.0,10.579379683529325,14.295033342365736,3.715653658836411,3.715653658836411,0.923,False
Jw,W004,130,130,36.0,16.704565636633145,21.193592829139604,4.489027192506459,4.489027192506459,0.923,False
Jw,W004,130,130,38.0,22.562259259033393,27.409970099775187,4.847710840741794,4.847710840741794,0.923,False
Jw,W004,130,130,40.0,27.3374494133053,31.83854591058282,4.501096497277519,4.501096497277519,0.923,False
Jw,W004,130,130,42.0,30.043948871405526,33.45635744627287,3.4124085748673423,3.4124085748673423,0.923,False
Jw,W004,130,130,44.0,30.104834239041754,32.028852346218216,1.9240181071764617,1.9240181071764617,0.923,False
Jw,W004,130,130,46.0,,,,,0.923,False
Jw,W005,152,152,24.0,-7.933966980235397,-5.180221815870771,2.7537451643646254,2.7537451643646254,0.729,False
Jw,W005,152,152,26.0,-5.705090401130589,-2.7700714957626955,2.935018905367894,2.935018905367894,0.729,False
Jw,W005,152,152,28.0,-0.8741551255264977,2.395918041973836,3.2700731675003336,3.2700731675003336,0.729,False
Jw,W005,152,152,30.0,5.123309666447407,8.672374172263986,3.5490645058165784,3.5490645058165784,0.729,False
Jw,W005,152,152,32.0,11.669319628837426,15.456426200465696,3.7871065716282697,3.7871065716282697,0.729,False
Jw,W005,152,152,34.0,18.293638474516523,22.36378855495649,4.070150080439966,4.070150080439966,0.729,False
Jw,W005,152,152,36.0,24.82601031227965,28.952356973309616,4.126346661029967,4.126346661029967,0.729,False
Jw,W005,152,152,38.0,30.435047546030795,34.19227362311874,3.7572260770879424,3.7572260770879424,0.729,False
Jw,W005,152,152,40.0,33.99294423546577,36.673476958288944,2.6805327228231732,2.6805327228231732,0.729,False
Jw,W005,152,152,42.0,34.36631102854388,35.591411337900105,1.2251003093562218,1.2251003093562218,0.729,False
Jw,W005,152,152,44.0,31.954964296167788,31.971427066560715,0.016462770392926984,0.016462770392926984,0.729,False
Jw,W005,152,152,46.0,,,,,0.729,False
