window_id,object_A,object_B,tau_sync_primary,tau_sync_q50,tau_sync_q75,tau_sync_q90,delta_observed,delta_median,delta_q025,delta_q975,P_within_tau_q50,P_within_tau_q75,P_within_tau_q90,synchrony_decision,tau_quality_flag,method,k,cluster_id,cluster_size,cluster_quality_status,years_in_type,v9_1b_role
W081,P,V,4.0,2.0,4.0,7.0,-1.0,-1.0,-9.0,9.0,0.574,0.766,0.91,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,H,4.0,2.0,4.0,7.0,0.0,-1.0,-11.0,9.0,0.498,0.668,0.824,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,Je,4.0,2.0,4.0,7.0,0.0,0.0,-8.0,9.0,0.3903420523138833,0.6096579476861167,0.8933601609657947,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,Jw,4.0,2.0,4.0,7.0,-3.0,-1.0,-14.0,8.0,0.344,0.59,0.796,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,V,H,4.0,2.0,4.0,7.0,1.0,0.0,-8.0,11.0,0.548,0.716,0.824,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,V,Je,4.0,2.0,4.0,7.0,1.0,0.0,-8.0,11.0,0.3903420523138833,0.5835010060362174,0.8128772635814889,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,V,Jw,4.0,2.0,4.0,7.0,-2.0,0.0,-14.524999999999999,10.0,0.31,0.514,0.758,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,H,Je,4.0,2.0,4.0,7.0,0.0,-1.0,-8.0,13.0,0.6016096579476862,0.7484909456740443,0.8571428571428571,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,H,Jw,4.0,2.0,4.0,7.0,-3.0,-3.0,-13.0,13.0,0.222,0.492,0.766,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,4.0,2.0,4.0,7.0,-3.0,-3.0,-15.0,9.599999999999966,0.33400402414486924,0.5754527162977867,0.8289738430583501,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,9,unstable_clustering,1983;1989;1994;1995;2005;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,V,7.0,2.0,7.0,10.0,-3.0,3.0,-10.0,10.0,0.292,0.73,0.954,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,P,H,7.0,2.0,7.0,10.0,-10.0,-3.0,-18.549999999999997,9.0,0.312625250501002,0.6713426853707415,0.8717434869739479,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,P,Je,7.0,2.0,7.0,10.0,-4.0,0.0,-13.0,10.524999999999977,0.27,0.766,0.878,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,P,Jw,7.0,2.0,7.0,10.0,-5.0,-3.0,-17.0,9.0,0.224,0.724,0.878,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,V,H,7.0,2.0,7.0,10.0,-7.0,-6.0,-19.549999999999997,9.0,0.3066132264529058,0.591182364729459,0.8537074148296593,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,V,Je,7.0,2.0,7.0,10.0,-1.0,-2.0,-12.0,14.0,0.466,0.742,0.854,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,V,Jw,7.0,2.0,7.0,10.0,-2.0,-3.0,-16.0,12.574999999999932,0.356,0.658,0.726,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,H,Je,7.0,2.0,7.0,10.0,6.0,4.0,-11.0,18.0,0.14829659318637275,0.6913827655310621,0.8597194388777555,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,H,Jw,7.0,2.0,7.0,10.0,5.0,2.0,-12.549999999999999,17.55000000000001,0.20641282565130262,0.7094188376753507,0.845691382765531,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,7.0,2.0,7.0,10.0,-1.0,-1.0,-16.0,12.524999999999977,0.418,0.676,0.78,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,3,12,unstable_clustering,1980;1982;1988;1991;1996;1998;1999;2011;2013;2016;2021;2023,type_group_multi_year_peak_not_single_year_peak
W081,P,V,2.0,1.0,2.0,4.0,0.0,0.0,-3.0,6.0,0.654,0.856,0.952,synchrony_tendency,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,P,H,2.0,1.0,2.0,4.0,0.0,0.0,-5.0,3.5249999999999773,0.736,0.898,0.952,synchrony_tendency,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,P,Je,2.0,1.0,2.0,4.0,4.0,4.0,-4.0,9.524999999999977,0.196,0.304,0.59,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,P,Jw,2.0,1.0,2.0,4.0,4.0,4.0,-10.0,10.524999999999977,0.124,0.242,0.546,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,V,H,2.0,1.0,2.0,4.0,0.0,0.0,-5.0,2.0,0.778,0.892,0.962,synchrony_tendency,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,V,Je,2.0,1.0,2.0,4.0,4.0,3.0,-4.0,9.0,0.186,0.356,0.684,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,V,Jw,2.0,1.0,2.0,4.0,4.0,3.0,-9.524999999999999,9.0,0.162,0.318,0.592,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,H,Je,2.0,1.0,2.0,4.0,4.0,4.0,-4.0,10.0,0.182,0.326,0.624,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,H,Jw,2.0,1.0,2.0,4.0,4.0,4.0,-10.0,10.0,0.104,0.216,0.592,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,2.0,1.0,2.0,4.0,0.0,-1.0,-10.524999999999999,10.0,0.266,0.428,0.696,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,4,11,unstable_clustering,1981;1985;1987;2000;2001;2002;2004;2006;2007;2015;2018,type_group_multi_year_peak_not_single_year_peak
W081,P,V,6.0,2.0,6.0,8.0,-1.0,-1.0,-12.0,7.0,0.494,0.806,0.89,synchrony_tendency,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,H,6.0,2.0,6.0,8.0,1.0,-1.0,-12.0,10.0,0.358,0.706,0.836,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,Je,6.0,2.0,6.0,8.0,3.0,1.0,-8.0,11.0,0.3595959595959596,0.802020202020202,0.9171717171717172,synchrony_tendency,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,Jw,6.0,2.0,6.0,8.0,-2.0,-1.0,-12.0,10.0,0.354,0.764,0.85,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,V,H,6.0,2.0,6.0,8.0,2.0,0.0,-11.0,12.0,0.516,0.758,0.84,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,V,Je,6.0,2.0,6.0,8.0,4.0,2.0,-10.0,13.0,0.3292929292929293,0.7090909090909091,0.806060606060606,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,V,Jw,6.0,2.0,6.0,8.0,-1.0,0.0,-13.0,12.0,0.298,0.692,0.802,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,H,Je,6.0,2.0,6.0,8.0,2.0,0.0,-9.0,14.0,0.46464646464646464,0.7333333333333333,0.8141414141414142,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,H,Jw,6.0,2.0,6.0,8.0,-3.0,-2.0,-13.0,13.0,0.262,0.766,0.842,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,6.0,2.0,6.0,8.0,-5.0,-2.0,-15.0,10.0,0.3696969696969697,0.7818181818181819,0.8707070707070707,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,3,9,unstable_clustering,1983;1989;1990;1994;1995;2012;2014;2017;2019,type_group_multi_year_peak_not_single_year_peak
W081,P,V,2.0,1.0,2.0,5.0,-1.0,-2.0,-9.524999999999999,5.0,0.374,0.57,0.892,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,P,H,2.0,1.0,2.0,5.0,-4.0,-4.0,-15.0,3.5249999999999773,0.094,0.23,0.744,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,P,Je,2.0,1.0,2.0,5.0,1.0,1.0,-9.0,7.0,0.42,0.598,0.876,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,P,Jw,2.0,1.0,2.0,5.0,1.0,0.0,-5.0,6.0,0.486,0.748,0.944,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,V,H,2.0,1.0,2.0,5.0,-3.0,-2.0,-12.524999999999999,9.0,0.288,0.428,0.732,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,V,Je,2.0,1.0,2.0,5.0,2.0,3.0,-9.0,9.524999999999977,0.184,0.334,0.78,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,V,Jw,2.0,1.0,2.0,5.0,2.0,2.0,-6.0,8.0,0.308,0.472,0.838,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,H,Je,2.0,1.0,2.0,5.0,5.0,4.0,-6.524999999999999,16.524999999999977,0.046,0.118,0.608,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,H,Jw,2.0,1.0,2.0,5.0,5.0,4.0,-5.0,16.0,0.09,0.18,0.66,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,2.0,1.0,2.0,5.0,0.0,0.0,-6.524999999999999,10.0,0.508,0.68,0.886,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,4,13,unstable_clustering,1980;1982;1986;1988;1991;1993;1997;1998;2003;2010;2011;2016;2022,type_group_multi_year_peak_not_single_year_peak
W081,P,V,3.0,1.0,3.0,8.0,-1.0,-1.0,-9.524999999999999,13.0,0.526,0.802,0.922,synchrony_tendency,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,P,H,3.0,1.0,3.0,8.0,0.0,0.0,-7.524999999999999,7.524999999999977,0.652,0.862,0.972,synchrony_tendency,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,P,Je,3.0,1.0,3.0,8.0,2.0,2.0,-11.049999999999997,12.524999999999977,0.294,0.548,0.772,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,P,Jw,3.0,1.0,3.0,8.0,4.0,2.0,-12.0,13.0,0.188,0.446,0.846,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,V,H,3.0,1.0,3.0,8.0,1.0,1.0,-11.0,9.0,0.484,0.764,0.912,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,V,Je,3.0,1.0,3.0,8.0,3.0,3.0,-11.0,14.524999999999977,0.178,0.406,0.702,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,V,Jw,3.0,1.0,3.0,8.0,5.0,4.0,-13.0,13.524999999999977,0.148,0.332,0.792,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,H,Je,3.0,1.0,3.0,8.0,2.0,2.0,-9.0,13.0,0.336,0.594,0.764,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,H,Jw,3.0,1.0,3.0,8.0,4.0,3.0,-13.0,12.0,0.104,0.358,0.848,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,3.0,1.0,3.0,8.0,2.0,0.0,-16.525,12.524999999999977,0.21,0.454,0.822,synchrony_indeterminate,normal,kmedoids_behavior_pca,6,5,8,unstable_clustering,1992;2000;2001;2002;2004;2006;2009;2018,type_group_multi_year_peak_not_single_year_peak
