mode,anchor_name,anchor_type,anchor_start,anchor_end,source_metric,information_form,target_metric,target_family,n_valid_years,spearman_r,pearson_r,n_high,n_low,high_mean_target,low_mean_target,high_minus_low,permutation_null_p90_absdiff,permutation_p,bootstrap_ci_low,bootstrap_ci_high,evaluation_mode,primary_score,support_flag
anomaly,E1_W18,named,12,23,H_zonal_width,slope,P_main_band_share_transition,P_rainband_structure,45,-0.19782538141373088,-0.15329418777555262,13,13,-0.09296316108356005,0.03310490521568383,-0.12606806629924389,,,,,rank_only_no_perm_boot,0.20412878472869306,False
anomaly,E1_W18,named,12,23,H_zonal_width,slope,P_main_minus_south_transition,P_rainband_structure,45,-0.16566722480816773,-0.12454264012379822,13,13,-0.17815574468509265,0.02873748005270214,-0.20689322473779478,,,,,rank_only_no_perm_boot,0.17601188604505746,False
anomaly,E1_W18,named,12,23,H_zonal_width,slope,P_south_band_share_18_24_transition,P_rainband_structure,45,0.13482702544053743,0.07637085816951389,13,13,0.08519258360153262,0.004367425162981681,0.08082515843855094,,,,,rank_only_no_perm_boot,0.13886828336246498,False
anomaly,E1_W18,named,12,23,H_zonal_width,slope,P_spread_lat_transition,P_spread,45,0.23255355463326324,0.12178233165539008,13,13,0.20993307686286564,-0.5447534185445618,0.7546864954074275,,,,,rank_only_no_perm_boot,0.27028787940363463,False
anomaly,E1_W18,named,12,23,H_zonal_width,slope,P_total_strength_transition,P_strength,45,0.09423394251220359,0.03638059460669676,13,13,0.5892426043465153,0.37149855761335665,0.21774404673315867,,,,,rank_only_no_perm_boot,0.10512114484886152,False
anomaly,E1_W18,named,12,23,H_zonal_width,window_mean,P_centroid_lat_transition,P_position,45,0.03354311729768355,0.013100736461124906,13,13,0.02686180909014542,-0.22522852674006716,0.25209033583021256,,,,,rank_only_no_perm_boot,0.04614763408919418,False
anomaly,E1_W18,named,12,23,H_zonal_width,window_mean,P_main_band_share_transition,P_rainband_structure,45,0.18755149671749977,0.1138491368742226,13,13,0.047777235544732906,-0.053899055689803826,0.10167629123453673,,,,,rank_only_no_perm_boot,0.1926353112792266,False
anomaly,E1_W18,named,12,23,H_zonal_width,window_mean,P_main_minus_south_transition,P_rainband_structure,45,0.16053248278419868,0.13785509724510653,13,13,0.10222133338113584,-0.10515344029890679,0.20737477368004265,,,,,rank_only_no_perm_boot,0.1709012214682008,False
anomaly,E1_W18,named,12,23,H_zonal_width,window_mean,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.16402518458533272,-0.1574566309800974,13,13,-0.054444097836402916,0.05125438460910297,-0.10569848244550589,,,,,rank_only_no_perm_boot,0.16931010870760801,False
anomaly,E1_W18,named,12,23,H_zonal_width,window_mean,P_spread_lat_transition,P_spread,45,0.030314015632484148,0.039786737781109256,13,13,0.23454657325196512,0.2233555542814867,0.011191018970478417,,,,,rank_only_no_perm_boot,0.03087356658100807,False
anomaly,E1_W18,named,12,23,H_zonal_width,window_mean,P_total_strength_transition,P_strength,45,0.1412896728609696,0.09361873949365258,13,13,0.5468778358942006,0.3551235026072824,0.19175433328691815,,,,,rank_only_no_perm_boot,0.15087738952531551,False
anomaly,E2_W33,named,27,38,H_zonal_width,abs_transition,P_centroid_lat_transition,P_position,45,0.002635480187292846,-0.03791800286100511,13,13,-0.4845353630154939,-0.6432464119901222,0.15871104897462834,,,,,rank_only_no_perm_boot,0.010571032636024262,False
anomaly,E2_W33,named,27,38,H_zonal_width,abs_transition,P_main_band_share_transition,P_rainband_structure,45,-0.026025366849516857,-0.05345084389379426,13,13,-0.020921840541949246,-0.04054975266983806,0.019627912127888815,,,,,rank_only_no_perm_boot,0.0270067624559113,False
anomaly,E2_W33,named,27,38,H_zonal_width,abs_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.04256300502477946,-0.04855038983672451,13,13,-0.06445789789398235,-0.06642657157315135,0.001968673679169003,,,,,rank_only_no_perm_boot,0.042661438708737905,False
anomaly,E2_W33,named,27,38,H_zonal_width,abs_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.0218085985498483,0.03801036633562694,13,13,0.04353605735203314,0.025876818903313274,0.017659238448719868,,,,,rank_only_no_perm_boot,0.022691560472284295,False
anomaly,E2_W33,named,27,38,H_zonal_width,abs_transition,P_spread_lat_transition,P_spread,45,0.04737275636658891,0.07312326042079134,13,13,0.1655340777400605,0.15441250543197707,0.011121572308083416,,,,,rank_only_no_perm_boot,0.04792883498199308,False
anomaly,E2_W33,named,27,38,H_zonal_width,abs_transition,P_total_strength_transition,P_strength,45,0.0320869712802904,0.06857024523667526,13,13,0.7240644166609135,0.5973205351178847,0.12674388154302874,,,,,rank_only_no_perm_boot,0.038424165357441836,False
anomaly,E2_W33,named,27,38,H_zonal_width,post_state,P_centroid_lat_transition,P_position,45,0.40482405631263146,0.3811276122496233,13,13,1.9141055576449157,-2.5173926115694694,4.431498169214385,,,,,rank_only_no_perm_boot,0.6263989647733508,False
anomaly,E2_W33,named,27,38,H_zonal_width,post_state,P_main_band_share_transition,P_rainband_structure,45,0.3578544244525987,0.3768454712132291,13,13,0.08363191571087457,-0.1210266806266107,0.2046585963374853,,,,,rank_only_no_perm_boot,0.3680873542694729,False
anomaly,E2_W33,named,27,38,H_zonal_width,post_state,P_main_minus_south_transition,P_rainband_structure,45,0.3205958135256528,0.36040314757464964,13,13,0.1284818217054663,-0.22823917591755133,0.3567209976230176,,,,,rank_only_no_perm_boot,0.3384318634068037,False
anomaly,E2_W33,named,27,38,H_zonal_width,post_state,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.2834693253324905,-0.30819952003430284,13,13,-0.0448499059945917,0.10721249529094064,-0.15206240128553233,,,,,rank_only_no_perm_boot,0.2910724453967671,False
anomaly,E2_W33,named,27,38,H_zonal_width,post_state,P_spread_lat_transition,P_spread,45,-0.1453350071618455,-0.17277100196221556,13,13,-0.5296511014342707,0.28571686903550586,-0.8153679704697766,,,,,rank_only_no_perm_boot,0.18610340568533434,False
anomaly,E2_W33,named,27,38,H_zonal_width,post_state,P_total_strength_transition,P_strength,45,-0.4786146031307139,-0.4065821686902173,13,13,-0.037754211616250984,1.2104882046482162,-1.2482424162644672,,,,,rank_only_no_perm_boot,0.5410267239439372,False
anomaly,E2_W33,named,27,38,H_zonal_width,pre_state,P_centroid_lat_transition,P_position,45,-0.274723522004061,-0.3224687642171672,13,13,-1.6293520644111865,0.7727925361773038,-2.4021446005884903,,,,,rank_only_no_perm_boot,0.39483075203348555,False
anomaly,E2_W33,named,27,38,H_zonal_width,pre_state,P_main_band_share_transition,P_rainband_structure,45,-0.29592791035291816,-0.33079370958903737,13,13,-0.0750587819301639,0.06298956938113769,-0.13804835131130158,,,,,rank_only_no_perm_boot,0.30283032791848324,False
anomaly,E2_W33,named,27,38,H_zonal_width,pre_state,P_main_minus_south_transition,P_rainband_structure,45,-0.31499852377358845,-0.3266350213523827,13,13,-0.14430985471714827,0.08235886059893907,-0.22666871531608734,,,,,rank_only_no_perm_boot,0.3263319595393928,False
anomaly,E2_W33,named,27,38,H_zonal_width,pre_state,P_south_band_share_18_24_transition,P_rainband_structure,45,0.3157986893716585,0.2933545076756974,13,13,0.06925107278698446,-0.019369291217801364,0.08862036400478582,,,,,rank_only_no_perm_boot,0.3202297075718978,False
anomaly,E2_W33,named,27,38,H_zonal_width,pre_state,P_spread_lat_transition,P_spread,45,0.029339405262569625,0.07233226654725892,13,13,-0.11332523252071139,-0.25282690618582687,0.13950167366511548,,,,,rank_only_no_perm_boot,0.036314488945825396,False
anomaly,E2_W33,named,27,38,H_zonal_width,pre_state,P_total_strength_transition,P_strength,45,0.356073691141186,0.29793657987746164,13,13,1.0380891421463725,0.18321975063865903,0.8548693915077135,,,,,rank_only_no_perm_boot,0.39881716071657164,False
anomaly,E2_W33,named,27,38,H_zonal_width,signed_transition,P_centroid_lat_transition,P_position,45,0.4961291452578783,0.48528311108191596,13,13,1.524586610388996,-3.392166743555454,4.916753353944451,,,,,rank_only_no_perm_boot,0.7419668129551009,False
anomaly,E2_W33,named,27,38,H_zonal_width,signed_transition,P_main_band_share_transition,P_rainband_structure,45,0.46760007223043326,0.4884104133369985,13,13,0.08668518577751325,-0.15027077673200828,0.23695596250952153,,,,,rank_only_no_perm_boot,0.47944787035590936,False
anomaly,E2_W33,named,27,38,H_zonal_width,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,0.4619996768324359,0.4744781693951029,13,13,0.13388079490220564,-0.2605930432356768,0.3944738381378824,,,,,rank_only_no_perm_boot,0.48172336873933,False
anomaly,E2_W33,named,27,38,H_zonal_width,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.44005930427322304,-0.4158270695823994,13,13,-0.04719560912469235,0.11032226650366864,-0.157517875628361,,,,,rank_only_no_perm_boot,0.4479351980546411,False
anomaly,E2_W33,named,27,38,H_zonal_width,signed_transition,P_spread_lat_transition,P_spread,45,-0.13842859683755673,-0.16695744425969328,13,13,-0.04726454763263805,0.4648844028274167,-0.5121489504600548,,,,,rank_only_no_perm_boot,0.16403604436055946,False
anomaly,E2_W33,named,27,38,H_zonal_width,signed_transition,P_total_strength_transition,P_strength,45,-0.5653763871789977,-0.48461253344145966,13,13,-0.08017787840544173,1.5579976087895575,-1.6381754871949992,,,,,rank_only_no_perm_boot,0.6472851615387477,False
anomaly,E2_W33,named,27,38,H_zonal_width,slope,P_centroid_lat_transition,P_position,45,0.5140334739579667,0.4686608641045117,13,13,1.5505318264559174,-3.812070974080686,5.362602800536603,,,,,rank_only_no_perm_boot,0.782163613984797,False
anomaly,E2_W33,named,27,38,H_zonal_width,slope,P_main_band_share_transition,P_rainband_structure,45,0.4826722930294879,0.4706284461331982,13,13,0.08394025551390273,-0.1708287930700721,0.2547690485839748,,,,,rank_only_no_perm_boot,0.49541074545868663,False
anomaly,E2_W33,named,27,38,H_zonal_width,slope,P_main_minus_south_transition,P_rainband_structure,45,0.4759520399733853,0.46747418321929335,13,13,0.1419081718030186,-0.2966709205808074,0.438579092383826,,,,,rank_only_no_perm_boot,0.4978809945925766,False
anomaly,E2_W33,named,27,38,H_zonal_width,slope,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.452233499775376,-0.4234977171157229,13,13,-0.057967916289115864,0.12584212751073534,-0.18381004379985122,,,,,rank_only_no_perm_boot,0.4614240019653686,False
anomaly,E2_W33,named,27,38,H_zonal_width,slope,P_spread_lat_transition,P_spread,45,-0.17775728181730252,-0.184796073960043,13,13,-0.10327383871704073,0.4767432376699873,-0.580017076387028,,,,,rank_only_no_perm_boot,0.20675813563665393,False
anomaly,E2_W33,named,27,38,H_zonal_width,slope,P_total_strength_transition,P_strength,45,-0.5967848253154656,-0.5023268133815837,13,13,0.01913642453637263,1.5851308758798022,-1.5659944513434296,,,,,rank_only_no_perm_boot,0.675084547882637,False
anomaly,E2_W33,named,27,38,H_zonal_width,window_mean,P_centroid_lat_transition,P_position,45,0.03880872448486767,0.03571052111502135,13,13,-1.1943108493806542,-1.358514194103385,0.16420334472273068,,,,,rank_only_no_perm_boot,0.04701889172100421,False
anomaly,E2_W33,named,27,38,H_zonal_width,window_mean,P_main_band_share_transition,P_rainband_structure,45,-0.0071819201508498765,0.013323154721995316,13,13,-0.035971172306909494,-0.041306776371403224,0.0053356040644937305,,,,,rank_only_no_perm_boot,0.007448700354074563,False
anomaly,E2_W33,named,27,38,H_zonal_width,window_mean,P_main_minus_south_transition,P_rainband_structure,45,-0.05547868593592289,-0.0029713622868155266,13,13,-0.08669417394966622,-0.08438376785741515,-0.002310406092251069,,,,,rank_only_no_perm_boot,0.05559420624053544,False
anomaly,E2_W33,named,27,38,H_zonal_width,window_mean,P_south_band_share_18_24_transition,P_rainband_structure,45,0.08473347994488936,0.024000833851204353,13,13,0.05072300164275672,0.04307699148601195,0.007646010156744772,,,,,rank_only_no_perm_boot,0.0851157804527266,False
anomaly,E2_W33,named,27,38,H_zonal_width,window_mean,P_spread_lat_transition,P_spread,45,-0.07550899534746751,-0.07944359220394769,13,13,-0.2896194650957564,-0.03384921805182096,-0.2557702470439355,,,,,rank_only_no_perm_boot,0.08829750769966428,False
anomaly,E2_W33,named,27,38,H_zonal_width,window_mean,P_total_strength_transition,P_strength,45,-0.03722738426816679,-0.027803137764722232,13,13,0.6489983512539884,0.5881258279520651,0.060872523301923276,,,,,rank_only_no_perm_boot,0.040271010433262956,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,abs_transition,P_centroid_lat_transition,P_position,45,0.03822201971052349,-0.03260546271079275,13,13,-2.696517450222897,-1.7829404366528734,-0.9135770135700234,,,,,rank_only_no_perm_boot,0.08390087038902466,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,abs_transition,P_main_band_share_transition,P_rainband_structure,45,0.10418795372816833,0.06617283921840783,13,13,-0.06349059215793586,-0.08872348951305777,0.025232897355121908,,,,,rank_only_no_perm_boot,0.10544959859592443,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,abs_transition,P_main_minus_south_transition,P_rainband_structure,45,0.13898317167154145,0.05455094437267574,13,13,-0.11039081122114053,-0.1686201313662051,0.05822932014506457,,,,,rank_only_no_perm_boot,0.14189463767879468,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,abs_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.1186859612045738,-0.0347202206881815,13,13,0.0469002190632047,0.07989664185314736,-0.032996422789942664,,,,,rank_only_no_perm_boot,0.12033578234407093,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,abs_transition,P_spread_lat_transition,P_spread,45,-0.244884526283285,-0.30945773507678037,13,13,-0.5897708720376211,0.6923195281683778,-1.282090400205999,,,,,rank_only_no_perm_boot,0.3089890462935849,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,abs_transition,P_total_strength_transition,P_strength,45,-0.018122509345506826,-0.009860600727788774,13,13,0.6657440659807968,0.6862270737198382,-0.020483007739041326,,,,,rank_only_no_perm_boot,0.019146659732458892,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,post_state,P_centroid_lat_transition,P_position,45,-0.16753599569467623,-0.18463712561487697,13,13,-1.6096848508745203,0.7509931037819488,-2.3606779546564693,,,,,rank_only_no_perm_boot,0.2855698934274997,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,post_state,P_main_band_share_transition,P_rainband_structure,45,-0.22311634381165263,-0.2197176848029537,13,13,-0.08185356725730922,0.062374270268841854,-0.14422783752615106,,,,,rank_only_no_perm_boot,0.2303277356879602,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,post_state,P_main_minus_south_transition,P_rainband_structure,45,-0.2574317434833973,-0.22495057863361087,13,13,-0.1875092404393826,0.0927116461494663,-0.2802208865888489,,,,,rank_only_no_perm_boot,0.27144278781283976,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,post_state,P_south_band_share_18_24_transition,P_rainband_structure,45,0.27048219470991025,0.21260627812000282,13,13,0.10565567318207347,-0.030337375880624445,0.1359930490626979,,,,,rank_only_no_perm_boot,0.27728184716304516,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,post_state,P_spread_lat_transition,P_spread,45,-0.057766464312280615,-0.02426257239133239,13,13,-0.4218513788099961,0.004332697700308231,-0.4261840765103044,,,,,rank_only_no_perm_boot,0.07907566813779583,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,post_state,P_total_strength_transition,P_strength,45,0.20794602233514775,0.19150142662945163,13,13,1.0072948813059313,0.2943854862265104,0.7129093950794209,,,,,rank_only_no_perm_boot,0.2435914920891188,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,pre_state,P_centroid_lat_transition,P_position,45,-0.2262734205079594,-0.17771222140714216,13,13,-2.8771630076109935,-0.36421042030436696,-2.5129525873066267,,,,,rank_only_no_perm_boot,0.35192104987329076,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,pre_state,P_main_band_share_transition,P_rainband_structure,45,-0.17329329486432438,-0.16245934719748373,13,13,-0.13180660578629896,-0.030135112949370563,-0.1016714928369284,,,,,rank_only_no_perm_boot,0.1783768695061708,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,pre_state,P_main_minus_south_transition,P_rainband_structure,45,-0.1645624876421523,-0.13971017880604136,13,13,-0.23717975766869046,-0.08518012058734904,-0.1519996370813414,,,,,rank_only_no_perm_boot,0.17216246949621938,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,pre_state,P_south_band_share_18_24_transition,P_rainband_structure,45,0.1391637757231063,0.09808512756187003,13,13,0.10537315188239149,0.05504500763797847,0.05032814424441302,,,,,rank_only_no_perm_boot,0.14168018293532694,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,pre_state,P_spread_lat_transition,P_spread,45,0.11442648859361877,0.11554295319089565,13,13,0.5602166430789208,-0.05175646832350261,0.6119731114024234,,,,,rank_only_no_perm_boot,0.14502514416373993,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,pre_state,P_total_strength_transition,P_strength,45,0.19320218103003492,0.17638140152476495,13,13,0.8665365656173096,0.36959077486720154,0.4969457907501081,,,,,rank_only_no_perm_boot,0.21804947056754032,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,signed_transition,P_centroid_lat_transition,P_position,45,-0.007644403942104698,-0.027459591151960384,13,13,-0.834227540922435,-0.6107204757827235,-0.22350706513971152,,,,,rank_only_no_perm_boot,0.018819757199090275,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.13199776806927335,-0.07165498721805143,13,13,-0.053436253604998804,0.013544171873905036,-0.06698042547890384,,,,,rank_only_no_perm_boot,0.13534678934321853,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.17272398907117598,-0.094528079912504,13,13,-0.13023777218864396,0.013075669053030797,-0.14331344124167475,,,,,rank_only_no_perm_boot,0.17988966113325972,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.19671160144122868,0.11634397413878586,13,13,0.07680151858364517,0.0004685028208742584,0.07633301576277092,,,,,rank_only_no_perm_boot,0.20052825222936724,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,signed_transition,P_spread_lat_transition,P_spread,45,-0.17634849094027735,-0.11405600760627957,13,13,-0.5096416415341427,0.2144777153853497,-0.7241193569194924,,,,,rank_only_no_perm_boot,0.21255445878625198,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,signed_transition,P_total_strength_transition,P_strength,45,0.03407031756955284,0.034792379626396794,13,13,0.768481004313116,0.574137864753313,0.19434313955980298,,,,,rank_only_no_perm_boot,0.04378747454754299,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,slope,P_centroid_lat_transition,P_position,45,-0.0056672161231115445,0.004056406291117278,13,13,-1.3942211766832047,-0.1798528565375746,-1.2143683201456301,,,,,rank_only_no_perm_boot,0.06638563213039306,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,slope,P_main_band_share_transition,P_rainband_structure,45,-0.12289951243724455,-0.055973628614889206,13,13,-0.07294285219522216,0.0232173659754239,-0.09616021817064606,,,,,rank_only_no_perm_boot,0.12770752334577684,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,slope,P_main_minus_south_transition,P_rainband_structure,45,-0.16771005852696375,-0.09466313371546044,13,13,-0.16102816787787008,0.039787515985935995,-0.20081568386380608,,,,,rank_only_no_perm_boot,0.17775084272015404,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,slope,P_south_band_share_18_24_transition,P_rainband_structure,45,0.1925535524619992,0.1371258532771349,13,13,0.08808531568264792,-0.016570150010512073,0.10465546569315999,,,,,rank_only_no_perm_boot,0.1977863257466572,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,slope,P_spread_lat_transition,P_spread,45,-0.19756178996614432,-0.1298380933294366,13,13,-0.5234506823340875,0.1422796356722159,-0.6657303180063034,,,,,rank_only_no_perm_boot,0.2308483058664595,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,slope,P_total_strength_transition,P_strength,45,0.008896211356047193,0.029249691790148524,13,13,0.8284948585350853,0.5343474822939084,0.2941473762411769,,,,,rank_only_no_perm_boot,0.023603580168106042,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,window_mean,P_centroid_lat_transition,P_position,45,-0.26952225515728157,-0.2504611891091054,13,13,-1.2477923136333169,0.6475855075988728,-1.8953778212321897,,,,,rank_only_no_perm_boot,0.364291146218891,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,window_mean,P_main_band_share_transition,P_rainband_structure,45,-0.26840199150503863,-0.26221951509772284,13,13,-0.052463795324356154,0.049365258282186235,-0.10182905360654239,,,,,rank_only_no_perm_boot,0.27349344418536575,False
anomaly,E2_shift_left,named,22,33,H_zonal_width,window_mean,P_main_minus_south_transition,P_rainband_structure,45,-0.28738057573127257,-0.25829200628691656,13,13,-0.11877604077285166,0.06968108520747787,-0.18845712598032954,,,,,rank_only_no_perm_boot,0.296803432030289,False
