mode,anchor_name,anchor_type,anchor_start,anchor_end,source_metric,information_form,target_metric,target_family,n_valid_years,spearman_r,pearson_r,n_high,n_low,high_mean_target,low_mean_target,high_minus_low,permutation_null_p90_absdiff,permutation_p,bootstrap_ci_low,bootstrap_ci_high,evaluation_mode,primary_score,support_flag,representation_type
local_background_removed,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_centroid_lat_transition,P_position,45,-0.11093544137022396,-0.1082063171801812,13,13,-2.530339192277158,-1.6880074770359816,-0.8423317152411762,2.7536873785633893,0.6184763047390522,-3.8151907835087853,2.272917439574427,formal_perm_boot,0.15305202713228278,False,scalarized_transition
local_background_removed,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_main_band_share_transition,P_rainband_structure,45,-0.10922266139657441,-0.12324134742585277,13,13,-0.13387638253608278,-0.06149771758355626,-0.07237866495252651,0.14835643934136722,0.42231553689262147,-0.24495355406467548,0.09407592903934853,formal_perm_boot,0.11284159464420074,False,scalarized_transition
local_background_removed,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.09591567852437417,-0.11170580938826849,13,13,-0.2595397507474123,-0.1306066513935007,-0.12893309935391162,0.24949548005556346,0.3967206558688262,-0.41349503436574997,0.15664021920829416,formal_perm_boot,0.10236233349206976,False,scalarized_transition
local_background_removed,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.08142292490118576,0.08894063674826479,13,13,0.12566336821132956,0.06910893380994447,0.05655443440138509,0.11677729115810546,0.4367126574685063,-0.06843026548658653,0.18305964727266122,formal_perm_boot,0.08425064662125502,False,scalarized_transition
local_background_removed,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_spread_lat_transition,P_spread,45,0.00592885375494071,-0.04069486500770213,13,13,-0.47269081774403027,-0.24027421336994012,-0.23241660437409015,1.131496398990927,0.7446510697860428,-1.2951696551612135,0.9148376898752141,formal_perm_boot,0.017549683973645216,False,scalarized_transition
local_background_removed,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_total_strength_transition,P_strength,45,0.20013175230566535,0.1368978513169751,13,13,0.3572530933551885,0.16991764080496782,0.1873354525502207,0.6372696133545565,0.642871425714857,-0.7076206224735102,0.9558669664030894,formal_perm_boot,0.2094985249331764,False,scalarized_transition
local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.22810081021019582,-0.1978172308168528,13,13,-2.3437045759394173,0.01347268320887998,-2.357177259148297,2.7040777964307847,0.15956808638272346,-5.127187385227617,0.537302055929458,formal_perm_boot,0.34595967316761067,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.15687695814860667,-0.1690298519666875,13,13,-0.12371492756471256,-0.03195118259273422,-0.09176374497197834,0.14333688089062951,0.3051389722055589,-0.2664652433189155,0.07278796994986395,formal_perm_boot,0.16146514539720558,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.212749138119215,-0.21843343440254617,13,13,-0.27073450986446407,-0.050455993485539904,-0.22027851637892415,0.25130787256968046,0.15316936612677465,-0.521491734631556,0.08574352319187398,formal_perm_boot,0.2237630639381612,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.2592653634249337,0.2626507370100502,13,13,0.14701958229975157,0.018504810892805732,0.12851477140694584,0.11694627548114268,0.07098580283943211,-0.01316637148628687,0.26251758452509405,formal_perm_boot,1.265691101995281,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,-0.203722618477737,-0.20657009954606007,13,13,-0.08119697209824955,0.630281575221942,-0.7114785473201914,1.1207625424166605,0.2981403719256149,-1.9096148080749262,0.6227330331049863,formal_perm_boot,0.2392965458437466,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.2290232282757483,0.27903391881288653,13,13,0.6254868595875719,0.018247020474984225,0.6072398391125876,0.6305321133287997,0.11497700459908018,-0.09588105737415975,1.3713769605500594,formal_perm_boot,0.25938522023137767,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.18498023715415018,-0.24643990522047673,13,13,-2.1731369592645073,0.09567251981682044,-2.2688094790813276,2.7268470720492504,0.17776444711057787,-5.414029288605258,0.8811474389080178,formal_perm_boot,0.29842071110821655,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.2100131752305665,-0.2579595522561039,13,13,-0.11266100385699761,0.016910820635650067,-0.12957182449264767,0.14616481051646474,0.14257148570285944,-0.3017545871580233,0.05204485077037584,formal_perm_boot,0.21649176645519888,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.22832674571805006,-0.2551155518710928,13,13,-0.196343397620824,0.018357786364789512,-0.21470118398561353,0.24883773722954772,0.15976804639072187,-0.5104889050481358,0.08580331121275687,formal_perm_boot,0.23906180491733073,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.19670619235836623,0.23210274288191424,13,13,0.08368239376382647,-0.0014469657291394057,0.08512935949296588,0.11770599142818097,0.2419516096780644,-0.04704566740538622,0.21984309434084087,formal_perm_boot,0.20096266033301452,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,-0.12424242424242424,-0.14655881351628613,13,13,0.18587655028317987,0.45640269912613607,-0.2705261488429562,1.13583524944044,0.6906618676264747,-1.644583471552619,1.1837892820697207,formal_perm_boot,0.13776873168457204,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.06956521739130433,0.14589355060032796,13,13,0.7319990114604948,0.26508030253564363,0.4669187089248512,0.6448421762495832,0.23315336932613479,-0.20982389554558262,1.1626655365995782,formal_perm_boot,0.09291115283754689,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.1386342937417924,-0.20824067439720287,13,13,-2.083199997914304,-1.4246031934948848,-0.6585968044194193,2.7193827789911666,0.6984603079384123,-3.9210692070869326,2.5951264720049063,formal_perm_boot,0.17156413396276338,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.10756908410734396,-0.22994310742063392,13,13,-0.13548504252261964,-0.07878215167066144,-0.056702890851958204,0.1440407889784266,0.5212957408518296,-0.2355901281434439,0.10105275376511165,formal_perm_boot,0.11040422864994187,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.08696933955230456,-0.19744034677680483,13,13,-0.23011679659031137,-0.18260305701209517,-0.047513739578216196,0.25027709555795796,0.7628474305138973,-0.3521741512590535,0.2301281870935833,formal_perm_boot,0.08934502653121537,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.06564098666895188,0.1422657266578987,13,13,0.09463175406769175,0.10382090534143372,-0.009189151273741966,0.1188809968716826,0.8980203959208158,-0.13717740571904943,0.12489513465316114,formal_perm_boot,0.06610044423263897,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,-0.05351959357064895,-0.03067649693243837,13,13,0.08178711268469985,0.20114749989733877,-0.11936038721263892,1.1393777885239131,0.863627274545091,-1.6975372477244999,1.4056117457637443,formal_perm_boot,0.059487612931280895,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.0571626352122154,0.12953346858847556,13,13,0.24400604536108264,0.040815373116987214,0.20319067224409543,0.6209013492895975,0.5960807838432314,-0.3666723413930911,0.7822695540290913,formal_perm_boot,0.06732216882442017,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,0.1601554783105317,0.18138286926790004,13,13,0.46073633436115213,-2.364692919489082,2.825429253850234,2.7897029452643554,0.09558088382323535,0.35861714193786154,5.437666669337608,formal_perm_boot,2.3014269410030432,True,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,0.2550892686212993,0.3262576424726953,13,13,0.07079928785950314,-0.1400159363973077,0.21081522425681082,0.1428539327413171,0.014597080583883223,0.06912896756482018,0.3480015856927576,formal_perm_boot,2.26563002983414,True,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,0.2512682000314142,0.3045879326339609,13,13,0.10225177390330081,-0.22859657491163682,0.33084834881493763,0.25249903723596867,0.03219356128774245,0.07573557733322905,0.5939391641205289,formal_perm_boot,2.267810617472161,True,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.24863298031425202,-0.2545789076369937,13,13,-0.031452486043797696,0.08858063851432915,-0.12003312455812684,0.11776856851552801,0.09358128374325135,-0.23492465749195782,0.0008236422857359903,formal_perm_boot,1.2546346365421583,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,-0.05678898490484505,0.025318037517637625,13,13,0.09574391719339309,0.22833355622382007,-0.13258963903042698,1.122604459741125,0.8492301539692062,-1.6167274508701073,1.417126816705663,formal_perm_boot,0.0634184668563664,False,signed_component_transition
local_background_removed,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,-0.23492983778500867,-0.23044124077947262,13,13,-0.23211522842507243,0.4322709359643601,-0.6643861643894325,0.6219776160479927,0.07858428314337132,-1.3287380339489863,0.017213871304513052,formal_perm_boot,1.2681491460044803,False,signed_component_transition
raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.14202898550724635,-0.08990748820123762,13,13,-0.4895256002820153,-0.252318489796199,-0.23720711048581633,0.9141781059302003,0.6794641071785643,-1.339753226152317,0.8902827765944138,formal_perm_boot,0.15388934103153717,False,signed_component_transition
raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.11805006587615281,-0.06361910515887124,13,13,-0.03436142845472479,-0.024111816948561925,-0.010249611506162867,0.07918117254803173,0.8336332733453309,-0.11537750586771511,0.08027801628901934,formal_perm_boot,0.11856254645146096,False,signed_component_transition
raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.15296442687747033,-0.12561928000153416,13,13,-0.08839846675527242,-0.047540628578559105,-0.04085783817671332,0.1410617923339801,0.639872025594881,-0.1942970111369918,0.12393284998717842,formal_perm_boot,0.155007318786306,False,signed_component_transition
raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.18537549407114623,0.19810754914986048,13,13,0.05403703830054762,0.023428811629997163,0.030608226670550454,0.062062359678457135,0.42811437712457506,-0.04046800394051843,0.09715396027444484,formal_perm_boot,0.18690590540467375,False,signed_component_transition
raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,-0.41778656126482216,-0.47299723549883216,13,13,-0.39463255778044426,0.16319721649803623,-0.5578297742784805,0.3350431743110032,0.00639872025594881,-0.9280533658018584,-0.17291040100823876,formal_perm_boot,2.445678049978746,True,signed_component_transition
raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.20764163372859024,0.21068959446253993,13,13,1.3545013989856438,0.42581695449269097,0.9286844444929528,0.8461100317555825,0.0683863227354529,0.07725223690489388,1.7481481624888255,formal_perm_boot,2.254075855953238,True,signed_component_transition
raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalar_transition,P_centroid_lat_transition,P_position,45,0.009881422924901184,-0.05294260911100215,13,13,-1.029487277839796,-0.305471544740725,-0.7240157330990711,0.9354388819780838,0.20735852829434112,-1.761172501253037,0.32248155913521986,formal_perm_boot,0.04608220957985474,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalar_transition,P_main_band_share_transition,P_rainband_structure,45,-0.021739130434782605,-0.08851753517937669,13,13,-0.09480622549715487,-0.015606899397401982,-0.07919932609975289,0.0791052214314461,0.09998000399920016,-0.17840381700303726,0.015101537480431998,formal_perm_boot,1.0256990967397703,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalar_transition,P_main_minus_south_transition,P_rainband_structure,45,0.010144927536231883,-0.07352820177809373,13,13,-0.1671852164475959,-0.04260787796378461,-0.12457733848381129,0.14036075735076403,0.14697060587882424,-0.2819290280898667,0.045493635506542465,formal_perm_boot,0.016373794460422447,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalar_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.025296442687747032,0.05111776174814951,13,13,0.07237899095044104,0.027000978566382613,0.04537801238405842,0.06283994633952461,0.23395320935812838,-0.030149235442423924,0.11884038383415474,formal_perm_boot,0.027565343306949954,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalar_transition,P_spread_lat_transition,P_spread,45,0.20197628458498024,0.17692795827539254,13,13,0.03347034445886406,-0.24706464672294373,0.2805349911818078,0.33989767569311957,0.16896620675864826,-0.09122298712949799,0.6265451504700599,formal_perm_boot,0.21600303414407063,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalar_transition,P_total_strength_transition,P_strength,45,-0.010013175230566534,-0.031587869468785085,13,13,1.084070276144847,0.6774610102038316,0.40660926594101543,0.8176664400116024,0.4289142171565687,-0.5126101484859975,1.3698867673778883,formal_perm_boot,0.030343638527617307,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_transition_norm,scalar_transition,P_centroid_lat_transition,P_position,45,-0.04295125164690381,-0.076163024056539,13,13,-1.029487277839796,-0.6376083940348866,-0.39187888380490954,0.9486020814894988,0.496500699860028,-1.4205262811743462,0.6690859242760829,formal_perm_boot,0.06254519583714929,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_transition_norm,scalar_transition,P_main_band_share_transition,P_rainband_structure,45,-0.0689064558629776,-0.10004675314498357,13,13,-0.09480622549715487,-0.04872416349931336,-0.046082061997841504,0.07923881369969053,0.353129374125175,-0.13833267418873682,0.042543073030458685,formal_perm_boot,0.07121055896286967,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_transition_norm,scalar_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.02239789196310935,-0.07708400912662806,13,13,-0.1671852164475959,-0.09470473377071507,-0.07248048267688083,0.14228989054818547,0.40471905618876225,-0.22861119483204295,0.0900423554083621,formal_perm_boot,0.02602191609695339,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_transition_norm,scalar_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,-0.0011857707509881422,0.044424520534657376,13,13,0.07237899095044104,0.04598057027140165,0.026398420679039386,0.06391006302418162,0.4897020595880824,-0.039680083387766164,0.1020426921226898,formal_perm_boot,0.0025056917849401116,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_transition_norm,scalar_transition,P_spread_lat_transition,P_spread,45,0.2540184453227931,0.21228022041889807,13,13,0.03347034445886406,-0.11604285876445421,0.14951320322331826,0.33395522519406307,0.47650469906018794,-0.1810880847790019,0.4921586091093696,formal_perm_boot,0.261494105483959,False,scalarized_transition
raw,E2_W33,named,27,38,H_component_transition_norm,scalar_transition,P_total_strength_transition,P_strength,45,-0.02094861660079051,-0.018212382541078865,13,13,1.084070276144847,0.6439180101552453,0.4401522659896018,0.8499011591256154,0.3925214957008598,-0.4641030942214097,1.4284423193066447,formal_perm_boot,0.0429562299002706,False,scalarized_transition
raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.4416919263540386,-0.36995143873000674,13,13,-1.6829765703306196,-0.07965375397135414,-1.6033228163592654,0.9182030665468736,0.0027994401119776045,-2.4203085248486063,-0.7165049082679887,formal_perm_boot,2.5218580671720017,True,signed_component_transition
raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.3825273455267823,-0.3203279881848008,13,13,-0.13284338911358107,-0.01326142494452089,-0.11958196416906018,0.08025681860737557,0.013197360527894421,-0.19937823696161872,-0.035996673608153854,formal_perm_boot,2.3885064437352352,True,signed_component_transition
raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.3894452530845349,-0.33507225190387435,13,13,-0.2372411639004137,-0.020822292059421797,-0.2164188718409919,0.1403484687981698,0.009398120375924815,-0.362873727394321,-0.05645455172616236,formal_perm_boot,2.4002661966765846,True,signed_component_transition
raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.3765977104772799,0.337959718143949,13,13,0.10439777478683263,0.007560867114900902,0.09683690767193172,0.0634318844609073,0.011797640471905619,0.02568207919020279,0.16177818589729706,formal_perm_boot,2.3814395558608767,True,signed_component_transition
raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,-0.16886282924304905,-0.19721660033446547,13,13,-0.08621266009900955,0.16581802138397228,-0.2520306814829818,0.3309108465699802,0.21515696860627875,-0.6518555538155941,0.13721376266602547,formal_perm_boot,0.18146436331719815,False,signed_component_transition
raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.28007642883815903,0.24200251384389862,13,13,1.4470305904891145,0.37310504173659265,1.0739255487525219,0.8401336203418238,0.03219356128774245,0.2437817039604312,1.9769450502620793,formal_perm_boot,2.333772706275785,True,signed_component_transition
raw,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_centroid_lat_transition,P_position,45,-0.07035573122529644,-0.07267573875955845,13,13,-0.8946770208290504,-0.661685932167532,-0.2329910886615184,0.9515356873983808,0.6902619476104779,-1.3454810047424377,0.8427424359927425,formal_perm_boot,0.08200528565837237,False,scalarized_transition
raw,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_main_band_share_transition,P_rainband_structure,45,-0.0828722002635046,-0.07433834535035189,13,13,-0.07552634375429859,-0.05116995137998973,-0.02435639237430886,0.07869951044529291,0.6186762647470506,-0.12274064884965077,0.07604196245317535,formal_perm_boot,0.08409001988222005,False,scalarized_transition
raw,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.07035573122529644,-0.08969568223213072,13,13,-0.15057100302888796,-0.09728229538454057,-0.053288707644347386,0.1397852615393879,0.5380923815236952,-0.22963947987489625,0.11213224599128742,formal_perm_boot,0.07302016660751381,False,scalarized_transition
raw,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.0748353096179183,0.10489636913225965,13,13,0.07504465927458934,0.046112344004550845,0.02893231527003849,0.06177280482880102,0.4461107778444311,-0.040531524661014874,0.10178225185670292,formal_perm_boot,0.07628192538142023,False,scalarized_transition
raw,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_spread_lat_transition,P_spread,45,-0.0978919631093544,-0.12991252745995166,13,13,-0.24525809582048644,-0.10061341185542214,-0.1446446839650643,0.34080841181449334,0.48170365926814634,-0.4692196113538351,0.20696321832014775,formal_perm_boot,0.10512419730760761,False,scalarized_transition
raw,E2_W33,named,27,38,H_object_transition_rms,scalar_transition,P_total_strength_transition,P_strength,45,0.12450592885375492,0.10498671115097098,13,13,1.1028329517794129,0.5195107399517742,0.5833222118276387,0.8479490333358888,0.2601479704059188,-0.3898278988186435,1.6335181202727909,formal_perm_boot,0.15367203944513685,False,scalarized_transition
raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.2695106005827066,-0.1161617240594055,13,13,-1.030061304703962,-0.23791659328491205,-0.7921447114190499,0.9221481832788908,0.15736852629474105,-1.885492818153717,0.33543255221646534,formal_perm_boot,0.30911783615365906,False,signed_component_transition
raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.24848160690532956,-0.07606650933861762,13,13,-0.0801687617080947,-0.02128904337562611,-0.05887971833246859,0.07981360136497981,0.22075584883023394,-0.15554356168139985,0.03631149926318859,formal_perm_boot,0.251425592821953,False,signed_component_transition
raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.21755106911977048,-0.049527707340586515,13,13,-0.14653284725334687,-0.03849483660067822,-0.10803801065266865,0.1428842196190327,0.21475704859028194,-0.28413133108502736,0.0767420764354632,formal_perm_boot,0.2229529696524039,False,signed_component_transition
raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.18907234225623748,0.013642275785401874,13,13,0.06636408554525215,0.017205793225052127,0.049158292320200025,0.06387946069323198,0.20695860827834434,-0.028731213532748014,0.13000091781174145,formal_perm_boot,0.19153025687224748,False,signed_component_transition
raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,0.14258223515782098,0.11443588357440711,13,13,-0.09941617358694567,-0.11815938717546079,0.01874321358851512,0.34116399564783106,0.9300139972005599,-0.3394560022420946,0.3738248494519113,formal_perm_boot,0.14351939583724674,False,signed_component_transition
raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.11627241795608019,0.08124680023942273,13,13,1.3041188812022741,0.8944129134940304,0.40970596770824375,0.8292188887808488,0.43071385722855426,-0.5396951799699208,1.2943165958169633,formal_perm_boot,0.13675771634149236,False,signed_component_transition
raw,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.3665349143610013,-0.35144946209809763,13,13,-0.7988960032707104,0.21191451491698332,-1.0108105181876939,0.938740967300705,0.07878424315136973,-1.9063432917523697,-0.06004973540105489,formal_perm_boot,2.417075440270386,True,signed_component_transition
raw,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.3245059288537549,-0.3251758498599282,13,13,-0.07164659229076956,0.012260752581042273,-0.08390734487181183,0.07757554007603801,0.07518496300739852,-0.16403281568578706,-0.0036726536182649944,formal_perm_boot,2.3287012960973454,True,signed_component_transition
raw,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.29762845849802366,-0.34080515085953705,13,13,-0.13821734108464845,0.01735386816431323,-0.15557120924896167,0.13904995449681823,0.0669866026794641,-0.30300117742393307,-0.015915993681009998,formal_perm_boot,2.3054070189604716,True,signed_component_transition
raw,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.3067193675889328,0.3445421171654657,13,13,0.06657074879387884,-0.005093115583270932,0.07166386437714976,0.06346080559662717,0.0615876824635073,-0.00249110084896309,0.14414310750235104,formal_perm_boot,1.3103025608077903,False,signed_component_transition
raw,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,-0.22753623188405794,-0.22135461622115055,13,13,-0.16922817742111151,0.061252998784351545,-0.23048117620546305,0.3330275741585837,0.2623475304939012,-0.6344685082536956,0.20175494579962797,formal_perm_boot,0.2390602906943311,False,signed_component_transition
raw,E2_W33,named,27,38,H_strength_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.20948616600790515,0.27332296485658797,13,13,1.3584345056489948,0.713233123164929,0.6452013824840658,0.8313100509430548,0.20755848830233953,-0.2717522648867469,1.6442198847683553,formal_perm_boot,0.24174623513210844,False,signed_component_transition
raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,-0.6012043677147064,-0.5089583762714867,13,13,-1.491968487366108,0.45002834246612483,-1.941996829832233,0.9553244466119272,0.0007998400319936012,-2.7368637922109667,-1.098370304520623,formal_perm_boot,2.698304209206318,True,signed_component_transition
raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_main_band_share_transition,P_rainband_structure,45,-0.5280696714765336,-0.47158751124652154,13,13,-0.1251113181757472,0.030085866346582377,-0.15519718452232956,0.08009765809196764,0.0007998400319936012,-0.23326361997838496,-0.0749426982221849,formal_perm_boot,2.53582953070265,True,signed_component_transition
raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_main_minus_south_transition,P_rainband_structure,45,-0.47391548624028246,-0.44766479808452214,13,13,-0.22202708143955435,0.025819985299775302,-0.24784706673932966,0.1404506423352107,0.0027994401119776045,-0.4058884155440456,-0.09299937860869453,formal_perm_boot,2.486307839577249,True,signed_component_transition
raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_south_band_share_18_24_transition,P_rainband_structure,45,0.4139875091957543,0.3963661431355131,13,13,0.09691576326380714,0.004265881046807072,0.09264988221700007,0.06292543248386066,0.013597280543891222,0.021730509071604516,0.16720085422902012,formal_perm_boot,2.418620003306604,True,signed_component_transition
raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_spread_lat_transition,P_spread,45,0.13146990312869336,-0.007726745150896498,13,13,-0.1507474738244239,-0.3033587309349407,0.1526112571105168,0.3458687329583186,0.46550689862027594,-0.2019955467401988,0.5064933702742673,formal_perm_boot,0.1391004659842192,False,signed_component_transition
raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_transition,P_total_strength_transition,P_strength,45,0.0654363071604703,0.19077180239783978,13,13,1.2375960297169648,0.6401414536895315,0.5974545760274333,0.8595988798279822,0.2539492101579684,-0.43118038901957917,1.577102289541686,formal_perm_boot,0.09530903596184197,False,signed_component_transition
raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_transition,P_centroid_lat_transition,P_position,45,0.4539672333459679,0.4111302049501927,13,13,-0.10194205982127204,-1.2649381450003552,1.162996085179083,0.9421671898060617,0.04259148170365927,-0.056682666181958566,2.126995274496603,formal_perm_boot,1.512117037604922,False,signed_component_transition
