mode,source_feature,target_name,dropped_year,base_pearson_r,r_after_drop,delta_r_after_drop,support_after_drop
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1983,-0.034881905988799346,-0.03682799667962424,-0.0019460906908248948,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1984,-0.034881905988799346,-0.011355886154729987,0.023526019834069357,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1985,-0.034881905988799346,-0.06428387616159809,-0.02940197017279874,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1986,-0.034881905988799346,-0.044047326838495285,-0.009165420849695939,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1987,-0.034881905988799346,-0.04239169448745313,-0.007509788498653781,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1988,-0.034881905988799346,0.012418840734120548,0.047300746722919895,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1989,-0.034881905988799346,-0.06123048564089804,-0.02634857965209869,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1990,-0.034881905988799346,-0.059835943809587344,-0.024954037820788,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1991,-0.034881905988799346,-0.0072719975551165765,0.02760990843368277,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1992,-0.034881905988799346,-0.032170761505677256,0.0027111444831220896,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1993,-0.034881905988799346,-0.018498774540587213,0.016383131448212133,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1994,-0.034881905988799346,-0.03724319009682711,-0.0023612841080277655,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1995,-0.034881905988799346,-0.04125139520626093,-0.0063694892174615825,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1996,-0.034881905988799346,-0.03053820560137868,0.004343700387420667,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1997,-0.034881905988799346,-0.0063277399434615985,0.028554166045337746,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1998,-0.034881905988799346,-0.004585992991706833,0.030295912997092514,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,1999,-0.034881905988799346,-0.02001990972401947,0.014861996264779877,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2000,-0.034881905988799346,-0.03118293198615391,0.0036989740026454367,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2001,-0.034881905988799346,-0.004533466632905145,0.0303484393558942,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2002,-0.034881905988799346,-0.028693729416759347,0.006188176572039999,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2003,-0.034881905988799346,-0.027603373857997163,0.007278532130802182,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2004,-0.034881905988799346,-0.10732623948599222,-0.07244433349719287,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2005,-0.034881905988799346,-0.051094053957170364,-0.01621214796837102,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2006,-0.034881905988799346,-0.03605050657393387,-0.001168600585134523,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2007,-0.034881905988799346,-0.03748512280785526,-0.002603216819055912,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2008,-0.034881905988799346,-0.03753322805885876,-0.0026513220700594142,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2009,-0.034881905988799346,-0.01909993875613166,0.015781967232667685,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2010,-0.034881905988799346,-0.07468645745614604,-0.03980455146734669,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2011,-0.034881905988799346,-0.03291651051770223,0.0019653954710971144,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2012,-0.034881905988799346,-0.050069569164857164,-0.015187663176057818,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2013,-0.034881905988799346,-0.03471694463051855,0.00016496135828079905,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2014,-0.034881905988799346,-0.032406340503846276,0.0024755654849530698,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2015,-0.034881905988799346,-0.031562065319512035,0.0033198406692873106,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2016,-0.034881905988799346,-0.019852743971573515,0.01502916201722583,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2017,-0.034881905988799346,-0.0593440260391606,-0.024462120050361254,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2018,-0.034881905988799346,-0.019229233357529896,0.01565267263126945,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2019,-0.034881905988799346,-0.05702564417125116,-0.022143738182451814,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2020,-0.034881905988799346,-0.03861763105444973,-0.003735725065650383,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2021,-0.034881905988799346,-0.03344363903842692,0.0014382669503724271,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2022,-0.034881905988799346,-0.034237748236770525,0.0006441577520288205,False
anomaly,H_zonal_width_pre_M_slope,P_NS_reorganization_index,2023,-0.034881905988799346,-0.004443490654122283,0.030438415334677064,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1979,-0.005644384281899792,0.03294460269299549,0.03858898697489528,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1980,-0.005644384281899792,-0.006713615080697457,-0.0010692307987976652,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1981,-0.005644384281899792,-0.0006423884159526222,0.00500199586594717,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1982,-0.005644384281899792,-0.07591268504497624,-0.07026830076307644,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1983,-0.005644384281899792,-0.0064781790040201095,-0.0008337947221203172,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1984,-0.005644384281899792,0.007076481533839062,0.012720865815738855,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1985,-0.005644384281899792,-0.05173310088121611,-0.04608871659931632,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1986,-0.005644384281899792,-0.005080565005114627,0.0005638192767851652,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1987,-0.005644384281899792,-0.0134867897460005,-0.007842405464100708,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1988,-0.005644384281899792,0.030043007489600867,0.03568739177150066,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1989,-0.005644384281899792,-0.03650714079523362,-0.030862756513333832,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1990,-0.005644384281899792,-0.021767938626837284,-0.016123554344937494,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1991,-0.005644384281899792,0.03017324651234681,0.0358176307942466,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1992,-0.005644384281899792,-0.0059711888825991965,-0.00032680460069940426,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1993,-0.005644384281899792,-0.004068269125135077,0.0015761151567647153,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1994,-0.005644384281899792,-0.006688872187088075,-0.001044487905188283,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1995,-0.005644384281899792,-0.01191516670933096,-0.006270782427431168,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1996,-0.005644384281899792,0.0019952011956267312,0.0076395854775265235,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1997,-0.005644384281899792,0.02420077850212687,0.029845162784026665,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1998,-0.005644384281899792,0.021507457404747368,0.02715184168664716,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,1999,-0.005644384281899792,0.005045160005277049,0.01068954428717684,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2000,-0.005644384281899792,-0.0014705924363000154,0.004173791845599777,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2001,-0.005644384281899792,0.027363642865518255,0.033008027147418045,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2002,-0.005644384281899792,0.000653317907540701,0.006297702189440493,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2003,-0.005644384281899792,0.0018872597821115872,0.007531644064011379,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2004,-0.005644384281899792,-0.08003796576990108,-0.07439358148800128,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2005,-0.005644384281899792,-0.011068363859209797,-0.005423979577310004,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2006,-0.005644384281899792,-0.015470125479250843,-0.009825741197351051,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2007,-0.005644384281899792,0.00603423293989611,0.011678617221795903,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2008,-0.005644384281899792,-0.01201125003470576,-0.006366865752805968,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2009,-0.005644384281899792,0.016599663344691172,0.022244047626590963,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2010,-0.005644384281899792,-0.04417887189825078,-0.03853448761635099,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2011,-0.005644384281899792,-0.0036360130978795755,0.0020083711840202167,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2012,-0.005644384281899792,-0.01446617969708751,-0.008821795415187718,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2013,-0.005644384281899792,-0.006263472482050244,-0.000619088200150452,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2014,-0.005644384281899792,-0.003361079445841721,0.002283304836058071,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2015,-0.005644384281899792,-0.0036575994071636696,0.0019867848747361226,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2016,-0.005644384281899792,0.018572669366793984,0.024217053648693775,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2017,-0.005644384281899792,-0.025350940071960853,-0.01970655579006106,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2018,-0.005644384281899792,0.0021884800101704006,0.007832864292070193,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2019,-0.005644384281899792,-0.024959550559057603,-0.019315166277157812,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2020,-0.005644384281899792,-0.006762832001258923,-0.0011184477193591311,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2021,-0.005644384281899792,-0.00633715700095777,-0.0006927727190579776,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2022,-0.005644384281899792,-0.0033911428121357595,0.002253241469764033,False
anomaly,H_zonal_width_pre_M_slope,P_position_only,2023,-0.005644384281899792,0.02197024397124182,0.027614628253141614,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1979,-0.10394505491879537,-0.04901687979702663,0.05492817512176874,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1980,-0.10394505491879537,-0.1085149329876584,-0.004569878068863026,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1981,-0.10394505491879537,-0.10780690848375488,-0.003861853564959508,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1982,-0.10394505491879537,-0.132732377997136,-0.02878732307834063,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1983,-0.10394505491879537,-0.10645364000313767,-0.0025085850843423046,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1984,-0.10394505491879537,-0.08575856936036963,0.01818648555842574,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1985,-0.10394505491879537,-0.1132807748254206,-0.009335719906625226,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1986,-0.10394505491879537,-0.13112125094973864,-0.027176196030943275,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1987,-0.10394505491879537,-0.10851314678423016,-0.00456809186543479,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1988,-0.10394505491879537,-0.07228512690500775,0.031659928013787614,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1989,-0.10394505491879537,-0.11175500179823768,-0.007809946879442309,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1990,-0.10394505491879537,-0.12447854286176424,-0.020533487942968873,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1991,-0.10394505491879537,-0.08096058953075663,0.022984465388038736,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1992,-0.10394505491879537,-0.10893743525178941,-0.00499238033299404,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1993,-0.10394505491879537,-0.060255119359219705,0.04368993555957566,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1994,-0.10394505491879537,-0.102651191980531,0.0012938629382643618,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1995,-0.10394505491879537,-0.11347037251236226,-0.009525317593566895,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1996,-0.10394505491879537,-0.10786245636917781,-0.003917401450382441,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1997,-0.10394505491879537,-0.07176745243114711,0.032177602487648255,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1998,-0.10394505491879537,-0.07809726146212771,0.025847793456667656,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,1999,-0.10394505491879537,-0.09093424571058478,0.013010809208210586,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2000,-0.10394505491879537,-0.10572157812639607,-0.0017765232076007026,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2001,-0.10394505491879537,-0.07058681048754807,0.0333582444312473,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2002,-0.10394505491879537,-0.10023741904450935,0.0037076358742860194,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2003,-0.10394505491879537,-0.0953289675598322,0.008616087358963173,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2004,-0.10394505491879537,-0.16682129671357543,-0.06287624179478006,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2005,-0.10394505491879537,-0.13331166558145446,-0.029366610662659096,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2006,-0.10394505491879537,-0.09118860642408907,0.012756448494706293,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2007,-0.10394505491879537,-0.10974779916098171,-0.005802744242186339,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2008,-0.10394505491879537,-0.11880009785190924,-0.014855042933113877,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2009,-0.10394505491879537,-0.09425451601897895,0.009690538899816414,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2010,-0.10394505491879537,-0.16133589684377558,-0.057390841924980215,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2011,-0.10394505491879537,-0.10359303473369592,0.0003520201850994442,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2012,-0.10394505491879537,-0.11724853338543743,-0.013303478466642066,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2013,-0.10394505491879537,-0.1028087505914513,0.0011363043273440732,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2014,-0.10394505491879537,-0.10358073842997681,0.0003643164888185585,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2015,-0.10394505491879537,-0.10133686204759615,0.002608192871199219,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2016,-0.10394505491879537,-0.09018699201915466,0.01375806289964071,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2017,-0.10394505491879537,-0.14240223929927048,-0.038457184380475115,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2018,-0.10394505491879537,-0.08228752110765575,0.02165753381113962,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2019,-0.10394505491879537,-0.12049887717342077,-0.0165538222546254,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2020,-0.10394505491879537,-0.10974639610159628,-0.005801341182800915,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2021,-0.10394505491879537,-0.10253522565349894,0.001409829265296425,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2022,-0.10394505491879537,-0.10507378292141328,-0.0011287280026179153,False
anomaly,H_zonal_width_pre_M_slope,P_profile_contrast_30_32_minus_18_25,2023,-0.10394505491879537,-0.08446907960053268,0.019475975318262687,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1979,-0.043852364677304086,-0.006877740063040663,0.03697462461426342,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1980,-0.043852364677304086,-0.046261636232843614,-0.0024092715555395286,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1981,-0.043852364677304086,-0.05168752699815685,-0.007835162320852768,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1982,-0.043852364677304086,-0.09389045950403521,-0.050038094826731126,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1983,-0.043852364677304086,-0.04623178655414365,-0.002379421876839566,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1984,-0.043852364677304086,-0.017402337683073813,0.026450026994230273,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1985,-0.043852364677304086,-0.06652027628629371,-0.02266791160898963,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1986,-0.043852364677304086,-0.056138700451411054,-0.012286335774106968,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1987,-0.043852364677304086,-0.05097954031589548,-0.0071271756385913945,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1988,-0.043852364677304086,0.005783746694750031,0.04963611137205412,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1989,-0.043852364677304086,-0.06770417401904512,-0.023851809341741033,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1990,-0.043852364677304086,-0.07117186451372091,-0.02731949983641683,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1991,-0.043852364677304086,-0.01954892670058539,0.024303437976718696,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1992,-0.043852364677304086,-0.04018554882778908,0.003666815849515004,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1993,-0.043852364677304086,-0.02291611179775746,0.020936252879546625,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1994,-0.043852364677304086,-0.0465934406240768,-0.0027410759467727114,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1995,-0.043852364677304086,-0.05000999242866692,-0.006157627751362832,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1996,-0.043852364677304086,-0.04075834872977953,0.0030940159475245574,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1997,-0.043852364677304086,-0.016660485972115745,0.02719187870518834,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1998,-0.043852364677304086,-0.013528935038055794,0.030323429639248292,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,1999,-0.043852364677304086,-0.028202855297528806,0.01564950937977528,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2000,-0.043852364677304086,-0.04043364711686832,0.003418717560435769,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2001,-0.043852364677304086,-0.015372665110255326,0.02847969956704876,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2002,-0.043852364677304086,-0.037886577517691256,0.00596578715961283,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2003,-0.043852364677304086,-0.03689443867747993,0.006957925999824158,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2004,-0.043852364677304086,-0.11313064864174342,-0.06927828396443933,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2005,-0.043852364677304086,-0.06346883679832417,-0.019616472121020086,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2006,-0.043852364677304086,-0.04200437080860013,0.0018479938687039552,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2007,-0.043852364677304086,-0.051548488262209355,-0.007696123584905269,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2008,-0.043852364677304086,-0.04513417693566245,-0.0012818122583583627,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2009,-0.043852364677304086,-0.030516434696509928,0.013335929980794158,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2010,-0.043852364677304086,-0.08276205502496632,-0.038909690347662236,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2011,-0.043852364677304086,-0.04195914719902554,0.0018932174782785444,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2012,-0.043852364677304086,-0.06077503923133225,-0.016922674554028162,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2013,-0.043852364677304086,-0.04343584093693308,0.0004165237403710026,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2014,-0.043852364677304086,-0.0413908583077076,0.0024615063695964876,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2015,-0.043852364677304086,-0.04030005985591227,0.003552304821391815,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2016,-0.043852364677304086,-0.032420505697876786,0.0114318589794273,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2017,-0.043852364677304086,-0.0691656503174673,-0.025313285640163212,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2018,-0.043852364677304086,-0.02608907270501921,0.017763291972284875,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2019,-0.043852364677304086,-0.0661812183861455,-0.02232885370884142,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2020,-0.043852364677304086,-0.048448826746698065,-0.004596462069393979,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2021,-0.043852364677304086,-0.04173313514737824,0.0021192295299258465,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2022,-0.043852364677304086,-0.04377719536869258,7.516930861150434e-05,False
anomaly,H_zonal_width_pre_M_slope,P_rainband_composite,2023,-0.043852364677304086,-0.013535715264182726,0.030316649413121358,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1979,0.3386023238476858,0.3504326976491904,0.01183037380150459,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1980,0.3386023238476858,0.332489216283381,-0.006113107564304776,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1981,0.3386023238476858,0.33687807586778323,-0.00172424797990256,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1982,0.3386023238476858,0.29938667390016716,-0.03921564994751864,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1983,0.3386023238476858,0.34759774236021573,0.00899541851252994,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1984,0.3386023238476858,0.3586211394536469,0.020018815605961082,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1985,0.3386023238476858,0.3370509254144441,-0.001551398433241702,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1986,0.3386023238476858,0.33798060313239925,-0.0006217207152865445,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1987,0.3386023238476858,0.3249149830329032,-0.013687340814782567,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1988,0.3386023238476858,0.42162802903056756,0.08302570518288177,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1989,0.3386023238476858,0.3145133067106173,-0.024089017137068514,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1990,0.3386023238476858,0.34795604134452673,0.009353717496840941,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1991,0.3386023238476858,0.39616532649908315,0.057563002651397355,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1992,0.3386023238476858,0.3383682008320141,-0.00023412301567171667,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1993,0.3386023238476858,0.3494986175362521,0.010896293688566316,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1994,0.3386023238476858,0.341035774095567,0.0024334502478812192,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1995,0.3386023238476858,0.33166135012886966,-0.006940973718816135,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1996,0.3386023238476858,0.3345336316628403,-0.004068692184845513,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1997,0.3386023238476858,0.3480475400865013,0.009445216238815501,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1998,0.3386023238476858,0.38970255487613387,0.05110023102844807,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,1999,0.3386023238476858,0.3142506004051208,-0.024351723442564976,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2000,0.3386023238476858,0.3404664324011196,0.0018641085534338298,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2001,0.3386023238476858,0.32704526844043347,-0.011557055407252326,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2002,0.3386023238476858,0.3488690330831026,0.010266709235416782,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2003,0.3386023238476858,0.33625618007573693,-0.002346143771948861,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2004,0.3386023238476858,0.29865243042702155,-0.03994989342066424,False
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2005,0.3386023238476858,0.3246341701616288,-0.013968153686056972,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2006,0.3386023238476858,0.33881457696049455,0.00021225311280875792,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2007,0.3386023238476858,0.35224221196186195,0.013639888114176157,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2008,0.3386023238476858,0.3401900612686355,0.0015877374209496975,True
local_background_removed,H_zonal_width_E2_post_state,P_NS_reorganization_index,2009,0.3386023238476858,0.3155739741733317,-0.023028349674354076,False
