year,mode,window_start,window_end,window_name,information_form,source_feature,source_value
2009,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,30.0
2010,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,11.6
2011,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,12.95
2012,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,18.4
2013,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,30.0
2014,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,19.5
2015,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,26.7
2016,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,21.0
2017,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,23.95
2018,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,30.0
2019,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,27.1
2020,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,30.0
2021,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,24.6
2022,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,30.0
2023,anomaly,1,12,sliding_001_012,post_state,H_zonal_width_sliding_post_state,24.1
1979,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,19.88888888888889
1980,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,22.444444444444443
1981,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,17.02777777777778
1982,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
1983,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,23.63888888888889
1984,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,20.75
1985,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,28.666666666666668
1986,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,21.86111111111111
1987,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,21.194444444444443
1988,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,28.333333333333332
1989,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,24.916666666666668
1990,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,18.166666666666668
1991,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,25.75
1992,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,28.194444444444443
1993,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,28.5
1994,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,24.944444444444443
1995,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,20.166666666666668
1996,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
1997,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,18.13888888888889
1998,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,22.86111111111111
1999,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2000,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,24.02777777777778
2001,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2002,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,25.22222222222222
2003,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,19.13888888888889
2004,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,29.77777777777778
2005,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,24.02777777777778
2006,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,20.86111111111111
2007,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2008,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,19.194444444444443
2009,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2010,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,19.77777777777778
2011,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,14.38888888888889
2012,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,22.805555555555557
2013,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2014,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,24.166666666666668
2015,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,22.083333333333332
2016,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,18.75
2017,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,26.25
2018,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2019,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,26.52777777777778
2020,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2021,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,23.72222222222222
2022,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,30.0
2023,anomaly,1,12,sliding_001_012,window_mean,H_zonal_width_sliding_window_mean,26.72222222222222
1979,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,10.825
1980,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,1.2749999999999986
1981,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,4.375
1982,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
1983,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-10.05
1984,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-6.975000000000001
1985,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,6.0
1986,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-1.1750000000000007
1987,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,1.1000000000000014
1988,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-2.4750000000000014
1989,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,3.4750000000000014
1990,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,1.4250000000000007
1991,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-7.199999999999999
1992,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,3.75
1993,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,6.75
1994,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-5.800000000000001
1995,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-10.725000000000001
1996,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
1997,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,3.6750000000000007
1998,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-2.2749999999999986
1999,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2000,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,15.325
2001,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2002,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-4.425000000000001
2003,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-0.3000000000000007
2004,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-0.3999999999999986
2005,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-8.850000000000001
2006,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,4.25
2007,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2008,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,5.125
2009,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2010,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-18.4
2011,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-6.425000000000001
2012,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-11.600000000000001
2013,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2014,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-10.5
2015,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,9.825
2016,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,4.5
2017,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-4.425000000000001
2018,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2019,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-1.1499999999999986
2020,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2021,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-1.3999999999999986
2022,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2023,anomaly,1,12,sliding_001_012,signed_transition,H_zonal_width_sliding_signed_transition,-5.899999999999999
1979,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,1.9000000000000001
1980,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.7041666666666667
1981,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.9333333333333333
1982,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
1983,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.708333333333333
1984,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-0.20833333333333334
1985,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.6
1986,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-0.3625
1987,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.5166666666666667
1988,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-0.9
1989,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.06666666666666667
1990,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,1.3458333333333334
1991,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.3416666666666666
1992,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.7083333333333334
1993,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.8
1994,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.2
1995,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.4375000000000002
1996,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
1997,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.4041666666666667
1998,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-0.12083333333333333
1999,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2000,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,1.841666666666667
2001,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2002,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.2375
2003,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.16666666666666666
2004,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-0.13333333333333333
2005,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-0.9875
2006,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.8791666666666667
2007,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2008,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,1.7375
2009,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2010,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-3.008333333333333
2011,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-0.9208333333333332
2012,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-2.058333333333333
2013,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2014,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.5791666666666668
2015,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,2.2291666666666665
2016,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.9041666666666667
2017,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.3541666666666667
2018,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2019,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.375
2020,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2021,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.5916666666666667
2022,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,0.0
2023,anomaly,1,12,sliding_001_012,slope,H_zonal_width_sliding_slope,-1.6583333333333334
1979,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,13.833333333333334
1980,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,21.833333333333332
1981,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,14.666666666666666
1982,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
1983,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,29.333333333333332
1984,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,24.0
1985,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,26.0
1986,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,22.666666666666668
1987,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,20.916666666666668
1988,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,29.75
1989,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,23.333333333333332
1990,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,16.916666666666668
1991,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
1992,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,24.583333333333332
1993,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,25.5
1994,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,28.25
1995,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,25.916666666666668
1996,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
1997,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,15.916666666666666
1998,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,24.416666666666668
1999,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2000,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,17.583333333333332
2001,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2002,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,26.583333333333332
2003,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,19.416666666666668
2004,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2005,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,29.166666666666668
2006,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,18.583333333333332
2007,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2008,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,16.416666666666668
2009,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2010,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2011,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,17.25
2012,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2013,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2014,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2015,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,16.583333333333332
2016,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,16.0
2017,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,28.833333333333332
2018,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2019,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,26.916666666666668
2020,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2021,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,23.916666666666668
2022,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
2023,anomaly,2,13,sliding_002_013,pre_state,H_zonal_width_sliding_pre_state,30.0
1979,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,24.8
1980,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,24.8
1981,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,20.3
1982,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,30.0
1983,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,19.1
1984,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,22.65
1985,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,30.0
1986,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,20.4
1987,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,22.65
1988,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,27.15
1989,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,24.65
1990,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,23.45
1991,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,21.75
1992,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,30.0
1993,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,30.0
1994,anomaly,2,13,sliding_002_013,post_state,H_zonal_width_sliding_post_state,20.9
