mode,source_feature,source_family,information_form,window_name,temporal_position,day_start,day_end,target_name,target_family,n_valid_years,pearson_r,spearman_r,perm_p,high_low_diff,boot_ci_low,boot_ci_high,ci_excludes_zero,support_flag,primary_score,experiment_a_policy
raw,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_position_only,P_position_only,45,0.306502148646328,0.3198470706328181,0.055,0.5251964490265635,-0.17110820775558985,1.3179525987685858,False,False,1.5794843811385741,screen
raw,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.35321786894382806,0.31040263644070737,0.025,2.730738502802918,-0.3551574561312084,6.082728423404846,False,False,1.9124626277686696,screen
raw,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,0.3154131636690592,0.27388859157120915,0.055,1.68828199930892,-0.7369196110113451,4.539998938891645,False,False,1.5335259020769652,screen
raw,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,0.3185875707883552,0.27388859157120915,0.05,0.5824057091310374,-0.43968517459217243,1.33677652243023,False,False,1.5749185872351905,screen
raw,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.3232721903434451,0.3009480980635962,0.05,2.5013726356396706,0.3037217029615372,6.0847809587526465,True,True,2.6019780937275776,screen
raw,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.3194190378064895,0.3406532946478982,0.03,0.8933790283940342,0.006327204678958946,1.9165052851569229,True,True,2.863532039928236,screen
raw,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,0.3215099905712043,0.29177001242099365,0.045,0.1340696459355707,-0.042533589352649795,0.3090532324280232,False,False,1.63855749864565,screen
raw,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_position_only,P_position_only,45,0.31941903780648956,0.3406532946478982,0.03,0.6220541661738972,-0.09667773047253443,1.3119018851705517,False,False,1.8635320399282358,screen
raw,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.35886633532995554,0.3288814021932559,0.025,2.925348308989135,0.21384501550878215,5.78838055947115,True,True,2.930941393521218,screen
raw,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,0.3184217545373056,0.29157048882006753,0.03,1.879318469465773,-0.4230059568171842,4.389928144677051,False,False,1.814449234100405,screen
raw,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,0.32150999057120433,0.29177001242099365,0.02,0.6491166474554572,-0.17416354738229986,1.4638989024001758,False,False,1.9907400167570124,screen
raw,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.1809503790145039,0.14206080385941247,0.205,1.6418115811445113,-2.571184176168303,4.057697553964693,False,False,0.8303069428036581,screen
raw,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.25519098062479256,0.2204735790233859,0.165,1.026309659736147,-0.33376346585471023,1.8451560353955438,False,False,1.0029896348094796,screen
raw,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,0.15418112500276965,0.11499210200043265,0.345,0.06613733253264725,-0.12230820608354123,0.21406043875270467,False,False,0.5771730069271586,screen
raw,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_position_only,P_position_only,45,0.2551909806247926,0.2204735790233859,0.145,0.7146129238908026,-0.29141973386421766,1.29414110189883,False,False,1.059105576788411,screen
raw,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.07787723719973202,0.02001886795958949,0.57,0.737343813142558,-2.715792559619318,2.853776023445943,False,False,0.26414401228709816,screen
raw,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,0.1522937868713121,0.10461687475227331,0.335,0.9271986572537085,-2.087172174730249,2.65628416341353,False,False,0.579572067715428,screen
raw,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,0.15418112500276973,0.11499210200043265,0.37,0.3202130002332506,-0.5793234089100706,0.936502235654051,False,False,0.5467903779334377,screen
raw,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_NS_reorganization_index,P_NS_reorganization,45,-0.043685385545398685,0.09717789071760581,0.845,1.0825453691122502,-2.4891906873480134,3.1203266020035407,False,False,0.1703211817679135,screen
raw,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_centroid_lat_transition,P_position,45,-0.04337160945468285,0.09029984799687829,0.78,0.35618620277395235,-0.9103768373022247,1.1840518690402426,False,False,0.19820524530639788,screen
raw,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_main_minus_south_transition,P_rainband_component,45,-0.0461357811893279,0.08457949563508509,0.735,0.057153536700692995,-0.1511301207050613,0.2196997366365833,False,False,0.21829215655089018,screen
raw,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_position_only,P_position_only,45,-0.04337160945468286,0.09029984799687829,0.785,0.24801019984484463,-0.7972158950755098,1.0440010605030683,False,False,0.19543019125162575,screen
raw,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.1273233409777788,0.012802693381156196,0.35,-0.3308338979562755,-3.023339318461536,2.3361366146181437,False,False,0.4687346490308806,screen
raw,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_rainband_composite,P_rainband_only,45,-0.042959660071914894,0.08478379393372056,0.835,0.8345351692674053,-1.9804177930165314,3.0307479197588103,False,False,0.1630973184501185,screen
raw,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_rainband_main_minus_south,P_rainband_only,45,-0.04613578118932785,0.08457949563508509,0.81,0.276716715961232,-0.8824694612761972,0.9265483614099896,False,False,0.1760944767564353,screen
raw,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_NS_reorganization_index,P_NS_reorganization,45,0.15972084545915002,0.07237696033313608,0.315,0.30886948526639935,-2.6781735315558755,3.510617913693537,False,False,0.5740664065435356,screen
raw,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_centroid_lat_transition,P_position,45,0.1581865263888989,0.08020701718949606,0.27,0.20985207032875053,-0.897881324245364,1.2513764153552036,False,False,0.6488432530305087,screen
raw,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_main_minus_south_transition,P_rainband_component,45,0.1558407642183244,0.0834071273829649,0.345,0.012046341157510021,-0.14328475769791815,0.1777237205344642,False,False,0.5455880323096908,screen
raw,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_position_only,P_position_only,45,0.1581865263888989,0.08020701718949606,0.27,0.1461186690971228,-0.5172905787424376,0.7953513890206728,False,False,0.6488432530305087,screen
raw,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.04915438389150699,-0.040375858398447505,0.75,-0.7546410136638317,-4.082925771662858,2.3666709018418586,False,False,0.16531459500674744,screen
raw,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_rainband_composite,P_rainband_only,45,0.15719892064010588,0.08088789169874475,0.365,0.1627508161692765,-2.050187158047906,2.2925809137501587,False,False,0.51859502724227,screen
raw,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_rainband_main_minus_south,P_rainband_only,45,0.1558407642183245,0.0834071273829649,0.32,0.058324019070098744,-0.6668035128837705,0.802614799981665,False,False,0.5782571490630589,screen
raw,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_NS_reorganization_index,P_NS_reorganization,45,0.10644602851883743,0.06230621517640976,0.52,0.8926367354644772,-2.551598732181231,3.2576056142078187,False,False,0.3463028715416106,screen
raw,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_centroid_lat_transition,P_position,45,0.15023375643548367,0.10331455212903613,0.3,0.5197151806021232,-0.872660472230884,1.5252521693535614,False,False,0.6261932974093738,screen
raw,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_main_minus_south_transition,P_rainband_component,45,0.08896662390820687,0.04200047413696411,0.53,0.037266776365815324,-0.13376186897051562,0.16796288674060794,False,False,0.31772460453617507,screen
raw,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_position_only,P_position_only,45,0.1502337564354837,0.10331455212903613,0.32,0.3618743926623486,-0.5521748062630003,1.1092617252199937,False,False,0.5981645738091301,screen
raw,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.00502883681758485,-0.07434414634637428,0.96,-0.029818405169013795,-3.730463269573239,1.9835551392979043,False,False,0.09207291330680588,screen
raw,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_rainband_composite,P_rainband_only,45,0.08954946551109984,0.033335809393747896,0.555,0.5307623428021285,-2.205603991058702,2.5325248066278214,False,False,0.28904282627107164,screen
raw,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_rainband_main_minus_south,P_rainband_only,45,0.08896662390820692,0.04200047413696411,0.56,0.18043222809490683,-0.637148678033823,0.7860268952492124,False,False,0.29381244713076365,screen
raw,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_NS_reorganization_index,P_NS_reorganization,45,0.3286672821334188,0.24629823553795951,0.02,1.4989702400075604,-1.4018698895472528,4.191211999669771,False,False,1.9452682398739782,screen
raw,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_centroid_lat_transition,P_position,45,0.38753102695360203,0.29696001008738937,0.01,0.9165582918578282,-0.1442482824989212,1.9857029572177776,False,False,2.2969600100873895,screen
raw,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_main_minus_south_transition,P_rainband_component,45,0.30554283314414504,0.23902304598125285,0.05,0.061174030393092674,-0.07944533010126534,0.24931786371461612,False,False,1.540053041645234,screen
raw,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_position_only,P_position_only,45,0.38753102695360214,0.29696001008738937,0.005,0.6381937406973949,-0.17642512949040862,1.3334793057665766,False,False,2.5979900057513707,screen
raw,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.2378569568205459,0.1526467045170812,0.155,0.5671502896175169,-2.3602047961985213,3.8241978783246715,False,False,0.9623150063467897,screen
raw,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_rainband_composite,P_rainband_only,45,0.3024178450534292,0.23042509468696318,0.035,0.8607764993101651,-1.1536782778955872,3.115996206761863,False,False,1.6863570503366876,screen
raw,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_rainband_main_minus_south,P_rainband_only,45,0.305542833144145,0.23902304598125285,0.05,0.2961824896530672,-0.46733150590533673,1.1453396994421807,False,False,1.540053041645234,screen
