year,mode,target_name,target_family,target_value
2021,local_background_removed,P_south_band_share_18_24_transition,P_rainband_component,-2.220178810233662e-05
2022,local_background_removed,P_south_band_share_18_24_transition,P_rainband_component,0.010209164875356114
2023,local_background_removed,P_south_band_share_18_24_transition,P_rainband_component,-0.29494571153815063
1979,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.5548101335194929
1980,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.24905593189720926
1981,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.09598177735888236
1982,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.48874728794541966
1983,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.41068782414513383
1984,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.2968881103812578
1985,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.3480505599079006
1986,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.08353833303645025
1987,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.30329781051257476
1988,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.5278203379075469
1989,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.3696679969531266
1990,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.3817640872013295
1991,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.5790155897891671
1992,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.00954526524418052
1993,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.17929689613941058
1994,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.01117010967430257
1995,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.2808649844509349
1996,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.043914676036040545
1997,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.387722749125775
1998,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.7045396911553399
1999,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.5355875613730517
2000,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.03429138941419363
2001,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.3774411107203785
2002,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.40194917290683785
2003,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.19635536162904543
2004,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.47091339362335594
2005,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.32250025160515117
2006,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.07337315474765935
2007,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.2824473229871093
2008,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.06430975070429618
2009,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.3741129481315198
2010,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.2547680207686633
2011,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.2017114732336729
2012,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.2626026664560114
2013,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.11965789715453029
2014,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.1296951630782252
2015,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.47829644419118045
2016,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.20451151050451702
2017,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.7539240936632599
2018,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.40851480397363876
2019,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.5610503954513109
2020,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.32695152451023934
2021,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.12346716424271253
2022,local_background_removed,P_main_minus_south_transition,P_rainband_component,-0.027838738259696724
2023,local_background_removed,P_main_minus_south_transition,P_rainband_component,0.6671723325388094
1979,local_background_removed,P_position_only,P_position_only,-1.4267451629460477
1980,local_background_removed,P_position_only,P_position_only,-0.23882733131278655
1981,local_background_removed,P_position_only,P_position_only,-0.25017440315544826
1982,local_background_removed,P_position_only,P_position_only,-1.5680707207528706
1983,local_background_removed,P_position_only,P_position_only,-0.5175357207065164
1984,local_background_removed,P_position_only,P_position_only,-0.18768014848509748
1985,local_background_removed,P_position_only,P_position_only,-1.4487765720054444
1986,local_background_removed,P_position_only,P_position_only,-0.24901558912788663
1987,local_background_removed,P_position_only,P_position_only,-0.7277759506205559
1988,local_background_removed,P_position_only,P_position_only,1.2443257464748776
1989,local_background_removed,P_position_only,P_position_only,-1.269443942154636
1990,local_background_removed,P_position_only,P_position_only,0.7691062621368464
1991,local_background_removed,P_position_only,P_position_only,2.4231382994404806
1992,local_background_removed,P_position_only,P_position_only,-0.06177108567851803
1993,local_background_removed,P_position_only,P_position_only,0.22746939898385676
1994,local_background_removed,P_position_only,P_position_only,-0.0034720617131479225
1995,local_background_removed,P_position_only,P_position_only,1.1531820076933643
1996,local_background_removed,P_position_only,P_position_only,0.6439879016010631
1997,local_background_removed,P_position_only,P_position_only,-0.9868558063928637
1998,local_background_removed,P_position_only,P_position_only,-1.5892401662120597
1999,local_background_removed,P_position_only,P_position_only,0.9846737676388497
2000,local_background_removed,P_position_only,P_position_only,0.318070549288286
2001,local_background_removed,P_position_only,P_position_only,1.2840919106824176
2002,local_background_removed,P_position_only,P_position_only,-1.0562497538274105
2003,local_background_removed,P_position_only,P_position_only,-0.4332380214114195
2004,local_background_removed,P_position_only,P_position_only,-1.418680146372895
2005,local_background_removed,P_position_only,P_position_only,0.3119400668110092
2006,local_background_removed,P_position_only,P_position_only,0.4629947553849814
2007,local_background_removed,P_position_only,P_position_only,0.651119642555714
2008,local_background_removed,P_position_only,P_position_only,0.07234275055607532
2009,local_background_removed,P_position_only,P_position_only,1.8824194680372774
2010,local_background_removed,P_position_only,P_position_only,0.8460442593592856
2011,local_background_removed,P_position_only,P_position_only,-0.5558782879704818
2012,local_background_removed,P_position_only,P_position_only,-0.33283291563448736
2013,local_background_removed,P_position_only,P_position_only,0.260872132107396
2014,local_background_removed,P_position_only,P_position_only,0.4773174361360735
2015,local_background_removed,P_position_only,P_position_only,-0.6177248993790753
2016,local_background_removed,P_position_only,P_position_only,-0.8411971571111195
2017,local_background_removed,P_position_only,P_position_only,-1.6509487208780254
2018,local_background_removed,P_position_only,P_position_only,0.7960018056276527
2019,local_background_removed,P_position_only,P_position_only,1.6445952846096368
2020,local_background_removed,P_position_only,P_position_only,-0.3181262294741647
2021,local_background_removed,P_position_only,P_position_only,0.040601905218309704
2022,local_background_removed,P_position_only,P_position_only,-0.5281747392638444
2023,local_background_removed,P_position_only,P_position_only,1.7841401822433496
1979,local_background_removed,P_rainband_composite,P_rainband_only,-4.048028938929666
1980,local_background_removed,P_rainband_composite,P_rainband_only,-1.62240145377789
1981,local_background_removed,P_rainband_composite,P_rainband_only,1.2310044590452085
1982,local_background_removed,P_rainband_composite,P_rainband_only,-3.534396838798069
1983,local_background_removed,P_rainband_composite,P_rainband_only,-2.9625955888427002
1984,local_background_removed,P_rainband_composite,P_rainband_only,-1.980179144061902
1985,local_background_removed,P_rainband_composite,P_rainband_only,-2.294052248388738
1986,local_background_removed,P_rainband_composite,P_rainband_only,1.0826855286040358
1987,local_background_removed,P_rainband_composite,P_rainband_only,-2.0172429820045763
1988,local_background_removed,P_rainband_composite,P_rainband_only,4.653714438603883
1989,local_background_removed,P_rainband_composite,P_rainband_only,-2.60326643150929
1990,local_background_removed,P_rainband_composite,P_rainband_only,3.522445607880616
1991,local_background_removed,P_rainband_composite,P_rainband_only,4.979097241460676
1992,local_background_removed,P_rainband_composite,P_rainband_only,0.40274383501934374
1993,local_background_removed,P_rainband_composite,P_rainband_only,1.82907039448145
1994,local_background_removed,P_rainband_composite,P_rainband_only,0.34426993393412786
1995,local_background_removed,P_rainband_composite,P_rainband_only,2.6871123460925785
1996,local_background_removed,P_rainband_composite,P_rainband_only,0.7712318802550927
1997,local_background_removed,P_rainband_composite,P_rainband_only,-2.620984678218522
1998,local_background_removed,P_rainband_composite,P_rainband_only,-5.258822634591205
1999,local_background_removed,P_rainband_composite,P_rainband_only,4.677492827678224
2000,local_background_removed,P_rainband_composite,P_rainband_only,0.7172232868283341
2001,local_background_removed,P_rainband_composite,P_rainband_only,3.390326744337897
2002,local_background_removed,P_rainband_composite,P_rainband_only,-2.8439686095947287
2003,local_background_removed,P_rainband_composite,P_rainband_only,-1.0989302549665554
2004,local_background_removed,P_rainband_composite,P_rainband_only,-3.3721591647872584
2005,local_background_removed,P_rainband_composite,P_rainband_only,2.958799969532082
2006,local_background_removed,P_rainband_composite,P_rainband_only,-0.20564346897969457
2007,local_background_removed,P_rainband_composite,P_rainband_only,-1.9659262447462678
2008,local_background_removed,P_rainband_composite,P_rainband_only,-0.10952239641819447
2009,local_background_removed,P_rainband_composite,P_rainband_only,3.4376205378641136
2010,local_background_removed,P_rainband_composite,P_rainband_only,2.381945546967965
2011,local_background_removed,P_rainband_composite,P_rainband_only,-1.2605295851601153
2012,local_background_removed,P_rainband_composite,P_rainband_only,-1.7319489460422406
2013,local_background_removed,P_rainband_composite,P_rainband_only,-0.5463365735055207
2014,local_background_removed,P_rainband_composite,P_rainband_only,1.4818449634057187
2015,local_background_removed,P_rainband_composite,P_rainband_only,-3.400844322008653
2016,local_background_removed,P_rainband_composite,P_rainband_only,-1.1597942350707395
2017,local_background_removed,P_rainband_composite,P_rainband_only,-5.767742930257134
2018,local_background_removed,P_rainband_composite,P_rainband_only,3.6674678151193003
2019,local_background_removed,P_rainband_composite,P_rainband_only,4.950781613098597
2020,local_background_removed,P_rainband_composite,P_rainband_only,-2.202555150391329
2021,local_background_removed,P_rainband_composite,P_rainband_only,-0.5261709142354656
2022,local_background_removed,P_rainband_composite,P_rainband_only,0.19523857106353731
2023,local_background_removed,P_rainband_composite,P_rainband_only,5.771926194013673
1979,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-1.3902278713406622
1980,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.5468870558933941
1981,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.4048067607088711
1982,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-1.208011261522714
1983,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.9927052035669377
1984,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.678819268740594
1985,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.8199371394849547
1986,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.3704848628374021
1987,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.696498704401122
1988,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.5959174040372894
1989,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.8795630314232199
1990,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.193060478709023
1991,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.737125751264552
1992,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.11373876658676005
1993,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.6346091308436135
1994,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.10925706978781666
1995,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.9147574132403264
1996,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.26119365104561965
1997,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.9293622143590267
1998,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-1.803216626893943
1999,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.6173412030771868
2000,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.23465040047411326
2001,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.1811367095792422
2002,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.9686019820180218
2003,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.4015266923442636
2004,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-1.1588212556278827
2005,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.029597111164015
2006,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.06231331739617635
2007,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.6389882366498996
2008,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.03731435248873583
2009,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.1719568672852136
2010,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.8427759506284299
2011,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.4163000871310121
2012,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.5842520834509918
2013,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.1899773435880325
2014,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.49779607713750507
2015,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-1.179185416948712
2016,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.4240232376314705
2017,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-1.9394302326610207
2018,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.2668451435700734
2019,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.6875735895537116
2020,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.7617411192078695
2021,local_background_removed,P_rainband_main_minus_south,P_rainband_only,-0.20048418338077773
2022,local_background_removed,P_rainband_main_minus_south,P_rainband_only,0.06328113634517567
2023,local_background_removed,P_rainband_main_minus_south,P_rainband_only,1.9802824402754935
1979,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-5.474774101875714
1980,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-1.8612287850906761
1981,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,0.9808300558897604
1982,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-5.10246755955094
1983,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-3.4801313095492166
1984,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-2.1678592925469995
1985,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-3.7428288203941817
1986,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,0.8336699394761491
1987,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-2.745018932625132
1988,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,5.898040185078761
1989,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-3.872710373663926
1990,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,4.291551870017463
1991,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,7.402235540901157
1992,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,0.34097274934082566
1993,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,2.0565397934653067
1994,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,0.34079787222098
1995,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,3.840294353785943
1996,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,1.4152197818561558
1997,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-3.607840484611386
1998,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-6.848062800803265
1999,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,5.662166595317073
2000,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,1.0352938361166202
2001,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,4.674418655020315
2002,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-3.9002183634221392
2003,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-1.532168276377975
2004,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-4.790839311160154
2005,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,3.270740036343091
2006,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,0.25735128640528687
2007,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-1.3148066021905538
2008,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-0.03717964586211916
2009,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,5.320040005901392
2010,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,3.2279898063272507
2011,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-1.8164078731305968
2012,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-2.0647818616767277
2013,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-0.28546444139812466
2014,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,1.9591623995417922
2015,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-4.018569221387728
2016,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-2.000991392181859
2017,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-7.418691651135159
2018,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,4.463469620746952
2019,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,6.595376897708233
2020,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-2.520681379865494
2021,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-0.48556900901715594
2022,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,-0.332936168200307
2023,local_background_removed,P_NS_reorganization_index,P_NS_reorganization,7.556066376257023
1979,local_background_removed,P_total_strength_z,P_strength,1.32993584451443
1980,local_background_removed,P_total_strength_z,P_strength,-0.5317832148260974
1981,local_background_removed,P_total_strength_z,P_strength,-0.2510919335774575
1982,local_background_removed,P_total_strength_z,P_strength,-0.8278590721326088
1983,local_background_removed,P_total_strength_z,P_strength,-2.3030483811998606
1984,local_background_removed,P_total_strength_z,P_strength,1.258264727136393
1985,local_background_removed,P_total_strength_z,P_strength,-0.3760838908669133
1986,local_background_removed,P_total_strength_z,P_strength,-2.2069102271996663
1987,local_background_removed,P_total_strength_z,P_strength,-0.32912695189509594
1988,local_background_removed,P_total_strength_z,P_strength,-2.0064782403252246
1989,local_background_removed,P_total_strength_z,P_strength,-0.35482969743756443
1990,local_background_removed,P_total_strength_z,P_strength,1.1255495890949934
1991,local_background_removed,P_total_strength_z,P_strength,-0.8560332355156991
1992,local_background_removed,P_total_strength_z,P_strength,1.259994719624828
1993,local_background_removed,P_total_strength_z,P_strength,0.9738045336808048
1994,local_background_removed,P_total_strength_z,P_strength,-1.1590290627759523
1995,local_background_removed,P_total_strength_z,P_strength,0.24201771107264042
1996,local_background_removed,P_total_strength_z,P_strength,-1.1545805106628326
1997,local_background_removed,P_total_strength_z,P_strength,1.0931740153828458
1998,local_background_removed,P_total_strength_z,P_strength,0.8174873552614654
1999,local_background_removed,P_total_strength_z,P_strength,0.21705639088235854
2000,local_background_removed,P_total_strength_z,P_strength,0.9364861242874128
2001,local_background_removed,P_total_strength_z,P_strength,1.1873350351105427
2002,local_background_removed,P_total_strength_z,P_strength,0.9718273994083071
2003,local_background_removed,P_total_strength_z,P_strength,-0.2065446270002466
2004,local_background_removed,P_total_strength_z,P_strength,0.6278060359937293
2005,local_background_removed,P_total_strength_z,P_strength,-0.8975530552381482
2006,local_background_removed,P_total_strength_z,P_strength,0.3440872678903276
2007,local_background_removed,P_total_strength_z,P_strength,-0.21340281150797247
2008,local_background_removed,P_total_strength_z,P_strength,-0.7433365819833376
2009,local_background_removed,P_total_strength_z,P_strength,-0.12795353966846795
2010,local_background_removed,P_total_strength_z,P_strength,0.08359982748877233
2011,local_background_removed,P_total_strength_z,P_strength,-0.7523572571016078
2012,local_background_removed,P_total_strength_z,P_strength,0.42490263127866595
2013,local_background_removed,P_total_strength_z,P_strength,-1.2366315829714825
2014,local_background_removed,P_total_strength_z,P_strength,1.7735553469060727
2015,local_background_removed,P_total_strength_z,P_strength,-0.9183129650993728
2016,local_background_removed,P_total_strength_z,P_strength,1.3487186201031567
2017,local_background_removed,P_total_strength_z,P_strength,0.23089633078984162
2018,local_background_removed,P_total_strength_z,P_strength,-0.27154291620860416
2019,local_background_removed,P_total_strength_z,P_strength,-0.2609158194939297
2020,local_background_removed,P_total_strength_z,P_strength,-0.26783578944767117
2021,local_background_removed,P_total_strength_z,P_strength,0.12660249791559464
2022,local_background_removed,P_total_strength_z,P_strength,0.07050131293347602
2023,local_background_removed,P_total_strength_z,P_strength,1.8096380473791538
1979,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-7.761644808983225
1980,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.3124831027788137
1981,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,0.3847115763649037
1982,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.089995400424844
1983,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.3464614814778595
1984,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.5201491955861757
1985,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.7232517174994157
1986,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.654599388081107
1987,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.3897438280017695
1988,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,4.767195070360255
1989,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.9052478579399816
1990,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.419020596765217
1991,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,7.297122550781067
1992,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.5955157848330435
1993,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,4.77031184691543
1994,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.42007091399279267
1995,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,4.466110299048543
1996,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.050424245599332
1997,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.91545015467276
1998,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-6.028792914205054
1999,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,6.42202227280025
2000,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.34557407599930046
2001,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,4.879584779075257
2002,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.4553744335575995
2003,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.7860973012911174
2004,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.596782690495641
2005,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,5.385185555353842
2006,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.1626958870355937
2007,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.9767584635747442
2008,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,0.9730588607043397
2009,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.6312261619499475
2010,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,4.1026812916562845
2011,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.40554423835567566
2012,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.459359888498061
2013,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.515062195739204
2014,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,0.2565068307650652
2015,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-4.33795971012697
2016,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.0208583760028
2017,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-8.808228133936595
2018,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,5.206173484987479
2019,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,4.584091823431273
2020,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.062408950043374
2021,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.5579221344319005
2022,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,0.8778562702176351
2023,local_background_removed,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,5.472399225825745
1979,raw,P_total_strength_transition,P_strength,1.767442056079652
1980,raw,P_total_strength_transition,P_strength,1.4035987243152412
1981,raw,P_total_strength_transition,P_strength,-0.08149378509105443
1982,raw,P_total_strength_transition,P_strength,1.007883755842256
1983,raw,P_total_strength_transition,P_strength,0.14249297618395662
1984,raw,P_total_strength_transition,P_strength,2.4260425284851364
1985,raw,P_total_strength_transition,P_strength,0.3743428990271389
1986,raw,P_total_strength_transition,P_strength,1.0234361279518787
1987,raw,P_total_strength_transition,P_strength,2.018233497171254
1988,raw,P_total_strength_transition,P_strength,1.8957173310465283
1989,raw,P_total_strength_transition,P_strength,1.7163520843974123
1990,raw,P_total_strength_transition,P_strength,0.09285758080043571
1991,raw,P_total_strength_transition,P_strength,0.7827831628831845
1992,raw,P_total_strength_transition,P_strength,0.09203086426793572
1993,raw,P_total_strength_transition,P_strength,0.46561849525549404
1994,raw,P_total_strength_transition,P_strength,-0.48003016175637736
1995,raw,P_total_strength_transition,P_strength,0.06386946933411153
1996,raw,P_total_strength_transition,P_strength,1.5787543205770067
1997,raw,P_total_strength_transition,P_strength,0.4094528722536559
1998,raw,P_total_strength_transition,P_strength,1.6603265578057371
1999,raw,P_total_strength_transition,P_strength,0.16957410678250096
2000,raw,P_total_strength_transition,P_strength,1.2463518402458034
2001,raw,P_total_strength_transition,P_strength,0.5947867953974217
2002,raw,P_total_strength_transition,P_strength,0.918720932315181
2003,raw,P_total_strength_transition,P_strength,0.21018840702567498
2004,raw,P_total_strength_transition,P_strength,2.5936154063995147
2005,raw,P_total_strength_transition,P_strength,-1.438971617119961
2006,raw,P_total_strength_transition,P_strength,0.6105441494974251
2007,raw,P_total_strength_transition,P_strength,1.392136103327743
2008,raw,P_total_strength_transition,P_strength,-1.4369100721542827
2009,raw,P_total_strength_transition,P_strength,0.9590098084233527
2010,raw,P_total_strength_transition,P_strength,1.1452961400586932
2011,raw,P_total_strength_transition,P_strength,-0.15472106663089313
2012,raw,P_total_strength_transition,P_strength,1.7689429137683765
2013,raw,P_total_strength_transition,P_strength,0.5396306140796163
2014,raw,P_total_strength_transition,P_strength,-0.809195857705431
2015,raw,P_total_strength_transition,P_strength,0.944050114953435
2016,raw,P_total_strength_transition,P_strength,1.4609379910164808
2017,raw,P_total_strength_transition,P_strength,2.4177716579782578
2018,raw,P_total_strength_transition,P_strength,-0.054494214469571034
2019,raw,P_total_strength_transition,P_strength,0.38363303574254193
2020,raw,P_total_strength_transition,P_strength,2.988481161528414
2021,raw,P_total_strength_transition,P_strength,0.7874280868069441
2022,raw,P_total_strength_transition,P_strength,0.05354814212965486
2023,raw,P_total_strength_transition,P_strength,1.1173048397055947
1979,raw,P_centroid_lat_transition,P_position,-2.8950582169725294
1980,raw,P_centroid_lat_transition,P_position,-1.2336942410099105
1981,raw,P_centroid_lat_transition,P_position,-0.8033321354198826
1982,raw,P_centroid_lat_transition,P_position,-2.750095076616944
1983,raw,P_centroid_lat_transition,P_position,-1.189560569410645
1984,raw,P_centroid_lat_transition,P_position,-1.3490193341341872
1985,raw,P_centroid_lat_transition,P_position,-2.0532701531200814
