mode,source_feature,information_form,window_name,target_name,target_family,n_valid_years,pearson_r,spearman_r,perm_p,high_low_diff,boot_ci_low,boot_ci_high,ci_excludes_zero,support_flag,primary_score,experiment_a_policy
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_021_032,P_position_only,P_position_only,45,-0.03951690527097913,-0.06648713118462193,0.77,-0.16269003445114402,-0.9763511533610565,0.5840905717037133,False,False,0.17999640601214006,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_021_032,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.08037921465553301,0.051972334940091805,0.68,0.5712210369751256,-2.4767270831295063,3.303813982981466,False,False,0.21946342223385545,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_021_032,P_rainband_composite,P_rainband_only,45,0.06100539043702502,-0.03230712712492193,0.655,0.25410391852077296,-1.569884126393219,2.23282449275651,False,False,0.21606582713313885,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_021_032,P_rainband_main_minus_south,P_rainband_only,45,0.060652405830392074,-0.031905796353183774,0.62,0.0832685095084756,-0.7080811025653834,0.7337613446640527,False,False,0.2395141068549299,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_022_033,P_NS_reorganization_index,P_NS_reorganization,45,-0.053760878978288615,-0.10870113351153919,0.72,-0.43157912438221857,-3.4921608961413475,1.451081022985241,False,False,0.25136863708027074,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_022_033,P_centroid_lat_transition,P_position,45,-0.10222038637108685,-0.10181115397203855,0.495,-0.7543595310311206,-2.9011418754702474,1.2295633741610894,False,False,0.40720595503846985,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_022_033,P_main_minus_south_transition,P_rainband_component,45,-0.036079696331371966,-0.09505496044301366,0.86,-0.02002822509206395,-0.3463780241154162,0.19546307429612045,False,False,0.16055650919944595,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_022_033,P_position_only,P_position_only,45,-0.10222038637108682,-0.10181115397203855,0.545,-0.2785319919052579,-0.8810975639426952,0.34519833877645684,False,False,0.36541465169539605,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_022_033,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.02919866996546149,-0.0254193419903907,0.88,0.26109696237868474,-2.8390607445742053,2.726892096568801,False,False,0.08093666984022208,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_022_033,P_rainband_composite,P_rainband_only,45,-0.035269784605102716,-0.09706175060014977,0.83,-0.15304713247696067,-2.51828841756803,1.4134990833096317,False,False,0.17798365822407589,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_022_033,P_rainband_main_minus_south,P_rainband_only,45,-0.03607969633137199,-0.09505496044301366,0.8,-0.05469037274710975,-0.8533129242248682,0.45019355849155074,False,False,0.19196497345107005,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_023_034,P_NS_reorganization_index,P_NS_reorganization,45,-0.17036711366902585,-0.2544195182868735,0.215,-2.875239451680549,-5.669324975437592,0.5124080308505418,False,False,0.9219810583712682,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_023_034,P_centroid_lat_transition,P_position,45,-0.19108958836599257,-0.22867231612325667,0.19,-1.9754292501133617,-3.843140897996982,0.034489255056931296,False,False,0.9499187151704277,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_023_034,P_main_minus_south_transition,P_rainband_component,45,-0.15787808900916542,-0.23782982617114096,0.345,-0.26822404282500567,-0.5502140863706272,0.06386785946244965,False,False,0.7000107310978669,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_023_034,P_position_only,P_position_only,45,-0.19108958836599257,-0.22867231612325667,0.215,-0.7293872765813647,-1.3831959917842374,0.007961298808646121,False,False,0.8962338562076514,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_023_034,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.16201261990466487,-0.1851409640115746,0.355,-2.5252686278555525,-5.14102629123201,0.9567462588187823,False,False,0.6349126109564805,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_023_034,P_rainband_composite,P_rainband_only,45,-0.15767423134672331,-0.23955515415117717,0.285,-2.1458521750991846,-4.336391620145404,0.9187440213336543,False,False,0.7847102941426669,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_023_034,P_rainband_main_minus_south,P_rainband_only,45,-0.1578780890091654,-0.23782982617114096,0.285,-0.7324299988843688,-1.4616815120438293,0.1451226508299808,False,False,0.7829849661626307,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_024_035,P_NS_reorganization_index,P_NS_reorganization,45,-0.25136573954844155,-0.2928538155943395,0.1,-2.4046259478851804,-6.070766542693283,0.7330718094279917,False,False,1.2928538155943394,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_024_035,P_centroid_lat_transition,P_position,45,-0.24408755594325282,-0.2448287044643019,0.09,-1.4929232310006906,-3.4627201756769637,0.3874161684289788,False,False,1.290586195024977,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_024_035,P_main_minus_south_transition,P_rainband_component,45,-0.2455697289019528,-0.2820564457816552,0.08,-0.23135225914921695,-0.5191506907961403,0.1126951740258633,False,False,1.3789664587897117,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_024_035,P_position_only,P_position_only,45,-0.2440875559432528,-0.2448287044643019,0.115,-0.5512316928293721,-1.4586995731535444,0.24496226606569718,False,False,1.1841308641106902,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_024_035,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.26342635161502276,-0.2651648549704006,0.065,-2.311428156310349,-5.460060005211924,0.3051899794051624,False,False,1.452251498327545,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_024_035,P_rainband_composite,P_rainband_only,45,-0.24571841394475338,-0.27934054294533583,0.08,-1.8533942550558082,-4.6682545457134035,0.6062880270655315,False,False,1.3762505559533924,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_024_035,P_rainband_main_minus_south,P_rainband_only,45,-0.24556972890195275,-0.2820564457816552,0.125,-0.6317455106778366,-1.4794782301124045,0.09242642055506553,False,False,1.1851464327735988,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_025_036,P_NS_reorganization_index,P_NS_reorganization,45,-0.2876163736447712,-0.33551252517310226,0.065,-3.5847861754574177,-6.222650441711232,-0.43795352720149394,True,True,2.5225991685302467,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_025_036,P_centroid_lat_transition,P_position,45,-0.272439263105958,-0.2818010902221451,0.06,-2.3914881110449726,-4.327107049781866,-0.01696880816049983,True,True,2.503649839838501,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_025_036,P_main_minus_south_transition,P_rainband_component,45,-0.2836582685583108,-0.32494414818399736,0.07,-0.340991319764799,-0.6301859468493249,-0.03757752667527569,True,True,2.4798461081697405,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_025_036,P_position_only,P_position_only,45,-0.272439263105958,-0.2818010902221451,0.05,-0.8830085917740185,-1.6027350869172379,-0.008557154721251119,True,True,2.5828310858861263,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_025_036,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.3230253192556018,-0.34594712523829446,0.025,-3.5666651267695384,-6.575475150321763,-0.8633912940590415,True,True,2.9480071165662567,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_025_036,P_rainband_composite,P_rainband_only,45,-0.2835214254842966,-0.31972684815140134,0.035,-2.7017775836833997,-4.992044851326628,-0.36361503374681947,True,True,2.7756588038011256,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_025_036,P_rainband_main_minus_south,P_rainband_only,45,-0.2836582685583108,-0.32494414818399736,0.05,-0.9311330532656767,-1.6182882772025877,-0.032413125461480646,True,True,2.6259741438479787,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_026_037,P_NS_reorganization_index,P_NS_reorganization,45,-0.31562749900108944,-0.3651986010184658,0.025,-4.1008477519033475,-6.290383044881141,-0.3587990667465591,True,True,2.967258592346428,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_026_037,P_centroid_lat_transition,P_position,45,-0.2986694569908878,-0.2930952874840507,0.07,-2.519855421239911,-4.046223454851766,-0.6028675823819982,True,True,2.447997247469794,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_026_037,P_main_minus_south_transition,P_rainband_component,45,-0.3112317276467554,-0.36158674672267876,0.05,-0.4026061241825792,-0.5675469955194687,-0.07466523380958158,True,True,2.66261674238666,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_026_037,P_position_only,P_position_only,45,-0.2986694569908877,-0.2930952874840507,0.07,-0.930405623472212,-1.578199399932287,-0.2408764942753482,True,True,2.447997247469794,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_026_037,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.35506966052967304,-0.41328977210496337,0.01,-4.754200605836141,-7.031566798529086,-1.111630742703428,True,True,3.4132897721049633,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_026_037,P_rainband_composite,P_rainband_only,45,-0.31123838345681937,-0.3532259728898384,0.045,-3.1704421284311355,-4.9415253203562965,-0.7691987027139703,True,True,2.7000134591144946,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_026_037,P_rainband_main_minus_south,P_rainband_only,45,-0.3112317276467554,-0.36158674672267876,0.03,-1.099382441559395,-1.6471467314075936,-0.334505953104601,True,True,2.8844654920030166,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_027_038,P_NS_reorganization_index,P_NS_reorganization,45,-0.2977996594881683,-0.32515273562684477,0.045,-2.3411911058024146,-5.006216532265531,0.47067870895409786,False,False,1.671940221851501,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_027_038,P_centroid_lat_transition,P_position,45,-0.27592694084216596,-0.24683028977311477,0.06,-1.4173838623755703,-3.2964044172030262,0.045699784797391035,False,False,1.468679039389471,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_027_038,P_main_minus_south_transition,P_rainband_component,45,-0.2951519424180912,-0.3257593638649546,0.065,-0.23096639517907916,-0.5247333627977429,0.030651283650447156,False,False,1.5128460072220988,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_027_038,P_position_only,P_position_only,45,-0.27592694084216596,-0.24683028977311477,0.07,-0.5233403095500213,-1.1885933195040408,0.1349628741211988,False,False,1.4017322497588578,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_027_038,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.3447204793244068,-0.3926232763321664,0.02,-3.3098514775876073,-5.794608185201922,-0.6263273511384899,True,True,3.091593280668185,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_027_038,P_rainband_composite,P_rainband_only,45,-0.29568773429879996,-0.31524447440438497,0.055,-1.817850796252394,-3.885952370569883,0.5514608812054481,False,False,1.574881784910141,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_027_038,P_rainband_main_minus_south,P_rainband_only,45,-0.29515194241809123,-0.3257593638649546,0.045,-0.6306918454499141,-1.391246817329375,0.02813696781346579,False,False,1.6725468500896108,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_028_039,P_NS_reorganization_index,P_NS_reorganization,45,-0.22645404342794467,-0.2601380583461595,0.155,-2.115954893094463,-4.5311741683218925,0.8017871551294264,False,False,1.069806360175868,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_028_039,P_centroid_lat_transition,P_position,45,-0.196308331032766,-0.16764600837791463,0.26,-1.0958302314284474,-3.371374495105163,0.9685704717391718,False,False,0.7526726604070967,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_028_039,P_main_minus_south_transition,P_rainband_component,45,-0.22941573947968763,-0.2732749969501568,0.155,-0.21396680588857894,-0.5384142286672264,0.04671107768782555,False,False,1.0829432987798653,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_028_039,P_position_only,P_position_only,45,-0.19630833103276593,-0.16764600837791463,0.205,-0.4046131381578228,-1.1873352201923808,0.20823878439672677,False,False,0.8558921473221603,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_028_039,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.2975745029161889,-0.3491624900026893,0.06,-2.8721452106394105,-6.0428820722861465,-0.08008417606985804,True,True,2.571011239619046,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_028_039,P_rainband_composite,P_rainband_only,45,-0.22951761389751513,-0.2594045237032967,0.13,-1.7113417549366408,-4.364611421377789,0.3017303092245003,False,False,1.1454611713964598,screen
anomaly,H_zonal_width_sliding_pre_state,pre_state,sliding_028_039,P_rainband_main_minus_south,P_rainband_only,45,-0.2294157394796876,-0.2732749969501568,0.17,-0.5842716624046562,-1.3239811365846432,0.10764233875463479,False,False,1.0428260755718828,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_000_011,P_NS_reorganization_index,P_NS_reorganization,45,-0.18479927117984088,-0.17006061585604762,0.245,-2.465165412805533,-4.367212794703102,0.5020321591506981,False,False,0.7808945314915151,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_000_011,P_centroid_lat_transition,P_position,45,-0.20944045497470526,-0.22140468916104122,0.19,-2.074632019222679,-3.4517587993329037,-0.2893927518368114,True,False,0.9426510882082122,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_000_011,P_main_minus_south_transition,P_rainband_component,45,-0.17511446494032726,-0.1570915817958484,0.23,-0.22010038702104756,-0.45061435211819867,0.11148226279473894,False,False,0.7953637457782554,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_000_011,P_position_only,P_position_only,45,-0.20944045497470523,-0.22140468916104122,0.21,-0.7660158916460766,-1.145424996271969,0.020266937810332217,False,False,0.899185394427122,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_000_011,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.25806120759298967,-0.20411264374744234,0.105,-2.722615604136144,-5.376255970237315,0.29977470568856746,False,False,1.1829233446775043,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_000_011,P_rainband_composite,P_rainband_only,45,-0.17028362338255945,-0.15024127149738425,0.26,-1.6991495211594565,-3.0861165144006275,0.7879206767529132,False,False,0.7352679235265662,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_000_011,P_rainband_main_minus_south,P_rainband_only,45,-0.17511446494032723,-0.1570915817958484,0.26,-0.6010204175673026,-1.3406504579850913,0.33941561364786776,False,False,0.7421182338250304,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_001_012,P_NS_reorganization_index,P_NS_reorganization,45,-0.2203085737822807,-0.18937823464722328,0.17,-1.613565427267646,-5.344469160991925,0.9179982559410168,False,False,0.9589293132689493,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_001_012,P_centroid_lat_transition,P_position,45,-0.258551553564454,-0.2313077283624007,0.105,-1.667244400268481,-3.85519531821798,0.08038802858540489,False,False,1.2101184292924627,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_001_012,P_main_minus_south_transition,P_rainband_component,45,-0.20849973248961898,-0.1773226772125277,0.195,-0.13626967786551836,-0.44598534486744934,0.12266178395354826,False,False,0.8872880658500096,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_001_012,P_position_only,P_position_only,45,-0.25855155356445403,-0.2313077283624007,0.085,-0.6155962570856806,-1.3461436332429335,0.1426874718229343,False,False,1.301888802648108,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_001_012,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.26384293016568744,-0.20176498871474016,0.12,-1.6758394584899223,-5.1540357475868,0.892020657051201,False,False,1.1225837426671155,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_001_012,P_rainband_composite,P_rainband_only,45,-0.19993971586737683,-0.17414318953744315,0.16,-0.9979691701819656,-3.2255094600424363,0.8399949767341564,False,False,0.9700232068815183,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_001_012,P_rainband_main_minus_south,P_rainband_only,45,-0.20849973248961892,-0.1773226772125277,0.125,-0.37210683634401653,-1.1866143756959662,0.23742188521111549,False,False,1.0804126642044714,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_002_013,P_NS_reorganization_index,P_NS_reorganization,45,-0.19950670762065734,-0.13783177305615135,0.18,-2.1996429340553147,-4.461595787404643,1.2667512186729444,False,False,0.8825592679528453,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_002_013,P_centroid_lat_transition,P_position,45,-0.2242387190104575,-0.16336107459150376,0.14,-1.8294481433282657,-3.62457631870164,0.6303582921486339,False,False,1.0172330389132658,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_002_013,P_main_minus_south_transition,P_rainband_component,45,-0.19464681717109616,-0.13320210697461074,0.185,-0.20294436227436907,-0.442944122601496,0.13806111598410495,False,False,0.8660303785715969,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_002_013,P_position_only,P_position_only,45,-0.22423871901045747,-0.16336107459150376,0.13,-0.6754867069182375,-1.2754904235539049,0.21360273963440932,False,False,1.049417722284667,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_002_013,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.26196446655566913,-0.19338776603463842,0.09,-2.4215763439349423,-5.39636087201601,1.0767913568543215,False,False,1.2391452565953136,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_002_013,P_rainband_composite,P_rainband_only,45,-0.18448209513566796,-0.13002747880441148,0.235,-1.5241562271370772,-3.2925327863411975,1.0323055303933957,False,False,0.7589596165326752,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_002_013,P_rainband_main_minus_south,P_rainband_only,45,-0.19464681717109616,-0.13320210697461074,0.18,-0.5541730617011922,-1.190431606689558,0.45846948204497995,False,False,0.8779296018713048,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_003_014,P_NS_reorganization_index,P_NS_reorganization,45,-0.18288031158046983,-0.13291547018619687,0.24,-1.315737967685757,-4.008603970925823,1.3617412891395528,False,False,0.7527042284745908,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_003_014,P_centroid_lat_transition,P_position,45,-0.19284845174087006,-0.13192454968282066,0.22,-0.9323782523016628,-2.6916933667207426,0.6958354696788236,False,False,0.7895018688606144,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_003_014,P_main_minus_south_transition,P_rainband_component,45,-0.1832900160238978,-0.14183375471658285,0.26,-0.1305113036706869,-0.4122734838427847,0.16705067359386036,False,False,0.7268604067457649,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_003_014,P_position_only,P_position_only,45,-0.19284845174087006,-0.13192454968282066,0.215,-0.34426180241634896,-0.999453988124275,0.2809935262455742,False,False,0.7994860897672154,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_003_014,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.24234780897790342,-0.22487289289951,0.125,-1.9904434258784218,-4.992786444732475,0.8305147551628655,False,False,1.1279628798914536,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_003_014,P_rainband_composite,P_rainband_only,45,-0.17349730449161427,-0.13760582723551099,0.295,-0.9714761652694083,-2.9809139125955246,1.2394516346724884,False,False,0.667783811257348,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_003_014,P_rainband_main_minus_south,P_rainband_only,45,-0.18329001602389777,-0.14183375471658285,0.23,-0.35638264562391836,-1.129833343345612,0.4041501846574924,False,False,0.7801059186989899,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_004_015,P_NS_reorganization_index,P_NS_reorganization,45,-0.18776686816752192,-0.17300898931234077,0.24,-1.9474096340992655,-4.729440223223966,1.2788555790353908,False,False,0.7927977476007347,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_004_015,P_centroid_lat_transition,P_position,45,-0.184308224194217,-0.16897937940472232,0.27,-1.1383826364435643,-3.235356799046477,1.3653396751693225,False,False,0.7376156152457349,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_004_015,P_main_minus_south_transition,P_rainband_component,45,-0.1918881965175847,-0.1813324458428314,0.22,-0.19895660004138188,-0.4549999491016357,0.10774629903756569,False,False,0.8389097650206251,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_004_015,P_position_only,P_position_only,45,-0.184308224194217,-0.16897937940472232,0.225,-0.42032475263562924,-1.2247830552797092,0.3618990577526931,False,False,0.8167968612933598,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_004_015,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.24136409803933867,-0.24071964759609385,0.12,-2.5739276057812193,-5.56053538374981,0.3743963102154754,False,False,1.161538401548469,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_004_015,P_rainband_composite,P_rainband_only,45,-0.18286486362908475,-0.18001126226656303,0.23,-1.5270848814636366,-4.221651355786767,0.666890877869462,False,False,0.8182834262489701,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_004_015,P_rainband_main_minus_south,P_rainband_only,45,-0.19188819651758476,-0.1813324458428314,0.215,-0.5432838190475664,-1.3895675965550978,0.31415405262180646,False,False,0.8488939859272261,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_005_016,P_NS_reorganization_index,P_NS_reorganization,45,-0.13098411346364777,-0.18622082507502427,0.34,-1.4740919412496503,-4.787959887366498,1.7016136008336793,False,False,0.6547419080327691,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_005_016,P_centroid_lat_transition,P_position,45,-0.12448010779144464,-0.17373564027928834,0.375,-0.8181896131854034,-2.6071459537664032,1.075172375717756,False,False,0.5997043725515695,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_005_016,P_main_minus_south_transition,P_rainband_component,45,-0.13642469209853655,-0.1957333468241564,0.385,-0.15394390442709371,-0.44242515150947653,0.15044775839083788,False,False,0.6102726173156557,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_005_016,P_position_only,P_position_only,45,-0.1244801077914446,-0.17373564027928834,0.34,-0.3020999580998485,-1.176386208618149,0.32641348756299166,False,False,0.6422567232370332,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_005_016,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.16856129593312608,-0.2055761644673557,0.255,-1.8101244790047448,-4.952211285277392,1.7132899682293037,False,False,0.7990359840334006,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_005_016,P_rainband_composite,P_rainband_only,45,-0.12897829138876063,-0.19745088547330528,0.41,-1.171991983149802,-3.8351004467298053,1.1203822252177238,False,False,0.5846670287535698,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_005_016,P_rainband_main_minus_south,P_rainband_only,45,-0.1364246920985365,-0.1957333468241564,0.43,-0.42036922775544705,-1.252014861860647,0.36872798707541843,False,False,0.5622648912445699,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_006_017,P_NS_reorganization_index,P_NS_reorganization,45,-0.08677245709143452,-0.11296385238959045,0.495,-1.2865713906906895,-4.47621612788098,1.5917769156048192,False,False,0.41835865345602175,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_006_017,P_centroid_lat_transition,P_position,45,-0.07218412656497343,-0.09682615919107751,0.585,-0.7253636257209694,-2.807825671280437,0.9575246156970312,False,False,0.32967029310889706,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_006_017,P_main_minus_south_transition,P_rainband_component,45,-0.09349715390396075,-0.12791106002427863,0.575,-0.13293588110298962,-0.4084454479505693,0.1415551303224187,False,False,0.3682432153346482,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_006_017,P_position_only,P_position_only,45,-0.07218412656497342,-0.09682615919107751,0.61,-0.2678258406194204,-1.022229056187332,0.3559498004044534,False,False,0.3114963241803105,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_006_017,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.1219544508523663,-0.140741848878834,0.425,-1.402605148652949,-4.359278237957867,1.1756483480246398,False,False,0.5123529188285225,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_006_017,P_rainband_composite,P_rainband_only,45,-0.08899584334093305,-0.12910154558810336,0.625,-1.0187455500712692,-3.5041867625139242,1.3285360212137074,False,False,0.3332215282440282,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_006_017,P_rainband_main_minus_south,P_rainband_only,45,-0.09349715390396075,-0.12791106002427863,0.54,-0.3630033542946737,-1.086284203014461,0.3829974341831291,False,False,0.39551730020131004,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_007_018,P_NS_reorganization_index,P_NS_reorganization,45,-0.07523806577490215,-0.07764611399612364,0.65,-1.5353625063435872,-3.620487858883609,2.173224584045689,False,False,0.26473275735326807,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_007_018,P_centroid_lat_transition,P_position,45,-0.060348905485837684,-0.07209051469827493,0.725,-1.0345021472064886,-2.754704323610812,1.3686639276328043,False,False,0.21175250812728125,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_007_018,P_main_minus_south_transition,P_rainband_component,45,-0.07913989686219401,-0.0952388451059779,0.615,-0.14854437813005295,-0.3667607895428788,0.18367904564682358,False,False,0.30636372933056116,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_007_018,P_position_only,P_position_only,45,-0.060348905485837684,-0.07209051469827493,0.725,-0.3819689840702795,-1.163358541606008,0.4625934903261701,False,False,0.21175250812728125,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_007_018,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.08150144237483496,-0.06256663018767714,0.625,-1.4608143822800936,-4.128032276745591,1.9817772624782857,False,False,0.26668661284360196,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_007_018,P_rainband_composite,P_rainband_only,45,-0.0779399488931201,-0.09695843536483582,0.58,-1.1533935222733076,-3.2297122250776664,1.9132227834426785,False,False,0.33353044180189856,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_007_018,P_rainband_main_minus_south,P_rainband_only,45,-0.079139896862194,-0.0952388451059779,0.61,-0.4056249304207826,-1.1903807435826792,0.5895447767429296,False,False,0.3099090100952109,screen
anomaly,H_zonal_width_sliding_signed_transition,signed_transition,sliding_008_019,P_NS_reorganization_index,P_NS_reorganization,45,-0.01746128360633166,-0.02242230036603281,0.87,-0.698872857494767,-2.7495417538986153,2.648919294927641,False,False,0.08290304774741429,screen
