scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_window_id,baseline_main_peak_day,perturbed_window_id,perturbed_main_peak_day,main_peak_delta,baseline_window_start,baseline_window_end,perturbed_window_start,perturbed_window_end,member_candidate_change,merge_split_status,window_start_delta,window_end_delta
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W010,135,W010,135,0,132,144,132,144,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W011,162,W011,162,0,158,165,159,165,False,BOUNDARY_SHIFT_ONLY,1,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W004,46,W004,46,0,43,49,42,49,False,BOUNDARY_SHIFT_ONLY,-1,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W005,78,W005,78,0,76,80,76,80,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W006,84,W006,84,0,82,86,82,86,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W007,91,W007,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W008,98,W008,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W009,111,W009,111,0,104,117,103,117,False,BOUNDARY_SHIFT_ONLY,-1,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W010,135,W010,135,0,132,144,131,145,False,BOUNDARY_SHIFT_ONLY,-1,1
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W011,162,W011,162,0,158,165,158,165,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W004,46,W004,46,0,43,49,43,49,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W005,78,W005,78,0,76,80,76,80,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W006,84,W006,84,0,82,86,82,86,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W007,91,W007,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W008,98,W008,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W009,111,W009,111,0,104,117,104,117,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W010,135,W010,135,0,132,144,132,143,False,BOUNDARY_SHIFT_ONLY,0,-1
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W011,162,W011,162,0,158,165,158,165,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W004,46,W004,46,0,43,49,43,49,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W005,78,W005,78,0,76,80,76,80,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W006,84,W006,84,0,82,86,82,86,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W007,91,W007,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W008,98,W008,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W009,111,W009,111,0,104,117,104,117,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W010,135,W010,135,0,132,144,132,144,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W011,162,W011,162,0,158,165,158,165,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W004,46,W004,46,0,43,49,43,49,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W005,78,W005,78,0,76,80,76,80,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W006,84,W006,84,0,82,86,82,86,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W007,91,W007,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W008,98,W008,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W009,111,W009,111,0,104,117,104,117,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W010,135,W010,135,0,132,144,132,144,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W011,162,W011,162,0,158,165,158,165,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W004,46,W004,46,0,43,49,43,49,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W005,78,W005,78,0,76,80,76,86,True,BOUNDARY_SHIFT_ONLY,0,6
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W006,84,W005,78,-6,82,86,76,86,True,MAIN_PEAK_CHANGED,-6,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W007,91,W006,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W008,98,W007,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W009,111,W008,111,0,104,117,104,117,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W010,135,W009,135,0,132,144,132,144,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W011,162,W010,162,0,158,165,158,165,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W004,46,W004,46,0,43,49,43,49,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W005,78,W005,78,0,76,80,76,80,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W006,84,W006,84,0,82,86,82,86,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W007,91,W007,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W008,98,W008,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W009,111,W009,111,0,104,117,104,117,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W010,135,W010,135,0,132,144,132,144,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W011,162,W011,162,0,158,165,158,165,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W004,46,W004,46,0,43,49,43,49,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W005,78,W005,78,0,76,80,76,80,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W006,84,W006,84,0,82,86,82,86,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W007,91,W007,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W008,98,W008,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W009,111,W009,111,0,104,117,104,117,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W010,135,W010,135,0,132,144,132,144,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W011,162,W011,162,0,158,165,158,165,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W001,18,W001,18,0,16,20,16,20,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W002,26,W002,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W003,34,W003,34,0,31,36,31,36,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W004,46,W004,46,0,43,49,43,49,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W005,78,W005,78,0,76,80,76,80,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W006,84,W006,84,0,82,86,82,86,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W007,91,W007,91,0,89,93,89,93,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W008,98,W008,98,0,96,100,96,100,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W009,111,W009,111,0,104,117,104,117,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W010,135,W010,135,0,132,144,132,144,False,UNCHANGED,0,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W011,162,W011,162,0,158,165,158,165,False,UNCHANGED,0,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,W001,41,W003,42,1,37,49,37,50,True,MAIN_PEAK_CHANGED,0,1
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,W002,83,W004,83,0,78,86,78,86,True,UNCHANGED,0,0
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,W003,104,W005,103,-1,97,114,98,111,True,MAIN_PEAK_CHANGED,1,-3
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,W004,130,W006,129,-1,127,135,126,134,True,MAIN_PEAK_CHANGED,-1,-1
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,W005,152,W007,151,-1,148,156,148,155,True,MAIN_PEAK_CHANGED,0,-1
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,W001,41,W001,42,1,37,49,38,48,False,MAIN_PEAK_CHANGED,1,-1
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,W002,83,W002,83,0,78,86,78,87,False,BOUNDARY_SHIFT_ONLY,0,1
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,W003,104,W003,105,1,97,114,97,114,False,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,W004,130,W004,131,1,127,135,127,136,False,MAIN_PEAK_CHANGED,0,1
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,W005,152,W005,153,1,148,156,148,156,False,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,W001,41,W001,41,0,37,49,38,47,False,BOUNDARY_SHIFT_ONLY,1,-2
Jw_only,Jw,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
