scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_strict_fraction,perturbed_strict_fraction,baseline_match_fraction,perturbed_match_fraction,match_fraction_delta,baseline_near_fraction,perturbed_near_fraction,baseline_support_class,perturbed_support_class,support_class_changed,bootstrap_status
H_only,H,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,19,,MISSING_BASELINE_CANDIDATE,0.623,,0.784,,,0.055,,object_weak_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,35,,MISSING_BASELINE_CANDIDATE,0.734,,0.908,,,0.032,,object_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,57,,MISSING_BASELINE_CANDIDATE,0.419,,0.724,,,0.136,,object_weak_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,77,,MISSING_BASELINE_CANDIDATE,0.73,,0.942,,,0.057,,object_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,95,,MISSING_BASELINE_CANDIDATE,0.663,,0.889,,,0.018,,object_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,115,,MISSING_BASELINE_CANDIDATE,0.854,,0.996,,,0.004,,object_strong_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,129,,MISSING_BASELINE_CANDIDATE,0.645,,0.887,,,0.054,,object_candidate,,,missing_or_not_run
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,155,,MISSING_BASELINE_CANDIDATE,0.798,,0.936,,,0.045,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,19,18.0,STRICT_SHIFT_LE_2D,0.623,0.634,0.784,0.88,0.09599999999999997,0.055,0.046,object_weak_candidate,object_candidate,1.0,run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,35,35.0,SAME_DAY,0.734,0.698,0.908,0.955,0.04699999999999993,0.032,0.018,object_candidate,object_strong_candidate,1.0,run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,57,55.0,STRICT_SHIFT_LE_2D,0.419,0.611,0.724,0.868,0.14400000000000002,0.136,0.081,object_weak_candidate,object_candidate,1.0,run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,77,77.0,SAME_DAY,0.73,0.722,0.942,0.95,0.008000000000000007,0.057,0.046,object_candidate,object_strong_candidate,1.0,run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,95,95.0,SAME_DAY,0.663,0.775,0.889,0.937,0.04800000000000004,0.018,0.025,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,115,113.0,STRICT_SHIFT_LE_2D,0.854,0.777,0.996,0.963,-0.03300000000000003,0.004,0.037,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,129,129.0,SAME_DAY,0.645,0.724,0.887,0.943,0.05599999999999994,0.054,0.025,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,155,155.0,SAME_DAY,0.798,0.79,0.936,0.972,0.03599999999999992,0.045,0.022,object_candidate,object_strong_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,18,18.0,SAME_DAY,0.634,0.686,0.88,0.922,0.04200000000000004,0.046,0.051,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,35,36.0,STRICT_SHIFT_LE_2D,0.698,0.791,0.955,0.959,0.0040000000000000036,0.018,0.031,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,55,54.0,STRICT_SHIFT_LE_2D,0.611,0.755,0.868,0.932,0.06400000000000006,0.081,0.053,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,60,54.0,NEAR_SHIFT_LE_8D,0.31,0.755,0.636,0.932,0.29600000000000004,0.268,0.053,object_weak_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,77,76.0,STRICT_SHIFT_LE_2D,0.722,0.762,0.95,0.948,-0.0020000000000000018,0.046,0.049,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,95,95.0,SAME_DAY,0.775,0.855,0.937,0.964,0.026999999999999913,0.025,0.017,object_candidate,object_strong_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,113,114.0,STRICT_SHIFT_LE_2D,0.777,0.801,0.963,0.982,0.019000000000000017,0.037,0.018,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,129,129.0,SAME_DAY,0.724,0.856,0.943,0.984,0.041000000000000036,0.025,0.009,object_candidate,object_strong_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,145,142.0,MATCH_SHIFT_LE_5D,0.433,0.707,0.67,0.932,0.262,0.174,0.052,object_weak_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,155,155.0,SAME_DAY,0.79,0.857,0.972,0.99,0.018000000000000016,0.022,0.009,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,18,17.0,STRICT_SHIFT_LE_2D,0.634,0.635,0.88,0.707,-0.17300000000000004,0.046,0.15,object_candidate,object_weak_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,35,33.0,STRICT_SHIFT_LE_2D,0.698,0.717,0.955,0.896,-0.05899999999999994,0.018,0.039,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,55,60.0,MATCH_SHIFT_LE_5D,0.611,0.291,0.868,0.594,-0.274,0.081,0.218,object_candidate,object_weak_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,60,60.0,SAME_DAY,0.31,0.291,0.636,0.594,-0.04200000000000004,0.268,0.218,object_weak_candidate,object_weak_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,77,77.0,SAME_DAY,0.722,0.807,0.95,0.948,-0.0020000000000000018,0.046,0.05,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,95,96.0,STRICT_SHIFT_LE_2D,0.775,0.74,0.937,0.873,-0.06400000000000006,0.025,0.05,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,113,114.0,STRICT_SHIFT_LE_2D,0.777,0.845,0.963,0.997,0.03400000000000003,0.037,0.003,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,129,130.0,STRICT_SHIFT_LE_2D,0.724,0.696,0.943,0.89,-0.052999999999999936,0.025,0.049,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,145,152.0,NEAR_SHIFT_LE_8D,0.433,0.508,0.67,0.857,0.18699999999999994,0.174,0.133,object_weak_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,155,152.0,MATCH_SHIFT_LE_5D,0.79,0.508,0.972,0.857,-0.11499999999999999,0.022,0.133,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
