scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_id,baseline_candidate_day,baseline_candidate_date,perturbed_candidate_id,perturbed_candidate_day,perturbed_candidate_date,day_delta,candidate_match_class,same_as_baseline_day,baseline_score,perturbed_score,score_delta,candidate_status_change
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,4.241067494898854,4.241067494898854,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,CP008,155.0,09-03,CP008,155,09-03,0.0,SAME_DAY,True,9.746850391531572,9.746850391531572,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP001,19.0,04-20,CP001,19,04-20,0.0,SAME_DAY,True,18.08402735192542,18.08402735192542,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.10918859242761,10.10918859242761,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP003,57.0,05-28,CP003,57,05-28,0.0,SAME_DAY,True,3.066305324426809,3.066305324426809,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP004,77.0,06-17,CP004,77,06-17,0.0,SAME_DAY,True,13.498661553176767,13.498661553176767,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP005,95.0,07-05,CP005,95,07-05,0.0,SAME_DAY,True,13.787305052806543,13.787305052806543,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP006,115.0,07-25,CP006,115,07-25,0.0,SAME_DAY,True,34.607065236011024,34.607065236011024,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,4.241067494898854,4.241067494898854,0.0,matched_to_perturbed
H_only,H,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,CP008,155.0,09-03,CP008,155,09-03,0.0,SAME_DAY,True,9.746850391531572,9.746850391531572,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP001,19.0,04-20,CP001,19,04-20,0.0,SAME_DAY,True,18.08402735192542,18.08402735192542,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.10918859242761,10.10918859242761,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP003,57.0,05-28,CP003,57,05-28,0.0,SAME_DAY,True,3.066305324426809,3.066305324426809,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP004,77.0,06-17,CP004,77,06-17,0.0,SAME_DAY,True,13.498661553176767,13.498661553176767,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP005,95.0,07-05,CP005,95,07-05,0.0,SAME_DAY,True,13.787305052806543,13.787305052806543,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP006,115.0,07-25,CP006,115,07-25,0.0,SAME_DAY,True,34.607065236011024,34.607065236011024,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,4.241067494898854,4.241067494898854,0.0,matched_to_perturbed
H_only,H,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,CP008,155.0,09-03,CP008,155,09-03,0.0,SAME_DAY,True,9.746850391531572,9.746850391531572,0.0,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP001,19.0,04-20,CP001,18,04-19,-1.0,STRICT_SHIFT_LE_2D,False,18.08402735192542,18.65741936340934,0.5733920114839179,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.10918859242761,10.552832836710131,0.44364424428252036,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP003,57.0,05-28,CP003,55,05-26,-2.0,STRICT_SHIFT_LE_2D,False,3.066305324426809,3.1269906825609013,0.06068535813409248,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP004,77.0,06-17,CP005,77,06-17,0.0,SAME_DAY,True,13.498661553176767,13.724355549586724,0.2256939964099569,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP005,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,13.787305052806543,16.231351929979546,2.444046877173003,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP006,115.0,07-25,CP007,113,07-23,-2.0,STRICT_SHIFT_LE_2D,False,34.607065236011024,36.64765223117155,2.040586995160524,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP007,129.0,08-08,CP008,129,08-08,0.0,SAME_DAY,True,4.241067494898854,6.689327019465169,2.448259524566315,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,CP008,155.0,09-03,CP010,155,09-03,0.0,SAME_DAY,True,9.746850391531572,11.350321255957892,1.6034708644263205,matched_to_perturbed
H_only,H,SMOOTH_INPUT_5D,,smooth_input,smoothed_fields_input,smooth5,,,,CP009,145,08-24,,NEW_PERTURBED_CANDIDATE,False,,1.652550934661777,,new_perturbed_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,18.65741936340934,11.519848638080925,-7.137570725328414,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP002,35.0,05-06,CP002,36,05-07,1.0,STRICT_SHIFT_LE_2D,False,10.552832836710131,6.999374243289956,-3.5534585934201752,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP003,55.0,05-26,CP004,54,05-25,-1.0,STRICT_SHIFT_LE_2D,False,3.1269906825609013,2.3588829028321516,-0.7681077797287497,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP004,60.0,05-31,CP004,54,05-25,-6.0,NEAR_SHIFT_LE_8D,False,2.697450028885572,2.3588829028321516,-0.33856712605342043,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP005,77.0,06-17,CP005,76,06-16,-1.0,STRICT_SHIFT_LE_2D,False,13.724355549586724,8.332227236002701,-5.392128313584022,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,16.231351929979546,12.274208346178108,-3.9571435838014377,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP007,113.0,07-23,CP007,114,07-24,1.0,STRICT_SHIFT_LE_2D,False,36.64765223117155,24.376533437872034,-12.271118793299514,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP008,129.0,08-08,CP008,129,08-08,0.0,SAME_DAY,True,6.689327019465169,7.575329205723783,0.8860021862586143,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP009,145.0,08-24,CP010,142,08-21,-3.0,MATCH_SHIFT_LE_5D,False,1.652550934661777,1.7019660041477085,0.04941506948593144,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,CP010,155.0,09-03,CP011,155,09-03,0.0,SAME_DAY,True,11.350321255957892,9.943449371209994,-1.4068718847478987,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_16,,smooth5_detector_width,detector_width,16,,,,CP012,164,09-12,,NEW_PERTURBED_CANDIDATE,False,,1.3596681177375163,,new_perturbed_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,,smooth5_detector_width,detector_width,16,,,,CP013,170,09-18,,NEW_PERTURBED_CANDIDATE,False,,4.387268544976413,,new_perturbed_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP001,18.0,04-19,CP001,17,04-18,-1.0,STRICT_SHIFT_LE_2D,False,18.65741936340934,27.929810958929476,9.272391595520137,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP002,35.0,05-06,CP002,33,05-04,-2.0,STRICT_SHIFT_LE_2D,False,10.552832836710131,15.509803114666564,4.956970277956433,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP003,55.0,05-26,CP003,60,05-31,5.0,MATCH_SHIFT_LE_5D,False,3.1269906825609013,5.04567300389228,1.9186823213313788,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP004,60.0,05-31,CP003,60,05-31,0.0,SAME_DAY,True,2.697450028885572,5.04567300389228,2.348222975006708,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP005,77.0,06-17,CP004,77,06-17,0.0,SAME_DAY,True,13.724355549586724,21.380675767218236,7.656320217631512,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP006,95.0,07-05,CP005,96,07-06,1.0,STRICT_SHIFT_LE_2D,False,16.231351929979546,21.238400185739767,5.007048255760221,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP007,113.0,07-23,CP006,114,07-24,1.0,STRICT_SHIFT_LE_2D,False,36.64765223117155,52.02274317001642,15.37509093884487,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP008,129.0,08-08,CP007,130,08-09,1.0,STRICT_SHIFT_LE_2D,False,6.689327019465169,6.656267843641227,-0.0330591758239418,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP009,145.0,08-24,CP008,152,08-31,7.0,NEAR_SHIFT_LE_8D,False,1.652550934661777,11.494003126898624,9.841452192236847,matched_to_perturbed
H_only,H,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,CP010,155.0,09-03,CP008,152,08-31,-3.0,MATCH_SHIFT_LE_5D,False,11.350321255957892,11.494003126898624,0.14368187094073193,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,18.65741936340934,18.65741936340934,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.552832836710131,10.552832836710131,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP003,55.0,05-26,CP003,55,05-26,0.0,SAME_DAY,True,3.1269906825609013,3.1269906825609013,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP004,60.0,05-31,CP004,60,05-31,0.0,SAME_DAY,True,2.697450028885572,2.697450028885572,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP005,77.0,06-17,CP005,77,06-17,0.0,SAME_DAY,True,13.724355549586724,13.724355549586724,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,16.231351929979546,16.231351929979546,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,36.64765223117155,36.64765223117155,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP008,129.0,08-08,CP008,129,08-08,0.0,SAME_DAY,True,6.689327019465169,6.689327019465169,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP009,145.0,08-24,CP009,145,08-24,0.0,SAME_DAY,True,1.652550934661777,1.652550934661777,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,CP010,155.0,09-03,CP010,155,09-03,0.0,SAME_DAY,True,11.350321255957892,11.350321255957892,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,18.65741936340934,18.65741936340934,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.552832836710131,10.552832836710131,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP003,55.0,05-26,CP003,55,05-26,0.0,SAME_DAY,True,3.1269906825609013,3.1269906825609013,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP004,60.0,05-31,CP004,60,05-31,0.0,SAME_DAY,True,2.697450028885572,2.697450028885572,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP005,77.0,06-17,CP005,77,06-17,0.0,SAME_DAY,True,13.724355549586724,13.724355549586724,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,16.231351929979546,16.231351929979546,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,36.64765223117155,36.64765223117155,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP008,129.0,08-08,CP008,129,08-08,0.0,SAME_DAY,True,6.689327019465169,6.689327019465169,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP009,145.0,08-24,CP009,145,08-24,0.0,SAME_DAY,True,1.652550934661777,1.652550934661777,0.0,matched_to_perturbed
H_only,H,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,CP010,155.0,09-03,CP010,155,09-03,0.0,SAME_DAY,True,11.350321255957892,11.350321255957892,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,18.65741936340934,18.65741936340934,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.552832836710131,10.552832836710131,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP003,55.0,05-26,CP003,55,05-26,0.0,SAME_DAY,True,3.1269906825609013,3.1269906825609013,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP004,60.0,05-31,CP004,60,05-31,0.0,SAME_DAY,True,2.697450028885572,2.697450028885572,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP005,77.0,06-17,CP005,77,06-17,0.0,SAME_DAY,True,13.724355549586724,13.724355549586724,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,16.231351929979546,16.231351929979546,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,36.64765223117155,36.64765223117155,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP008,129.0,08-08,CP008,129,08-08,0.0,SAME_DAY,True,6.689327019465169,6.689327019465169,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP009,145.0,08-24,CP009,145,08-24,0.0,SAME_DAY,True,1.652550934661777,1.652550934661777,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP010,155.0,09-03,CP010,155,09-03,0.0,SAME_DAY,True,11.350321255957892,11.350321255957892,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,18.65741936340934,18.65741936340934,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.552832836710131,10.552832836710131,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP003,55.0,05-26,CP003,55,05-26,0.0,SAME_DAY,True,3.1269906825609013,3.1269906825609013,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP004,60.0,05-31,CP003,55,05-26,-5.0,MATCH_SHIFT_LE_5D,False,2.697450028885572,3.1269906825609013,0.42954065367532923,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP005,77.0,06-17,CP004,77,06-17,0.0,SAME_DAY,True,13.724355549586724,13.724355549586724,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP006,95.0,07-05,CP005,95,07-05,0.0,SAME_DAY,True,16.231351929979546,16.231351929979546,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP007,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,36.64765223117155,36.64765223117155,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP008,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,6.689327019465169,6.689327019465169,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP009,145.0,08-24,CP008,145,08-24,0.0,SAME_DAY,True,1.652550934661777,1.652550934661777,0.0,matched_to_perturbed
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP010,155.0,09-03,CP009,155,09-03,0.0,SAME_DAY,True,11.350321255957892,11.350321255957892,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,18.65741936340934,18.65741936340934,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.552832836710131,10.552832836710131,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP003,55.0,05-26,CP003,55,05-26,0.0,SAME_DAY,True,3.1269906825609013,3.1269906825609013,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP004,60.0,05-31,CP004,60,05-31,0.0,SAME_DAY,True,2.697450028885572,2.697450028885572,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP005,77.0,06-17,CP005,77,06-17,0.0,SAME_DAY,True,13.724355549586724,13.724355549586724,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,16.231351929979546,16.231351929979546,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,36.64765223117155,36.64765223117155,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP008,129.0,08-08,CP008,129,08-08,0.0,SAME_DAY,True,6.689327019465169,6.689327019465169,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP009,145.0,08-24,CP009,145,08-24,0.0,SAME_DAY,True,1.652550934661777,1.652550934661777,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP010,155.0,09-03,CP010,155,09-03,0.0,SAME_DAY,True,11.350321255957892,11.350321255957892,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,18.65741936340934,18.65741936340934,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP002,35.0,05-06,CP002,35,05-06,0.0,SAME_DAY,True,10.552832836710131,10.552832836710131,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP003,55.0,05-26,CP003,55,05-26,0.0,SAME_DAY,True,3.1269906825609013,3.1269906825609013,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP004,60.0,05-31,CP004,60,05-31,0.0,SAME_DAY,True,2.697450028885572,2.697450028885572,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP005,77.0,06-17,CP005,77,06-17,0.0,SAME_DAY,True,13.724355549586724,13.724355549586724,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,16.231351929979546,16.231351929979546,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,36.64765223117155,36.64765223117155,0.0,matched_to_perturbed
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP008,129.0,08-08,CP008,129,08-08,0.0,SAME_DAY,True,6.689327019465169,6.689327019465169,0.0,matched_to_perturbed
