scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
H_only,H,DET_PEN_5,CP006,115,07-25,6,v10_3_H_only_DET_PEN_5,34.607065236011024,34.03240521836985,True,115,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,DET_PEN_5,CP007,129,08-08,7,v10_3_H_only_DET_PEN_5,4.241067494898854,3.690235040788872,False,115,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,DET_PEN_5,CP008,155,09-03,8,v10_3_H_only_DET_PEN_5,9.746850391531572,9.19946629316152,True,155,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP001,19,04-20,1,v10_3_H_only_PEAK_DISTANCE_5,18.08402735192542,4.598182544472039,True,19,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP002,35,05-06,2,v10_3_H_only_PEAK_DISTANCE_5,10.10918859242761,2.7174480345794594,True,35,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP003,57,05-28,3,v10_3_H_only_PEAK_DISTANCE_5,3.066305324426809,0.3353298556509663,False,77,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP004,77,06-17,4,v10_3_H_only_PEAK_DISTANCE_5,13.498661553176767,7.605537770951037,True,77,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP005,95,07-05,5,v10_3_H_only_PEAK_DISTANCE_5,13.787305052806543,9.529727098226754,True,95,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP006,115,07-25,6,v10_3_H_only_PEAK_DISTANCE_5,34.607065236011024,34.03240521836985,True,115,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP007,129,08-08,7,v10_3_H_only_PEAK_DISTANCE_5,4.241067494898854,3.690235040788872,False,115,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP008,155,09-03,8,v10_3_H_only_PEAK_DISTANCE_5,9.746850391531572,9.19946629316152,True,155,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP001,19,04-20,1,v10_3_H_only_PEAK_DISTANCE_7,18.08402735192542,4.598182544472039,True,19,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP002,35,05-06,2,v10_3_H_only_PEAK_DISTANCE_7,10.10918859242761,2.7174480345794594,True,35,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP003,57,05-28,3,v10_3_H_only_PEAK_DISTANCE_7,3.066305324426809,0.3353298556509663,False,77,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP004,77,06-17,4,v10_3_H_only_PEAK_DISTANCE_7,13.498661553176767,7.605537770951037,True,77,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP005,95,07-05,5,v10_3_H_only_PEAK_DISTANCE_7,13.787305052806543,9.529727098226754,True,95,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP006,115,07-25,6,v10_3_H_only_PEAK_DISTANCE_7,34.607065236011024,34.03240521836985,True,115,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP007,129,08-08,7,v10_3_H_only_PEAK_DISTANCE_7,4.241067494898854,3.690235040788872,False,115,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_7,CP008,155,09-03,8,v10_3_H_only_PEAK_DISTANCE_7,9.746850391531572,9.19946629316152,True,155,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MATCH_RADIUS_1_4_7,CP001,19,04-20,1,v10_3_H_only_MATCH_RADIUS_1_4_7,18.08402735192542,4.598182544472039,True,19,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_1_4_7,CP002,35,05-06,2,v10_3_H_only_MATCH_RADIUS_1_4_7,10.10918859242761,2.7174480345794594,True,35,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_1_4_7,CP003,57,05-28,3,v10_3_H_only_MATCH_RADIUS_1_4_7,3.066305324426809,0.3353298556509663,False,77,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_1_4_7,CP004,77,06-17,4,v10_3_H_only_MATCH_RADIUS_1_4_7,13.498661553176767,7.605537770951037,True,77,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_1_4_7,CP005,95,07-05,5,v10_3_H_only_MATCH_RADIUS_1_4_7,13.787305052806543,9.529727098226754,True,95,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_1_4_7,CP006,115,07-25,6,v10_3_H_only_MATCH_RADIUS_1_4_7,34.607065236011024,34.03240521836985,True,115,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_1_4_7,CP007,129,08-08,7,v10_3_H_only_MATCH_RADIUS_1_4_7,4.241067494898854,3.690235040788872,False,115,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_1_4_7,CP008,155,09-03,8,v10_3_H_only_MATCH_RADIUS_1_4_7,9.746850391531572,9.19946629316152,True,155,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP001,19,04-20,1,v10_3_H_only_MATCH_RADIUS_3_6_9,18.08402735192542,4.598182544472039,True,19,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP002,35,05-06,2,v10_3_H_only_MATCH_RADIUS_3_6_9,10.10918859242761,2.7174480345794594,True,35,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP003,57,05-28,3,v10_3_H_only_MATCH_RADIUS_3_6_9,3.066305324426809,0.3353298556509663,False,77,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP004,77,06-17,4,v10_3_H_only_MATCH_RADIUS_3_6_9,13.498661553176767,7.605537770951037,True,77,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP005,95,07-05,5,v10_3_H_only_MATCH_RADIUS_3_6_9,13.787305052806543,9.529727098226754,True,95,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP006,115,07-25,6,v10_3_H_only_MATCH_RADIUS_3_6_9,34.607065236011024,34.03240521836985,True,115,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP007,129,08-08,7,v10_3_H_only_MATCH_RADIUS_3_6_9,4.241067494898854,3.690235040788872,False,115,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,MATCH_RADIUS_3_6_9,CP008,155,09-03,8,v10_3_H_only_MATCH_RADIUS_3_6_9,9.746850391531572,9.19946629316152,True,155,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,BAND_Q30,CP001,19,04-20,1,v10_3_H_only_BAND_Q30,18.08402735192542,4.598182544472039,True,19,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q30,CP002,35,05-06,2,v10_3_H_only_BAND_Q30,10.10918859242761,2.7174480345794594,True,35,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q30,CP003,57,05-28,3,v10_3_H_only_BAND_Q30,3.066305324426809,0.3353298556509663,False,77,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q30,CP004,77,06-17,4,v10_3_H_only_BAND_Q30,13.498661553176767,7.605537770951037,True,77,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q30,CP005,95,07-05,5,v10_3_H_only_BAND_Q30,13.787305052806543,9.529727098226754,True,95,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q30,CP006,115,07-25,6,v10_3_H_only_BAND_Q30,34.607065236011024,34.03240521836985,True,115,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q30,CP007,129,08-08,7,v10_3_H_only_BAND_Q30,4.241067494898854,3.690235040788872,False,115,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q30,CP008,155,09-03,8,v10_3_H_only_BAND_Q30,9.746850391531572,9.19946629316152,True,155,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP001,19,04-20,1,v10_3_H_only_BAND_Q40,18.08402735192542,4.598182544472039,True,19,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP002,35,05-06,2,v10_3_H_only_BAND_Q40,10.10918859242761,2.7174480345794594,True,35,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP003,57,05-28,3,v10_3_H_only_BAND_Q40,3.066305324426809,0.3353298556509663,False,77,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP004,77,06-17,4,v10_3_H_only_BAND_Q40,13.498661553176767,7.605537770951037,True,77,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP005,95,07-05,5,v10_3_H_only_BAND_Q40,13.787305052806543,9.529727098226754,True,95,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP006,115,07-25,6,v10_3_H_only_BAND_Q40,34.607065236011024,34.03240521836985,True,115,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP007,129,08-08,7,v10_3_H_only_BAND_Q40,4.241067494898854,3.690235040788872,False,115,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_Q40,CP008,155,09-03,8,v10_3_H_only_BAND_Q40,9.746850391531572,9.19946629316152,True,155,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP001,19,04-20,1,v10_3_H_only_BAND_PROM_045,18.08402735192542,4.598182544472039,True,19,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP002,35,05-06,2,v10_3_H_only_BAND_PROM_045,10.10918859242761,2.7174480345794594,True,35,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP003,57,05-28,3,v10_3_H_only_BAND_PROM_045,3.066305324426809,0.3353298556509663,False,77,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP004,77,06-17,4,v10_3_H_only_BAND_PROM_045,13.498661553176767,7.605537770951037,True,77,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP005,95,07-05,5,v10_3_H_only_BAND_PROM_045,13.787305052806543,9.529727098226754,True,95,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP006,115,07-25,6,v10_3_H_only_BAND_PROM_045,34.607065236011024,34.03240521836985,True,115,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP007,129,08-08,7,v10_3_H_only_BAND_PROM_045,4.241067494898854,3.690235040788872,False,115,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_045,CP008,155,09-03,8,v10_3_H_only_BAND_PROM_045,9.746850391531572,9.19946629316152,True,155,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP001,19,04-20,1,v10_3_H_only_BAND_PROM_055,18.08402735192542,4.598182544472039,True,19,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP002,35,05-06,2,v10_3_H_only_BAND_PROM_055,10.10918859242761,2.7174480345794594,True,35,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP003,57,05-28,3,v10_3_H_only_BAND_PROM_055,3.066305324426809,0.3353298556509663,False,77,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP004,77,06-17,4,v10_3_H_only_BAND_PROM_055,13.498661553176767,7.605537770951037,True,77,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP005,95,07-05,5,v10_3_H_only_BAND_PROM_055,13.787305052806543,9.529727098226754,True,95,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP006,115,07-25,6,v10_3_H_only_BAND_PROM_055,34.607065236011024,34.03240521836985,True,115,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP007,129,08-08,7,v10_3_H_only_BAND_PROM_055,4.241067494898854,3.690235040788872,False,115,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_PROM_055,CP008,155,09-03,8,v10_3_H_only_BAND_PROM_055,9.746850391531572,9.19946629316152,True,155,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP001,19,04-20,1,v10_3_H_only_BAND_MAX_HW_8,18.08402735192542,4.598182544472039,True,19,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP002,35,05-06,2,v10_3_H_only_BAND_MAX_HW_8,10.10918859242761,2.7174480345794594,True,35,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP003,57,05-28,3,v10_3_H_only_BAND_MAX_HW_8,3.066305324426809,0.3353298556509663,False,77,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP004,77,06-17,4,v10_3_H_only_BAND_MAX_HW_8,13.498661553176767,7.605537770951037,True,77,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP005,95,07-05,5,v10_3_H_only_BAND_MAX_HW_8,13.787305052806543,9.529727098226754,True,95,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP006,115,07-25,6,v10_3_H_only_BAND_MAX_HW_8,34.607065236011024,34.03240521836985,True,115,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP007,129,08-08,7,v10_3_H_only_BAND_MAX_HW_8,4.241067494898854,3.690235040788872,False,115,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_8,CP008,155,09-03,8,v10_3_H_only_BAND_MAX_HW_8,9.746850391531572,9.19946629316152,True,155,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP001,19,04-20,1,v10_3_H_only_BAND_MAX_HW_12,18.08402735192542,4.598182544472039,True,19,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP002,35,05-06,2,v10_3_H_only_BAND_MAX_HW_12,10.10918859242761,2.7174480345794594,True,35,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP003,57,05-28,3,v10_3_H_only_BAND_MAX_HW_12,3.066305324426809,0.3353298556509663,False,77,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP004,77,06-17,4,v10_3_H_only_BAND_MAX_HW_12,13.498661553176767,7.605537770951037,True,77,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP005,95,07-05,5,v10_3_H_only_BAND_MAX_HW_12,13.787305052806543,9.529727098226754,True,95,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP006,115,07-25,6,v10_3_H_only_BAND_MAX_HW_12,34.607065236011024,34.03240521836985,True,115,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP007,129,08-08,7,v10_3_H_only_BAND_MAX_HW_12,4.241067494898854,3.690235040788872,False,115,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,BAND_MAX_HW_12,CP008,155,09-03,8,v10_3_H_only_BAND_MAX_HW_12,9.746850391531572,9.19946629316152,True,155,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP001,19,04-20,1,v10_3_H_only_MERGE_GAP_0,18.08402735192542,4.598182544472039,True,19,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP002,35,05-06,2,v10_3_H_only_MERGE_GAP_0,10.10918859242761,2.7174480345794594,True,35,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP003,57,05-28,3,v10_3_H_only_MERGE_GAP_0,3.066305324426809,0.3353298556509663,False,77,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP004,77,06-17,4,v10_3_H_only_MERGE_GAP_0,13.498661553176767,7.605537770951037,True,77,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP005,95,07-05,5,v10_3_H_only_MERGE_GAP_0,13.787305052806543,9.529727098226754,True,95,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP006,115,07-25,6,v10_3_H_only_MERGE_GAP_0,34.607065236011024,34.03240521836985,True,115,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP007,129,08-08,7,v10_3_H_only_MERGE_GAP_0,4.241067494898854,3.690235040788872,False,115,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_0,CP008,155,09-03,8,v10_3_H_only_MERGE_GAP_0,9.746850391531572,9.19946629316152,True,155,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,MERGE_GAP_2,CP001,19,04-20,1,v10_3_H_only_MERGE_GAP_2,18.08402735192542,4.598182544472039,True,19,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
