scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_band_start,baseline_band_end,perturbed_band_start,perturbed_band_end,band_start_delta,band_end_delta,baseline_band_width,perturbed_band_width,band_width_delta
V_only,V,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,30,30,SAME_DAY,28,32,28,33,0,1,5,6,1
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,136,136,SAME_DAY,133,139,133,140,0,1,7,8,1
V_only,V,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,136,136,SAME_DAY,133,139,134,139,1,0,7,6,-1
V_only,V,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,45,45,SAME_DAY,40,49,41,49,1,0,10,9,-1
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,78,78,SAME_DAY,68,87,68,86,0,-1,20,19,-1
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,160,160,SAME_DAY,157,165,158,164,1,-1,9,7,-2
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,45,45,SAME_DAY,40,49,40,50,0,1,10,11,1
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,113,113,SAME_DAY,110,122,109,123,-1,1,13,15,2
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,78,78,SAME_DAY,68,87,70,86,2,-1,20,17,-3
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,113,113,SAME_DAY,110,122,110,121,0,-1,13,12,-1
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,78,78,SAME_DAY,68,87,70,87,2,0,20,18,-2
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,78,78,SAME_DAY,68,87,68,87,0,0,20,20,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,96,96,SAME_DAY,94,98,94,98,0,0,5,5,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,113,113,SAME_DAY,110,122,110,122,0,0,13,13,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,136,136,SAME_DAY,133,139,133,139,0,0,7,7,0
V_only,V,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,160,160,SAME_DAY,157,165,157,165,0,0,9,9,0
V_only,V,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,15,15,SAME_DAY,13,17,13,17,0,0,5,5,0
V_only,V,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
