window,variable,surrogate_mode,n_years,n_days,n_finite,n_pair_for_phi,nan_fraction,mu,raw_phi_before_clip,phi,phi_after_clip,phi_clip_limit,phi_clipped_flag,phi_clip_amount,phi_clip_direction,phi_clip_severity,sigma,stationary_std,ar1_estimation_scope
T3_expand23,V_lowlat_weakening_proxy_20_30,pooled_window_variable_ar1,45,43,1935,1890,0.0,0.0,0.9649758071838782,0.95,0.95,0.95,True,0.014975807183878254,upper,moderate,0.327473857850444,1.0487556855404225,window_variable_pooled_across_years
T3_expand23,P_main_band_share,pooled_window_variable_ar1,45,43,1935,1890,0.0,1.1016166445893026e-17,0.9447886165495519,0.9447886165495519,0.9447886165495519,0.95,False,0.0,none,none,0.044955119722251496,0.13719195406664741,window_variable_pooled_across_years
T3_expand23,P_south_band_share_18_24,pooled_window_variable_ar1,45,43,1935,1890,0.0,1.514722886310291e-17,0.9406125107372874,0.9406125107372874,0.9406125107372874,0.95,False,0.0,none,none,0.03669462290258596,0.10809000404287888,window_variable_pooled_across_years
T3_expand23,P_main_minus_south,pooled_window_variable_ar1,45,43,1935,1890,0.0,0.0,0.9448960662212024,0.9448960662212024,0.9448960662212024,0.95,False,0.0,none,none,0.06838629470788289,0.20889573484006715,window_variable_pooled_across_years
T3_expand23,P_spread_lat,pooled_window_variable_ar1,45,43,1935,1890,0.0,1.909468850621458e-16,0.9282632757807353,0.9282632757807353,0.9282632757807353,0.95,False,0.0,none,none,0.39163281646788684,1.0529921662750519,window_variable_pooled_across_years
T3_expand23,P_north_band_share_35_45,pooled_window_variable_ar1,45,43,1935,1890,0.0,-1.836027740982171e-18,0.9227138406702876,0.9227138406702876,0.9227138406702876,0.95,False,0.0,none,none,0.03089791042495595,0.08015321013590979,window_variable_pooled_across_years
T3_expand23,P_north_minus_main_35_45,pooled_window_variable_ar1,45,43,1935,1890,0.0,-3.672055481964342e-18,0.9290666695833759,0.9290666695833759,0.9290666695833759,0.95,False,0.0,none,none,0.05833596598201256,0.15770214465720844,window_variable_pooled_across_years
T3_expand23,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,43,1935,1890,0.0,2.3501155084571787e-16,0.9458816287212337,0.9458816287212337,0.9458816287212337,0.95,False,0.0,none,none,0.9162026125954607,2.8233255478530053,window_variable_pooled_across_years
T3_expand23,P_main_28_35_mean,pooled_window_variable_ar1,45,43,1935,1890,0.0,5.875288771142947e-17,0.9314074006010721,0.9314074006010721,0.9314074006010721,0.95,False,0.0,none,none,0.9195303169004061,2.5263323090783496,window_variable_pooled_across_years
T3_expand23,P_south_10_25_mean,pooled_window_variable_ar1,45,43,1935,1890,0.0,-2.9376443855714734e-17,0.9579702037206422,0.95,0.95,0.95,True,0.007970203720642277,upper,minor,1.071455429766446,3.4314035970587433,window_variable_pooled_across_years
T3_expand23,P_scs_10_20_mean,pooled_window_variable_ar1,45,43,1935,1890,0.0,1.1750577542285894e-16,0.9558398284340142,0.95,0.95,0.95,True,0.005839828434014205,upper,minor,1.3126998029036239,4.2040039187851805,window_variable_pooled_across_years
T3_expand23,P_highlat_40_60_mean,pooled_window_variable_ar1,45,43,1935,1890,0.0,-2.9376443855714734e-17,0.9186785304640184,0.9186785304640184,0.9186785304640184,0.95,False,0.0,none,none,0.38694871459194957,0.9796020635963284,window_variable_pooled_across_years
T3_expand23,P_highlat_35_60_mean,pooled_window_variable_ar1,45,43,1935,1890,0.0,1.4688221927857367e-17,0.9300279648653712,0.9300279648653712,0.9300279648653712,0.95,False,0.0,none,none,0.36096315539040236,0.9822427247766942,window_variable_pooled_across_years
T3_expand23,P_highlat_minus_main,pooled_window_variable_ar1,45,43,1935,1890,0.0,-4.4064665783572104e-17,0.9323614524087703,0.9323614524087703,0.9323614524087703,0.95,False,0.0,none,none,1.0538860140280142,2.915092376536453,window_variable_pooled_across_years
T3_expand23,P_south_minus_main,pooled_window_variable_ar1,45,43,1935,1890,0.0,0.0,0.9494250796193094,0.9494250796193094,0.9494250796193094,0.95,False,0.0,none,none,1.5938967203809526,5.076206707648455,window_variable_pooled_across_years
T3_expand23,P_south_plus_highlat_minus_main,pooled_window_variable_ar1,45,43,1935,1890,0.0,5.875288771142947e-17,0.9507667608388,0.95,0.95,0.95,True,0.0007667608388000069,upper,minor,1.6769435608830916,5.370517528790763,window_variable_pooled_across_years
