window_id,anchor_day,field,feature_index,lat,H_pre,H_post,dH,abs_dH,relative_contribution,bootstrap_id
W002,45,H,7,29.0,-1.0740706470373245,-0.7187916659361704,0.3552789811011541,0.3552789811011541,0.09251967488195101,297
W002,45,H,8,31.0,-1.043698456485882,-0.7175136938231416,0.32618476266274044,0.32618476266274044,0.08494312863504512,297
W002,45,H,9,33.0,-1.0135663602974432,-0.6904337675334107,0.3231325927640325,0.3231325927640325,0.08414830039657825,297
W002,45,H,10,35.0,-0.9824002214815116,-0.655574893418238,0.3268253280632736,0.3268253280632736,0.08510994093115751,297
W002,45,H,0,15.0,1.2840588711190777,1.1852078060383304,-0.09885106508074726,0.09885106508074726,0.03697559177846982,298
W002,45,H,1,17.0,1.301449144550879,1.1662525652889362,-0.13519657926194273,0.13519657926194273,0.05057076037118753,298
W002,45,H,2,19.0,1.217768883287736,1.1780676352298347,-0.03970124805790132,0.03970124805790132,0.014850392760923701,298
W002,45,H,3,21.0,0.5762039346603846,0.8657720184353066,0.28956808377492205,0.28956808377492205,0.10831396959647538,298
W002,45,H,4,23.0,-0.4540002650646386,0.02506449403851677,0.4790647591031554,0.4790647591031554,0.17919587364667927,298
W002,45,H,5,25.0,-0.805335174530509,-0.3813849705067676,0.42395020402374134,0.42395020402374134,0.15858007868277338,298
W002,45,H,6,27.0,-0.9009675043514122,-0.5694717994106584,0.33149570494075375,0.33149570494075375,0.1239971451212282,298
W002,45,H,7,29.0,-0.9214360469210796,-0.6673662155078903,0.2540698314131893,0.2540698314131893,0.09503572229479633,298
W002,45,H,8,31.0,-0.9107696670713334,-0.7051719595758492,0.20559770749548423,0.20559770749548423,0.07690455228512144,298
W002,45,H,9,33.0,-0.8953345492621095,-0.7025179967180107,0.1928165525440988,0.1928165525440988,0.07212371590714456,298
W002,45,H,10,35.0,-0.891203606031117,-0.6681013319394846,0.2231022740916324,0.2231022740916324,0.08345219755520032,298
W002,45,H,0,15.0,1.2859678412740652,1.0880048198482684,-0.1979630214257968,0.1979630214257968,0.02996917798807487,299
W002,45,H,1,17.0,1.2156611790986576,1.1100862392553035,-0.10557493984335409,0.10557493984335409,0.015982753447879392,299
W002,45,H,2,19.0,0.9539456399847451,1.2087879703559068,0.25484233037116166,0.25484233037116166,0.03858000904806296,299
W002,45,H,3,21.0,0.019904586648218328,0.984304484580358,0.9643998979321396,0.9643998979321396,0.14599833839999798,299
W002,45,H,4,23.0,-0.8658899641535805,0.2431866450092493,1.10907660916283,1.10907660916283,0.16790062135351963,299
W002,45,H,5,25.0,-1.097270333631909,-0.16976946606913396,0.9275008675627749,0.9275008675627749,0.14041227691860472,299
W002,45,H,6,27.0,-1.1436554612500074,-0.37828654265002537,0.765368918599982,0.765368918599982,0.11586748465880022,299
W002,45,H,7,29.0,-1.1356796081499914,-0.4920633258144464,0.6436162823355449,0.6436162823355449,0.09743562601951411,299
W002,45,H,8,31.0,-1.1087264776883972,-0.5376602031936936,0.5710662744947036,0.5710662744947036,0.08645244298685167,299
W002,45,H,9,33.0,-1.0779325915220517,-0.5438545211490761,0.5340780703729756,0.5340780703729756,0.0808528816910123,299
W002,45,H,10,35.0,-1.054337202545844,-0.5222704850542151,0.5320667174916288,0.5320667174916288,0.08054838748768199,299
W002,45,H,0,15.0,1.3747282401779437,1.0729054089955787,-0.30182283118236497,0.30182283118236497,0.05712156090119983,300
W002,45,H,1,17.0,1.346625381593337,1.0743847711521517,-0.2722406104411852,0.2722406104411852,0.0515229697772598,300
W002,45,H,2,19.0,1.145412797343132,1.1238449841626326,-0.021567813180499495,0.021567813180499495,0.004081822270599605,300
W002,45,H,3,21.0,0.21212828433870345,0.7850376652208795,0.572909380882176,0.572909380882176,0.1084261186031907,300
W002,45,H,4,23.0,-0.7301008040931589,0.05933890894671143,0.7894397130398704,0.7894397130398704,0.14940562471560118,300
W002,45,H,5,25.0,-1.0063789467839817,-0.2788532039017734,0.7275257428822082,0.7275257428822082,0.13768807968051702,300
W002,45,H,6,27.0,-1.0752434899336945,-0.44783877047472553,0.6274047194589689,0.6274047194589689,0.11873964852785353,300
W002,45,H,7,29.0,-1.0795391282074929,-0.545334402374059,0.5342047258334339,0.5342047258334339,0.10110105872662085,300
W002,45,H,8,31.0,-1.06417568620822,-0.5869142831896511,0.4772614030185688,0.4772614030185688,0.09032423488813301,300
W002,45,H,9,33.0,-1.0512186149774703,-0.5842229244562102,0.4669956905212601,0.4669956905212601,0.08838139471493578,300
W002,45,H,10,35.0,-1.0437398400599205,-0.5512437102540045,0.49249612980591595,0.49249612980591595,0.09320748719408858,300
W002,45,H,0,15.0,1.357642712083726,0.9618109356222166,-0.39583177646150935,0.39583177646150935,0.07983459214198142,301
W002,45,H,1,17.0,1.2919018696799478,0.932474351939907,-0.3594275177400408,0.3594275177400408,0.07249228331260875,301
W002,45,H,2,19.0,1.0786134832879297,0.9114303027405508,-0.1671831805473789,0.1671831805473789,0.03371887207063857,301
W002,45,H,3,21.0,0.2857322936729388,0.6132686081748008,0.327536314501862,0.327536314501862,0.06606020444770079,301
W002,45,H,4,23.0,-0.7364450527528277,-0.06115675606840317,0.6752882966844245,0.6752882966844245,0.13619767019714424,301
W002,45,H,5,25.0,-1.0640792679945217,-0.4026952245268179,0.6613840434677039,0.6613840434677039,0.1333933466167617,301
W002,45,H,6,27.0,-1.1347156353903305,-0.562535964684314,0.5721796707060165,0.5721796707060165,0.11540187867456356,301
W002,45,H,7,29.0,-1.1321910615734712,-0.6497675105678125,0.4824235510056587,0.4824235510056587,0.09729912989430813,301
W002,45,H,8,31.0,-1.1062429284279063,-0.6769792376047632,0.4292636908231431,0.4292636908231431,0.08657741423536183,301
W002,45,H,9,33.0,-1.079783483872365,-0.6519439615669973,0.4278395223053677,0.4278395223053677,0.08629017627338102,301
W002,45,H,10,35.0,-1.0569057374660704,-0.5971146365598083,0.4597911009062621,0.4597911009062621,0.09273443213555005,301
W002,45,H,0,15.0,1.336830800833049,0.9302831936521139,-0.4065476071809351,0.4065476071809351,0.06533816729468096,302
W002,45,H,1,17.0,1.3043515872403122,0.8719339078052517,-0.4324176794350605,0.4324176794350605,0.06949586759597251,302
W002,45,H,2,19.0,1.1227149420599318,0.880013317062295,-0.2427016249976368,0.2427016249976368,0.03900571322199178,302
W002,45,H,3,21.0,0.2128068120500154,0.6687398787810933,0.4559330667310779,0.4559330667310779,0.07327513546523978,302
W002,45,H,4,23.0,-0.8411199096526752,0.03481547669599745,0.8759353863486727,0.8759353863486727,0.14077567252070758,302
W002,45,H,5,25.0,-1.090266118220035,-0.26283830442741707,0.827427813792618,0.827427813792618,0.13297979367467658,302
W002,45,H,6,27.0,-1.1352073380295777,-0.41186571327212784,0.7233416247574499,0.7233416247574499,0.11625161544383315,302
W002,45,H,7,29.0,-1.128374031583775,-0.5030090420471222,0.6253649895366528,0.6253649895366528,0.1005053321797004,302
W002,45,H,8,31.0,-1.106723538372785,-0.5474388455277781,0.5592846928450068,0.5592846928450068,0.08988525865360196,302
W002,45,H,9,33.0,-1.088428431003132,-0.555728048639966,0.532700382363166,0.532700382363166,0.08561276978638004,302
W002,45,H,10,35.0,-1.0768361188207176,-0.5362839061088409,0.5405522127118767,0.5405522127118767,0.08687467416321527,302
W002,45,H,0,15.0,1.315823252964402,0.9537649474948604,-0.36205830546954165,0.36205830546954165,0.09892674463753151,303
W002,45,H,1,17.0,1.3262462452506432,0.8481967759221475,-0.4780494693284957,0.4780494693284957,0.13061950813429413,303
W002,45,H,2,19.0,1.2015470466155989,0.7108147252148161,-0.4907323214007827,0.4907323214007827,0.13408489823659706,303
W002,45,H,3,21.0,0.44749509855323577,0.23910442379284003,-0.20839067476039574,0.20839067476039574,0.05693947840839915,303
W002,45,H,4,23.0,-0.562434187663658,-0.34972033806190944,0.2127138496017486,0.2127138496017486,0.058120718023933655,303
W002,45,H,5,25.0,-0.9045434607024602,-0.5659945659622293,0.33854889474023087,0.33854889474023087,0.09250316744937327,303
W002,45,H,6,27.0,-0.9950606660903991,-0.6598289193042881,0.335231746786111,0.335231746786111,0.09159680887777097,303
W002,45,H,7,29.0,-1.0086909586998443,-0.7045385193694775,0.30415243933036673,0.30415243933036673,0.08310487631956484,303
W002,45,H,8,31.0,-0.9948686415880279,-0.7123848759460758,0.2824837656419521,0.2824837656419521,0.07718425161292315,303
W002,45,H,9,33.0,-0.9813215713412018,-0.6847753524264447,0.2965462189147571,0.2965462189147571,0.08102659607203411,303
W002,45,H,10,35.0,-0.9782857094882891,-0.6273306677834524,0.3509550417048367,0.3509550417048367,0.095892952227578,303
W002,45,H,0,15.0,1.270741614033038,0.9072062316278282,-0.3635353824052099,0.3635353824052099,0.06300401431106742,304
W002,45,H,1,17.0,1.1952828954846801,0.8932572711448615,-0.3020256243398186,0.3020256243398186,0.05234380937645507,304
W002,45,H,2,19.0,0.9746089033370976,0.9175985932621806,-0.05701031007491697,0.05701031007491697,0.009880409351282402,304
W002,45,H,3,21.0,0.15673283380327743,0.7387067461279594,0.581973912324682,0.581973912324682,0.10086141397896208,304
W002,45,H,4,23.0,-0.8582057611198859,0.06331225394992207,0.9215180150698079,0.9215180150698079,0.15970751959612436,304
W002,45,H,5,25.0,-1.1056512005754642,-0.29262257197055547,0.8130286286049087,0.8130286286049087,0.14090531439615128,304
W002,45,H,6,27.0,-1.134173976458142,-0.4522345801486457,0.6819393963094963,0.6819393963094963,0.11818634874025523,304
W002,45,H,7,29.0,-1.1134454587275584,-0.5332892285964518,0.5801562301311066,0.5801562301311066,0.10054639299206583,304
W002,45,H,8,31.0,-1.0803147957296337,-0.5656957857542337,0.5146190099754,0.5146190099754,0.08918819195733062,304
W002,45,H,9,33.0,-1.0473752430786345,-0.5655540455640188,0.4818211975146157,0.4818211975146157,0.0835040303993019,304
W002,45,H,10,35.0,-1.0215835278044447,-0.5491760013970408,0.4724075264074039,0.4724075264074039,0.08187255490100402,304
W002,45,H,0,15.0,1.4093474652772773,0.8886949481741769,-0.5206525171031003,0.5206525171031003,0.0944557028934556,305
W002,45,H,1,17.0,1.3836321488053132,0.83686060819382,-0.5467715406114931,0.5467715406114931,0.09919416212170014,305
W002,45,H,2,19.0,1.1970170075542577,0.8332339738592563,-0.3637830336950013,0.3637830336950013,0.0659967656347097,305
W002,45,H,3,21.0,0.19971249669606334,0.49021187891345536,0.290499382217392,0.290499382217392,0.05270179714126842,305
W002,45,H,4,23.0,-0.7869917388961791,-0.10842086509824851,0.6785708737979306,0.6785708737979306,0.12310492457470965,305
W002,45,H,5,25.0,-1.032101708104656,-0.35473933236190863,0.6773623757427474,0.6773623757427474,0.1228856813568283,305
W002,45,H,6,27.0,-1.0830765391369461,-0.4783238285300218,0.6047527106069244,0.6047527106069244,0.10971298607164544,305
W002,45,H,7,29.0,-1.0766919108924644,-0.5554774471492632,0.5212144637432012,0.5212144637432012,0.09455765009074311,305
W002,45,H,8,31.0,-1.0450112626936674,-0.5895708336363881,0.45544042905727933,0.45544042905727933,0.0826250607450413,305
W002,45,H,9,33.0,-1.0102214020403515,-0.5859808535712364,0.4242405484691151,0.4242405484691151,0.07696484293308484,305
W002,45,H,10,35.0,-0.9840749773692598,-0.5552285804321399,0.4288463969371199,0.4288463969371199,0.07780042643681348,305
W002,45,H,0,15.0,1.1649636242759651,0.7553140090210431,-0.40964961525492205,0.40964961525492205,0.08813091134933189,306
W002,45,H,1,17.0,1.1097243394633207,0.7119195443780312,-0.39780479508528954,0.39780479508528954,0.08558264874283815,306
W002,45,H,2,19.0,0.9102547365591619,0.6756082642406607,-0.23464647231850122,0.23464647231850122,0.050481208037914345,306
W002,45,H,3,21.0,0.09921580644879802,0.39157200932668806,0.29235620287789005,0.29235620287789005,0.06289672353829712,306
W002,45,H,4,23.0,-0.8155051893248205,-0.1545877216475403,0.6609174676772802,0.6609174676772802,0.14218799819168498,306
W002,45,H,5,25.0,-1.0453650469716367,-0.40392226171938744,0.6414427852522493,0.6414427852522493,0.13799826763551507,306
W002,45,H,6,27.0,-1.0855418856470274,-0.5309279635829394,0.554613922064088,0.554613922064088,0.11931814062151279,306
W002,45,H,7,29.0,-1.0656045703154975,-0.6133738099004233,0.45223076041507415,0.45223076041507415,0.0972917038644844,306
W002,45,H,8,31.0,-1.0159296652834073,-0.6525662954980581,0.3633633697853492,0.3633633697853492,0.07817301356482194,306
W002,45,H,9,33.0,-0.9663223638998858,-0.6469483229330145,0.3193740409668713,0.3193740409668713,0.06870926822234097,306
W002,45,H,10,35.0,-0.93159244965082,-0.6097974058463235,0.32179504380449653,0.32179504380449653,0.0692301162312582,306
W002,45,H,0,15.0,1.1590938022561112,0.7315777116102729,-0.4275160906458384,0.4275160906458384,0.08641608613059969,307
W002,45,H,1,17.0,1.0886928816128287,0.5941679941258882,-0.49452488748694057,0.49452488748694057,0.0999609282687769,307
W002,45,H,2,19.0,0.8109291536316277,0.44826963349365456,-0.3626595201379731,0.3626595201379731,0.07330628487218112,307
W002,45,H,3,21.0,-0.1019434843647633,0.037418462799105656,0.13936194716386896,0.13936194716386896,0.02816996668183351,307
W002,45,H,4,23.0,-0.9139095425551621,-0.36685613283957563,0.5470534097155865,0.5470534097155865,0.11057879599479946,307
W002,45,H,5,25.0,-1.1219102451625853,-0.5209932545318967,0.6009169906306886,0.6009169906306886,0.12146652618673276,307
W002,45,H,6,27.0,-1.158751158098091,-0.6037446605506517,0.5550064975474392,0.5550064975474392,0.11218639565740716,307
W002,45,H,7,29.0,-1.1430303547437648,-0.6498490185177559,0.4931813362260089,0.4931813362260089,0.09968934915391797,307
W002,45,H,8,31.0,-1.1085319782317375,-0.6594785698266027,0.44905340840513486,0.44905340840513486,0.09076953795903923,307
W002,45,H,9,33.0,-1.07191032278218,-0.6365841068999629,0.4353262158822171,0.4353262158822171,0.08799478800845903,307
W002,45,H,10,35.0,-1.0358789956180965,-0.5932974750048171,0.4425815206132794,0.4425815206132794,0.0894613410862533,307
W002,45,H,0,15.0,1.3188194059056206,1.0549281494409255,-0.26389125646469513,0.26389125646469513,0.054937823524093043,308
W002,45,H,1,17.0,1.2202442059155711,0.9917331961712033,-0.2285110097443679,0.2285110097443679,0.047572237499759376,308
W002,45,H,2,19.0,0.9188823727510405,0.926027858439259,0.0071454856882186,0.0071454856882186,0.0014875727107912138,308
W002,45,H,3,21.0,-0.05686960908270584,0.5204825952655608,0.5773522043482667,0.5773522043482667,0.12019524230797946,308
W002,45,H,4,23.0,-0.9466511483621075,-0.1504115350559429,0.7962396133061647,0.7962396133061647,0.1657640042521016,308
W002,45,H,5,25.0,-1.1405290599224216,-0.4493115180638424,0.6912175418585792,0.6912175418585792,0.14390013462406775,308
W002,45,H,6,27.0,-1.1557813149695002,-0.586806689547202,0.5689746254222982,0.5689746254222982,0.11845116802996108,308
W002,45,H,7,29.0,-1.1303564158268284,-0.6594500887036675,0.47090632712316094,0.47090632712316094,0.09803495971202121,308
W002,45,H,8,31.0,-1.0963884504897992,-0.6814987257294656,0.4148897247603336,0.4148897247603336,0.08637322352471401,308
W002,45,H,9,33.0,-1.0606731335075779,-0.6692135195041519,0.391459614003426,0.391459614003426,0.0814954594519011,308
W002,45,H,10,35.0,-1.0278241727079884,-0.6349585163712862,0.39286565633670223,0.39286565633670223,0.08178817436261006,308
W002,45,H,0,15.0,1.280025190028705,0.9225192306339963,-0.35750595939470864,0.35750595939470864,0.05792472993148341,309
W002,45,H,1,17.0,1.1978145158848996,0.9007036421058758,-0.2971108737790238,0.2971108737790238,0.048139245433825154,309
W002,45,H,2,19.0,0.9098842015220366,0.9162531096333681,0.006368908111331506,0.006368908111331506,0.0010319192522886148,309
W002,45,H,3,21.0,-0.026267396439828027,0.6402202386716991,0.6664876351115271,0.6664876351115271,0.10798733630027334,309
W002,45,H,4,23.0,-0.8764187742245771,0.04318819164943817,0.9196069658740154,0.9196069658740154,0.14899887328186348,309
W002,45,H,5,25.0,-1.1009623837268483,-0.27036813880644567,0.8305942449204027,0.8305942449204027,0.13457663027804287,309
W002,45,H,6,27.0,-1.1493197294357538,-0.4280308083685809,0.7212889210671729,0.7212889210671729,0.11686648811708013,309
W002,45,H,7,29.0,-1.1469238704181577,-0.512461927365583,0.6344619430525746,0.6344619430525746,0.10279838905440226,309
W002,45,H,8,31.0,-1.124423824527071,-0.5425976053281194,0.5818262191989516,0.5818262191989516,0.09427011138839818,309
W002,45,H,9,33.0,-1.1001249375368707,-0.5305602562445569,0.5695646812923137,0.5695646812923137,0.09228344164731427,309
W002,45,H,10,35.0,-1.0798554356444905,-0.4927662849506613,0.5870891506938292,0.5870891506938292,0.09512283531502819,309
W002,45,H,0,15.0,1.2902674485627086,1.0176504731655127,-0.27261697539719587,0.27261697539719587,0.04712836612931623,310
W002,45,H,1,17.0,1.2448565212676046,0.988973114294778,-0.25588340697282663,0.25588340697282663,0.04423556850288585,310
W002,45,H,2,19.0,1.0279390468204541,1.0177787413979988,-0.010160305422455274,0.010160305422455274,0.001756451861581597,310
W002,45,H,3,21.0,0.13524846870191318,0.7791825895952021,0.6439341208932889,0.6439341208932889,0.11131941790639666,310
W002,45,H,4,23.0,-0.8219813726297543,0.10061825563334945,0.9225996282631038,0.9225996282631038,0.15949341748878434,310
W002,45,H,5,25.0,-1.090691283099486,-0.2554784004987505,0.8352128826007355,0.8352128826007355,0.14438652791074122,310
W002,45,H,6,27.0,-1.1489857141721314,-0.4339096444940206,0.7150760696781108,0.7150760696781108,0.1236180057129674,310
W002,45,H,7,29.0,-1.1447085539789277,-0.5450600812675103,0.5996484727114174,0.5996484727114174,0.10366358415375354,310
W002,45,H,8,31.0,-1.1219957311098026,-0.604816107995233,0.5171796231145696,0.5171796231145696,0.08940687056355598,310
W002,45,H,9,33.0,-1.1061981647220822,-0.6111392338866217,0.4950589308354605,0.4950589308354605,0.0855827797003774,310
W002,45,H,10,35.0,-1.1001395975220498,-0.5829475983010003,0.5171919992210495,0.5171919992210495,0.0894090100696399,310
W002,45,H,0,15.0,1.3533893312173753,1.0193279595460472,-0.3340613716713281,0.3340613716713281,0.05445683803468344,311
W002,45,H,1,17.0,1.314454244349375,1.0242466400913592,-0.29020760425801573,0.29020760425801573,0.04730803930560727,311
W002,45,H,2,19.0,1.100353330949054,1.1044572115210685,0.0041038805720143845,0.0041038805720143845,0.0006689919235671168,311
W002,45,H,3,21.0,0.2108385441826859,0.9131514065841569,0.7023128624014711,0.7023128624014711,0.11448716026676839,311
W002,45,H,4,23.0,-0.7573986889201817,0.21583965413133002,0.9732383430515117,0.9732383430515117,0.1586519343782264,311
W002,45,H,5,25.0,-1.0410861185779896,-0.17370968812875937,0.8673764304492302,0.8673764304492302,0.1413949106170471,311
W002,45,H,6,27.0,-1.108457200876009,-0.371555818199051,0.7369013826769579,0.7369013826769579,0.12012558962804978,311
W002,45,H,7,29.0,-1.1118584301787364,-0.48657073370360276,0.6252876964751337,0.6252876964751337,0.1019309435319223,311
W002,45,H,8,31.0,-1.0925498657250488,-0.5421978610070709,0.5503520047179778,0.5503520047179778,0.0897153413249981,311
W002,45,H,9,33.0,-1.0727974748391875,-0.5502179959215452,0.5225794789176423,0.5225794789176423,0.08518801770252629,311
W002,45,H,10,35.0,-1.0554288104543657,-0.5274251776282294,0.5280036328261363,0.5280036328261363,0.08607223328660367,311
W002,45,H,0,15.0,1.226124609520526,1.1431582875541928,-0.08296632196633325,0.08296632196633325,0.013581719457639245,312
W002,45,H,1,17.0,1.0814035060791896,1.0893346639361978,0.007931157857008264,0.007931157857008264,0.001298343212464553,312
W002,45,H,2,19.0,0.7154493906277892,1.0744816131161823,0.35903222248839306,0.35903222248839306,0.058774148431803515,312
W002,45,H,3,21.0,-0.12900778262775303,0.7892208704573856,0.9182286530851387,0.9182286530851387,0.15031549752475395,312
W002,45,H,4,23.0,-0.8861617174513707,0.1870198517555702,1.0731815692069409,1.0731815692069409,0.1756815374555516,312
W002,45,H,5,25.0,-1.1260076439615112,-0.2152909289576989,0.9107167150038122,0.9107167150038122,0.14908578125933805,312
W002,45,H,6,27.0,-1.1662456397506935,-0.44539744035225615,0.7208481993984374,0.7208481993984374,0.11800400190991693,312
W002,45,H,7,29.0,-1.1528629110774005,-0.5731857867092263,0.5796771243681742,0.5796771243681742,0.09489407138446335,312
W002,45,H,8,31.0,-1.1271557239668142,-0.6242623100434757,0.5028934139233385,0.5028934139233385,0.08232445531058773,312
W002,45,H,9,33.0,-1.098455261037086,-0.6224401428115155,0.4760151182255704,0.4760151182255704,0.07792443536255757,312
W002,45,H,10,35.0,-1.070207450775938,-0.593022073181445,0.4771853775944931,0.4771853775944931,0.07811600869092364,312
W002,45,H,0,15.0,1.2538934194571427,1.081760381140386,-0.17213303831675675,0.17213303831675675,0.032419623214263525,313
W002,45,H,1,17.0,1.232848750068532,1.0890928739762245,-0.14375587609230744,0.14375587609230744,0.027075054175089593,313
W002,45,H,2,19.0,1.0831289481940443,1.165065677710815,0.08193672951677078,0.08193672951677078,0.015432004944074372,313
W002,45,H,3,21.0,0.42079056703392775,1.0611901809027657,0.6403996138688379,0.6403996138688379,0.12061318612167024,313
W002,45,H,4,23.0,-0.5782510467638382,0.3548268555913832,0.9330779023552214,0.9330779023552214,0.17573636252353816,313
W002,45,H,5,25.0,-0.9448665254199798,-0.13388449244367098,0.8109820329763089,0.8109820329763089,0.1527407649323409,313
W002,45,H,6,27.0,-1.0337132597974703,-0.37358466302095117,0.6601285967765191,0.6601285967765191,0.12432895270850453,313
W002,45,H,7,29.0,-1.0403536358110812,-0.5011561592309697,0.5391974765801115,0.5391974765801115,0.10155272456552697,313
W002,45,H,8,31.0,-1.021714112671849,-0.5607137907578966,0.46100032191395235,0.46100032191395235,0.08682503303405424,313
W002,45,H,9,33.0,-1.0075063907603812,-0.5762063276593337,0.4313000631010475,0.4313000631010475,0.08123127131639593,313
W002,45,H,10,35.0,-1.0045044607116467,-0.5688837595625157,0.435620701149131,0.435620701149131,0.08204502246454168,313
W002,45,H,0,15.0,1.2285525511884876,1.08660240964233,-0.1419501415461577,0.1419501415461577,0.02481118168635283,314
W002,45,H,1,17.0,1.1807746167041513,1.0484209944225342,-0.13235362228161707,0.13235362228161707,0.02313382525376569,314
W002,45,H,2,19.0,0.970219761913655,1.0632447176309685,0.0930249557173135,0.0930249557173135,0.01625964618652165,314
W002,45,H,3,21.0,0.18846354156130285,0.8585884609501452,0.6701249193888423,0.6701249193888423,0.11712979604252574,314
W002,45,H,4,23.0,-0.8400979050571152,0.11614844014169874,0.956246345198814,0.956246345198814,0.1671403885139757,314
W002,45,H,5,25.0,-1.113885045200731,-0.2838502347169261,0.8300348104838049,0.8300348104838049,0.14508012647676408,314
W002,45,H,6,27.0,-1.1531168649684846,-0.4568540553372228,0.6962628096312619,0.6962628096312619,0.12169838566588828,314
W002,45,H,7,29.0,-1.140120411356506,-0.5407087114477241,0.5994116999087818,0.5994116999087818,0.10476997366379127,314
W002,45,H,8,31.0,-1.1147919123359995,-0.5666066571702352,0.5481852551657643,0.5481852551657643,0.09581620571526382,314
W002,45,H,9,33.0,-1.0924900263099981,-0.5645823149350584,0.5279077113749397,0.5279077113749397,0.09227193434175815,314
W002,45,H,10,35.0,-1.0718216119060973,-0.5461074028483761,0.5257142090577211,0.5257142090577211,0.0918885364533929,314
W002,45,H,0,15.0,1.2315152363194137,1.1278295962556661,-0.10368564006374759,0.10368564006374759,0.019550372526424394,315
W002,45,H,1,17.0,1.189047202563784,1.1123561160438216,-0.07669108651996237,0.07669108651996237,0.014460433575948327,315
W002,45,H,2,19.0,0.9701853673658506,1.1590968931215093,0.18891152575565873,0.18891152575565873,0.03562007912366313,315
W002,45,H,3,21.0,0.058421424351185164,0.8278298703206229,0.7694084459694378,0.7694084459694378,0.14507526533502216,315
W002,45,H,4,23.0,-0.8423009928618845,0.036552815853019976,0.8788538087149045,0.8788538087149045,0.165711658297905,315
W002,45,H,5,25.0,-1.066612403450869,-0.32497154855928584,0.7416408548915832,0.7416408548915832,0.1398395668390712,315
W002,45,H,6,27.0,-1.1099246214204646,-0.49351543671982656,0.616409184700638,0.616409184700638,0.11622659784130038,315
W002,45,H,7,29.0,-1.1017137808509638,-0.5752099642106315,0.5265038166403323,0.5265038166403323,0.09927455475583916,315
W002,45,H,8,31.0,-1.074622054735718,-0.596493967053041,0.4781280876826769,0.4781280876826769,0.09015310339788805,315
W002,45,H,9,33.0,-1.0475496632026007,-0.589335456461961,0.45821420674063973,0.45821420674063973,0.0863982556617471,315
W002,45,H,10,35.0,-1.0333957309535433,-0.5683301448840357,0.46506558606950765,0.46506558606950765,0.08769011264519107,315
W002,45,H,0,15.0,1.459477870892366,1.0239165655933227,-0.43556130529904324,0.43556130529904324,0.08438012648553198,316
W002,45,H,1,17.0,1.4417792248896462,0.9867699403635941,-0.45500928452605205,0.45500928452605205,0.08814773147499798,316
W002,45,H,2,19.0,1.3040241308454703,0.9804888332146039,-0.3235352976308664,0.3235352976308664,0.06267762770589418,316
W002,45,H,3,21.0,0.586234046523044,0.7475788338754599,0.16134478735241586,0.16134478735241586,0.03125689403293286,316
W002,45,H,4,23.0,-0.5258438425331944,0.09406590948516956,0.619909752018364,0.619909752018364,0.12009345790946965,316
W002,45,H,5,25.0,-0.949615094548533,-0.2843210493853497,0.6652940451631832,0.6652940451631832,0.12888563561080854,316
W002,45,H,6,27.0,-1.070427123626771,-0.468113990397503,0.602313133229268,0.602313133229268,0.11668451202498117,316
W002,45,H,7,29.0,-1.0940433769854312,-0.567119495101029,0.5269238818844022,0.5269238818844022,0.10207955403918896,316
W002,45,H,8,31.0,-1.0853535359718662,-0.614321064927805,0.4710324710440612,0.4710324710440612,0.09125186053476975,316
W002,45,H,9,33.0,-1.0678861438644027,-0.6191302882902677,0.448755855574135,0.448755855574135,0.08693627141297808,316
W002,45,H,10,35.0,-1.0484798989593997,-0.5962652780511869,0.45221462090821285,0.45221462090821285,0.08760632876844698,316
W002,45,H,0,15.0,1.2848221224235838,1.0651337172563489,-0.21968840516723498,0.21968840516723498,0.03883375681569968,317
W002,45,H,1,17.0,1.1998995069315688,1.0291672897136415,-0.1707322172179273,0.1707322172179273,0.030179896836153314,317
W002,45,H,2,19.0,0.9116402287481726,1.027764802068218,0.11612457332004533,0.11612457332004533,0.020527043460508022,317
W002,45,H,3,21.0,0.021090943750862907,0.7256659671438678,0.7045750233930048,0.7045750233930048,0.12454592264908759,317
W002,45,H,4,23.0,-0.8374130603918728,0.07762448665133817,0.9150375470432109,0.9150375470432109,0.1617488440141406,317
W002,45,H,5,25.0,-1.0975421173629967,-0.28921191457629,0.8083302027867068,0.8083302027867068,0.14288646002008418,317
W002,45,H,6,27.0,-1.1522730415473177,-0.48126813964483506,0.6710049019024826,0.6710049019024826,0.11861181823768707,317
W002,45,H,7,29.0,-1.1483817944985122,-0.5886850740682734,0.5596967204302388,0.5596967204302388,0.09893615603056956,317
W002,45,H,8,31.0,-1.130751002915402,-0.6304270197757543,0.5003239831396477,0.5003239831396477,0.08844098929807824,317
W002,45,H,9,33.0,-1.1107343438246675,-0.6224636623916173,0.4882706814330502,0.4882706814330502,0.08631035802082013,317
W002,45,H,10,35.0,-1.0922045409496186,-0.5888383384886073,0.5033662024610113,0.5033662024610113,0.08897875461717154,317
W002,45,H,0,15.0,1.423294931486957,1.0301246356070828,-0.3931702958798742,0.3931702958798742,0.058843709113465155,318
W002,45,H,1,17.0,1.3954395602617296,1.0767067812315578,-0.3187327790301717,0.3187327790301717,0.04770304148283918,318
W002,45,H,2,19.0,1.204231804648001,1.1937680239902044,-0.010463780657796518,0.010463780657796518,0.0015660584528049022,318
W002,45,H,3,21.0,0.2895658232601489,1.0135337419222348,0.7239679186620859,0.7239679186620859,0.10835243165533671,318
