window_id,anchor_day,field,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,region_id,region_label,feature_indices_str,lat_list,lat_min,lat_max,lat_center,n_features,region_change_class,region_relative_contribution,construction_reason,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,excess_crossings,progress_quality_label
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,417,0.2919693535888856,0.16569968308722377,0.027871123488634887,1.5083336105977605,clear_separation,34.0,35.0,37.0,4.0,0.6976107487275669,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,417,0.23743514699787108,0.11309731184472038,0.04275815776627154,1.523431597174602,clear_separation,36.0,37.0,39.0,4.0,0.714262959639562,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,417,0.45747116009906313,0.12504521315352854,0.04948723414829691,2.6211238492974394,clear_separation,36.0,37.0,39.0,4.0,0.758139680824585,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,418,0.3254961689953436,0.11443627729164495,0.04224270442665692,2.0774718180168135,clear_separation,35.0,37.0,39.0,5.0,0.7363562652112996,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,418,0.20544851943800002,0.06749597058200897,0.08342263195244928,1.3613200492702104,moderate_separation,36.0,37.0,38.0,3.0,0.7398633867265336,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,418,0.43066273984365067,0.11681867558795056,0.0570619011026378,2.476773128087751,clear_separation,36.0,37.0,39.0,4.0,0.7652085523246405,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,419,0.24143872282305884,0.08692955272187744,0.06927977052196102,1.5456101966857614,clear_separation,35.0,47.0,48.0,14.0,0.8042574337621725,3,1,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,419,0.5775941907102013,0.07721534457368999,0.1629191217894427,2.4052948310916777,clear_separation,38.0,39.0,40.0,3.0,0.6978284148116823,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,419,0.6854959064120122,0.08677515017043888,0.06386307062231972,4.5506107467578705,clear_separation,37.0,39.0,43.0,7.0,0.9266331889176117,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,420,0.41950295471274385,0.0915602505002554,0.04357796668079411,3.104251065786377,clear_separation,37.0,39.0,40.0,4.0,0.852546925671657,1,1,5,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,420,0.3364101700789344,0.20582061192090634,0.12515113863169675,1.0164316728459488,moderate_separation,35.0,36.0,37.0,3.0,0.5782052008011387,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,420,0.5358557231327177,0.19743969828277813,0.06893832034682526,2.0116364176348234,clear_separation,35.0,37.0,39.0,5.0,0.8296152158833001,1,1,5,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,421,0.3860116551480042,0.1559973659702068,0.02231017938973877,2.164864388485472,clear_separation,35.0,36.0,39.0,5.0,0.5931631681120729,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,421,0.29845708763347717,0.11092491700013835,0.08266727458031103,1.5416793683512282,clear_separation,38.0,42.0,44.0,7.0,0.8880730187977384,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,421,0.5174585025586118,0.09009885054783107,0.02799482376644529,4.381763083952551,clear_separation,37.0,40.0,44.0,8.0,0.9257587482193018,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,422,0.6322598293616477,0.035427620166066764,0.03267282193569062,9.28422503361886,clear_separation,47.0,52.0,53.0,7.0,0.9313996830965344,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,422,0.33533342903833807,0.19619499940078938,0.031189571216142662,1.4747413517483745,moderate_separation,49.0,52.0,53.0,5.0,0.8512377402590878,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,422,0.5111627110073361,0.14868872484909645,0.03328557579093239,2.8089829674273017,clear_separation,36.0,38.0,40.0,5.0,0.8844133999686099,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,423,0.2396553241292423,0.066005000243421,0.043460310273670255,2.1893266734197403,clear_separation,36.0,39.0,47.0,12.0,0.932977145484152,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,423,0.4330049649110949,0.10569694729988321,0.06274735765006642,2.570612078809996,clear_separation,36.0,37.0,39.0,4.0,0.6978675567457028,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,423,0.6482838430507287,0.12836077388741063,0.06547449932244619,3.3445091407530385,clear_separation,36.0,39.0,42.0,7.0,0.9045905220519116,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,424,0.25318991587900536,0.11461009718784423,0.05037916922322047,1.5345841665129414,clear_separation,35.0,36.0,38.0,4.0,0.7673077502373127,1,1,5,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,424,0.3969941827228064,0.060003118287446304,0.09421543372493107,2.5742310347392197,clear_separation,38.0,40.0,41.0,4.0,0.7187325818786741,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,424,0.6908100717013745,0.09307507382998302,0.1062396634881703,3.465925706229534,clear_separation,37.0,40.0,54.0,18.0,0.9109876557593802,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,425,0.019635039924278983,0.12162465888374506,0.03389999572548661,0.12625033615161285,no_clear_separation,34.0,35.0,35.0,2.0,0.03899544432267778,3,3,3,6,no_clear_prepost_separation
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,425,0.7282440970695832,0.06526293923619056,0.12284744882933028,3.8713656622510824,clear_separation,38.0,53.0,54.0,17.0,0.7972899823283007,3,1,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,425,0.6823741852367095,0.10229950077683597,0.08793146519682184,3.5870825853410278,clear_separation,37.0,41.0,54.0,18.0,0.9286154395713154,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,426,0.521243836758051,0.1391867577228628,0.05174104256993857,2.7300573094053693,clear_separation,36.0,39.0,54.0,19.0,0.8803688022009789,3,3,1,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,426,0.3476038524401492,0.0790917293819014,0.08541558158007075,2.1129994187340526,clear_separation,48.0,53.0,54.0,7.0,0.8279158567018265,3,1,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,426,0.41235914968627807,0.13612354143555622,0.06525229605768196,2.047709173153032,clear_separation,36.0,37.0,39.0,4.0,0.7613133274604363,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,427,0.4541029972542295,0.07902762685618103,0.04384662416394253,3.695672555349773,clear_separation,37.0,38.0,39.0,3.0,0.7799047457570196,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,427,0.29524274161893754,0.11061144692718253,0.06225678424455197,1.7079063030709853,clear_separation,36.0,38.0,40.0,5.0,0.8308122626508395,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,427,0.6383546122721447,0.16343107127565892,0.032060937478338936,3.2653744587352103,clear_separation,36.0,38.0,41.0,6.0,0.8873949275311246,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,428,0.551724310334173,0.04999450606767835,0.026379956794097166,7.223937028960819,clear_separation,38.0,40.0,45.0,8.0,0.9366509835485379,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,428,0.3084780838055519,0.10569230197260188,0.13905362423838724,1.260401300978636,moderate_separation,38.0,40.0,44.0,7.0,0.9406146059190642,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,428,0.6340426538940064,0.1255405348367508,0.08655053848947941,2.989482979883584,clear_separation,36.0,38.0,41.0,6.0,0.8716158117664098,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,429,0.5262013033933204,0.1189464132695841,0.029665431986893635,3.540776325636695,clear_separation,36.0,39.0,53.0,18.0,0.9237980502689849,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,429,0.37735305165377053,0.06790485126083518,0.03555185364841895,3.6474489689649547,clear_separation,39.0,41.0,46.0,8.0,0.9399296772286009,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,429,0.44435693462473824,0.12819457454797567,0.06258677608515613,2.329142409098605,clear_separation,36.0,38.0,54.0,19.0,0.8191894890405881,3,3,1,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,430,0.4119927922072112,0.05236410342256828,0.03393313132981799,4.774113485667846,clear_separation,39.0,41.0,45.0,7.0,0.9112905028020793,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,430,0.2572180248021195,0.05366261775585397,0.11497845001712353,1.525239540989999,clear_separation,37.0,40.0,45.0,9.0,0.9530649721041331,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,430,0.4553917826873328,0.10807294508969088,0.09271211201210985,2.268056145515067,clear_separation,36.0,38.0,55.0,20.0,0.8377175805609459,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,431,0.1046080940957177,0.11411923978057975,0.05495503513090015,0.618710884021156,weak_separation,34.0,34.0,35.0,2.0,0.13490925044718227,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,431,0.6274066679873503,0.08737071703410516,0.04322702128226272,4.804115875785554,clear_separation,40.0,41.0,43.0,4.0,0.8619656099916857,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,431,0.7478118674014652,0.07751811415205134,0.04342084497374442,6.183382698238885,clear_separation,38.0,41.0,46.0,9.0,0.9711380028156237,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,432,0.12437897329427265,0.16235666700220108,0.05148843453341928,0.5816311545184248,no_clear_separation,35.0,35.0,35.0,1.0,0.4969245695374092,1,1,3,2,no_clear_prepost_separation
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,432,0.777539443624034,0.08917081813092523,0.1113731401472037,3.877152173019772,clear_separation,50.0,51.0,53.0,4.0,0.8721613889506556,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,432,0.8416126859294603,0.10763467523565914,0.04803644530543162,5.406350792646277,clear_separation,38.0,44.0,51.0,14.0,0.9904062090369763,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,433,0.35159270411080706,0.09934093105973094,0.07637989567545861,2.000859605791951,clear_separation,35.0,53.0,54.0,20.0,0.7538491683984848,5,1,1,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,433,0.35500645991705365,0.07696286520529144,0.08343742591771719,2.2132532143897694,clear_separation,37.0,38.0,39.0,3.0,0.7556929605289742,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,433,0.5496951386716221,0.09850126019023923,0.039544780115533265,3.9819696200922916,clear_separation,37.0,38.0,41.0,5.0,0.8965154042811458,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,434,0.281762616519208,0.1335840593018131,0.027086834818248952,1.753663089150793,clear_separation,35.0,36.0,39.0,5.0,0.8020028126991269,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,434,0.33212516139018694,0.09230896010253328,0.06557476396981678,2.103606076823922,clear_separation,37.0,38.0,40.0,4.0,0.762654483326465,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,434,0.5214826579895951,0.12784359379711546,0.05403255093879333,2.8672405539869352,clear_separation,36.0,38.0,41.0,6.0,0.8693628192847735,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,435,0.17619445267819991,0.1068603544686101,0.07985479454839642,0.9436537613889682,weak_separation,34.0,35.0,37.0,4.0,0.47822755970407704,3,5,4,9,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,435,0.3875209233660807,0.06635860568818472,0.1598723473484497,1.7129438662769014,clear_separation,37.0,38.0,40.0,4.0,0.6729344275119173,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,435,0.6683769139937574,0.11346462580437885,0.07910201747540789,3.470886248054132,clear_separation,37.0,39.0,41.0,5.0,0.8596928256057788,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,436,0.46242589628972974,0.02808822823938171,0.04336961811912793,6.47131028788221,clear_separation,41.0,53.0,54.0,14.0,0.9147619817083743,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,436,0.3184369892962239,0.1761484786649507,0.03201624066864889,1.529735635873554,clear_separation,36.0,37.0,38.0,3.0,0.7515011881678757,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,436,0.5752016971881525,0.11964309165219256,0.06136539609500566,3.177760912468901,clear_separation,36.0,39.0,50.0,15.0,0.9507707516664627,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,437,0.3965536045353813,0.030671287096548747,0.042793175831444985,5.3978970066665255,clear_separation,39.0,48.0,54.0,16.0,0.9499266973944567,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,437,0.26780569478554805,0.11917034803280205,0.06924042608667395,1.4213926779777772,moderate_separation,48.0,53.0,54.0,7.0,0.7562320392584952,3,1,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,437,0.37214250432816576,0.11622539465459741,0.06411927486971616,2.063507090671147,clear_separation,36.0,37.0,39.0,4.0,0.7686042149898347,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,438,0.21374111573309468,0.031439454024144414,0.0994394431297158,1.633121308180205,clear_separation,37.0,38.0,39.0,3.0,0.7063538995792147,1,3,5,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,438,0.37666927270980105,0.1263943213605273,0.26432854840433495,0.9640318032483773,weak_separation,35.0,37.0,42.0,8.0,0.42803449994643405,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,438,0.6079153924474762,0.13484527243538502,0.09663162058166766,2.6262465532691057,clear_separation,36.0,39.0,54.0,19.0,0.8980107313517507,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,439,0.09159138584099553,0.09128235584512312,0.08305504796058744,0.5253685316036316,no_clear_separation,34.0,35.0,35.0,2.0,0.20714997480976793,3,3,2,5,no_clear_prepost_separation
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,439,0.518872863046765,0.08157434083939044,0.159149812343772,2.1554665628087784,clear_separation,37.0,40.0,55.0,19.0,0.6985150474181769,3,3,1,4,nonmonotonic_progress
