window_id,object,baseline_config,baseline_role,day,D_pre_2d,D_post_2d,S_dist_2d,R_pre_2d,R_post_2d,R_diff_2d,S_pattern_2d,V_dist_2d,V_pattern_2d,pattern_dynamic_range_2d,pattern_branch_valid_2d,basis
W113,P,C0_full_stage,main_full_stage,107,1.3586035583330374,2.102589677219422,0.3925246196536564,0.8788729810537106,0.7260735249639316,-0.15279945608977896,0.2950236496149263,0.02276848793138947,0.027801283311861102,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,108,1.5090624631788772,2.115996335586394,0.4162863409809733,0.855455456024828,0.7274565537404054,-0.12799890228442257,0.32634788749674726,0.023761721327316854,0.03132423788182098,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,109,1.6347322358503737,2.047468183262779,0.4439552576673961,0.8309203475944836,0.7453196300925907,-0.08560071750189291,0.37989874109093275,0.027668916686422795,0.05355085359418549,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,110,1.6910179598393928,1.9618176759589374,0.4629329453718548,0.8147098774391665,0.7636627761237976,-0.051047101315368826,0.4235415444572855,0.018977687704458734,0.043642803366352734,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,111,1.7024079970912658,1.7971620647874096,0.4864620416192958,0.8060838646822008,0.7993721863409387,-0.006711678341262184,0.47953921881293315,0.023529096247440984,0.055997674355647675,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,112,1.7402869836844614,1.648553308554732,0.5135346707455954,0.7904314022948014,0.8301245745783566,0.03969317228355529,0.5381506752848529,0.027072629126299652,0.05861145647191979,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,113,1.8185467637205304,1.5539325127670958,0.53923141245052,0.7702798500383098,0.8505121802769683,0.0802323302386585,0.5893534926606531,0.02569674170492453,0.051202817375800125,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,114,2.021429550714727,1.390497348494845,0.592459806563565,0.7317028495602224,0.886331501362171,0.15462865180194862,0.6833194618269394,0.05322839411304503,0.0939659691662863,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,115,2.2405799486397795,1.2365080591039128,0.6443840200909117,0.6837698062935826,0.913630589321575,0.2298607830279924,0.7783410969636512,0.05192421352734666,0.0950216351367118,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,116,2.4015277054644755,1.1438857956571116,0.6773618097592158,0.6465955940390965,0.9287132502283024,0.2821176561892059,0.8443439265258066,0.032977789668304114,0.06600282956215542,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,117,2.48567963301323,1.1190681501827127,0.689557156980743,0.626060521385422,0.9340236347528181,0.3079631133673961,0.8769879253319618,0.012195347221527264,0.032643998806155206,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,118,2.6241628023448254,1.1362128176794686,0.6978459248514839,0.6072791614111936,0.9385813530087692,0.33130219159757557,0.9064662524758771,0.008288767870740843,0.029478327143915295,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,119,2.7432455553842474,1.0719193756126664,0.7190372120209831,0.5888407940369343,0.9516749263530181,0.36283413231608375,0.9462925410214459,0.02119128716949925,0.0398262885455688,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,120,2.8294741866332394,1.0452128724512495,0.7302458607590847,0.5633002769971303,0.9548864277158233,0.39158615071869307,0.9826076600746063,0.011208648738101568,0.03631511905316043,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,121,2.86864333723903,1.0810721073338394,0.7262911410949128,0.5511240454924491,0.9510538920254685,0.39992984653301944,0.9931461308907324,-0.003954719664171935,0.010538470816126133,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,122,2.8282378602799785,1.0775757600864386,0.7241097848428959,0.552568004072624,0.9479963687988603,0.3954283647262363,0.987460552736187,-0.002181356252016875,-0.005685578154545401,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,123,2.7305600204933755,1.0305733807770532,0.7259939303325567,0.5621652362457918,0.9470781504406882,0.38491291419489637,0.974179056021905,0.0018841454896607601,-0.013281496714282026,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,124,2.6524873965367806,0.8909531757401167,0.7485626871491118,0.5695598659459454,0.9578300404449465,0.38827017449900103,0.9784194298950989,0.022568756816555124,0.00424037387319387,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,125,2.647777539578717,0.8145312971046168,0.7647433156526601,0.5684068284075047,0.9651506705184129,0.3967438421109082,0.9891220610576954,0.01618062850354829,0.01070263116259651,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,126,2.6813552927979525,0.7884113470038681,0.7727768380847367,0.5608238981324986,0.9681362572844631,0.4073123591519645,1.0024705832096736,0.008033522432076667,0.013348522151978237,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,127,2.6464897988923024,0.7589280715296548,0.7771409852161204,0.5582592096018995,0.968236628861708,0.4099774192598086,1.0058366764607618,0.004364147131383667,0.0033660932510881647,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,128,2.5817552843785707,0.7581713449030367,0.7729976047210014,0.5626494269731996,0.9658734822884331,0.4032240553152334,0.9973068677975095,-0.004143380495118976,-0.008529808663252259,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,129,2.4632121439286125,0.7431118457297686,0.7682355719114512,0.5895858717132055,0.9660042958015854,0.3764184240883799,0.9634501250927969,-0.004762032809550232,-0.03385674270471262,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,130,2.3565428380018307,0.6750438585353019,0.7773298519529792,0.6169205606818312,0.9713793959074518,0.3544588352256206,0.9357141563429583,0.009094280041528013,-0.027735968749838635,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,131,2.356679374423613,0.6494941528725043,0.7839465529933373,0.6197208315288374,0.973436931787019,0.35371610025818156,0.9347760479851449,0.006616701040358053,-0.0009381083578133831,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,132,2.3743115260547802,0.6672776674708543,0.7806154529706937,0.6143313208661934,0.9719961204042694,0.35766479953807606,0.9397634364337237,-0.003331100022643585,0.004987388448578822,0.7917368620083622,True,2d_field
W113,P,C0_full_stage,main_full_stage,133,2.390567918636222,0.7367218382659,0.7644216252619671,0.6099602414358457,0.9659092440417631,0.35594900260591744,0.9375963061477771,-0.01619382770872657,-0.002167130285946617,0.7917368620083622,True,2d_field
