window_id,object,baseline_config,metric,observed
W113,Je,C1_buffered_stage,dist_mean_compare,0.5454158500694425
W113,Je,C1_buffered_stage,dist_mean_early,0.2768623955742965
W113,Je,C1_buffered_stage,dist_mean_core,0.6606498816235999
W113,Je,C1_buffered_stage,dist_mean_late,0.7448288856320942
W113,Je,C1_buffered_stage,dist_growth_center,110.42147961169822
W113,Je,C1_buffered_stage,dist_positive_growth_area,0.8934961559381878
W113,Je,C1_buffered_stage,dist_early_growth_share,0.509827448612747
W113,Je,C1_buffered_stage,dist_core_growth_share,0.2844343611325598
W113,Je,C1_buffered_stage,dist_late_growth_share,0.015025381229739562
W113,Je,C1_buffered_stage,pattern_mean_compare,0.6127720865201922
W113,Je,C1_buffered_stage,pattern_mean_early,0.19681347967182392
W113,Je,C1_buffered_stage,pattern_mean_core,0.5485584441945572
W113,Je,C1_buffered_stage,pattern_mean_late,1.0672588787639412
W113,Je,C1_buffered_stage,pattern_growth_center,107.34750285978357
W113,Je,C1_buffered_stage,pattern_positive_growth_area,1.5707966129221536
W113,Je,C1_buffered_stage,pattern_early_growth_share,0.22400045494684853
W113,Je,C1_buffered_stage,pattern_core_growth_share,0.2659304968023871
W113,Je,C1_buffered_stage,pattern_late_growth_share,0.309968983494959
W113,Je,C2_immediate_pre,dist_mean_compare,0.5454158500694425
W113,Je,C2_immediate_pre,dist_mean_early,0.2768623955742965
W113,Je,C2_immediate_pre,dist_mean_core,0.6606498816235999
W113,Je,C2_immediate_pre,dist_mean_late,0.7448288856320942
W113,Je,C2_immediate_pre,dist_growth_center,110.42147961169822
W113,Je,C2_immediate_pre,dist_positive_growth_area,0.8934961559381878
W113,Je,C2_immediate_pre,dist_early_growth_share,0.509827448612747
W113,Je,C2_immediate_pre,dist_core_growth_share,0.2844343611325598
W113,Je,C2_immediate_pre,dist_late_growth_share,0.015025381229739562
W113,Je,C2_immediate_pre,pattern_mean_compare,0.6127720865201922
W113,Je,C2_immediate_pre,pattern_mean_early,0.19681347967182392
W113,Je,C2_immediate_pre,pattern_mean_core,0.5485584441945572
W113,Je,C2_immediate_pre,pattern_mean_late,1.0672588787639412
W113,Je,C2_immediate_pre,pattern_growth_center,107.34750285978357
W113,Je,C2_immediate_pre,pattern_positive_growth_area,1.5707966129221536
W113,Je,C2_immediate_pre,pattern_early_growth_share,0.22400045494684853
W113,Je,C2_immediate_pre,pattern_core_growth_share,0.2659304968023871
W113,Je,C2_immediate_pre,pattern_late_growth_share,0.309968983494959
W113,Jw,C0_full_stage,dist_mean_compare,0.5358044738624611
W113,Jw,C0_full_stage,dist_mean_early,0.3599431172072597
W113,Jw,C0_full_stage,dist_mean_core,0.6457169950610532
W113,Jw,C0_full_stage,dist_mean_late,0.6457183177985073
W113,Jw,C0_full_stage,dist_growth_center,110.9290636113015
W113,Jw,C0_full_stage,dist_positive_growth_area,0.7091506833218547
W113,Jw,C0_full_stage,dist_early_growth_share,0.6070083568746667
W113,Jw,C0_full_stage,dist_core_growth_share,0.1273321441623292
W113,Jw,C0_full_stage,dist_late_growth_share,0.010120478822100196
W113,Jw,C0_full_stage,pattern_mean_compare,0.8238111713468931
W113,Jw,C0_full_stage,pattern_mean_early,0.2012726290075828
W113,Jw,C0_full_stage,pattern_mean_core,0.9290952165135313
W113,Jw,C0_full_stage,pattern_mean_late,1.38317928658622
W113,Jw,C0_full_stage,pattern_growth_center,105.90893561210835
W113,Jw,C0_full_stage,pattern_positive_growth_area,1.8802291617163265
W113,Jw,C0_full_stage,pattern_early_growth_share,0.28031999682362074
W113,Jw,C0_full_stage,pattern_core_growth_share,0.3558001828701867
W113,Jw,C0_full_stage,pattern_late_growth_share,0.1536062185890565
W113,Jw,C1_buffered_stage,dist_mean_compare,0.5328800943854318
W113,Jw,C1_buffered_stage,dist_mean_early,0.34518552223180965
W113,Jw,C1_buffered_stage,dist_mean_core,0.6466797241746542
W113,Jw,C1_buffered_stage,dist_mean_late,0.6522948886655207
W113,Jw,C1_buffered_stage,dist_growth_center,110.50555683681051
W113,Jw,C1_buffered_stage,dist_positive_growth_area,0.838870251010815
W113,Jw,C1_buffered_stage,dist_early_growth_share,0.6217282298637634
W113,Jw,C1_buffered_stage,dist_core_growth_share,0.11556201394432569
W113,Jw,C1_buffered_stage,dist_late_growth_share,0.009511683771310252
W113,Jw,C1_buffered_stage,pattern_mean_compare,0.8132293573527052
W113,Jw,C1_buffered_stage,pattern_mean_early,0.20859695736565936
W113,Jw,C1_buffered_stage,pattern_mean_core,0.9245564026324434
W113,Jw,C1_buffered_stage,pattern_mean_late,1.3510655301719077
W113,Jw,C1_buffered_stage,pattern_growth_center,105.98446775673669
W113,Jw,C1_buffered_stage,pattern_positive_growth_area,1.8025384570297258
W113,Jw,C1_buffered_stage,pattern_early_growth_share,0.29577381293766214
W113,Jw,C1_buffered_stage,pattern_core_growth_share,0.3535239895663319
W113,Jw,C1_buffered_stage,pattern_late_growth_share,0.15130325132284128
W113,Jw,C2_immediate_pre,dist_mean_compare,0.5328800943854318
W113,Jw,C2_immediate_pre,dist_mean_early,0.34518552223180965
W113,Jw,C2_immediate_pre,dist_mean_core,0.6466797241746542
W113,Jw,C2_immediate_pre,dist_mean_late,0.6522948886655207
W113,Jw,C2_immediate_pre,dist_growth_center,110.50555683681051
W113,Jw,C2_immediate_pre,dist_positive_growth_area,0.838870251010815
W113,Jw,C2_immediate_pre,dist_early_growth_share,0.6217282298637634
W113,Jw,C2_immediate_pre,dist_core_growth_share,0.11556201394432569
W113,Jw,C2_immediate_pre,dist_late_growth_share,0.009511683771310252
W113,Jw,C2_immediate_pre,pattern_mean_compare,0.8132293573527052
W113,Jw,C2_immediate_pre,pattern_mean_early,0.20859695736565936
W113,Jw,C2_immediate_pre,pattern_mean_core,0.9245564026324434
W113,Jw,C2_immediate_pre,pattern_mean_late,1.3510655301719077
W113,Jw,C2_immediate_pre,pattern_growth_center,105.98446775673669
W113,Jw,C2_immediate_pre,pattern_positive_growth_area,1.8025384570297258
W113,Jw,C2_immediate_pre,pattern_early_growth_share,0.29577381293766214
W113,Jw,C2_immediate_pre,pattern_core_growth_share,0.3535239895663319
W113,Jw,C2_immediate_pre,pattern_late_growth_share,0.15130325132284128
W113,P,C0_full_stage,dist_mean_compare,0.4957276214202962
W113,P,C0_full_stage,dist_mean_early,0.3099228840795712
W113,P,C0_full_stage,dist_mean_core,0.4770671114726059
W113,P,C0_full_stage,dist_mean_late,0.6927286647296353
W113,P,C0_full_stage,dist_growth_center,114.51619881633789
W113,P,C0_full_stage,dist_positive_growth_area,0.7216900947786997
W113,P,C0_full_stage,dist_early_growth_share,0.3116138418022521
W113,P,C0_full_stage,dist_core_growth_share,0.2032822590447912
W113,P,C0_full_stage,dist_late_growth_share,0.2672872957434399
W113,P,C0_full_stage,pattern_mean_compare,0.5162171601184407
W113,P,C0_full_stage,pattern_mean_early,0.17116699994069381
W113,P,C0_full_stage,pattern_mean_core,0.45613859330056744
W113,P,C0_full_stage,pattern_mean_late,0.8973144603869112
W113,P,C0_full_stage,pattern_growth_center,115.25182475025062
W113,P,C0_full_stage,pattern_positive_growth_area,1.5535276874837307
W113,P,C0_full_stage,pattern_early_growth_share,0.24298167289030154
W113,P,C0_full_stage,pattern_core_growth_share,0.18945902632894604
W113,P,C0_full_stage,pattern_late_growth_share,0.2599198208588787
W113,P,C1_buffered_stage,dist_mean_compare,0.4935929081099318
W113,P,C1_buffered_stage,dist_mean_early,0.2993700720461093
W113,P,C1_buffered_stage,dist_mean_core,0.49962101582946894
W113,P,C1_buffered_stage,dist_mean_late,0.6841988795420322
W113,P,C1_buffered_stage,dist_growth_center,112.37412751360856
W113,P,C1_buffered_stage,dist_positive_growth_area,0.764173098420638
W113,P,C1_buffered_stage,dist_early_growth_share,0.40707142857942746
W113,P,C1_buffered_stage,dist_core_growth_share,0.1778068698022079
W113,P,C1_buffered_stage,dist_late_growth_share,0.21640612234688217
W113,P,C1_buffered_stage,pattern_mean_compare,0.5418050133010794
W113,P,C1_buffered_stage,pattern_mean_early,0.20149251878951996
W113,P,C1_buffered_stage,pattern_mean_core,0.5100505342051589
W113,P,C1_buffered_stage,pattern_mean_late,0.9011701952701913
W113,P,C1_buffered_stage,pattern_growth_center,115.45870047319912
W113,P,C1_buffered_stage,pattern_positive_growth_area,1.4552389793101057
W113,P,C1_buffered_stage,pattern_early_growth_share,0.2747957201239225
W113,P,C1_buffered_stage,pattern_core_growth_share,0.19185614075465254
W113,P,C1_buffered_stage,pattern_late_growth_share,0.24951072267494614
W113,P,C2_immediate_pre,dist_mean_compare,0.4935929081099318
W113,P,C2_immediate_pre,dist_mean_early,0.2993700720461093
W113,P,C2_immediate_pre,dist_mean_core,0.49962101582946894
W113,P,C2_immediate_pre,dist_mean_late,0.6841988795420322
W113,P,C2_immediate_pre,dist_growth_center,112.37412751360856
W113,P,C2_immediate_pre,dist_positive_growth_area,0.764173098420638
W113,P,C2_immediate_pre,dist_early_growth_share,0.40707142857942746
W113,P,C2_immediate_pre,dist_core_growth_share,0.1778068698022079
W113,P,C2_immediate_pre,dist_late_growth_share,0.21640612234688217
W113,P,C2_immediate_pre,pattern_mean_compare,0.5418050133010794
W113,P,C2_immediate_pre,pattern_mean_early,0.20149251878951996
W113,P,C2_immediate_pre,pattern_mean_core,0.5100505342051589
W113,P,C2_immediate_pre,pattern_mean_late,0.9011701952701913
W113,P,C2_immediate_pre,pattern_growth_center,115.45870047319912
W113,P,C2_immediate_pre,pattern_positive_growth_area,1.4552389793101057
W113,P,C2_immediate_pre,pattern_early_growth_share,0.2747957201239225
W113,P,C2_immediate_pre,pattern_core_growth_share,0.19185614075465254
W113,P,C2_immediate_pre,pattern_late_growth_share,0.24951072267494614
W113,V,C0_full_stage,dist_mean_compare,0.3681337473634734
W113,V,C0_full_stage,dist_mean_early,0.15196905092265603
W113,V,C0_full_stage,dist_mean_core,0.28573233429754696
W113,V,C0_full_stage,dist_mean_late,0.6337392916438466
W113,V,C0_full_stage,dist_growth_center,116.13448166559847
W113,V,C0_full_stage,dist_positive_growth_area,0.927938359020678
W113,V,C0_full_stage,dist_early_growth_share,0.1413426073046322
W113,V,C0_full_stage,dist_core_growth_share,0.23109592725601652
W113,V,C0_full_stage,dist_late_growth_share,0.3929008931798243
W113,V,C0_full_stage,pattern_mean_compare,0.20335073984356228
W113,V,C0_full_stage,pattern_mean_early,0.03167873504281023
W113,V,C0_full_stage,pattern_mean_core,0.05235581630934354
W113,V,C0_full_stage,pattern_mean_late,0.4656196987648455
W113,V,C0_full_stage,pattern_growth_center,124.85414135342027
W113,V,C0_full_stage,pattern_positive_growth_area,1.5741013269180524
W113,V,C0_full_stage,pattern_early_growth_share,0.05354841680230872
W113,V,C0_full_stage,pattern_core_growth_share,0.05536822369145952
W113,V,C0_full_stage,pattern_late_growth_share,0.4065698088911551
W113,V,C1_buffered_stage,dist_mean_compare,0.3456762576717711
W113,V,C1_buffered_stage,dist_mean_early,0.12002140952346932
W113,V,C1_buffered_stage,dist_mean_core,0.2645542629180628
W113,V,C1_buffered_stage,dist_mean_late,0.6200043026722981
W113,V,C1_buffered_stage,dist_growth_center,116.19020886787872
W113,V,C1_buffered_stage,dist_positive_growth_area,0.909787423406224
W113,V,C1_buffered_stage,dist_early_growth_share,0.14205358510299734
W113,V,C1_buffered_stage,dist_core_growth_share,0.23563133019802687
W113,V,C1_buffered_stage,dist_late_growth_share,0.4190286732815203
W113,V,C1_buffered_stage,pattern_mean_compare,0.2023283669263512
W113,V,C1_buffered_stage,pattern_mean_early,0.03740740081002723
W113,V,C1_buffered_stage,pattern_mean_core,0.061707146225519816
W113,V,C1_buffered_stage,pattern_mean_late,0.45162206546317396
W113,V,C1_buffered_stage,pattern_growth_center,125.09533467648512
W113,V,C1_buffered_stage,pattern_positive_growth_area,1.505420337850983
W113,V,C1_buffered_stage,pattern_early_growth_share,0.055486623377041966
W113,V,C1_buffered_stage,pattern_core_growth_share,0.053767708574195466
W113,V,C1_buffered_stage,pattern_late_growth_share,0.413578942539999
W113,V,C2_immediate_pre,dist_mean_compare,0.3456762576717711
W113,V,C2_immediate_pre,dist_mean_early,0.12002140952346932
W113,V,C2_immediate_pre,dist_mean_core,0.2645542629180628
W113,V,C2_immediate_pre,dist_mean_late,0.6200043026722981
W113,V,C2_immediate_pre,dist_growth_center,116.19020886787872
W113,V,C2_immediate_pre,dist_positive_growth_area,0.909787423406224
W113,V,C2_immediate_pre,dist_early_growth_share,0.14205358510299734
W113,V,C2_immediate_pre,dist_core_growth_share,0.23563133019802687
W113,V,C2_immediate_pre,dist_late_growth_share,0.4190286732815203
W113,V,C2_immediate_pre,pattern_mean_compare,0.2023283669263512
W113,V,C2_immediate_pre,pattern_mean_early,0.03740740081002723
W113,V,C2_immediate_pre,pattern_mean_core,0.061707146225519816
W113,V,C2_immediate_pre,pattern_mean_late,0.45162206546317396
W113,V,C2_immediate_pre,pattern_growth_center,125.09533467648512
W113,V,C2_immediate_pre,pattern_positive_growth_area,1.505420337850983
W113,V,C2_immediate_pre,pattern_early_growth_share,0.055486623377041966
W113,V,C2_immediate_pre,pattern_core_growth_share,0.053767708574195466
W113,V,C2_immediate_pre,pattern_late_growth_share,0.413578942539999
