bootstrap_id,event,center_day,before_start,before_end,after_start,after_end,raw_l2_change,profile_corr_before_after,strength_mean_before,strength_mean_after,strength_mean_change,strength_max_before,strength_max_after,strength_max_change,amplitude_before,amplitude_after,amplitude_change,weighted_l2_norm_before,weighted_l2_norm_after,weighted_l2_norm_change,axis_lat_before,axis_lat_after,axis_lat_change,axis_lat_abs_change,centroid_lat_before,centroid_lat_after,centroid_lat_change,centroid_lat_abs_change,spread_before,spread_after,spread_change,spread_abs_change,width_proxy_before,width_proxy_after,width_proxy_change,width_proxy_abs_change,NS_contrast_before,NS_contrast_after,NS_contrast_change,NS_contrast_abs_change,skewness_before,skewness_after,skewness_change
3,day33_shape_sensitive_candidate,33,27,32,34,39,4.254499710576156,0.7860927084825671,34.719427754563796,32.829200660392296,-1.8902270941715003,40.970274809189995,39.6632904461074,-1.3069843630825915,15.20716946895958,19.11419766206104,3.9070281931014605,35.08491986762276,33.40157070590423,-1.6833491617185317,33.0,37.0,4.0,4.0,34.37514569960277,35.07071607150096,0.6955703718981923,0.6955703718981923,5.870161295330503,5.813813317169371,-0.05634797816113135,0.05634797816113135,5.870161295330503,5.813813317169371,-0.05634797816113135,0.05634797816113135,-1.2720829233075008,5.831102668981217,7.1031855922887175,7.1031855922887175,-0.363852648530305,-0.6641409558861947,-0.3002883073558897
3,day46_raw_main_peak,46,40,45,47,52,2.1845492795924266,0.9748401428468277,31.754826552856503,30.277880830607717,-1.4769457222487858,40.35132329066942,38.74149234674905,-1.6098309439203717,22.018060552763846,20.85581608186309,-1.162244470900756,32.55808818735846,31.043412087821103,-1.514676099537354,37.0,35.0,-2.0,2.0,35.03087966693455,34.77677383148483,-0.254105835449721,0.254105835449721,5.678088829365213,5.647296981764271,-0.030791847600942113,0.030791847600942113,5.678088829365213,5.647296981764271,-0.030791847600942113,0.030791847600942113,5.640671800846228,2.692010944012697,-2.9486608568335306,2.9486608568335306,-0.46374884852510445,-0.38051669806852784,0.08323215045657661
4,day26_raw_early_candidate,26,20,25,27,32,2.1230866987541925,0.9984545660828643,37.277292385126145,35.18691314292373,-2.0903792422024168,45.348621892003074,43.34164803352696,-2.0069738584761154,21.072667066916292,21.089844446057533,0.01717737914124129,37.861108705946044,35.81188430436699,-2.0492244015790533,33.0,33.0,0.0,0.0,34.15321120163463,34.18871637081829,0.03550516918365787,0.03550516918365787,5.777361980295304,5.737990385866677,-0.039371594428626366,0.039371594428626366,5.777361980295304,5.737990385866677,-0.039371594428626366,0.039371594428626366,-3.6072135504796847,-2.9830050464012885,0.6242085040783962,0.6242085040783962,-0.42520089815368395,-0.4122768259010952,0.012924072252588736
4,day33_shape_sensitive_candidate,33,27,32,34,39,2.7784060771647834,0.9473080849574477,35.18691314292373,33.4435408528397,-1.7433722900840252,43.34164803352696,41.8113101488953,-1.5303378846316562,21.089844446057533,19.189141855229142,-1.9007025908283914,35.81188430436699,34.10160518824629,-1.7102791161207023,33.0,35.0,2.0,2.0,34.18871637081829,34.55953604736909,0.37081967655080206,0.37081967655080206,5.737990385866677,5.711356847132398,-0.026633538734278872,0.026633538734278872,5.737990385866677,5.711356847132398,-0.026633538734278872,0.026633538734278872,-2.9830050464012885,1.0993452767537661,4.082350323155055,4.082350323155055,-0.4122768259010952,-0.34115175861671926,0.07112506728437595
4,day46_raw_main_peak,46,40,45,47,52,2.2618013869344424,0.9979813808330315,32.19732790625062,30.00932890366818,-2.1879990025824405,42.11433478563292,40.56276603712499,-1.5515687485079326,23.54721789001889,24.73472808052088,1.1875101905019925,33.120303207987526,31.067888238483548,-2.052414969503978,35.0,35.0,0.0,0.0,34.90983425404029,34.91222789546226,0.0023936414219676294,0.0023936414219676294,5.615464594996549,5.532164665758378,-0.08329992923817109,0.08329992923817109,5.615464594996549,5.532164665758378,-0.08329992923817109,0.08329992923817109,4.622294750974103,4.214555720710457,-0.4077390302636452,0.4077390302636452,-0.3290668945302805,-0.2820916552237984,0.046975239306482064
5,day26_raw_early_candidate,26,20,25,27,32,5.001859485490972,0.9629312648587166,38.19957959792768,33.95046755888859,-4.24911203903909,46.54682675588984,39.646228005036924,-6.9005987508529145,22.125119550701328,14.076010616642925,-8.049108934058403,38.824557844054716,34.291001600740564,-4.533556243314152,33.0,33.0,0.0,0.0,34.13971020027147,34.454387681762014,0.3146774814905413,0.3146774814905413,5.764753275531389,5.879688539289133,0.11493526375774454,0.11493526375774454,5.764753275531389,5.879688539289133,0.11493526375774454,0.11493526375774454,-3.8207910092456387,-0.34052786652154055,3.480263142724098,3.480263142724098,-0.45166907948267965,-0.4007783051437865,0.05089077433889316
5,day33_shape_sensitive_candidate,33,27,32,34,39,2.8418387420851676,0.9173951845971836,33.95046755888859,32.574751047753665,-1.3757165111349252,39.646228005036924,39.90133304448448,0.2551050394475567,14.076010616642925,18.524072226568823,4.448061609925897,34.291001600740564,33.12352378521274,-1.1674778155278247,33.0,35.0,2.0,2.0,34.454387681762014,34.88603366444895,0.43164598268693766,0.43164598268693766,5.879688539289133,5.791879147821474,-0.0878093914676592,0.0878093914676592,5.879688539289133,5.791879147821474,-0.0878093914676592,0.0878093914676592,-0.34052786652154055,4.1628941342586145,4.503422000780155,4.503422000780155,-0.4007783051437865,-0.453077624923069,-0.05229931977928254
5,day46_raw_main_peak,46,40,45,47,52,1.6823426908901788,0.9873074560127871,31.859270339859144,30.8538971350956,-1.0053732047635435,40.68898038184738,40.919945327521646,0.23096494567426618,22.075785020252162,23.797885207615266,1.7221001873631039,32.66393054359723,31.83146721682426,-0.8324633267729702,35.0,35.0,0.0,0.0,34.99992980548795,34.84411198782144,-0.15581781766650948,0.15581781766650948,5.67540056986037,5.568545918892712,-0.10685465096765778,0.10685465096765778,5.67540056986037,5.568545918892712,-0.10685465096765778,0.10685465096765778,5.413794901491478,3.694122453297606,-1.7196724481938723,1.7196724481938723,-0.4016559085212379,-0.3029811669305571,0.09867474159068079
6,day26_raw_early_candidate,26,20,25,27,32,3.4052601985210216,0.9996385995168506,37.264333755981056,33.927740792326,-3.3365929636550575,44.67682957702099,40.721507058738574,-3.955322518282415,18.595937996307505,16.395667187723806,-2.2002708085836993,37.76077337115316,34.361159227860846,-3.399614143292311,33.0,33.0,0.0,0.0,34.32567750910765,34.338513521790745,0.012836012683095532,0.012836012683095532,5.814384004643541,5.826452167511432,0.01206816286789092,0.01206816286789092,5.814384004643541,5.826452167511432,0.01206816286789092,0.01206816286789092,-1.7771257228889397,-1.5745182045365596,0.2026075183523801,0.2026075183523801,-0.37638374573497924,-0.3194325768993656,0.05695116883561363
6,day33_shape_sensitive_candidate,33,27,32,34,39,3.930334974634056,0.807210329647021,33.927740792326,32.01947625368667,-1.9082645386393295,40.721507058738574,38.35648089336286,-2.365026165375717,16.395667187723806,17.63035779627369,1.234690608549883,34.361159227860846,32.50786560910929,-1.8532936187515574,33.0,35.0,2.0,2.0,34.338513521790745,34.98585586876699,0.6473423469762452,0.6473423469762452,5.826452167511432,5.837299099637278,0.010846932125845754,0.010846932125845754,5.826452167511432,5.837299099637278,0.010846932125845754,0.010846932125845754,-1.5745182045365596,4.772052173674993,6.346570378211553,6.346570378211553,-0.3194325768993656,-0.6574567267397304,-0.33802414984036483
6,day46_raw_main_peak,46,40,45,47,52,3.2876681458550157,0.9382951365624715,31.48722189069446,29.575329073038148,-1.9118928176563124,40.64744632379685,39.74601496415008,-0.9014313596467716,22.972636883034742,22.940613428532444,-0.03202345450229771,32.35834099030833,30.562682347997473,-1.7956586423108547,37.0,35.0,-2.0,2.0,35.09021591869572,34.65697903055457,-0.4332368881411526,0.4332368881411526,5.655169897513096,5.539083709290247,-0.116086188222849,0.116086188222849,5.655169897513096,5.539083709290247,-0.116086188222849,0.116086188222849,6.201565358360895,1.5669706421632448,-4.63459471619765,4.63459471619765,-0.41616821699542006,-0.18013449194999662,0.23603372504542344
7,day26_raw_early_candidate,26,20,25,27,32,3.1147695240923987,0.9796503587331336,37.039836622365975,34.15886897841706,-2.880967643948914,43.990159480313004,40.61126420760465,-3.3788952727083554,17.274310610853952,14.928883707326452,-2.3454269035274997,37.47722984707711,34.56680885714542,-2.910420989931694,33.0,35.0,2.0,2.0,34.35137280813054,34.536279135286094,0.18490632715555222,0.18490632715555222,5.843912543343125,5.844773372395687,0.0008608290525620177,0.0008608290525620177,5.843912543343125,5.844773372395687,0.0008608290525620177,0.0008608290525620177,-1.577487923222236,0.542973795645949,2.120461718868185,2.120461718868185,-0.3746939250495643,-0.3555478049758263,0.019146120073738004
7,day33_shape_sensitive_candidate,33,27,32,34,39,3.856683647197647,0.8697821903246462,34.15886897841706,31.719682369885387,-2.4391866085316742,40.61126420760465,38.76623998765248,-1.8450242199521654,14.928883707326452,18.818934717735477,3.8900510104090245,34.56680885714542,32.29223304275121,-2.274575814394211,35.0,37.0,2.0,2.0,34.536279135286094,35.10910630982467,0.572827174538574,0.572827174538574,5.844773372395687,5.812994773795338,-0.03177859860034893,0.03177859860034893,5.844773372395687,5.812994773795338,-0.03177859860034893,0.03177859860034893,0.542973795645949,6.14404119337954,5.6010673977335905,5.6010673977335905,-0.3555478049758263,-0.5966223213195178,-0.24107451634369148
7,day46_raw_main_peak,46,40,45,47,52,2.2306692643817696,0.9653307127405346,31.210774000480157,30.405358668245714,-0.8054153322344426,40.307478829199766,40.23473731901344,-0.0727415101863258,23.351867055661632,24.25551257371562,0.9036455180539882,32.08124284076899,31.42052408886354,-0.6607187519054456,37.0,35.0,-2.0,2.0,35.29156434106184,35.000950122973435,-0.2906142180884075,0.2906142180884075,5.689764967481108,5.562622852693318,-0.12714211478779003,0.12714211478779003,5.689764967481108,5.562622852693318,-0.12714211478779003,0.12714211478779003,8.011283189845624,5.1191843282514675,-2.8920988615941567,2.8920988615941567,-0.5547962766632065,-0.3776057709367139,0.17719050572649264
8,day26_raw_early_candidate,26,20,25,27,32,2.682481309400718,0.9895707746967223,36.94417109379701,34.420888157943814,-2.523282935853196,43.95728561961081,41.83446775523786,-2.122817864372948,18.664044682572534,18.753704388773034,0.08965970620050001,37.41287706872513,34.9689605393686,-2.443916529356528,33.0,33.0,0.0,0.0,34.22236023301759,34.32967005228668,0.10730981926909067,0.10730981926909067,5.8288202068182144,5.766393714644221,-0.06242649217399343,0.06242649217399343,5.8288202068182144,5.766393714644221,-0.06242649217399343,0.06242649217399343,-2.877898000701826,-1.3861352400186888,1.4917627606831374,1.4917627606831374,-0.4684347469048632,-0.36780289174620234,0.10063185515866085
8,day33_shape_sensitive_candidate,33,27,32,34,39,2.366055100648497,0.9661239781181769,34.420888157943814,32.70888509346719,-1.712003064476626,41.83446775523786,40.421985326999675,-1.4124824282381852,18.753704388773034,18.306080719875613,-0.4476236688974211,34.9689605393686,33.31469806469478,-1.6542624746738213,33.0,35.0,2.0,2.0,34.32967005228668,34.62819046366619,0.29852041137951346,0.29852041137951346,5.766393714644221,5.734238622353775,-0.032155092290445886,0.032155092290445886,5.766393714644221,5.734238622353775,-0.032155092290445886,0.032155092290445886,-1.3861352400186888,1.534226734910451,2.92036197492914,2.92036197492914,-0.36780289174620234,-0.3767265020957417,-0.008923610349539368
8,day46_raw_main_peak,46,40,45,47,52,2.2031799999183397,0.9930767491654217,31.534438620827203,29.65516070051492,-1.8792779203122834,40.339368114234155,39.84302359062442,-0.4963445236097357,21.213673751493175,23.343608723961417,2.1299349724682415,32.30975853232335,30.66035453694444,-1.6494039953789112,35.0,35.0,0.0,0.0,34.8581236029779,34.76102594176294,-0.09709766121495989,0.09709766121495989,5.6661740439930455,5.53504821431075,-0.13112582968229525,0.13112582968229525,5.6661740439930455,5.53504821431075,-0.13112582968229525,0.13112582968229525,3.890151898425973,2.8299958091603976,-1.0601560892655755,1.0601560892655755,-0.34764447980276036,-0.23762328737659882,0.11002119242616154
9,day26_raw_early_candidate,26,20,25,27,32,3.19611834951808,0.9988078125890069,36.988495688094375,33.84349139377906,-3.1450042943153136,43.87300345585087,40.46895699064381,-3.4040464652070597,19.25035906327765,17.40136717488789,-1.848991888389758,37.46250652399528,34.27848446596181,-3.18402205803347,33.0,33.0,0.0,0.0,34.17720990921144,34.210761501738176,0.03355159252673445,0.03355159252673445,5.8267910718759985,5.826077331110566,-0.0007137407654322914,0.0007137407654322914,5.8267910718759985,5.826077331110566,-0.0007137407654322914,0.0007137407654322914,-3.19642269821297,-2.7197522550688404,0.47667044314412976,0.47667044314412976,-0.5696194531530864,-0.46313883554735863,0.10648061760572775
9,day33_shape_sensitive_candidate,33,27,32,34,39,4.088552542433058,0.7827069248609738,33.84349139377906,32.61812892196111,-1.2253624718179523,40.46895699064381,39.82904798068435,-0.6399090099594602,17.40136717488789,18.740544435263786,1.3391772603758945,34.27848446596181,33.200948471895096,-1.0775359940667144,33.0,37.0,4.0,4.0,34.210761501738176,34.91554173876895,0.704780237030775,0.704780237030775,5.826077331110566,5.778385496859903,-0.04769183425066359,0.04769183425066359,5.826077331110566,5.778385496859903,-0.04769183425066359,0.04769183425066359,-2.7197522550688404,4.561313054999413,7.281065310068254,7.281065310068254,-0.46313883554735863,-0.4851263050266768,-0.021987469479318178
9,day46_raw_main_peak,46,40,45,47,52,3.868047455643135,0.9083170437471061,31.886257119753623,29.98562838094047,-1.900628738813154,41.86682660006944,40.1754678598272,-1.6913587402422365,24.282234138096843,22.31554022241369,-1.9666939156831518,32.86179986004458,30.974708546472154,-1.887091313572423,37.0,35.0,-2.0,2.0,35.14281026038775,34.56509130240841,-0.5777189579793358,0.5777189579793358,5.624928626914096,5.533887553967199,-0.09104107294689712,0.09104107294689712,5.624928626914096,5.533887553967199,-0.09104107294689712,0.09104107294689712,7.13157882068932,1.0545921065535673,-6.076986714135753,6.076986714135753,-0.3753719112531327,-0.19168236768580513,0.18368954356732756
10,day26_raw_early_candidate,26,20,25,27,32,3.868916877810306,0.9978429914877983,37.76691278000454,34.18933362575782,-3.5775791542467203,45.94130039717624,40.78968288204525,-5.151617515130994,21.289652649671343,16.41199069591124,-4.877661953760104,38.36439109859527,34.60154266953919,-3.7628484290560777,33.0,33.0,0.0,0.0,34.17935733037267,34.25800928931251,0.07865195893984378,0.07865195893984378,5.772716783742868,5.843827185675315,0.07111040193244733,0.07111040193244733,5.772716783742868,5.843827185675315,0.07111040193244733,0.07111040193244733,-3.3871335317330633,-2.5581887346325303,0.828944797100533,0.828944797100533,-0.42890717063608685,-0.3653367947429675,0.06357037589311937
10,day33_shape_sensitive_candidate,33,27,32,34,39,4.169937205873703,0.7987548575777031,34.18933362575782,32.072214402395666,-2.1171192233621525,40.78968288204525,39.10701454496306,-1.682668337082191,16.41199069591124,18.31923173935979,1.9072410434485505,34.60154266953919,32.606530601511,-1.9950120680281955,33.0,35.0,2.0,2.0,34.25800928931251,34.91523101999717,0.657221730684661,0.657221730684661,5.843827185675315,5.799116536009547,-0.04471064966576854,0.04471064966576854,5.843827185675315,5.799116536009547,-0.04471064966576854,0.04471064966576854,-2.5581887346325303,4.201197850896548,6.759386585529079,6.759386585529079,-0.3653367947429675,-0.5317190160584006,-0.16638222131543307
10,day46_raw_main_peak,46,40,45,47,52,2.2518348442180334,0.9740881006803972,31.53629943076293,30.196366920228936,-1.3399325105339948,41.0128461119757,40.61674825299456,-0.39609785898113614,23.842704429825506,24.19830196444547,0.3555975346199638,32.48316908230446,31.23860030707525,-1.244568775229208,37.0,35.0,-2.0,2.0,35.12173657667328,34.836876679279555,-0.28485989739372286,0.28485989739372286,5.626484763214445,5.533626392123943,-0.09285837109050199,0.09285837109050199,5.626484763214445,5.533626392123943,-0.09285837109050199,0.09285837109050199,6.576888717329748,3.5883551134775296,-2.9885336038522183,2.9885336038522183,-0.4178523882155211,-0.2606598506275574,0.1571925375879637
11,day26_raw_early_candidate,26,20,25,27,32,3.8635083415246863,0.9873538377935412,36.87406898350863,33.285653074922784,-3.5884159085858442,43.95028163720792,38.828401907358796,-5.121879729849127,17.521689494581096,12.887297117079711,-4.634392377501385,37.318287778097265,33.59695727080419,-3.721330507293075,33.0,33.0,0.0,0.0,34.356647641541514,34.510220212098005,0.15357257055649143,0.15357257055649143,5.838860805776222,5.897536630557735,0.05867582478151245,0.05867582478151245,5.838860805776222,5.897536630557735,0.05867582478151245,0.05867582478151245,-1.4290631255356132,0.10666453638284423,1.5357276619184574,1.5357276619184574,-0.35668585131262787,-0.3609840808315026,-0.004298229518874708
11,day33_shape_sensitive_candidate,33,27,32,34,39,3.175971418317933,0.8751533221227337,33.285653074922784,31.78951160291754,-1.4961414720052453,38.828401907358796,38.23421519024935,-0.5941867171094444,12.887297117079711,17.746340460059415,4.859043342979703,33.59695727080419,32.29964312733658,-1.2973141434676094,33.0,37.0,4.0,4.0,34.510220212098005,35.033302503821105,0.5230822917230995,0.5230822917230995,5.897536630557735,5.832302546234204,-0.06523408432353062,0.06523408432353062,5.897536630557735,5.832302546234204,-0.06523408432353062,0.06523408432353062,0.10666453638284423,5.335923422506564,5.22925888612372,5.22925888612372,-0.3609840808315026,-0.6345902904226182,-0.2736062095911156
11,day46_raw_main_peak,46,40,45,47,52,2.7183323233366266,0.9620343751057622,31.277705504175,29.700772969451958,-1.576932534723042,40.05151926052091,40.16755745623587,0.11603819571495677,22.365195053754995,24.306312642438918,1.9411175886839231,32.09375910083357,30.744586362999062,-1.349172737834511,37.0,35.0,-2.0,2.0,35.16424568120263,34.903339205253125,-0.2609064759495041,0.2609064759495041,5.691096248474175,5.534465048354491,-0.15663120011968434,0.15663120011968434,5.691096248474175,5.534465048354491,-0.15663120011968434,0.15663120011968434,6.899857958701613,4.177334679287238,-2.722523279414375,2.722523279414375,-0.49497158701233784,-0.24690229057550497,0.24806929643683287
12,day26_raw_early_candidate,26,20,25,27,32,3.654808759429795,0.9962754783560159,37.437314934604245,33.9071506221804,-3.5301643124238424,44.60066494693387,40.139217760135686,-4.461447186798182,17.655745888098487,14.495877966690752,-3.1598679214077343,37.90228871227919,34.288510480024506,-3.613778232254681,33.0,35.0,2.0,2.0,34.39011934200017,34.472294620955616,0.08217527895544663,0.08217527895544663,5.83136661685879,5.85700354687341,0.025636930014620418,0.025636930014620418,5.83136661685879,5.85700354687341,0.025636930014620418,0.025636930014620418,-1.1489554886615565,-0.19146848613583245,0.957487002525724,0.957487002525724,-0.3820212514280927,-0.3220296965917923,0.059991554836300365
12,day33_shape_sensitive_candidate,33,27,32,34,39,2.9863050777844813,0.9043680786963708,33.9071506221804,32.388755804427625,-1.5183948177527782,40.139217760135686,39.5316114403869,-0.6076063197487898,14.495877966690752,18.455599790813334,3.959721824122582,34.288510480024506,32.93649459435401,-1.3520158856704967,35.0,35.0,0.0,0.0,34.472294620955616,34.93701442931348,0.464719808357863,0.464719808357863,5.85700354687341,5.798907986583264,-0.05809556029014651,0.05809556029014651,5.85700354687341,5.798907986583264,-0.05809556029014651,0.05809556029014651,-0.19146848613583245,4.605674595012054,4.797143081147887,4.797143081147887,-0.3220296965917923,-0.4936509870827097,-0.1716212904909174
12,day46_raw_main_peak,46,40,45,47,52,2.118661035438555,0.9815139537756286,30.968170967233238,29.483619605103055,-1.4845513621301833,39.5728678685689,39.38885393603667,-0.1840139325322312,20.98548457196751,22.390981644689596,1.4054970727220848,31.716678220638645,30.416584834250322,-1.3000933863883226,35.0,35.0,0.0,0.0,34.93299777146309,34.726576917532455,-0.2064208539306378,0.2064208539306378,5.682677691909587,5.562347351262367,-0.1203303406472207,0.1203303406472207,5.682677691909587,5.562347351262367,-0.1203303406472207,0.1203303406472207,4.5381571096391085,2.451732181618919,-2.0864249280201896,2.0864249280201896,-0.36119211537305485,-0.2095003564069379,0.15169175896611695
13,day26_raw_early_candidate,26,20,25,27,32,4.186788984143513,0.9979307622971102,38.03070941930473,34.08411805631995,-3.946591362984776,45.89147461399969,40.55503640259926,-5.336438211400434,20.357350905051373,16.051940195622866,-4.305410709428507,38.595829271892896,34.48376150236877,-4.112067769524124,33.0,33.0,0.0,0.0,34.266508784140385,34.27591786555981,0.009409081419427423,0.009409081419427423,5.786008939316203,5.849394343234102,0.06338540391789849,0.06338540391789849,5.786008939316203,5.849394343234102,0.06338540391789849,0.06338540391789849,-2.3897081005285585,-2.3114503521124306,0.07825774841612798,0.07825774841612798,-0.4203866174871689,-0.35310639938342514,0.06728021810374374
