window,source_variable,target_variable,source_index_type,target_index_type,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,p_pos_surrogate,q_pos_within_window,v1_stability_judgement,is_new_source,is_new_target,interpretation_tag_derived_not_claim
T2,V_lowlat_20_30_mean,P_main_minus_south,new_v1_1,old_v1,3,0.4937842892743136,0.4937842892743136,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,False,south_p_target;main_p_target
T2,V_lowlat_20_30_mean,P_north_minus_main_35_45,new_v1_1,old_v1,3,-0.3405893126020171,0.3405893126020171,0.0099900099900099,0.0261643118785975,stable_lag_dominant,True,False,main_p_target
T2,V_lowlat_20_30_mean,P_total_centroid_lat_10_50,new_v1_1,old_v1,2,0.4057979685153494,0.4057979685153494,0.0029970029970029,0.0088304552590266,stable_lag_dominant,True,False,old_or_unlabeled
T2,V_lowlat_20_30_mean,P_main_28_35_mean,new_v1_1,new_v1_1,2,0.6206179601649461,0.6206179601649461,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,main_p_target
T2,V_lowlat_20_30_mean,P_highlat_minus_main,new_v1_1,new_v1_1,2,-0.5539547536970345,0.5539547536970345,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,highlat_p_target;main_p_target
T2,V_lowlat_20_30_mean,P_south_minus_main,new_v1_1,new_v1_1,2,-0.5346400687593283,0.5346400687593283,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,south_p_target;main_p_target
T2,V_lowlat_20_30_mean,P_south_plus_highlat_minus_main,new_v1_1,new_v1_1,2,-0.5054526153014176,0.5054526153014176,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,highlat_p_target;south_p_target;main_p_target
T2,V_high_minus_low_35_55_minus_20_30,P_main_band_share,new_v1_1,old_v1,2,-0.2994743693884986,0.2994743693884986,0.0179820179820179,0.0423861852433281,stable_lag_dominant,True,False,boundary_or_latband_v;main_p_target
T2,V_high_minus_low_35_55_minus_20_30,P_main_28_35_mean,new_v1_1,new_v1_1,1,-0.4500886760541876,0.4500886760541876,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,boundary_or_latband_v;main_p_target
T2,V_high_minus_low_35_55_minus_20_30,P_highlat_minus_main,new_v1_1,new_v1_1,2,0.4730466165856742,0.4730466165856742,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target;main_p_target
T2,V_high_minus_low_35_55_minus_20_30,P_south_plus_highlat_minus_main,new_v1_1,new_v1_1,2,0.4031116302889101,0.4031116302889101,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target;south_p_target;main_p_target
T2,V_lowlat_weakening_proxy_20_30,P_main_band_share,new_v1_1,old_v1,3,-0.4453338664527832,0.4453338664527832,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,False,main_p_target
T2,V_lowlat_weakening_proxy_20_30,P_south_band_share_18_24,new_v1_1,old_v1,3,0.4218973897826032,0.4218973897826032,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,False,south_p_target
T2,V_lowlat_weakening_proxy_20_30,P_main_minus_south,new_v1_1,old_v1,3,-0.4937842892743136,0.4937842892743136,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,False,south_p_target;main_p_target
T2,V_lowlat_weakening_proxy_20_30,P_north_minus_main_35_45,new_v1_1,old_v1,3,0.3405893126020171,0.3405893126020171,0.0079920079920079,0.0216177265357593,stable_lag_dominant,True,False,main_p_target
T2,V_lowlat_weakening_proxy_20_30,P_total_centroid_lat_10_50,new_v1_1,old_v1,2,-0.4057979685153494,0.4057979685153494,0.0029970029970029,0.0088304552590266,stable_lag_dominant,True,False,old_or_unlabeled
T2,V_lowlat_weakening_proxy_20_30,P_main_28_35_mean,new_v1_1,new_v1_1,2,-0.6206179601649461,0.6206179601649461,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,main_p_target
T2,V_lowlat_weakening_proxy_20_30,P_highlat_minus_main,new_v1_1,new_v1_1,2,0.5539547536970345,0.5539547536970345,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,highlat_p_target;main_p_target
T2,V_lowlat_weakening_proxy_20_30,P_south_minus_main,new_v1_1,new_v1_1,2,0.5346400687593283,0.5346400687593283,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,south_p_target;main_p_target
T2,V_lowlat_weakening_proxy_20_30,P_south_plus_highlat_minus_main,new_v1_1,new_v1_1,2,0.5054526153014176,0.5054526153014176,0.0009990009990009,0.0035833731485905,stable_lag_dominant,True,True,highlat_p_target;south_p_target;main_p_target
S3,V_strength,P_south_band_share_18_24,old_v1,old_v1,4,-0.441685118601653,0.441685118601653,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,False,south_p_target
S3,V_strength,P_main_minus_south,old_v1,old_v1,3,0.3726683421596655,0.3726683421596655,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,False,south_p_target;main_p_target
S3,V_strength,P_spread_lat,old_v1,old_v1,4,0.3771601831691562,0.3771601831691562,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,False,old_or_unlabeled
S3,V_strength,P_north_band_share_35_45,old_v1,old_v1,3,0.3382241000092865,0.3382241000092865,0.0019980019980019,0.0074925074925074,stable_lag_dominant,False,False,old_or_unlabeled
S3,V_strength,P_total_centroid_lat_10_50,old_v1,old_v1,3,0.4448482816617275,0.4448482816617275,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,False,old_or_unlabeled
S3,V_strength,P_south_10_25_mean,old_v1,new_v1_1,2,-0.4486905969779832,0.4486905969779832,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,True,south_p_target
S3,V_strength,P_scs_10_20_mean,old_v1,new_v1_1,2,-0.3671550327564116,0.3671550327564116,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,True,south_p_target
S3,V_strength,P_south_minus_main,old_v1,new_v1_1,2,-0.4969956075287329,0.4969956075287329,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,True,south_p_target;main_p_target
S3,V_strength,P_south_plus_highlat_minus_main,old_v1,new_v1_1,2,-0.4527995272437982,0.4527995272437982,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,True,highlat_p_target;south_p_target;main_p_target
S3,V_NS_diff,P_south_band_share_18_24,old_v1,old_v1,2,-0.5346141407062177,0.5346141407062177,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,False,south_p_target
S3,V_NS_diff,P_spread_lat,old_v1,old_v1,3,0.4963352406636387,0.4963352406636387,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,False,old_or_unlabeled
S3,V_NS_diff,P_north_band_share_35_45,old_v1,old_v1,2,0.3692566046824903,0.3692566046824903,0.0009990009990009,0.0047095761381475,stable_lag_dominant,False,False,old_or_unlabeled
S3,V_pos_north_edge_lat,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.2472933078334082,0.2472933078334082,0.0069930069930069,0.0174825174825174,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
S3,V_pos_centroid_lat_recomputed,P_north_minus_main_35_45,new_v1_1,old_v1,3,0.322731952626583,0.322731952626583,0.0029970029970029,0.0093302923491602,stable_lag_dominant,True,False,main_p_target
S3,V_pos_centroid_lat_recomputed,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3593484844686846,0.3593484844686846,0.0009990009990009,0.0047095761381475,stable_lag_dominant,True,True,highlat_p_target
S3,V_pos_centroid_lat_recomputed,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.3787409195214451,0.3787409195214451,0.0009990009990009,0.0047095761381475,stable_lag_dominant,True,True,highlat_p_target
S3,V_highlat_35_55_mean,P_main_band_share,new_v1_1,old_v1,3,-0.2477169866933821,0.2477169866933821,0.0229770229770229,0.0435771125426297,stable_lag_dominant,True,False,main_p_target
S3,V_highlat_35_55_mean,P_north_band_share_35_45,new_v1_1,old_v1,3,0.3115776800815696,0.3115776800815696,0.0039960039960039,0.0111752654125535,stable_lag_dominant,True,False,old_or_unlabeled
S3,V_highlat_35_55_mean,P_north_minus_main_35_45,new_v1_1,old_v1,3,0.349345590497634,0.349345590497634,0.0029970029970029,0.0093302923491602,stable_lag_dominant,True,False,main_p_target
S3,V_highlat_35_55_mean,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.4990559737233315,0.4990559737233315,0.0009990009990009,0.0047095761381475,stable_lag_dominant,True,True,highlat_p_target
S3,V_highlat_35_55_mean,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.500068555386395,0.500068555386395,0.0009990009990009,0.0047095761381475,stable_lag_dominant,True,True,highlat_p_target
S3,V_lowlat_20_30_mean,P_south_band_share_18_24,new_v1_1,old_v1,2,-0.362919843441235,0.362919843441235,0.0009990009990009,0.0047095761381475,stable_lag_dominant,True,False,south_p_target
S3,V_lowlat_20_30_mean,P_spread_lat,new_v1_1,old_v1,4,0.3293377856215779,0.3293377856215779,0.0049950049950049,0.0137362637362637,stable_lag_dominant,True,False,old_or_unlabeled
S3,V_high_minus_low_35_55_minus_20_30,P_north_minus_main_35_45,new_v1_1,old_v1,2,0.2934622940992245,0.2934622940992245,0.0109890109890109,0.0245025245025245,stable_lag_dominant,True,False,boundary_or_latband_v;main_p_target
S3,V_high_minus_low_35_55_minus_20_30,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.2779941348565845,0.2779941348565845,0.0149850149850149,0.0321107463964606,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
S3,V_high_minus_low_35_55_minus_20_30,P_highlat_minus_main,new_v1_1,new_v1_1,2,0.4693947399082916,0.4693947399082916,0.0009990009990009,0.0047095761381475,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target;main_p_target
S3,V_lowlat_weakening_proxy_20_30,P_south_band_share_18_24,new_v1_1,old_v1,2,0.362919843441235,0.362919843441235,0.0009990009990009,0.0047095761381475,stable_lag_dominant,True,False,south_p_target
S3,V_lowlat_weakening_proxy_20_30,P_spread_lat,new_v1_1,old_v1,4,-0.3293377856215779,0.3293377856215779,0.0039960039960039,0.0111752654125535,stable_lag_dominant,True,False,old_or_unlabeled
S3,V_lowlat_weakening_proxy_20_30,P_highlat_35_60_mean,new_v1_1,new_v1_1,1,-0.2753023135346668,0.2753023135346668,0.0159840159840159,0.0333843371818055,stable_lag_dominant,True,True,highlat_p_target
T3,V_NS_diff,P_south_band_share_18_24,old_v1,old_v1,2,-0.3785882666271917,0.3785882666271917,0.0029970029970029,0.0412087912087912,stable_lag_dominant,False,False,south_p_target
T3,V_pos_north_edge_lat,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3293146750453701,0.3293146750453701,0.0019980019980019,0.0329670329670329,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
T3,V_pos_band_width,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3313041008766172,0.3313041008766172,0.0009990009990009,0.0206043956043956,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
T3,V_pos_centroid_lat_recomputed,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3748019397956343,0.3748019397956343,0.0009990009990009,0.0206043956043956,stable_lag_dominant,True,True,highlat_p_target
T3,V_pos_centroid_lat_recomputed,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.3132257278932872,0.3132257278932872,0.0129870129870129,0.0857142857142857,stable_lag_dominant,True,True,highlat_p_target
T3,V_highlat_35_55_mean,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.5465361960678417,0.5465361960678417,0.0009990009990009,0.0206043956043956,stable_lag_dominant,True,True,highlat_p_target
T3,V_highlat_35_55_mean,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.4408364177825206,0.4408364177825206,0.0009990009990009,0.0206043956043956,stable_lag_dominant,True,True,highlat_p_target
S4,V_strength,P_north_band_share_35_45,old_v1,old_v1,2,0.1774898448727797,0.1774898448727797,0.0369630369630369,0.0883898709985666,stable_lag_dominant,False,False,old_or_unlabeled
S4,V_strength,P_total_centroid_lat_10_50,old_v1,old_v1,3,0.3341659232190495,0.3341659232190495,0.0019980019980019,0.0109890109890109,stable_lag_dominant,False,False,old_or_unlabeled
S4,V_strength,P_south_minus_main,old_v1,new_v1_1,3,-0.2597947497291781,0.2597947497291781,0.0079920079920079,0.0338123415046491,stable_lag_dominant,False,True,south_p_target;main_p_target
S4,V_pos_centroid_lat,P_south_band_share_18_24,old_v1,old_v1,1,-0.398865089101232,0.398865089101232,0.0009990009990009,0.007166746297181,stable_lag_dominant,False,False,south_p_target
S4,V_pos_centroid_lat,P_spread_lat,old_v1,old_v1,1,0.452115359358,0.452115359358,0.0009990009990009,0.007166746297181,stable_lag_dominant,False,False,old_or_unlabeled
S4,V_NS_diff,P_south_band_share_18_24,old_v1,old_v1,4,-0.2613285288484906,0.2613285288484906,0.0029970029970029,0.0154532967032967,stable_lag_dominant,False,False,south_p_target
S4,V_NS_diff,P_main_minus_south,old_v1,old_v1,3,0.2602673386188064,0.2602673386188064,0.0019980019980019,0.0109890109890109,stable_lag_dominant,False,False,south_p_target;main_p_target
S4,V_NS_diff,P_spread_lat,old_v1,old_v1,3,0.2904846499719221,0.2904846499719221,0.0009990009990009,0.007166746297181,stable_lag_dominant,False,False,old_or_unlabeled
S4,V_pos_south_edge_lat,P_spread_lat,new_v1_1,old_v1,3,0.1775764888339534,0.1775764888339534,0.0019980019980019,0.0109890109890109,stable_lag_dominant,True,False,old_or_unlabeled
S4,V_pos_centroid_lat_recomputed,P_spread_lat,new_v1_1,old_v1,4,0.2041625470145603,0.2041625470145603,0.0119880119880119,0.0439560439560439,stable_lag_dominant,True,False,old_or_unlabeled
S4,V_highlat_35_55_mean,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.4594465633734464,0.4594465633734464,0.0009990009990009,0.007166746297181,stable_lag_dominant,True,True,highlat_p_target
S4,V_highlat_35_55_mean,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.4016924791574447,0.4016924791574447,0.0009990009990009,0.007166746297181,stable_lag_dominant,True,True,highlat_p_target
S4,V_lowlat_20_30_mean,P_total_centroid_lat_10_50,new_v1_1,old_v1,2,0.3142090401931057,0.3142090401931057,0.0009990009990009,0.007166746297181,stable_lag_dominant,True,False,old_or_unlabeled
S4,V_lowlat_20_30_mean,P_main_28_35_mean,new_v1_1,new_v1_1,2,0.3399272465230384,0.3399272465230384,0.0009990009990009,0.007166746297181,stable_lag_dominant,True,True,main_p_target
S4,V_lowlat_20_30_mean,P_south_minus_main,new_v1_1,new_v1_1,3,-0.222807453574301,0.222807453574301,0.0189810189810189,0.0558763270627677,stable_lag_dominant,True,True,south_p_target;main_p_target
S4,V_high_minus_low_35_55_minus_20_30,P_main_28_35_mean,new_v1_1,new_v1_1,2,-0.2936884912831687,0.2936884912831687,0.0009990009990009,0.007166746297181,stable_lag_dominant,True,True,boundary_or_latband_v;main_p_target
S4,V_high_minus_low_35_55_minus_20_30,P_highlat_minus_main,new_v1_1,new_v1_1,3,0.2917999260711231,0.2917999260711231,0.0009990009990009,0.007166746297181,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target;main_p_target
S4,V_lowlat_weakening_proxy_20_30,P_main_28_35_mean,new_v1_1,new_v1_1,2,-0.3399272465230384,0.3399272465230384,0.0009990009990009,0.007166746297181,stable_lag_dominant,True,True,main_p_target
S4,V_lowlat_weakening_proxy_20_30,P_south_minus_main,new_v1_1,new_v1_1,3,0.222807453574301,0.222807453574301,0.0199800199800199,0.0558763270627677,stable_lag_dominant,True,True,south_p_target;main_p_target
T4,V_strength,P_main_band_share,old_v1,old_v1,4,0.4030011230727773,0.4030011230727773,0.0039960039960039,0.0126796280642434,stable_lag_dominant,False,False,main_p_target
T4,V_strength,P_spread_lat,old_v1,old_v1,2,0.3182311429658553,0.3182311429658553,0.0149850149850149,0.0380388841927303,stable_lag_dominant,False,False,old_or_unlabeled
T4,V_strength,P_total_centroid_lat_10_50,old_v1,old_v1,2,0.5683685220155472,0.5683685220155472,0.0009990009990009,0.0041208791208791,stable_lag_dominant,False,False,old_or_unlabeled
T4,V_strength,P_main_28_35_mean,old_v1,new_v1_1,2,0.5483459158225982,0.5483459158225982,0.0009990009990009,0.0041208791208791,stable_lag_dominant,False,True,main_p_target
T4,V_strength,P_highlat_minus_main,old_v1,new_v1_1,2,-0.4632294163742971,0.4632294163742971,0.0009990009990009,0.0041208791208791,stable_lag_dominant,False,True,highlat_p_target;main_p_target
T4,V_strength,P_south_minus_main,old_v1,new_v1_1,3,-0.4607966540960824,0.4607966540960824,0.0009990009990009,0.0041208791208791,stable_lag_dominant,False,True,south_p_target;main_p_target
T4,V_NS_diff,P_main_minus_south,old_v1,old_v1,2,0.4586153435490743,0.4586153435490743,0.0009990009990009,0.0041208791208791,stable_lag_dominant,False,False,south_p_target;main_p_target
T4,V_NS_diff,P_spread_lat,old_v1,old_v1,1,0.4189004403627473,0.4189004403627473,0.0009990009990009,0.0041208791208791,stable_lag_dominant,False,False,old_or_unlabeled
T4,V_pos_centroid_lat_recomputed,P_spread_lat,new_v1_1,old_v1,4,0.2770052440834605,0.2770052440834605,0.0219780219780219,0.0525561395126612,stable_lag_dominant,True,False,old_or_unlabeled
T4,V_highlat_35_55_mean,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.4724473181011359,0.4724473181011359,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,highlat_p_target
T4,V_highlat_35_55_mean,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.4919098728536161,0.4919098728536161,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,highlat_p_target
T4,V_lowlat_20_30_mean,P_spread_lat,new_v1_1,old_v1,2,0.3428530590766784,0.3428530590766784,0.0059940059940059,0.0173510699826489,stable_lag_dominant,True,False,old_or_unlabeled
T4,V_lowlat_20_30_mean,P_north_band_share_35_45,new_v1_1,old_v1,2,0.4866458820928089,0.4866458820928089,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,False,old_or_unlabeled
T4,V_lowlat_20_30_mean,P_total_centroid_lat_10_50,new_v1_1,old_v1,2,0.5964511325419887,0.5964511325419887,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,False,old_or_unlabeled
T4,V_lowlat_20_30_mean,P_main_28_35_mean,new_v1_1,new_v1_1,2,0.5760573148603969,0.5760573148603969,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,main_p_target
T4,V_lowlat_20_30_mean,P_highlat_minus_main,new_v1_1,new_v1_1,2,-0.4601054588924608,0.4601054588924608,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,highlat_p_target;main_p_target
T4,V_lowlat_20_30_mean,P_south_minus_main,new_v1_1,new_v1_1,2,-0.428202226278698,0.428202226278698,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,south_p_target;main_p_target
T4,V_lowlat_20_30_mean,P_south_plus_highlat_minus_main,new_v1_1,new_v1_1,2,-0.3711359433359035,0.3711359433359035,0.0029970029970029,0.010091948867459,stable_lag_dominant,True,True,highlat_p_target;south_p_target;main_p_target
T4,V_high_minus_low_35_55_minus_20_30,P_highlat_minus_main,new_v1_1,new_v1_1,2,0.4801723080462473,0.4801723080462473,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target;main_p_target
T4,V_lowlat_weakening_proxy_20_30,P_main_minus_south,new_v1_1,old_v1,3,-0.3230872701283241,0.3230872701283241,0.0139860139860139,0.0360576923076923,stable_lag_dominant,True,False,south_p_target;main_p_target
T4,V_lowlat_weakening_proxy_20_30,P_spread_lat,new_v1_1,old_v1,2,-0.3428530590766784,0.3428530590766784,0.0069930069930069,0.0195567144719687,stable_lag_dominant,True,False,old_or_unlabeled
T4,V_lowlat_weakening_proxy_20_30,P_north_band_share_35_45,new_v1_1,old_v1,2,-0.4866458820928089,0.4866458820928089,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,False,old_or_unlabeled
T4,V_lowlat_weakening_proxy_20_30,P_total_centroid_lat_10_50,new_v1_1,old_v1,2,-0.5964511325419887,0.5964511325419887,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,False,old_or_unlabeled
T4,V_lowlat_weakening_proxy_20_30,P_main_28_35_mean,new_v1_1,new_v1_1,2,-0.5760573148603969,0.5760573148603969,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,main_p_target
T4,V_lowlat_weakening_proxy_20_30,P_highlat_minus_main,new_v1_1,new_v1_1,2,0.4601054588924608,0.4601054588924608,0.0009990009990009,0.0041208791208791,stable_lag_dominant,True,True,highlat_p_target;main_p_target
S5,V_strength,P_main_band_share,old_v1,old_v1,3,0.3506045494942079,0.3506045494942079,0.0029970029970029,0.0079758950726692,stable_lag_dominant,False,False,main_p_target
S5,V_strength,P_north_band_share_35_45,old_v1,old_v1,3,0.2847082606562964,0.2847082606562964,0.0099900099900099,0.0214071642643071,stable_lag_dominant,False,False,old_or_unlabeled
S5,V_strength,P_total_centroid_lat_10_50,old_v1,old_v1,3,0.4286046516280846,0.4286046516280846,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,False,old_or_unlabeled
S5,V_strength,P_main_28_35_mean,old_v1,new_v1_1,3,0.5057871625985968,0.5057871625985968,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,True,main_p_target
S5,V_strength,P_highlat_minus_main,old_v1,new_v1_1,3,-0.4540181868061712,0.4540181868061712,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,True,highlat_p_target;main_p_target
S5,V_strength,P_south_minus_main,old_v1,new_v1_1,3,-0.3143339567311651,0.3143339567311651,0.0029970029970029,0.0079758950726692,stable_lag_dominant,False,True,south_p_target;main_p_target
S5,V_strength,P_south_plus_highlat_minus_main,old_v1,new_v1_1,3,-0.2998719078131432,0.2998719078131432,0.0059940059940059,0.0137362637362637,stable_lag_dominant,False,True,highlat_p_target;south_p_target;main_p_target
S5,V_pos_centroid_lat,P_main_28_35_mean,old_v1,new_v1_1,2,0.3849364228959137,0.3849364228959137,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,True,main_p_target
S5,V_pos_centroid_lat,P_highlat_minus_main,old_v1,new_v1_1,3,-0.3256226114246224,0.3256226114246224,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,True,highlat_p_target;main_p_target
S5,V_NS_diff,P_main_band_share,old_v1,old_v1,2,0.4253093697074022,0.4253093697074022,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,False,main_p_target
S5,V_NS_diff,P_main_minus_south,old_v1,old_v1,2,0.3428657560315835,0.3428657560315835,0.0049950049950049,0.0116081101996594,stable_lag_dominant,False,False,south_p_target;main_p_target
S5,V_NS_diff,P_spread_lat,old_v1,old_v1,2,0.3756474581520989,0.3756474581520989,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,False,old_or_unlabeled
S5,V_NS_diff,P_main_28_35_mean,old_v1,new_v1_1,2,0.4882128191232858,0.4882128191232858,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,True,main_p_target
S5,V_NS_diff,P_highlat_minus_main,old_v1,new_v1_1,3,-0.4206165005581351,0.4206165005581351,0.0009990009990009,0.0032967032967032,stable_lag_dominant,False,True,highlat_p_target;main_p_target
S5,V_pos_north_edge_lat,P_spread_lat,new_v1_1,old_v1,5,0.3532244750952884,0.3532244750952884,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,boundary_or_latband_v
S5,V_pos_north_edge_lat,P_total_centroid_lat_10_50,new_v1_1,old_v1,4,0.2964703462373907,0.2964703462373907,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,boundary_or_latband_v
S5,V_pos_north_edge_lat,P_main_28_35_mean,new_v1_1,new_v1_1,5,0.2438017348983472,0.2438017348983472,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,boundary_or_latband_v;main_p_target
S5,V_pos_north_edge_lat,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3808870745955011,0.3808870745955011,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
S5,V_pos_north_edge_lat,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.3507327836816301,0.3507327836816301,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
S5,V_pos_band_width,P_spread_lat,new_v1_1,old_v1,5,0.3211743699770432,0.3211743699770432,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,boundary_or_latband_v
S5,V_pos_band_width,P_north_band_share_35_45,new_v1_1,old_v1,5,0.2543246053607056,0.2543246053607056,0.0019980019980019,0.0058869701726844,stable_lag_dominant,True,False,boundary_or_latband_v
S5,V_pos_band_width,P_total_centroid_lat_10_50,new_v1_1,old_v1,4,0.2628603278079089,0.2628603278079089,0.0069930069930069,0.0158061116965226,stable_lag_dominant,True,False,boundary_or_latband_v
S5,V_pos_band_width,P_main_28_35_mean,new_v1_1,new_v1_1,5,0.2455152391006182,0.2455152391006182,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,boundary_or_latband_v;main_p_target
S5,V_pos_band_width,P_highlat_40_60_mean,new_v1_1,new_v1_1,2,0.2990243115295746,0.2990243115295746,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
S5,V_pos_band_width,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.3390600136228565,0.3390600136228565,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
S5,V_pos_centroid_lat_recomputed,P_spread_lat,new_v1_1,old_v1,5,0.2638520944006211,0.2638520944006211,0.0089910089910089,0.01951995373048,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_pos_centroid_lat_recomputed,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3276248704790323,0.3276248704790323,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,highlat_p_target
S5,V_highlat_35_55_mean,P_spread_lat,new_v1_1,old_v1,4,0.4025308552816654,0.4025308552816654,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_highlat_35_55_mean,P_north_band_share_35_45,new_v1_1,old_v1,3,0.2967369506104631,0.2967369506104631,0.0029970029970029,0.0079758950726692,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_highlat_35_55_mean,P_total_centroid_lat_10_50,new_v1_1,old_v1,4,0.3169807931900359,0.3169807931900359,0.0039960039960039,0.0095556617295747,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_highlat_35_55_mean,P_main_28_35_mean,new_v1_1,new_v1_1,5,0.3158232918052619,0.3158232918052619,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,main_p_target
S5,V_highlat_35_55_mean,P_highlat_40_60_mean,new_v1_1,new_v1_1,2,0.4928699632810242,0.4928699632810242,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,highlat_p_target
S5,V_highlat_35_55_mean,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.4775137694725671,0.4775137694725671,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,highlat_p_target
S5,V_lowlat_20_30_mean,P_main_band_share,new_v1_1,old_v1,2,0.4491448764609311,0.4491448764609311,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,main_p_target
S5,V_lowlat_20_30_mean,P_main_minus_south,new_v1_1,old_v1,2,0.3193361129993429,0.3193361129993429,0.0029970029970029,0.0079758950726692,stable_lag_dominant,True,False,south_p_target;main_p_target
