window,source_variable,target_variable,source_family,target_family,source_index_type,target_index_type,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,evidence_tier,lead_lag_label,lead_lag_group,lag_vs_tau0_label,forward_vs_reverse_label,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_neg_used,same_day_coupling_detected,failure_reason,risk_note
S2,V_pos_centroid_lat_recomputed,P_south_band_share_18_24,V,P,new_v1_1,old_v1,3,-0.257207740145385,0.257207740145385,-0.1525291664907346,0.1525291664907346,0.0029970029970029,0.0055562415112976,0.0083499989691359,Tier1a_audit_stable_clear_leadlag,lead_lag_yes_clear,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0990086360685741,0.1734293252596778,False,,
S2,V_pos_centroid_lat_recomputed,P_main_minus_south,V,P,new_v1_1,old_v1,3,0.2297102104042344,0.2297102104042344,0.1388125754795368,0.1388125754795368,0.0099900099900099,0.0161603102779573,0.0236605499763394,Tier4c_ambiguous_direction_uncertain,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,stable_lag_dominant,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0733540286467212,0.1165623106281225,False,direction_difference_not_stable,direction_uncertain
S2,V_pos_centroid_lat_recomputed,P_spread_lat,V,P,new_v1_1,old_v1,2,0.3399748145018196,0.3399748145018196,0.2794696419453017,0.2794696419453017,0.0009990009990009,0.0021407164264307,0.0033563721346526,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0468196205404829,0.1346808576592906,True,,same_day_coupling_present
S2,V_pos_centroid_lat_recomputed,P_north_band_share_35_45,V,P,new_v1_1,old_v1,2,0.3446612033187899,0.3446612033187899,0.291858338626649,0.291858338626649,0.0009990009990009,0.0021407164264307,0.0033563721346526,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0370550338052921,0.1229165809807976,True,,same_day_coupling_present
S2,V_pos_centroid_lat_recomputed,P_north_minus_main_35_45,V,P,new_v1_1,old_v1,1,0.0263119672254468,0.0263119672254468,0.0399363144688337,0.0399363144688337,0.8691308691308691,0.8907241826496485,0.8852258852258852,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0268164588296301,-0.1012679025277842,False,positive_lag_not_supported,
S2,V_pos_centroid_lat_recomputed,P_total_centroid_lat_10_50,V,P,new_v1_1,old_v1,2,0.2976218695152404,0.2976218695152404,0.2519706868132608,0.2519706868132608,0.0019980019980019,0.0038333759263991,0.0059459578497654,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,lag_tau0_close_or_coupled,stable_forward_over_reverse,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0308341545803506,0.0979368739460329,True,,same_day_coupling_present
S2,V_pos_centroid_lat_recomputed,P_main_28_35_mean,V,P,new_v1_1,new_v1_1,2,0.2426686872597801,0.2426686872597801,0.1250638356782524,0.1250638356782524,0.0079920079920079,0.0135946527699105,0.0196167468894741,Tier1a_audit_stable_clear_leadlag,lead_lag_yes_clear,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1104039625841914,0.1814959623722864,False,,
S2,V_pos_centroid_lat_recomputed,P_south_10_25_mean,V,P,new_v1_1,new_v1_1,1,-0.1287498798526019,0.1287498798526019,-0.1469194808452056,0.1469194808452056,0.1858141858141858,0.2358410819949281,0.2658324334624912,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0343573335792634,-0.0754133074910488,False,positive_lag_not_supported,
S2,V_pos_centroid_lat_recomputed,P_scs_10_20_mean,V,P,new_v1_1,new_v1_1,1,-0.0486289385482568,0.0486289385482568,-0.0821373508676019,0.0821373508676019,0.6783216783216783,0.7220843672456575,0.7174556213017752,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,reverse_competitive,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0485851581024101,-0.1594249913096419,False,positive_lag_not_supported,
S2,V_pos_centroid_lat_recomputed,P_highlat_40_60_mean,V,P,new_v1_1,new_v1_1,2,0.2981822311380039,0.2981822311380039,0.2218759794285043,0.2218759794285043,0.0009990009990009,0.0021407164264307,0.0033563721346526,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0628497068451603,0.1523246177401513,True,,same_day_coupling_present
S2,V_pos_centroid_lat_recomputed,P_highlat_35_60_mean,V,P,new_v1_1,new_v1_1,2,0.367015418388625,0.367015418388625,0.2355168352638477,0.2355168352638477,0.0009990009990009,0.0021407164264307,0.0033563721346526,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1199228451897529,0.2251540914052746,True,,same_day_coupling_present
S2,V_pos_centroid_lat_recomputed,P_highlat_minus_main,V,P,new_v1_1,new_v1_1,2,-0.1582530208261016,0.1582530208261016,-0.0625615954046052,0.0625615954046052,0.0749250749250749,0.1047681132426895,0.1267240731933215,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,stable_lag_dominant,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0765806047274316,0.0885227970205699,False,positive_lag_not_supported,
S2,V_pos_centroid_lat_recomputed,P_south_minus_main,V,P,new_v1_1,new_v1_1,2,-0.19868815260325,0.19868815260325,-0.1628965363278952,0.1628965363278952,0.0299700299700299,0.0445500445500445,0.0593406593406593,Tier4c_ambiguous_direction_uncertain,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0222132515624829,0.0397790485122589,False,direction_difference_not_stable,direction_uncertain
S2,V_pos_centroid_lat_recomputed,P_south_plus_highlat_minus_main,V,P,new_v1_1,new_v1_1,2,-0.1548741470982314,0.1548741470982314,-0.1304795408829084,0.1304795408829084,0.1048951048951049,0.1384615384615384,0.1657119476268412,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0124567996616985,-0.006654803711346,False,positive_lag_not_supported,
