year,mode,event_id,domain,diff_norm,diff_abs_mean,diff_mean,diff_max,diff_min
1997,raw,H45,profile,260.4441424865618,23.58600076112069,-23.58600076112069,-6.805513408229987,-59.74893544374863
1998,raw,H45,profile,48.31891328452269,4.478340431841916,1.5151702140831578,10.90818462949808,-5.52760100561717
1999,raw,H45,profile,141.88491302541843,12.848360754945725,12.764680619534907,27.030041851397538,-1.9989170603405586
2000,raw,H45,profile,111.40825020086127,11.90302341714042,11.90302341714042,16.19246632249342,6.746718113306276
2001,raw,H45,profile,51.52364830064738,4.408253909095242,-1.0227583116806551,17.943776140309335,-6.424216194257872
2002,raw,H45,profile,202.41044323066637,20.59022920650015,-20.59022920650015,-4.933988769082796,-37.96150054791521
2003,raw,H45,profile,93.87640174804001,8.345303432568093,-8.345303432568093,-1.9286627371011642,-19.358579132948734
2004,raw,H45,profile,183.49369473952478,18.458836709902055,-18.458836709902055,-3.8204231367294486,-39.20230592950096
2005,raw,H45,profile,200.91290143820248,18.305591887834392,17.771147226841048,33.994586983112484,-2.609641783603132
2006,raw,H45,profile,104.4410357408,10.119964288583256,-9.708627622854525,3.431422378077634,-16.305566652856665
2007,raw,H45,profile,157.73444519049067,15.02978997075438,-14.943654418733573,1.1886044616979061,-25.71863241344541
2008,raw,H45,profile,132.0148322684868,13.759834117171735,13.759834117171735,27.547779934465325,8.093901102645782
2009,raw,H45,profile,132.80726875348498,13.623343894908421,4.895453626837696,19.37680168607255,-22.879611433044975
2010,raw,H45,profile,189.4239782827585,17.392071074240683,17.392071074240683,41.43742702683808,4.623996086575978
2011,raw,H45,profile,84.92708834498683,8.1274558760568,-7.514658013921489,5.3443287410683435,-15.137958621190569
2012,raw,H45,profile,38.082404401253314,3.295177645718378,2.8058551923733717,8.144093411027916,-1.479136513393983
2013,raw,H45,profile,89.61452496874888,9.701174768684579,9.701174768684579,12.560313943770089,5.141655143408563
2014,raw,H45,profile,35.937109259472294,3.0892363073447107,-1.912223247231449,2.221283883759505,-8.629375251090366
2015,raw,H45,profile,48.85953355250233,4.7622462710521685,-2.0002603970156123,7.807564615437062,-8.273925220780264
2016,raw,H45,profile,52.345650833950856,5.278688613090161,-2.8966924255244515,15.410094598327072,-6.73050697403727
2017,raw,H45,profile,136.18081935611784,13.719057284116243,-7.7982697199885465,31.993244209674796,-19.431382136349384
2018,raw,H45,profile,62.55659952464453,5.537498945763306,0.4351793742901246,16.777977529198218,-7.8296201091167354
2019,raw,H45,profile,98.91062197423109,8.123912468640277,4.2373896810084055,25.06927876958499,-5.1456546555756315
2020,raw,H45,profile,156.0470609385703,15.30516192034862,-15.301946863791713,0.13020979055474813,-24.46776301276259
2021,raw,H45,profile,90.61257400041418,7.90854594981804,7.7572953510979525,17.40573817902026,-0.7043866174171026
2022,raw,H45,profile,74.78561023033457,5.77428539663478,-4.931997007650592,2.185530957658955,-18.13118097254496
2023,raw,H45,profile,120.97718285646518,11.757304820961004,11.757304820961004,23.516106891894903,2.1771855630165367
1979,raw,H57,object_domain_spatial,1565.4848571330576,11.718656319902351,3.1884106900054086,56.15744357638869,-20.336778428820253
1980,raw,H57,object_domain_spatial,690.6171651375729,5.1174293281683205,1.5807869753161765,30.885430230035126,-11.519992404514596
1981,raw,H57,object_domain_spatial,726.7419655712896,5.805542786532283,-0.42988255039389567,15.049872504340783,-22.510226779513687
1982,raw,H57,object_domain_spatial,1364.7457143341812,11.57809181465503,3.3867832303153937,43.48014322916697,-24.987575954860404
1983,raw,H57,object_domain_spatial,733.6195993383582,5.781507633415384,-0.21971989498574263,17.303168402777374,-15.235989040799723
1984,raw,H57,object_domain_spatial,1337.1710509903694,11.36789442949637,10.169580211253864,29.50195312499909,-6.718573676214874
1985,raw,H57,object_domain_spatial,821.3892837344446,5.905588260972338,1.116172056121678,16.57784016926962,-31.887112087672904
1986,raw,H57,object_domain_spatial,906.4032578387207,6.245278487927557,0.6468809924595771,49.58831108940922,-11.75565592447947
1987,raw,H57,object_domain_spatial,1033.6117841053758,9.413659026819042,4.756905713908611,14.65877278645894,-24.367404513889596
1988,raw,H57,object_domain_spatial,1546.1040879883033,12.469817390429363,-2.6117359684611863,42.215847439235404,-32.169135199651464
1989,raw,H57,object_domain_spatial,1378.7016381694798,11.059817476893917,-0.08083191530333135,35.42460123697947,-28.214206271701187
1990,raw,H57,object_domain_spatial,1623.6056622300994,13.656100739293107,-4.964137410034782,55.22294108072856,-23.139865451388687
1991,raw,H57,object_domain_spatial,930.2692921290827,6.8680132504681755,4.142344642987471,25.750135633680657,-18.895819769966693
1992,raw,H57,object_domain_spatial,2921.016389440385,19.529260847173855,15.095917196768646,92.52804904513687,-9.741604275172904
1993,raw,H57,object_domain_spatial,1312.4025487891226,10.727760115922763,-9.361881906481965,9.214287651910126,-27.757147894963964
1994,raw,H57,object_domain_spatial,1743.5338553594668,15.031408377681581,-14.874898823446399,4.482109917534217,-41.415106879339874
1995,raw,H57,object_domain_spatial,1329.280079920067,11.65064977791117,10.595396640764065,35.911810980902374,-9.52958170572947
1996,raw,H57,object_domain_spatial,2060.404968038057,17.660402543935955,17.647238720237585,48.051825629339874,-1.4530300564238132
1997,raw,H57,object_domain_spatial,2353.845865918874,17.946231992840236,17.51490453066145,72.04741753472263,-14.646837022569343
1998,raw,H57,object_domain_spatial,1513.0124180134449,12.430364721831644,4.20632469830176,39.84191894531341,-31.066351996527374
1999,raw,H57,object_domain_spatial,1523.1282872737004,13.01362163200024,-1.1241041783576449,34.863213433160126,-24.17041015625
2000,raw,H57,object_domain_spatial,1634.2880945322343,14.077994458982879,11.985807463820825,29.03987630208394,-11.002020941838964
2001,raw,H57,object_domain_spatial,1647.5091434623105,14.509497252707344,13.862336256477866,32.627617730035126,-9.602308485242247
2002,raw,H57,object_domain_spatial,973.923247299746,8.096030651069572,-0.027041344046433668,35.96446397569434,-13.830919053820253
2003,raw,H57,object_domain_spatial,1129.1574628056715,9.75371057547806,-3.673224727414086,28.913560655381843,-20.862196180555657
2004,raw,H57,object_domain_spatial,3360.7426447144244,27.53548485549279,25.961697384892965,82.48589409722172,-12.685940212671994
2005,raw,H57,object_domain_spatial,905.167090769795,8.110811297157186,-3.5387402478816408,34.34208170572856,-12.825018988715783
2006,raw,H57,object_domain_spatial,999.6938409705402,7.460254504637958,-5.623206715438442,20.988945855035126,-25.52705891927053
2007,raw,H57,object_domain_spatial,1055.1202458744265,9.344452408373678,6.6376584405095365,18.54654947916788,-21.223809136284217
2008,raw,H57,object_domain_spatial,816.3205539480409,6.83072942268372,-6.81034936130694,1.667236328125,-24.40262858072947
2009,raw,H57,object_domain_spatial,2462.0085806143757,22.020701831906333,-21.808419589213376,4.303236219617247,-41.883816189235404
2010,raw,H57,object_domain_spatial,1338.6955066525236,9.277018631874567,-6.875485999238573,13.910671657985404,-41.3782958984375
2011,raw,H57,object_domain_spatial,1303.543882657785,11.913920955785313,6.280775005342866,22.049614800347626,-27.610405815972626
2012,raw,H57,object_domain_spatial,929.318301500366,7.707814377089309,6.725122682262441,19.77526855468841,-12.95353190104106
2013,raw,H57,object_domain_spatial,791.593832807857,6.91987095251716,2.110203273273999,14.967583550347626,-14.764512803819343
2014,raw,H57,object_domain_spatial,862.7398057580176,4.838859310478173,1.9750843655055037,49.36387803819525,-12.984768337673813
2015,raw,H57,object_domain_spatial,1394.837382469882,11.47916293850488,8.842511904322224,36.36971028645803,-9.390489366320253
2016,raw,H57,object_domain_spatial,1375.4226299557934,9.999501728549603,0.736712102136772,13.637274848091693,-59.60213216145894
2017,raw,H57,object_domain_spatial,953.6367642652757,7.3358843467091495,1.0552401467036934,16.65327962239553,-40.470458984375
2018,raw,H57,object_domain_spatial,943.6442541942789,7.37363111559133,6.524439554878626,23.438503689236313,-5.98343912760447
2019,raw,H57,object_domain_spatial,1087.923448307965,8.778103839706612,7.0006615466689155,25.07609049479197,-12.902398003472626
2020,raw,H57,object_domain_spatial,1487.6160846027617,12.481034648699664,12.28152373204416,28.3055419921875,-3.559217664929747
2021,raw,H57,object_domain_spatial,822.2944748800696,7.079011070852487,-1.851794052889481,19.11686197916606,-15.887030707464874
2022,raw,H57,object_domain_spatial,1086.934885125817,8.813333436515132,8.585243810044723,23.27583821614553,-3.36971028645803
2023,raw,H57,object_domain_spatial,2351.839763015128,20.198629712894665,5.282954001037762,40.57911512586816,-64.08649359808896
1979,raw,H57,profile,122.20939019245336,10.070301669786936,3.188410690005408,35.14909750918267,-7.319708313604769
1980,raw,H57,profile,27.3014596539391,2.459436798640604,1.5807869753161763,6.852278668252093,-2.752125525496403
1981,raw,H57,profile,31.036000983030252,2.9645411336972907,-0.4298825503938954,4.812194319795949,-10.392679570025589
1982,raw,H57,profile,51.043012852219874,5.3320457308777955,3.386783230315393,7.5789102181258485,-6.316644337551668
1983,raw,H57,profile,40.336347263039436,3.9893461120880183,-0.21971989498574296,4.388173505294429,-8.160650696417239
1984,raw,H57,profile,100.56955664783477,10.169580211253862,10.169580211253862,17.10009967394117,2.21812092874773
1985,raw,H57,profile,51.50221368895471,4.929499375905163,1.116172056121678,9.908841948425986,-7.838510056172671
1986,raw,H57,profile,30.890834350298192,3.0688441315179964,0.6468809924595765,9.407621581582953,-4.0264963197313675
1987,raw,H57,profile,79.08313547884765,8.188224820244484,4.756905713908611,12.202870770919391,-8.383161672657014
1988,raw,H57,profile,105.73051247355788,10.73968007041294,-2.6117359684611854,12.624794307600045,-17.068017376355872
1989,raw,H57,profile,89.41455160662842,8.015778492599505,-0.08083191530333114,26.713411861871545,-13.094352953361694
1990,raw,H57,profile,98.12249397509059,10.054463194468813,-4.964137410034784,16.674165751980016,-13.99970530500317
1991,raw,H57,profile,67.91070956751355,6.031252817571405,4.142344642987471,13.969438032670553,-3.3464093168904734
1992,raw,H57,profile,251.88030105621297,19.23054407713498,15.09591719676865,65.32678659822653,-6.169682666508928
1993,raw,H57,profile,111.53099657168143,10.359352416528607,-9.361881906481965,3.2494218194014373,-18.573384995193514
1994,raw,H57,profile,139.84010052270554,14.874898823446403,-14.874898823446403,-5.5579487614067835,-22.379326266033907
1995,raw,H57,profile,113.07040436560165,10.842102841666353,10.595396640764065,21.74357073935372,-2.1878461461201892
1996,raw,H57,profile,181.36639719659138,17.647238720237585,17.647238720237585,39.590314768781624,2.114635905396321
1997,raw,H57,profile,173.05923078597573,17.51490453066145,17.51490453066145,31.394388554400575,9.428688406615827
1998,raw,H57,profile,107.49680677922578,10.862373709696222,4.20632469830176,13.31288728460024,-26.75698973040063
1999,raw,H57,profile,93.41392510360872,8.94760286726252,-1.1241041783576455,24.324113157498296,-8.625920291336634
2000,raw,H57,profile,144.68648832252384,13.612091468198921,11.985807463820827,26.029375901235323,-7.668158525058851
2001,raw,H57,profile,141.3175966429949,14.165358867925713,13.862336256477864,23.47702544801711,-5.036050647633947
2002,raw,H57,profile,58.02563197812882,4.911832266298556,-0.027041344046433494,18.936650552040394,-5.355657852495088
2003,raw,H57,profile,78.32927104890942,8.042352667807249,-3.6732247274140852,11.280654108557075,-11.974428455363253
2004,raw,H57,profile,290.8451996248034,26.154062231915557,25.961697384892965,63.608167411867264,-2.468555629089227
2005,raw,H57,profile,75.25144041471543,7.648603869565117,-3.5387402478816417,17.627151979668895,-9.362262428080589
2006,raw,H57,profile,69.25197788375544,5.966074895852819,-5.623206715438442,5.722520728413445,-15.052088265467184
2007,raw,H57,profile,71.11645500006033,6.637658440509536,6.637658440509536,12.340043501420523,0.015933594646848487
2008,raw,H57,profile,65.26909583206012,6.81034936130694,-6.81034936130694,-0.7438478356004099,-12.688608497080212
2009,raw,H57,profile,216.08644529244083,21.808419589213372,-21.808419589213372,-3.278996126929824,-33.59634811359332
2010,raw,H57,profile,77.8550237730993,7.384645732908223,-6.875485999238573,3.125041362667804,-13.657522378436317
2011,raw,H57,profile,102.37435989614637,10.783275323191477,6.280775005342865,15.366571543739997,-11.534820752805034
2012,raw,H57,profile,68.36950460431193,6.725122682262441,6.725122682262441,13.115564603779324,0.623441109425239
2013,raw,H57,profile,59.67521654304964,5.681416499372678,2.110203273273999,11.051092198619706,-8.65242008598052
2014,raw,H57,profile,39.693393707825315,3.480272043106613,1.9750843655055035,11.393464563963459,-3.882346301258336
2015,raw,H57,profile,119.94989698855069,10.931412844556316,8.842511904322226,25.08211498418127,-6.38137657648924
2016,raw,H57,profile,82.10700334259796,7.505482123500276,0.736712102136772,9.054494922592424,-23.350697919357028
2017,raw,H57,profile,72.76650654004932,7.29250144415757,1.0552401467036936,9.376969042340978,-16.920037892239108
2018,raw,H57,profile,66.00803610882137,6.524439554878626,6.524439554878626,11.133728868048301,0.865184941567733
2019,raw,H57,profile,73.43125832094378,7.413015026313133,7.000661546668914,11.906526087400989,-4.045391660748104
2020,raw,H57,profile,125.73838497312954,12.391550991521648,12.28152373204416,20.7752201301007,-1.4754133128156182
2021,raw,H57,profile,69.95423353551227,6.667611391716847,-1.8517940528894812,15.792116948067333,-11.763178885804127
2022,raw,H57,profile,94.18445581418594,8.657901564594642,8.585243810044723,17.52254702565436,-0.8579931057736547
2023,raw,H57,profile,186.38458903528362,18.11341720335588,5.282954001037764,34.94459801315705,-17.48819673116097
1979,local_background_removed,H18,object_domain_spatial,1060.8708705963352,8.120920056865971,7.885325307640807,38.40552636566005,-6.222734573674559
1980,local_background_removed,H18,object_domain_spatial,2109.153953686459,18.1520713108663,18.1520713108663,48.45698559302838,2.355857884939514
1981,local_background_removed,H18,object_domain_spatial,450.0644235019932,3.8854841009919454,-0.46440047917840616,10.306337455068629,-9.257064795457392
1982,local_background_removed,H18,object_domain_spatial,896.4662129394022,6.48714255887144,6.202123190652161,32.16009932206099,-6.507902858776898
1983,local_background_removed,H18,object_domain_spatial,662.8479144781105,4.55591879162758,-1.7445465676783394,11.211289765502904,-27.686472431593963
1984,local_background_removed,H18,object_domain_spatial,719.556236227939,5.902426721626687,0.02172344689676605,15.12416900491423,-14.898493472772559
1985,local_background_removed,H18,object_domain_spatial,773.9190749219001,6.859313195476947,-3.068158498040112,18.240028632078563,-12.770650132348775
1986,local_background_removed,H18,object_domain_spatial,435.5486730505402,3.7673874865974986,-2.1357659051649454,12.777169718616541,-7.485770498643247
1987,local_background_removed,H18,object_domain_spatial,1595.8911326850885,12.06812786836316,10.994989411252607,37.216699256957156,-6.535462094398746
1988,local_background_removed,H18,object_domain_spatial,2093.9796726351187,15.086088354210803,-14.905971278303443,2.0542301661538795,-50.14399616557782
1989,local_background_removed,H18,object_domain_spatial,649.8483282968342,5.1094865319413065,-4.882351969204848,3.9724165031412015,-16.3817453876907
1990,local_background_removed,H18,object_domain_spatial,1597.5265537141527,14.213560575966971,14.112328905621276,27.144205920201088,-4.513632713162213
1991,local_background_removed,H18,object_domain_spatial,621.9577481767906,5.249652425602786,-3.588296408142783,15.811159901029615,-11.669252876198218
1992,local_background_removed,H18,object_domain_spatial,3059.23664655705,26.47195325273838,26.47109538504358,63.10861793482153,-1.0966326932948611
1993,local_background_removed,H18,object_domain_spatial,662.4834997638463,5.239663779133054,-4.449023216711377,13.347681466403337,-25.914931701755755
1994,local_background_removed,H18,object_domain_spatial,951.1119650623148,8.834275267105776,-7.567750250993931,14.520635040713668,-19.248383666801242
1995,local_background_removed,H18,object_domain_spatial,389.2221839998807,2.1835552072424775,-1.3823368568313175,5.204027059492528,-16.939128368300498
1996,local_background_removed,H18,object_domain_spatial,1384.1185979887364,12.65175998425353,-7.450831753593341,34.317038761431064,-22.257498823235103
1997,local_background_removed,H18,object_domain_spatial,952.7613821459393,8.124668685638273,0.20136032888610642,17.00521291813245,-22.78061787063597
1998,local_background_removed,H18,object_domain_spatial,1780.7934085734837,16.19926515952697,16.168853569965087,32.897128921533806,-2.8950606034206405
1999,local_background_removed,H18,object_domain_spatial,1178.4346088232805,10.626022477710395,-8.905685722871594,18.414901900554085,-20.687189952868856
2000,local_background_removed,H18,object_domain_spatial,748.8590027553847,6.603489113854778,6.348441785169882,15.531798456755855,-8.558306435837379
2001,local_background_removed,H18,object_domain_spatial,494.8632341056673,3.89076886589072,0.6328152052825384,13.791269126259753,-13.135685641626822
2002,local_background_removed,H18,object_domain_spatial,596.0219716732887,4.980961618857209,-2.481105393782447,21.993297212747486,-9.214494732064107
2003,local_background_removed,H18,object_domain_spatial,488.1379277159077,4.11272932967525,-0.4110987851737179,9.058148069187796,-12.755681905014132
2004,local_background_removed,H18,object_domain_spatial,1166.8655374330792,10.513301301988106,6.988941930148168,24.20880843328227,-27.179914447623027
2005,local_background_removed,H18,object_domain_spatial,374.4212092058608,3.260348755118602,3.1017581408021533,7.827677026787729,-5.251987702036734
2006,local_background_removed,H18,object_domain_spatial,565.6347628736559,3.3630357892353184,-1.2416225773616758,6.737731264976683,-36.67586071987609
2007,local_background_removed,H18,object_domain_spatial,1835.3922745343905,14.309239557691933,14.185179104746172,39.83893271194087,-1.9052149812944172
2008,local_background_removed,H18,object_domain_spatial,823.9029888287516,6.599639813935965,-5.017771756745643,15.884413741563119,-30.079846210509636
2009,local_background_removed,H18,object_domain_spatial,1196.3023186223413,10.454984135225988,8.910773246876277,23.239152362088717,-15.161277997848096
2010,local_background_removed,H18,object_domain_spatial,744.7359038788771,5.577085025322434,-2.367483808518225,23.671920083871555,-20.084403884242565
2011,local_background_removed,H18,object_domain_spatial,744.6713372863893,4.719690347753168,-4.5795596793477475,2.6094009805365204,-27.27436897862841
2012,local_background_removed,H18,object_domain_spatial,864.6707931768315,6.600003649265243,2.9439414231420327,22.62115698203935,-9.494192204005167
2013,local_background_removed,H18,object_domain_spatial,984.2262416307202,8.970372181088237,6.5946334192292735,18.881804034931143,-21.669441235084626
2014,local_background_removed,H18,object_domain_spatial,310.3714649565044,2.2813959403987054,0.7288514742646954,9.627517437524403,-12.04642167785348
2015,local_background_removed,H18,object_domain_spatial,1821.15262206788,14.534858209921635,11.41776851934916,37.977390247518066,-13.884192907008275
2016,local_background_removed,H18,object_domain_spatial,991.0667681973345,8.366133392791541,4.148467904436525,20.469554441449066,-12.118466659331377
2017,local_background_removed,H18,object_domain_spatial,728.4134557157362,6.669797787132823,-6.200840055854907,11.668908634096073,-13.721400587771564
2018,local_background_removed,H18,object_domain_spatial,684.701955413091,6.278102137929027,-2.724617937469237,11.560091833553429,-11.900316695092776
2019,local_background_removed,H18,object_domain_spatial,1269.1102727574566,10.297354533224444,10.236565717884217,32.211511555226,-2.600388409013268
2020,local_background_removed,H18,object_domain_spatial,1162.111562561816,9.341956812836012,2.9204380253868236,28.61091434675752,-37.619459841731995
2021,local_background_removed,H18,object_domain_spatial,1989.0853359120256,16.417012723458743,-3.1924751156800855,56.208755517042846,-35.529502235854885
2022,local_background_removed,H18,object_domain_spatial,1849.6512991204015,15.108223460577408,14.29542852098537,41.55693710876379,-8.310055155149488
2023,local_background_removed,H18,object_domain_spatial,813.4693579207484,6.350897539094749,2.1503312564299457,26.08698130624054,-8.433647812438792
1979,local_background_removed,H18,profile,85.13941538687263,7.885325307640807,7.885325307640807,27.798674914672166,4.60769786925257
1980,local_background_removed,H18,profile,181.00267039261323,18.1520713108663,18.1520713108663,34.6946799980413,7.256915609459747
1981,local_background_removed,H18,profile,36.72614649173885,3.6626589080023226,-0.46440047917840604,6.770284920783217,-6.214893762847487
1982,local_background_removed,H18,profile,72.20995581517164,6.202123190652161,6.202123190652161,22.791259642479442,2.939291447631995
1983,local_background_removed,H18,profile,29.82754911884472,2.862941370206378,-1.7445465676783394,2.6739107240327122,-5.577069040249444
1984,local_background_removed,H18,profile,55.84243052012553,5.5388659165639424,0.021723446896765673,6.616367919552443,-10.395808724764123
1985,local_background_removed,H18,profile,61.93259667169881,6.395100079417542,-3.068158498040113,8.626938688562243,-9.189293313759539
1986,local_background_removed,H18,profile,35.575325181507274,3.4387674912102675,-2.135765905164945,6.065741245531885,-6.495947636324434
1987,local_background_removed,H18,profile,137.21279537224206,11.718717715714206,10.994989411252607,24.469387944041,-1.8096299796364408
1988,local_background_removed,H18,profile,175.30823885777588,15.014356553506023,-14.905971278303443,1.049217886718732,-36.77380646592254
1989,local_background_removed,H18,profile,48.93039384210804,4.882351969204848,-4.882351969204848,-1.9209110393862223,-9.091513870928626
1990,local_background_removed,H18,profile,129.35159914556903,14.112328905621276,14.112328905621276,17.058079630304864,7.209404217367208
1991,local_background_removed,H18,profile,46.44630771823762,4.7519613525907385,-3.5882964081427833,9.400221658367636,-7.425262002401236
1992,local_background_removed,H18,profile,255.9487369533175,26.471095385043583,26.471095385043583,39.10820970917756,7.2684926569179655
1993,local_background_removed,H18,profile,45.37972954048842,4.449023216711377,-4.449023216711377,-0.7018850798669389,-13.118958750196503
1994,local_background_removed,H18,profile,82.19053489485954,8.363404501635777,-7.56775025099393,6.567488027671408,-12.853638391557997
1995,local_background_removed,H18,profile,29.997524849514658,1.7957565259149812,-1.3823368568313172,0.9073816389552988,-11.619656612401265
1996,local_background_removed,H18,profile,119.15882088524428,12.398276477283204,-7.45083175359334,22.944279742118486,-16.800907393585636
1997,local_background_removed,H18,profile,59.825734891874106,6.01683681380767,0.20136032888610633,10.414699122595472,-7.260523395895723
1998,local_background_removed,H18,profile,147.39246151836412,16.168853569965083,16.168853569965083,19.66548784089443,9.425310606970045
1999,local_background_removed,H18,profile,94.52560027896054,10.04778639437878,-8.905685722871596,11.489662998977849,-12.762742590886695
2000,local_background_removed,H18,profile,65.15945789900957,6.486479020473693,6.348441785169881,11.427555109933104,-3.013999512988174
2001,local_background_removed,H18,profile,27.484094804696344,2.5474695331198767,0.6328152052825381,6.240608018871616,-2.9093784695446
2002,local_background_removed,H18,profile,31.812129759849512,3.360024235182314,-2.481105393782447,5.283723199883515,-4.6862185672143015
2003,local_background_removed,H18,profile,30.45169377159977,3.069148972742367,-0.41109878517371784,4.595531122358144,-5.972943519956725
2004,local_background_removed,H18,profile,78.5003803209344,7.539697644323635,6.988941930148166,14.035854001689584,-5.833241795202778
2005,local_background_removed,H18,profile,31.7148686452271,3.137539545490636,3.1017581408021533,6.502850953340394,-1.2377234910247046
2006,local_background_removed,H18,profile,29.96654602700718,2.6224380969044345,-1.241622577361676,3.299228830877367,-9.95837061009786
2007,local_background_removed,H18,profile,157.27836701710808,14.187200338818167,14.185179104746174,30.834700854273336,-0.08185997991574975
2008,local_background_removed,H18,profile,63.81021784364664,5.751677952984208,-5.017771756745644,4.198428001379572,-18.562471060815202
2009,local_background_removed,H18,profile,99.00219424539958,9.587394619149434,8.910773246876277,17.69782111683564,-6.176848450721378
2010,local_background_removed,H18,profile,45.626342910195426,4.4766572125275905,-2.3674838085182253,10.823888435966191,-7.291813561842331
2011,local_background_removed,H18,profile,61.84125751532546,4.579559679347748,-4.579559679347748,-0.09697166856026197,-19.18528969674337
2012,local_background_removed,H18,profile,42.593365946944154,3.642019197058865,2.9439414231420327,8.729434762242583,-1.4341586514123725
2013,local_background_removed,H18,profile,84.91269101549064,8.717779347235002,6.5946334192292735,13.62770730257427,-14.105265187385172
2014,local_background_removed,H18,profile,16.028226455025962,1.56691566174913,0.7288514742646955,2.2566358734795795,-4.0515553945065115
2015,local_background_removed,H18,profile,150.44320384989882,14.123490984080084,11.417768519349158,24.81239755875924,-7.593284611176537
2016,local_background_removed,H18,profile,66.83380198237012,6.3597460042549425,4.148467904436524,12.108316037394703,-4.9462564352662834
2017,local_background_removed,H18,profile,57.97561417600869,6.200840055854907,-6.200840055854907,-0.252254431961096,-8.650244716566926
2018,local_background_removed,H18,profile,55.90414543624134,5.790050776581002,-2.724617937469237,9.23459344269205,-8.193395985515775
2019,local_background_removed,H18,profile,107.0397969952657,10.240682224716222,10.236565717884217,21.0959413704304,-0.15549692284106678
2020,local_background_removed,H18,profile,87.53781622249444,8.179125578091984,2.920438025386823,11.124402968672152,-27.905184665406022
2021,local_background_removed,H18,profile,152.4384631400325,14.801699382899516,-3.1924751156800855,39.5819148775334,-18.399335751455638
2022,local_background_removed,H18,profile,136.6157853194907,14.295428520985368,14.295428520985368,24.525399529364556,5.815587452631315
2023,local_background_removed,H18,profile,59.50784461432401,4.677489244202021,2.1503312564299457,17.898903738211317,-3.578720100470038
1979,local_background_removed,H35,object_domain_spatial,1367.05716853803,12.444884577283467,12.444884577283467,28.62388055246246,3.936937734031277
1980,local_background_removed,H35,object_domain_spatial,908.5562383483272,7.321788946051243,2.124820935581583,13.533148533562635,-29.715779319219052
1981,local_background_removed,H35,object_domain_spatial,1048.9888653726844,8.727388946770244,-3.1436069609383552,33.719330953497035,-17.700209208863903
1982,local_background_removed,H35,object_domain_spatial,2064.0321721336068,13.762371990941677,11.113282843996375,64.22173785740071,-7.427798399663554
1983,local_background_removed,H35,object_domain_spatial,1068.1908273697368,8.537661246151522,-7.143193853702458,16.013464423558986,-30.457649807176367
1984,local_background_removed,H35,object_domain_spatial,760.821191580329,4.348551771991374,3.4730148605884192,37.031351260557955,-3.0888386542289594
1985,local_background_removed,H35,object_domain_spatial,1044.3120692208804,8.77929628978173,4.200056855878345,26.999393569835988,-28.742460402519843
1986,local_background_removed,H35,object_domain_spatial,573.4999591201106,4.843168156180377,0.23984814524889514,8.662452494912667,-13.606013143534291
1987,local_background_removed,H35,object_domain_spatial,1144.4804389111575,9.120785549536286,9.120785549536286,30.126096947953442,0.2808322244087047
1988,local_background_removed,H35,object_domain_spatial,1066.8825715816704,7.9498258533567006,-6.421653769306245,5.475204224860361,-29.882820884537672
1989,local_background_removed,H35,object_domain_spatial,984.9166624883609,8.49028144707904,8.411832182992686,20.52804706207376,-4.8753063164168235
1990,local_background_removed,H35,object_domain_spatial,971.2592712450057,7.876957297103489,4.019548898528745,29.1034410538114,-11.538343114663704
1991,local_background_removed,H35,object_domain_spatial,2720.5045166480127,18.46096769306137,16.825705753886705,89.4717547755774,-15.175883434993015
1992,local_background_removed,H35,object_domain_spatial,1417.0371707992947,8.450399610511738,8.322419429840279,73.0988372123083,-2.6946451614180282
1993,local_background_removed,H35,object_domain_spatial,301.68612690460174,2.372944308499453,0.7731749452535271,7.157197139582887,-8.23993612006516
1994,local_background_removed,H35,object_domain_spatial,607.1752558752222,5.279677934381672,2.8145252290564855,13.064372559885339,-12.876427568095991
1995,local_background_removed,H35,object_domain_spatial,788.7993488870875,6.456329863933343,-5.7343508475063745,7.276663767515313,-21.501742418151515
1996,local_background_removed,H35,object_domain_spatial,968.7296957554105,6.398080374000614,-4.973928809412235,10.11617747390308,-35.01935693910104
1997,local_background_removed,H35,object_domain_spatial,782.4117704378253,6.36192175122709,-0.22954399048746707,13.833552429687797,-20.022130203044284
1998,local_background_removed,H35,object_domain_spatial,356.38322360071754,2.688795423197881,0.3159377564025669,8.348546099387118,-16.642642353436976
1999,local_background_removed,H35,object_domain_spatial,1099.5490910706483,9.167443945326907,-9.085523321190784,2.798922815102433,-24.812641900959438
2000,local_background_removed,H35,object_domain_spatial,1312.3248310559227,11.86114060166098,-10.805421310410688,14.246670454071445,-35.67499649807652
2001,local_background_removed,H35,object_domain_spatial,737.2431123323541,6.458226670095503,-1.1050393442243385,19.051944707660496,-12.115016436674678
2002,local_background_removed,H35,object_domain_spatial,652.4584820485453,5.718358039810843,3.1061492209365387,13.788763166556944,-13.417842653915184
2003,local_background_removed,H35,object_domain_spatial,1419.3638971339947,12.720296569267585,12.646237980230762,24.242747012540615,-3.639231631073457
2004,local_background_removed,H35,object_domain_spatial,1011.1187560648959,7.414306910009208,-5.354333928341899,12.918403364247641,-37.395541390409605
2005,local_background_removed,H35,object_domain_spatial,1527.3110907065438,11.44971946953554,-9.491509175557969,13.819353561428603,-48.61407302962777
2006,local_background_removed,H35,object_domain_spatial,648.5598203442028,5.669993409449294,1.2717093309001497,18.254716622722512,-15.83391594683921
