window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_variant_window,pcmci_plus_supported,support_rule,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_family_edge_window,pcmci_plus_supported_family_fdr
T3,P_total_centroid_lat_10_50,V_NS_diff,P,V,False,1,-->,True,-0.15702129629792028,0.010919413937943906,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3275824181383172,False
T3,P_total_centroid_lat_10_50,V_NS_diff,P,V,False,2,,False,-0.09684191372772638,0.1144052634010551,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5124590863766496,False
T3,P_total_centroid_lat_10_50,V_NS_diff,P,V,False,3,,False,-0.06835068440657774,0.2648404829695544,lagged_direct_edge_control,source(t-tau)->target(t),0.6097297015928683,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5556066769380297,False
T3,P_total_centroid_lat_10_50,V_NS_diff,P,V,False,4,,False,-0.0071608944801559,0.9071117083946445,lagged_direct_edge_control,source(t-tau)->target(t),0.9646201916476044,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9508991621193916,False
T3,P_total_centroid_lat_10_50,V_NS_diff,P,V,False,5,,False,0.047613104282891866,0.4375971900168131,lagged_direct_edge_control,source(t-tau)->target(t),0.7254126779675933,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6563957850252196,False
T3,P_total_centroid_lat_10_50,H_strength,P,H,False,1,,False,0.0856994152519358,0.1610319625275744,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3137797038101084,False
T3,P_total_centroid_lat_10_50,H_strength,P,H,False,2,,False,0.0944877169898209,0.12281754747423186,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2948210340430149,False
T3,P_total_centroid_lat_10_50,H_strength,P,H,False,3,,False,0.04597386967573827,0.45355399971378235,lagged_direct_edge_control,source(t-tau)->target(t),0.7254126779675933,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5915921735397162,False
T3,P_total_centroid_lat_10_50,H_strength,P,H,False,4,,False,-0.10585967258663981,0.08251726129958911,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2948210340430149,False
T3,P_total_centroid_lat_10_50,H_strength,P,H,False,5,,False,-0.09080632648495726,0.13668395060388902,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2948210340430149,False
T3,P_total_centroid_lat_10_50,H_centroid_lat,P,H,False,1,,False,0.10318486406469533,0.09122177288809592,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2948210340430149,False
T3,P_total_centroid_lat_10_50,H_centroid_lat,P,H,False,2,,False,0.016919700770381962,0.7827689109722128,lagged_direct_edge_control,source(t-tau)->target(t),0.901028962270173,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8386809760416566,False
T3,P_total_centroid_lat_10_50,H_centroid_lat,P,H,False,3,,False,0.1187547831987239,0.05170965773615527,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2948210340430149,False
T3,P_total_centroid_lat_10_50,H_centroid_lat,P,H,False,4,,False,0.09655067638528927,0.11413717797653973,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2948210340430149,False
T3,P_total_centroid_lat_10_50,H_centroid_lat,P,H,False,5,,False,0.08279747255429772,0.17574225546832567,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3137797038101084,False
T3,P_total_centroid_lat_10_50,Je_strength,P,Je,False,1,,False,-0.023161776660442827,0.7047829765787821,lagged_direct_edge_control,source(t-tau)->target(t),0.8749739151676222,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9223554937079244,False
T3,P_total_centroid_lat_10_50,Je_strength,P,Je,False,2,,False,0.0035591140313066642,0.9535805064355481,lagged_direct_edge_control,source(t-tau)->target(t),0.9760247822027497,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9784403559865409,False
T3,P_total_centroid_lat_10_50,Je_strength,P,Je,False,3,,False,0.001652311076935531,0.9784403559865409,lagged_direct_edge_control,source(t-tau)->target(t),0.9908256769483959,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9784403559865409,False
T3,P_total_centroid_lat_10_50,Je_strength,P,Je,False,4,,False,-0.027696823202168683,0.650490625228399,lagged_direct_edge_control,source(t-tau)->target(t),0.8516323497272633,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9223554937079244,False
T3,P_total_centroid_lat_10_50,Je_strength,P,Je,False,5,,False,-0.07563583458915821,0.215407439108904,lagged_direct_edge_control,source(t-tau)->target(t),0.580650297459005,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8768033807479865,False
T3,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,1,,False,0.004555804671665043,0.9407134506483672,lagged_direct_edge_control,source(t-tau)->target(t),0.9710590458305726,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9784403559865409,False
T3,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,2,,False,-0.045598680687170344,0.45640547655461083,lagged_direct_edge_control,source(t-tau)->target(t),0.7254126779675933,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8768033807479865,False
T3,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,3,,False,-0.07216552729257719,0.23814760689419875,lagged_direct_edge_control,source(t-tau)->target(t),0.5901455074218558,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8768033807479865,False
T3,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,4,,False,-0.06344051316581581,0.2998752188243249,lagged_direct_edge_control,source(t-tau)->target(t),0.6204314872227411,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8768033807479865,False
T3,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,5,,False,-0.04464278123433696,0.46590992838281065,lagged_direct_edge_control,source(t-tau)->target(t),0.7308052020868421,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8768033807479865,False
T3,P_total_centroid_lat_10_50,Jw_strength,P,Jw,False,1,,False,-0.0767612790580181,0.20863760115755506,lagged_direct_edge_control,source(t-tau)->target(t),0.5726463093063187,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5249605387714524,False
T3,P_total_centroid_lat_10_50,Jw_strength,P,Jw,False,2,,False,-0.117204127434497,0.05531985523592197,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5249605387714524,False
T3,P_total_centroid_lat_10_50,Jw_strength,P,Jw,False,3,,False,-0.07237593415551234,0.2376598768138063,lagged_direct_edge_control,source(t-tau)->target(t),0.5901455074218558,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5322632611836873,False
T3,P_total_centroid_lat_10_50,Jw_strength,P,Jw,False,4,,False,-0.026523324797122882,0.6655582503174958,lagged_direct_edge_control,source(t-tau)->target(t),0.8610996230522857,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7679518272894182,False
T3,P_total_centroid_lat_10_50,Jw_strength,P,Jw,False,5,,False,-0.1193499345411731,0.05054019053895549,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5249605387714524,False
T3,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,False,1,,False,-0.08051947526387945,0.1896359556313765,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5249605387714524,False
T3,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,False,2,,False,-0.09196465866689389,0.13245306368642973,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5249605387714524,False
T3,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,False,3,,False,-0.06380818184833305,0.29707732341996057,lagged_direct_edge_control,source(t-tau)->target(t),0.6199874575720916,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.557019981412426,False
T3,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,False,4,,False,-0.015062277858681698,0.8057571202727378,lagged_direct_edge_control,source(t-tau)->target(t),0.9139718406528548,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8057571202727378,False
T3,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,False,5,,False,0.021839721662216927,0.7214118337401045,lagged_direct_edge_control,source(t-tau)->target(t),0.8749739151676222,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7729412504358263,False
T3,V_strength,P_main_minus_south,V,P,False,1,,False,-0.03275918871641545,0.5920035628395988,lagged_direct_edge_control,source(t-tau)->target(t),0.7982070510196837,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7400044535494984,False
T3,V_strength,P_main_minus_south,V,P,False,2,,False,0.03925261103102476,0.5207164829640745,lagged_direct_edge_control,source(t-tau)->target(t),0.7731894532746151,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6791954125618362,False
T3,V_strength,P_main_minus_south,V,P,False,3,,False,0.09501985723122203,0.11932383760779654,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3920708129648091,False
T3,V_strength,P_main_minus_south,V,P,False,4,,False,-0.05479264451766567,0.3707048060991149,lagged_direct_edge_control,source(t-tau)->target(t),0.6977972820689222,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6036162960725396,False
T3,V_strength,P_main_minus_south,V,P,False,5,,False,-0.11281936679896759,0.06465132341584597,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3920708129648091,False
T3,V_strength,P_spread_lat,V,P,False,1,,False,0.014758747587436474,0.8092459005780485,lagged_direct_edge_control,source(t-tau)->target(t),0.9139718406528548,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8810835053546389,False
T3,V_strength,P_spread_lat,V,P,False,2,,False,0.08808683861144113,0.14887783660563186,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3920708129648091,False
T3,V_strength,P_spread_lat,V,P,False,3,,False,0.09477489469484046,0.1209789645196576,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3920708129648091,False
T3,V_strength,P_spread_lat,V,P,False,4,,False,0.05228575611668927,0.39302680067341034,lagged_direct_edge_control,source(t-tau)->target(t),0.7043145277978088,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6036162960725396,False
T3,V_strength,P_spread_lat,V,P,False,5,,False,-0.01139635633081486,0.8524057393044518,lagged_direct_edge_control,source(t-tau)->target(t),0.9384283368489379,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8810835053546389,False
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,1,,False,0.11687789008870375,0.056471107215501214,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3920708129648091,False
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,2,,False,0.08818105231976839,0.14996806459079917,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3920708129648091,False
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,3,,False,0.08342682804983753,0.1724702450330135,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3980082577684927,False
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,4,,False,-0.009163499340948036,0.8810835053546389,lagged_direct_edge_control,source(t-tau)->target(t),0.9536094140008639,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8810835053546389,False
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,5,,False,-0.09119845132681408,0.1357224886226347,lagged_direct_edge_control,source(t-tau)->target(t),0.5554696600020526,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3920708129648091,False
