window_id,year,som_grid,node_id,node_x,node_y,node_count,distance_to_node_center,som_role
W113,2005,2x2,1,0,1,12,2.290226171286964,topology_audit_only_not_primary_type_evidence
W113,2006,2x2,2,1,0,14,3.705188870960068,topology_audit_only_not_primary_type_evidence
W113,2007,2x2,2,1,0,14,4.284923054168054,topology_audit_only_not_primary_type_evidence
W113,2008,2x2,2,1,0,14,4.241473096142164,topology_audit_only_not_primary_type_evidence
W113,2009,2x2,1,0,1,12,4.6480435202314885,topology_audit_only_not_primary_type_evidence
W113,2010,2x2,3,1,1,13,6.279990276775073,topology_audit_only_not_primary_type_evidence
W113,2011,2x2,3,1,1,13,5.938975241848702,topology_audit_only_not_primary_type_evidence
W113,2012,2x2,3,1,1,13,3.867916285875353,topology_audit_only_not_primary_type_evidence
W113,2013,2x2,2,1,0,14,5.491555341702038,topology_audit_only_not_primary_type_evidence
W113,2014,2x2,2,1,0,14,4.428171443088642,topology_audit_only_not_primary_type_evidence
W113,2015,2x2,3,1,1,13,7.48104575845397,topology_audit_only_not_primary_type_evidence
W113,2016,2x2,2,1,0,14,4.41000997562776,topology_audit_only_not_primary_type_evidence
W113,2017,2x2,2,1,0,14,4.7177440839282605,topology_audit_only_not_primary_type_evidence
W113,2018,2x2,0,0,0,6,5.1485090936038285,topology_audit_only_not_primary_type_evidence
W113,2019,2x2,3,1,1,13,5.449180598787409,topology_audit_only_not_primary_type_evidence
W113,2020,2x2,1,0,1,12,8.533962845561447,topology_audit_only_not_primary_type_evidence
W113,2021,2x2,1,0,1,12,7.769654876822127,topology_audit_only_not_primary_type_evidence
W113,2022,2x2,0,0,0,6,6.226273771732245,topology_audit_only_not_primary_type_evidence
W113,2023,2x2,2,1,0,14,3.1565492639058816,topology_audit_only_not_primary_type_evidence
W113,1979,2x3,2,0,2,9,3.608862301764768,topology_audit_only_not_primary_type_evidence
W113,1980,2x3,3,1,0,11,4.825105840443523,topology_audit_only_not_primary_type_evidence
W113,1981,2x3,3,1,0,11,3.854849340185069,topology_audit_only_not_primary_type_evidence
W113,1982,2x3,3,1,0,11,3.491175258208093,topology_audit_only_not_primary_type_evidence
W113,1983,2x3,1,0,1,6,6.952633434765377,topology_audit_only_not_primary_type_evidence
W113,1984,2x3,1,0,1,6,4.313291644003296,topology_audit_only_not_primary_type_evidence
W113,1985,2x3,5,1,2,8,4.610814994720384,topology_audit_only_not_primary_type_evidence
W113,1986,2x3,0,0,0,8,4.799143725672868,topology_audit_only_not_primary_type_evidence
W113,1987,2x3,5,1,2,8,6.158101022645076,topology_audit_only_not_primary_type_evidence
W113,1988,2x3,5,1,2,8,4.959616029008232,topology_audit_only_not_primary_type_evidence
W113,1989,2x3,0,0,0,8,4.710148020816762,topology_audit_only_not_primary_type_evidence
W113,1990,2x3,1,0,1,6,4.091747485403349,topology_audit_only_not_primary_type_evidence
W113,1991,2x3,3,1,0,11,5.757426289701425,topology_audit_only_not_primary_type_evidence
W113,1992,2x3,0,0,0,8,4.005466661693976,topology_audit_only_not_primary_type_evidence
W113,1993,2x3,3,1,0,11,5.617792624521465,topology_audit_only_not_primary_type_evidence
W113,1994,2x3,3,1,0,11,5.724204842549855,topology_audit_only_not_primary_type_evidence
W113,1995,2x3,5,1,2,8,5.998762542099727,topology_audit_only_not_primary_type_evidence
W113,1996,2x3,3,1,0,11,2.574324838335387,topology_audit_only_not_primary_type_evidence
W113,1997,2x3,0,0,0,8,2.491773969327778,topology_audit_only_not_primary_type_evidence
W113,1998,2x3,2,0,2,9,5.900780470654502,topology_audit_only_not_primary_type_evidence
W113,1999,2x3,4,1,1,3,4.7772380858541315,topology_audit_only_not_primary_type_evidence
W113,2000,2x3,5,1,2,8,5.568064800938534,topology_audit_only_not_primary_type_evidence
W113,2001,2x3,4,1,1,3,4.001523877376471,topology_audit_only_not_primary_type_evidence
W113,2002,2x3,3,1,0,11,6.168141086573663,topology_audit_only_not_primary_type_evidence
W113,2003,2x3,2,0,2,9,3.704437331817105,topology_audit_only_not_primary_type_evidence
W113,2004,2x3,4,1,1,3,4.27249594648146,topology_audit_only_not_primary_type_evidence
W113,2005,2x3,3,1,0,11,2.0268664978818145,topology_audit_only_not_primary_type_evidence
W113,2006,2x3,0,0,0,8,3.5613497652294575,topology_audit_only_not_primary_type_evidence
W113,2007,2x3,2,0,2,9,2.916990522201716,topology_audit_only_not_primary_type_evidence
W113,2008,2x3,2,0,2,9,3.870697184949022,topology_audit_only_not_primary_type_evidence
W113,2009,2x3,3,1,0,11,4.47773138573507,topology_audit_only_not_primary_type_evidence
W113,2010,2x3,0,0,0,8,6.510420913566364,topology_audit_only_not_primary_type_evidence
W113,2011,2x3,0,0,0,8,5.145559404685862,topology_audit_only_not_primary_type_evidence
W113,2012,2x3,1,0,1,6,3.156711889442132,topology_audit_only_not_primary_type_evidence
W113,2013,2x3,2,0,2,9,4.103796817209064,topology_audit_only_not_primary_type_evidence
W113,2014,2x3,5,1,2,8,5.150633182197162,topology_audit_only_not_primary_type_evidence
W113,2015,2x3,0,0,0,8,6.140167196221605,topology_audit_only_not_primary_type_evidence
W113,2016,2x3,2,0,2,9,4.47579592176414,topology_audit_only_not_primary_type_evidence
W113,2017,2x3,2,0,2,9,4.852270847180006,topology_audit_only_not_primary_type_evidence
W113,2018,2x3,5,1,2,8,5.493201406613254,topology_audit_only_not_primary_type_evidence
W113,2019,2x3,1,0,1,6,5.1466214301638695,topology_audit_only_not_primary_type_evidence
W113,2020,2x3,1,0,1,6,5.975451612864654,topology_audit_only_not_primary_type_evidence
W113,2021,2x3,3,1,0,11,7.428876334713451,topology_audit_only_not_primary_type_evidence
W113,2022,2x3,5,1,2,8,7.866676419210419,topology_audit_only_not_primary_type_evidence
W113,2023,2x3,2,0,2,9,3.4011313330268544,topology_audit_only_not_primary_type_evidence
W113,1979,3x3,7,2,1,6,4.253853210457144,topology_audit_only_not_primary_type_evidence
W113,1980,3x3,0,0,0,4,3.7900378643574673,topology_audit_only_not_primary_type_evidence
W113,1981,3x3,0,0,0,4,2.6477920154024885,topology_audit_only_not_primary_type_evidence
W113,1982,3x3,5,1,2,6,3.423059387962897,topology_audit_only_not_primary_type_evidence
W113,1983,3x3,2,0,2,6,7.816586272208036,topology_audit_only_not_primary_type_evidence
W113,1984,3x3,3,1,0,4,3.5742798210765665,topology_audit_only_not_primary_type_evidence
W113,1985,3x3,6,2,0,5,4.047971335612459,topology_audit_only_not_primary_type_evidence
W113,1986,3x3,2,0,2,6,4.053240591916644,topology_audit_only_not_primary_type_evidence
W113,1987,3x3,7,2,1,6,6.73202507519335,topology_audit_only_not_primary_type_evidence
W113,1988,3x3,8,2,2,6,4.113722295150668,topology_audit_only_not_primary_type_evidence
W113,1989,3x3,2,0,2,6,4.3238916530387534,topology_audit_only_not_primary_type_evidence
W113,1990,3x3,3,1,0,4,3.5284566796754904,topology_audit_only_not_primary_type_evidence
W113,1991,3x3,0,0,0,4,3.657729438437543,topology_audit_only_not_primary_type_evidence
W113,1992,3x3,5,1,2,6,4.048325012022096,topology_audit_only_not_primary_type_evidence
W113,1993,3x3,0,0,0,4,4.796265646906297,topology_audit_only_not_primary_type_evidence
W113,1994,3x3,4,1,1,4,4.395643356008389,topology_audit_only_not_primary_type_evidence
W113,1995,3x3,8,2,2,6,5.920155301277389,topology_audit_only_not_primary_type_evidence
W113,1996,3x3,1,0,1,4,2.6158717947969996,topology_audit_only_not_primary_type_evidence
W113,1997,3x3,4,1,1,4,2.852287621095536,topology_audit_only_not_primary_type_evidence
W113,1998,3x3,8,2,2,6,5.033351344444804,topology_audit_only_not_primary_type_evidence
W113,1999,3x3,7,2,1,6,5.3102692699083445,topology_audit_only_not_primary_type_evidence
W113,2000,3x3,5,1,2,6,5.209930487285047,topology_audit_only_not_primary_type_evidence
W113,2001,3x3,3,1,0,4,3.156098198727398,topology_audit_only_not_primary_type_evidence
W113,2002,3x3,5,1,2,6,5.481772685210358,topology_audit_only_not_primary_type_evidence
W113,2003,3x3,7,2,1,6,3.1707846110502573,topology_audit_only_not_primary_type_evidence
W113,2004,3x3,5,1,2,6,3.767041844838573,topology_audit_only_not_primary_type_evidence
W113,2005,3x3,1,0,1,4,1.9423605482963355,topology_audit_only_not_primary_type_evidence
W113,2006,3x3,5,1,2,6,3.0666152576042753,topology_audit_only_not_primary_type_evidence
W113,2007,3x3,6,2,0,5,2.8126736428408887,topology_audit_only_not_primary_type_evidence
W113,2008,3x3,7,2,1,6,2.691697169288058,topology_audit_only_not_primary_type_evidence
W113,2009,3x3,1,0,1,4,4.184017316082464,topology_audit_only_not_primary_type_evidence
W113,2010,3x3,2,0,2,6,6.984729548464947,topology_audit_only_not_primary_type_evidence
W113,2011,3x3,2,0,2,6,4.015516897110819,topology_audit_only_not_primary_type_evidence
W113,2012,3x3,4,1,1,4,3.7208972522852277,topology_audit_only_not_primary_type_evidence
W113,2013,3x3,6,2,0,5,3.569491653855001,topology_audit_only_not_primary_type_evidence
W113,2014,3x3,8,2,2,6,3.490781540724875,topology_audit_only_not_primary_type_evidence
W113,2015,3x3,2,0,2,6,5.005904146855475,topology_audit_only_not_primary_type_evidence
W113,2016,3x3,6,2,0,5,2.8031281442616893,topology_audit_only_not_primary_type_evidence
W113,2017,3x3,8,2,2,6,4.969923344464286,topology_audit_only_not_primary_type_evidence
W113,2018,3x3,4,1,1,4,4.449858876922944,topology_audit_only_not_primary_type_evidence
W113,2019,3x3,1,0,1,4,4.626084563474892,topology_audit_only_not_primary_type_evidence
W113,2020,3x3,3,1,0,4,6.279581076554304,topology_audit_only_not_primary_type_evidence
W113,2021,3x3,8,2,2,6,6.896224909110226,topology_audit_only_not_primary_type_evidence
W113,2022,3x3,7,2,1,6,7.738018285121734,topology_audit_only_not_primary_type_evidence
W113,2023,3x3,6,2,0,5,2.3153686300369483,topology_audit_only_not_primary_type_evidence
