rep,point_id,null_global_peak_score,null_local_peak_score,null_local_peak_day,no_peak_in_local_window
81,LP006,67.15767713878228,0.0,,True
81,RP004,67.15767713878228,26.936473886958318,136.0,False
81,RP005,67.15767713878228,0.0,,True
82,RP001,43.45625686631972,0.0,,True
82,RP002,43.45625686631972,25.842517652683465,80.0,False
82,RP003,43.45625686631972,28.80396345231197,112.0,False
82,LP006,43.45625686631972,0.0,,True
82,RP004,43.45625686631972,23.281493371521876,137.0,False
82,RP005,43.45625686631972,41.44765335019765,163.0,False
83,RP001,41.092178529203224,0.0,,True
83,RP002,41.092178529203224,25.492674986933437,79.0,False
83,RP003,41.092178529203224,27.47745544503032,116.0,False
83,LP006,41.092178529203224,0.0,,True
83,RP004,41.092178529203224,22.853757878649944,138.0,False
83,RP005,41.092178529203224,0.0,,True
84,RP001,46.116257738882524,0.0,,True
84,RP002,46.116257738882524,18.484349375865428,80.0,False
84,RP003,46.116257738882524,0.0,,True
84,LP006,46.116257738882524,12.02960370716427,135.0,False
84,RP004,46.116257738882524,12.02960370716427,135.0,False
84,RP005,46.116257738882524,0.0,,True
85,RP001,36.06002086301142,13.673418721514011,48.0,False
85,RP002,36.06002086301142,23.23418446913545,83.0,False
85,RP003,36.06002086301142,0.0,,True
85,LP006,36.06002086301142,0.0,,True
85,RP004,36.06002086301142,13.065675759217257,137.0,False
85,RP005,36.06002086301142,26.45216583061791,160.0,False
86,RP001,27.889696405489435,15.18530032012147,44.0,False
86,RP002,27.889696405489435,11.454316971983737,80.0,False
86,RP003,27.889696405489435,9.79200588842367,111.0,False
86,LP006,27.889696405489435,0.0,,True
86,RP004,27.889696405489435,20.28460153623608,137.0,False
86,RP005,27.889696405489435,10.565293075435402,158.0,False
87,RP001,44.78803727551664,0.0,,True
87,RP002,44.78803727551664,43.095567875961294,80.0,False
87,RP003,44.78803727551664,26.98129461837142,112.0,False
87,LP006,44.78803727551664,0.0,,True
87,RP004,44.78803727551664,33.299877161611064,136.0,False
87,RP005,44.78803727551664,0.0,,True
88,RP001,62.45949948640594,0.0,,True
88,RP002,62.45949948640594,0.0,,True
88,RP003,62.45949948640594,0.0,,True
88,LP006,62.45949948640594,0.0,,True
88,RP004,62.45949948640594,31.46274355591147,136.0,False
88,RP005,62.45949948640594,62.45949948640594,163.0,False
89,RP001,38.582700194284996,31.19442961197256,44.0,False
89,RP002,38.582700194284996,0.0,,True
89,RP003,38.582700194284996,0.0,,True
89,LP006,38.582700194284996,0.0,,True
89,RP004,38.582700194284996,0.0,,True
89,RP005,38.582700194284996,24.838251179356664,157.0,False
90,RP001,42.13077124499789,0.0,,True
90,RP002,42.13077124499789,0.0,,True
90,RP003,42.13077124499789,0.0,,True
90,LP006,42.13077124499789,0.0,,True
90,RP004,42.13077124499789,39.740161350236356,136.0,False
90,RP005,42.13077124499789,30.20387843008357,160.0,False
91,RP001,33.63172987004252,28.43311040642035,44.0,False
91,RP002,33.63172987004252,0.0,,True
91,RP003,33.63172987004252,15.255042412876811,114.0,False
91,LP006,33.63172987004252,9.351677506765723,131.0,False
91,RP004,33.63172987004252,13.045493270108128,137.0,False
91,RP005,33.63172987004252,0.0,,True
92,RP001,39.20118341621451,0.0,,True
92,RP002,39.20118341621451,23.231694480586718,84.0,False
92,RP003,39.20118341621451,0.0,,True
92,LP006,39.20118341621451,21.112178087190774,135.0,False
92,RP004,39.20118341621451,21.112178087190774,135.0,False
92,RP005,39.20118341621451,0.0,,True
93,RP001,24.941734264339576,0.0,,True
93,RP002,24.941734264339576,13.67853212434974,81.0,False
93,RP003,24.941734264339576,0.0,,True
93,LP006,24.941734264339576,20.331511701592127,133.0,False
93,RP004,24.941734264339576,20.331511701592127,133.0,False
93,RP005,24.941734264339576,7.695181947759572,158.0,False
94,RP001,68.55516089590452,0.0,,True
94,RP002,68.55516089590452,0.0,,True
94,RP003,68.55516089590452,35.96809606042146,111.0,False
94,LP006,68.55516089590452,0.0,,True
94,RP004,68.55516089590452,29.823515973914876,137.0,False
94,RP005,68.55516089590452,0.0,,True
95,RP001,37.53034461088397,14.636948546748576,42.0,False
95,RP002,37.53034461088397,11.479715471299992,84.0,False
95,RP003,37.53034461088397,11.851774855296648,113.0,False
95,LP006,37.53034461088397,0.0,,True
95,RP004,37.53034461088397,37.53034461088397,136.0,False
95,RP005,37.53034461088397,0.0,,True
96,RP001,51.3990692972224,0.0,,True
96,RP002,51.3990692972224,36.26262030360494,78.0,False
96,RP003,51.3990692972224,0.0,,True
96,LP006,51.3990692972224,0.0,,True
96,RP004,51.3990692972224,21.575742306349277,136.0,False
96,RP005,51.3990692972224,27.41262127074443,157.0,False
97,RP001,41.315680062110864,0.0,,True
97,RP002,41.315680062110864,28.293913011342706,79.0,False
97,RP003,41.315680062110864,0.0,,True
97,LP006,41.315680062110864,19.161339880367585,130.0,False
97,RP004,41.315680062110864,0.0,,True
97,RP005,41.315680062110864,35.74932244738848,158.0,False
98,RP001,34.191325222374424,9.711960386870304,47.0,False
98,RP002,34.191325222374424,0.0,,True
98,RP003,34.191325222374424,17.14257277523535,111.0,False
98,LP006,34.191325222374424,0.0,,True
98,RP004,34.191325222374424,0.0,,True
98,RP005,34.191325222374424,0.0,,True
99,RP001,54.77606478630747,0.0,,True
99,RP002,54.77606478630747,0.0,,True
99,RP003,54.77606478630747,0.0,,True
99,LP006,54.77606478630747,34.84481193432119,130.0,False
99,RP004,54.77606478630747,0.0,,True
99,RP005,54.77606478630747,0.0,,True
100,RP001,55.79167312987105,0.0,,True
100,RP002,55.79167312987105,0.0,,True
100,RP003,55.79167312987105,0.0,,True
100,LP006,55.79167312987105,0.0,,True
100,RP004,55.79167312987105,0.0,,True
100,RP005,55.79167312987105,33.64871268363282,162.0,False
101,RP001,67.63032873887026,16.729746039687726,48.0,False
101,RP002,67.63032873887026,0.0,,True
101,RP003,67.63032873887026,0.0,,True
101,LP006,67.63032873887026,13.291956690131688,130.0,False
101,RP004,67.63032873887026,0.0,,True
101,RP005,67.63032873887026,0.0,,True
102,RP001,54.89549982962029,39.95149141964306,46.0,False
102,RP002,54.89549982962029,26.780833000489455,80.0,False
102,RP003,54.89549982962029,39.90896334212481,110.0,False
102,LP006,54.89549982962029,0.0,,True
102,RP004,54.89549982962029,0.0,,True
102,RP005,54.89549982962029,0.0,,True
103,RP001,30.77670535139078,15.734283189743644,43.0,False
103,RP002,30.77670535139078,15.183493985588036,84.0,False
103,RP003,30.77670535139078,0.0,,True
103,LP006,30.77670535139078,0.0,,True
103,RP004,30.77670535139078,11.728881613312272,136.0,False
103,RP005,30.77670535139078,12.137987307043007,159.0,False
104,RP001,52.70874262787258,27.391885570486323,43.0,False
104,RP002,52.70874262787258,0.0,,True
104,RP003,52.70874262787258,0.0,,True
104,LP006,52.70874262787258,32.557066941215915,133.0,False
104,RP004,52.70874262787258,32.557066941215915,133.0,False
104,RP005,52.70874262787258,25.562763527458536,163.0,False
105,RP001,44.98585106743388,18.994181758573102,46.0,False
105,RP002,44.98585106743388,44.98585106743388,80.0,False
105,RP003,44.98585106743388,0.0,,True
105,LP006,44.98585106743388,0.0,,True
105,RP004,44.98585106743388,0.0,,True
105,RP005,44.98585106743388,17.45924120961727,159.0,False
106,RP001,45.80941120344228,0.0,,True
106,RP002,45.80941120344228,15.699023335119534,80.0,False
106,RP003,45.80941120344228,40.86077690764537,114.0,False
106,LP006,45.80941120344228,36.454178953893916,130.0,False
106,RP004,45.80941120344228,0.0,,True
106,RP005,45.80941120344228,0.0,,True
107,RP001,27.534805997521183,0.0,,True
107,RP002,27.534805997521183,0.0,,True
107,RP003,27.534805997521183,0.0,,True
107,LP006,27.534805997521183,0.0,,True
107,RP004,27.534805997521183,17.374783166283343,138.0,False
107,RP005,27.534805997521183,10.980565292931082,162.0,False
108,RP001,51.31307181621648,0.0,,True
108,RP002,51.31307181621648,34.04704876335687,82.0,False
108,RP003,51.31307181621648,0.0,,True
108,LP006,51.31307181621648,29.94383946448626,131.0,False
108,RP004,51.31307181621648,0.0,,True
108,RP005,51.31307181621648,31.212393199108888,160.0,False
109,RP001,50.89950777973414,22.50535275115361,42.0,False
109,RP002,50.89950777973414,0.0,,True
109,RP003,50.89950777973414,33.014812527530836,116.0,False
109,LP006,50.89950777973414,0.0,,True
109,RP004,50.89950777973414,0.0,,True
109,RP005,50.89950777973414,0.0,,True
110,RP001,38.61251461444333,0.0,,True
110,RP002,38.61251461444333,27.6681298692496,78.0,False
110,RP003,38.61251461444333,36.23088036922834,111.0,False
110,LP006,38.61251461444333,18.990195243866317,131.0,False
110,RP004,38.61251461444333,0.0,,True
110,RP005,38.61251461444333,0.0,,True
111,RP001,53.96261290532257,43.59134667333382,47.0,False
111,RP002,53.96261290532257,26.291993564370586,80.0,False
111,RP003,53.96261290532257,22.994631175480055,113.0,False
111,LP006,53.96261290532257,0.0,,True
111,RP004,53.96261290532257,0.0,,True
111,RP005,53.96261290532257,20.025185617964034,157.0,False
112,RP001,24.35884002142759,16.044093788511116,42.0,False
112,RP002,24.35884002142759,11.483977713901647,78.0,False
112,RP003,24.35884002142759,0.0,,True
112,LP006,24.35884002142759,15.621111452366655,130.0,False
112,RP004,24.35884002142759,0.0,,True
112,RP005,24.35884002142759,0.0,,True
113,RP001,50.65467458025347,0.0,,True
113,RP002,50.65467458025347,50.65467458025347,82.0,False
113,RP003,50.65467458025347,0.0,,True
113,LP006,50.65467458025347,0.0,,True
113,RP004,50.65467458025347,26.969082240689033,136.0,False
113,RP005,50.65467458025347,0.0,,True
114,RP001,55.49321609361221,0.0,,True
114,RP002,55.49321609361221,0.0,,True
114,RP003,55.49321609361221,21.544584973096224,111.0,False
114,LP006,55.49321609361221,0.0,,True
114,RP004,55.49321609361221,0.0,,True
114,RP005,55.49321609361221,0.0,,True
115,RP001,41.52842537280066,0.0,,True
115,RP002,41.52842537280066,0.0,,True
115,RP003,41.52842537280066,0.0,,True
115,LP006,41.52842537280066,16.634382173929495,135.0,False
115,RP004,41.52842537280066,16.634382173929495,135.0,False
115,RP005,41.52842537280066,32.96389984721204,160.0,False
116,RP001,38.27856302076834,35.10027381627435,47.0,False
116,RP002,38.27856302076834,0.0,,True
116,RP003,38.27856302076834,20.559139111482786,115.0,False
116,LP006,38.27856302076834,0.0,,True
116,RP004,38.27856302076834,27.923193147019404,136.0,False
116,RP005,38.27856302076834,0.0,,True
117,RP001,56.82176627215196,0.0,,True
117,RP002,56.82176627215196,22.821803827285084,83.0,False
117,RP003,56.82176627215196,45.97788173821407,112.0,False
117,LP006,56.82176627215196,41.11640863651909,130.0,False
117,RP004,56.82176627215196,0.0,,True
117,RP005,56.82176627215196,56.82176627215196,162.0,False
118,RP001,46.82501738276084,20.679577354951988,45.0,False
118,RP002,46.82501738276084,0.0,,True
118,RP003,46.82501738276084,29.139983358720034,115.0,False
118,LP006,46.82501738276084,30.556192890474968,130.0,False
118,RP004,46.82501738276084,22.001061907595002,135.0,False
118,RP005,46.82501738276084,14.388220984294541,160.0,False
119,RP001,36.534679500943184,22.614012274224073,46.0,False
119,RP002,36.534679500943184,12.382315536118112,78.0,False
119,RP003,36.534679500943184,9.594168327134778,110.0,False
119,LP006,36.534679500943184,24.5896012762015,130.0,False
119,RP004,36.534679500943184,0.0,,True
119,RP005,36.534679500943184,28.70359622106332,161.0,False
120,RP001,33.983049766497075,30.705335878144865,45.0,False
120,RP002,33.983049766497075,0.0,,True
120,RP003,33.983049766497075,32.1412950298971,111.0,False
120,LP006,33.983049766497075,0.0,,True
120,RP004,33.983049766497075,0.0,,True
120,RP005,33.983049766497075,8.60804431008024,160.0,False
121,RP001,53.152689894104185,0.0,,True
121,RP002,53.152689894104185,0.0,,True
121,RP003,53.152689894104185,30.650966762954514,115.0,False
121,LP006,53.152689894104185,0.0,,True
121,RP004,53.152689894104185,0.0,,True
121,RP005,53.152689894104185,0.0,,True
122,RP001,29.87703623856406,0.0,,True
122,RP002,29.87703623856406,20.29724268801471,83.0,False
122,RP003,29.87703623856406,0.0,,True
122,LP006,29.87703623856406,0.0,,True
122,RP004,29.87703623856406,22.152287377778656,136.0,False
122,RP005,29.87703623856406,25.014734402811694,161.0,False
123,RP001,24.352347695443356,0.0,,True
123,RP002,24.352347695443356,0.0,,True
123,RP003,24.352347695443356,0.0,,True
123,LP006,24.352347695443356,20.190961405877214,131.0,False
123,RP004,24.352347695443356,0.0,,True
123,RP005,24.352347695443356,16.04352485135816,158.0,False
124,RP001,32.550858898912665,0.0,,True
124,RP002,32.550858898912665,12.221430871553247,84.0,False
124,RP003,32.550858898912665,27.86845148393156,115.0,False
124,LP006,32.550858898912665,14.630381150523775,132.0,False
124,RP004,32.550858898912665,14.630381150523775,132.0,False
124,RP005,32.550858898912665,9.959661199692412,160.0,False
125,RP001,53.72426961794443,0.0,,True
125,RP002,53.72426961794443,53.72426961794443,80.0,False
125,RP003,53.72426961794443,0.0,,True
125,LP006,53.72426961794443,0.0,,True
125,RP004,53.72426961794443,27.37392828177578,136.0,False
125,RP005,53.72426961794443,45.55607595276512,161.0,False
126,RP001,44.16532547319163,41.98350832914437,46.0,False
126,RP002,44.16532547319163,29.856070805524332,80.0,False
126,RP003,44.16532547319163,0.0,,True
126,LP006,44.16532547319163,22.47139211859144,132.0,False
126,RP004,44.16532547319163,25.72847146931804,138.0,False
126,RP005,44.16532547319163,34.102320420983055,158.0,False
127,RP001,59.51555257683142,0.0,,True
127,RP002,59.51555257683142,34.71387839217651,80.0,False
127,RP003,59.51555257683142,0.0,,True
127,LP006,59.51555257683142,0.0,,True
127,RP004,59.51555257683142,52.37505055726059,137.0,False
127,RP005,59.51555257683142,22.784250802097688,160.0,False
128,RP001,83.0532522273891,0.0,,True
128,RP002,83.0532522273891,0.0,,True
128,RP003,83.0532522273891,0.0,,True
128,LP006,83.0532522273891,0.0,,True
128,RP004,83.0532522273891,0.0,,True
128,RP005,83.0532522273891,0.0,,True
129,RP001,33.16780428442298,0.0,,True
129,RP002,33.16780428442298,27.44050895761324,83.0,False
129,RP003,33.16780428442298,0.0,,True
129,LP006,33.16780428442298,12.287736004243953,131.0,False
129,RP004,33.16780428442298,0.0,,True
129,RP005,33.16780428442298,30.46378290019784,161.0,False
130,RP001,49.65667525700384,33.97007107671351,47.0,False
130,RP002,49.65667525700384,0.0,,True
130,RP003,49.65667525700384,29.256250864744242,112.0,False
130,LP006,49.65667525700384,29.61300159464474,129.0,False
130,RP004,49.65667525700384,0.0,,True
130,RP005,49.65667525700384,13.995269643799459,161.0,False
131,RP001,71.17706655363881,0.0,,True
131,RP002,71.17706655363881,24.797965453258524,78.0,False
131,RP003,71.17706655363881,15.594597238612774,113.0,False
131,LP006,71.17706655363881,0.0,,True
131,RP004,71.17706655363881,20.99196477005716,136.0,False
131,RP005,71.17706655363881,10.489079775493401,159.0,False
132,RP001,27.009554373861786,0.0,,True
132,RP002,27.009554373861786,22.997961532744732,79.0,False
132,RP003,27.009554373861786,24.26851611920099,115.0,False
132,LP006,27.009554373861786,0.0,,True
132,RP004,27.009554373861786,0.0,,True
132,RP005,27.009554373861786,0.0,,True
133,RP001,49.03825125951978,0.0,,True
133,RP002,49.03825125951978,0.0,,True
133,RP003,49.03825125951978,17.193468179056254,112.0,False
133,LP006,49.03825125951978,17.59791219541352,132.0,False
133,RP004,49.03825125951978,17.59791219541352,132.0,False
133,RP005,49.03825125951978,0.0,,True
134,RP001,56.74518153258011,22.752036238475625,45.0,False
134,RP002,56.74518153258011,30.572228432632794,78.0,False
134,RP003,56.74518153258011,30.95339922693924,116.0,False
134,LP006,56.74518153258011,56.74518153258011,129.0,False
134,RP004,56.74518153258011,44.307130649948604,138.0,False
134,RP005,56.74518153258011,23.54076865407152,157.0,False
135,RP001,75.78513272715803,0.0,,True
135,RP002,75.78513272715803,33.72207937432474,81.0,False
135,RP003,75.78513272715803,0.0,,True
135,LP006,75.78513272715803,32.813861665742216,129.0,False
135,RP004,75.78513272715803,0.0,,True
135,RP005,75.78513272715803,25.018222624927606,163.0,False
136,RP001,29.90320469194541,19.42343075011737,42.0,False
136,RP002,29.90320469194541,0.0,,True
136,RP003,29.90320469194541,29.90320469194541,116.0,False
136,LP006,29.90320469194541,17.22287701183923,135.0,False
136,RP004,29.90320469194541,17.22287701183923,135.0,False
136,RP005,29.90320469194541,0.0,,True
137,RP001,56.16639180465881,9.166146996619778,43.0,False
137,RP002,56.16639180465881,38.29144224496533,80.0,False
137,RP003,56.16639180465881,44.688346470618605,111.0,False
137,LP006,56.16639180465881,15.114547058286881,134.0,False
137,RP004,56.16639180465881,15.114547058286881,134.0,False
137,RP005,56.16639180465881,0.0,,True
138,RP001,41.768299263248394,17.40222850653037,46.0,False
138,RP002,41.768299263248394,0.0,,True
138,RP003,41.768299263248394,0.0,,True
138,LP006,41.768299263248394,0.0,,True
138,RP004,41.768299263248394,0.0,,True
138,RP005,41.768299263248394,30.11996826212909,162.0,False
139,RP001,43.9633032759281,0.0,,True
139,RP002,43.9633032759281,0.0,,True
139,RP003,43.9633032759281,35.645065891221016,116.0,False
139,LP006,43.9633032759281,29.07829282371685,131.0,False
139,RP004,43.9633032759281,0.0,,True
139,RP005,43.9633032759281,28.072156287349234,162.0,False
140,RP001,28.564936762825944,9.179796810965541,44.0,False
140,RP002,28.564936762825944,28.564936762825944,81.0,False
140,RP003,28.564936762825944,16.590922459345162,113.0,False
140,LP006,28.564936762825944,22.69112900631279,132.0,False
140,RP004,28.564936762825944,22.69112900631279,132.0,False
140,RP005,28.564936762825944,0.0,,True
141,RP001,33.739295855389614,0.0,,True
141,RP002,33.739295855389614,0.0,,True
141,RP003,33.739295855389614,16.89099862693397,113.0,False
141,LP006,33.739295855389614,0.0,,True
141,RP004,33.739295855389614,8.512721918123713,136.0,False
141,RP005,33.739295855389614,0.0,,True
142,RP001,39.88912607003712,12.9158285513898,46.0,False
142,RP002,39.88912607003712,39.88912607003712,84.0,False
142,RP003,39.88912607003712,0.0,,True
142,LP006,39.88912607003712,28.125994176058246,135.0,False
142,RP004,39.88912607003712,28.125994176058246,135.0,False
142,RP005,39.88912607003712,0.0,,True
143,RP001,38.90188860028993,0.0,,True
143,RP002,38.90188860028993,0.0,,True
143,RP003,38.90188860028993,0.0,,True
143,LP006,38.90188860028993,38.90188860028993,135.0,False
143,RP004,38.90188860028993,38.90188860028993,135.0,False
143,RP005,38.90188860028993,21.80732827332809,157.0,False
144,RP001,63.41280163732988,0.0,,True
144,RP002,63.41280163732988,19.208716640174305,81.0,False
144,RP003,63.41280163732988,46.93860199373702,112.0,False
144,LP006,63.41280163732988,0.0,,True
144,RP004,63.41280163732988,0.0,,True
144,RP005,63.41280163732988,27.84971844722947,162.0,False
145,RP001,54.63044610739458,36.44162034658642,44.0,False
145,RP002,54.63044610739458,28.822248041013623,78.0,False
145,RP003,54.63044610739458,0.0,,True
145,LP006,54.63044610739458,0.0,,True
145,RP004,54.63044610739458,35.5765579960181,136.0,False
145,RP005,54.63044610739458,0.0,,True
146,RP001,70.08001603439013,19.532876461745246,42.0,False
146,RP002,70.08001603439013,39.807757514598144,81.0,False
146,RP003,70.08001603439013,52.8972086501176,113.0,False
146,LP006,70.08001603439013,0.0,,True
146,RP004,70.08001603439013,0.0,,True
146,RP005,70.08001603439013,33.18698092204205,162.0,False
147,RP001,51.500320729696995,47.62501151432835,48.0,False
147,RP002,51.500320729696995,0.0,,True
147,RP003,51.500320729696995,0.0,,True
147,LP006,51.500320729696995,0.0,,True
147,RP004,51.500320729696995,0.0,,True
147,RP005,51.500320729696995,0.0,,True
148,RP001,48.71359078761257,17.28667799515813,46.0,False
148,RP002,48.71359078761257,22.298677324095987,81.0,False
148,RP003,48.71359078761257,0.0,,True
148,LP006,48.71359078761257,0.0,,True
148,RP004,48.71359078761257,0.0,,True
148,RP005,48.71359078761257,0.0,,True
149,RP001,40.65415698121723,0.0,,True
149,RP002,40.65415698121723,29.195817955642994,82.0,False
149,RP003,40.65415698121723,24.630856884601315,112.0,False
149,LP006,40.65415698121723,22.693088433610097,135.0,False
149,RP004,40.65415698121723,22.693088433610097,135.0,False
149,RP005,40.65415698121723,0.0,,True
150,RP001,49.365860612032684,17.99491222203698,48.0,False
150,RP002,49.365860612032684,15.14946379874906,83.0,False
150,RP003,49.365860612032684,0.0,,True
150,LP006,49.365860612032684,15.782171884438679,132.0,False
150,RP004,49.365860612032684,15.782171884438679,132.0,False
150,RP005,49.365860612032684,0.0,,True
151,RP001,38.44330614099984,0.0,,True
151,RP002,38.44330614099984,0.0,,True
151,RP003,38.44330614099984,17.375015010978508,115.0,False
151,LP006,38.44330614099984,0.0,,True
151,RP004,38.44330614099984,0.0,,True
151,RP005,38.44330614099984,0.0,,True
152,RP001,36.21839212246436,23.90022460792354,42.0,False
152,RP002,36.21839212246436,0.0,,True
152,RP003,36.21839212246436,26.53993427714148,115.0,False
152,LP006,36.21839212246436,33.68698641828972,134.0,False
152,RP004,36.21839212246436,33.68698641828972,134.0,False
152,RP005,36.21839212246436,27.56182428027764,157.0,False
153,RP001,37.49320754391073,0.0,,True
