window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,family_direction,_stability,_is_strict_lag,_is_tau0_coupled,_is_usable_strict_tau0,_failure_reason,_source_family,_target_family,_family_direction,_pair_id,_evidence_tier,_lag_tau0_label,_forward_reverse_label,_m_positive_peak_abs_r,_m_lag0_abs_r,_m_negative_peak_abs_r,_m_p_pos_surrogate,_m_q_pos_within_window,_m_p_pos_audit_surrogate,_m_D_pos_0,_m_D_pos_neg,_m_P_D_pos_0_gt_0,_m_P_D_pos_neg_gt_0,_m_positive_peak_lag,_m_negative_peak_lag,_m_positive_peak_signed_r,_m_negative_peak_signed_r,effect_size_bin,has_at_least_moderate_positive_peak,surrogate_pass,fdr_pass,audit_surrogate_pass,lag_over_tau0_metric_positive,lag_over_tau0_prob_supported,forward_over_reverse_metric_positive,forward_over_reverse_prob_supported,secondary_dominance_issue,dominant_positive_lag_blocker,near_positive_lag_pass_candidate,positive_lag_support_profile
T3,P_north_band_share_35_45,H_centroid_lat,P,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4435564435564436,0.6324786324786325,0.5986068459291439,0.4265734265734265,0.6547934823796892,0.6125223613595707,same_p_support_flag,1,-0.1073469140576335,0.1073469140576335,-1,-0.1216712144764412,0.1216712144764412,-0.1211874995761994,0.1211874995761994,-0.0090185807029996,-0.1011628311933507,0.1242022134826202,-0.1153182899614466,0.1611818092971615,0.447,-0.0291001566664257,-0.0623598777177222,0.0936185798280627,-0.0692680709054114,0.1344207847682005,0.351,0.9181489729356233,0.915115863033404,0.9181489729356233,0.915115863033404,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0090185807029996,-0.0291001566664257,-0.0009574774903032,-0.1011628311933507,0.1242022134826202,-0.1153182899614466,0.1611818092971615,0.447,-0.0045215696891844,-0.0623598777177222,0.0936185798280627,-0.0692680709054114,0.1344207847682005,0.351,0.0444444444444444,43,0.2328344605130685,-0.125487546455435,0.4610439271793634,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0291001566664257,-0.0623598777177222,0.0936185798280627,0.351,-0.0090185807029996,-0.1011628311933507,0.1242022134826202,0.447,P→H,not_supported,False,False,False,positive_lag_not_supported,P,H,P→H,P_north_band_share_35_45 -> H_centroid_lat,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1073469140576335,0.1211874995761994,0.1216712144764412,0.4435564435564436,0.6324786324786325,0.4265734265734265,-0.0291001566664257,-0.0090185807029996,0.351,0.447,1,-1,-0.1073469140576335,-0.1216712144764412,moderate_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,fails_surrogate_support,False,low_or_missing_support_profile
T3,P_north_band_share_35_45,H_zonal_width,P,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4995004995004995,0.6710875331564986,0.6407290072259995,0.5134865134865135,0.6994239240935276,0.6742703057245928,same_p_support_flag,1,0.0678359702829012,0.0678359702829012,-1,0.0564371364799178,0.0564371364799178,0.0721462622114444,0.0721462622114444,0.0109073429118903,-0.0838230454063438,0.0713382503008571,-0.1022340702985118,0.0849756740245732,0.468,-0.0183765499453484,-0.0475563968255093,0.0789695352991281,-0.0525882638693144,0.1078735695832966,0.402,0.9181489729356233,0.4995156833219605,0.9181489729356233,0.4995156833219605,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0109073429118903,-0.0183765499453484,-0.0036841189890534,-0.0838230454063438,0.0713382503008571,-0.1022340702985118,0.0849756740245732,0.468,0.0005484991153715,-0.0475563968255093,0.0789695352991281,-0.0525882638693144,0.1078735695832966,0.402,0.8888888888888888,5,0.1519460641121009,-0.0841100938291997,0.4464476962881646,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0183765499453484,-0.0475563968255093,0.0789695352991281,0.402,0.0109073429118903,-0.0838230454063438,0.0713382503008571,0.468,P→H,not_supported,False,False,False,positive_lag_not_supported,P,H,P→H,P_north_band_share_35_45 -> H_zonal_width,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0678359702829012,0.0721462622114444,0.0564371364799178,0.4995004995004995,0.6710875331564986,0.5134865134865135,-0.0183765499453484,0.0109073429118903,0.402,0.468,1,-1,0.0678359702829012,0.0564371364799178,weak_abs_r,no,no,no,no,no,no,yes,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T3,P_north_band_share_35_45,Je_strength,P,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.7992007992007992,0.8854454897620365,0.8725421880207228,0.7642357642357642,0.8447752963881996,0.841327060548665,same_p_support_flag,5,-0.0524888451787487,0.0524888451787487,-5,0.105748051701611,0.105748051701611,0.0013430330554621,0.0013430330554621,-0.0488829901717973,-0.1278212772067073,0.122143644182986,-0.1575615145245404,0.1424970128470276,0.482,0.0397987942747808,-0.0316140070455696,0.136952666955216,-0.0413945133262229,0.1701871876659141,0.701,0.9181489729356233,0.9411781786667556,0.9181489729356233,0.9411781786667556,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0488829901717973,0.0397987942747808,-0.0021693845383957,-0.1278212772067073,0.122143644182986,-0.1575615145245404,0.1424970128470276,0.482,0.034989248628895,-0.0316140070455696,0.136952666955216,-0.0413945133262229,0.1701871876659141,0.701,0.0444444444444444,43,0.2422960034043291,-0.1898071582255803,0.2166310811621538,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0397987942747808,-0.0316140070455696,0.136952666955216,0.701,-0.0488829901717973,-0.1278212772067073,0.122143644182986,0.482,P→Je,not_supported,False,False,False,positive_lag_not_supported,P,Je,P→Je,P_north_band_share_35_45 -> Je_strength,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0524888451787487,0.0013430330554621,0.105748051701611,0.7992007992007992,0.8854454897620365,0.7642357642357642,0.0397987942747808,-0.0488829901717973,0.701,0.482,5,-5,-0.0524888451787487,0.105748051701611,weak_abs_r,no,no,no,no,yes,yes,no,no,would_later_face_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T3,P_north_band_share_35_45,Je_axis_lat,P,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1658341658341658,0.3800904977375565,0.3212385099177552,0.2147852147852147,0.533498759305211,0.4317509901266246,same_p_support_flag,4,-0.1666603111006271,0.1666603111006271,-4,-0.1668731423476831,0.1668731423476831,-0.1506474581549964,0.1506474581549964,0.0026934484178458,-0.1368575466265241,0.1274205273701691,-0.1618793481623454,0.1558223545692175,0.509,0.0015338184453325,-0.0436699253626823,0.113029382183898,-0.0510966116418011,0.1331690463120508,0.586,0.9181489729356233,0.8738481494899002,0.9181489729356233,0.8738481494899002,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0026934484178458,0.0015338184453325,0.0010421534470665,-0.1368575466265241,0.1274205273701691,-0.1618793481623454,0.1558223545692175,0.509,0.0208489451035137,-0.0436699253626823,0.113029382183898,-0.0510966116418011,0.1331690463120508,0.586,0.6666666666666666,15,0.2256222347941777,-0.0589619236935506,0.7386697115763514,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0015338184453325,-0.0436699253626823,0.113029382183898,0.586,0.0026934484178458,-0.1368575466265241,0.1274205273701691,0.509,P→Je,not_supported,False,False,False,positive_lag_not_supported,P,Je,P→Je,P_north_band_share_35_45 -> Je_axis_lat,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1666603111006271,0.1506474581549964,0.1668731423476831,0.1658341658341658,0.3800904977375565,0.2147852147852147,0.0015338184453325,0.0026934484178458,0.586,0.509,4,-4,-0.1666603111006271,-0.1668731423476831,moderate_abs_r,no,no,no,no,yes,no,yes,no,would_later_face_tau0_and_reverse_competition,fails_surrogate_support,False,low_or_missing_support_profile
T3,P_north_band_share_35_45,Je_meridional_width,P,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4795204795204795,0.6593406593406594,0.6275877097406842,0.4995004995004995,0.693000693000693,0.6621785674870324,same_p_support_flag,2,-0.048894181030785,0.048894181030785,-2,-0.0529838893149083,0.0529838893149083,-0.0373386911215794,0.0373386911215794,-0.0008587777218067,-0.0294411960009146,0.0448106586502679,-0.0389167506115736,0.0532212711690747,0.468,-0.0032223476720974,-0.0241059899302564,0.0557563797481351,-0.0272058903565758,0.0678448780194654,0.51,0.9181489729356233,0.0047828227782972,0.9181489729356233,0.0047828227782972,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0008587777218067,-0.0032223476720974,0.001109511385247,-0.0294411960009146,0.0448106586502679,-0.0389167506115736,0.0532212711690747,0.468,0.0059460935317691,-0.0241059899302564,0.0557563797481351,-0.0272058903565758,0.0678448780194654,0.51,0.3777777777777777,28,0.0998270185240536,-0.0509328374932686,0.4897890546435961,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0032223476720974,-0.0241059899302564,0.0557563797481351,0.51,-0.0008587777218067,-0.0294411960009146,0.0448106586502679,0.468,P→Je,not_supported,False,False,False,positive_lag_not_supported,P,Je,P→Je,P_north_band_share_35_45 -> Je_meridional_width,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.048894181030785,0.0373386911215794,0.0529838893149083,0.4795204795204795,0.6593406593406594,0.4995004995004995,-0.0032223476720974,-0.0008587777218067,0.51,0.468,2,-2,-0.048894181030785,-0.0529838893149083,weak_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T3,P_north_band_share_35_45,Jw_strength,P,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.6563436563436563,0.7775147928994083,0.7663793662108741,0.6633366633366633,0.7798003523194362,0.7780052646972799,same_p_support_flag,1,0.0727096243977432,0.0727096243977432,-2,0.1304099756449115,0.1304099756449115,0.0934175494162188,0.0934175494162188,-0.0658420972395195,-0.1618720416403087,0.0601209773551045,-0.1852921804998338,0.0790330602953678,0.19,-0.0462447682130002,-0.0681135859078058,0.0666213941744389,-0.0742301228699746,0.1019724720161338,0.266,0.9181489729356233,0.9582494723632602,0.9181489729356233,0.95,none,minor,minor,0.0,0.0082494723632602,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0658420972395195,-0.0462447682130002,-0.0532440511777634,-0.1618720416403087,0.0601209773551045,-0.1852921804998338,0.0790330602953678,0.19,-0.0182960941852485,-0.0681135859078058,0.0666213941744389,-0.0742301228699746,0.1019724720161338,0.266,0.0,45,0.2590078823146426,-0.1862982579168993,0.2807235970888935,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0462447682130002,-0.0681135859078058,0.0666213941744389,0.266,-0.0658420972395195,-0.1618720416403087,0.0601209773551045,0.19,P→Jw,not_supported,False,False,False,positive_lag_not_supported,P,Jw,P→Jw,P_north_band_share_35_45 -> Jw_strength,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0727096243977432,0.0934175494162188,0.1304099756449115,0.6563436563436563,0.7775147928994083,0.6633366633366633,-0.0462447682130002,-0.0658420972395195,0.266,0.19,1,-2,0.0727096243977432,0.1304099756449115,weak_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T3,P_north_band_share_35_45,Jw_meridional_width,P,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.2807192807192807,0.4857389801210025,0.4545291157440689,0.3266733266733266,0.597177969959035,0.539010989010989,same_p_support_flag,3,-0.0924505855922507,0.0924505855922507,-1,-0.0637235545535372,0.0637235545535372,-0.0803329477623302,0.0803329477623302,0.0255198674077337,-0.0170388078364244,0.0529825284836989,-0.049397180119431,0.0591867990853743,0.917,-0.0103174485992206,-0.0164553409839335,0.1169031928165943,-0.0197669454445006,0.1414801240825094,0.424,0.9181489729356233,0.4200231319574338,0.9181489729356233,0.4200231319574338,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0255198674077337,-0.0103174485992206,0.025864017973789,-0.0170388078364244,0.0529825284836989,-0.049397180119431,0.0591867990853743,0.917,0.0113631077283819,-0.0164553409839335,0.1169031928165943,-0.0197669454445006,0.1414801240825094,0.424,1.0,0,0.1454621132171735,-0.0530115276249228,0.6355647085521361,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0103174485992206,-0.0164553409839335,0.1169031928165943,0.424,0.0255198674077337,-0.0170388078364244,0.0529825284836989,0.917,P→Jw,not_supported,False,False,False,positive_lag_not_supported,P,Jw,P→Jw,P_north_band_share_35_45 -> Jw_meridional_width,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0924505855922507,0.0803329477623302,0.0637235545535372,0.2807192807192807,0.4857389801210025,0.3266733266733266,-0.0103174485992206,0.0255198674077337,0.424,0.917,3,-1,-0.0924505855922507,-0.0637235545535372,weak_abs_r,no,no,no,no,no,no,yes,yes,would_later_face_tau0_competition,weak_positive_lag_effect_size,False,weak_effect
T3,P_north_minus_main_35_45,V_strength,P,V,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.5984015984015985,0.7367453263867606,0.7196395795094277,0.5634365634365635,0.7261023495333119,0.7083202511773941,same_p_support_flag,5,0.0874807329165648,0.0874807329165648,-4,0.0382902513651029,0.0382902513651029,0.0349805432926267,0.0349805432926267,0.026701190121305,-0.1391511268322651,0.1317084047262596,-0.1638874408185557,0.1553408737412677,0.457,0.0222580662519456,-0.0542574030452257,0.1426328304917258,-0.0621703435194072,0.1754899138919577,0.564,0.9211885345906736,0.9458729035825372,0.9211885345906736,0.9458729035825372,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.026701190121305,0.0222580662519456,-0.0049646180530535,-0.1391511268322651,0.1317084047262596,-0.1638874408185557,0.1553408737412677,0.457,0.0248266024073052,-0.0542574030452257,0.1426328304917258,-0.0621703435194072,0.1754899138919577,0.564,0.8888888888888888,5,0.251797764368476,-0.1643170314519111,0.3474245815326114,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0222580662519456,-0.0542574030452257,0.1426328304917258,0.564,0.026701190121305,-0.1391511268322651,0.1317084047262596,0.457,P→V,not_supported,False,False,False,positive_lag_not_supported,P,V,P→V,P_north_minus_main_35_45 -> V_strength,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0874807329165648,0.0349805432926267,0.0382902513651029,0.5984015984015985,0.7367453263867606,0.5634365634365635,0.0222580662519456,0.026701190121305,0.564,0.457,5,-4,0.0874807329165648,0.0382902513651029,weak_abs_r,no,no,no,no,yes,no,yes,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T3,P_north_minus_main_35_45,V_pos_centroid_lat,P,V,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4645354645354645,0.6443601241807521,0.6149437954595547,0.4635364635364635,0.6813186813186812,0.6376789463638098,same_p_support_flag,5,-0.1067231191454194,0.1067231191454194,-4,0.2530338497570756,0.2530338497570756,0.1442989437760827,0.1442989437760827,-0.1468796129903271,-0.2170719794084486,0.0307972211395482,-0.2350866311749793,0.0690596146706513,0.085,-0.0625628332436628,-0.0995093934910025,0.1583041962490647,-0.1047371235145785,0.1738911818229693,0.342,0.9211885345906736,0.9128829190985333,0.9211885345906736,0.9128829190985333,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.1468796129903271,-0.0625628332436628,-0.1138041883840109,-0.2170719794084486,0.0307972211395482,-0.2350866311749793,0.0690596146706513,0.085,-0.0177841022786943,-0.0995093934910025,0.1583041962490647,-0.1047371235145785,0.1738911818229693,0.342,0.0,45,0.2477100132006578,-0.1409868940552384,0.4308389385089903,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0625628332436628,-0.0995093934910025,0.1583041962490647,0.342,-0.1468796129903271,-0.2170719794084486,0.0307972211395482,0.085,P→V,not_supported,False,False,False,positive_lag_not_supported,P,V,P→V,P_north_minus_main_35_45 -> V_pos_centroid_lat,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1067231191454194,0.1442989437760827,0.2530338497570756,0.4645354645354645,0.6443601241807521,0.4635364635364635,-0.0625628332436628,-0.1468796129903271,0.342,0.085,5,-4,-0.1067231191454194,0.2530338497570756,moderate_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,fails_surrogate_support,False,low_or_missing_support_profile
T3,P_north_minus_main_35_45,V_NS_diff,P,V,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.9110889110889112,0.9541569541569542,0.9441265276779296,0.8741258741258742,0.9157509157509156,0.917137366796716,same_p_support_flag,5,0.0338317832504498,0.0338317832504498,-5,0.1585865943457865,0.1585865943457865,0.0162997818127092,0.0162997818127092,-0.1294059743408276,-0.222373701027475,0.0804234909511565,-0.2490270905781528,0.1103692760855007,0.26,-0.0011178842987368,-0.062379166550781,0.1222913791509382,-0.0687654899750069,0.1412273115813619,0.662,0.9211885345906736,0.9486321910069336,0.9211885345906736,0.9486321910069336,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.1294059743408276,-0.0011178842987368,-0.0655758617747684,-0.222373701027475,0.0804234909511565,-0.2490270905781528,0.1103692760855007,0.26,0.022544851308002,-0.062379166550781,0.1222913791509382,-0.0687654899750069,0.1412273115813619,0.662,0.0,45,0.2612160423297656,-0.2273842590793158,0.1295164835540219,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0011178842987368,-0.062379166550781,0.1222913791509382,0.662,-0.1294059743408276,-0.222373701027475,0.0804234909511565,0.26,P→V,not_supported,False,False,False,positive_lag_not_supported,P,V,P→V,P_north_minus_main_35_45 -> V_NS_diff,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0338317832504498,0.0162997818127092,0.1585865943457865,0.9110889110889112,0.9541569541569542,0.8741258741258742,-0.0011178842987368,-0.1294059743408276,0.662,0.26,5,-5,0.0338317832504498,0.1585865943457865,weak_abs_r,no,no,no,no,no,yes,no,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T3,P_north_minus_main_35_45,H_west_extent_lon,P,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0769230769230769,0.2345773038842346,0.1902147807589377,0.1728271728271728,0.4819605173587475,0.3832615384615385,same_p_support_flag,3,-0.2039713081779183,0.2039713081779183,-1,-0.0876709793026112,0.0876709793026112,-0.1363850437311767,0.1363850437311767,0.1119809012741145,-0.0618314633247256,0.1839250871189349,-0.1002093521422771,0.2044428278280936,0.829,0.0404832529757006,-0.0356057212180378,0.1856970552540572,-0.0429494024545351,0.2083582735009787,0.742,0.9211885345906736,0.8341671170275613,0.9211885345906736,0.8341671170275613,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1119809012741145,0.0404832529757006,0.0646379748614002,-0.0618314633247256,0.1839250871189349,-0.1002093521422771,0.2044428278280936,0.829,0.0540750144200605,-0.0356057212180378,0.1856970552540572,-0.0429494024545351,0.2083582735009787,0.742,1.0,0,0.21731322633202,-0.0133419181541016,0.9386051259773882,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0404832529757006,-0.0356057212180378,0.1856970552540572,0.742,0.1119809012741145,-0.0618314633247256,0.1839250871189349,0.829,P→H,not_supported,False,False,False,positive_lag_not_supported,P,H,P→H,P_north_minus_main_35_45 -> H_west_extent_lon,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.2039713081779183,0.1363850437311767,0.0876709793026112,0.0769230769230769,0.2345773038842346,0.1728271728271728,0.0404832529757006,0.1119809012741145,0.742,0.829,3,-1,-0.2039713081779183,-0.0876709793026112,strong_abs_r,yes,yes,no,no,yes,yes,yes,yes,dominance_metrics_not_main_blocker,passes_surrogate_but_fails_fdr,False,moderate_effect_surrogate_pass_fdr_failed_or_missing
T3,P_north_minus_main_35_45,H_zonal_width,P,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.8581418581418582,0.9209327258107748,0.9107079750265048,0.8531468531468531,0.9155722326454034,0.906100795755968,same_p_support_flag,5,0.035416746815871,0.035416746815871,-4,-0.1240209891601207,0.1240209891601207,-0.0480087910278935,0.0480087910278935,-0.0905810685193442,-0.1650818782489681,0.0256942181361309,-0.1805614959440376,0.0400880332001877,0.127,-0.0315590030702848,-0.0705386224409398,0.0668746416972032,-0.0804668018839176,0.085546776791253,0.384,0.9211885345906736,0.4995156833219605,0.9211885345906736,0.4995156833219605,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0905810685193442,-0.0315590030702848,-0.0693409361412785,-0.1650818782489681,0.0256942181361309,-0.1805614959440376,0.0400880332001877,0.127,-0.0088047580743529,-0.0705386224409398,0.0668746416972032,-0.0804668018839176,0.085546776791253,0.384,0.0,45,0.1564669442179724,-0.1210501974021013,0.2263529015210546,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0315590030702848,-0.0705386224409398,0.0668746416972032,0.384,-0.0905810685193442,-0.1650818782489681,0.0256942181361309,0.127,P→H,not_supported,False,False,False,positive_lag_not_supported,P,H,P→H,P_north_minus_main_35_45 -> H_zonal_width,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.035416746815871,0.0480087910278935,0.1240209891601207,0.8581418581418582,0.9209327258107748,0.8531468531468531,-0.0315590030702848,-0.0905810685193442,0.384,0.127,5,-4,0.035416746815871,-0.1240209891601207,weak_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
