window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,field,left_out_year_index,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary,near_excluded_candidate_days,left_out_year
W002,45,40,48,30,60,30,37,53,60,V,10,0.927705700041481,0.04310615846123861,0.025478019981691503,27.053052790779887,clear_separation,41.0,45.0,47.0,7.0,0.9687034661311417,1,1,1,monotonic_clear_progress,False,False,none,1989
W003,81,75,86,66,96,66,73,89,96,V,10,1.1000493110524472,0.114348083421344,0.12120192242623717,9.340261377492155,clear_separation,75.0,79.0,84.0,10.0,0.9605454269662183,1,1,1,monotonic_clear_progress,False,False,none,1989
W005,113,107,117,98,128,98,105,121,128,V,10,0.9094044942953162,0.0517645116988928,0.14428218909160645,9.277427170354198,clear_separation,111.0,114.0,118.0,8.0,0.9686479362057864,1,1,1,monotonic_clear_progress,False,False,none,1989
W007,160,155,164,145,175,145,152,168,175,V,10,1.44789424195067,0.11233876798278666,0.1508694763213548,11.001891264975745,clear_separation,156.0,161.0,165.0,10.0,0.9838799837958399,1,1,1,monotonic_clear_progress,False,False,none,1989
W002,45,40,48,30,60,30,37,53,60,H,10,0.5151912716143991,0.0940051855678789,0.05986248390047444,6.696550008040049,clear_separation,37.0,39.0,52.0,16.0,0.9312147545314509,1,1,1,monotonic_clear_progress,False,False,none,1989
W003,81,75,86,66,96,66,73,89,96,H,10,0.9084466792764783,0.08365117128179311,0.14210640221360357,8.047984084901177,clear_separation,75.0,79.0,84.0,10.0,0.9810602405864756,1,1,1,monotonic_clear_progress,False,False,none,1989
W005,113,107,117,98,128,98,105,121,128,H,10,1.0756210370323187,0.02752457306805068,0.06784257936339311,22.55747413204958,clear_separation,111.0,114.0,117.0,7.0,0.9524565102265278,1,1,1,monotonic_clear_progress,False,False,none,1989
W007,160,155,164,145,175,145,152,168,175,H,10,0.5746553972737011,0.030231508993137007,0.08062366469783733,10.367678442600663,clear_separation,154.0,155.0,157.0,4.0,0.849374508459421,1,1,3,nonmonotonic_progress,False,False,none,1989
W002,45,40,48,30,60,30,37,53,60,Je,10,0.6189389598444742,0.09857662762163114,0.06629997680474561,7.507905223913615,clear_separation,44.0,46.0,49.0,6.0,0.9497514884327967,1,1,1,monotonic_clear_progress,False,False,none,1989
W003,81,75,86,66,96,66,73,89,96,Je,10,0.7017457357316755,0.0599363177598913,0.07871066320093273,10.122769797920625,clear_separation,77.0,82.0,87.0,11.0,0.9920648738708369,1,1,1,monotonic_clear_progress,False,False,none,1989
W005,113,107,117,98,128,98,105,121,128,Je,10,0.8956524990941428,0.07806167172611037,0.04383166406179404,14.695676236769684,clear_separation,108.0,112.0,115.0,8.0,0.9623210853715538,1,1,1,monotonic_clear_progress,False,False,none,1989
W007,160,155,164,145,175,145,152,168,175,Je,10,1.0136068990901324,0.06299936792675209,0.07932614071216239,14.243502921847274,clear_separation,158.0,161.0,165.0,8.0,0.978470349881389,1,1,1,monotonic_clear_progress,False,False,none,1989
W002,45,40,48,30,60,30,37,53,60,Jw,10,0.8203938142788252,0.05646716149112266,0.04685129139228586,15.880876868892566,clear_separation,39.0,44.0,49.0,11.0,0.9800912968312692,1,1,1,monotonic_clear_progress,False,False,none,1989
W003,81,75,86,66,96,66,73,89,96,Jw,10,0.9682385012606765,0.06800923641713658,0.08005837975069,13.078329027059535,clear_separation,77.0,82.0,86.0,10.0,0.9845576883435002,1,1,1,monotonic_clear_progress,False,False,none,1989
W005,113,107,117,98,128,98,105,121,128,Jw,10,0.9757932531793813,0.17123089944466535,0.12675997974859537,6.5491484559162325,clear_separation,106.0,110.0,113.0,8.0,0.9489000572952754,1,1,1,monotonic_clear_progress,False,False,none,1989
W007,160,155,164,145,175,145,152,168,175,Jw,10,0.9424393243978827,0.09689262992021878,0.09053939401208447,10.056331939607256,clear_separation,154.0,161.0,166.0,13.0,0.9943104263946754,1,1,1,monotonic_clear_progress,False,False,none,1989
W002,45,40,48,30,60,30,37,53,60,P,11,0.8426520039352661,0.11901537985430508,0.0971174460836051,7.79753839122561,clear_separation,40.0,44.0,46.0,7.0,0.9332433892844927,1,1,1,monotonic_clear_progress,False,False,none,1990
W003,81,75,86,66,96,66,73,89,96,P,11,1.6126067300314646,0.128099500665711,0.1369883997882146,12.166581177473107,clear_separation,77.0,81.0,86.0,10.0,0.9771219364123355,1,1,1,monotonic_clear_progress,False,False,none,1990
W005,113,107,117,98,128,98,105,121,128,P,11,0.9250496035552551,0.1592899352599091,0.11555927570205021,6.731324425570615,clear_separation,109.0,112.0,116.0,8.0,0.9587087448255353,1,1,1,monotonic_clear_progress,False,False,none,1990
W007,160,155,164,145,175,145,152,168,175,P,11,0.9334053282388151,0.09317145125586246,0.1019136620865502,9.56921122516341,clear_separation,154.0,158.0,161.0,8.0,0.9635316167651888,1,1,1,monotonic_clear_progress,False,False,none,1990
W002,45,40,48,30,60,30,37,53,60,V,11,0.8984873797099193,0.042287864078559945,0.027936488395951503,25.58905416779583,clear_separation,41.0,45.0,48.0,8.0,0.9665487014272742,1,1,1,monotonic_clear_progress,False,False,none,1990
W003,81,75,86,66,96,66,73,89,96,V,11,1.0848997733231867,0.11091182497135262,0.1191549105748371,9.431174574091731,clear_separation,76.0,80.0,84.0,9.0,0.9641603374058361,1,1,1,monotonic_clear_progress,False,False,none,1990
W005,113,107,117,98,128,98,105,121,128,V,11,0.9400108567883348,0.0631822261337856,0.14736687416347866,8.929136770969327,clear_separation,112.0,115.0,118.0,7.0,0.9671701718957268,1,1,1,monotonic_clear_progress,False,False,none,1990
W007,160,155,164,145,175,145,152,168,175,V,11,1.4626795807668427,0.11177225379464016,0.16452910454805414,10.587567064669335,clear_separation,156.0,161.0,165.0,10.0,0.986428872401514,1,1,1,monotonic_clear_progress,False,False,none,1990
W002,45,40,48,30,60,30,37,53,60,H,11,0.527116637158922,0.10022523647216401,0.06487727636173563,6.385325433330491,clear_separation,37.0,39.0,52.0,16.0,0.9289173551582119,1,1,1,monotonic_clear_progress,False,False,none,1990
W003,81,75,86,66,96,66,73,89,96,H,11,0.8924862506341088,0.07708816919553593,0.1420559830590205,8.145197957089517,clear_separation,76.0,79.0,85.0,10.0,0.9828763474900621,1,1,1,monotonic_clear_progress,False,False,none,1990
W005,113,107,117,98,128,98,105,121,128,H,11,1.1570967241597763,0.03256083416970766,0.06861899709380095,22.872082502755095,clear_separation,111.0,115.0,117.0,7.0,0.9561045494714425,1,1,1,monotonic_clear_progress,False,False,none,1990
W007,160,155,164,145,175,145,152,168,175,H,11,0.5168675361840167,0.026228799924670466,0.07718881195037798,9.99573528730314,clear_separation,154.0,155.0,157.0,4.0,0.8637264245074345,1,1,3,nonmonotonic_progress,False,False,none,1990
W002,45,40,48,30,60,30,37,53,60,Je,11,0.6175016700613487,0.10460582966537013,0.07655105512177483,6.817313852355996,clear_separation,44.0,46.0,51.0,8.0,0.9503459953288351,1,1,1,monotonic_clear_progress,False,False,none,1990
W003,81,75,86,66,96,66,73,89,96,Je,11,0.6946498491904175,0.059018584033441776,0.07714860280069126,10.202896385402692,clear_separation,77.0,82.0,87.0,11.0,0.9904750277427068,1,1,1,monotonic_clear_progress,False,False,none,1990
W005,113,107,117,98,128,98,105,121,128,Je,11,0.9181244243966499,0.0799239924011192,0.04113840734514313,15.167788286136762,clear_separation,107.0,111.0,115.0,9.0,0.961478593888367,1,1,1,monotonic_clear_progress,False,False,none,1990
W007,160,155,164,145,175,145,152,168,175,Je,11,1.0101537684095956,0.06284735738362326,0.07986546044663981,14.156454672444008,clear_separation,158.0,161.0,165.0,8.0,0.9768120270970893,1,1,1,monotonic_clear_progress,False,False,none,1990
W002,45,40,48,30,60,30,37,53,60,Jw,11,0.787922740400396,0.06850976973296284,0.045724721331816494,13.79483084386118,clear_separation,39.0,44.0,48.0,10.0,0.9804621092881878,1,1,1,monotonic_clear_progress,False,False,none,1990
W003,81,75,86,66,96,66,73,89,96,Jw,11,0.9485568076754568,0.06981120532486229,0.0826665983508692,12.441900195260853,clear_separation,77.0,82.0,86.0,10.0,0.9851833736140941,1,1,1,monotonic_clear_progress,False,False,none,1990
W005,113,107,117,98,128,98,105,121,128,Jw,11,0.9768486380867372,0.18015954130723802,0.12533576037588998,6.395179452504763,clear_separation,106.0,109.0,113.0,8.0,0.9368923508053825,1,1,1,monotonic_clear_progress,False,False,none,1990
W007,160,155,164,145,175,145,152,168,175,Jw,11,0.9419221769301973,0.10618916070645432,0.08335696254066813,9.938712127519686,clear_separation,154.0,160.0,165.0,12.0,0.9939073991368907,1,1,1,monotonic_clear_progress,False,False,none,1990
W002,45,40,48,30,60,30,37,53,60,P,12,0.9171209225195547,0.12702387836950804,0.09489260399459788,8.265460165383638,clear_separation,40.0,44.0,46.0,7.0,0.9421106767908596,1,1,1,monotonic_clear_progress,False,False,none,1991
W003,81,75,86,66,96,66,73,89,96,P,12,1.6108465833449688,0.12192139019071718,0.1538582849882427,11.682126917351475,clear_separation,77.0,81.0,85.0,9.0,0.973480422226692,1,1,1,monotonic_clear_progress,False,False,none,1991
W005,113,107,117,98,128,98,105,121,128,P,12,0.9565803117144349,0.14124911155988268,0.11047525400624744,7.600220261201001,clear_separation,110.0,114.0,116.0,7.0,0.956584636821426,1,1,1,monotonic_clear_progress,False,False,none,1991
W007,160,155,164,145,175,145,152,168,175,P,12,0.9484320146290462,0.09486482085879999,0.09976651411955781,9.745933405068223,clear_separation,154.0,158.0,163.0,10.0,0.9715048404965714,1,1,1,monotonic_clear_progress,False,False,none,1991
W002,45,40,48,30,60,30,37,53,60,V,12,0.9461581985840943,0.05580594841184897,0.02959216459984379,22.158761246454876,clear_separation,41.0,45.0,48.0,8.0,0.9726177343400836,1,1,1,monotonic_clear_progress,False,False,none,1991
W003,81,75,86,66,96,66,73,89,96,V,12,1.0997974280593494,0.11121379339788462,0.12714795837083642,9.227968999969752,clear_separation,75.0,79.0,84.0,10.0,0.9604974005348453,1,1,1,monotonic_clear_progress,False,False,none,1991
W005,113,107,117,98,128,98,105,121,128,V,12,0.9630061832935483,0.06469056738316521,0.14315632275363493,9.266495954309951,clear_separation,112.0,115.0,118.0,7.0,0.9640916904926824,1,1,1,monotonic_clear_progress,False,False,none,1991
W007,160,155,164,145,175,145,152,168,175,V,12,1.4723600203478708,0.1182148570533008,0.16731409523616933,10.31320998120621,clear_separation,156.0,161.0,165.0,10.0,0.988078639330736,1,1,1,monotonic_clear_progress,False,False,none,1991
W002,45,40,48,30,60,30,37,53,60,H,12,0.5078733536859275,0.0912501485849591,0.05824791645349992,6.794380295804904,clear_separation,37.0,39.0,52.0,16.0,0.9290775151786417,1,1,1,monotonic_clear_progress,False,False,none,1991
W003,81,75,86,66,96,66,73,89,96,H,12,0.9045123132000887,0.08153459251154344,0.13570439805334028,8.327347782640398,clear_separation,76.0,79.0,84.0,9.0,0.9808857425691082,1,1,1,monotonic_clear_progress,False,False,none,1991
W005,113,107,117,98,128,98,105,121,128,H,12,1.1543983767258192,0.028591038241088437,0.07495469407253025,22.297362738371238,clear_separation,111.0,115.0,117.0,7.0,0.9485852131614493,1,1,1,monotonic_clear_progress,False,False,none,1991
W007,160,155,164,145,175,145,152,168,175,H,12,0.5928229524658878,0.03255166571053165,0.09557712250450077,9.253548101332663,clear_separation,154.0,156.0,158.0,5.0,0.8946627656736529,1,1,3,nonmonotonic_progress,False,False,none,1991
W002,45,40,48,30,60,30,37,53,60,Je,12,0.6472929841210582,0.09885472329710858,0.06857836777366476,7.731960032198389,clear_separation,44.0,46.0,51.0,8.0,0.9494673065063401,1,1,1,monotonic_clear_progress,False,False,none,1991
W003,81,75,86,66,96,66,73,89,96,Je,12,0.6994489546214557,0.05860464133881145,0.08243954252494327,9.918153807564137,clear_separation,77.0,82.0,87.0,11.0,0.9918411110587694,1,1,1,monotonic_clear_progress,False,False,none,1991
W005,113,107,117,98,128,98,105,121,128,Je,12,0.9142571530137796,0.07446269451120072,0.04159628334823512,15.755044027792868,clear_separation,108.0,112.0,115.0,8.0,0.9606650797119612,1,1,1,monotonic_clear_progress,False,False,none,1991
W007,160,155,164,145,175,145,152,168,175,Je,12,1.0110316602900873,0.05711499373232098,0.0807439193208019,14.667628488929495,clear_separation,158.0,162.0,166.0,9.0,0.9736603264330261,1,1,1,monotonic_clear_progress,False,False,none,1991
W002,45,40,48,30,60,30,37,53,60,Jw,12,0.8331033281796444,0.07143949568609376,0.047887740514570044,13.963339044653859,clear_separation,39.0,43.0,47.0,9.0,0.9697853695810712,1,1,1,monotonic_clear_progress,False,False,none,1991
W003,81,75,86,66,96,66,73,89,96,Jw,12,0.9480582077075257,0.067843520732975,0.09176374840678728,11.879887586642004,clear_separation,77.0,82.0,86.0,10.0,0.9888497225751811,1,1,1,monotonic_clear_progress,False,False,none,1991
W005,113,107,117,98,128,98,105,121,128,Jw,12,0.9986219208797908,0.17041992915577658,0.13746594904158205,6.486961511324497,clear_separation,107.0,110.0,113.0,7.0,0.9415456878234629,1,1,1,monotonic_clear_progress,False,False,none,1991
W007,160,155,164,145,175,145,152,168,175,Jw,12,0.9123459459591892,0.09059249313411624,0.08123186614437823,10.61951809137645,clear_separation,154.0,160.0,165.0,12.0,0.9936369254855836,1,1,1,monotonic_clear_progress,False,False,none,1991
W002,45,40,48,30,60,30,37,53,60,P,13,0.8724604246030392,0.11346028421843478,0.09409931872248431,8.406842297178361,clear_separation,40.0,44.0,46.0,7.0,0.9398611609197806,1,1,1,monotonic_clear_progress,False,False,none,1992
W003,81,75,86,66,96,66,73,89,96,P,13,1.6629528140769032,0.12487682979356228,0.15061213948740043,12.072736112848395,clear_separation,77.0,82.0,86.0,10.0,0.9794653431924418,1,1,1,monotonic_clear_progress,False,False,none,1992
W005,113,107,117,98,128,98,105,121,128,P,13,0.9379079327754126,0.14567512916947278,0.12162750473471537,7.017573445270115,clear_separation,110.0,113.0,116.0,7.0,0.9590692308074159,1,1,1,monotonic_clear_progress,False,False,none,1992
W007,160,155,164,145,175,145,152,168,175,P,13,0.9269346428067634,0.0930290390026138,0.10449361651383696,9.385603290658246,clear_separation,154.0,158.0,163.0,10.0,0.9767223975062651,1,1,1,monotonic_clear_progress,False,False,none,1992
W002,45,40,48,30,60,30,37,53,60,V,13,0.9244816810660351,0.04505706936665077,0.02659747138281139,25.80385475562958,clear_separation,41.0,45.0,48.0,8.0,0.9689007897679562,1,1,1,monotonic_clear_progress,False,False,none,1992
W003,81,75,86,66,96,66,73,89,96,V,13,1.1056029991008214,0.1052091943070588,0.12791402164871735,9.485138531214076,clear_separation,75.0,80.0,84.0,10.0,0.9648089641147056,1,1,1,monotonic_clear_progress,False,False,none,1992
W005,113,107,117,98,128,98,105,121,128,V,13,0.9478576625064584,0.05710674628903864,0.13868136596185596,9.682484310203005,clear_separation,111.0,114.0,118.0,8.0,0.9671552900780498,1,1,1,monotonic_clear_progress,False,False,none,1992
W007,160,155,164,145,175,145,152,168,175,V,13,1.461825978542934,0.10740071979353127,0.16271553168431915,10.82368032677945,clear_separation,156.0,161.0,165.0,10.0,0.9846879619688155,1,1,1,monotonic_clear_progress,False,False,none,1992
W002,45,40,48,30,60,30,37,53,60,H,13,0.5677358178828483,0.09540046437055887,0.05925766069145541,7.341816896433444,clear_separation,37.0,39.0,52.0,16.0,0.9492898677457969,1,1,1,monotonic_clear_progress,False,False,none,1992
W003,81,75,86,66,96,66,73,89,96,H,13,0.904597529742379,0.0782639946683015,0.144854586758642,8.108670501120642,clear_separation,76.0,79.0,85.0,10.0,0.9830228705092187,1,1,1,monotonic_clear_progress,False,False,none,1992
W005,113,107,117,98,128,98,105,121,128,H,13,1.139273423341856,0.029883898116728813,0.06858574224266055,23.139587372527323,clear_separation,111.0,114.0,117.0,7.0,0.9498386042647198,1,1,1,monotonic_clear_progress,False,False,none,1992
W007,160,155,164,145,175,145,152,168,175,H,13,0.5257187622669949,0.032603287327145014,0.08760264875279786,8.746968401104901,clear_separation,154.0,155.0,157.0,4.0,0.8667344169462302,1,1,3,nonmonotonic_progress,False,False,none,1992
W002,45,40,48,30,60,30,37,53,60,Je,13,0.597143958162112,0.09819049607126717,0.07693934625632257,6.819442651450605,clear_separation,44.0,46.0,50.0,7.0,0.9564111368495306,1,1,1,monotonic_clear_progress,False,False,none,1992
W003,81,75,86,66,96,66,73,89,96,Je,13,0.6969752832038876,0.05901732983890744,0.08132169890906009,9.932736308808876,clear_separation,77.0,82.0,87.0,11.0,0.991313804452786,1,1,1,monotonic_clear_progress,False,False,none,1992
W005,113,107,117,98,128,98,105,121,128,Je,13,0.9106235835538778,0.07695974420696527,0.042907958192414136,15.193810598031428,clear_separation,108.0,111.0,115.0,8.0,0.9617059810770292,1,1,1,monotonic_clear_progress,False,False,none,1992
W007,160,155,164,145,175,145,152,168,175,Je,13,1.011244413603132,0.05824020767374708,0.07992691252595524,14.637989300592988,clear_separation,158.0,161.0,165.0,8.0,0.9760379962654047,1,1,1,monotonic_clear_progress,False,False,none,1992
W002,45,40,48,30,60,30,37,53,60,Jw,13,0.815866796983538,0.06574898467274821,0.053565721340524376,13.67587993518762,clear_separation,39.0,45.0,49.0,11.0,0.9820315923151764,1,1,1,monotonic_clear_progress,False,False,none,1992
W003,81,75,86,66,96,66,73,89,96,Jw,13,0.9957353883684107,0.07073794831507232,0.0801204618220158,13.200926450840422,clear_separation,78.0,82.0,86.0,9.0,0.983460607457539,1,1,1,monotonic_clear_progress,False,False,none,1992
W005,113,107,117,98,128,98,105,121,128,Jw,13,0.9841705314442678,0.16360742038726123,0.13364259213526253,6.621836770237792,clear_separation,106.0,109.0,113.0,8.0,0.9333071741848268,1,1,1,monotonic_clear_progress,False,False,none,1992
W007,160,155,164,145,175,145,152,168,175,Jw,13,0.9400456121897134,0.10669099080873995,0.08322717309975822,9.899480837785733,clear_separation,154.0,160.0,165.0,12.0,0.9941586899044428,1,1,1,monotonic_clear_progress,False,False,none,1992
W002,45,40,48,30,60,30,37,53,60,P,14,0.8639170088778095,0.12442332960006078,0.08691503125122502,8.175676251010136,clear_separation,40.0,43.0,46.0,7.0,0.9370311205522052,1,1,1,monotonic_clear_progress,False,False,none,1993
W003,81,75,86,66,96,66,73,89,96,P,14,1.6188085696973635,0.13134534843668133,0.14583791026074133,11.680420940954434,clear_separation,78.0,82.0,86.0,9.0,0.9780839151512635,1,1,1,monotonic_clear_progress,False,False,none,1993
W005,113,107,117,98,128,98,105,121,128,P,14,0.9584214844177263,0.15134013185030915,0.11353746082370889,7.236712435619336,clear_separation,109.0,112.0,115.0,7.0,0.9579050586354342,1,1,1,monotonic_clear_progress,False,False,none,1993
W007,160,155,164,145,175,145,152,168,175,P,14,0.9757943320993488,0.08753469587577228,0.09436964721918192,10.728653483322878,clear_separation,155.0,158.0,163.0,9.0,0.9734276172027996,1,1,1,monotonic_clear_progress,False,False,none,1993
W002,45,40,48,30,60,30,37,53,60,V,14,0.9186945258773075,0.05046634600451147,0.02686235718614007,23.76076380302237,clear_separation,41.0,45.0,48.0,8.0,0.9678746379465227,1,1,1,monotonic_clear_progress,False,False,none,1993
W003,81,75,86,66,96,66,73,89,96,V,14,1.0812881729074786,0.10845790535575556,0.11996981768847406,9.467223666968351,clear_separation,75.0,80.0,84.0,10.0,0.964659420572285,1,1,1,monotonic_clear_progress,False,False,none,1993
W005,113,107,117,98,128,98,105,121,128,V,14,0.9439632434619143,0.05928232441072115,0.14426253537255007,9.275235389955258,clear_separation,112.0,115.0,118.0,7.0,0.9617785798014469,1,1,1,monotonic_clear_progress,False,False,none,1993
W007,160,155,164,145,175,145,152,168,175,V,14,1.5008292484057413,0.09869731836285552,0.15599435595431632,11.785459830343319,clear_separation,156.0,161.0,165.0,10.0,0.9826569552381118,1,1,1,monotonic_clear_progress,False,False,none,1993
W002,45,40,48,30,60,30,37,53,60,H,14,0.5615474205429822,0.09871525203713649,0.061426097745367766,7.013147089101395,clear_separation,37.0,39.0,52.0,16.0,0.9443020708720749,1,1,1,monotonic_clear_progress,False,False,none,1993
W003,81,75,86,66,96,66,73,89,96,H,14,0.8877985524744176,0.07352506304683323,0.13473538212087188,8.525848984438475,clear_separation,76.0,79.0,85.0,10.0,0.9827423296202882,1,1,1,monotonic_clear_progress,False,False,none,1993
W005,113,107,117,98,128,98,105,121,128,H,14,1.1412814108574252,0.032502976860265584,0.07671251351967606,20.899625261328893,clear_separation,111.0,115.0,117.0,7.0,0.9494403285904807,1,1,1,monotonic_clear_progress,False,False,none,1993
W007,160,155,164,145,175,145,152,168,175,H,14,0.5593183605115959,0.026716423453806128,0.09569453467129416,9.138370764663915,clear_separation,154.0,155.0,158.0,5.0,0.8750769503598194,1,1,3,nonmonotonic_progress,False,False,none,1993
W002,45,40,48,30,60,30,37,53,60,Je,14,0.6081985321475073,0.11252942257378945,0.07233177269767793,6.580056255157194,clear_separation,44.0,46.0,51.0,8.0,0.9513165787518488,1,1,1,monotonic_clear_progress,False,False,none,1993
W003,81,75,86,66,96,66,73,89,96,Je,14,0.6936328088739686,0.060680475703297196,0.07567329224503075,10.174017473820758,clear_separation,77.0,82.0,87.0,11.0,0.9903079728225571,1,1,1,monotonic_clear_progress,False,False,none,1993
W005,113,107,117,98,128,98,105,121,128,Je,14,0.9171719208584355,0.07703393319098031,0.044877016383597285,15.04658808817365,clear_separation,108.0,111.0,115.0,8.0,0.9616659675424242,1,1,1,monotonic_clear_progress,False,False,none,1993
W007,160,155,164,145,175,145,152,168,175,Je,14,1.0058606791770648,0.05722364434651088,0.0793741823903,14.727330634628236,clear_separation,158.0,161.0,165.0,8.0,0.9763654119827805,1,1,1,monotonic_clear_progress,False,False,none,1993
W002,45,40,48,30,60,30,37,53,60,Jw,14,0.8380360999324423,0.07054537030325816,0.05119716777501197,13.767350560407879,clear_separation,39.0,44.0,49.0,11.0,0.9789089214739816,1,1,1,monotonic_clear_progress,False,False,none,1993
W003,81,75,86,66,96,66,73,89,96,Jw,14,0.9506945776882857,0.07016294420882893,0.07754986419126828,12.872202322500664,clear_separation,78.0,82.0,86.0,9.0,0.9840631388391775,1,1,1,monotonic_clear_progress,False,False,none,1993
W005,113,107,117,98,128,98,105,121,128,Jw,14,0.981452765648985,0.17655342089064052,0.12746523635602125,6.4565298362346155,clear_separation,106.0,109.0,113.0,8.0,0.9412617983431584,1,1,1,monotonic_clear_progress,False,False,none,1993
W007,160,155,164,145,175,145,152,168,175,Jw,14,0.9351691900907624,0.11285730574037467,0.0866010581479049,9.377086744832534,clear_separation,154.0,160.0,165.0,12.0,0.9942398985811155,1,1,1,monotonic_clear_progress,False,False,none,1993
W002,45,40,48,30,60,30,37,53,60,P,15,0.8691851614921909,0.12982143977848515,0.11052741585477044,7.232696483574973,clear_separation,40.0,43.0,46.0,7.0,0.9325925004663645,1,1,1,monotonic_clear_progress,False,False,none,1994
W003,81,75,86,66,96,66,73,89,96,P,15,1.6160721455817653,0.12024847165423133,0.15634061811999822,11.685725904006011,clear_separation,77.0,81.0,86.0,10.0,0.9828853081724432,1,1,1,monotonic_clear_progress,False,False,none,1994
W005,113,107,117,98,128,98,105,121,128,P,15,0.9157296822651672,0.16264212330762712,0.12148027076716557,6.446022568834637,clear_separation,109.0,112.0,115.0,7.0,0.9526365441882035,1,1,1,monotonic_clear_progress,False,False,none,1994
W007,160,155,164,145,175,145,152,168,175,P,15,0.9348767528223116,0.09132241180591769,0.09865198198081256,9.842134344294676,clear_separation,155.0,158.0,163.0,9.0,0.9720981191082615,1,1,1,monotonic_clear_progress,False,False,none,1994
W002,45,40,48,30,60,30,37,53,60,V,15,0.9272832920478506,0.0482092822909707,0.034061244762901996,22.542296135239326,clear_separation,41.0,45.0,48.0,8.0,0.9651452882836807,1,1,1,monotonic_clear_progress,False,False,none,1994
W003,81,75,86,66,96,66,73,89,96,V,15,1.085885171782503,0.10897288131459079,0.1202368413788343,9.47503586682867,clear_separation,75.0,79.0,84.0,10.0,0.9652643379868036,1,1,1,monotonic_clear_progress,False,False,none,1994
W005,113,107,117,98,128,98,105,121,128,V,15,0.9718353976418925,0.06199381921419182,0.1444296754210172,9.41593784515567,clear_separation,112.0,115.0,118.0,7.0,0.9651741576959423,1,1,1,monotonic_clear_progress,False,False,none,1994
W007,160,155,164,145,175,145,152,168,175,V,15,1.4488842374197666,0.11229575231301005,0.1609845914307943,10.603647650322536,clear_separation,156.0,161.0,165.0,10.0,0.9858251541998633,1,1,1,monotonic_clear_progress,False,False,none,1994
W002,45,40,48,30,60,30,37,53,60,H,15,0.5188705154463529,0.09543769232735584,0.06521906760491347,6.459367357572034,clear_separation,37.0,39.0,53.0,17.0,0.9317618873038254,1,1,1,monotonic_clear_progress,False,False,none,1994
W003,81,75,86,66,96,66,73,89,96,H,15,0.8753830700594105,0.07789764896073248,0.12702161576859725,8.543687400080493,clear_separation,75.0,79.0,84.0,10.0,0.9807668857529339,1,1,1,monotonic_clear_progress,False,False,none,1994
W005,113,107,117,98,128,98,105,121,128,H,15,1.1673776899328547,0.034125177228036166,0.06939996010891325,22.552545593072118,clear_separation,111.0,115.0,117.0,7.0,0.9554589160735912,1,1,1,monotonic_clear_progress,False,False,none,1994
W007,160,155,164,145,175,145,152,168,175,H,15,0.5965250286533573,0.0323670420045922,0.09220783616712941,9.576971495352279,clear_separation,154.0,155.0,158.0,5.0,0.8969539483869966,1,1,3,nonmonotonic_progress,False,False,none,1994
W002,45,40,48,30,60,30,37,53,60,Je,15,0.608761493346515,0.10017332203826998,0.06771473648045015,7.251992770782847,clear_separation,44.0,46.0,51.0,8.0,0.9510470495580735,1,1,1,monotonic_clear_progress,False,False,none,1994
W003,81,75,86,66,96,66,73,89,96,Je,15,0.6736660685303383,0.06064736213623047,0.0818501120040346,9.45512996051805,clear_separation,77.0,82.0,87.0,11.0,0.992683439634349,1,1,1,monotonic_clear_progress,False,False,none,1994
W005,113,107,117,98,128,98,105,121,128,Je,15,0.9306047686183818,0.07388400849571042,0.04457146995307433,15.71231285862434,clear_separation,108.0,111.0,115.0,8.0,0.9607135532035128,1,1,1,monotonic_clear_progress,False,False,none,1994
W007,160,155,164,145,175,145,152,168,175,Je,15,1.0505194674622553,0.05931774167854414,0.07573858791908214,15.556760213705115,clear_separation,158.0,162.0,165.0,8.0,0.9756011263230202,1,1,1,monotonic_clear_progress,False,False,none,1994
W002,45,40,48,30,60,30,37,53,60,Jw,15,0.8277397958435051,0.06604185859090546,0.04338243211984935,15.12899540772662,clear_separation,39.0,43.0,48.0,10.0,0.9765439975582442,1,1,1,monotonic_clear_progress,False,False,none,1994
W003,81,75,86,66,96,66,73,89,96,Jw,15,0.9597562460544612,0.06990997566552734,0.08141417223896454,12.684773175098606,clear_separation,77.0,82.0,85.0,9.0,0.9835719842210102,1,1,1,monotonic_clear_progress,False,False,none,1994
W005,113,107,117,98,128,98,105,121,128,Jw,15,1.0200657812208194,0.1744500859695443,0.13426297704752108,6.608504163996601,clear_separation,106.0,110.0,113.0,8.0,0.9406567641290092,1,1,1,monotonic_clear_progress,False,False,none,1994
W007,160,155,164,145,175,145,152,168,175,Jw,15,0.9001465479797668,0.10179957636230866,0.0809237989607291,9.852560422316408,clear_separation,154.0,160.0,165.0,12.0,0.9942027532581612,1,1,1,monotonic_clear_progress,False,False,none,1994
W002,45,40,48,30,60,30,37,53,60,P,16,0.8966987495053096,0.12498375675131324,0.08969191084948028,8.353985894334688,clear_separation,40.0,44.0,46.0,7.0,0.9376556509330836,1,1,1,monotonic_clear_progress,False,False,none,1995
