bootstrap_id,region_id,region_label,lat_min,lat_max,lat_center,n_raw_lat_points,onset_day,midpoint_day,finish_day,duration,pre_post_separation_label,progress_quality_label
768,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
768,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,50.0,15.0,clear_separation,monotonic_clear_progress
769,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
769,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
769,2,R3_high,28.5,35.0,31.75,27,35.0,40.0,53.0,19.0,clear_separation,nonmonotonic_progress
770,0,R1_low,15.0,21.5,18.25,27,37.0,52.0,53.0,17.0,clear_separation,nonmonotonic_progress
770,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
770,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,43.0,8.0,clear_separation,nonmonotonic_progress
771,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
771,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
771,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,54.0,18.0,clear_separation,monotonic_clear_progress
772,0,R1_low,15.0,21.5,18.25,27,49.0,50.0,52.0,4.0,clear_separation,monotonic_clear_progress
772,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
772,2,R3_high,28.5,35.0,31.75,27,36.0,40.0,51.0,16.0,clear_separation,monotonic_clear_progress
773,0,R1_low,15.0,21.5,18.25,27,38.0,49.0,52.0,15.0,clear_separation,nonmonotonic_progress
773,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,43.0,7.0,clear_separation,nonmonotonic_progress
773,2,R3_high,28.5,35.0,31.75,27,38.0,43.0,51.0,14.0,clear_separation,monotonic_clear_progress
774,0,R1_low,15.0,21.5,18.25,27,39.0,40.0,45.0,7.0,clear_separation,nonmonotonic_progress
774,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,51.0,14.0,clear_separation,monotonic_clear_progress
774,2,R3_high,28.5,35.0,31.75,27,38.0,43.0,53.0,16.0,clear_separation,nonmonotonic_progress
775,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,moderate_separation,monotonic_clear_progress
775,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
775,2,R3_high,28.5,35.0,31.75,27,36.0,48.0,51.0,16.0,clear_separation,monotonic_clear_progress
776,0,R1_low,15.0,21.5,18.25,27,42.0,47.0,49.0,8.0,clear_separation,monotonic_clear_progress
776,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,43.0,8.0,clear_separation,nonmonotonic_progress
776,2,R3_high,28.5,35.0,31.75,27,37.0,38.0,51.0,15.0,clear_separation,nonmonotonic_progress
777,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
777,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
777,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress
778,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
778,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
778,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
779,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,40.0,4.0,clear_separation,nonmonotonic_progress
779,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
779,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,52.0,15.0,clear_separation,monotonic_clear_progress
780,0,R1_low,15.0,21.5,18.25,27,42.0,52.0,54.0,13.0,clear_separation,nonmonotonic_progress
780,1,R2_mid,21.75,28.25,25.0,27,40.0,44.0,52.0,13.0,clear_separation,monotonic_clear_progress
780,2,R3_high,28.5,35.0,31.75,27,38.0,44.0,50.0,13.0,clear_separation,monotonic_clear_progress
781,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
781,1,R2_mid,21.75,28.25,25.0,27,38.0,44.0,53.0,16.0,clear_separation,nonmonotonic_progress
781,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
782,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
782,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress
782,2,R3_high,28.5,35.0,31.75,27,36.0,49.0,51.0,16.0,clear_separation,monotonic_clear_progress
783,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
783,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
783,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,42.0,7.0,clear_separation,nonmonotonic_progress
784,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,52.0,17.0,clear_separation,monotonic_clear_progress
784,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
784,2,R3_high,28.5,35.0,31.75,27,38.0,45.0,50.0,13.0,clear_separation,monotonic_clear_progress
785,0,R1_low,15.0,21.5,18.25,27,39.0,42.0,44.0,6.0,clear_separation,nonmonotonic_progress
785,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,52.0,17.0,clear_separation,nonmonotonic_progress
785,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
786,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,53.0,17.0,weak_separation,nonmonotonic_progress
786,1,R2_mid,21.75,28.25,25.0,27,39.0,50.0,54.0,16.0,clear_separation,nonmonotonic_progress
786,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,52.0,15.0,clear_separation,nonmonotonic_progress
787,0,R1_low,15.0,21.5,18.25,27,38.0,50.0,53.0,16.0,clear_separation,monotonic_clear_progress
787,1,R2_mid,21.75,28.25,25.0,27,38.0,49.0,52.0,15.0,clear_separation,monotonic_clear_progress
787,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,53.0,16.0,clear_separation,monotonic_clear_progress
788,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
788,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
788,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,monotonic_clear_progress
789,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,47.0,11.0,clear_separation,nonmonotonic_progress
789,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
789,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,54.0,18.0,clear_separation,nonmonotonic_progress
790,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,39.0,3.0,clear_separation,nonmonotonic_progress
790,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
790,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
791,0,R1_low,15.0,21.5,18.25,27,52.0,53.0,54.0,3.0,clear_separation,monotonic_clear_progress
791,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
791,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,53.0,17.0,clear_separation,monotonic_clear_progress
792,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,moderate_separation,monotonic_clear_progress
792,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
792,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
793,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,48.0,12.0,clear_separation,nonmonotonic_progress
793,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
793,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,53.0,18.0,clear_separation,nonmonotonic_progress
794,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
794,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,53.0,18.0,clear_separation,nonmonotonic_progress
794,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,53.0,17.0,clear_separation,nonmonotonic_progress
795,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
795,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
795,2,R3_high,28.5,35.0,31.75,27,37.0,51.0,53.0,17.0,clear_separation,monotonic_clear_progress
796,0,R1_low,15.0,21.5,18.25,27,41.0,45.0,51.0,11.0,moderate_separation,monotonic_clear_progress
796,1,R2_mid,21.75,28.25,25.0,27,40.0,46.0,52.0,13.0,clear_separation,monotonic_clear_progress
796,2,R3_high,28.5,35.0,31.75,27,40.0,49.0,52.0,13.0,clear_separation,monotonic_clear_progress
797,0,R1_low,15.0,21.5,18.25,27,41.0,47.0,53.0,13.0,clear_separation,nonmonotonic_progress
797,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
797,2,R3_high,28.5,35.0,31.75,27,38.0,51.0,54.0,17.0,clear_separation,monotonic_clear_progress
798,0,R1_low,15.0,21.5,18.25,27,38.0,43.0,53.0,16.0,clear_separation,nonmonotonic_progress
798,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
798,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress
799,0,R1_low,15.0,21.5,18.25,27,52.0,53.0,54.0,3.0,clear_separation,monotonic_clear_progress
799,1,R2_mid,21.75,28.25,25.0,27,38.0,44.0,52.0,15.0,clear_separation,nonmonotonic_progress
799,2,R3_high,28.5,35.0,31.75,27,44.0,50.0,54.0,11.0,clear_separation,monotonic_clear_progress
800,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,55.0,19.0,weak_separation,nonmonotonic_progress
800,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
800,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,52.0,17.0,clear_separation,nonmonotonic_progress
801,0,R1_low,15.0,21.5,18.25,27,41.0,47.0,53.0,13.0,clear_separation,monotonic_clear_progress
801,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,44.0,8.0,clear_separation,nonmonotonic_progress
801,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,53.0,16.0,clear_separation,monotonic_clear_progress
802,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
802,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
802,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
803,0,R1_low,15.0,21.5,18.25,27,38.0,42.0,54.0,17.0,clear_separation,nonmonotonic_progress
803,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,52.0,15.0,clear_separation,monotonic_clear_progress
803,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
804,0,R1_low,15.0,21.5,18.25,27,36.0,40.0,54.0,19.0,clear_separation,nonmonotonic_progress
804,1,R2_mid,21.75,28.25,25.0,27,38.0,44.0,52.0,15.0,clear_separation,nonmonotonic_progress
804,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,54.0,19.0,clear_separation,monotonic_clear_progress
805,0,R1_low,15.0,21.5,18.25,27,52.0,53.0,54.0,3.0,clear_separation,monotonic_clear_progress
805,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
805,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,52.0,17.0,clear_separation,nonmonotonic_progress
806,0,R1_low,15.0,21.5,18.25,27,38.0,51.0,53.0,16.0,clear_separation,monotonic_clear_progress
806,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
806,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,54.0,19.0,clear_separation,nonmonotonic_progress
807,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,40.0,5.0,moderate_separation,nonmonotonic_progress
807,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,53.0,18.0,clear_separation,monotonic_clear_progress
807,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,52.0,17.0,clear_separation,nonmonotonic_progress
808,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
808,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,53.0,18.0,clear_separation,nonmonotonic_progress
808,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,51.0,16.0,clear_separation,monotonic_clear_progress
809,0,R1_low,15.0,21.5,18.25,27,35.0,36.0,38.0,4.0,weak_separation,nonmonotonic_progress
809,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
809,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,53.0,18.0,clear_separation,nonmonotonic_progress
810,0,R1_low,15.0,21.5,18.25,27,41.0,44.0,54.0,14.0,clear_separation,monotonic_clear_progress
810,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
810,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,53.0,17.0,clear_separation,monotonic_clear_progress
811,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,nonmonotonic_progress
811,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
811,2,R3_high,28.5,35.0,31.75,27,38.0,41.0,53.0,16.0,clear_separation,nonmonotonic_progress
812,0,R1_low,15.0,21.5,18.25,27,51.0,52.0,55.0,5.0,moderate_separation,monotonic_clear_progress
812,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
812,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,50.0,15.0,clear_separation,monotonic_clear_progress
813,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,53.0,17.0,clear_separation,nonmonotonic_progress
813,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,53.0,17.0,clear_separation,nonmonotonic_progress
813,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,53.0,17.0,clear_separation,monotonic_clear_progress
814,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
814,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
814,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress
815,0,R1_low,15.0,21.5,18.25,27,37.0,48.0,52.0,16.0,clear_separation,monotonic_clear_progress
815,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
815,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,53.0,18.0,clear_separation,nonmonotonic_progress
816,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
816,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,53.0,17.0,clear_separation,monotonic_clear_progress
816,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,51.0,16.0,clear_separation,nonmonotonic_progress
817,0,R1_low,15.0,21.5,18.25,27,35.0,37.0,54.0,20.0,clear_separation,nonmonotonic_progress
817,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
817,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
818,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,52.0,16.0,clear_separation,monotonic_clear_progress
818,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,50.0,14.0,clear_separation,monotonic_clear_progress
818,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,50.0,14.0,clear_separation,monotonic_clear_progress
819,0,R1_low,15.0,21.5,18.25,27,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress
819,1,R2_mid,21.75,28.25,25.0,27,37.0,43.0,52.0,16.0,clear_separation,nonmonotonic_progress
819,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
820,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,41.0,4.0,clear_separation,nonmonotonic_progress
820,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,clear_separation,monotonic_clear_progress
820,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,37.0,3.0,moderate_separation,nonmonotonic_progress
821,0,R1_low,15.0,21.5,18.25,27,45.0,48.0,51.0,7.0,clear_separation,monotonic_clear_progress
821,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
821,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,54.0,18.0,clear_separation,nonmonotonic_progress
822,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,moderate_separation,nonmonotonic_progress
822,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
822,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,52.0,17.0,clear_separation,monotonic_clear_progress
823,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,52.0,15.0,clear_separation,monotonic_clear_progress
823,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,51.0,14.0,clear_separation,monotonic_clear_progress
823,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,53.0,17.0,clear_separation,monotonic_clear_progress
824,0,R1_low,15.0,21.5,18.25,27,44.0,46.0,48.0,5.0,clear_separation,monotonic_clear_progress
824,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
824,2,R3_high,28.5,35.0,31.75,27,37.0,41.0,54.0,18.0,clear_separation,nonmonotonic_progress
825,0,R1_low,15.0,21.5,18.25,27,38.0,52.0,53.0,16.0,clear_separation,nonmonotonic_progress
825,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,43.0,8.0,clear_separation,monotonic_clear_progress
825,2,R3_high,28.5,35.0,31.75,27,38.0,50.0,52.0,15.0,clear_separation,monotonic_clear_progress
826,0,R1_low,15.0,21.5,18.25,27,34.0,36.0,38.0,5.0,moderate_separation,nonmonotonic_progress
826,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
826,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,54.0,19.0,clear_separation,nonmonotonic_progress
827,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
827,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,40.0,4.0,clear_separation,monotonic_clear_progress
827,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
828,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,55.0,20.0,clear_separation,nonmonotonic_progress
828,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
828,2,R3_high,28.5,35.0,31.75,27,38.0,42.0,50.0,13.0,clear_separation,monotonic_clear_progress
829,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
829,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
829,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,53.0,17.0,clear_separation,nonmonotonic_progress
830,0,R1_low,15.0,21.5,18.25,27,30.0,54.0,55.0,26.0,clear_separation,boundary_limited_progress
830,1,R2_mid,21.75,28.25,25.0,27,37.0,51.0,54.0,18.0,clear_separation,nonmonotonic_progress
830,2,R3_high,28.5,35.0,31.75,27,36.0,52.0,54.0,19.0,clear_separation,nonmonotonic_progress
831,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,40.0,4.0,clear_separation,monotonic_clear_progress
831,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
831,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,53.0,17.0,clear_separation,nonmonotonic_progress
832,0,R1_low,15.0,21.5,18.25,27,39.0,51.0,53.0,15.0,clear_separation,nonmonotonic_progress
832,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,43.0,7.0,clear_separation,nonmonotonic_progress
832,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,53.0,16.0,clear_separation,monotonic_clear_progress
833,0,R1_low,15.0,21.5,18.25,27,35.0,38.0,49.0,15.0,clear_separation,nonmonotonic_progress
833,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
833,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
834,0,R1_low,15.0,21.5,18.25,27,39.0,40.0,45.0,7.0,clear_separation,monotonic_clear_progress
834,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress
834,2,R3_high,28.5,35.0,31.75,27,38.0,42.0,50.0,13.0,clear_separation,monotonic_clear_progress
835,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,nonmonotonic_progress
835,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
835,2,R3_high,28.5,35.0,31.75,27,38.0,41.0,50.0,13.0,clear_separation,monotonic_clear_progress
836,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,moderate_separation,nonmonotonic_progress
836,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
836,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,55.0,20.0,clear_separation,nonmonotonic_progress
837,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress
837,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,53.0,17.0,clear_separation,nonmonotonic_progress
837,2,R3_high,28.5,35.0,31.75,27,38.0,48.0,52.0,15.0,clear_separation,monotonic_clear_progress
838,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
838,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,42.0,7.0,clear_separation,nonmonotonic_progress
838,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,50.0,15.0,clear_separation,monotonic_clear_progress
839,0,R1_low,15.0,21.5,18.25,27,35.0,37.0,38.0,4.0,moderate_separation,nonmonotonic_progress
839,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
839,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,50.0,15.0,clear_separation,monotonic_clear_progress
840,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,53.0,17.0,clear_separation,nonmonotonic_progress
840,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
840,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress
841,0,R1_low,15.0,21.5,18.25,27,36.0,42.0,49.0,14.0,clear_separation,nonmonotonic_progress
841,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
841,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
842,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,43.0,6.0,moderate_separation,monotonic_clear_progress
842,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
842,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,37.0,3.0,clear_separation,nonmonotonic_progress
843,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,42.0,5.0,clear_separation,nonmonotonic_progress
843,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
843,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,50.0,14.0,clear_separation,monotonic_clear_progress
844,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,40.0,4.0,clear_separation,nonmonotonic_progress
844,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
844,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,53.0,17.0,clear_separation,monotonic_clear_progress
845,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,39.0,3.0,clear_separation,monotonic_clear_progress
845,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
845,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
846,0,R1_low,15.0,21.5,18.25,27,36.0,41.0,46.0,11.0,clear_separation,nonmonotonic_progress
846,1,R2_mid,21.75,28.25,25.0,27,39.0,49.0,52.0,14.0,clear_separation,nonmonotonic_progress
846,2,R3_high,28.5,35.0,31.75,27,38.0,50.0,53.0,16.0,clear_separation,monotonic_clear_progress
847,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,nonmonotonic_progress
847,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress
847,2,R3_high,28.5,35.0,31.75,27,37.0,51.0,54.0,18.0,clear_separation,monotonic_clear_progress
848,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,50.0,14.0,clear_separation,monotonic_clear_progress
848,1,R2_mid,21.75,28.25,25.0,27,38.0,42.0,49.0,12.0,clear_separation,monotonic_clear_progress
848,2,R3_high,28.5,35.0,31.75,27,39.0,47.0,51.0,13.0,clear_separation,monotonic_clear_progress
849,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
849,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
849,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress
850,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,nonmonotonic_progress
