window_id,target_name,mode,phase_group,year,mode_score,q33,q67,targeted_mode_status,phase_group_peak_eligible,performance_gate
W160,W160_P_earlier_minus_V_earlier,1,target_mode_mid,1988,0.13697509857252754,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_mid,1989,-0.0960877990576167,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1990,0.3932557282209551,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1991,0.6374513737961551,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1992,0.5364909431849899,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_low,1993,-0.5998972519630075,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1994,0.6014529634978092,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1995,0.6737513041734029,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_mid,1996,-0.10274446172755322,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1997,0.771797236078886,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
