window_id,target_pair,target_set,split_id,train_corr_a,train_corr_b,test_corr_a_to_b,test_corr_b_to_a,loading_corr_between_halves
W081,P-V,priority,8,0.8333509560637663,0.8260634432365636,0.4588451226269621,0.2645793507737052,0.20987278332896997
W081,P-V,priority,9,0.8634335254732005,0.8729348096588574,-0.28207503850914334,-0.1878891153621699,0.15794789727314337
W081,P-V,priority,10,0.8024333673463321,0.8570532688051464,0.24387756951378362,0.1928771424653757,0.15761761165332072
W081,P-V,priority,11,0.8979643655677589,0.8525026389206872,0.2048811160334889,0.16261130661935985,0.12638295109067954
W081,P-V,priority,12,0.8931792846913382,0.8652732355874438,-0.08710806442576781,-0.11960579241063507,0.05545162563474198
W081,P-V,priority,13,0.8648436289045339,0.8913992147490056,0.15896451643863882,0.30340339081351353,0.12749270604127766
W081,P-V,priority,14,0.8698495449778864,0.8235820968231864,0.08753259935453783,0.10230931743193221,0.045109955497774475
W081,P-V,priority,15,0.8529740189461311,0.787527990057125,0.014318057216115782,0.01872332031248709,0.022682390192757543
W081,P-V,priority,16,0.8427688481002988,0.8806818376099321,0.006967679744807477,0.008166302304141363,0.0035924604496203128
W081,P-V,priority,17,0.8637085199964877,0.7836246777365349,0.12791906436455514,0.13500282938892627,0.12085568971467459
W081,P-V,priority,18,0.8458900503147626,0.8832414040247208,0.18312976470313955,0.24122117943692342,0.14676013436433505
W081,P-V,priority,19,0.8854085425318045,0.846754891259318,0.2712786456820304,0.3583654340479179,0.23053303351178064
W081,P-V,priority,20,0.8640560823177976,0.8170729510118317,0.1479738036669371,0.13866537502841408,0.10413420407688298
W081,P-V,priority,21,0.8824912683920093,0.8581038571171755,0.1781880440400057,0.1729068485907161,0.17231027941550744
W081,P-V,priority,22,0.7542743185822005,0.8568372366817953,0.20387554696206867,0.11678160119448604,0.09583587065693487
W081,P-V,priority,23,0.8572398073158899,0.7818018427588873,0.02578231918011397,0.027257981678996075,0.008764562743251833
W081,P-V,priority,24,0.8237603600330554,0.8722482538340544,0.06745614904133403,0.0830276512363887,0.04868298728699551
W081,P-V,priority,25,0.9020559546561644,0.801433509058857,0.13736246425447854,0.11917247218559762,0.09338098517236192
W081,P-V,priority,26,0.7702625274604991,0.865706346295095,-0.002219159917295308,-0.002597236465544366,0.021584049827347077
W081,P-V,priority,27,0.8931885824069175,0.7717505529225023,0.22589122426172717,0.21622415923589736,0.14344100348256852
W081,P-V,priority,28,0.8056620913998299,0.8416047323787232,0.29691574889736555,0.16792133486665542,0.1448392358149109
W081,P-V,priority,29,0.8476452057692059,0.8805740984389604,0.36105559659400044,0.44057723439466834,0.24519291776547325
W081,P-V,priority,30,0.8352581168406474,0.8692332742410201,0.12677045768102807,0.12664838088373917,0.0894072917035364
W081,P-V,priority,31,0.8251804015536545,0.8268444000039178,0.174287246736169,0.226801842018806,0.1257559083447051
W081,P-V,priority,32,0.7707608884971978,0.8490602238693882,0.37633367514866983,0.3950181056411329,0.2833130752488864
W081,P-V,priority,33,0.9080998626233193,0.8342101897984496,0.151323087103862,0.2277435036852709,0.12261171364053847
W081,P-V,priority,34,0.846468428830968,0.848292605188929,0.18718521334425553,0.19676253611182062,0.11940940541852312
W081,P-V,priority,35,0.8722947058087674,0.885547404234782,0.27860696145672054,0.2377310556719784,0.13450718981721432
W081,P-V,priority,36,0.8914068964624833,0.8683990247925638,0.058018697581341844,0.07580174337126616,0.03987530186240255
W081,P-V,priority,37,0.8446271519237216,0.8906776157826779,0.23061160445472223,0.3910985654822256,0.174681100653665
W081,P-V,priority,38,0.8349751066176426,0.8218427935673805,0.25703574908623555,0.24136292443402682,0.13206145046892917
W081,P-V,priority,39,0.8930731127183222,0.8229492477148227,-0.19310007044629235,-0.1331716434827574,0.053643843237680136
W081,P-V,priority,40,0.8800115373359846,0.8893882589472046,0.13631757762314814,0.11436487966102954,0.08567547525261203
W081,P-V,priority,41,0.807569877604453,0.8608794623709941,0.053315823395360444,0.054709899604483886,0.007826252119859595
W081,P-V,priority,42,0.8147444615164092,0.8694407247702411,0.3048424559929668,0.3495534494170676,0.1826055409767991
W081,P-V,priority,43,0.83861643761631,0.8831018720941163,0.07715889079359081,0.12334396081676109,0.05965230414587681
W081,P-V,priority,44,0.8986466571126411,0.8487690732796438,0.017642671500566344,0.016311328739725257,0.0015759293742418803
W081,P-V,priority,45,0.831078091549133,0.8304925191669109,0.015677554982230987,0.01101084444784387,0.007696890347677384
W081,P-V,priority,46,0.9191882617722374,0.8670901204003324,0.2983140874483338,0.21067846182030917,0.19517723314556235
W081,P-V,priority,47,0.8494338563433613,0.866631781966476,0.12922869473052276,0.1317440480795354,0.08231701768212578
W081,P-V,priority,48,0.8736792278388619,0.8334340382929617,0.04923814776193347,0.06440989005152092,0.07601027673715464
W081,P-V,priority,49,0.8732909638147329,0.8367556081707876,0.31406752711231,0.25652534865865606,0.20142790027538557
W081,P-V,priority,50,0.8086212674440892,0.8564162972507467,0.033642922859346794,0.030004188685648275,0.008433629569633372
W081,P-V,priority,51,0.8635946709780966,0.9239375776302143,0.05506964742574687,0.06832104473922339,0.04958415561389689
W081,P-V,priority,52,0.859531310434554,0.8159314733410181,0.16194991373175388,0.13117168498915865,0.08336876117631371
W081,P-V,priority,53,0.8079207093808546,0.8420523665643521,0.18683465849504105,0.21262499479017943,0.1512047460158027
W081,P-V,priority,54,0.7926957646725507,0.8318957750685104,0.12367131931403817,0.14369395956457007,0.10732012162359829
W081,P-V,priority,55,0.7364574476381889,0.8870327397174596,-0.006171936381123537,-0.007217039411853478,0.017899764211291917
W081,P-V,priority,56,0.8599682471298353,0.8236158308120747,0.21417997153042462,0.21129461224276305,0.14259876561589463
W081,P-V,priority,57,0.8466591301746101,0.8756415701558551,0.09761576672628876,0.0775809970019006,0.052703371687675055
W081,P-V,priority,58,0.9138669952230326,0.8675654348661468,-0.2202741947549135,-0.25821297015423245,0.1533958544748065
W081,P-V,priority,59,0.8524154598528568,0.8871142204328781,0.07088888729783847,0.08529651318126374,0.08648663348676632
W081,P-V,priority,60,0.9050780958717072,0.8711524783681882,-0.011640920711985822,-0.01943339482326144,0.019410541655053137
W081,P-V,priority,61,0.8218906420728458,0.8729719248808234,0.2768815980238185,0.46955505511566986,0.20204931957575895
W081,P-V,priority,62,0.8471383190823953,0.8465202946644049,0.21592879641290286,0.15375726114265667,0.13234855017945027
W081,P-V,priority,63,0.8802366519443542,0.8010550956130554,0.09645716256489563,0.11469423935814653,0.06447542547779321
W081,P-V,priority,64,0.7808053861722103,0.8371176488352159,0.03388191409243882,0.034474823823301234,0.020680645875410707
W081,P-V,priority,65,0.8911728587365776,0.8580253801529018,0.21291293695911467,0.17472088201170524,0.10568724497578129
W081,P-V,priority,66,0.834199533325628,0.8438186162306575,-0.03723052703503585,-0.048906352020917164,0.04325992771703664
W081,P-V,priority,67,0.7074999145882748,0.88178024424883,0.28495884035580243,0.20376925479218985,0.151867230222023
W081,P-V,priority,68,0.854984388101739,0.8320835563106727,0.21683980531734165,0.23633243654436423,0.1649420191693198
W081,P-V,priority,69,0.8510043585527706,0.9112283701393586,0.1784475453456878,0.1266045504279931,0.08951928770358945
W081,P-V,priority,70,0.8058362666829961,0.8632281758284894,0.17646670955520002,0.21092019899977968,0.130375529994049
W081,P-V,priority,71,0.8720212889312752,0.8202309055709576,0.2332617536857191,0.24700475075258405,0.1663821807895813
W081,P-V,priority,72,0.8930145232193812,0.832732387910727,0.23288830904301483,0.26803289214595694,0.1653265578910384
W081,P-V,priority,73,0.872145712230947,0.7900916980890222,0.4334252571787089,0.3369464354736244,0.22812913372040458
W081,P-V,priority,74,0.8398071093831877,0.8622194521170424,0.3311358243267527,0.42779073174936416,0.2431699518277182
W081,P-V,priority,75,0.8747757276325406,0.8150255821565691,0.36096411921778965,0.3020637942779894,0.19407197834455264
W081,P-V,priority,76,0.7722091311178052,0.8885992544896272,0.4114156310602247,0.39088386632630556,0.2238770933623774
W081,P-V,priority,77,0.8543395563982185,0.8687286669358005,0.18996730160575034,0.17015114691371644,0.10416637046844748
W081,P-V,priority,78,0.8033654452993043,0.8557410071934982,0.028024253284542968,0.029791769097914277,0.010418561102004557
W081,P-V,priority,79,0.915183556554662,0.7926954094363617,0.23435217535058286,0.1906564857228484,0.12880094847376863
W081,P-V,priority,80,0.808474477440428,0.862237902771593,0.14794845751721106,0.1354343285856974,0.0780572147280474
W081,P-V,priority,81,0.9060398849659419,0.8235633869711698,0.0898219259819591,0.09017146196122462,0.040858111296847785
W081,P-V,priority,82,0.8353211874488254,0.8861508844294882,0.21029911567551812,0.22771157863212002,0.12729703681079443
W081,P-V,priority,83,0.8649924738953753,0.8353892501067222,0.3037796738019569,0.22844344830149793,0.14037992796599275
W081,P-V,priority,84,0.8644685355842602,0.8749428451414659,0.2892987770914605,0.2685501349847757,0.21060968889127807
W081,P-V,priority,85,0.8368998159827473,0.8366324340202204,0.27940023139481396,0.23678963273865636,0.20526907654512488
W081,P-V,priority,86,0.8727596328062897,0.8252570055140314,0.20360845322131102,0.15365990478973637,0.12539872263586263
W081,P-V,priority,87,0.810190830672901,0.887740594393923,0.003635906560902071,0.0048894074717394514,0.012488365029439662
W081,P-V,priority,88,0.8440290478421737,0.8328501115482126,-0.12605901667490474,-0.1142045667651445,0.08144536338971743
W081,P-V,priority,89,0.8780324858499756,0.8263499023705244,0.1862439840976709,0.28651494407461314,0.1598284965260947
W081,P-V,priority,90,0.8578347581160671,0.8792249747890314,0.09015142514051076,0.11398067721082052,0.05008863015574239
W081,P-V,priority,91,0.8663245946997689,0.8637113504648405,0.19791208571231167,0.13354768292608776,0.11411916669834124
W081,P-V,priority,92,0.8065401560390177,0.8707129742853428,0.20017295819919204,0.22315243808567267,0.18231297858052584
W081,P-V,priority,93,0.7959661214089696,0.8656808617905785,0.4302091498972178,0.4676421299145443,0.24450569612526943
W081,P-V,priority,94,0.8268676255477361,0.8446585545031813,-0.0062767950955242525,-0.004639296091615031,0.012852438490102277
W081,P-V,priority,95,0.8881860823404883,0.763867276943665,-0.10728936706878336,-0.11686901131660311,0.07748382446750324
W081,P-V,priority,96,0.8465763430383177,0.8449147376583992,-0.1880106862240319,-0.19368092176319043,0.09291264781598567
W081,P-V,priority,97,0.8772983388672806,0.8656288127337458,0.13263417117918871,0.1235363869888012,0.0652228014845119
W081,P-V,priority,98,0.8286702223287906,0.8301294522328958,0.004603953726346919,0.005397149231107155,0.04509939927719582
W081,P-V,priority,99,0.8972935023827985,0.8796607240487333,-0.15020578925577419,-0.15330662324641744,0.09164012314855131
W081,P-V,priority,100,0.8617446668030275,0.8873006842282901,0.057382285033506175,0.04986115346640624,0.026486546121406128
W081,P-H,exploratory_full_pair,1,0.8696941815298276,0.808516427440082,0.17796115124964584,0.09232598794627517,0.0300699843188415
W081,P-H,exploratory_full_pair,2,0.8447606023021508,0.7802699351149209,-0.2619994478622231,-0.1980390334917977,0.2060904180822479
W081,P-H,exploratory_full_pair,3,0.8518855543581861,0.8248391312962892,-0.408370405906015,-0.3178643649173258,0.2657337397795745
W081,P-H,exploratory_full_pair,4,0.8582693852363711,0.8228877803967412,-0.08467182724588151,-0.2374479490568701,0.12352039265897521
W081,P-H,exploratory_full_pair,5,0.8586475236754678,0.844170059023509,-0.5623506069243459,-0.38982819319125395,0.35171315428628813
W081,P-H,exploratory_full_pair,6,0.8386065638344771,0.811631589746062,-0.09220297948179745,-0.15143736316971615,0.06626922907331256
W081,P-H,exploratory_full_pair,7,0.8684760284483674,0.8207145463065156,-0.34004913570002115,-0.27946183295298727,0.286292297980967
W081,P-H,exploratory_full_pair,8,0.8025590458658198,0.8774316667187062,-0.06238943492120037,-0.07309072496327824,0.08346688092765586
W081,P-H,exploratory_full_pair,9,0.8398235081502909,0.700432040902439,-0.13916639357964883,-0.1077910391267207,0.15989516201617945
W081,P-H,exploratory_full_pair,10,0.7849765489354844,0.8330662635127773,0.1301660048066142,0.28057661399128625,0.045760647134821884
W081,P-H,exploratory_full_pair,11,0.8860219137938359,0.829901873553188,0.03440964505970066,0.052373795556900075,0.04419301225592023
W081,P-H,exploratory_full_pair,12,0.7738737317243493,0.8595902622008667,-0.21880046347047083,-0.18205854410805622,0.21310422220911868
W081,P-H,exploratory_full_pair,13,0.8510039777878933,0.8591265159963815,-0.06841706337433746,-0.041791178204719504,0.056675600117555534
W081,P-H,exploratory_full_pair,14,0.7429587130149333,0.9073656556092238,0.02370136738466981,0.04200953333254218,0.05822499222267722
W081,P-H,exploratory_full_pair,15,0.9021825863692076,0.7141869387805665,0.04177994190562949,0.023592373023438227,0.04026186184892876
W081,P-H,exploratory_full_pair,16,0.8417223274349107,0.8340138306614873,-0.20130810202653937,-0.15111239155525433,0.17110428790870472
W081,P-H,exploratory_full_pair,17,0.8489580316361947,0.772845746539976,-0.14740159111042073,-0.17385331189329384,0.16231035406546665
W081,P-H,exploratory_full_pair,18,0.8550997902202685,0.7889638246823406,-0.1642269664458726,-0.06830642744786769,0.1301131278462225
W081,P-H,exploratory_full_pair,19,0.8764595111666897,0.6937625121872378,-0.15184110032581155,-0.11395807247132138,0.14809625720768604
W081,P-H,exploratory_full_pair,20,0.8061919926379277,0.857102341726103,-0.42846120019833106,-0.2073536619091107,0.24571639128843048
W081,P-H,exploratory_full_pair,21,0.8267723631388062,0.8283026013098044,-0.18393047480373928,-0.3248642735705048,0.22341554139092315
W081,P-H,exploratory_full_pair,22,0.8062924306389869,0.7706271142228203,-0.08363035322837238,-0.07129999906575057,0.1171200790413131
W081,P-H,exploratory_full_pair,23,0.7829446946314372,0.8634103770305639,-0.18771106315940306,-0.3429370397433017,0.23151891193871477
W081,P-H,exploratory_full_pair,24,0.7695559128403751,0.8121297257706546,-0.03538959787045749,-0.046054102221447776,0.105571321392752
W081,P-H,exploratory_full_pair,25,0.7273223733975019,0.8347074781804472,0.12096976640034926,0.17064753575020464,0.012295802582004136
W081,P-H,exploratory_full_pair,26,0.7988516366843533,0.7991468344803265,-0.12669211067875605,-0.12066864793617864,0.09415217975568956
W081,P-H,exploratory_full_pair,27,0.7635696281570622,0.8392753874841379,0.12449613081490955,0.14202553261800566,0.019298460081216294
W081,P-H,exploratory_full_pair,28,0.8171526875807896,0.887424249543126,-0.12596663673562283,-0.2429761290975017,0.1740609013893279
W081,P-H,exploratory_full_pair,29,0.8841748769000846,0.806205095986113,-0.3033243301634683,-0.3763204672601115,0.28510902953268263
W081,P-H,exploratory_full_pair,30,0.8024593136845665,0.8281168647539232,0.02668995225425034,0.04583560555200335,0.04301178534748396
W081,P-H,exploratory_full_pair,31,0.8403420154627331,0.7652420470257412,-0.07709608255418271,-0.12508787260741458,0.10820930111395659
W081,P-H,exploratory_full_pair,32,0.857766929360769,0.8536452582545969,-0.12728697633642327,-0.14036039351926713,0.14723412180514833
W081,P-H,exploratory_full_pair,33,0.7884375783042411,0.7719582693265425,0.008536291923015006,0.010703728757958846,0.05500844875363861
W081,P-H,exploratory_full_pair,34,0.7686124055826609,0.8909374395842683,0.1168808262657746,0.11437426914589742,0.0022526723737920943
W081,P-H,exploratory_full_pair,35,0.7985310815745346,0.8247003088294598,-0.163132051827781,-0.3618281280360176,0.20435189346484744
W081,P-H,exploratory_full_pair,36,0.8023088112018768,0.8084064063601492,0.13939546876058817,0.17327790074363317,0.03795870725394517
W081,P-H,exploratory_full_pair,37,0.8519408992283716,0.8329257162975535,0.21176492390401822,0.19659635111440624,0.0034777995495118424
W081,P-H,exploratory_full_pair,38,0.8260177476126043,0.823134611130294,-0.15414001249525025,-0.26831534535590723,0.18316170678163962
W081,P-H,exploratory_full_pair,39,0.8318400034847253,0.8518451137686703,0.04694610490270969,0.0886088632105205,0.044930090126092385
W081,P-H,exploratory_full_pair,40,0.826813050251146,0.7871172234845492,0.15694998934014576,0.11751183055838005,0.05502975145263101
W081,P-H,exploratory_full_pair,41,0.7586485630607808,0.8558455597376914,-0.07462482108029463,-0.08244139777123001,0.1139035921919526
W081,P-H,exploratory_full_pair,42,0.7850776748703276,0.8642198519869685,-0.13121286348747604,-0.18861741109739522,0.1603642960635945
W081,P-H,exploratory_full_pair,43,0.8831299392125231,0.7508294927940592,-0.019989967328028234,-0.023055718876433484,0.08761860579414578
W081,P-H,exploratory_full_pair,44,0.7633943861848226,0.8010343545229847,0.19477704791628525,0.2785391500420021,0.07611191216858729
W081,P-H,exploratory_full_pair,45,0.777233917395663,0.8680456916551645,0.10685029061084073,0.08487414551061417,0.0031086660681610505
W081,P-H,exploratory_full_pair,46,0.8242056523929476,0.8267502902991554,0.10671313382830415,0.07493455539356728,0.008619001168784142
W081,P-H,exploratory_full_pair,47,0.843919939440267,0.8135345942813451,-0.5071034700415044,-0.3041826178569952,0.3031786068505558
W081,P-H,exploratory_full_pair,48,0.8446153181455793,0.7338251707414628,0.03773775003654101,0.032995007227008426,0.05923271892525986
W081,P-H,exploratory_full_pair,49,0.815212867774929,0.8240537798403351,-0.10197323944884887,-0.11167161568457847,0.15677130350417331
W081,P-H,exploratory_full_pair,50,0.9006132267604323,0.8374076936748966,-0.28629638693822107,-0.17080794677505848,0.17612858761800043
W081,P-H,exploratory_full_pair,51,0.813772026905226,0.8332845878441705,-0.10984774851360551,-0.1841952331089071,0.11931557534277248
W081,P-H,exploratory_full_pair,52,0.7870945891788413,0.8508452809238495,0.06224705901642534,0.1148409593833511,0.02192614956241157
W081,P-H,exploratory_full_pair,53,0.8832419701560825,0.7749841098492559,-0.07025917324285882,-0.03555839746736181,0.07870023744516154
W081,P-H,exploratory_full_pair,54,0.8557668381627486,0.8094762308886542,0.06767023497194843,0.07545441574645065,0.02242099306730038
W081,P-H,exploratory_full_pair,55,0.7607853777353942,0.9092361419349142,-0.023316978583158558,-0.052924510750965194,0.0762536788885847
W081,P-H,exploratory_full_pair,56,0.8670972964820004,0.704111228511599,-0.097486530328674,-0.048964400252527095,0.10238734532916025
W081,P-H,exploratory_full_pair,57,0.7839315556285996,0.8963191673415272,-0.3837633232032393,-0.29021128627920606,0.2830987346112896
W081,P-H,exploratory_full_pair,58,0.800362680900988,0.8755696153785741,-0.1160926114561305,-0.18572018048517733,0.15128434492877998
W081,P-H,exploratory_full_pair,59,0.8336905892522717,0.7743473272110927,0.22863125695338762,0.31233566982844013,0.12836629346150996
W081,P-H,exploratory_full_pair,60,0.7674228539856953,0.8782931108529147,-0.14477023743114267,-0.29978553832835897,0.1893756569079305
W081,P-H,exploratory_full_pair,61,0.8342648819525226,0.9050191503380011,-0.19706098699306204,-0.36570374389558785,0.24380399339853748
W081,P-H,exploratory_full_pair,62,0.8230523024899764,0.7738542917246046,0.06485890915417208,0.10963148526611988,0.02795550859931623
W081,P-H,exploratory_full_pair,63,0.8846111277896951,0.8022804646090775,-0.19470894663339938,-0.14774778274968428,0.1824036826724976
W081,P-H,exploratory_full_pair,64,0.7855566667222069,0.8640090045585648,-0.06624449544034237,-0.10324996057465134,0.12506614799146026
W081,P-H,exploratory_full_pair,65,0.8135612106924486,0.833256076357904,-0.006664605473043229,-0.013161445695970716,0.07315438150262188
W081,P-H,exploratory_full_pair,66,0.8314006639690641,0.9496918728395943,-0.5604949341776159,-0.48481731256889626,0.3430715709544996
W081,P-H,exploratory_full_pair,67,0.7785920710612434,0.8751581989747652,-0.18036601530497073,-0.14565896786300925,0.11691922585338793
W081,P-H,exploratory_full_pair,68,0.7910696301604503,0.8114095276122806,-0.12661834266765537,-0.20994272537295597,0.18606674007778773
W081,P-H,exploratory_full_pair,69,0.7473202611144677,0.8539534081109017,-0.13852597863671456,-0.12011574553579343,0.15121234009359016
W081,P-H,exploratory_full_pair,70,0.835299304748342,0.8434354477597629,0.0039712753146816954,0.006161440183973249,0.06585446415872306
W081,P-H,exploratory_full_pair,71,0.7163104200538604,0.8625359668919246,0.12281230461226098,0.2342546652993691,0.03220457537220858
W081,P-H,exploratory_full_pair,72,0.7751764011171034,0.8176802039013288,-0.10387073505544124,-0.12848555458075633,0.12009296403324143
W081,P-H,exploratory_full_pair,73,0.8073784496738473,0.7610608064535593,-0.26658253397110043,-0.1868595069257202,0.1566426480201646
W081,P-H,exploratory_full_pair,74,0.7892110786691934,0.9004806105044888,-0.24494860868854568,-0.35941807483710375,0.26999805836635116
W081,P-H,exploratory_full_pair,75,0.77616411529028,0.8146417779257905,0.07446292990546906,0.08142866262767337,0.022313749932260804
W081,P-H,exploratory_full_pair,76,0.8845546190922501,0.8698831827702154,-0.2713041619858255,-0.34508427077164205,0.25429487853855065
W081,P-H,exploratory_full_pair,77,0.9338416984970795,0.793195334059627,-0.46068638999390926,-0.2634800329981731,0.283150416938079
W081,P-H,exploratory_full_pair,78,0.8623249280027387,0.794126523501701,0.009115020422800817,0.006807114748355611,0.06859883922037913
W081,P-H,exploratory_full_pair,79,0.8259809891325041,0.7956717229370941,0.0368057145847759,0.025753080002663867,0.0505689025188298
W081,P-H,exploratory_full_pair,80,0.7312519263574105,0.8259382996785175,0.16515132101900817,0.2103963193497613,0.040789198830249916
W081,P-H,exploratory_full_pair,81,0.7930428846710798,0.826186443268178,-0.1783578003169703,-0.26555093501128874,0.22549882640846633
W081,P-H,exploratory_full_pair,82,0.7816728611408451,0.7706478473577342,0.2509339002948915,0.19549737485573643,0.06487079929686947
W081,P-H,exploratory_full_pair,83,0.8079652456459084,0.8634669483695738,-0.11596631405950045,-0.1501089190531732,0.16630800967542356
W081,P-H,exploratory_full_pair,84,0.8638624922921343,0.7361527306423313,-0.09664176893048046,-0.08384850824268543,0.11846140639019431
W081,P-H,exploratory_full_pair,85,0.8855670053456648,0.8688137449161036,0.0021697419023295667,0.0009292695448477513,0.03759997635274863
W081,P-H,exploratory_full_pair,86,0.8496045182556025,0.8864339103691599,-0.20114484029551274,-0.3637855886937595,0.24951958996843096
W081,P-H,exploratory_full_pair,87,0.8739466120644618,0.79540495162266,-0.3743354537468206,-0.33922610431395983,0.297847270624826
W081,P-H,exploratory_full_pair,88,0.794004710094195,0.8412905456707402,0.027530546638694205,0.026390910205251576,0.03586257123560318
W081,P-H,exploratory_full_pair,89,0.8576401979213722,0.7256282819263422,-0.4695975352523515,-0.4971871222757636,0.34595142089830483
W081,P-H,exploratory_full_pair,90,0.8319497522077642,0.7628195455569151,0.17058666364747144,0.20236435594746655,0.043637935452730925
W081,P-H,exploratory_full_pair,91,0.8229991286006948,0.8526700939579495,0.0559268090601158,0.059170015865943476,0.031036156614896056
W081,P-H,exploratory_full_pair,92,0.8653183443558571,0.6870679056002806,0.02366271778343083,0.021385575658436125,0.05322004548544566
W081,P-H,exploratory_full_pair,93,0.8401992099278088,0.8614121088092158,-0.2849481897007596,-0.49700797046386364,0.2878822809228481
W081,P-H,exploratory_full_pair,94,0.8485845006739239,0.8960230009347087,-0.16552042015436277,-0.2773867591609452,0.2129115469110574
W081,P-H,exploratory_full_pair,95,0.8612555327741741,0.8439969753831255,-0.48995029734680223,-0.2519388888399389,0.26145449007680016
W081,P-H,exploratory_full_pair,96,0.8435136271747228,0.8019616251679647,0.059586867424755434,0.04259627621066062,0.04729336907463159
W081,P-H,exploratory_full_pair,97,0.7643330784285567,0.9345806585019631,-0.15164563184337962,-0.28029207029069875,0.18208505794387048
W081,P-H,exploratory_full_pair,98,0.8233561807195215,0.8658592663543728,-0.2941397277746085,-0.49006161052417635,0.24054451370367919
W081,P-H,exploratory_full_pair,99,0.8509784478978291,0.7773229503704906,-0.1838224537078246,-0.09520320874567256,0.15757191707113696
W081,P-H,exploratory_full_pair,100,0.8378710905465125,0.7662174612559064,-0.04121702520292815,-0.08189024357820504,0.10610698434472147
W081,P-Je,exploratory_full_pair,1,0.8273894429300674,0.8435811101764628,0.2692657780635088,0.466320877027619,0.2005973944953541
W081,P-Je,exploratory_full_pair,2,0.7651950308460664,0.8938412895752266,0.5597969331251027,0.2512444359727505,0.23169464243690213
W081,P-Je,exploratory_full_pair,3,0.8510228641290409,0.7849863587356605,0.0607322969158159,0.06069268881861043,0.0023572041005668573
W081,P-Je,exploratory_full_pair,4,0.8262281959284253,0.813034134343512,0.18148508497346205,0.1294771695664988,0.057147722020827706
W081,P-Je,exploratory_full_pair,5,0.7573424649566691,0.8352765780039391,0.26658180414744803,0.25584088663931726,0.10871718098341052
W081,P-Je,exploratory_full_pair,6,0.8274281845813602,0.7673913024257424,0.35295118149023935,0.33091642504912544,0.18254086223386526
W081,P-Je,exploratory_full_pair,7,0.8501759397566462,0.7806665748696732,0.3338910304484148,0.3617855132874846,0.2119970363568361
W081,P-Je,exploratory_full_pair,8,0.7819182762278721,0.8688956228581858,0.6252310918175008,0.3597028355931084,0.3213240638548628
W081,P-Je,exploratory_full_pair,9,0.7339180746398982,0.8021274267923869,0.42004151213083013,0.3777616729458824,0.23551240707741067
W081,P-Je,exploratory_full_pair,10,0.8710904858815193,0.7481101991516339,0.451640488991427,0.4531286484633361,0.29101204257385327
W081,P-Je,exploratory_full_pair,11,0.8455480142486655,0.7183387237500203,0.3995202801085548,0.5179718601726097,0.32421118846164715
W081,P-Je,exploratory_full_pair,12,0.8142387284307759,0.7816327932718956,0.264780240689547,0.23500426421877466,0.10299195569725862
W081,P-Je,exploratory_full_pair,13,0.7921060513828841,0.7877566152434615,0.2630216610518063,0.35920626530279315,0.13530392149684595
W081,P-Je,exploratory_full_pair,14,0.8236779891442985,0.8196676818201066,0.31304035507232825,0.4515726837543612,0.223611294773476
W081,P-Je,exploratory_full_pair,15,0.8147016856823799,0.7567083681848854,0.4201632730878774,0.4155772152168961,0.28521332127898386
W081,P-Je,exploratory_full_pair,16,0.8538791331172729,0.7623994211308837,0.28796081918012906,0.44814196899158215,0.20541818921756155
W081,P-Je,exploratory_full_pair,17,0.892991613199714,0.8098208773836287,0.2553650759971331,0.3075466889448005,0.1692896925250548
W081,P-Je,exploratory_full_pair,18,0.7929660795729224,0.8112038691497817,0.31076659069635715,0.2400147266296765,0.09607277780760971
W081,P-Je,exploratory_full_pair,19,0.7948237693641529,0.8165649056702448,0.31831852241744035,0.2633647264647742,0.12455550459187395
W081,P-Je,exploratory_full_pair,20,0.8167304096912262,0.7752170989898938,0.39008607795305567,0.660476512754803,0.26537507177415953
W081,P-Je,exploratory_full_pair,21,0.7788811436712038,0.8443958155320913,0.6009499037190985,0.30690189627811654,0.2849201582787656
W081,P-Je,exploratory_full_pair,22,0.736382384017859,0.8253418887550527,0.440941132291633,0.38519096944462267,0.2742782784329165
W081,P-Je,exploratory_full_pair,23,0.840996637252654,0.7979797650297958,0.21255653147691475,0.20981108358586342,0.07506150486881383
W081,P-Je,exploratory_full_pair,24,0.8879331758120275,0.675896438828209,0.2515400609804773,0.5227804495766306,0.20148003498318964
W081,P-Je,exploratory_full_pair,25,0.8068761226333003,0.7794856204766917,0.3366048056592999,0.3874465741768289,0.23374606303049292
W081,P-Je,exploratory_full_pair,26,0.9139478030581041,0.8076466071386598,0.23318669446274545,0.3127467441812407,0.1382521756337379
W081,P-Je,exploratory_full_pair,27,0.7791405809362559,0.7638205854065802,0.39369142870143126,0.48766452079184514,0.23967772388855596
W081,P-Je,exploratory_full_pair,28,0.7925393020078747,0.8379164550491235,0.6008468914146708,0.4147451062438276,0.3833840810941964
W081,P-Je,exploratory_full_pair,29,0.8274296338077792,0.8799911722611149,0.2769646936868609,0.20770967640123156,0.111797947598252
W081,P-Je,exploratory_full_pair,30,0.820766699445873,0.8152781833456726,0.31321321768508525,0.17017718911605195,0.1094686411030749
W081,P-Je,exploratory_full_pair,31,0.8539226703249652,0.8160057770302672,0.09602004073728476,0.4508005098869339,0.0244996697067743
W081,P-Je,exploratory_full_pair,32,0.8267141249864263,0.7058303791993872,0.25152137116113316,0.34120839133554876,0.13650304125385815
