window_id,year,object,peak_day,selected_candidate_id,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,detector_status,peak_source,boundary_flag,missing_flag,quality_flag
W113,1979,H,113,CP001,103,123,within_system_window,unstable_window,system_relevant_first,CP002@133:unstable_window,,CP002@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1979,Je,113,CP002,103,123,within_system_window,unstable_window,system_relevant_first,CP001@128:unstable_window,,CP001@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1979,Jw,119,CP002,109,129,late_or_catchup,unstable_window,system_relevant_first,CP001@135:unstable_window;CP003@102:unstable_window,,CP001@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1980,P,108,CP002,98,118,within_system_window,unstable_window,system_relevant_first,CP001@120:unstable_window;CP003@135:unstable_window,,CP003@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1980,V,111,CP002,101,121,within_system_window,unstable_window,system_relevant_first,CP001@123:unstable_window;CP003@104:unstable_window;CP004@134:unstable_window,,CP004@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1980,H,118,CP001,108,128,within_system_window,unstable_window,system_relevant_first,CP002@133:unstable_window;CP003@100:unstable_window;CP004@107:unstable_window,,CP002@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1980,Je,106,CP002,98,116,front_or_early,unstable_window,system_relevant_first,CP001@135:unstable_window;CP003@123:unstable_window,,CP001@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1980,Jw,127,CP001,117,137,post_window,unstable_window,fallback_no_system_relevant_candidate,,,CP001@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1981,P,107,CP001,98,117,front_or_early,unstable_window,system_relevant_first,CP002@119:unstable_window;CP003@132:unstable_window,,CP003@132:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1981,V,118,CP002,108,128,within_system_window,unstable_window,system_relevant_first,CP001@102:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1981,H,121,CP003,111,131,late_or_catchup,unstable_window,system_relevant_first,CP001@104:unstable_window;CP002@137:unstable_window,,CP002@137:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1981,Je,108,CP002,98,118,within_system_window,unstable_window,system_relevant_first,CP001@126:unstable_window,,CP001@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1981,Jw,113,CP003,103,123,within_system_window,unstable_window,system_relevant_first,CP001@129:unstable_window;CP002@100:unstable_window,,CP001@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1982,P,115,CP001,105,125,within_system_window,unstable_window,system_relevant_first,CP002@132:unstable_window;CP003@127:unstable_window,,CP002@132:unstable_window;CP003@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1982,V,113,CP002,103,123,within_system_window,unstable_window,system_relevant_first,CP001@136:unstable_window;CP003@129:unstable_window,,CP001@136:unstable_window;CP003@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1982,H,114,CP001,104,124,within_system_window,unstable_window,system_relevant_first,CP002@131:unstable_window;CP003@126:unstable_window,,CP002@131:unstable_window;CP003@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1982,Je,121,CP001,111,131,late_or_catchup,unstable_window,system_relevant_first,CP002@99:unstable_window;CP003@136:unstable_window,,CP003@136:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1982,Jw,114,CP001,104,124,within_system_window,unstable_window,system_relevant_first,CP002@127:unstable_window,,CP002@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1983,P,116,CP002,106,126,within_system_window,unstable_window,system_relevant_first,CP001@103:unstable_window;CP003@125:unstable_window,,CP003@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1983,V,109,CP002,99,119,within_system_window,unstable_window,system_relevant_first,CP001@128:unstable_window,,CP001@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1983,H,111,CP002,101,121,within_system_window,unstable_window,system_relevant_first,CP001@127:unstable_window,,CP001@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1983,Je,117,CP001,107,127,within_system_window,unstable_window,system_relevant_first,CP002@105:unstable_window;CP003@128:unstable_window,,CP003@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1983,Jw,107,CP001,98,117,front_or_early,unstable_window,system_relevant_first,CP002@134:unstable_window,,CP002@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1984,P,121,CP001,111,131,late_or_catchup,unstable_window,system_relevant_first,CP002@105:unstable_window;CP003@137:unstable_window,,CP003@137:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1984,V,113,CP005,113,113,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP002@101:unstable_window;CP003@123:unstable_window;CP004@118:unstable_window,,CP001@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1984,H,121,CP002,111,131,late_or_catchup,unstable_window,system_relevant_first,CP001@130:unstable_window;CP003@100:unstable_window,,CP001@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1984,Je,111,CP001,101,121,within_system_window,unstable_window,system_relevant_first,CP002@127:unstable_window,,CP002@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1984,Jw,122,CP002,112,132,late_or_catchup,unstable_window,system_relevant_first,CP001@138:unstable_window;CP003@103:unstable_window,,CP001@138:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1985,P,110,CP002,100,120,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window;CP003@123:unstable_window,,CP001@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1985,V,110,CP001,100,120,within_system_window,unstable_window,system_relevant_first,CP002@129:unstable_window,,CP002@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1985,H,111,CP001,101,121,within_system_window,unstable_window,system_relevant_first,CP002@128:unstable_window,,CP002@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1985,Je,107,CP001,98,117,front_or_early,unstable_window,system_relevant_first,CP002@127:unstable_window;CP003@131:unstable_window;CP004@121:unstable_window,,CP002@127:unstable_window;CP003@131:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1985,Jw,114,CP003,104,124,within_system_window,unstable_window,system_relevant_first,CP001@127:unstable_window;CP002@103:unstable_window,,CP001@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1986,P,110,CP002,100,120,within_system_window,unstable_window,system_relevant_first,CP001@107:unstable_window;CP003@125:unstable_window;CP004@132:unstable_window,,CP003@125:unstable_window;CP004@132:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1986,V,116,CP001,106,126,within_system_window,unstable_window,system_relevant_first,CP002@126:unstable_window;CP003@102:unstable_window,,CP002@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1986,H,118,CP001,108,128,within_system_window,unstable_window,system_relevant_first,CP002@138:unstable_window;CP003@105:unstable_window;CP004@129:unstable_window,,CP002@138:unstable_window;CP004@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1986,Je,115,CP001,105,125,within_system_window,unstable_window,system_relevant_first,CP002@130:unstable_window,,CP002@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1986,Jw,108,CP001,98,118,within_system_window,unstable_window,system_relevant_first,CP002@128:unstable_window,,CP002@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1987,P,113,CP003,103,123,within_system_window,unstable_window,system_relevant_first,CP001@122:unstable_window;CP002@132:unstable_window;CP004@108:unstable_window,,CP002@132:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1987,V,107,CP004,98,117,front_or_early,unstable_window,system_relevant_first,CP001@125:unstable_window;CP002@137:unstable_window;CP003@99:unstable_window;CP005@113:unstable_window,,CP001@125:unstable_window;CP002@137:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1987,H,109,CP001,99,119,within_system_window,unstable_window,system_relevant_first,CP002@127:unstable_window;CP003@138:unstable_window,,CP002@127:unstable_window;CP003@138:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1987,Je,100,CP001,98,110,front_or_early,unstable_window,system_relevant_first,CP002@138:unstable_window;CP003@125:unstable_window,,CP002@138:unstable_window;CP003@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1987,Jw,110,CP003,100,120,within_system_window,unstable_window,system_relevant_first,CP001@130:unstable_window;CP002@119:unstable_window,,CP001@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1988,P,113,CP003,103,123,within_system_window,unstable_window,system_relevant_first,CP001@138:unstable_window;CP002@120:unstable_window;CP004@103:unstable_window,,CP001@138:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1988,V,115,CP001,105,125,within_system_window,unstable_window,system_relevant_first,CP002@105:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1988,H,114,CP002,104,124,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window,,CP001@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1988,Je,118,CP001,108,128,within_system_window,unstable_window,system_relevant_first,CP002@104:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1988,Jw,117,CP002,107,127,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window;CP003@138:unstable_window;CP004@103:unstable_window,,CP001@131:unstable_window;CP003@138:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1989,P,113,CP002,103,123,within_system_window,unstable_window,system_relevant_first,CP001@103:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1989,V,117,CP001,107,127,within_system_window,unstable_window,system_relevant_first,CP002@109:unstable_window;CP003@128:unstable_window,,CP003@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1989,H,115,CP001,105,125,within_system_window,unstable_window,system_relevant_first,CP002@128:unstable_window;CP003@100:unstable_window,,CP002@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1989,Je,108,CP001,98,118,within_system_window,unstable_window,system_relevant_first,CP002@130:unstable_window,,CP002@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1989,Jw,116,CP002,106,126,within_system_window,unstable_window,system_relevant_first,CP001@129:unstable_window;CP003@108:unstable_window,,CP001@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1990,P,114,CP002,104,124,within_system_window,unstable_window,system_relevant_first,CP001@125:unstable_window;CP003@135:unstable_window;CP004@103:unstable_window,,CP001@125:unstable_window;CP003@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1990,V,115,CP002,105,125,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@99:unstable_window,,CP001@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1990,H,111,CP003,101,121,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window;CP002@123:unstable_window,,CP001@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1990,Je,113,CP002,103,123,within_system_window,unstable_window,system_relevant_first,CP001@129:unstable_window;CP003@104:unstable_window,,CP001@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1990,Jw,111,CP002,101,121,within_system_window,unstable_window,system_relevant_first,CP001@129:unstable_window;CP003@117:unstable_window,,CP001@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1991,P,120,CP001,110,130,late_or_catchup,unstable_window,system_relevant_first,CP002@104:unstable_window;CP003@132:unstable_window,,CP003@132:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1991,V,112,CP003,102,122,within_system_window,unstable_window,system_relevant_first,CP001@133:unstable_window;CP002@102:unstable_window;CP004@121:unstable_window,,CP001@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1991,H,102,CP002,98,112,front_or_early,unstable_window,system_relevant_first,CP001@132:unstable_window;CP003@119:unstable_window,,CP001@132:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1991,Je,104,CP001,98,114,front_or_early,unstable_window,system_relevant_first,CP002@124:unstable_window;CP003@138:unstable_window,,CP002@124:unstable_window;CP003@138:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1991,Jw,119,CP002,109,129,late_or_catchup,unstable_window,system_relevant_first,CP001@105:unstable_window;CP003@133:unstable_window,,CP003@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1992,P,109,CP002,99,119,within_system_window,unstable_window,system_relevant_first,CP001@100:unstable_window;CP003@133:unstable_window;CP004@136:unstable_window;CP005@118:unstable_window,,CP003@133:unstable_window;CP004@136:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1992,V,118,CP003,108,128,within_system_window,unstable_window,system_relevant_first,CP001@99:unstable_window;CP002@133:unstable_window;CP004@138:unstable_window,,CP002@133:unstable_window;CP004@138:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1992,H,100,CP002,98,110,front_or_early,unstable_window,system_relevant_first,CP001@133:unstable_window,,CP001@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1992,Je,110,CP001,100,120,within_system_window,unstable_window,system_relevant_first,CP002@123:unstable_window;CP003@135:unstable_window,,CP003@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1992,Jw,110,CP001,100,120,within_system_window,unstable_window,system_relevant_first,CP002@138:unstable_window;CP003@99:unstable_window;CP004@125:unstable_window,,CP002@138:unstable_window;CP004@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1993,P,108,CP002,98,118,within_system_window,unstable_window,system_relevant_first,CP001@133:unstable_window;CP003@125:unstable_window;CP004@122:unstable_window,,CP001@133:unstable_window;CP003@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1993,V,108,CP001,98,118,within_system_window,unstable_window,system_relevant_first,CP002@123:unstable_window;CP003@133:unstable_window,,CP003@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1993,H,110,CP002,100,120,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@119:unstable_window;CP004@124:unstable_window,,CP001@134:unstable_window;CP004@124:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1993,Je,110,CP002,100,120,within_system_window,unstable_window,system_relevant_first,CP001@132:unstable_window;CP003@121:unstable_window,,CP001@132:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1993,Jw,113,CP002,103,123,within_system_window,unstable_window,system_relevant_first,CP001@126:unstable_window,,CP001@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1994,P,107,CP002,98,117,front_or_early,unstable_window,system_relevant_first,CP001@125:unstable_window,,CP001@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1994,V,109,CP003,99,119,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP002@121:unstable_window,,CP001@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1994,H,109,CP002,99,119,within_system_window,unstable_window,system_relevant_first,CP001@122:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1994,Je,120,CP002,110,130,late_or_catchup,unstable_window,system_relevant_first,CP001@103:unstable_window;CP003@137:unstable_window,,CP003@137:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1994,Jw,103,CP001,98,113,front_or_early,unstable_window,system_relevant_first,CP002@138:unstable_window;CP003@124:unstable_window,,CP002@138:unstable_window;CP003@124:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1995,P,115,CP001,105,125,within_system_window,unstable_window,system_relevant_first,CP002@126:unstable_window,,CP002@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1995,V,116,CP002,106,126,within_system_window,unstable_window,system_relevant_first,CP001@107:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1995,H,113,CP002,103,123,within_system_window,unstable_window,system_relevant_first,CP001@125:unstable_window,,CP001@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1995,Je,115,CP001,105,125,within_system_window,unstable_window,system_relevant_first,CP002@128:unstable_window,,CP002@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1995,Jw,106,CP002,98,116,front_or_early,unstable_window,system_relevant_first,CP001@101:unstable_window;CP003@130:unstable_window,,CP003@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1996,P,109,CP001,99,119,within_system_window,unstable_window,system_relevant_first,CP002@130:unstable_window;CP003@117:unstable_window,,CP002@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1996,V,115,CP003,105,125,within_system_window,unstable_window,system_relevant_first,CP001@137:unstable_window;CP002@125:unstable_window;CP004@103:unstable_window,,CP001@137:unstable_window;CP002@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1996,H,112,CP001,102,122,within_system_window,unstable_window,system_relevant_first,CP002@124:unstable_window;CP003@136:unstable_window,,CP002@124:unstable_window;CP003@136:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1996,Je,117,CP001,107,127,within_system_window,unstable_window,system_relevant_first,CP002@99:unstable_window;CP003@131:unstable_window,,CP003@131:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1996,Jw,111,CP003,101,121,within_system_window,unstable_window,system_relevant_first,CP001@100:unstable_window;CP002@135:unstable_window,,CP002@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1997,P,111,CP003,101,121,within_system_window,unstable_window,system_relevant_first,CP001@137:unstable_window;CP002@102:unstable_window;CP004@126:unstable_window;CP005@118:unstable_window,,CP001@137:unstable_window;CP004@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1997,V,109,CP002,99,119,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window;CP003@119:unstable_window,,CP001@131:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1997,H,108,CP002,98,118,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@121:unstable_window,,CP001@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1997,Je,107,CP001,98,117,front_or_early,unstable_window,system_relevant_first,CP002@121:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1997,Jw,108,CP001,98,118,within_system_window,unstable_window,system_relevant_first,,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1998,P,105,CP001,98,115,front_or_early,unstable_window,system_relevant_first,CP002@121:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1998,V,119,CP002,109,129,late_or_catchup,unstable_window,system_relevant_first,CP001@101:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1998,H,119,CP001,109,129,late_or_catchup,unstable_window,system_relevant_first,CP002@104:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1998,Je,117,CP002,107,127,within_system_window,unstable_window,system_relevant_first,CP001@102:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1998,Jw,107,CP002,98,117,front_or_early,unstable_window,system_relevant_first,CP001@138:unstable_window;CP003@126:unstable_window;CP004@121:unstable_window,,CP001@138:unstable_window;CP003@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1999,P,107,CP001,98,117,front_or_early,unstable_window,system_relevant_first,CP002@102:unstable_window;CP003@125:unstable_window;CP004@137:unstable_window,,CP003@125:unstable_window;CP004@137:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1999,V,108,CP002,98,118,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@124:unstable_window,,CP001@134:unstable_window;CP003@124:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1999,H,109,CP002,99,119,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window,,CP001@131:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1999,Je,115,CP001,105,125,within_system_window,unstable_window,system_relevant_first,CP002@127:unstable_window,,CP002@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,1999,Jw,114,CP003,104,124,within_system_window,unstable_window,system_relevant_first,CP001@104:unstable_window;CP002@124:unstable_window,,CP002@124:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2000,P,110,CP001,100,120,within_system_window,unstable_window,system_relevant_first,CP002@120:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2000,V,114,CP002,104,124,within_system_window,unstable_window,system_relevant_first,CP001@101:unstable_window;CP003@126:unstable_window,,CP003@126:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2000,H,112,CP002,102,122,within_system_window,unstable_window,system_relevant_first,CP001@101:unstable_window;CP003@125:unstable_window,,CP003@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2000,Je,112,CP004,102,122,within_system_window,unstable_window,system_relevant_first,CP001@103:unstable_window;CP002@117:unstable_window;CP003@130:unstable_window,,CP003@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2000,Jw,119,CP001,109,129,late_or_catchup,unstable_window,system_relevant_first,CP002@105:unstable_window;CP003@135:unstable_window,,CP003@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2001,P,110,CP002,100,120,within_system_window,unstable_window,system_relevant_first,CP001@123:unstable_window;CP003@134:unstable_window,,CP003@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2001,V,109,CP003,99,119,within_system_window,unstable_window,system_relevant_first,CP001@132:unstable_window;CP002@125:unstable_window,,CP001@132:unstable_window;CP002@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2001,H,120,CP003,110,130,late_or_catchup,unstable_window,system_relevant_first,CP001@133:unstable_window;CP002@99:unstable_window,,CP001@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2001,Je,115,CP003,115,115,within_system_window,unstable_window,system_relevant_first,CP001@101:unstable_window;CP002@124:unstable_window,,CP002@124:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2001,Jw,119,CP001,109,129,late_or_catchup,unstable_window,system_relevant_first,,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2002,P,118,CP003,108,128,within_system_window,unstable_window,system_relevant_first,CP001@107:unstable_window;CP002@131:unstable_window,,CP002@131:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2002,V,105,CP001,98,115,front_or_early,unstable_window,system_relevant_first,CP002@131:unstable_window;CP003@121:unstable_window,,CP002@131:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2002,H,114,CP002,104,124,within_system_window,unstable_window,system_relevant_first,CP001@103:unstable_window;CP003@131:unstable_window,,CP003@131:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2002,Je,113,CP002,103,123,within_system_window,unstable_window,system_relevant_first,CP001@127:unstable_window;CP003@136:unstable_window,,CP001@127:unstable_window;CP003@136:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2002,Jw,108,CP001,98,118,within_system_window,unstable_window,system_relevant_first,CP002@119:unstable_window;CP003@130:unstable_window,,CP003@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2003,P,109,CP001,99,119,within_system_window,unstable_window,system_relevant_first,CP002@127:unstable_window,,CP002@127:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2003,V,108,CP003,98,118,within_system_window,unstable_window,system_relevant_first,CP001@119:unstable_window;CP002@125:unstable_window,,CP002@125:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2003,H,121,CP001,111,131,late_or_catchup,unstable_window,system_relevant_first,CP002@135:unstable_window;CP003@105:unstable_window,,CP002@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2003,Je,116,CP001,106,126,within_system_window,unstable_window,system_relevant_first,CP002@128:unstable_window;CP003@104:unstable_window,,CP002@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2003,Jw,114,CP001,104,124,within_system_window,unstable_window,system_relevant_first,CP002@130:unstable_window,,CP002@130:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2004,P,110,CP001,100,120,within_system_window,unstable_window,system_relevant_first,CP002@101:unstable_window;CP003@121:unstable_window;CP004@128:unstable_window,,CP004@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2004,V,122,CP001,112,132,late_or_catchup,unstable_window,system_relevant_first,,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2004,H,123,CP001,113,133,late_or_catchup,unstable_window,system_relevant_first,CP002@134:unstable_window,,CP002@134:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2004,Je,111,CP002,101,121,within_system_window,unstable_window,system_relevant_first,CP001@133:unstable_window;CP003@101:unstable_window,,CP001@133:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2004,Jw,111,CP002,101,121,within_system_window,unstable_window,system_relevant_first,CP001@137:unstable_window;CP003@99:unstable_window;CP004@123:unstable_window,,CP001@137:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2005,P,113,CP003,103,123,within_system_window,unstable_window,system_relevant_first,CP001@104:unstable_window;CP002@138:unstable_window;CP004@128:unstable_window;CP005@123:unstable_window,,CP002@138:unstable_window;CP004@128:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2005,V,115,CP003,115,115,within_system_window,unstable_window,system_relevant_first,CP001@103:unstable_window;CP002@129:unstable_window,,CP002@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2005,H,118,CP003,108,118,within_system_window,unstable_window,system_relevant_first,CP001@106:unstable_window;CP002@135:unstable_window,,CP002@135:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W113,2005,Je,117,CP002,107,127,within_system_window,unstable_window,system_relevant_first,CP001@105:unstable_window;CP003@129:unstable_window,,CP003@129:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
