window_id,year,object_A,object_B,target_pair,target_set,peak_A,peak_B,delta_B_minus_A,order_label,quality_A,quality_B,pair_y_quality_flag
W113,1980,Je,Jw,Je-Jw,exploratory_full_pair,106.0,127.0,21.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1980,Jw,V,Jw-V,priority,127.0,111.0,-16.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1980,Jw,H,Jw-H,priority,127.0,118.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,P,V,P-V,priority,107.0,118.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,P,H,P-H,exploratory_full_pair,107.0,121.0,14.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,P,Je,P-Je,exploratory_full_pair,107.0,108.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,P,Jw,P-Jw,exploratory_full_pair,107.0,113.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,V,H,V-H,exploratory_full_pair,118.0,121.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,V,Je,V-Je,priority,118.0,108.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,V,Jw,V-Jw,exploratory_full_pair,118.0,113.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,H,Je,H-Je,priority,121.0,108.0,-13.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,H,Jw,H-Jw,exploratory_full_pair,121.0,113.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,Je,Jw,Je-Jw,exploratory_full_pair,108.0,113.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,Jw,V,Jw-V,priority,113.0,118.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1981,Jw,H,Jw-H,priority,113.0,121.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,P,V,P-V,priority,115.0,113.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,P,H,P-H,exploratory_full_pair,115.0,114.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,P,Je,P-Je,exploratory_full_pair,115.0,121.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,P,Jw,P-Jw,exploratory_full_pair,115.0,114.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,V,H,V-H,exploratory_full_pair,113.0,114.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,V,Je,V-Je,priority,113.0,121.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,V,Jw,V-Jw,exploratory_full_pair,113.0,114.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,H,Je,H-Je,priority,114.0,121.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,H,Jw,H-Jw,exploratory_full_pair,114.0,114.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,Je,Jw,Je-Jw,exploratory_full_pair,121.0,114.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,Jw,V,Jw-V,priority,114.0,113.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1982,Jw,H,Jw-H,priority,114.0,114.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,P,V,P-V,priority,116.0,109.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,P,H,P-H,exploratory_full_pair,116.0,111.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,P,Je,P-Je,exploratory_full_pair,116.0,117.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,P,Jw,P-Jw,exploratory_full_pair,116.0,107.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,V,H,V-H,exploratory_full_pair,109.0,111.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,V,Je,V-Je,priority,109.0,117.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,V,Jw,V-Jw,exploratory_full_pair,109.0,107.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,H,Je,H-Je,priority,111.0,117.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,H,Jw,H-Jw,exploratory_full_pair,111.0,107.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,Je,Jw,Je-Jw,exploratory_full_pair,117.0,107.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,Jw,V,Jw-V,priority,107.0,109.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1983,Jw,H,Jw-H,priority,107.0,111.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,P,V,P-V,priority,121.0,113.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,P,H,P-H,exploratory_full_pair,121.0,121.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,P,Je,P-Je,exploratory_full_pair,121.0,111.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,P,Jw,P-Jw,exploratory_full_pair,121.0,122.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,V,H,V-H,exploratory_full_pair,113.0,121.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,V,Je,V-Je,priority,113.0,111.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,V,Jw,V-Jw,exploratory_full_pair,113.0,122.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,H,Je,H-Je,priority,121.0,111.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,H,Jw,H-Jw,exploratory_full_pair,121.0,122.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,Je,Jw,Je-Jw,exploratory_full_pair,111.0,122.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,Jw,V,Jw-V,priority,122.0,113.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1984,Jw,H,Jw-H,priority,122.0,121.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,P,V,P-V,priority,110.0,110.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,P,H,P-H,exploratory_full_pair,110.0,111.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,P,Je,P-Je,exploratory_full_pair,110.0,107.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,P,Jw,P-Jw,exploratory_full_pair,110.0,114.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,V,H,V-H,exploratory_full_pair,110.0,111.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,V,Je,V-Je,priority,110.0,107.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,V,Jw,V-Jw,exploratory_full_pair,110.0,114.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,H,Je,H-Je,priority,111.0,107.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,H,Jw,H-Jw,exploratory_full_pair,111.0,114.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,Je,Jw,Je-Jw,exploratory_full_pair,107.0,114.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,Jw,V,Jw-V,priority,114.0,110.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1985,Jw,H,Jw-H,priority,114.0,111.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,P,V,P-V,priority,110.0,116.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,P,H,P-H,exploratory_full_pair,110.0,118.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,P,Je,P-Je,exploratory_full_pair,110.0,115.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,P,Jw,P-Jw,exploratory_full_pair,110.0,108.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,V,H,V-H,exploratory_full_pair,116.0,118.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,V,Je,V-Je,priority,116.0,115.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,V,Jw,V-Jw,exploratory_full_pair,116.0,108.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,H,Je,H-Je,priority,118.0,115.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,H,Jw,H-Jw,exploratory_full_pair,118.0,108.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,Je,Jw,Je-Jw,exploratory_full_pair,115.0,108.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,Jw,V,Jw-V,priority,108.0,116.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1986,Jw,H,Jw-H,priority,108.0,118.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,P,V,P-V,priority,113.0,107.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,P,H,P-H,exploratory_full_pair,113.0,109.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,P,Je,P-Je,exploratory_full_pair,113.0,100.0,-13.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,P,Jw,P-Jw,exploratory_full_pair,113.0,110.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,V,H,V-H,exploratory_full_pair,107.0,109.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,V,Je,V-Je,priority,107.0,100.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,V,Jw,V-Jw,exploratory_full_pair,107.0,110.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,H,Je,H-Je,priority,109.0,100.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,H,Jw,H-Jw,exploratory_full_pair,109.0,110.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,Je,Jw,Je-Jw,exploratory_full_pair,100.0,110.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,Jw,V,Jw-V,priority,110.0,107.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1987,Jw,H,Jw-H,priority,110.0,109.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,P,V,P-V,priority,113.0,115.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,P,H,P-H,exploratory_full_pair,113.0,114.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,P,Je,P-Je,exploratory_full_pair,113.0,118.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,P,Jw,P-Jw,exploratory_full_pair,113.0,117.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,V,H,V-H,exploratory_full_pair,115.0,114.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,V,Je,V-Je,priority,115.0,118.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,V,Jw,V-Jw,exploratory_full_pair,115.0,117.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,H,Je,H-Je,priority,114.0,118.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,H,Jw,H-Jw,exploratory_full_pair,114.0,117.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,Je,Jw,Je-Jw,exploratory_full_pair,118.0,117.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,Jw,V,Jw-V,priority,117.0,115.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1988,Jw,H,Jw-H,priority,117.0,114.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,P,V,P-V,priority,113.0,117.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,P,H,P-H,exploratory_full_pair,113.0,115.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,P,Je,P-Je,exploratory_full_pair,113.0,108.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,P,Jw,P-Jw,exploratory_full_pair,113.0,116.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,V,H,V-H,exploratory_full_pair,117.0,115.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,V,Je,V-Je,priority,117.0,108.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,V,Jw,V-Jw,exploratory_full_pair,117.0,116.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,H,Je,H-Je,priority,115.0,108.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,H,Jw,H-Jw,exploratory_full_pair,115.0,116.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,Je,Jw,Je-Jw,exploratory_full_pair,108.0,116.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,Jw,V,Jw-V,priority,116.0,117.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1989,Jw,H,Jw-H,priority,116.0,115.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,P,V,P-V,priority,114.0,115.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,P,H,P-H,exploratory_full_pair,114.0,111.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,P,Je,P-Je,exploratory_full_pair,114.0,113.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,P,Jw,P-Jw,exploratory_full_pair,114.0,111.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,V,H,V-H,exploratory_full_pair,115.0,111.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,V,Je,V-Je,priority,115.0,113.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,V,Jw,V-Jw,exploratory_full_pair,115.0,111.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,H,Je,H-Je,priority,111.0,113.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,H,Jw,H-Jw,exploratory_full_pair,111.0,111.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,Je,Jw,Je-Jw,exploratory_full_pair,113.0,111.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,Jw,V,Jw-V,priority,111.0,115.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1990,Jw,H,Jw-H,priority,111.0,111.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,P,V,P-V,priority,120.0,112.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,P,H,P-H,exploratory_full_pair,120.0,102.0,-18.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,P,Je,P-Je,exploratory_full_pair,120.0,104.0,-16.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,P,Jw,P-Jw,exploratory_full_pair,120.0,119.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,V,H,V-H,exploratory_full_pair,112.0,102.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,V,Je,V-Je,priority,112.0,104.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,V,Jw,V-Jw,exploratory_full_pair,112.0,119.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,H,Je,H-Je,priority,102.0,104.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,H,Jw,H-Jw,exploratory_full_pair,102.0,119.0,17.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,Je,Jw,Je-Jw,exploratory_full_pair,104.0,119.0,15.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,Jw,V,Jw-V,priority,119.0,112.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1991,Jw,H,Jw-H,priority,119.0,102.0,-17.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,P,V,P-V,priority,109.0,118.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,P,H,P-H,exploratory_full_pair,109.0,100.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,P,Je,P-Je,exploratory_full_pair,109.0,110.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,P,Jw,P-Jw,exploratory_full_pair,109.0,110.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,V,H,V-H,exploratory_full_pair,118.0,100.0,-18.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,V,Je,V-Je,priority,118.0,110.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,V,Jw,V-Jw,exploratory_full_pair,118.0,110.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,H,Je,H-Je,priority,100.0,110.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,H,Jw,H-Jw,exploratory_full_pair,100.0,110.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,Je,Jw,Je-Jw,exploratory_full_pair,110.0,110.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,Jw,V,Jw-V,priority,110.0,118.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1992,Jw,H,Jw-H,priority,110.0,100.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,P,V,P-V,priority,108.0,108.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,P,H,P-H,exploratory_full_pair,108.0,110.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,P,Je,P-Je,exploratory_full_pair,108.0,110.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,P,Jw,P-Jw,exploratory_full_pair,108.0,113.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,V,H,V-H,exploratory_full_pair,108.0,110.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,V,Je,V-Je,priority,108.0,110.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,V,Jw,V-Jw,exploratory_full_pair,108.0,113.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,H,Je,H-Je,priority,110.0,110.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,H,Jw,H-Jw,exploratory_full_pair,110.0,113.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,Je,Jw,Je-Jw,exploratory_full_pair,110.0,113.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,Jw,V,Jw-V,priority,113.0,108.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1993,Jw,H,Jw-H,priority,113.0,110.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,P,V,P-V,priority,107.0,109.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,P,H,P-H,exploratory_full_pair,107.0,109.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,P,Je,P-Je,exploratory_full_pair,107.0,120.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,P,Jw,P-Jw,exploratory_full_pair,107.0,103.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,V,H,V-H,exploratory_full_pair,109.0,109.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,V,Je,V-Je,priority,109.0,120.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,V,Jw,V-Jw,exploratory_full_pair,109.0,103.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,H,Je,H-Je,priority,109.0,120.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,H,Jw,H-Jw,exploratory_full_pair,109.0,103.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,Je,Jw,Je-Jw,exploratory_full_pair,120.0,103.0,-17.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,Jw,V,Jw-V,priority,103.0,109.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1994,Jw,H,Jw-H,priority,103.0,109.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,P,V,P-V,priority,115.0,116.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,P,H,P-H,exploratory_full_pair,115.0,113.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,P,Je,P-Je,exploratory_full_pair,115.0,115.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,P,Jw,P-Jw,exploratory_full_pair,115.0,106.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,V,H,V-H,exploratory_full_pair,116.0,113.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,V,Je,V-Je,priority,116.0,115.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,V,Jw,V-Jw,exploratory_full_pair,116.0,106.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,H,Je,H-Je,priority,113.0,115.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,H,Jw,H-Jw,exploratory_full_pair,113.0,106.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,Je,Jw,Je-Jw,exploratory_full_pair,115.0,106.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,Jw,V,Jw-V,priority,106.0,116.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1995,Jw,H,Jw-H,priority,106.0,113.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,P,V,P-V,priority,109.0,115.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,P,H,P-H,exploratory_full_pair,109.0,112.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,P,Je,P-Je,exploratory_full_pair,109.0,117.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,P,Jw,P-Jw,exploratory_full_pair,109.0,111.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,V,H,V-H,exploratory_full_pair,115.0,112.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,V,Je,V-Je,priority,115.0,117.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,V,Jw,V-Jw,exploratory_full_pair,115.0,111.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,H,Je,H-Je,priority,112.0,117.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,H,Jw,H-Jw,exploratory_full_pair,112.0,111.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,Je,Jw,Je-Jw,exploratory_full_pair,117.0,111.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,Jw,V,Jw-V,priority,111.0,115.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1996,Jw,H,Jw-H,priority,111.0,112.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,P,V,P-V,priority,111.0,109.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,P,H,P-H,exploratory_full_pair,111.0,108.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,P,Je,P-Je,exploratory_full_pair,111.0,107.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,P,Jw,P-Jw,exploratory_full_pair,111.0,108.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,V,H,V-H,exploratory_full_pair,109.0,108.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,V,Je,V-Je,priority,109.0,107.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,V,Jw,V-Jw,exploratory_full_pair,109.0,108.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,H,Je,H-Je,priority,108.0,107.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,H,Jw,H-Jw,exploratory_full_pair,108.0,108.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,Je,Jw,Je-Jw,exploratory_full_pair,107.0,108.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,Jw,V,Jw-V,priority,108.0,109.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1997,Jw,H,Jw-H,priority,108.0,108.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,P,V,P-V,priority,105.0,119.0,14.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,P,H,P-H,exploratory_full_pair,105.0,119.0,14.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,P,Je,P-Je,exploratory_full_pair,105.0,117.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,P,Jw,P-Jw,exploratory_full_pair,105.0,107.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,V,H,V-H,exploratory_full_pair,119.0,119.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,V,Je,V-Je,priority,119.0,117.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,V,Jw,V-Jw,exploratory_full_pair,119.0,107.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
