window_id,anchor_day,field,band_id,band_label,feature_indices,lat_values,lat_min,lat_max,lat_center,n_features,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,382,0.600094994335395,0.07174839352873402,0.046859929725470054,10.118935633870125,clear_separation,39.0,42.0,45.0,7.0,0.9530210892461044,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,382,0.7705265360002989,0.06059088439804686,0.051071092312376214,13.801054910298271,clear_separation,38.0,42.0,45.0,8.0,0.9600215778078913,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,382,0.8336415485561454,0.06891586678942081,0.05512361591732498,13.441551518133942,clear_separation,38.0,41.0,50.0,13.0,0.9721704934552887,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,382,0.7412104320826303,0.07931199902221742,0.0520286868391512,11.286836629644196,clear_separation,38.0,41.0,51.0,14.0,0.9774472322196,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,382,0.6455512721926089,0.08107147281968335,0.04380389053350439,10.339129430301522,clear_separation,37.0,41.0,51.0,15.0,0.978860416001481,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,382,0.5763019477404605,0.08018186768779853,0.0368089227814634,9.85209084268946,clear_separation,37.0,48.0,51.0,15.0,0.9758161395764741,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,382,0.5368393328535802,0.07830325452071671,0.03227478760556879,9.709691409272267,clear_separation,37.0,49.0,51.0,15.0,0.968236687485715,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,383,0.5003093369527005,0.09849347308712024,0.06036146030350722,6.298946167647572,clear_separation,36.0,51.0,52.0,17.0,0.8905875177538971,3,1,1,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,383,0.41604974410382495,0.07528178431849439,0.07372633808222584,5.584255910283582,clear_separation,38.0,50.0,52.0,15.0,0.9225598026950844,3,1,1,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,383,0.45045141869345395,0.07642205787448711,0.07980525745042996,5.766615367496413,clear_separation,37.0,43.0,52.0,16.0,0.9702334546150724,1,3,1,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,383,0.5554613343180933,0.08985751657309775,0.0806296238380568,6.516166943407008,clear_separation,37.0,39.0,44.0,8.0,0.9404678342255839,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,383,0.6636437605032985,0.10129817524202264,0.07314670580689206,7.608635535824096,clear_separation,37.0,43.0,52.0,16.0,0.9611429646680394,1,3,1,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,383,0.6443678663774973,0.09867294771932958,0.06733921974157835,7.762899264856214,clear_separation,37.0,43.0,52.0,16.0,0.9669557844613094,1,3,1,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,383,0.5865405234713068,0.09701011700210137,0.059655935995542,7.487780693276826,clear_separation,37.0,50.0,53.0,17.0,0.9567443978706737,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,383,0.5337126527502977,0.09910785226192412,0.05180837114634225,7.072965923609122,clear_separation,36.0,50.0,53.0,18.0,0.9336146362379132,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,383,0.5053316452414047,0.10255507206988176,0.045103289876451805,6.844605866862086,clear_separation,36.0,50.0,53.0,18.0,0.9120641978012354,3,1,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,384,0.19849785836495867,0.09408338252884885,0.09981529115308391,2.0474390525076296,clear_separation,34.0,37.0,38.0,5.0,0.5841555859965802,3,3,4,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,384,0.25812913646146046,0.08295034566952927,0.13589856689806978,2.358971158966754,clear_separation,36.0,38.0,40.0,5.0,0.7755678208070461,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,384,0.39726053705932957,0.08864485699252274,0.1402857639916575,3.470575804564919,clear_separation,37.0,39.0,40.0,4.0,0.7577813130507278,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,384,0.5096688516592152,0.10659224231504527,0.12114250301685049,4.475986753026716,clear_separation,36.0,38.0,40.0,5.0,0.7685764914336691,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,384,0.5430142421165676,0.12630619389142328,0.07347383699911006,5.436121314934308,clear_separation,36.0,38.0,39.0,4.0,0.7818478753618157,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,384,0.4983865027604526,0.13212429499379508,0.04245816352015745,5.709468259262855,clear_separation,36.0,37.0,39.0,4.0,0.7796834470462762,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,384,0.4413957439074239,0.13207737372048434,0.02474692514446239,5.629175416010169,clear_separation,36.0,37.0,38.0,3.0,0.7737111361794392,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,384,0.4002448479453747,0.12913439657221976,0.015595434594923636,5.53092399420566,clear_separation,36.0,37.0,38.0,3.0,0.7715278677017918,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,384,0.3964038653827796,0.12445681580253,0.012990226508424338,5.7680959693582095,clear_separation,36.0,37.0,39.0,4.0,0.8358925198207372,1,1,3,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,385,0.5228036011048268,0.20466629485234336,0.01992880970432374,4.655520895098262,clear_separation,35.0,36.0,41.0,7.0,0.8810834085511261,1,1,5,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,385,0.44582265420277145,0.1636936970222911,0.04940099517694159,4.184268032183229,clear_separation,35.0,37.0,47.0,13.0,0.9030942610876603,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,385,0.4322551262338465,0.12173488263757352,0.0779418950619491,4.3295482950950115,clear_separation,36.0,39.0,53.0,18.0,0.9452416490765303,1,3,1,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,385,0.4967574580138561,0.09221708969758358,0.09617102388139853,5.273766466166303,clear_separation,38.0,51.0,54.0,17.0,0.8793933055970288,3,1,1,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,385,0.6167419484711089,0.09621790587690507,0.09871466424691908,6.3277465440794955,clear_separation,37.0,51.0,54.0,18.0,0.9059070062732818,3,1,1,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,385,0.6220261536383388,0.10613724903759131,0.08878055251914505,6.382445817304152,clear_separation,37.0,51.0,54.0,18.0,0.932740539950212,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,385,0.577207577144831,0.1081940839250116,0.07599589159540704,6.267524337388016,clear_separation,37.0,50.0,54.0,18.0,0.9372704076804478,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,385,0.5321089440075721,0.10834167555709122,0.06363267342022391,6.188236177845029,clear_separation,36.0,50.0,53.0,18.0,0.9288787545132473,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,385,0.513505295026681,0.10741839243680472,0.05287945570971548,6.40688943685513,clear_separation,36.0,50.0,53.0,18.0,0.9176834987809754,3,1,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,386,0.6086452384072816,0.058573063296776,0.07823344051705793,8.89789917044627,clear_separation,41.0,47.0,51.0,11.0,0.9481412803494832,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,386,0.5109568468022693,0.13776802215107353,0.11000759870013091,4.1243512581488995,clear_separation,45.0,47.0,51.0,7.0,0.8928752601459982,1,1,2,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,386,0.38810228289018067,0.19314981766963846,0.12142972736814386,2.4674349557031787,clear_separation,42.0,46.0,51.0,10.0,0.9431673016871647,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,386,0.3283986087840613,0.21825902730577756,0.11492442948613124,1.9712779976779748,clear_separation,35.0,36.0,38.0,4.0,0.670837021560904,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,386,0.41396062880938067,0.2017189432060364,0.08728507091530943,2.8647396477524625,clear_separation,35.0,36.0,37.0,3.0,0.5708059816407999,1,3,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,386,0.45811023502049436,0.1683388196814622,0.06361335009457036,3.950040523086156,clear_separation,35.0,37.0,38.0,4.0,0.7366605518984488,1,3,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,386,0.4628519455794817,0.13956122685977973,0.04724895160912369,4.955318274069024,clear_separation,36.0,37.0,53.0,18.0,0.854456399687191,1,3,1,nonmonotonic_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,386,0.47451083200320043,0.11805906970392066,0.03656645016515635,6.1375487357951775,clear_separation,36.0,38.0,52.0,17.0,0.9146754563024707,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,386,0.5100414351987224,0.1042803962521243,0.030607319098048626,7.562459396203361,clear_separation,36.0,50.0,52.0,17.0,0.9422322157489149,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,387,0.19058425484242927,0.106478811908815,0.05628968756904566,2.3417830286751555,clear_separation,35.0,35.0,49.0,15.0,0.7477950263534913,3,3,5,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,387,0.32292666107230156,0.09032089444329824,0.0730244643890205,3.9539129042514904,clear_separation,38.0,39.0,41.0,4.0,0.8602201290779286,1,1,5,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,387,0.5084075122567617,0.07834422777794067,0.0778607663079316,6.5094911366375365,clear_separation,38.0,39.0,41.0,4.0,0.8454685996501897,1,1,5,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,387,0.6315779287787076,0.07414222576250193,0.07252327492658961,8.61249476942698,clear_separation,38.0,39.0,41.0,4.0,0.8717413208325713,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,387,0.6441348635718023,0.08234843641609636,0.05256937920310751,9.54855162168174,clear_separation,37.0,39.0,42.0,6.0,0.9090831846792806,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,387,0.5624009189756956,0.08832395052248468,0.03994585741078318,8.76903034359441,clear_separation,37.0,39.0,42.0,6.0,0.9215054640910438,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,387,0.4825026655502028,0.08859693028367477,0.03672172194001497,7.700412619842906,clear_separation,37.0,39.0,51.0,15.0,0.9248023065770715,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,387,0.4253452369294894,0.0870753356611651,0.04046938070565102,6.669742958219217,clear_separation,36.0,39.0,52.0,17.0,0.920182542272854,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,387,0.39686460138327884,0.08383903365833423,0.046173657080138125,6.105013274057818,clear_separation,36.0,39.0,53.0,18.0,0.8965864474313179,3,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,388,0.2925776079342093,0.12213795652327428,0.08655552791274357,2.803897866980175,clear_separation,36.0,37.0,38.0,3.0,0.7320948080266916,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,388,0.4886019401069579,0.10765221453912147,0.15000659072662131,3.7926275377954464,clear_separation,51.0,54.0,55.0,5.0,0.8330325801876295,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,388,0.8417886484869344,0.08253639405693838,0.18439720549855673,6.307101465550953,clear_separation,51.0,53.0,55.0,5.0,0.8809077404059601,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,388,1.061292005158703,0.06010262464986897,0.18515024557349807,8.654675512530911,clear_separation,43.0,52.0,54.0,12.0,0.9280934985202505,3,1,1,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,388,1.1099809299831236,0.06003543571918821,0.14314444301549967,10.92609107638665,clear_separation,41.0,51.0,54.0,14.0,0.9649566975627205,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,388,0.9841651073765735,0.07175767282245837,0.09237682688342912,11.992178477140467,clear_separation,39.0,50.0,53.0,15.0,0.9811210595860724,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,388,0.8625772936921634,0.07287550226858404,0.05748805807270829,13.233411106918208,clear_separation,39.0,49.0,52.0,14.0,0.9864743949736989,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,388,0.7769559048896361,0.06888455913817307,0.03543166226969019,14.89616656717157,clear_separation,39.0,48.0,51.0,13.0,0.9878777688602772,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,388,0.7294552913925598,0.062391800863150174,0.025752050335231702,16.551473108073125,clear_separation,39.0,47.0,50.0,12.0,0.9865551430888126,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,389,0.23981662926213212,0.026074259170661612,0.0415722127440891,7.090292293654666,clear_separation,39.0,40.0,43.0,5.0,0.8617972556756609,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,389,0.28353590071213064,0.0433554068838546,0.05149687060431896,5.978473226254461,clear_separation,38.0,39.0,41.0,4.0,0.8818334997684123,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,389,0.5154345183762722,0.06006498416361278,0.06832074877099487,8.029467240425781,clear_separation,38.0,39.0,52.0,15.0,0.9159667798081764,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,389,0.6682341101229916,0.06631715813352991,0.07817865155862153,9.249183232889816,clear_separation,38.0,40.0,52.0,15.0,0.9361713173553429,1,1,1,monotonic_clear_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,389,0.7267576442288857,0.061067327953075574,0.07453170482007877,10.719215754790376,clear_separation,38.0,40.0,52.0,15.0,0.9565619485384275,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,389,0.6396156731446931,0.048243317938762284,0.06308421211303661,11.490700868609942,clear_separation,38.0,41.0,52.0,15.0,0.9705244950249666,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,389,0.5439413180216769,0.04160587328793207,0.05689830269114189,11.044025547225262,clear_separation,38.0,42.0,52.0,15.0,0.9779906174705519,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,389,0.4794052251544349,0.04195329020343774,0.05857260469019149,9.537944937514384,clear_separation,38.0,42.0,52.0,15.0,0.9830946142851619,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,389,0.4602089299810459,0.04509939786352744,0.06643622692873138,8.252232070783803,clear_separation,38.0,43.0,53.0,16.0,0.985696722325303,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,390,0.3507624261566816,0.0723943812249008,0.06900027348711579,4.961466568395108,clear_separation,36.0,38.0,40.0,5.0,0.8497711730389947,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,390,0.36227802823113603,0.06635949584990747,0.12352017861258599,3.8158694894843017,clear_separation,37.0,39.0,54.0,18.0,0.8966533517999872,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,390,0.5335520032205147,0.09146531954579679,0.15198852279420605,4.38318818949658,clear_separation,37.0,39.0,55.0,19.0,0.8825096724822732,1,3,1,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,390,0.6801222758796589,0.1180604444926583,0.1575517936960483,4.935356139077223,clear_separation,37.0,39.0,55.0,19.0,0.8979856427244296,1,3,1,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,390,0.7363187799214036,0.12973654724450775,0.12787291801477524,5.71655066458513,clear_separation,37.0,39.0,55.0,19.0,0.9324856744830589,1,3,1,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,390,0.6694157420222439,0.12031803133408572,0.09621573466073124,6.183014819333851,clear_separation,37.0,40.0,54.0,18.0,0.9533011439264669,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,390,0.5935490813493102,0.10538256792873499,0.07221190109190564,6.684319445485,clear_separation,37.0,40.0,52.0,16.0,0.9691069006969129,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,390,0.5399775123510163,0.08994084973402919,0.05252972585550661,7.580196965008913,clear_separation,37.0,49.0,52.0,16.0,0.9807238308756523,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,390,0.5149926522595647,0.07490606400354698,0.037173079488112035,9.189803494326327,clear_separation,38.0,49.0,51.0,14.0,0.9777601841791084,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,391,0.16763787086539858,0.12625793465513446,0.02751337086743415,2.1803530937521294,clear_separation,35.0,37.0,38.0,4.0,0.6616811287955049,1,3,3,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,391,0.45240428438394276,0.1142376954108875,0.04610950046213924,5.6428088051697864,clear_separation,37.0,40.0,42.0,6.0,0.9237404216615526,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,391,0.6877765184260746,0.12205311395862771,0.056702721288207206,7.695150398516093,clear_separation,37.0,40.0,41.0,5.0,0.91184561279429,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,391,0.8131318421352122,0.13454784194434852,0.059371407977078614,8.386293186017308,clear_separation,37.0,39.0,41.0,5.0,0.8968393875197902,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,391,0.7774012521353336,0.1465899505543723,0.04860004201270565,7.9655851399267865,clear_separation,37.0,38.0,40.0,4.0,0.8722261349291239,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,391,0.6527759038610755,0.1432610698164728,0.03749603182521137,7.222686112193303,clear_separation,36.0,38.0,40.0,5.0,0.8458288730973492,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,391,0.5563676143328471,0.13764746716351453,0.030386824240478016,6.622072312473304,clear_separation,36.0,38.0,40.0,5.0,0.8310870554116822,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,391,0.5056050039909618,0.13411843832877254,0.027347140049153493,6.262697090785268,clear_separation,36.0,38.0,40.0,5.0,0.8441822229725681,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,391,0.49950161912047575,0.13268689428968347,0.028494909889144313,6.197990172142401,clear_separation,36.0,38.0,52.0,17.0,0.8798670223976895,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,392,0.25581701645006566,0.04406120740545355,0.07991971784989019,4.126715717261723,clear_separation,37.0,38.0,39.0,3.0,0.6168476342399984,1,3,3,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,392,0.3570541060523146,0.06625420090266526,0.07103520448924389,5.201480843009832,clear_separation,37.0,51.0,52.0,16.0,0.840899543177336,3,1,1,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,392,0.59118945869994,0.11401521906891224,0.06586415089325984,6.573176888685919,clear_separation,37.0,51.0,52.0,16.0,0.8268632667928206,3,1,1,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,392,0.7492813945345264,0.1475902535421627,0.05974727109039214,7.227648693647529,clear_separation,36.0,51.0,52.0,17.0,0.8567073913472973,3,1,1,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,392,0.7855839445739589,0.15685837271248976,0.05441527645288691,7.436648608758569,clear_separation,36.0,51.0,52.0,17.0,0.9007503907815602,3,1,1,nonmonotonic_progress,False,False
