mode,year,object,window,strength,signed_mean
anomaly,1979,H,H_E1,10.550162002989449,4.09670788888241
anomaly,1980,H,H_E1,17.279439603180336,-11.51341077221789
anomaly,1981,H,H_E1,15.662857949808942,-5.793102492239925
anomaly,1982,H,H_E1,35.161801530475536,-32.51222309421577
anomaly,1983,H,H_E1,35.851643427430325,26.666553838174952
anomaly,1984,H,H_E1,22.613774742178407,-17.664327922648223
anomaly,1985,H,H_E1,27.697313100380786,-27.195115375955137
anomaly,1986,H,H_E1,7.799317673556464,1.5638401489834206
anomaly,1987,H,H_E1,17.885635885255255,16.28382968173947
anomaly,1988,H,H_E1,22.164278037939432,-14.106696051917009
anomaly,1989,H,H_E1,23.08810939893593,-21.698404299811685
anomaly,1990,H,H_E1,32.816348707358294,-26.856059225423962
anomaly,1991,H,H_E1,17.08598528546941,13.187863014481366
anomaly,1992,H,H_E1,21.222933688094432,-14.910154732205873
anomaly,1993,H,H_E1,11.998094801668454,-6.209977586614114
anomaly,1994,H,H_E1,16.065136112737942,11.34640584043013
anomaly,1995,H,H_E1,22.678970760779475,18.98922722621756
anomaly,1996,H,H_E1,34.31193534527744,-28.24944141432609
anomaly,1997,H,H_E1,11.29065487112258,-7.165645019497829
anomaly,1998,H,H_E1,32.9175021466077,25.98888688868587
anomaly,1999,H,H_E1,10.505139517582483,4.478652057781779
anomaly,2000,H,H_E1,26.302838404934096,-17.726860536606186
anomaly,2001,H,H_E1,9.64999825097605,-7.749217257177146
anomaly,2002,H,H_E1,34.42131792008543,29.05211339033961
anomaly,2003,H,H_E1,46.62152555910089,33.2335736495608
anomaly,2004,H,H_E1,8.901752375217328,2.392476318926358
anomaly,2005,H,H_E1,14.097929184626057,11.914622865030836
anomaly,2006,H,H_E1,17.65873785041402,-8.780429489050137
anomaly,2007,H,H_E1,21.072101718844007,-6.599840380961206
anomaly,2008,H,H_E1,13.11446619746118,-3.1606811303196185
anomaly,2009,H,H_E1,16.574800741289444,-13.05642024814907
anomaly,2010,H,H_E1,19.048632372226063,17.138656470759173
anomaly,2011,H,H_E1,42.366302578997114,-36.69374644649361
anomaly,2012,H,H_E1,17.420931454475195,-15.013932484835241
anomaly,2013,H,H_E1,12.538916689313044,-5.441235292281352
anomaly,2014,H,H_E1,25.922864629692278,20.078167468220734
anomaly,2015,H,H_E1,10.599807665987829,5.828954237363991
anomaly,2016,H,H_E1,30.67220586193654,24.945044280692272
anomaly,2017,H,H_E1,12.227344182800882,1.9024102564532805
anomaly,2018,H,H_E1,30.900039442829407,19.102711873997347
anomaly,2019,H,H_E1,20.620736012309145,17.807000779471092
anomaly,2020,H,H_E1,21.71263415088333,-0.606773073531194
anomaly,2021,H,H_E1,17.309273103860516,2.0221235213201583
anomaly,2022,H,H_E1,17.636740826317215,11.18088002509422
anomaly,2023,H,H_E1,17.866629683090256,9.502992603871574
anomaly,1979,H,H_E2,11.313488834503412,-10.008838848971045
anomaly,1980,H,H_E2,8.511283798256732,3.5280215661328875
anomaly,1981,H,H_E2,10.195122742250543,-2.5487934359935323
anomaly,1982,H,H_E2,17.684924613412072,-0.688397905602326
anomaly,1983,H,H_E2,9.247901699937934,8.211660373903275
anomaly,1984,H,H_E2,22.140249456725282,-20.774636875286937
anomaly,1985,H,H_E2,23.426173368216617,10.079363533754808
anomaly,1986,H,H_E2,17.864113865637417,-17.370082867527113
anomaly,1987,H,H_E2,13.807733280455489,-1.2531852692390044
anomaly,1988,H,H_E2,13.830938184859836,9.727908312432476
anomaly,1989,H,H_E2,17.822558477695107,-15.985418284537229
anomaly,1990,H,H_E2,11.88692171631165,-6.278288360492607
anomaly,1991,H,H_E2,16.61273790878928,-0.1843235405083703
anomaly,1992,H,H_E2,13.036242341702453,0.605875348591311
anomaly,1993,H,H_E2,10.624395780203956,10.159048790522666
anomaly,1994,H,H_E2,20.186809632441374,-11.995750627645208
anomaly,1995,H,H_E2,20.55344254772068,-17.259917547665733
anomaly,1996,H,H_E2,19.393567604768688,-13.895423736959215
anomaly,1997,H,H_E2,21.589586319113362,12.823186362409425
anomaly,1998,H,H_E2,45.94729122936183,34.80232742798632
anomaly,1999,H,H_E2,25.278153558077605,-22.338436176107056
anomaly,2000,H,H_E2,21.02594870854274,-16.46664731444989
anomaly,2001,H,H_E2,7.332244813639819,-4.983956220225165
anomaly,2002,H,H_E2,25.61856867724743,12.985606998785109
anomaly,2003,H,H_E2,15.007995291527632,10.807387214846493
anomaly,2004,H,H_E2,15.121529887660204,5.629647377534409
anomaly,2005,H,H_E2,19.97211504200911,-16.003445540014397
anomaly,2006,H,H_E2,27.523268742715857,22.693214111545277
anomaly,2007,H,H_E2,19.782809856438238,-14.028386888153909
anomaly,2008,H,H_E2,22.27389965131215,-19.893573322616177
anomaly,2009,H,H_E2,27.964091783369533,-18.782814482352734
anomaly,2010,H,H_E2,7.860558397856106,-4.060970736667965
anomaly,2011,H,H_E2,13.463668997534896,8.371852548092479
anomaly,2012,H,H_E2,27.93583038361867,-15.450888318970918
anomaly,2013,H,H_E2,17.62219459352681,-10.779253869821737
anomaly,2014,H,H_E2,15.202385659331874,-2.072643750490841
anomaly,2015,H,H_E2,7.751303186932982,2.6738658677593685
anomaly,2016,H,H_E2,23.298671890104313,22.09280718854611
anomaly,2017,H,H_E2,19.597243589558737,18.94218821479072
anomaly,2018,H,H_E2,24.819913234062952,23.88010266841219
anomaly,2019,H,H_E2,18.447778835617314,-11.254072733500808
anomaly,2020,H,H_E2,29.08112178491578,27.22841376420004
anomaly,2021,H,H_E2,17.815370491237704,14.485830037762295
anomaly,2022,H,H_E2,11.782498705913932,9.513959312647323
anomaly,2023,H,H_E2,10.416489921999867,5.115879633145016
anomaly,1979,P,E2_CONTROL,2.3054495855572004,0.5465699265560551
anomaly,1980,P,E2_CONTROL,3.4164147445905226,0.634247869249302
anomaly,1981,P,E2_CONTROL,2.0886490220894656,-0.5532284148651404
anomaly,1982,P,E2_CONTROL,3.6942418280822227,1.162701945125133
anomaly,1983,P,E2_CONTROL,2.3576949756009182,-0.37288651482348667
anomaly,1984,P,E2_CONTROL,3.7182323757455618,1.2106841203425116
anomaly,1985,P,E2_CONTROL,3.2171899619033715,-1.095468146647422
anomaly,1986,P,E2_CONTROL,1.8354957572714998,-0.7063655916529351
anomaly,1987,P,E2_CONTROL,1.95158150845438,-0.8394435270671355
anomaly,1988,P,E2_CONTROL,2.7645397965600953,0.1447514077494511
anomaly,1989,P,E2_CONTROL,2.478788242510388,1.2511338774268819
anomaly,1990,P,E2_CONTROL,2.272046364809234,-0.36502604725633225
anomaly,1991,P,E2_CONTROL,1.8654906111529401,-0.4987489938509421
anomaly,1992,P,E2_CONTROL,2.416335796701552,-0.25477111812092046
anomaly,1993,P,E2_CONTROL,3.5367493232714713,0.8268885850835596
anomaly,1994,P,E2_CONTROL,3.079354016438112,0.935216610460551
anomaly,1995,P,E2_CONTROL,2.3588177765297744,0.035576212964478875
anomaly,1996,P,E2_CONTROL,1.7534556543422584,0.23137862162014586
anomaly,1997,P,E2_CONTROL,2.4959051983079776,-0.21695194163870896
anomaly,1998,P,E2_CONTROL,2.9739445354163716,0.7590482746266761
anomaly,1999,P,E2_CONTROL,5.182149476333553,1.404144565186311
anomaly,2000,P,E2_CONTROL,3.474263727955753,-0.6688528555857357
anomaly,2001,P,E2_CONTROL,2.24252149167623,0.5175736514343956
anomaly,2002,P,E2_CONTROL,3.3274168366064867,-1.2402644024690521
anomaly,2003,P,E2_CONTROL,2.6113389738276793,-0.6140245427098447
anomaly,2004,P,E2_CONTROL,2.4808840765547204,-0.43820933671897044
anomaly,2005,P,E2_CONTROL,2.364030419783108,0.44789296121139316
anomaly,2006,P,E2_CONTROL,1.8752585871722656,-0.5078675246543464
anomaly,2007,P,E2_CONTROL,3.0079640831087495,-0.41639291931262395
anomaly,2008,P,E2_CONTROL,3.634824443346049,1.023581239586858
anomaly,2009,P,E2_CONTROL,6.553038741590385,-0.2497452331639327
anomaly,2010,P,E2_CONTROL,4.012389567884205,0.34396711844435984
anomaly,2011,P,E2_CONTROL,3.0055907010934106,0.045889820494518056
anomaly,2012,P,E2_CONTROL,2.004888360608875,0.23628282456796873
anomaly,2013,P,E2_CONTROL,2.460695524644177,0.04111379151969492
anomaly,2014,P,E2_CONTROL,3.037445771476789,0.18170884552918165
anomaly,2015,P,E2_CONTROL,1.9648008032104083,-0.6381638661148465
anomaly,2016,P,E2_CONTROL,2.7498723468085156,0.1751240172875953
anomaly,2017,P,E2_CONTROL,2.150029555006012,-0.7005435455801262
anomaly,2018,P,E2_CONTROL,2.2832693022179757,-0.8283526944263768
anomaly,2019,P,E2_CONTROL,4.122728412167116,0.9688792237914159
anomaly,2020,P,E2_CONTROL,3.072763428852132,-1.3317826217564879
anomaly,2021,P,E2_CONTROL,2.1292462768269127,-1.0657411723852999
anomaly,2022,P,E2_CONTROL,3.701319816524244,0.8520035636560698
anomaly,2023,P,E2_CONTROL,2.314096368242461,-0.3735280631138411
anomaly,1979,P,P45,5.581032461970783,2.519733821807596
anomaly,1980,P,P45,7.203887575048206,1.6175634022841123
anomaly,1981,P,P45,4.707112721630136,1.390141652445435
anomaly,1982,P,P45,3.8281888306760083,-1.4635638399871105
anomaly,1983,P,P45,4.813906514476043,1.3443717115051668
anomaly,1984,P,P45,3.450959801933737,0.9821469488795234
anomaly,1985,P,P45,4.167512144095621,-2.201669395065886
anomaly,1986,P,P45,4.915542917948883,1.1072211896873445
anomaly,1987,P,P45,4.142115078028089,0.35629786440347666
anomaly,1988,P,P45,3.2461089898354025,-0.6212220355942291
anomaly,1989,P,P45,4.860326591680651,0.4726518678967137
anomaly,1990,P,P45,3.5978302647693607,-0.4585035769215638
anomaly,1991,P,P45,5.011638204445311,-1.0306511164551118
anomaly,1992,P,P45,2.2590542010047545,-0.37314544023984797
anomaly,1993,P,P45,4.25929805537998,-2.606586454697074
anomaly,1994,P,P45,3.9600592666092984,-1.1826743751458855
anomaly,1995,P,P45,5.051827372570922,2.1646309112022086
anomaly,1996,P,P45,7.656820504177036,0.8640054218261145
anomaly,1997,P,P45,2.883708529421665,-1.4535453262490676
anomaly,1998,P,P45,3.7341801862581967,1.141615661936288
anomaly,1999,P,P45,3.485348820371944,-0.2611637238559041
anomaly,2000,P,P45,6.342845656060269,0.5830606345889778
anomaly,2001,P,P45,4.939789192702087,0.8539347349675087
anomaly,2002,P,P45,2.9999451281745406,0.2520647072829263
anomaly,2003,P,P45,4.291142076219327,-0.3424458781601624
anomaly,2004,P,P45,4.623643414388767,1.5394002984525528
anomaly,2005,P,P45,3.38396493199537,-1.0017591011685671
anomaly,2006,P,P45,6.7590857858672555,0.9700190578338674
anomaly,2007,P,P45,3.4907913111090356,-2.2966763969230928
anomaly,2008,P,P45,8.717205374385918,2.500816541170853
anomaly,2009,P,P45,3.791361754658787,-2.650128870913206
anomaly,2010,P,P45,4.203846146566502,-1.263811833816342
anomaly,2011,P,P45,3.999302267966589,-0.6313812157340589
anomaly,2012,P,P45,3.947265489771004,1.228070856520997
anomaly,2013,P,P45,4.9647921055202255,1.460595563959388
anomaly,2014,P,P45,4.126736220023443,-0.1810455739388898
anomaly,2015,P,P45,5.127258648984772,-0.07197048881691806
anomaly,2016,P,P45,2.808265541035006,-0.5964446699148367
anomaly,2017,P,P45,4.61460238048015,1.0994876644536449
anomaly,2018,P,P45,4.624020385607986,-3.6128698394363172
anomaly,2019,P,P45,3.0971439233893183,-0.4433313029267042
anomaly,2020,P,P45,3.5819405164886455,0.2548616953209277
anomaly,2021,P,P45,5.820591934046913,-0.5527471860568524
anomaly,2022,P,P45,5.667307095331685,1.7672429840250017
anomaly,2023,P,P45,2.9115420011679394,-1.1725975504329975
anomaly,1979,V,E2_CONTROL,0.78703453702032,0.25178509893692586
anomaly,1980,V,E2_CONTROL,1.1842221169498535,0.2700159250788334
anomaly,1981,V,E2_CONTROL,1.0443112345317276,-0.1642227306986249
anomaly,1982,V,E2_CONTROL,1.9549548896874758,1.3014809113087866
anomaly,1983,V,E2_CONTROL,1.1824156955916691,0.7738109315686554
anomaly,1984,V,E2_CONTROL,1.3682222631547147,-0.6001245837596358
anomaly,1985,V,E2_CONTROL,2.4510231218599787,0.0587968829032044
anomaly,1986,V,E2_CONTROL,0.9700146493470645,-0.49662486753445184
anomaly,1987,V,E2_CONTROL,1.1425809333420016,-0.6353383186440252
anomaly,1988,V,E2_CONTROL,1.1497367413198873,0.7135340356264106
anomaly,1989,V,E2_CONTROL,0.7425419939594577,0.2677193514073826
anomaly,1990,V,E2_CONTROL,1.2313892135174178,0.11244238898371016
anomaly,1991,V,E2_CONTROL,1.4453381160240666,-1.071268873250538
anomaly,1992,V,E2_CONTROL,1.6213308492559078,0.5155263500704513
anomaly,1993,V,E2_CONTROL,1.4663278407770162,1.115521198907934
anomaly,1994,V,E2_CONTROL,1.4477612195999332,0.08370750409594548
anomaly,1995,V,E2_CONTROL,1.0416438909776093,-0.010580723416510252
anomaly,1996,V,E2_CONTROL,1.0682235789658092,-0.6839405218365211
anomaly,1997,V,E2_CONTROL,2.0126462072196887,1.7490147436239856
anomaly,1998,V,E2_CONTROL,2.0581626180494204,1.595814506305496
anomaly,1999,V,E2_CONTROL,2.0835768090977096,-1.1896647850301112
anomaly,2000,V,E2_CONTROL,2.4206540413651663,-1.8238265292504605
anomaly,2001,V,E2_CONTROL,0.8189162834382432,-0.40949603002054863
anomaly,2002,V,E2_CONTROL,1.7446679780487124,-0.4314928489739604
anomaly,2003,V,E2_CONTROL,1.0527155714237455,0.21872544865440655
anomaly,2004,V,E2_CONTROL,1.1596972699516526,0.6517655382991332
anomaly,2005,V,E2_CONTROL,1.3372495141032943,0.9483851638989397
anomaly,2006,V,E2_CONTROL,0.885375425177376,0.28275707821436746
anomaly,2007,V,E2_CONTROL,1.3173097867507892,-0.9114750931821806
anomaly,2008,V,E2_CONTROL,1.8679130774800403,-0.43709907172081747
anomaly,2009,V,E2_CONTROL,3.1065551583225313,-2.0425440447705947
anomaly,2010,V,E2_CONTROL,1.0228977722262365,0.29448474916602035
anomaly,2011,V,E2_CONTROL,1.8128102607709673,1.3684940540276294
anomaly,2012,V,E2_CONTROL,1.3207987849886687,-0.5649567504076066
anomaly,2013,V,E2_CONTROL,1.4488709293804185,-0.6829288014132106
anomaly,2014,V,E2_CONTROL,0.9393968734793218,-0.5012134315839912
anomaly,2015,V,E2_CONTROL,0.6712386600509714,-0.1657969147786057
anomaly,2016,V,E2_CONTROL,1.2591941316293542,0.988512764876802
anomaly,2017,V,E2_CONTROL,0.9842784111344486,-0.16418515699709837
anomaly,2018,V,E2_CONTROL,0.9764517763735053,-0.40209240937159474
anomaly,2019,V,E2_CONTROL,1.6469130995893848,-0.5545932214943853
anomaly,2020,V,E2_CONTROL,0.8878773097002414,0.25942044478813275
anomaly,2021,V,E2_CONTROL,0.6842217045917818,-0.0052721311348919
anomaly,2022,V,E2_CONTROL,1.244997250883861,-0.21146013941629008
anomaly,2023,V,E2_CONTROL,0.7971224516765795,0.3384829079435024
anomaly,1979,V,V45,2.206943421472792,-0.12488060303561618
anomaly,1980,V,V45,2.066865466802027,0.44178554791007196
anomaly,1981,V,V45,2.2220850125048894,-1.2065967388946999
anomaly,1982,V,V45,1.441738375490878,-0.6841152463073058
anomaly,1983,V,V45,1.4327730520736082,0.8819341135361787
anomaly,1984,V,V45,1.159643774033277,0.029646680025102814
anomaly,1985,V,V45,1.7272717932193895,-0.6680598364310932
anomaly,1986,V,V45,1.8027130068548045,0.0761448441922431
anomaly,1987,V,V45,1.5596477095621486,0.84444454250327
anomaly,1988,V,V45,1.1909851258901307,-0.16658572782005754
anomaly,1989,V,V45,1.5998887323189845,0.46859953670397153
anomaly,1990,V,V45,1.1626944951711742,0.26057933255603005
anomaly,1991,V,V45,1.1496145078364672,0.14855121986331926
anomaly,1992,V,V45,0.9232332528200953,-0.15465729469227923
anomaly,1993,V,V45,2.152419817097704,-0.6172185829331385
anomaly,1994,V,V45,1.9865943174079423,-1.2865058242344203
anomaly,1995,V,V45,1.0044812224876298,0.4493926389688951
anomaly,1996,V,V45,3.213831932174562,-1.4573701672387076
anomaly,1997,V,V45,1.1712115383953754,-0.24733684186292026
anomaly,1998,V,V45,1.6100080144198023,1.2400406187955808
anomaly,1999,V,V45,0.7854573084295456,0.27675466140436095
anomaly,2000,V,V45,2.0616248266984445,-0.9479071995846577
