method_family,scope,object,score_name,day,month_day,detector_score,score_z,score_minmax
main_method_ruptures_window,H_only,H,detector_score,49,05-20,0.8484935139938596,-0.9722430912231574,0.013289829273181316
main_method_ruptures_window,H_only,H,detector_score,50,05-21,1.168880632324901,-0.9267949132544505,0.02265424287545814
main_method_ruptures_window,H_only,H,detector_score,51,05-22,1.514338885407848,-0.8777902958133403,0.03275144647415634
main_method_ruptures_window,H_only,H,detector_score,52,05-23,1.8277777592836173,-0.8333277537597671,0.041912773774999336
main_method_ruptures_window,H_only,H,detector_score,53,05-24,2.168576863630527,-0.7849840549662017,0.05187379775441055
main_method_ruptures_window,H_only,H,detector_score,54,05-25,2.540330187046369,-0.7322493779571089,0.06273956506934332
main_method_ruptures_window,H_only,H,detector_score,55,05-26,2.853548327958142,-0.6878181477461702,0.07189444069141318
main_method_ruptures_window,H_only,H,detector_score,56,05-27,3.029478959876314,-0.6628616928449387,0.07703661747796368
main_method_ruptures_window,H_only,H,detector_score,57,05-28,3.066305324426809,-0.6576377276032961,0.07811299442755981
main_method_ruptures_window,H_only,H,detector_score,58,05-29,2.9855063606041794,-0.669099379702878,0.07575136728158727
main_method_ruptures_window,H_only,H,detector_score,59,05-30,2.828793291951,-0.6913297473633303,0.07117088976615218
main_method_ruptures_window,H_only,H,detector_score,60,05-31,2.7309754687758425,-0.7052055918708569,0.06831182802029233
main_method_ruptures_window,H_only,H,detector_score,61,06-01,2.7688805332373847,-0.6998286087869632,0.06941973367857189
main_method_ruptures_window,H_only,H,detector_score,62,06-02,2.913971250275708,-0.6792469176006415,0.07366050806199732
main_method_ruptures_window,H_only,H,detector_score,63,06-03,3.120298964905793,-0.6499785164763002,0.07969114396107324
main_method_ruptures_window,H_only,H,detector_score,64,06-04,3.388703616741095,-0.6119042566627847,0.08753619149498763
main_method_ruptures_window,H_only,H,detector_score,65,06-05,3.769403805257377,-0.557900431507334,0.09866346166209726
main_method_ruptures_window,H_only,H,detector_score,66,06-06,4.280685153171373,-0.4853731532162444,0.113607414571119
main_method_ruptures_window,H_only,H,detector_score,67,06-07,4.931499107623527,-0.3930526236626889,0.13262968700008151
main_method_ruptures_window,H_only,H,detector_score,68,06-08,5.800557331894736,-0.26977328257184086,0.1580308975697493
main_method_ruptures_window,H_only,H,detector_score,69,06-09,6.911416450159935,-0.1121935297775596,0.19049956950476574
main_method_ruptures_window,H_only,H,detector_score,70,06-10,8.04791025505957,0.04902260454917162,0.22371750317496084
main_method_ruptures_window,H_only,H,detector_score,71,06-11,9.08877036998779,0.1966727222886377,0.25414021389153235
main_method_ruptures_window,H_only,H,detector_score,72,06-12,10.095353460487464,0.33946050875030054,0.28356106087688926
main_method_ruptures_window,H_only,H,detector_score,73,06-13,11.082671441961097,0.4795154634172174,0.3124188189030127
main_method_ruptures_window,H_only,H,detector_score,74,06-14,12.001298240670767,0.609826302542286,0.3392688412574208
main_method_ruptures_window,H_only,H,detector_score,75,06-15,12.777374006839231,0.7199157147563588,0.36195232022799606
main_method_ruptures_window,H_only,H,detector_score,76,06-16,13.312640589011735,0.7958453932465582,0.3775973239630129
main_method_ruptures_window,H_only,H,detector_score,77,06-17,13.498661553176769,0.8222332016245075,0.3830344253552598
main_method_ruptures_window,H_only,H,detector_score,78,06-18,13.241060062281145,0.7856914128528013,0.37550513729313095
main_method_ruptures_window,H_only,H,detector_score,79,06-19,12.645042336160683,0.7011439446826296,0.3580844727834125
main_method_ruptures_window,H_only,H,detector_score,80,06-20,11.906781007858935,0.5964186598120831,0.336506250597711
main_method_ruptures_window,H_only,H,detector_score,81,06-21,11.086424097084208,0.4800477923659554,0.31252850313395986
main_method_ruptures_window,H_only,H,detector_score,82,06-22,10.143048281828069,0.3462262075079945,0.28495510579369715
main_method_ruptures_window,H_only,H,detector_score,83,06-23,9.075358969592168,0.19477026217986382,0.25374821966609484
main_method_ruptures_window,H_only,H,detector_score,84,06-24,7.995089720806907,0.0415298031730664,0.22217364169884465
main_method_ruptures_window,H_only,H,detector_score,85,06-25,7.036577395562967,-0.09443895540190979,0.19415782788204214
main_method_ruptures_window,H_only,H,detector_score,86,06-26,6.308832465588756,-0.19767244763962688,0.17288698354616916
main_method_ruptures_window,H_only,H,detector_score,87,06-27,5.901292114095188,-0.25548365590727995,0.1609752174586832
main_method_ruptures_window,H_only,H,detector_score,88,06-28,5.89312378222573,-0.25664236604033536,0.16073646991332394
main_method_ruptures_window,H_only,H,detector_score,89,06-29,6.463499920293229,-0.17573225839608586,0.17740767097021087
main_method_ruptures_window,H_only,H,detector_score,90,06-30,7.736996917443479,0.004918319787571379,0.2146299933428924
main_method_ruptures_window,H_only,H,detector_score,91,07-01,9.481173863828769,0.25233670752165227,0.26560955334078135
main_method_ruptures_window,H_only,H,detector_score,92,07-02,11.20832839865356,0.4973403989530599,0.3160915749133083
main_method_ruptures_window,H_only,H,detector_score,93,07-03,12.607658844074816,0.6958409486999549,0.35699181186866313
main_method_ruptures_window,H_only,H,detector_score,94,07-04,13.525626048741833,0.8260582218052852,0.3838225553224176
main_method_ruptures_window,H_only,H,detector_score,95,07-05,13.787305052806545,0.8631784219224407,0.3914710227073075
main_method_ruptures_window,H_only,H,detector_score,96,07-06,13.260956034967666,0.7885137351491156,0.3760866654089514
main_method_ruptures_window,H_only,H,detector_score,97,07-07,12.13209485351992,0.6283803186008536,0.343091821366224
main_method_ruptures_window,H_only,H,detector_score,98,07-08,10.57385056422308,0.40733721253717703,0.297546781683061
main_method_ruptures_window,H_only,H,detector_score,99,07-09,8.69885324553742,0.1413614383725454,0.2427435471248275
main_method_ruptures_window,H_only,H,detector_score,100,07-10,6.922534860536156,-0.1106163393582323,0.19082454322376274
main_method_ruptures_window,H_only,H,detector_score,101,07-11,5.636544348492095,-0.29303917196743073,0.15323705498105095
main_method_ruptures_window,H_only,H,detector_score,102,07-12,4.832076308487749,-0.4071561403484034,0.12972371432098798
main_method_ruptures_window,H_only,H,detector_score,103,07-13,4.350848257978116,-0.47542023971989383,0.11565817221847033
main_method_ruptures_window,H_only,H,detector_score,104,07-14,4.25757795457979,-0.4886510005885705,0.11293202735227972
main_method_ruptures_window,H_only,H,detector_score,105,07-15,4.781138415179695,-0.41438188167182144,0.12823487949064252
main_method_ruptures_window,H_only,H,detector_score,106,07-16,6.190412221060018,-0.21447082697671035,0.1694257452965587
main_method_ruptures_window,H_only,H,detector_score,107,07-17,8.586263652550512,0.12539015998236339,0.23945272968643097
main_method_ruptures_window,H_only,H,detector_score,108,07-18,12.00134660251077,0.609833162860275,0.3392702547982483
main_method_ruptures_window,H_only,H,detector_score,109,07-19,16.25384613655767,1.2130670152135752,0.4635641549018043
main_method_ruptures_window,H_only,H,detector_score,110,07-20,20.68610279548941,1.8418001256065453,0.5931120741873628
main_method_ruptures_window,H_only,H,detector_score,111,07-21,24.6114413294094,2.398624898107813,0.7078435707346142
main_method_ruptures_window,H_only,H,detector_score,112,07-22,28.10977856347503,2.8948778499636627,0.8100944881581618
main_method_ruptures_window,H_only,H,detector_score,113,07-23,31.39789568045708,3.3613102480357453,0.9062010008561246
main_method_ruptures_window,H_only,H,detector_score,114,07-24,33.97293719395715,3.7265900557633365,0.9814654306529929
main_method_ruptures_window,H_only,H,detector_score,115,07-25,34.607065236011024,3.8165436227492404,1.0
main_method_ruptures_window,H_only,H,detector_score,116,07-26,32.5957654819208,3.531232809853638,0.941212858764198
main_method_ruptures_window,H_only,H,detector_score,117,07-27,28.40077459871698,2.936156786728527,0.8185998464410522
main_method_ruptures_window,H_only,H,detector_score,118,07-28,22.85703773172525,2.1497558195011535,0.6565651017386743
main_method_ruptures_window,H_only,H,detector_score,119,07-29,16.996943659561367,1.3184783334010994,0.4852837314830449
main_method_ruptures_window,H_only,H,detector_score,120,07-30,11.782860271798366,0.5788400140293439,0.3328842415968038
main_method_ruptures_window,H_only,H,detector_score,121,07-31,7.481877108423486,-0.03127143260972337,0.2071732409545876
main_method_ruptures_window,H_only,H,detector_score,122,08-01,4.000236236976731,-0.5251559394928617,0.10541033205657381
main_method_ruptures_window,H_only,H,detector_score,123,08-02,1.5754374390113863,-0.8691232247017764,0.034537261488894966
main_method_ruptures_window,H_only,H,detector_score,124,08-03,0.5508324541099814,-1.0144674880541762,0.004589662760354759
main_method_ruptures_window,H_only,H,detector_score,125,08-04,0.8067738946414735,-0.978161183982289,0.01207043015070591
main_method_ruptures_window,H_only,H,detector_score,126,08-05,1.8383660293745756,-0.8318257658334692,0.04222225232389
main_method_ruptures_window,H_only,H,detector_score,127,08-06,3.0811810324442366,-0.6555275496757054,0.07854778807103571
main_method_ruptures_window,H_only,H,detector_score,128,08-07,3.9586498457071695,-0.5310551333223165,0.10419482698226584
main_method_ruptures_window,H_only,H,detector_score,129,08-08,4.241067494898854,-0.4909930744953904,0.11244945247841649
main_method_ruptures_window,H_only,H,detector_score,130,08-09,4.15697809347793,-0.5029214881624823,0.10999165099571213
main_method_ruptures_window,H_only,H,detector_score,131,08-10,3.819912911943309,-0.5507355152595753,0.10013976373114573
main_method_ruptures_window,H_only,H,detector_score,132,08-11,3.172898162503617,-0.6425171125787595,0.08122853611347858
main_method_ruptures_window,H_only,H,detector_score,133,08-12,2.4000696259621668,-0.7521458924466801,0.05863996857831727
main_method_ruptures_window,H_only,H,detector_score,134,08-13,1.7674553650420195,-0.8418847236007266,0.040149644682604756
main_method_ruptures_window,H_only,H,detector_score,135,08-14,1.28941686486616,-0.909696372661591,0.026177328140110635
main_method_ruptures_window,H_only,H,detector_score,136,08-15,0.8991200817685452,-0.9650615126560963,0.014769564545858545
main_method_ruptures_window,H_only,H,detector_score,137,08-16,0.6436161462413115,-1.0013057549153883,0.0073015847414574266
main_method_ruptures_window,H_only,H,detector_score,138,08-17,0.5473840983700522,-1.014956650933708,0.00448887272371191
main_method_ruptures_window,H_only,H,detector_score,139,08-18,0.5700456992938472,-1.0117420133502573,0.005151235820722837
main_method_ruptures_window,H_only,H,detector_score,140,08-19,0.6536117567986119,-0.999887838084398,0.00759374078054365
main_method_ruptures_window,H_only,H,detector_score,141,08-20,0.773194713126128,-0.9829245234870192,0.011088963274716476
main_method_ruptures_window,H_only,H,detector_score,142,08-21,0.9424199193240284,-0.9589192597044517,0.016035150971096722
main_method_ruptures_window,H_only,H,detector_score,143,08-22,1.1077674170537783,-0.9354640641814613,0.02086799932314262
main_method_ruptures_window,H_only,H,detector_score,144,08-23,1.2514891547509566,-0.9150765681208861,0.025068760584847565
main_method_ruptures_window,H_only,H,detector_score,145,08-24,1.4870141538253685,-0.8816664168957882,0.03195278737249688
main_method_ruptures_window,H_only,H,detector_score,146,08-25,1.9002460379439563,-0.8230478422489745,0.04403090804317948
main_method_ruptures_window,H_only,H,detector_score,147,08-26,2.41839722078122,-0.7495460507445114,0.05917565546583822
main_method_ruptures_window,H_only,H,detector_score,148,08-27,2.928410396914603,-0.6771986676286101,0.07408254170022502
main_method_ruptures_window,H_only,H,detector_score,149,08-28,3.516203480623388,-0.5938178974642822,0.09126281279564219
main_method_ruptures_window,H_only,H,detector_score,150,08-29,4.346589420287194,-0.4760243726648298,0.11553369306396964
main_method_ruptures_window,H_only,H,detector_score,151,08-30,5.517848995762309,-0.3098765764892565,0.1497677757496638
main_method_ruptures_window,H_only,H,detector_score,152,08-31,7.007457239930065,-0.09856976447617818,0.19330669134780917
main_method_ruptures_window,H_only,H,detector_score,153,09-01,8.55840229031779,0.12143791572298279,0.23863838571146354
main_method_ruptures_window,H_only,H,detector_score,154,09-02,9.65769256159112,0.2773765818851979,0.27076891837078854
main_method_ruptures_window,H_only,H,detector_score,155,09-03,9.746850391531572,0.29002397215340026,0.27337486207973993
main_method_ruptures_window,H_only,H,detector_score,156,09-04,8.737230289805415,0.1468053736558693,0.24386524801352263
main_method_ruptures_window,H_only,H,detector_score,157,09-05,7.123376540409716,-0.08212615392887875,0.19669483092043843
main_method_ruptures_window,H_only,H,detector_score,158,09-06,5.456963500980963,-0.3185134243655066,0.14798818811055445
main_method_ruptures_window,H_only,H,detector_score,159,09-07,3.9080497002252974,-0.5382329637827985,0.10271586399181867
main_method_ruptures_window,H_only,H,detector_score,160,09-08,2.5122076881083157,-0.7362386654893898,0.06191758847753349
main_method_ruptures_window,H_only,H,detector_score,161,09-09,1.3611521303235836,-0.8995204419683577,0.028274037580589263
main_method_ruptures_window,H_only,H,detector_score,162,09-10,0.6442144446765443,-1.001220883919624,0.00731907206752191
main_method_ruptures_window,H_only,H,detector_score,163,09-11,0.393805128283212,-1.0367424343357279,0.0
main_method_ruptures_window,H_only,H,detector_score,164,09-12,0.4567564427116304,-1.0278125417844592,0.001839968311415008
main_method_ruptures_window,H_only,H,detector_score,165,09-13,0.6944917452658035,-0.9940888502820985,0.008788598807474499
main_method_ruptures_window,H_only,H,detector_score,166,09-14,1.0533629418352932,-0.9431815538386735,0.019277841733740704
main_method_ruptures_window,H_only,H,detector_score,167,09-15,1.525494283858856,-0.8762078584895358,0.033077501296639875
main_method_ruptures_window,H_only,H,detector_score,168,09-16,2.0874407303746283,-0.7964935358814009,0.04950231567405854
main_method_ruptures_window,Je_only,Je,detector_score,14,04-15,3.1315916424411308,-1.0395217712013551,0.12269419481343737
main_method_ruptures_window,Je_only,Je,detector_score,15,04-16,3.274745660215383,-1.0077082261264865,0.1300238621038673
main_method_ruptures_window,Je_only,Je,detector_score,16,04-17,3.4842999953967704,-0.9611383401283148,0.14075330986948256
main_method_ruptures_window,Je_only,Je,detector_score,17,04-18,3.728576877184414,-0.9068519588564,0.15326059606434575
main_method_ruptures_window,Je_only,Je,detector_score,18,04-19,3.993478589130883,-0.8479820599569601,0.16682389972442746
main_method_ruptures_window,Je_only,Je,detector_score,19,04-20,4.257481048761578,-0.7893120045863735,0.18034116052530588
main_method_ruptures_window,Je_only,Je,detector_score,20,04-21,4.480060974315028,-0.739847402722931,0.19173753503997826
main_method_ruptures_window,Je_only,Je,detector_score,21,04-22,4.68035780099184,-0.6953348404986244,0.20199298662768767
main_method_ruptures_window,Je_only,Je,detector_score,22,04-23,4.929902486558975,-0.6398777794540419,0.21476999105788414
main_method_ruptures_window,Je_only,Je,detector_score,23,04-24,5.270180460892664,-0.5642567885607156,0.2321926549614605
main_method_ruptures_window,Je_only,Je,detector_score,24,04-25,5.652687245532948,-0.4792511629848652,0.2517774875168879
main_method_ruptures_window,Je_only,Je,detector_score,25,04-26,5.952954722422097,-0.4125218244790189,0.2671515632009178
main_method_ruptures_window,Je_only,Je,detector_score,26,04-27,6.0665828732930125,-0.38726990102126174,0.2729694686544969
main_method_ruptures_window,Je_only,Je,detector_score,27,04-28,5.923800405139695,-0.41900087551378173,0.26565882517594236
main_method_ruptures_window,Je_only,Je,detector_score,28,04-29,5.584828880162088,-0.49433153026339394,0.24830305313653273
main_method_ruptures_window,Je_only,Je,detector_score,29,04-30,5.212964065254532,-0.5769721591102569,0.22926310292998028
main_method_ruptures_window,Je_only,Je,detector_score,30,05-01,5.013734327150961,-0.6212475790527645,0.2190622876307445
main_method_ruptures_window,Je_only,Je,detector_score,31,05-02,5.075214153576109,-0.6075847335414641,0.22221013272636966
main_method_ruptures_window,Je_only,Je,detector_score,32,05-03,5.267809092366989,-0.5647837848731743,0.23207123788503864
main_method_ruptures_window,Je_only,Je,detector_score,33,05-04,5.442389697096082,-0.5259862154853192,0.2410099862898805
main_method_ruptures_window,Je_only,Je,detector_score,34,05-05,5.437637546724202,-0.5270423000605824,0.24076667016308553
main_method_ruptures_window,Je_only,Je,detector_score,35,05-06,5.1003605335904645,-0.6019963783803954,0.22349765927944623
main_method_ruptures_window,Je_only,Je,detector_score,36,05-07,4.404149915695158,-0.7567173440814234,0.18785079255102213
main_method_ruptures_window,Je_only,Je,detector_score,37,05-08,3.490009075697399,-0.9598695941559418,0.14104562202242504
main_method_ruptures_window,Je_only,Je,detector_score,38,05-09,2.798517569703481,-1.1135418175197136,0.10564037980919988
main_method_ruptures_window,Je_only,Je,detector_score,39,05-10,2.726614186275543,-1.1295211212464702,0.10195883537351315
main_method_ruptures_window,Je_only,Je,detector_score,40,05-11,3.4589868024456614,-0.9667637666267095,0.13945724228245424
main_method_ruptures_window,Je_only,Je,detector_score,41,05-12,4.801122903972567,-0.6684968508502505,0.20817631308199028
main_method_ruptures_window,Je_only,Je,detector_score,42,05-13,6.548734272628787,-0.2801199550108852,0.29765623187423
main_method_ruptures_window,Je_only,Je,detector_score,43,05-14,8.58232030548438,0.17180994486727794,0.401778416211397
main_method_ruptures_window,Je_only,Je,detector_score,44,05-15,10.463693053711149,0.589913031730879,0.49810708730416325
main_method_ruptures_window,Je_only,Je,detector_score,45,05-16,11.768001191895458,0.8797733261941454,0.5648893183985572
main_method_ruptures_window,Je_only,Je,detector_score,46,05-17,12.201986759874025,0.9762192355957316,0.5871099299579714
main_method_ruptures_window,Je_only,Je,detector_score,47,05-18,11.643310819387192,0.8520630121710393,0.5585050131655277
main_method_ruptures_window,Je_only,Je,detector_score,48,05-19,10.47138719644,0.5916229240574974,0.4985010371713371
main_method_ruptures_window,Je_only,Je,detector_score,49,05-20,9.077913943782736,0.28194719980402794,0.4271534391165101
main_method_ruptures_window,Je_only,Je,detector_score,50,05-21,7.703613262227702,-0.023467746691015187,0.3567875010211195
main_method_ruptures_window,Je_only,Je,detector_score,51,05-22,6.622660341222669,-0.2636911439164732,0.3014413403560411
main_method_ruptures_window,Je_only,Je,detector_score,52,05-23,5.687902402331844,-0.47142519347622786,0.2535805482128389
main_method_ruptures_window,Je_only,Je,detector_score,53,05-24,4.839926726732725,-0.6598733613830934,0.21016311802711785
main_method_ruptures_window,Je_only,Je,detector_score,54,05-25,4.258982436034235,-0.7889783468070382,0.1804180334580657
main_method_ruptures_window,Je_only,Je,detector_score,55,05-26,3.935697728731873,-0.8608228731967769,0.16386544638120812
main_method_ruptures_window,Je_only,Je,detector_score,56,05-27,3.7887063604158535,-0.893489204147492,0.15633930187564157
main_method_ruptures_window,Je_only,Je,detector_score,57,05-28,3.698898807735408,-0.9134474048999747,0.15174104126409893
main_method_ruptures_window,Je_only,Je,detector_score,58,05-29,3.577743668351641,-0.9403720735035177,0.14553774445122808
main_method_ruptures_window,Je_only,Je,detector_score,59,05-30,3.4123555287578826,-0.977126773899786,0.13706966192128417
main_method_ruptures_window,Je_only,Je,detector_score,60,05-31,3.245639177189866,-1.0141766468114262,0.1285335732535186
main_method_ruptures_window,Je_only,Je,detector_score,61,06-01,3.0925905543130527,-1.0481890995406,0.12069728963125559
main_method_ruptures_window,Je_only,Je,detector_score,62,06-02,3.0315062084730773,-1.06176405621987,0.11756969364322943
main_method_ruptures_window,Je_only,Je,detector_score,63,06-03,3.0465132183676404,-1.0584290035741764,0.11833807158512413
main_method_ruptures_window,Je_only,Je,detector_score,64,06-04,3.093320188082494,-1.0480269508480717,0.12073464780573798
main_method_ruptures_window,Je_only,Je,detector_score,65,06-05,3.174437010987208,-1.0300001169391642,0.12488793202920892
main_method_ruptures_window,Je_only,Je,detector_score,66,06-06,3.292659391558064,-1.0037272040888923,0.13094106787086893
main_method_ruptures_window,Je_only,Je,detector_score,67,06-07,3.422182472503688,-0.9749429028309461,0.1375728139058279
main_method_ruptures_window,Je_only,Je,detector_score,68,06-08,3.5428547117411435,-0.9481255505696908,0.1437513856186841
main_method_ruptures_window,Je_only,Je,detector_score,69,06-09,3.677567356586125,-0.9181879570213985,0.15064884390787198
main_method_ruptures_window,Je_only,Je,detector_score,70,06-10,3.8729232576037935,-0.8747734314684524,0.16065131383463088
main_method_ruptures_window,Je_only,Je,detector_score,71,06-11,4.131351940854008,-0.8173420530758136,0.17388319021490148
main_method_ruptures_window,Je_only,Je,detector_score,72,06-12,4.4332759116664375,-0.7502445869762477,0.18934208048894458
main_method_ruptures_window,Je_only,Je,detector_score,73,06-13,4.748245736478719,-0.6802479017648654,0.20546893503549052
main_method_ruptures_window,Je_only,Je,detector_score,74,06-14,5.037537091502003,-0.6159578196149086,0.22028101935758132
main_method_ruptures_window,Je_only,Je,detector_score,75,06-15,5.270966456976614,-0.5640821143026389,0.23223289895793722
main_method_ruptures_window,Je_only,Je,detector_score,76,06-16,5.476615298590638,-0.5183801578084847,0.2427623804990709
main_method_ruptures_window,Je_only,Je,detector_score,77,06-17,5.636927927466381,-0.4827534033233134,0.25097059044233877
main_method_ruptures_window,Je_only,Je,detector_score,78,06-18,5.754162439496927,-0.45670002745023464,0.256973146161696
main_method_ruptures_window,Je_only,Je,detector_score,79,06-19,5.838258156572779,-0.43801118498955716,0.26127895354523833
main_method_ruptures_window,Je_only,Je,detector_score,80,06-20,5.912215056022428,-0.4215755222619539,0.2650656406059713
main_method_ruptures_window,Je_only,Je,detector_score,81,06-21,5.948923321784777,-0.4134177346873687,0.26694515037475053
main_method_ruptures_window,Je_only,Je,detector_score,82,06-22,5.873653416749018,-0.4301451905692733,0.2630912357625572
main_method_ruptures_window,Je_only,Je,detector_score,83,06-23,5.740769171723617,-0.4596764533629038,0.25628739386332317
main_method_ruptures_window,Je_only,Je,detector_score,84,06-24,5.722763127669891,-0.4636779903300786,0.2553654615684241
main_method_ruptures_window,Je_only,Je,detector_score,85,06-25,5.8657182241578125,-0.43190865212699353,0.2626849438366768
main_method_ruptures_window,Je_only,Je,detector_score,86,06-26,6.121295556100941,-0.37511093805438306,0.2757708274132943
main_method_ruptures_window,Je_only,Je,detector_score,87,06-27,6.400552880655631,-0.3130507484743897,0.2900691566479603
main_method_ruptures_window,Je_only,Je,detector_score,88,06-28,6.620162900207162,-0.26424615769501725,0.30131346820822613
main_method_ruptures_window,Je_only,Je,detector_score,89,06-29,6.756436894874135,-0.23396158071089923,0.30829086958875784
main_method_ruptures_window,Je_only,Je,detector_score,90,06-30,6.859351551736157,-0.21109054903571653,0.31356023055979904
main_method_ruptures_window,Je_only,Je,detector_score,91,07-01,7.0285914641388905,-0.1734798576600704,0.3222255287432542
main_method_ruptures_window,Je_only,Je,detector_score,92,07-02,7.329933754992022,-0.10651166003575932,0.3376546362655628
main_method_ruptures_window,Je_only,Je,detector_score,93,07-03,7.65173099446632,-0.034997698065596834,0.3541310631028795
main_method_ruptures_window,Je_only,Je,detector_score,94,07-04,7.771161835682942,-0.008456225395467825,0.36024607366244654
main_method_ruptures_window,Je_only,Je,detector_score,95,07-05,7.737493788583446,-0.015938376093268536,0.35852222694550023
main_method_ruptures_window,Je_only,Je,detector_score,96,07-06,7.653880340940944,-0.034520042376884004,0.3542411123686689
main_method_ruptures_window,Je_only,Je,detector_score,97,07-07,7.603917798105355,-0.04562336754559569,0.35168296680165995
main_method_ruptures_window,Je_only,Je,detector_score,98,07-08,7.71470483319928,-0.02100283373543298,0.3573554035237098
main_method_ruptures_window,Je_only,Je,detector_score,99,07-09,8.025558597418406,0.04807912703267387,0.37327151054696484
main_method_ruptures_window,Je_only,Je,detector_score,100,07-10,8.442616051620583,0.14076305113317697,0.39462538120895524
main_method_ruptures_window,Je_only,Je,detector_score,101,07-11,8.822241314475939,0.22512830751356702,0.414062676193995
main_method_ruptures_window,Je_only,Je,detector_score,102,07-12,9.165242255288083,0.30135443138287654,0.4316247594351517
main_method_ruptures_window,Je_only,Je,detector_score,103,07-13,9.797636407812524,0.4418932733184619,0.4640041421900746
main_method_ruptures_window,Je_only,Je,detector_score,104,07-14,10.84306222495865,0.6742213761081242,0.5175312700740475
main_method_ruptures_window,Je_only,Je,detector_score,105,07-15,12.148908320994156,0.9644234555396578,0.5843922465612095
main_method_ruptures_window,Je_only,Je,detector_score,106,07-16,13.627491080921544,1.2930133198776044,0.6600975593434442
main_method_ruptures_window,Je_only,Je,detector_score,107,07-17,15.007958053776406,1.5997986197113934,0.7307792193748748
main_method_ruptures_window,Je_only,Je,detector_score,108,07-18,15.954546190829197,1.810161729554065,0.7792457326697095
main_method_ruptures_window,Je_only,Je,detector_score,109,07-19,16.4185735104349,1.9132839071762548,0.8030045200181953
main_method_ruptures_window,Je_only,Je,detector_score,110,07-20,16.616007311174407,1.957160210592579,0.813113381046376
main_method_ruptures_window,Je_only,Je,detector_score,111,07-21,16.652666002833563,1.9653069811660977,0.8149903525581905
main_method_ruptures_window,Je_only,Je,detector_score,112,07-22,16.52608405744318,1.9371762972498985,0.8085091963942751
main_method_ruptures_window,Je_only,Je,detector_score,113,07-23,15.97026287747683,1.8136544957849132,0.7800504469615346
main_method_ruptures_window,Je_only,Je,detector_score,114,07-24,14.979102104031966,1.5933858757860322,0.7293017581463004
main_method_ruptures_window,Je_only,Je,detector_score,115,07-25,13.7000087579349,1.3091291399031886,0.6638105563898907
main_method_ruptures_window,Je_only,Je,detector_score,116,07-26,12.08899032801864,0.9511077009421989,0.5813243693192768
main_method_ruptures_window,Je_only,Je,detector_score,117,07-27,10.207532071216573,0.5329856112524328,0.48499132007899376
main_method_ruptures_window,Je_only,Je,detector_score,118,07-28,8.155632810917906,0.07698590812470055,0.3799314752677535
main_method_ruptures_window,Je_only,Je,detector_score,119,07-29,6.03625809555917,-0.39400906697916266,0.2714168015697643
main_method_ruptures_window,Je_only,Je,detector_score,120,07-30,4.091669604253124,-0.8261607772985533,0.17185140424679826
main_method_ruptures_window,Je_only,Je,detector_score,121,07-31,2.477748873347459,-1.1848272032796974,0.08921661568417051
main_method_ruptures_window,Je_only,Je,detector_score,122,08-01,1.354704820520919,-1.4344046384865932,0.03171533568031261
main_method_ruptures_window,Je_only,Je,detector_score,123,08-02,0.802899018518926,-1.5570340905097122,0.003462178692560177
main_method_ruptures_window,Je_only,Je,detector_score,124,08-03,0.7352800161203428,-1.572061263439761,0.0
main_method_ruptures_window,Je_only,Je,detector_score,125,08-04,1.0386617718686848,-1.5046398294384262,0.015533530711855245
main_method_ruptures_window,Je_only,Je,detector_score,126,08-05,1.6470039373908485,-1.3694461324350897,0.04668142122407732
main_method_ruptures_window,Je_only,Je,detector_score,127,08-06,2.558955589928118,-1.166780392030607,0.09337450257787337
main_method_ruptures_window,Je_only,Je,detector_score,128,08-07,3.8510624919159175,-0.8796316147412343,0.15953201490263125
main_method_ruptures_window,Je_only,Je,detector_score,129,08-08,5.4262419075344805,-0.529574787004755,0.240183198982038
main_method_ruptures_window,Je_only,Je,detector_score,130,08-09,7.169800288198494,-0.14209859879611292,0.32945559964815835
main_method_ruptures_window,Je_only,Je,detector_score,131,08-10,8.974037721894558,0.25886247666019035,0.42183484479645483
main_method_ruptures_window,Je_only,Je,detector_score,132,08-11,10.59098789041222,0.6182021436129764,0.5046247444074365
main_method_ruptures_window,Je_only,Je,detector_score,133,08-12,11.87041023160848,0.9025319930596605,0.5701327911302311
main_method_ruptures_window,Je_only,Je,detector_score,134,08-13,12.976642677800852,1.1483733346957807,0.6267732955501277
main_method_ruptures_window,Je_only,Je,detector_score,135,08-14,13.84118535814452,1.3405032375646884,0.6710389773928019
main_method_ruptures_window,Je_only,Je,detector_score,136,08-15,14.318820217804232,1.4466494594686734,0.6954944880522209
main_method_ruptures_window,Je_only,Je,detector_score,137,08-16,14.240249383136952,1.4291884281324845,0.6914715616559063
main_method_ruptures_window,Je_only,Je,detector_score,138,08-17,13.750776375835876,1.3204113793090249,0.6664099228214262
main_method_ruptures_window,Je_only,Je,detector_score,139,08-18,13.232198830990123,1.205166342150645,0.6398580947476841
main_method_ruptures_window,Je_only,Je,detector_score,140,08-19,12.770931837070808,1.102657599952837,0.6162406395756126
main_method_ruptures_window,Je_only,Je,detector_score,141,08-20,12.35797341508566,1.0108846160287066,0.5950966445624561
main_method_ruptures_window,Je_only,Je,detector_score,142,08-21,11.842834859360805,0.8964038356974193,0.5687208970938098
main_method_ruptures_window,Je_only,Je,detector_score,143,08-22,10.99871862122497,0.7088133621089588,0.5255010750016228
