method_family,scope,object,score_name,k,day,month_day,profile_energy_score,score_z,score_minmax
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,65,06-05,0.21153238105430258,-0.5019275435175293,0.225426381241071
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,66,06-06,0.23142322801416415,-0.3619004059465874,0.2562091732293863
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,67,06-07,0.2503068455084162,-0.2289639397397669,0.2854331912154217
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,68,06-08,0.2689356341391222,-0.09782141204168937,0.31426283967486096
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,69,06-09,0.2907838839367318,0.05598540605246981,0.34807488046858537
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,70,06-10,0.31594976267459035,0.23314759382812208,0.38702123664707844
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,71,06-11,0.34161659141417094,0.4138363581718235,0.4267428559267695
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,72,06-12,0.3645658573643522,0.5753940850420186,0.46225881366625193
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,73,06-13,0.3849862687443868,0.7191492383211845,0.4938611520229795
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,74,06-14,0.40317481219369083,0.8471925378815405,0.5220094832981731
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,75,06-15,0.4182268522780619,0.9531555515164423,0.5453038065540895
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,76,06-16,0.42688820577353,1.0141295532725199,0.5587079940945339
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,77,06-17,0.42508095529021833,1.0014069119208218,0.555911118938296
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,78,06-18,0.4121908842517424,0.9106636794055761,0.5359626282434194
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,79,06-19,0.39234110586359094,0.7709256554431347,0.5052433933928551
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,80,06-20,0.3713298124010051,0.6230108237536642,0.472726614325106
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,81,06-21,0.3525017590621413,0.4904655168396715,0.44358858663605366
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,82,06-22,0.3340842608139368,0.3608104264295914,0.4150859281688856
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,83,06-23,0.3135800763593177,0.21646552934196672,0.3833539437928428
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,84,06-24,0.29143044622577297,0.060537060729540286,0.34907549107562513
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,85,06-25,0.27220577527081413,-0.0748003459680399,0.31932366360219
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,86,06-26,0.2585197535151487,-0.17114689446075435,0.2981433708925658
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,87,06-27,0.2512803912589848,-0.22211039423607015,0.2869398367791494
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,88,06-28,0.2561026960995812,-0.18816244095455203,0.29440276719693775
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,89,06-29,0.2803195726448899,-0.017681017494238244,0.3318804610731837
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,90,06-30,0.321004921580819,0.2687347879297039,0.39484452870660364
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,91,07-01,0.36781745898650037,0.5982846370928804,0.46729094611216726
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,92,07-02,0.412601540299466,0.9135546066247625,0.5365981537050214
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,93,07-03,0.44982692663924684,1.1756130450940026,0.5942076324112072
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,94,07-04,0.4740548180136037,1.3461720105003967,0.6317023726803022
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,95,07-05,0.4779431099393585,1.3735447206470457,0.6377198379889382
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,96,07-06,0.4557756012876472,1.2174903912440798,0.6034137167311656
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,97,07-07,0.4125679436263336,0.9133180935200098,0.5365461599712894
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,98,07-08,0.3554134819460379,0.5109633981845231,0.44809472757834107
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,99,07-09,0.2929162188289809,0.07099656932303361,0.3513748516347195
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,100,07-10,0.2343384517723394,-0.3413778792256376,0.26072073207493923
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,101,07-11,0.18871997057900183,-0.6625218382901822,0.19012221908898666
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,102,07-12,0.16107562800833333,-0.8571318600762119,0.1473402275164901
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,103,07-13,0.15263483578707293,-0.9165531595291334,0.13427737746852728
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,104,07-14,0.16238018719554811,-0.8479480536175837,0.14935914476910955
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,105,07-15,0.19025241455691297,-0.6517337736015473,0.19249380760409499
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,106,07-16,0.2382300265365643,-0.31398205862647693,0.266743277857723
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,107,07-17,0.3082007877094186,0.17859653395261846,0.375029033149817
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,108,07-18,0.3940465457310896,0.7829315727088552,0.5078827078873926
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,109,07-19,0.48143297340915997,1.3981125831003545,0.6431207010831694
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,110,07-20,0.5588147991218544,1.9428634213340181,0.7628757145019905
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,111,07-21,0.6213368651195211,2.383004856957216,0.8596339750310479
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,112,07-22,0.6690672590354132,2.719016211760902,0.9335008541236353
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,113,07-23,0.7006537141406427,2.9413778288063503,0.9823836030138466
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,114,07-24,0.7120368614707728,3.021512653653322,1.0
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,115,07-25,0.6960110495830734,2.9086945031535834,0.9751986813443184
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,116,07-26,0.6536856104539841,2.6107328276332185,0.9096964334433612
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,117,07-27,0.594334941953933,2.1929173248668214,0.8178461825972683
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,118,07-28,0.5268009816177639,1.717493268073963,0.7133315856386532
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,119,07-29,0.451700755051942,1.1888043802572708,0.5971075426244922
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,120,07-30,0.36624162187496234,0.5871910943969857,0.4648522030003315
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,121,07-31,0.27098168004393164,-0.08341770404638094,0.3174292712307112
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,122,08-01,0.1759855166621955,-0.7521695608883088,0.17041455923936485
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,123,08-02,0.10294675081360133,-1.2663462238595313,0.05738080352561687
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,124,08-03,0.10928239137118245,-1.221744723795372,0.06718575078554545
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,125,08-04,0.17965774979122362,-0.726317856604995,0.1760976550256621
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,126,08-05,0.25192783445276734,-0.21755253818559128,0.2879418106618441
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,127,08-06,0.3046709716878686,0.1537474144230629,0.36956634005446215
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,128,08-07,0.3302918351353105,0.334112593335798,0.40921682410147847
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,129,08-08,0.327996052942709,0.3179507974321324,0.40566390421687326
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,130,08-09,0.29944289204622393,0.11694289681304379,0.3614754383230351
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,131,08-10,0.24949910461156397,-0.2346502559591538,0.28418314288623625
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,132,08-11,0.18949115012517523,-0.6570929058459365,0.19131568559161488
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,133,08-12,0.13582993632187854,-1.0348559132543573,0.1082703539533642
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,134,08-13,0.1031880475758655,-1.2646475483333877,0.05775423096464049
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,135,08-14,0.08988287041018918,-1.3583130356373472,0.03716332792842575
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,136,08-15,0.07935562923728454,-1.4324224715470113,0.02087151914369782
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,137,08-16,0.06794613192731347,-1.512742794390103,0.0032143433033319803
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,138,08-17,0.06586912699717908,-1.5273644470363852,0.0
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,139,08-18,0.08500718419025356,-1.3926367819539003,0.02961778524683761
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,140,08-19,0.11691391755799213,-1.1680204771912404,0.07899619222305666
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,141,08-20,0.14342756795035136,-0.9813702768005486,0.12002834065423577
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,142,08-21,0.154073706006688,-0.9064238332819733,0.136504152565534
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,143,08-22,0.1483310977842141,-0.946850517636191,0.12761697371691486
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,144,08-23,0.13509553866983276,-1.0400259093466457,0.1071338105871993
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,145,08-24,0.12588931700999553,-1.1048356617655335,0.09288639282138164
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,146,08-25,0.12491598289908885,-1.1116877173730926,0.0913800747881861
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,147,08-26,0.13193836161586175,-1.0622517334437458,0.10224780826066247
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,148,08-27,0.1480208003816361,-0.9490349423198847,0.12713676186784936
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,149,08-28,0.1773494815755603,-0.742567551333307,0.17252541194926682
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,150,08-29,0.22369136290616998,-0.4163310162339133,0.24424344870386044
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,151,08-30,0.28392475679329626,0.007698676881580975,0.3374597928102339
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,152,08-31,0.3460665066680674,0.44516277160679596,0.43362948151404307
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,153,09-01,0.39686001813780236,0.8027377925516707,0.5122367977879118
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,154,09-02,0.42794088455208823,1.0215401776888977,0.5603371048074292
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,155,09-03,0.4315206267376399,1.0467407663061778,0.5658770629244465
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,156,09-04,0.40499735174894785,0.8600228108984433,0.5248300196048052
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,157,09-05,0.3533717458740408,0.4965900304534247,0.44493496585848297
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,158,09-06,0.28476703122221547,0.01362810148420119,0.3387632847427201
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,159,09-07,0.20826234813233913,-0.5249478478187632,0.22036572477757954
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,160,09-08,0.1356733440451495,-1.0359582880461564,0.10802801397200223
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,161,09-09,0.08811540578891303,-1.3707555933712954,0.034428024806681314
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,162,09-10,0.08899143950036627,-1.36458851092991,0.03578376212489778
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,163,09-11,0.10895716308107768,-1.2240342586056474,0.06668243210719993
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,164,09-12,0.11884315980939064,-1.154439040931166,0.08198186010535999
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,165,09-13,0.12459867387778102,-1.1139215022928013,0.090889011857651
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,166,09-14,0.14186459058133558,-0.9923732897699352,0.11760949909711427
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,167,09-15,0.17414906857560808,-0.7650977468716099,0.1675724982873684
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,168,09-16,0.21144891025253656,-0.5025151593925915,0.2252972030148725
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,169,09-17,0.24354435210927622,-0.2765703888484855,0.27496765256600414
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,170,09-18,0.26415689734090203,-0.1314626559972637,0.30686733454009407
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,171,09-19,0.27122096908087934,-0.08173316245981559,0.31779959154257675
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,172,09-20,0.2511368328662165,-0.22312101338437468,0.28671766785131636
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,173,09-21,0.2180112349530273,-0.4563178533917413,0.23545296343184346
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,174,09-22,0.1805976307684884,-0.7197013036161081,0.17755220146480064
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,175,09-23,0.14744426386827666,-0.9530936311144725,0.12624452215577353
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,176,09-24,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,177,09-25,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,178,09-26,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,179,09-27,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,180,09-28,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,181,09-29,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k7,7,182,09-30,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,0,04-01,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,1,04-02,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,2,04-03,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,3,04-04,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,4,04-05,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,5,04-06,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,6,04-07,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,7,04-08,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,8,04-09,,,
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,9,04-10,0.30643426080959657,-0.1960758490647563,0.3075353310113532
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,10,04-11,0.3396902627367508,0.008396240180938512,0.3531062135907452
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,11,04-12,0.38454990165235564,0.2842124405760805,0.41457762383587576
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,12,04-13,0.43394587990530226,0.5879199907451812,0.4822652048562878
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,13,04-14,0.4819420413318731,0.883020869803386,0.548034609170818
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,14,04-15,0.5068399061051966,1.0361035656460695,0.5821522903806049
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,15,04-16,0.5305913107395663,1.1821373353922766,0.6146989709485029
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,16,04-17,0.5504568491646963,1.3042791416946238,0.6419208276506704
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,17,04-18,0.5669499429101216,1.4056857191791707,0.6645214048364078
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,18,04-19,0.5796803958400102,1.4839579755171426,0.681966014592
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,19,04-20,0.5822787038335624,1.499933481686199,0.6855264903442756
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,20,04-21,0.5675447350963675,1.4093427553212516,0.6653364518447019
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,21,04-22,0.5381631508423058,1.2286922390344164,0.6250747051389116
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,22,04-23,0.5035956858831175,1.0161567155035094,0.5777067175445828
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,23,04-24,0.46810744772308754,0.7979598854658867,0.5290769893625032
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,24,04-25,0.43375493397309123,0.586745973682707,0.48200355059385236
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,25,04-26,0.40457032217342753,0.40730652808809825,0.44201171632703795
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,26,04-27,0.3812187648882381,0.26373119044823196,0.4100129487836547
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,27,04-28,0.3651255563737381,0.1647832779831572,0.3879603365319959
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,28,04-29,0.35902660408150355,0.12728431703966614,0.37960290861941826
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,29,04-30,0.36536781954204295,0.16627281530875268,0.3882923110856514
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,30,05-01,0.38125777771629316,0.26397105796078735,0.41006640827677965
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,31,05-02,0.3999451149162676,0.378868780425664,0.43567376935183993
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,32,05-03,0.4167355969614333,0.4821038280642104,0.4586818593624094
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,33,05-04,0.42933914213305724,0.5595958013564118,0.4759525667179789
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,34,05-05,0.43590696379052785,0.5999775712107009,0.48495248890377224
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,35,05-06,0.43512519065297983,0.5951708964005193,0.483881220868217
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,36,05-07,0.4247765512084916,0.5315430456233894,0.46970042324815886
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,37,05-08,0.40356990872439163,0.40115555935523817,0.4406408442686131
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,38,05-09,0.3703076639497071,0.1966450864192801,0.3950614070808714
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,39,05-10,0.32522096529413036,-0.08056717413719262,0.3332788556236543
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,40,05-11,0.2740159131061966,-0.3953976827393909,0.2631122906276783
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,41,05-12,0.22349890330947292,-0.7059978131521577,0.1938885539093817
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,42,05-13,0.17765684886762131,-0.9878543233716465,0.13107093425853755
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,43,05-14,0.13813786839538536,-1.2308338769487102,0.07691785768900969
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,44,05-15,0.11033008174430914,-1.4018080140773657,0.03881269450539013
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,45,05-16,0.09853133878807578,-1.4743517199629517,0.022644812057563104
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,46,05-17,0.0975347174962494,-1.4804793728952812,0.021279136413045588
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,47,05-18,0.10178171392650301,-1.4543670267685538,0.02709881900935177
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,48,05-19,0.11320256187755716,-1.384146780611944,0.042748869850538815
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,49,05-20,0.1340994536543536,-1.2556637738541807,0.07138399573008984
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,50,05-21,0.15860803112999997,-1.1049745824155208,0.10496823441209019
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,51,05-22,0.1789949397420234,-0.9796271697502067,0.13290452755250906
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,52,05-23,0.1965301930466696,-0.8718129506354949,0.15693318172135093
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,53,05-24,0.21375634449296277,-0.7658992216309778,0.18053827191148805
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,54,05-25,0.22889220004148067,-0.6728375236762553,0.2012790181217818
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,55,05-26,0.23734607226513546,-0.6208595102165129,0.21286340578477358
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,56,05-27,0.2388156054673137,-0.6118241930811733,0.214877115224341
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,57,05-28,0.23510328379107745,-0.6346491306895727,0.20979010038788348
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,58,05-29,0.22824036615069618,-0.6768452765559251,0.20038580655163352
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,59,05-30,0.22215428005030644,-0.7142651306623132,0.1920460092525941
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,60,05-31,0.22114537106056603,-0.7204683336042321,0.19066349570795751
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,61,06-01,0.22501804291020308,-0.6966574947128706,0.19597023927006396
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,62,06-02,0.2312266682436557,-0.6584842171175791,0.20447795275498493
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,63,06-03,0.23939416849380074,-0.6082669407378144,0.21566992332564472
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,64,06-04,0.2514084708832552,-0.5343978834836579,0.2321331880518862
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,65,06-05,0.26759677284690314,-0.4348652959195301,0.25431610738058585
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,66,06-06,0.28723796501720406,-0.31410286611408794,0.28123054117430096
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,67,06-07,0.31043964839012744,-0.17144901723380238,0.3130239356703603
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,68,06-08,0.3392894485482825,0.005931863534132204,0.3525569757010298
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,69,06-09,0.3696725032188282,0.19273984724067686,0.3941910428335597
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,70,06-10,0.3960489804427048,0.3549136833115675,0.43033487482696087
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,71,06-11,0.4197586969243966,0.5006911365079522,0.4628244298896704
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,72,06-12,0.44177633644598535,0.6360649785921343,0.4929953225757943
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,73,06-13,0.46194040403792885,0.7600422695860222,0.5206262554392268
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,74,06-14,0.4798030318850441,0.8698693270693124,0.5451035127464441
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,75,06-15,0.49408001472882973,0.9576503091785951,0.5646673409596878
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,76,06-16,0.5021988010475785,1.0075680715232758,0.5757925585618909
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,77,06-17,0.5011683046128644,1.001232139758905,0.5743804636225261
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,78,06-18,0.4911315183581858,0.9395216954516803,0.5606270001458191
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,79,06-19,0.4761499956743156,0.8474089017982899,0.540097737109853
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,80,06-20,0.4594007680222882,0.744427503770843,0.5171461782213862
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,81,06-21,0.4412194490910277,0.6326409975257357,0.49223221676655393
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,82,06-22,0.41962192112846836,0.499850180556213,0.4626370052632946
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,83,06-23,0.39445342664234406,0.3451035377691689,0.4281484786677168
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,84,06-24,0.3684864380920757,0.18544741278088314,0.3925657712587882
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,85,06-25,0.3454902942028288,0.044057308344137916,0.3610540286491032
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,86,06-26,0.3289527828651468,-0.05762236744933655,0.3383925857920917
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,87,06-27,0.32247019300910906,-0.09748009582241184,0.32950945721316777
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,88,06-28,0.3303284320157594,-0.049164289520697936,0.3402776453987854
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,89,06-29,0.3569298936612063,0.1143928467685107,0.37672977478403874
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,90,06-30,0.39830365078280405,0.3687763585667058,0.4334244620103199
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,91,07-01,0.441439771567639,0.6339956341173253,0.49253412586955575
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,92,07-02,0.4758756925793639,0.845722369333137,0.5397218580682716
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,93,07-03,0.5003647307175112,0.9962914245879688,0.5732793218884952
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,94,07-04,0.5144253303524918,1.0827419904049091,0.5925466389991053
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,95,07-05,0.5143916872742915,1.0825351384055817,0.5925005377037772
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,96,07-06,0.4981602447395133,0.9827373042032808,0.5702585026128855
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,97,07-07,0.4677879919945894,0.7959957353443358,0.5286392374185206
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,98,07-08,0.42404632380136165,0.5270532959569265,0.46869978861085443
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,99,07-09,0.37284525929588036,0.21224730532787756,0.39853868795810304
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,100,07-10,0.32665655722017156,-0.07174054244932833,0.3352460551456187
detector_external_profile_energy,H_only,H,profile_prepost_energy_k9,9,101,07-11,0.29415246148563723,-0.27158959160564217,0.2907055137626717
