mode,mapping_type,source_cluster,target_cluster,source_object,source_metric,source_feature,target_object,target_metric,target_feature,spearman_r,pearson_r,bootstrap_ci_low,bootstrap_ci_high,permutation_p,support_class,pairwise_bootstrap_policy
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.016732542819499343,-0.0031042724163876157,,,0.9138172365526894,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_strength,Jw.Jw_strength,0.1308300395256917,0.16562198465767297,,,0.3883223355328934,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.28935153288642723,-0.2928726595022559,-0.5561040716153239,0.011971086938719872,0.052789442111577684,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_main_band_share,P.P_main_band_share,0.004874835309617918,0.06775072869958045,,,0.9764047190561888,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_centroid_lat,P.P_centroid_lat,0.009749670619235836,0.0648947745648158,,,0.9472105578884223,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_main_minus_south,P.P_main_minus_south,-0.017523056653491437,0.056993033024914146,,,0.9148170365926814,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.014097496706192359,-0.0377482482903407,,,0.9286142771445711,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_spread_lat,P.P_spread_lat,-0.15296442687747036,-0.04436115410987129,,,0.3255348930213957,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_total_strength,P.P_total_strength,0.032279314888010543,0.015299792018437435,,,0.8438312337532493,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,V,V_NS_diff,V.V_NS_diff,-0.18708827404479578,-0.1757500995311238,,,0.22155568886222757,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_centroid_lat,H.H_centroid_lat,0.10592885375494071,0.020869329114629603,,,0.48530293941211755,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.20500658761528326,-0.21291070453891905,-0.47700904088692586,0.08389968379530346,0.1799640071985603,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,V,V_strength,V.V_strength,-0.14650856389986824,-0.13176226647946804,,,0.3339332133573285,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_north_edge_lat,H.H_north_edge_lat,0.06877470355731226,0.024229916213238965,,,0.6494701059788043,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_strength,H.H_strength,0.038866930171278,0.0539824122282294,,,0.789242151569686,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_south_edge_lat,H.H_south_edge_lat,0.07190418617260261,-0.012302858972724024,,,0.6332733453309338,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_west_extent_lon,H.H_west_extent_lon,0.054025563784354365,0.08433590388512882,,,0.7222555488902219,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_zonal_width,H.H_zonal_width,0.04453227931488801,0.009729132683127056,,,0.7728454309138172,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_axis_lat,Je.Je_axis_lat,0.1831357048748353,-0.05155571530599494,,,0.22735452909418116,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_meridional_width,Je.Je_meridional_width,-0.016590482023856573,-0.047401530669919374,,,0.9196160767846431,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_strength,Je.Je_strength,0.15322793148880107,0.16293750099940313,,,0.3165366926614677,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.06745718050065876,-0.18630278644758755,,,0.6646670665866826,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_strength,Jw.Jw_strength,-0.07312252964426877,-0.11183617744501613,,,0.6306738652269546,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_centroid_lat,P.P_centroid_lat,0.16403162055335968,0.13969911347943645,,,0.27954409118176365,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.300696065290454,-0.2926298476531657,-0.5749741756393594,0.003968395526934289,0.04539092181563687,clear_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_main_band_share,P.P_main_band_share,0.13017127799736494,0.09750976948762016,,,0.3873225354929014,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_main_minus_south,P.P_main_minus_south,0.12555994729907774,0.10653049489051321,,,0.41011797640471903,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.1262187088274045,-0.11482343625338581,,,0.40951809638072384,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_total_strength,P.P_total_strength,-0.15836627140974968,-0.11996813442204142,,,0.29634073185362925,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_spread_lat,P.P_spread_lat,-0.001976284584980237,0.03290079549061573,,,0.993001399720056,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,V,V_NS_diff,V.V_NS_diff,0.052700922266139656,0.004199663450717165,,,0.7364527094581084,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.17285902503293807,0.01746834062078444,,,0.2479504099180164,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,V,V_strength,V.V_strength,-0.17628458498023716,-0.10511866833649273,,,0.2403519296140772,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_centroid_lat,H.H_centroid_lat,-0.005377937789228943,0.20518437951822674,,,0.9724055188962207,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_north_edge_lat,H.H_north_edge_lat,-0.10048252185138287,-0.00985213986350454,,,0.5152969406118776,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_south_edge_lat,H.H_south_edge_lat,-0.1912547268316332,0.07539767167129215,,,0.20735852829434112,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_strength,H.H_strength,-0.058308167609534854,0.2152416258572491,,,0.7096580683863227,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_west_extent_lon,H.H_west_extent_lon,-0.20835177962923837,-0.09213802083890613,-0.48548885853697865,0.08796784756141275,0.16936612677464508,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,Je,Je_meridional_width,Je.Je_meridional_width,-0.07807691739711574,0.11766208124480029,,,0.6016796640671865,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,Je,Je_axis_lat,Je.Je_axis_lat,-0.23988433033534362,-0.26219755427331826,-0.5042229129273109,0.08942132459140797,0.12297540491901619,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_zonal_width,H.H_zonal_width,0.3502735796932009,-0.033909096986416774,0.051268046423170656,0.6125750318210766,0.019596080783843232,clear_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,Je,Je_strength,Je.Je_strength,-0.20506925938401943,-0.1427490968559586,-0.5302046847770802,0.10952584130381227,0.1885622875424915,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.25148935398578504,-0.28671425603294637,-0.5086340864077228,0.06237172638253844,0.10137972405518897,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,Jw,Jw_strength,Jw.Jw_strength,-0.03467354627266029,-0.13903655160471126,,,0.8248350329934013,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.20779934265933256,-0.054691257275025155,-0.5090864971885669,0.099822725571367,0.16256748650269945,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,P,P_centroid_lat,P.P_centroid_lat,-0.09114189305956419,0.09886193592939971,,,0.5492901419716056,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,P,P_main_band_share,P.P_main_band_share,-0.07005471593864017,0.09404151484940967,,,0.6454709058188363,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,P,P_main_minus_south,P.P_main_minus_south,-0.06863946915200098,0.14692281699540108,,,0.651869626074785,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.05901579100285445,-0.21981426266445814,,,0.6950609878024395,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,P,P_spread_lat,P.P_spread_lat,-0.06467677814941124,-0.02812270310311695,,,0.6706658668266346,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,P,P_total_strength,P.P_total_strength,0.1767643236512355,-0.02855415285249862,,,0.23515296940611877,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,V,V_NS_diff,V.V_NS_diff,-0.11095534807251292,0.09194359999537055,,,0.46910617876424715,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.09085884370223635,0.0558442767817475,,,0.553489302139572,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,V,V_strength,V.V_strength,0.004953363753237184,-0.07096412660103942,,,0.9716056788642271,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,H,H_centroid_lat,H.H_centroid_lat,0.12687747035573121,0.19715301288663012,,,0.40951809638072384,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,H,H_north_edge_lat,H.H_north_edge_lat,0.12160737812911726,0.14826772387823162,,,0.4251149770045991,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,H,H_south_edge_lat,H.H_south_edge_lat,0.30453537673102277,0.34255234175802635,-0.0084503482441752,0.5708868625870787,0.03239352129574085,clear_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,H,H_strength,H.H_strength,0.13847167325428195,0.1797002589731548,,,0.364127174565087,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,H,H_west_extent_lon,H.H_west_extent_lon,0.009223876743670258,0.009788363799005386,,,0.9540091981603679,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,H,H_zonal_width,H.H_zonal_width,0.037022397891963106,0.0096418938558194,,,0.8066386722655469,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,Je,Je_axis_lat,Je.Je_axis_lat,0.030566534914361003,0.07621450878425116,,,0.8422315536892622,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,Je,Je_meridional_width,Je.Je_meridional_width,-0.1515462416259903,-0.10071538396817493,,,0.32113577284543093,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,Je,Je_strength,Je.Je_strength,0.030171277997364954,-0.021310261792253447,,,0.8490301939612077,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.010276679841897233,-0.13148332893765782,,,0.9454109178164367,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.1110708870254715,-0.18390754616235067,,,0.46330733853229356,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,Jw,Jw_strength,Jw.Jw_strength,0.16851119894598154,0.15422843033175038,,,0.27454509098180363,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,P,P_centroid_lat,P.P_centroid_lat,0.16205533596837945,0.1574386681508997,,,0.29254149170165966,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,P,P_main_band_share,P.P_main_band_share,0.18906455862977603,0.1900583947977733,,,0.20955808838232354,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,P,P_main_minus_south,P.P_main_minus_south,0.19907773386034255,0.22391062919910587,,,0.1917616476704659,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.23412384716732543,-0.2639715018925035,-0.5310008657763525,0.05718462680481351,0.11697660467906419,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,P,P_spread_lat,P.P_spread_lat,-0.02753623188405797,-0.03790399522297643,,,0.858628274345131,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,P,P_total_strength,P.P_total_strength,0.043478260869565216,0.015210099145431932,,,0.7812437512497501,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,V,V_NS_diff,V.V_NS_diff,-0.048748353096179184,-0.05786762931036301,,,0.748250349930014,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.05902503293807641,-0.03867654028557661,,,0.7080583883223356,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_strength,H.H_strength,V,V_strength,V.V_strength,-0.016337285902503294,-0.03605312452731334,,,0.9192161567686463,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,H,H_centroid_lat,H.H_centroid_lat,-0.11226775693724371,-0.1715301971619199,,,0.46970605878824234,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,H,H_north_edge_lat,H.H_north_edge_lat,0.09052576175573525,0.0275770284216263,,,0.5684863027394521,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,H,H_strength,H.H_strength,-0.043352220695250215,-0.03995409433097882,,,0.7800439912017596,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,H,H_west_extent_lon,H.H_west_extent_lon,-0.11860832894043226,-0.06534536443127557,,,0.4417116576684663,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,H,H_south_edge_lat,H.H_south_edge_lat,0.327875265669568,0.07480892958481435,0.024347768798205244,0.5983228880153835,0.027194561087782444,clear_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,H,H_zonal_width,H.H_zonal_width,0.11095006025957653,0.09367464198870729,,,0.47450509898020393,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,Je,Je_axis_lat,Je.Je_axis_lat,-0.1100276725852095,-0.14768471045181503,,,0.46590681863627276,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,Je,Je_meridional_width,Je.Je_meridional_width,-0.042039720107440295,-0.07170558937211226,,,0.7824435112977405,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,Je,Je_strength,Je.Je_strength,0.148109106569791,0.19862195013398118,,,0.33573285342931414,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.023982079533542672,-0.13423617264210433,,,0.8770245950809838,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.1809427504059585,-0.1307663123965107,,,0.23355328934213157,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,P,P_centroid_lat,P.P_centroid_lat,0.16655686005713152,0.11845062234349993,,,0.27194561087782443,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,Jw,Jw_strength,Jw.Jw_strength,0.2632757961979025,0.28074925261207045,-0.03815318169850079,0.5350973303966304,0.08398320335932813,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,P,P_main_minus_south,P.P_main_minus_south,0.14731848856319069,0.1390509852753843,,,0.33193361327734455,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,P,P_main_band_share,P.P_main_band_share,0.15113980892842552,0.1352561465527096,,,0.3171365726854629,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.15298458427715955,-0.13774942996997788,,,0.30713857228554287,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,P,P_total_strength,P.P_total_strength,0.10870997590754232,0.13905617262297149,,,0.47470505898820237,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,P,P_spread_lat,P.P_spread_lat,-0.09619185746970411,-0.21616462520058136,,,0.5298940211957609,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,V,V_NS_diff,V.V_NS_diff,-0.1487679549086246,-0.21338723007495788,,,0.3333333333333333,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.06707076089325945,-0.1459255138788684,,,0.6668666266746651,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,H,H_centroid_lat,H.H_centroid_lat,0.1453227931488801,0.15572714136749963,,,0.34313137372525493,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_west_extent_lon,H.H_west_extent_lon,V,V_strength,V.V_strength,0.050731322090186416,0.09228981664805896,,,0.7288542291541692,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,H,H_north_edge_lat,H.H_north_edge_lat,-0.013438735177865613,0.027864029771626282,,,0.936612677464507,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,H,H_south_edge_lat,H.H_south_edge_lat,-0.09372385051069396,0.012980342737641965,,,0.5230953809238152,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,H,H_strength,H.H_strength,0.11304347826086956,0.08206254790509135,,,0.4611077784443111,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,H,H_west_extent_lon,H.H_west_extent_lon,0.09632362713747084,0.1654144824341778,,,0.5270945810837833,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,Je,Je_axis_lat,Je.Je_axis_lat,0.07272727272727272,0.1295853504690782,,,0.6332733453309338,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,H,H_zonal_width,H.H_zonal_width,-0.23873517786561266,-0.25079884750843723,-0.512535635242301,0.06256736486117925,0.11097780443911218,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,Je,Je_strength,Je.Je_strength,-0.1994729907773386,-0.17918647097533938,,,0.1869626074785043,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.1512516469038208,0.24878468044284674,,,0.33033393321335736,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.02189758580312146,0.09274593462234629,,,0.8790241951609679,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,Je,Je_meridional_width,Je.Je_meridional_width,0.2812198298214253,0.2589764097320479,-0.008199903858756822,0.5266653396778427,0.0649870025994801,weak_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,P,P_centroid_lat,P.P_centroid_lat,-0.033465085638998686,-0.02346153495735882,,,0.8216356728654269,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,Jw,Jw_strength,Jw.Jw_strength,-0.34202898550724636,-0.337741057307262,-0.5831688370234189,-0.052650775705369655,0.022795440911817635,clear_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,P,P_main_band_share,P.P_main_band_share,-0.025164690382081686,-0.03453416537152854,,,0.8686262747450509,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,P,P_main_minus_south,P.P_main_minus_south,-0.023715415019762844,-0.0379872670897586,,,0.8738252349530093,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.016205533596837945,0.04130371138455618,,,0.9108178364327134,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,P,P_spread_lat,P.P_spread_lat,-0.02147562582345191,0.03540710277832983,,,0.8832233553289343,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,P,P_total_strength,P.P_total_strength,-0.11422924901185771,-0.09858769961948231,,,0.46530693861227757,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,V,V_NS_diff,V.V_NS_diff,0.14571805006587615,0.12712975298454424,,,0.34573085382923413,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,V,V_strength,V.V_strength,0.035836627140974964,0.04008182292937335,,,0.8218356328734253,no_structure_mapping_support,candidate
local_background_removed,E2_transition_to_M_state,E2_transition,M,H,H_zonal_width,H.H_zonal_width,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.0847167325428195,0.09605603227392288,,,0.5774845030993802,no_structure_mapping_support,candidate
