mode,source_object_E2,target_object_M,e2_shift,m_shift,spearman,base_spearman,abs_delta_from_base
local_background_removed,Jw,V,-2,-2,0.3173913043478261,0.2504611330698287,0.06693017127799739
local_background_removed,Jw,H,-2,-2,0.1297760210803689,0.2054018445322793,0.0756258234519104
local_background_removed,Jw,Je,-2,-2,0.1945981554677207,0.11106719367588933,0.08353096179183137
local_background_removed,Jw,Jw,-2,-2,-0.24808959156785243,-0.12964426877470356,0.11844532279314887
local_background_removed,P,P,-2,-1,0.5189723320158103,0.4538866930171278,0.06508563899868247
local_background_removed,P,V,-2,-1,0.2670619235836627,0.2758893280632411,0.008827404479578416
local_background_removed,P,H,-2,-1,0.04808959156785244,0.024374176548089592,0.023715415019762848
local_background_removed,P,Je,-2,-1,0.16126482213438736,0.11884057971014493,0.042424242424242434
local_background_removed,P,Jw,-2,-1,-0.11343873517786561,-0.08985507246376812,0.023583662714097495
local_background_removed,V,P,-2,-1,-0.001976284584980237,0.042292490118577074,0.04426877470355731
local_background_removed,V,V,-2,-1,0.3787878787878788,0.3808959156785244,0.0021080368906455926
local_background_removed,V,H,-2,-1,0.34782608695652173,0.32582345191040846,0.022002635046113272
local_background_removed,V,Je,-2,-1,0.0538866930171278,0.07167325428194993,0.01778656126482213
local_background_removed,V,Jw,-2,-1,-0.19235836627140976,-0.09670619235836628,0.09565217391304348
local_background_removed,H,P,-2,-1,0.004874835309617918,-0.07127799736495388,0.0761528326745718
local_background_removed,H,V,-2,-1,0.17944664031620552,0.08168642951251646,0.09776021080368906
local_background_removed,H,H,-2,-1,0.3876152832674572,0.2802371541501976,0.10737812911725958
local_background_removed,H,Je,-2,-1,-0.03293807641633729,-0.0386034255599473,0.005665349143610013
local_background_removed,H,Jw,-2,-1,-0.0766798418972332,-0.012516469038208168,0.06416337285902504
local_background_removed,Je,P,-2,-1,0.028853754940711462,-0.07760210803689065,0.10645586297760211
local_background_removed,Je,V,-2,-1,0.28300395256916994,0.15783926218708827,0.12516469038208167
local_background_removed,Je,H,-2,-1,0.041501976284584984,0.038866930171278,0.002635046113306984
local_background_removed,Je,Je,-2,-1,-0.17180500658761527,-0.32450592885375495,0.15270092226613968
local_background_removed,Je,Jw,-2,-1,-0.12845849802371542,-0.03333333333333333,0.0951251646903821
local_background_removed,Jw,P,-2,-1,0.1938076416337286,0.16772068511198945,0.026086956521739146
local_background_removed,Jw,V,-2,-1,0.28208168642951253,0.2504611330698287,0.031620553359683834
local_background_removed,Jw,H,-2,-1,0.07628458498023716,0.2054018445322793,0.12911725955204215
local_background_removed,Jw,Je,-2,-1,0.13359683794466404,0.11106719367588933,0.022529644268774712
local_background_removed,Jw,Jw,-2,-1,-0.2706192358366271,-0.12964426877470356,0.14097496706192356
local_background_removed,P,P,-2,0,0.4429512516469038,0.4538866930171278,0.010935441370224008
local_background_removed,P,V,-2,0,0.24334650856389986,0.2758893280632411,0.03254281949934126
local_background_removed,P,H,-2,0,0.005006587615283268,0.024374176548089592,0.019367588932806323
local_background_removed,P,Je,-2,0,0.127931488801054,0.11884057971014493,0.00909090909090908
local_background_removed,P,Jw,-2,0,-0.08129117259552042,-0.08985507246376812,0.008563899868247696
local_background_removed,V,P,-2,0,-0.023847167325428194,0.042292490118577074,0.06613965744400527
local_background_removed,V,V,-2,0,0.3291172595520422,0.3808959156785244,0.05177865612648219
local_background_removed,V,H,-2,0,0.29341238471673253,0.32582345191040846,0.032411067193675924
local_background_removed,V,Je,-2,0,0.03570487483530962,0.07167325428194993,0.03596837944664031
local_background_removed,V,Jw,-2,0,-0.16534914361001318,-0.09670619235836628,0.0686429512516469
local_background_removed,H,P,-2,0,0.0616600790513834,-0.07127799736495388,0.1329380764163373
local_background_removed,H,V,-2,0,0.18735177865612648,0.08168642951251646,0.10566534914361002
local_background_removed,H,H,-2,0,0.3530961791831357,0.2802371541501976,0.07285902503293806
local_background_removed,H,Je,-2,0,-0.010408432147562582,-0.0386034255599473,0.028194993412384718
local_background_removed,H,Jw,-2,0,-0.07009222661396575,-0.012516469038208168,0.05757575757575758
local_background_removed,Je,P,-2,0,0.01383399209486166,-0.07760210803689065,0.09143610013175231
local_background_removed,Je,V,-2,0,0.2370223978919631,0.15783926218708827,0.07918313570487484
local_background_removed,Je,H,-2,0,0.032015810276679844,0.038866930171278,0.006851119894598155
local_background_removed,Je,Je,-2,0,-0.1831357048748353,-0.32450592885375495,0.14137022397891966
local_background_removed,Je,Jw,-2,0,-0.05823451910408432,-0.03333333333333333,0.02490118577075099
local_background_removed,Jw,P,-2,0,0.16205533596837945,0.16772068511198945,0.005665349143609999
local_background_removed,Jw,V,-2,0,0.26455862977602107,0.2504611330698287,0.01409749670619237
local_background_removed,Jw,H,-2,0,0.06389986824769434,0.2054018445322793,0.14150197628458497
local_background_removed,Jw,Je,-2,0,0.06152832674571805,0.11106719367588933,0.049538866930171274
local_background_removed,Jw,Jw,-2,0,-0.24071146245059288,-0.12964426877470356,0.11106719367588933
local_background_removed,P,P,-2,1,0.4002635046113307,0.4538866930171278,0.053623188405797106
local_background_removed,P,V,-2,1,0.2566534914361001,0.2758893280632411,0.019235836627141012
local_background_removed,P,H,-2,1,0.00026350461133069827,0.024374176548089592,0.024110671936758893
local_background_removed,P,Je,-2,1,0.11686429512516469,0.11884057971014493,0.0019762845849802396
local_background_removed,P,Jw,-2,1,-0.08550724637681159,-0.08985507246376812,0.004347826086956524
local_background_removed,V,P,-2,1,-0.02318840579710145,0.042292490118577074,0.06548089591567852
local_background_removed,V,V,-2,1,0.30065876152832677,0.3808959156785244,0.08023715415019761
local_background_removed,V,H,-2,1,0.2437417654808959,0.32582345191040846,0.08208168642951255
local_background_removed,V,Je,-2,1,0.02793148880105402,0.07167325428194993,0.04374176548089591
local_background_removed,V,Jw,-2,1,-0.18814229249011857,-0.09670619235836628,0.0914361001317523
local_background_removed,H,P,-2,1,0.06324110671936758,-0.07127799736495388,0.13451910408432147
local_background_removed,H,V,-2,1,0.18945981554677208,0.08168642951251646,0.10777338603425561
local_background_removed,H,H,-2,1,0.3072463768115942,0.2802371541501976,0.027009222661396604
local_background_removed,H,Je,-2,1,0.01541501976284585,-0.0386034255599473,0.05401844532279315
local_background_removed,H,Jw,-2,1,-0.07378129117259552,-0.012516469038208168,0.06126482213438735
local_background_removed,Je,P,-2,1,-0.0383399209486166,-0.07760210803689065,0.039262187088274045
local_background_removed,Je,V,-2,1,0.13965744400527008,0.15783926218708827,0.018181818181818188
local_background_removed,Je,H,-2,1,0.008300395256916997,0.038866930171278,0.030566534914361003
local_background_removed,Je,Je,-2,1,-0.21462450592885376,-0.32450592885375495,0.10988142292490119
local_background_removed,Je,Jw,-2,1,0.000922266139657444,-0.03333333333333333,0.034255599472990776
local_background_removed,Jw,P,-2,1,0.1359683794466403,0.16772068511198945,0.031752305665349145
local_background_removed,Jw,V,-2,1,0.2670619235836627,0.2504611330698287,0.016600790513834007
local_background_removed,Jw,H,-2,1,0.04453227931488801,0.2054018445322793,0.1608695652173913
local_background_removed,Jw,Je,-2,1,0.016600790513833993,0.11106719367588933,0.09446640316205533
local_background_removed,Jw,Jw,-2,1,-0.23952569169960475,-0.12964426877470356,0.10988142292490119
local_background_removed,P,P,-2,2,0.3326745718050066,0.4538866930171278,0.12121212121212122
local_background_removed,P,V,-2,2,0.26126482213438734,0.2758893280632411,0.014624505928853782
local_background_removed,P,H,-2,2,-0.028985507246376812,0.024374176548089592,0.0533596837944664
local_background_removed,P,Je,-2,2,0.07918313570487484,0.11884057971014493,0.03965744400527009
local_background_removed,P,Jw,-2,2,-0.12779973649538867,-0.08985507246376812,0.037944664031620556
local_background_removed,V,P,-2,2,-0.04861660079051383,0.042292490118577074,0.09090909090909091
local_background_removed,V,V,-2,2,0.2719367588932806,0.3808959156785244,0.10895915678524376
local_background_removed,V,H,-2,2,0.18181818181818182,0.32582345191040846,0.14400527009222663
local_background_removed,V,Je,-2,2,-0.005665349143610013,0.07167325428194993,0.07733860342555994
local_background_removed,V,Jw,-2,2,-0.1670619235836627,-0.09670619235836628,0.07035573122529643
local_background_removed,H,P,-2,2,0.07984189723320158,-0.07127799736495388,0.15111989459815545
local_background_removed,H,V,-2,2,0.16745718050065875,0.08168642951251646,0.08577075098814228
local_background_removed,H,H,-2,2,0.28827404479578395,0.2802371541501976,0.008036890645586325
local_background_removed,H,Je,-2,2,0.01541501976284585,-0.0386034255599473,0.05401844532279315
local_background_removed,H,Jw,-2,2,-0.0536231884057971,-0.012516469038208168,0.04110671936758893
local_background_removed,Je,P,-2,2,-0.07299077733860343,-0.07760210803689065,0.0046113306982872165
local_background_removed,Je,V,-2,2,0.055467720685111986,0.15783926218708827,0.10237154150197628
local_background_removed,Je,H,-2,2,-0.002108036890645586,0.038866930171278,0.040974967061923585
local_background_removed,Je,Je,-2,2,-0.22687747035573122,-0.32450592885375495,0.09762845849802373
local_background_removed,Je,Jw,-2,2,0.06495388669301713,-0.03333333333333333,0.09828722002635046
local_background_removed,Jw,P,-2,2,0.11343873517786561,0.16772068511198945,0.054281949934123844
local_background_removed,Jw,V,-2,2,0.29749670619235835,0.2504611330698287,0.04703557312252965
local_background_removed,Jw,H,-2,2,0.002503293807641634,0.2054018445322793,0.20289855072463767
local_background_removed,Jw,Je,-2,2,-0.037022397891963106,0.11106719367588933,0.14808959156785242
local_background_removed,Jw,Jw,-2,2,-0.25625823451910407,-0.12964426877470356,0.1266139657444005
local_background_removed,P,P,-1,-2,0.5487483530961792,0.4538866930171278,0.09486166007905139
local_background_removed,P,V,-1,-2,0.32938076416337286,0.2758893280632411,0.05349143610013174
local_background_removed,P,H,-1,-2,0.08959156785243742,0.024374176548089592,0.06521739130434784
local_background_removed,P,Je,-1,-2,0.15968379446640316,0.11884057971014493,0.040843214756258225
local_background_removed,P,Jw,-1,-2,-0.1310935441370224,-0.08985507246376812,0.041238471673254284
local_background_removed,V,P,-1,-2,0.010144927536231883,0.042292490118577074,0.03214756258234519
local_background_removed,V,V,-1,-2,0.4023715415019763,0.3808959156785244,0.021475625823451916
local_background_removed,V,H,-1,-2,0.42239789196310934,0.32582345191040846,0.09657444005270088
local_background_removed,V,Je,-1,-2,0.062450592885375494,0.07167325428194993,0.009222661396574433
local_background_removed,V,Jw,-1,-2,-0.133201581027668,-0.09670619235836628,0.036495388669301715
local_background_removed,H,P,-1,-2,-0.10527009222661396,-0.07127799736495388,0.03399209486166008
local_background_removed,H,V,-1,-2,0.1072463768115942,0.08168642951251646,0.025559947299077734
local_background_removed,H,H,-1,-2,0.36297760210803687,0.2802371541501976,0.08274044795783925
local_background_removed,H,Je,-1,-2,-0.005138339920948616,-0.0386034255599473,0.033465085638998686
local_background_removed,H,Jw,-1,-2,-0.0466403162055336,-0.012516469038208168,0.03412384716732543
local_background_removed,Je,P,-1,-2,0.01989459815546772,-0.07760210803689065,0.09749670619235837
local_background_removed,Je,V,-1,-2,0.2671936758893281,0.15783926218708827,0.1093544137022398
local_background_removed,Je,H,-1,-2,0.0023715415019762848,0.038866930171278,0.036495388669301715
local_background_removed,Je,Je,-1,-2,-0.21805006587615283,-0.32450592885375495,0.10645586297760212
local_background_removed,Je,Jw,-1,-2,-0.16495388669301714,-0.03333333333333333,0.1316205533596838
local_background_removed,Jw,P,-1,-2,0.21119894598155467,0.16772068511198945,0.043478260869565216
local_background_removed,Jw,V,-1,-2,0.2810276679841897,0.2504611330698287,0.03056653491436101
local_background_removed,Jw,H,-1,-2,0.22055335968379447,0.2054018445322793,0.015151515151515166
local_background_removed,Jw,Je,-1,-2,0.22582345191040842,0.11106719367588933,0.1147562582345191
local_background_removed,Jw,Jw,-1,-2,-0.21027667984189724,-0.12964426877470356,0.08063241106719368
local_background_removed,P,P,-1,-1,0.5333333333333333,0.4538866930171278,0.07944664031620552
local_background_removed,P,V,-1,-1,0.29617918313570485,0.2758893280632411,0.020289855072463725
local_background_removed,P,H,-1,-1,0.05981554677206851,0.024374176548089592,0.03544137022397892
local_background_removed,P,Je,-1,-1,0.1707509881422925,0.11884057971014493,0.05191040843214757
local_background_removed,P,Jw,-1,-1,-0.14558629776021081,-0.08985507246376812,0.0557312252964427
local_background_removed,V,P,-1,-1,0.009881422924901186,0.042292490118577074,0.03241106719367589
local_background_removed,V,V,-1,-1,0.37272727272727274,0.3808959156785244,0.008168642951251637
local_background_removed,V,H,-1,-1,0.3544137022397892,0.32582345191040846,0.02859025032938073
local_background_removed,V,Je,-1,-1,0.052700922266139656,0.07167325428194993,0.01897233201581027
local_background_removed,V,Jw,-1,-1,-0.16100131752305666,-0.09670619235836628,0.06429512516469038
local_background_removed,H,P,-1,-1,-0.06034255599472991,-0.07127799736495388,0.010935441370223974
local_background_removed,H,V,-1,-1,0.14321475625823452,0.08168642951251646,0.06152832674571805
local_background_removed,H,H,-1,-1,0.3640316205533597,0.2802371541501976,0.08379446640316207
local_background_removed,H,Je,-1,-1,-0.01225296442687747,-0.0386034255599473,0.02635046113306983
local_background_removed,H,Jw,-1,-1,-0.036758893280632414,-0.012516469038208168,0.024242424242424246
local_background_removed,Je,P,-1,-1,-0.024242424242424242,-0.07760210803689065,0.0533596837944664
local_background_removed,Je,V,-1,-1,0.2606060606060606,0.15783926218708827,0.10276679841897235
local_background_removed,Je,H,-1,-1,0.02727272727272727,0.038866930171278,0.011594202898550728
local_background_removed,Je,Je,-1,-1,-0.2512516469038208,-0.32450592885375495,0.07325428194993416
local_background_removed,Je,Jw,-1,-1,-0.13820816864295124,-0.03333333333333333,0.10487483530961791
local_background_removed,Jw,P,-1,-1,0.1785243741765481,0.16772068511198945,0.010803689064558641
local_background_removed,Jw,V,-1,-1,0.24808959156785243,0.2504611330698287,0.002371541501976271
local_background_removed,Jw,H,-1,-1,0.16231884057971013,0.2054018445322793,0.04308300395256917
local_background_removed,Jw,Je,-1,-1,0.17246376811594202,0.11106719367588933,0.0613965744400527
local_background_removed,Jw,Jw,-1,-1,-0.22621870882740447,-0.12964426877470356,0.09657444005270091
local_background_removed,P,P,-1,0,0.4650856389986825,0.4538866930171278,0.011198945981554687
local_background_removed,P,V,-1,0,0.28063241106719367,0.2758893280632411,0.004743083003952542
local_background_removed,P,H,-1,0,0.025428194993412385,0.024374176548089592,0.0010540184453227928
local_background_removed,P,Je,-1,0,0.1372859025032938,0.11884057971014493,0.01844532279314888
local_background_removed,P,Jw,-1,0,-0.11251646903820817,-0.08985507246376812,0.02266139657444005
local_background_removed,V,P,-1,0,-0.0013175230566534915,0.042292490118577074,0.04361001317523056
local_background_removed,V,V,-1,0,0.33992094861660077,0.3808959156785244,0.040974967061923606
local_background_removed,V,H,-1,0,0.30092226613965745,0.32582345191040846,0.02490118577075101
local_background_removed,V,Je,-1,0,0.034519104084321475,0.07167325428194993,0.03715415019762845
local_background_removed,V,Jw,-1,0,-0.14057971014492754,-0.09670619235836628,0.04387351778656126
local_background_removed,H,P,-1,0,-0.0034255599472990776,-0.07127799736495388,0.0678524374176548
local_background_removed,H,V,-1,0,0.14703557312252966,0.08168642951251646,0.06534914361001319
local_background_removed,H,H,-1,0,0.3264822134387352,0.2802371541501976,0.04624505928853756
local_background_removed,H,Je,-1,0,-0.009486166007905139,-0.0386034255599473,0.02911725955204216
local_background_removed,H,Jw,-1,0,-0.029907773386034255,-0.012516469038208168,0.017391304347826087
local_background_removed,Je,P,-1,0,-0.04901185770750988,-0.07760210803689065,0.028590250329380763
local_background_removed,Je,V,-1,0,0.19776021080368905,0.15783926218708827,0.03992094861660078
local_background_removed,Je,H,-1,0,0.020421607378129116,0.038866930171278,0.018445322793148883
local_background_removed,Je,Je,-1,0,-0.27931488801054016,-0.32450592885375495,0.04519104084321479
local_background_removed,Je,Jw,-1,0,-0.07404479578392621,-0.03333333333333333,0.04071146245059288
local_background_removed,Jw,P,-1,0,0.161133069828722,0.16772068511198945,0.006587615283267456
local_background_removed,Jw,V,-1,0,0.2401844532279315,0.2504611330698287,0.010276679841897202
local_background_removed,Jw,H,-1,0,0.14729907773386033,0.2054018445322793,0.05810276679841897
local_background_removed,Jw,Je,-1,0,0.11027667984189723,0.11106719367588933,0.0007905138339920903
local_background_removed,Jw,Jw,-1,0,-0.191699604743083,-0.12964426877470356,0.06205533596837945
local_background_removed,P,P,-1,1,0.43557312252964425,0.4538866930171278,0.018313570487483555
local_background_removed,P,V,-1,1,0.3018445322793149,0.2758893280632411,0.02595520421607378
local_background_removed,P,H,-1,1,0.028985507246376812,0.024374176548089592,0.00461133069828722
local_background_removed,P,Je,-1,1,0.133201581027668,0.11884057971014493,0.014361001317523062
local_background_removed,P,Jw,-1,1,-0.1147562582345191,-0.08985507246376812,0.024901185770750983
local_background_removed,V,P,-1,1,0.002898550724637681,0.042292490118577074,0.03939393939393939
local_background_removed,V,V,-1,1,0.33662714097496704,0.3808959156785244,0.044268774703557334
local_background_removed,V,H,-1,1,0.264163372859025,0.32582345191040846,0.06166007905138343
local_background_removed,V,Je,-1,1,0.034519104084321475,0.07167325428194993,0.03715415019762845
local_background_removed,V,Jw,-1,1,-0.16996047430830039,-0.09670619235836628,0.07325428194993411
local_background_removed,H,P,-1,1,-0.005665349143610013,-0.07127799736495388,0.06561264822134387
local_background_removed,H,V,-1,1,0.16903820816864296,0.08168642951251646,0.08735177865612649
local_background_removed,H,H,-1,1,0.2754940711462451,0.2802371541501976,0.004743083003952542
local_background_removed,H,Je,-1,1,0.0032938076416337285,-0.0386034255599473,0.04189723320158103
local_background_removed,H,Jw,-1,1,-0.04018445322793149,-0.012516469038208168,0.02766798418972332
local_background_removed,Je,P,-1,1,-0.10250329380764163,-0.07760210803689065,0.024901185770750983
local_background_removed,Je,V,-1,1,0.11844532279314889,0.15783926218708827,0.039393939393939384
local_background_removed,Je,H,-1,1,-0.010671936758893281,0.038866930171278,0.04953886693017128
local_background_removed,Je,Je,-1,1,-0.32160737812911727,-0.32450592885375495,0.002898550724637683
local_background_removed,Je,Jw,-1,1,-0.026877470355731226,-0.03333333333333333,0.006455862977602107
local_background_removed,Jw,P,-1,1,0.12911725955204217,0.16772068511198945,0.03860342555994728
local_background_removed,Jw,V,-1,1,0.2482213438735178,0.2504611330698287,0.002239789196310904
local_background_removed,Jw,H,-1,1,0.12450592885375494,0.2054018445322793,0.08089591567852436
local_background_removed,Jw,Je,-1,1,0.069433465085639,0.11106719367588933,0.04163372859025033
local_background_removed,Jw,Jw,-1,1,-0.18353096179183137,-0.12964426877470356,0.05388669301712781
local_background_removed,P,P,-1,2,0.3737812911725955,0.4538866930171278,0.0801054018445323
local_background_removed,P,V,-1,2,0.3080368906455863,0.2758893280632411,0.03214756258234519
local_background_removed,P,H,-1,2,0.001844532279314888,0.024374176548089592,0.022529644268774705
local_background_removed,P,Je,-1,2,0.09486166007905138,0.11884057971014493,0.023978919631093554
local_background_removed,P,Jw,-1,2,-0.16376811594202897,-0.08985507246376812,0.07391304347826086
local_background_removed,V,P,-1,2,-0.01805006587615283,0.042292490118577074,0.0603425559947299
local_background_removed,V,V,-1,2,0.31976284584980236,0.3808959156785244,0.06113306982872202
local_background_removed,V,H,-1,2,0.21027667984189724,0.32582345191040846,0.11554677206851122
local_background_removed,V,Je,-1,2,0.0015810276679841897,0.07167325428194993,0.07009222661396573
local_background_removed,V,Jw,-1,2,-0.15981554677206852,-0.09670619235836628,0.06310935441370225
local_background_removed,H,P,-1,2,0.00935441370223979,-0.07127799736495388,0.08063241106719367
local_background_removed,H,V,-1,2,0.15177865612648223,0.08168642951251646,0.07009222661396576
local_background_removed,H,H,-1,2,0.24137022397891963,0.2802371541501976,0.038866930171277986
local_background_removed,H,Je,-1,2,-0.014492753623188406,-0.0386034255599473,0.024110671936758893
local_background_removed,H,Jw,-1,2,-0.015546772068511199,-0.012516469038208168,0.0030303030303030307
local_background_removed,Je,P,-1,2,-0.14057971014492754,-0.07760210803689065,0.06297760210803689
local_background_removed,Je,V,-1,2,0.05454545454545454,0.15783926218708827,0.10329380764163373
local_background_removed,Je,H,-1,2,-0.03465085638998682,0.038866930171278,0.07351778656126481
local_background_removed,Je,Je,-1,2,-0.3372859025032938,-0.32450592885375495,0.012779973649538867
local_background_removed,Je,Jw,-1,2,0.0383399209486166,-0.03333333333333333,0.07167325428194993
local_background_removed,Jw,P,-1,2,0.10487483530961791,0.16772068511198945,0.06284584980237154
local_background_removed,Jw,V,-1,2,0.2789196310935441,0.2504611330698287,0.028458498023715417
local_background_removed,Jw,H,-1,2,0.07575757575757576,0.2054018445322793,0.12964426877470353
local_background_removed,Jw,Je,-1,2,0.017259552042160738,0.11106719367588933,0.0938076416337286
local_background_removed,Jw,Jw,-1,2,-0.19051383399209487,-0.12964426877470356,0.060869565217391314
local_background_removed,P,P,0,-2,0.5206851119894598,0.4538866930171278,0.06679841897233196
local_background_removed,P,V,0,-2,0.3027667984189723,0.2758893280632411,0.02687747035573118
local_background_removed,P,H,0,-2,0.06310935441370225,0.024374176548089592,0.038735177865612654
local_background_removed,P,Je,0,-2,0.14558629776021081,0.11884057971014493,0.026745718050065884
local_background_removed,P,Jw,0,-2,-0.11001317523056653,-0.08985507246376812,0.020158102766798414
local_background_removed,V,P,0,-2,0.04242424242424243,0.042292490118577074,0.000131752305665353
local_background_removed,V,V,0,-2,0.40685111989459816,0.3808959156785244,0.02595520421607378
local_background_removed,V,H,0,-2,0.43425559947299075,0.32582345191040846,0.10843214756258229
local_background_removed,V,Je,0,-2,0.10658761528326746,0.07167325428194993,0.034914361001317534
local_background_removed,V,Jw,0,-2,-0.08260869565217391,-0.09670619235836628,0.01409749670619237
local_background_removed,H,P,0,-2,-0.15164690382081686,-0.07127799736495388,0.08036890645586298
local_background_removed,H,V,0,-2,0.07430830039525692,0.08168642951251646,0.0073781291172595465
local_background_removed,H,H,0,-2,0.33847167325428196,0.2802371541501976,0.05823451910408434
local_background_removed,H,Je,0,-2,-0.022529644268774702,-0.0386034255599473,0.0160737812911726
local_background_removed,H,Jw,0,-2,-0.04216073781291173,-0.012516469038208168,0.02964426877470356
local_background_removed,Je,P,0,-2,0.008036890645586298,-0.07760210803689065,0.08563899868247694
local_background_removed,Je,V,0,-2,0.2440052700922266,0.15783926218708827,0.08616600790513834
local_background_removed,Je,H,0,-2,0.04413702239789196,0.038866930171278,0.005270092226613961
local_background_removed,Je,Je,0,-2,-0.22266139657444006,-0.32450592885375495,0.10184453227931489
local_background_removed,Je,Jw,0,-2,-0.11040843214756259,-0.03333333333333333,0.07707509881422925
local_background_removed,Jw,P,0,-2,0.18537549407114626,0.16772068511198945,0.017654808959156804
local_background_removed,Jw,V,0,-2,0.25770750988142294,0.2504611330698287,0.007246376811594235
local_background_removed,Jw,H,0,-2,0.2761528326745718,0.2054018445322793,0.0707509881422925
local_background_removed,Jw,Je,0,-2,0.21159420289855072,0.11106719367588933,0.10052700922266139
local_background_removed,Jw,Jw,0,-2,-0.1600790513833992,-0.12964426877470356,0.030434782608695643
local_background_removed,P,P,0,-1,0.5119894598155468,0.4538866930171278,0.05810276679841897
local_background_removed,P,V,0,-1,0.28274044795783926,0.2758893280632411,0.006851119894598134
local_background_removed,P,H,0,-1,0.04281949934123847,0.024374176548089592,0.01844532279314888
local_background_removed,P,Je,0,-1,0.1530961791831357,0.11884057971014493,0.03425559947299077
local_background_removed,P,Jw,0,-1,-0.12345191040843215,-0.08985507246376812,0.03359683794466403
local_background_removed,V,P,0,-1,0.04808959156785244,0.042292490118577074,0.005797101449275366
local_background_removed,V,V,0,-1,0.38998682476943347,0.3808959156785244,0.009090909090909094
local_background_removed,V,H,0,-1,0.37035573122529647,0.32582345191040846,0.04453227931488801
local_background_removed,V,Je,0,-1,0.09525691699604744,0.07167325428194993,0.02358366271409751
local_background_removed,V,Jw,0,-1,-0.1155467720685112,-0.09670619235836628,0.018840579710144925
local_background_removed,H,P,0,-1,-0.12542819499341237,-0.07127799736495388,0.05415019762845849
local_background_removed,H,V,0,-1,0.09367588932806324,0.08168642951251646,0.011989459815546777
local_background_removed,H,H,0,-1,0.31910408432147563,0.2802371541501976,0.038866930171278014
local_background_removed,H,Je,0,-1,-0.03320158102766799,-0.0386034255599473,0.005401844532279314
local_background_removed,H,Jw,0,-1,-0.02621870882740448,-0.012516469038208168,0.01370223978919631
local_background_removed,Je,P,0,-1,-0.04413702239789196,-0.07760210803689065,0.033465085638998686
local_background_removed,Je,V,0,-1,0.23201581027667983,0.15783926218708827,0.07417654808959157
local_background_removed,Je,H,0,-1,0.044005270092226614,0.038866930171278,0.005138339920948615
local_background_removed,Je,Je,0,-1,-0.2764163372859025,-0.32450592885375495,0.048089591567852474
local_background_removed,Je,Jw,0,-1,-0.09183135704874835,-0.03333333333333333,0.05849802371541502
local_background_removed,Jw,P,0,-1,0.1673254281949934,0.16772068511198945,0.00039525691699604515
local_background_removed,Jw,V,0,-1,0.23899868247694334,0.2504611330698287,0.011462450592885365
local_background_removed,Jw,H,0,-1,0.22239789196310936,0.2054018445322793,0.016996047430830052
local_background_removed,Jw,Je,0,-1,0.16310935441370225,0.11106719367588933,0.052042160737812926
local_background_removed,Jw,Jw,0,-1,-0.17193675889328064,-0.12964426877470356,0.04229249011857708
local_background_removed,P,P,0,0,0.4538866930171278,0.4538866930171278,0.0
local_background_removed,P,V,0,0,0.2758893280632411,0.2758893280632411,0.0
local_background_removed,P,H,0,0,0.024374176548089592,0.024374176548089592,0.0
local_background_removed,P,Je,0,0,0.11884057971014493,0.11884057971014493,0.0
local_background_removed,P,Jw,0,0,-0.08985507246376812,-0.08985507246376812,0.0
local_background_removed,V,P,0,0,0.042292490118577074,0.042292490118577074,0.0
local_background_removed,V,V,0,0,0.3808959156785244,0.3808959156785244,0.0
local_background_removed,V,H,0,0,0.32582345191040846,0.32582345191040846,0.0
local_background_removed,V,Je,0,0,0.07167325428194993,0.07167325428194993,0.0
local_background_removed,V,Jw,0,0,-0.09670619235836628,-0.09670619235836628,0.0
local_background_removed,H,P,0,0,-0.07127799736495388,-0.07127799736495388,0.0
local_background_removed,H,V,0,0,0.08168642951251646,0.08168642951251646,0.0
local_background_removed,H,H,0,0,0.2802371541501976,0.2802371541501976,0.0
local_background_removed,H,Je,0,0,-0.0386034255599473,-0.0386034255599473,0.0
local_background_removed,H,Jw,0,0,-0.012516469038208168,-0.012516469038208168,0.0
local_background_removed,Je,P,0,0,-0.07760210803689065,-0.07760210803689065,0.0
local_background_removed,Je,V,0,0,0.15783926218708827,0.15783926218708827,0.0
local_background_removed,Je,H,0,0,0.038866930171278,0.038866930171278,0.0
local_background_removed,Je,Je,0,0,-0.32450592885375495,-0.32450592885375495,0.0
local_background_removed,Je,Jw,0,0,-0.03333333333333333,-0.03333333333333333,0.0
local_background_removed,Jw,P,0,0,0.16772068511198945,0.16772068511198945,0.0
local_background_removed,Jw,V,0,0,0.2504611330698287,0.2504611330698287,0.0
local_background_removed,Jw,H,0,0,0.2054018445322793,0.2054018445322793,0.0
local_background_removed,Jw,Je,0,0,0.11106719367588933,0.11106719367588933,0.0
local_background_removed,Jw,Jw,0,0,-0.12964426877470356,-0.12964426877470356,0.0
local_background_removed,P,P,0,1,0.43412384716732544,0.4538866930171278,0.01976284584980237
local_background_removed,P,V,0,1,0.3152832674571805,0.2758893280632411,0.03939393939393937
local_background_removed,P,H,0,1,0.04334650856389987,0.024374176548089592,0.018972332015810278
local_background_removed,P,Je,0,1,0.1225296442687747,0.11884057971014493,0.0036890645586297732
local_background_removed,P,Jw,0,1,-0.08484848484848485,-0.08985507246376812,0.005006587615283262
local_background_removed,V,P,0,1,0.053227931488801054,0.042292490118577074,0.01093544137022398
local_background_removed,V,V,0,1,0.40276679841897234,0.3808959156785244,0.02187088274044796
local_background_removed,V,H,0,1,0.30658761528326745,0.32582345191040846,0.019235836627141012
