year,mode,cluster_id,object,window_day_min,window_day_max,n_window_days,window_mean,window_std,window_cv,peak_day,peak_value,peak_to_mean_ratio
2005,local_background_removed,E2,V,27,38,12,1.6711592399625677,0.34619638026638094,0.20715942083049382,38,2.0059864005221786,1.2003562273131496
2006,local_background_removed,E2,V,27,38,12,2.535650083066869,0.37814356315758496,0.14913081488754598,36,2.9983340534668117,1.182471537965185
2007,local_background_removed,E2,V,27,38,12,1.2090407122550804,0.13103862614603554,0.10838231071765675,38,1.4434403297406755,1.1938723941290639
2008,local_background_removed,E2,V,27,38,12,2.183673802402223,0.20740814339363425,0.09498128482622864,32,2.5824294416551186,1.1826076947999506
2009,local_background_removed,E2,V,27,38,12,2.829525127186551,0.35101456260874725,0.12405423059721807,31,3.3265743167121316,1.1756652325680634
2010,local_background_removed,E2,V,27,38,12,1.530074292744528,0.3615303512514168,0.23628287395293435,29,1.9092081570665091,1.2477878793981123
2011,local_background_removed,E2,V,27,38,12,2.319412354760442,0.7557928743325251,0.32585532830373337,35,3.3673014566475827,1.4517907735271673
2012,local_background_removed,E2,V,27,38,12,2.2427270967616564,0.7182536399378687,0.3202590457727368,35,3.3548077715388267,1.495860899162204
2013,local_background_removed,E2,V,27,38,12,1.6526098774810356,0.30694699112208884,0.18573469474221113,33,2.180344681101085,1.3193341700360168
2014,local_background_removed,E2,V,27,38,12,1.8419286913406754,0.5694236820615319,0.30914534571192287,30,2.757092166891541,1.4968506543449591
2015,local_background_removed,E2,V,27,38,12,1.3594859763778215,0.09563751366792016,0.07034828996372869,27,1.5097237363344642,1.1105107096108646
2016,local_background_removed,E2,V,27,38,12,1.4386261053863365,0.2815665937563477,0.19571909108415528,34,1.9411882682562833,1.3493348000477419
2017,local_background_removed,E2,V,27,38,12,1.2467349975086937,0.19356014227440294,0.15525363662769717,33,1.4927521462151994,1.1973291430792554
2018,local_background_removed,E2,V,27,38,12,1.446914544497776,0.4210600042011111,0.2910054403710276,27,2.221150495969649,1.5350944562790854
2019,local_background_removed,E2,V,27,38,12,2.02227256501225,0.34463548015036555,0.1704198959689232,34,2.570863701179952,1.2712745777486762
2020,local_background_removed,E2,V,27,38,12,1.6626164575910238,0.31665160145142723,0.19045378746583286,34,2.2016757398339926,1.3242234730568534
2021,local_background_removed,E2,V,27,38,12,1.7717291645188993,0.265570977455775,0.14989366477338484,27,2.4952347584077947,1.4083612825123584
2022,local_background_removed,E2,V,27,38,12,1.6257548066467564,0.4689200511415922,0.2884322095953,32,2.3143327381687793,1.4235435311065412
2023,local_background_removed,E2,V,27,38,12,1.8184585474584993,0.5228702633843384,0.2875348817353142,31,2.7100089686549063,1.49027811078837
1979,local_background_removed,E2,H,27,38,12,10.906632833956872,3.058776404692009,0.28045102931937793,37,15.898501106929725,1.4576910535971872
1980,local_background_removed,E2,H,27,38,12,11.256362091701524,1.5976058410073606,0.14192914442446855,27,14.43068808344287,1.2820028323431651
1981,local_background_removed,E2,H,27,38,12,25.967054885128377,3.178235883054089,0.12239493069636395,33,28.594908379986457,1.101199520179779
1982,local_background_removed,E2,H,27,38,12,28.11101755259335,3.35883924101122,0.11948479754341852,38,36.82293033095214,1.3099109721680557
1983,local_background_removed,E2,H,27,38,12,17.10625378723666,6.913181870105145,0.40413184301420885,28,27.98705024240643,1.6360712632058885
1984,local_background_removed,E2,H,27,38,12,10.238171546857762,1.9970237350435762,0.19505667842187072,38,14.538273955640303,1.4200068722330486
1985,local_background_removed,E2,H,27,38,12,22.499511019342332,7.000719969137784,0.3111498717958408,38,35.58653364259829,1.5816580907915623
1986,local_background_removed,E2,H,27,38,12,13.298894008198191,5.445937455075321,0.4095030347424175,27,23.870821759266963,1.7949478914975818
1987,local_background_removed,E2,H,27,38,12,16.689776405737934,5.498272738883328,0.32943956858479523,33,23.828247548420286,1.427715205353304
1988,local_background_removed,E2,H,27,38,12,18.94868393478603,8.077858973959065,0.42630184775678753,35,28.90552336095782,1.525463375738274
1989,local_background_removed,E2,H,27,38,12,14.381394413487648,2.196538928951356,0.1527347672831482,27,20.730178604899585,1.4414581791496006
1990,local_background_removed,E2,H,27,38,12,16.79338053214629,2.095550952405757,0.12478434275899834,38,21.439555387404642,1.2766670383228236
1991,local_background_removed,E2,H,27,38,12,27.873620873108862,13.01225768605893,0.4668305472509339,30,43.834111467152745,1.5726019833124814
1992,local_background_removed,E2,H,27,38,12,21.362122848968706,4.326249659314737,0.20251965078102674,38,29.859162663448608,1.397761958142129
1993,local_background_removed,E2,H,27,38,12,11.44517983173791,2.917366413983917,0.25489913281167464,38,18.218720370608516,1.59182473656602
1994,local_background_removed,E2,H,27,38,12,21.559129465385116,4.404599135580585,0.20430319984173353,31,26.741570360326786,1.2403826603138708
1995,local_background_removed,E2,H,27,38,12,18.323035990613153,5.774312422560856,0.31513950120049466,37,26.768554881420048,1.460923555197515
1996,local_background_removed,E2,H,27,38,12,15.833528856294356,1.8513783507872064,0.11692771507793759,28,19.057179982447526,1.2035965043175108
1997,local_background_removed,E2,H,27,38,12,27.129393536063024,5.689206647989912,0.20970637034060702,38,34.165580486222964,1.2593565882999007
1998,local_background_removed,E2,H,27,38,12,17.303903001464647,2.9920304351667606,0.1729107262629324,37,20.12233663391821,1.1628784923386268
1999,local_background_removed,E2,H,27,38,12,14.471422254043311,4.80545307742632,0.3320650170430447,37,23.199211823157942,1.6031051693398335
2000,local_background_removed,E2,H,27,38,12,20.006161151820862,5.297119366735023,0.2647744025721117,35,25.80513793391239,1.2898595456711317
2001,local_background_removed,E2,H,27,38,12,6.729594135545608,1.7856231018020121,0.26533889946945155,32,9.419703183733166,1.3997431336872226
2002,local_background_removed,E2,H,27,38,12,20.201963495479784,3.5329088252000385,0.17487947772949677,31,25.004003478322367,1.2377016463729285
2003,local_background_removed,E2,H,27,38,12,11.879390200721014,3.0555985560581638,0.2572184686611648,32,15.981962130435525,1.3453520644068213
2004,local_background_removed,E2,H,27,38,12,11.416909978883174,1.9531114896620507,0.1710718130627616,27,14.443582725788639,1.2651043717172477
2005,local_background_removed,E2,H,27,38,12,16.77973106838589,3.913173841591662,0.2332083765611777,37,22.11582684400187,1.3180084206276832
2006,local_background_removed,E2,H,27,38,12,30.108652626827677,10.18880411697135,0.33840119792981016,37,46.37573161262549,1.5402792076886842
2007,local_background_removed,E2,H,27,38,12,15.398271781334815,4.569879221572476,0.29677870909588755,32,21.6263571671263,1.4044665189855607
2008,local_background_removed,E2,H,27,38,12,16.550866785838917,4.965117421794497,0.29999138329373787,32,23.111803277240224,1.3964104464313323
2009,local_background_removed,E2,H,27,38,12,26.607289622920657,2.880890652774636,0.10827448769125306,28,31.32569022251614,1.1773348832768624
2010,local_background_removed,E2,H,27,38,12,16.47549254513638,7.91647355813465,0.4804999629872152,27,31.81766474545236,1.9312117472835804
2011,local_background_removed,E2,H,27,38,12,27.807134431679795,12.696612052262632,0.4565954857181301,38,43.98342187867131,1.5817315511864034
2012,local_background_removed,E2,H,27,38,12,18.064967517094455,8.87171890035625,0.4911007391494427,36,30.51831659778708,1.6893645985749284
2013,local_background_removed,E2,H,27,38,12,20.36496981810154,9.23306998473021,0.4533799984580818,28,35.629304828903784,1.7495387985909359
2014,local_background_removed,E2,H,27,38,12,17.610945014235757,3.628311561129378,0.20602594342303818,31,24.21237500596165,1.3748481405392088
2015,local_background_removed,E2,H,27,38,12,16.74428591432332,4.619264498483524,0.2758710954960378,27,22.242803680772635,1.3283817413643464
2016,local_background_removed,E2,H,27,38,12,17.886102030207727,7.823031492905806,0.4373804577259539,27,28.937497747868026,1.6178761419896883
2017,local_background_removed,E2,H,27,38,12,24.979973517371047,11.248771183753163,0.45031157362638236,36,39.357183401522626,1.5755494446041791
2018,local_background_removed,E2,H,27,38,12,20.06904828373967,4.251664661377386,0.21185183279577613,29,23.722093972255347,1.1820238626599084
2019,local_background_removed,E2,H,27,38,12,22.924205873693296,5.835151751209413,0.25454106385884867,34,32.70640455398191,1.4267191951679672
2020,local_background_removed,E2,H,27,38,12,26.420303059900615,9.584703882981051,0.36277796894494607,35,36.674555533337404,1.3881201684245168
2021,local_background_removed,E2,H,27,38,12,25.292233911243954,7.8733490140239555,0.3112951209313091,27,40.011478009415804,1.5819669448662919
2022,local_background_removed,E2,H,27,38,12,13.794075750695258,2.9362957071996467,0.21286643340721373,37,18.410771813610793,1.3346868718392755
2023,local_background_removed,E2,H,27,38,12,14.960030522518837,4.395560661542605,0.29382030036140766,30,20.730722376195057,1.3857406470520501
1979,local_background_removed,E2,Je,27,38,12,5.423740916397914,1.9815712110319734,0.3653513767666534,28,9.209307443491367,1.6979622709570492
1980,local_background_removed,E2,Je,27,38,12,5.869325550134506,2.750876077674485,0.46868691371378696,27,11.65258004638373,1.98533544388498
1981,local_background_removed,E2,Je,27,38,12,6.349398092498599,2.9571271462127915,0.46573346057888215,36,10.725927765772433,1.6892826075030214
1982,local_background_removed,E2,Je,27,38,12,5.419532562208956,2.377415514684989,0.4386753815748891,38,10.58339779958038,1.952824838322352
1983,local_background_removed,E2,Je,27,38,12,4.268975489764157,2.7643740644191195,0.6475497624773647,30,8.13441952725569,1.9054734670550135
1984,local_background_removed,E2,Je,27,38,12,8.256872883281224,1.6867253497796508,0.20428137548233075,32,10.771268198958083,1.3045214999938757
1985,local_background_removed,E2,Je,27,38,12,8.088902555300283,2.5847205722362645,0.31953909131249175,33,11.044656685129725,1.365408547033529
1986,local_background_removed,E2,Je,27,38,12,5.687840972126675,5.325068861180884,0.9362197162817146,27,16.901364693345357,2.9714903732660076
1987,local_background_removed,E2,Je,27,38,12,4.100541713676988,1.5985936698756786,0.3898493861294773,36,6.011198708600745,1.4659523371142562
1988,local_background_removed,E2,Je,27,38,12,9.76837739195589,3.1642623220242627,0.32392916398066895,36,14.27128383905652,1.4609676987712663
1989,local_background_removed,E2,Je,27,38,12,5.356588451475335,3.4983632900334216,0.6530954023673844,28,10.881552644730665,2.0314333914772917
1990,local_background_removed,E2,Je,27,38,12,4.908843240729376,0.3098893203851333,0.06312878720874075,35,5.358275880666923,1.091555712394205
1991,local_background_removed,E2,Je,27,38,12,6.416075757786817,3.2097466076290093,0.5002663199126081,30,10.124088827392036,1.5779253876644836
1992,local_background_removed,E2,Je,27,38,12,3.724449617521706,4.478543125582396,1.2024711260723862,27,10.886993052176077,2.9231145995250407
1993,local_background_removed,E2,Je,27,38,12,9.350429418238479,5.105286828974356,0.545994905754349,30,14.497478174229535,1.550461216888064
1994,local_background_removed,E2,Je,27,38,12,7.486614391711357,5.008526793887565,0.6689975644307229,27,14.243926867638635,1.9025858849370667
1995,local_background_removed,E2,Je,27,38,12,5.8071974263260175,3.244190007360185,0.5586498562374684,38,10.15572080744149,1.7488161779037124
1996,local_background_removed,E2,Je,27,38,12,6.773123410989114,3.242990642266792,0.4788028278068423,38,12.175176925919953,1.7975719896324982
1997,local_background_removed,E2,Je,27,38,12,19.78806225406873,5.150326354513379,0.26027441638223736,35,24.97281340255914,1.262014091219219
1998,local_background_removed,E2,Je,27,38,12,10.820792028167176,1.6645965699637078,0.15383315432276198,28,13.756456575040362,1.2712984908341463
1999,local_background_removed,E2,Je,27,38,12,6.928285800331707,1.6800556869166328,0.24249226076036784,33,9.513181370907015,1.3730930918655486
2000,local_background_removed,E2,Je,27,38,12,3.453767370422154,1.4495344171029827,0.419696598420694,29,5.418706944785167,1.5689264399186416
2001,local_background_removed,E2,Je,27,38,12,4.215335138256194,0.8233893025865905,0.19533187174460725,27,5.507027922756709,1.3064270673941143
2002,local_background_removed,E2,Je,27,38,12,7.790977320860139,2.1803494446046146,0.2798557042088296,32,10.86109611568891,1.3940608050041698
2003,local_background_removed,E2,Je,27,38,12,3.0247728211818643,1.3608212392408165,0.44989204799474997,31,5.041538278884677,1.6667493980302093
2004,local_background_removed,E2,Je,27,38,12,2.0950317496565485,0.661957985408174,0.3159656103142002,38,3.1083661448140165,1.483684505173779
2005,local_background_removed,E2,Je,27,38,12,5.97804621592175,2.2964242999209277,0.3841429485446793,31,8.50554877983497,1.4227974278920965
2006,local_background_removed,E2,Je,27,38,12,10.697416481547087,4.795594634550614,0.44829465533313656,27,18.310326389428774,1.711658737510328
2007,local_background_removed,E2,Je,27,38,12,7.030520065716275,2.402301291956474,0.34169610064421085,28,9.274274555477447,1.3191448810026627
2008,local_background_removed,E2,Je,27,38,12,8.524141849931484,0.9005794053649259,0.10565044801220183,38,9.91194051249299,1.162808020677354
2009,local_background_removed,E2,Je,27,38,12,11.9678498762987,4.354445168182271,0.363845236461857,27,16.277404783372557,1.3600943320326235
2010,local_background_removed,E2,Je,27,38,12,6.536243655146817,4.1647852523185245,0.6371832924310313,27,15.43502652650168,2.361452133802472
2011,local_background_removed,E2,Je,27,38,12,7.892071432135239,2.6652875439979686,0.3377171084824462,38,11.840848976803555,1.5003474155831928
2012,local_background_removed,E2,Je,27,38,12,3.8637275733912273,1.3163997598042565,0.3407071887960518,27,5.776480565122419,1.495053793363298
2013,local_background_removed,E2,Je,27,38,12,5.146950009419355,3.4519133552806167,0.6706716305700757,28,10.398201631875796,2.0202647418071256
2014,local_background_removed,E2,Je,27,38,12,7.694871691175163,2.2590496941723863,0.2935786046650883,27,11.073954339075264,1.4391343720225966
2015,local_background_removed,E2,Je,27,38,12,7.458351847173407,2.3888764418407917,0.32029548763455246,38,11.18019992371342,1.4990174978067081
2016,local_background_removed,E2,Je,27,38,12,8.650673051993541,5.637389282130807,0.6516705981427681,27,17.28939617197075,1.9986186124540244
2017,local_background_removed,E2,Je,27,38,12,3.7810442793416636,2.4568176824064736,0.6497722589045142,38,9.337422559322968,2.46953536363935
2018,local_background_removed,E2,Je,27,38,12,9.390179945384618,2.8352817580245,0.30194115283358036,29,14.518865122154413,1.5461753881818905
2019,local_background_removed,E2,Je,27,38,12,6.713732226187129,3.002148340639232,0.44716533807064995,38,12.748583652186053,1.8988817579673334
2020,local_background_removed,E2,Je,27,38,12,9.433361310692542,3.1573518666947358,0.3347006186560034,27,14.79349176430828,1.568210023667657
2021,local_background_removed,E2,Je,27,38,12,11.539050623694719,2.820033269273727,0.24439040621615096,37,14.855583360121553,1.287418163294583
2022,local_background_removed,E2,Je,27,38,12,8.2430877677078,3.080166550380158,0.37366659644778993,32,11.597132731007594,1.4068918174616336
2023,local_background_removed,E2,Je,27,38,12,1.7683158211991898,2.3448779973260128,1.3260515849111723,27,7.253811394900912,4.102101733149461
1979,local_background_removed,E2,Jw,27,38,12,6.820278909548892,1.747675536076061,0.2562469305513196,35,9.126298586708028,1.3381122249896849
1980,local_background_removed,E2,Jw,27,38,12,3.86521243347696,2.2582652857311682,0.5842538604531903,30,7.252451563672736,1.8763397066760703
1981,local_background_removed,E2,Jw,27,38,12,1.7658625360276146,3.9128046537532097,2.2158036505791783,38,9.521464064477904,5.391962211221415
1982,local_background_removed,E2,Jw,27,38,12,10.654502239031443,1.9991062452466948,0.18763018678836355,27,12.94203815234196,1.2147013405214933
1983,local_background_removed,E2,Jw,27,38,12,1.8972411803864,1.9083122922340077,1.0058353739951749,30,4.04987056746763,2.134610301174615
1984,local_background_removed,E2,Jw,27,38,12,1.6363006833525553,1.1742768421261969,0.7176412343234785,27,3.3018767420232678,2.017891195434911
1985,local_background_removed,E2,Jw,27,38,12,5.6547214979379286,0.7213271152191755,0.1275619171487207,35,6.807806451443712,1.2039154278287743
1986,local_background_removed,E2,Jw,27,38,12,6.872495556365094,2.240252759929148,0.32597369347936045,27,9.217474133776378,1.3412120907430918
1987,local_background_removed,E2,Jw,27,38,12,8.493496477875084,1.7235341940617142,0.20292398996705155,32,10.933833384638952,1.2873182926630362
1988,local_background_removed,E2,Jw,27,38,12,6.382238249071974,2.9794599300697433,0.4668362122806231,32,9.086469060075622,1.4237119808862415
1989,local_background_removed,E2,Jw,27,38,12,3.203659045098459,2.4498522703694467,0.7647044319890758,27,7.195157889793062,2.2459187411966575
1990,local_background_removed,E2,Jw,27,38,12,8.42088021448563,3.7116542350585484,0.440767964929997,32,11.798201100650425,1.4010650668505786
1991,local_background_removed,E2,Jw,27,38,12,12.633504794633746,2.632783074113784,0.20839688723843966,32,16.17782896112289,1.2805495564456004
1992,local_background_removed,E2,Jw,27,38,12,8.504514931197741,2.1799147696526977,0.2563244097150913,29,11.695898266472087,1.3752575380361534
1993,local_background_removed,E2,Jw,27,38,12,9.351019066460724,2.443529032883699,0.26131152289568493,32,12.532294528394301,1.3402062854670578
1994,local_background_removed,E2,Jw,27,38,12,10.488402959631708,2.4880180422243274,0.2372160997055604,34,15.06079382738952,1.4359472920095484
1995,local_background_removed,E2,Jw,27,38,12,11.589843101960989,4.054191267408023,0.3498055350483311,33,16.95128532785349,1.4625983439744656
1996,local_background_removed,E2,Jw,27,38,12,13.569973151292695,5.343091664927665,0.39374371676028563,35,19.655390750985497,1.4484472837082694
1997,local_background_removed,E2,Jw,27,38,12,7.560591616841756,1.9718935946017222,0.2608120758974639,29,9.815395862661243,1.298231191431561
1998,local_background_removed,E2,Jw,27,38,12,3.2712679906384063,0.9240178020368217,0.28246472153331953,32,4.7519675545208555,1.4526378053153723
1999,local_background_removed,E2,Jw,27,38,12,9.495464657562957,2.6145899616256743,0.275351449972796,28,13.911613584327105,1.4650798129447309
2000,local_background_removed,E2,Jw,27,38,12,5.28880693949114,2.4908209542196706,0.47096083912997827,27,9.939884797337932,1.8794191036007855
2001,local_background_removed,E2,Jw,27,38,12,6.31976764449463,2.594809639715782,0.41058624077355127,29,9.642517006600153,1.52577081136813
2002,local_background_removed,E2,Jw,27,38,12,9.111769863906096,2.0099567832293235,0.2205890637329443,31,12.467827987092901,1.3683212123782436
2003,local_background_removed,E2,Jw,27,38,12,6.117319145911385,5.769074389847069,0.9430723250236152,38,14.357348834748652,2.34700013066055
2004,local_background_removed,E2,Jw,27,38,12,10.151877121180219,1.1667000037922477,0.11492455925791355,27,13.269566272567525,1.3071046974043308
2005,local_background_removed,E2,Jw,27,38,12,3.7928567410480354,2.289249375414508,0.6035686374965332,32,7.5761051525204595,1.997466730163145
2006,local_background_removed,E2,Jw,27,38,12,11.19154125348043,3.6781594143560117,0.32865530591792447,35,15.333552089500326,1.3701019137762114
2007,local_background_removed,E2,Jw,27,38,12,7.556197342901655,2.6885121913410464,0.3558022731984757,29,11.559244079817084,1.5297700093386775
2008,local_background_removed,E2,Jw,27,38,12,11.709573623362692,4.0242450919181305,0.34367135997921383,31,17.64591542074319,1.5069648125816408
2009,local_background_removed,E2,Jw,27,38,12,1.7466875531046302,0.9340095232659512,0.5347318824166759,27,4.236623613191626,2.4255188660724474
2010,local_background_removed,E2,Jw,27,38,12,6.655659266811962,2.2650118346296764,0.34031367049146866,34,9.421542427060418,1.415568623538009
2011,local_background_removed,E2,Jw,27,38,12,6.798736928155667,1.6824620548052003,0.24746685635641502,37,9.92423441931293,1.459717374592353
2012,local_background_removed,E2,Jw,27,38,12,2.1803452557113885,4.271566968160499,1.9591241143893248,27,9.870203581759148,4.526899377930968
2013,local_background_removed,E2,Jw,27,38,12,0.9392993103981002,2.2921735776242116,2.440301565483197,38,4.713184428888855,5.0177663037847475
2014,local_background_removed,E2,Jw,27,38,12,3.335913629152125,3.8921337728944425,1.1667369739073619,27,10.384376035858866,3.112903147464014
2015,local_background_removed,E2,Jw,27,38,12,6.636080775122252,2.416259282622761,0.36410938391235653,32,10.04869980456376,1.514252183643308
2016,local_background_removed,E2,Jw,27,38,12,10.214274773319802,3.208022810387837,0.31407249967144407,37,14.987598577011372,1.4673189149129082
2017,local_background_removed,E2,Jw,27,38,12,4.494428226307134,0.829234277734623,0.18450273004265602,35,5.654131068165564,1.2580312296610079
2018,local_background_removed,E2,Jw,27,38,12,8.996239156019135,1.0217485831543576,0.1135750801456429,33,10.25109341833757,1.1394865388252498
2019,local_background_removed,E2,Jw,27,38,12,14.533663912016516,2.6339285500079153,0.18122949353672524,34,17.300784998074906,1.1903939091208329
2020,local_background_removed,E2,Jw,27,38,12,9.622482592347241,4.068240455495921,0.42278491194475837,34,15.831502977535585,1.6452617945107775
2021,local_background_removed,E2,Jw,27,38,12,-0.07603589993066566,1.7277475492963785,22.722786878949616,38,3.00437559618024,39.51259337865806
2022,local_background_removed,E2,Jw,27,38,12,4.680242316485928,3.1292924996509677,0.6686176244822873,27,9.951251301054022,2.126225658444883
2023,local_background_removed,E2,Jw,27,38,12,9.903827800209621,2.331681677039262,0.23543237262159133,38,13.940955062189058,1.4076330226473224
1979,local_background_removed,M,P,40,48,9,5.559443718323441,1.450438110636506,0.2608962666274915,48,8.00843678532768,1.4405104523193808
1980,local_background_removed,M,P,40,48,9,8.039236714546707,0.7001002729765466,0.08708541592134655,46,8.934386820501274,1.1113476487554736
1981,local_background_removed,M,P,40,48,9,4.9705398978308235,0.6714675582759831,0.13508946152285808,45,5.764554054106197,1.1597440464406548
1982,local_background_removed,M,P,40,48,9,5.078221207559566,0.8309360255869307,0.16362737888412876,48,6.55002785123854,1.2898272019908696
1983,local_background_removed,M,P,40,48,9,5.088500656157524,0.6008459519155056,0.11807917351613431,46,5.786095113424399,1.137092339060935
1984,local_background_removed,M,P,40,48,9,4.4686170806667365,0.4427630059328675,0.09908278063214723,45,5.013931647467185,1.122032064272995
1985,local_background_removed,M,P,40,48,9,3.7232010388337162,0.15370075918875287,0.04128188555642914,48,4.086359798109773,1.097539390295378
1986,local_background_removed,M,P,40,48,9,4.2852971524482095,0.48764188207794995,0.1137941815305023,48,5.015138250760603,1.170312833007219
1987,local_background_removed,M,P,40,48,9,3.6689018934203355,0.8586487968328028,0.23403427558868112,48,5.2366472600458085,1.4273064290532211
1988,local_background_removed,M,P,40,48,9,4.314182794495505,0.43722217548632886,0.10134530600884188,42,4.903270570844612,1.136546781721811
1989,local_background_removed,M,P,40,48,9,5.0325734017123755,0.5054304428381898,0.10043180744589089,48,6.186410378366044,1.229273750137422
1990,local_background_removed,M,P,40,48,9,4.348187342896661,0.2957440053344212,0.06801546989862112,42,4.708268008663539,1.0828116723981625
1991,local_background_removed,M,P,40,48,9,5.63364358761824,0.5798438343231663,0.1029251895873318,41,6.292678855355394,1.1169820663104215
1992,local_background_removed,M,P,40,48,9,3.5729421492364244,0.5252403675619219,0.1470050019348968,42,4.214718212841449,1.1796211740346816
1993,local_background_removed,M,P,40,48,9,4.6655250080831285,0.3866662820801571,0.08287733565036433,45,5.179568101146229,1.1101790456961218
1994,local_background_removed,M,P,40,48,9,6.0709049520751694,0.4973157444187188,0.08191789335272714,45,6.623953089819672,1.0910981381044957
1995,local_background_removed,M,P,40,48,9,6.525793251913495,0.905901296330493,0.13881857137670206,42,7.602463400230777,1.1649868616356205
1996,local_background_removed,M,P,40,48,9,8.485472619180367,0.5913701123057331,0.0696920653504843,45,8.995767749406998,1.0601375024264543
1997,local_background_removed,M,P,40,48,9,4.47661149956802,0.574110468966062,0.12824665911288788,40,5.488094102139274,1.2259482652599256
1998,local_background_removed,M,P,40,48,9,5.2228141309849425,0.5645317934095201,0.10808958145001993,43,5.8234870234179885,1.1150094331077895
1999,local_background_removed,M,P,40,48,9,4.68621510041048,0.48884930123412024,0.10431644531024539,48,5.505370151099683,1.1748009925144658
2000,local_background_removed,M,P,40,48,9,6.272205263668925,1.3068923025088324,0.20836248935899102,47,7.977246289670086,1.2718407568508887
2001,local_background_removed,M,P,40,48,9,4.7117929467338575,0.47652937191973804,0.10113546526910945,41,5.270964118197244,1.1186748182238944
2002,local_background_removed,M,P,40,48,9,4.586035035235359,0.38685022046803336,0.08435396099151159,40,5.065058144892745,1.1044525621753558
2003,local_background_removed,M,P,40,48,9,5.851053701745657,0.2790697767819459,0.04769564440993559,43,6.22369383418856,1.0636876965136488
2004,local_background_removed,M,P,40,48,9,5.727510125830239,0.48419106633327025,0.08453779315894254,48,6.556893276140784,1.1448069286807547
2005,local_background_removed,M,P,40,48,9,3.660670875573622,0.24686527802008412,0.06743716832541882,48,3.932661735091785,1.0743008231993727
2006,local_background_removed,M,P,40,48,9,7.341717230671587,0.6330959703968648,0.08623268242365498,46,7.945369075706714,1.082222159484999
2007,local_background_removed,M,P,40,48,9,3.5537796805114215,0.19078162991304057,0.0536841467576661,40,3.986937435840515,1.1218864967075382
2008,local_background_removed,M,P,40,48,9,8.32814452561627,1.1412441073215418,0.13703461843284406,44,9.680644831753005,1.1624011569414363
2009,local_background_removed,M,P,40,48,9,4.969083426844718,0.07640870972411876,0.015376821671239596,41,5.088047263612864,1.0239408008576467
2010,local_background_removed,M,P,40,48,9,5.138941753895988,0.344972535864855,0.06712910018940255,47,5.578114514328637,1.0854597661276493
2011,local_background_removed,M,P,40,48,9,5.265495098533739,0.6187467619900927,0.1175097023947995,46,6.112372412638422,1.1608352677679536
2012,local_background_removed,M,P,40,48,9,4.190116666854219,0.9297948722792069,0.22190190541330196,46,5.353409613163966,1.2776278177432767
2013,local_background_removed,M,P,40,48,9,5.138787540864574,0.8098711215320125,0.15759965071363863,48,6.3059030388084825,1.2271188463546248
2014,local_background_removed,M,P,40,48,9,3.6745531094024844,0.18904805008984865,0.051447902496240726,43,3.8541475668189773,1.048875183476297
2015,local_background_removed,M,P,40,48,9,5.553854765311369,0.31354477619169974,0.05645534307990944,43,6.2200948861140155,1.1199599465514964
2016,local_background_removed,M,P,40,48,9,3.9867600924635513,0.49272503286936664,0.12359033938377062,48,4.550638398308201,1.1414377320846183
2017,local_background_removed,M,P,40,48,9,4.728617848997002,0.775640687229567,0.16403116343900065,48,5.705681954714097,1.2066278428321577
2018,local_background_removed,M,P,40,48,9,2.7944101431323682,0.15500199469458467,0.055468591493438094,42,3.035582528891388,1.0863052928542527
2019,local_background_removed,M,P,40,48,9,3.8371839207564946,0.4618794365575413,0.1203693766303394,45,4.460012475352532,1.1623139696864166
2020,local_background_removed,M,P,40,48,9,4.799117444864027,0.6573146151707037,0.13696572812028573,48,6.441369127143148,1.3421986857261228
2021,local_background_removed,M,P,40,48,9,4.240777299903714,0.2723564394139428,0.06422323554223476,46,4.553110553409076,1.0736500012654238
2022,local_background_removed,M,P,40,48,9,5.401509637872858,0.24642677539107946,0.045621833878292946,40,5.733691085555005,1.0614978903956747
2023,local_background_removed,M,P,40,48,9,4.3808903573158355,0.4452824816139952,0.10164200545907234,40,5.2194776514302,1.1914193749936655
1979,local_background_removed,M,V,40,48,9,2.1039701803732633,0.29180653506178733,0.1386932846214957,48,2.614582466811894,1.2426898875281591
1980,local_background_removed,M,V,40,48,9,2.2586598293630447,0.49633586534659996,0.2197479491572442,45,2.8727416173957283,1.271878828342463
1981,local_background_removed,M,V,40,48,9,1.9145340508211044,0.603414704278481,0.31517574943071586,48,2.5988412826375895,1.3574275586906601
1982,local_background_removed,M,V,40,48,9,2.26687924066207,0.8068152857093087,0.35591454155860214,47,3.415350140449068,1.5066308249618388
1983,local_background_removed,M,V,40,48,9,1.6737952502356002,0.19955376133607394,0.11922232501727192,46,1.9809328876172954,1.1834977350648352
1984,local_background_removed,M,V,40,48,9,1.6298505650888906,0.11389523118745906,0.06988078148206024,44,1.7770741688530916,1.0903295105187027
1985,local_background_removed,M,V,40,48,9,1.6167405394093062,0.11717833601481223,0.0724781331069685,48,1.8160980189009879,1.1233082703322301
1986,local_background_removed,M,V,40,48,9,1.741698095565672,0.48902482220643956,0.2807747355590536,48,2.565148540609205,1.4727859823344518
1987,local_background_removed,M,V,40,48,9,1.610162296889056,0.19605496194194622,0.1217609941063805,48,2.051248522282662,1.2739389850604135
1988,local_background_removed,M,V,40,48,9,1.6624466359832937,0.5171303059965026,0.31106580795017363,41,2.293139545923388,1.3793763338248006
1989,local_background_removed,M,V,40,48,9,1.7093553698442232,0.29209025279881656,0.17087743014213855,48,2.354874954150739,1.377639194103895
