window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,field,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary,near_excluded_candidate_days
W002,45,40,48,30,60,30,37,53,60,P,248,0.9209209609138389,0.17756816600836067,0.15983700488619768,5.458843197137455,clear_separation,39.0,42.0,46.0,8.0,0.9281268508427879,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,248,0.8821250302534238,0.070336718193746,0.080933178136853,11.662928998296984,clear_separation,44.0,46.0,48.0,5.0,0.93708055468928,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,248,0.564666949476346,0.09417654914476278,0.1099542523727482,5.532403197097864,clear_separation,37.0,39.0,54.0,18.0,0.9085764163703838,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,248,0.6883584295389127,0.08677700357393081,0.09841298174474195,7.434078342270609,clear_separation,46.0,48.0,53.0,8.0,0.9400483445694754,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,248,0.9134249790640367,0.13870759079266504,0.05255989947849535,9.551283155956305,clear_separation,38.0,41.0,46.0,9.0,0.9648498459365659,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,249,0.8031617850852191,0.1566310561382381,0.1946698835905737,4.572500066186276,clear_separation,38.0,41.0,45.0,8.0,0.9033626683549767,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,249,0.9412104847228719,0.07710158177701533,0.06146937841975512,13.584527138626601,clear_separation,40.0,43.0,45.0,6.0,0.9368767841856651,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,249,0.5293507306348763,0.04737282356440342,0.09940298772888487,7.213051332687392,clear_separation,39.0,52.0,54.0,16.0,0.950221700535228,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,249,0.5778664690390026,0.04463380067081218,0.07108980386057731,9.987011230233016,clear_separation,42.0,46.0,49.0,8.0,0.9673989528834495,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,249,1.1025774517316413,0.05989971955983597,0.0648162101745809,17.681421355907037,clear_separation,39.0,42.0,46.0,8.0,0.9560057343289142,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,250,0.732550862087732,0.15385861997109201,0.14630985901294213,4.880931299397464,clear_separation,38.0,41.0,44.0,7.0,0.8944194009019775,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,250,0.6954228386037196,0.0692985424154984,0.07380591137832715,9.719094272158921,clear_separation,39.0,42.0,44.0,6.0,0.9075839373897773,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,250,0.7019458656955236,0.04740752002259058,0.08649495589544938,10.484434449362857,clear_separation,39.0,42.0,53.0,15.0,0.9751740973824671,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,250,0.5756982039857568,0.052667442009960014,0.061985083036695574,10.042486264326847,clear_separation,45.0,48.0,51.0,7.0,0.9523902720071816,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,250,0.9191367075356238,0.07736372444087299,0.0669346804703608,12.739388326410094,clear_separation,40.0,43.0,49.0,10.0,0.9770649700502886,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,251,0.9054165494693363,0.12270936816014372,0.14669990797617896,6.721494986716556,clear_separation,40.0,43.0,45.0,6.0,0.9141375562671917,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,251,0.9079997494414367,0.04527588525188904,0.05161755032059609,18.742234580864416,clear_separation,41.0,44.0,46.0,6.0,0.9485679245291165,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,251,0.6579213110111339,0.11270783090848305,0.09089774116496656,6.462704377926649,clear_separation,38.0,40.0,54.0,17.0,0.9440507730640614,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,251,0.5329923881360393,0.10403134165849101,0.11583566371353188,4.84831625581427,clear_separation,44.0,46.0,53.0,10.0,0.9655203952165449,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,251,0.8822159406046994,0.11292338654101847,0.055074254662395836,10.502718184310636,clear_separation,41.0,46.0,49.0,9.0,0.9758321746986731,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,252,0.9444194149992281,0.15806946585150444,0.12243293683737701,6.7337705911916546,clear_separation,39.0,42.0,45.0,7.0,0.926959577562177,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,252,0.8907766115281707,0.054420554012540284,0.04462569168413462,17.98708482577221,clear_separation,41.0,44.0,47.0,7.0,0.9663557614819284,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,252,0.4437943584364153,0.11373608100785258,0.08023268109380388,4.57593638917232,clear_separation,36.0,38.0,41.0,6.0,0.8992004283666627,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,252,0.7158565705816136,0.14776001642411885,0.12986079833476113,5.157081403987624,clear_separation,44.0,46.0,52.0,9.0,0.9396661029780019,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,252,0.8974921299165629,0.11323805035648207,0.10148733720742645,8.359441238787692,clear_separation,38.0,41.0,49.0,12.0,0.9752510123028681,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,253,1.0512090751464673,0.13645428797030384,0.10159131100014135,8.831997564199028,clear_separation,39.0,42.0,46.0,8.0,0.9540653474905109,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,253,0.8193453473884857,0.042509112929109596,0.035450640993494625,21.019700708159856,clear_separation,43.0,45.0,48.0,6.0,0.9574300381514557,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,253,0.5071092735530547,0.12399694300400244,0.08056449318770194,4.95801440377902,clear_separation,36.0,38.0,41.0,6.0,0.8833332854350104,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,253,0.6170880183055447,0.12154726049645818,0.06533703550122305,6.603957973082951,clear_separation,42.0,45.0,46.0,5.0,0.9405416893072314,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,253,0.8470910890440968,0.1642477738614396,0.06356544755858899,7.436715777569762,clear_separation,37.0,46.0,50.0,14.0,0.9785603577113426,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,254,0.8289051309102037,0.16059313345162338,0.11886206341105114,5.932293549807191,clear_separation,40.0,44.0,46.0,7.0,0.9573502694623613,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,254,0.8898199554582398,0.0925543651761762,0.06327166402735901,11.420684464526312,clear_separation,40.0,43.0,46.0,7.0,0.9718704300865757,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,254,0.5178534207372593,0.08719186105149213,0.07854107006098296,6.249251941119263,clear_separation,38.0,51.0,54.0,17.0,0.9301405133948577,3,1,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,254,0.6505312714826567,0.08059292994847181,0.06534180514749184,8.915372629360178,clear_separation,41.0,43.0,46.0,6.0,0.9459855805205813,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,254,0.7559178166367804,0.09658629548872602,0.1307134691159211,6.651285521082096,clear_separation,39.0,42.0,45.0,7.0,0.950050977605318,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,255,0.951620851956546,0.1293368939179052,0.22410850548392938,5.384825229365945,clear_separation,39.0,41.0,45.0,7.0,0.8838323012439351,1,1,2,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,255,0.990009923376187,0.05169775399553661,0.059028996172762624,17.88203702995958,clear_separation,40.0,43.0,46.0,7.0,0.9464299372653796,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,255,0.6311461754495061,0.12639586817521423,0.0900724981522066,5.831301692266942,clear_separation,37.0,39.0,54.0,18.0,0.8956555721707952,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,255,0.6149335593026264,0.13252755467751579,0.08146430044874792,5.747261351924295,clear_separation,46.0,49.0,51.0,6.0,0.909209952623052,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,255,0.9036011273871662,0.06137075106501393,0.06619628735271468,14.166686607775345,clear_separation,39.0,43.0,50.0,12.0,0.9825970428177658,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,256,0.9350678308429189,0.15383138193140383,0.0779022351768553,8.070195792076317,clear_separation,40.0,42.0,46.0,7.0,0.9552685624922804,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,256,0.9142612464997757,0.07367812665816262,0.07700568154012427,12.134830641983138,clear_separation,42.0,45.0,48.0,7.0,0.947841160249481,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,256,0.4855199430153921,0.10598056336878327,0.07212802143818162,5.451954419110672,clear_separation,37.0,38.0,42.0,6.0,0.8940910020690456,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,256,0.5609433788528299,0.1394808735862233,0.05356473276491795,5.8115114811438655,clear_separation,45.0,47.0,52.0,8.0,0.9252184367276812,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,256,1.034588824441414,0.05992103379057085,0.07136016605148439,15.761416344006134,clear_separation,40.0,43.0,46.0,7.0,0.9493511146722812,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,257,0.9213978412885235,0.11913345930455645,0.11386731415606939,7.908968091355448,clear_separation,42.0,44.0,46.0,5.0,0.9413709530153294,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,257,1.0294800224114073,0.08364948040700862,0.07214037707393826,13.21626502577803,clear_separation,42.0,45.0,51.0,10.0,0.9631384303693091,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,257,0.8048301347860106,0.10569242726221112,0.09841767659943756,7.886235120664677,clear_separation,38.0,41.0,52.0,15.0,0.9749853358163214,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,257,0.6441480747966215,0.13319082104621432,0.10672284659484371,5.369832249448836,clear_separation,43.0,45.0,48.0,6.0,0.9397196815888433,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,257,0.8724645884116373,0.0827683250495492,0.07669845546363083,10.942273815186045,clear_separation,40.0,44.0,48.0,9.0,0.9689647496103628,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,258,0.8607035959787125,0.14019927230866808,0.11127644798485782,6.845222234315442,clear_separation,40.0,44.0,46.0,7.0,0.9458055896095553,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,258,0.9520381871559906,0.07389749664430278,0.046736366122853173,15.783929409237333,clear_separation,42.0,45.0,47.0,6.0,0.9539437804843529,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,258,0.5031576530735098,0.1308305519886494,0.0476001655805269,5.63980978076602,clear_separation,36.0,38.0,50.0,15.0,0.9069277038768861,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,258,0.7156339665859471,0.09295410629496054,0.05182544731355966,9.885842976296436,clear_separation,45.0,48.0,52.0,8.0,0.9468575524843141,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,258,0.6503150159341567,0.03424045530858402,0.06069954095892195,13.699495291491456,clear_separation,41.0,44.0,47.0,7.0,0.9664790186609385,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,259,0.9526583299312152,0.15568421459929027,0.14295908546018007,6.379907600372267,clear_separation,40.0,42.0,45.0,6.0,0.9231359797595535,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,259,1.0828660416497067,0.08262091121938375,0.07526846077288127,13.71676925396903,clear_separation,40.0,42.0,47.0,8.0,0.968285980559723,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,259,0.5414266361183043,0.11717414643142593,0.08761021115594515,5.287773367963589,clear_separation,37.0,40.0,54.0,18.0,0.8975518467267409,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,259,0.7352343168342377,0.15173531756883737,0.19125251542233151,4.28723264273273,clear_separation,43.0,45.0,55.0,13.0,0.9486647382055561,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,259,0.9609216423353971,0.16835805552238553,0.1317826083132913,6.403141980488763,clear_separation,38.0,43.0,47.0,10.0,0.9550419345681683,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,260,1.0125782394695695,0.14662841942171367,0.12416320623556103,7.478652539599969,clear_separation,40.0,43.0,47.0,8.0,0.9450523855418226,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,260,1.069567133829768,0.05553879674210792,0.034485306411080024,23.76179481590605,clear_separation,41.0,46.0,50.0,10.0,0.9809137225583847,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,260,0.3683480122448248,0.11458044040883825,0.06399151700981845,4.1254855192869755,clear_separation,36.0,37.0,39.0,4.0,0.8097238274554387,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,260,0.6503140775800572,0.13300328000289574,0.10046972756119649,5.570785971016066,clear_separation,44.0,45.0,47.0,4.0,0.9215639978913174,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,260,0.7982359858894724,0.06418070344461577,0.10603813473405449,9.37893824703732,clear_separation,39.0,45.0,51.0,13.0,0.988666831257404,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,261,0.8828887201718858,0.16032598737423115,0.1280420594322553,6.123346396684774,clear_separation,39.0,41.0,46.0,8.0,0.9353952548883998,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,261,0.8789527866735142,0.06572904572311256,0.04020080841659872,16.594996638014155,clear_separation,41.0,45.0,47.0,7.0,0.9658643064055181,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,261,0.509689387786469,0.13370777613339718,0.07184769562705906,4.959142010828839,clear_separation,37.0,39.0,41.0,5.0,0.8920170640256103,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,261,0.7706760059351764,0.1548891400063439,0.10843501359864866,5.853439537380221,clear_separation,45.0,49.0,53.0,9.0,0.9195252129737765,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,261,0.8420368989046972,0.13338051394375222,0.04258521308680435,9.570464807034911,clear_separation,38.0,43.0,50.0,13.0,0.9892448911645991,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,262,0.9641975606537802,0.1437922374636187,0.08597512945302803,8.392815512354037,clear_separation,41.0,45.0,48.0,8.0,0.95449616528792,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,262,0.9907693171759197,0.07679088491668241,0.044933193974418015,16.27893718622468,clear_separation,43.0,46.0,48.0,6.0,0.9641159662968877,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,262,0.3865781724834402,0.14681848492725588,0.08748318552136672,3.299832832945241,clear_separation,37.0,43.0,54.0,18.0,0.9458290198093362,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,262,0.862604549049839,0.10077474771945195,0.06934799988341508,10.140966580828495,clear_separation,43.0,46.0,50.0,8.0,0.9460637304871069,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,262,0.8080386732933563,0.0986171389640452,0.040902742468424916,11.583133027143187,clear_separation,38.0,40.0,43.0,6.0,0.9032581326574444,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,263,0.8433594338222911,0.17070114875782877,0.13940895055312694,5.439096860700386,clear_separation,39.0,42.0,45.0,7.0,0.906515748511013,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,263,1.0452948478165969,0.07057150082962857,0.1048298924114651,11.91888876695402,clear_separation,40.0,43.0,47.0,8.0,0.9743627610370496,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,263,0.3570557893340382,0.12100868656932806,0.05902909284429357,3.966454046400629,clear_separation,35.0,37.0,54.0,20.0,0.8246448915438063,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,263,0.6581048833804757,0.11973317495145873,0.06115588819969851,7.2763369095815795,clear_separation,44.0,46.0,50.0,7.0,0.9265088841600488,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,263,0.7051623056833436,0.09502314065159115,0.07614115598419285,8.239595751392011,clear_separation,39.0,42.0,46.0,8.0,0.9628495081186039,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,264,0.8722416227899993,0.14629439061825092,0.15215301311000368,5.845194911317482,clear_separation,40.0,45.0,46.0,7.0,0.9320467072806171,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,264,0.9986840281623093,0.08143056311406784,0.05786967377526987,14.338583342702293,clear_separation,42.0,46.0,49.0,8.0,0.963893338328107,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,264,0.5041051155974384,0.07854201666454422,0.10185505906825082,5.588839104449036,clear_separation,37.0,40.0,54.0,18.0,0.9075339047930016,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,264,0.6390182003722631,0.10962599750969157,0.09210759815959735,6.33526803749138,clear_separation,45.0,46.0,49.0,5.0,0.9393339280684793,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,264,0.7903680080080271,0.05758441978141912,0.08610705969377822,11.00090291899948,clear_separation,41.0,44.0,48.0,8.0,0.9550448295094892,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,265,0.8743954574928919,0.13717641501404776,0.16774027224645083,5.735307341445284,clear_separation,41.0,45.0,47.0,7.0,0.9356190677768679,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,265,0.8857130880726448,0.04906394542180292,0.06441835343927371,15.609713531469998,clear_separation,44.0,46.0,48.0,5.0,0.9251134805586047,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,265,0.5922917358746153,0.1415210866183127,0.04709904424839253,6.280260045910984,clear_separation,36.0,39.0,42.0,7.0,0.9139780257543304,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,265,0.5626729454424063,0.14817898178392763,0.0834273906668923,4.858872745887225,clear_separation,45.0,48.0,52.0,8.0,0.9357015618722078,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,265,0.5570234472246021,0.08021143962466354,0.058882406314592475,8.009318362795888,clear_separation,46.0,50.0,53.0,8.0,0.9370368502636438,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,266,0.8945372136454682,0.12901096544712293,0.12396794422218192,7.0720299554436306,clear_separation,39.0,41.0,44.0,6.0,0.9164795505040046,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,266,0.8567255771785388,0.08115268228493365,0.07872799093341859,10.717062418141989,clear_separation,39.0,42.0,45.0,7.0,0.9245245046549372,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,266,0.4712463183261641,0.09233667074642703,0.07983229375961653,5.4742307322658945,clear_separation,38.0,51.0,54.0,17.0,0.9449630207482423,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,266,0.7962611900105052,0.06093109737446813,0.06895297387338295,12.2611061132936,clear_separation,43.0,46.0,50.0,8.0,0.9643686962211061,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,266,0.815290398138658,0.053284978951709645,0.11410093884394477,9.741445503488855,clear_separation,39.0,42.0,45.0,7.0,0.929851090916858,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,267,0.9646917278779161,0.13307194001819916,0.10221406724380876,8.200162339407308,clear_separation,41.0,44.0,46.0,6.0,0.9446203721470497,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,267,0.9816429716762848,0.12512933837588697,0.05311869382059659,11.014348484736159,clear_separation,44.0,47.0,50.0,7.0,0.9666326045332172,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,267,0.47975645432587355,0.10481806814980299,0.04696563400305581,6.32158061128852,clear_separation,37.0,38.0,40.0,4.0,0.8224247382057615,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,267,0.6848742643378102,0.18399323419970565,0.0968777360862015,4.876789250493057,clear_separation,45.0,46.0,50.0,6.0,0.9147675108504972,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,267,0.8994669721660979,0.11279179691209135,0.12387287405401892,7.6011934395336755,clear_separation,38.0,40.0,46.0,9.0,0.9477923957282882,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,268,0.917048857719973,0.1638203655147307,0.12292210266447348,6.396323945572322,clear_separation,44.0,46.0,48.0,5.0,0.9386984752862039,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,268,0.9812360149766166,0.0846390262762835,0.054228492261938196,14.131973053042069,clear_separation,44.0,47.0,51.0,8.0,0.963874482561595,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,268,0.40743495696679427,0.14796996523080233,0.049871019886039494,4.118812456600442,clear_separation,36.0,38.0,40.0,5.0,0.8325780008908935,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,268,0.7066841810887535,0.14943041943715496,0.07649705962571307,6.2558497444735455,clear_separation,44.0,46.0,51.0,8.0,0.9330600219353749,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,268,0.7702682500636612,0.06447979270856917,0.06941112098812796,11.505907739147148,clear_separation,40.0,44.0,47.0,8.0,0.955750936560555,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,269,1.0011780023200996,0.11920868282049644,0.10391373587505262,8.974248380457317,clear_separation,41.0,42.0,45.0,5.0,0.9268002214766827,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,269,1.0432122371820263,0.05640489633360204,0.05665838038664198,18.453599920774014,clear_separation,42.0,45.0,50.0,9.0,0.9763541472979863,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,269,0.4917511313174281,0.12076516473466445,0.06058698641343338,5.423162925819673,clear_separation,37.0,41.0,52.0,16.0,0.9594612437001172,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,269,0.6233163369508188,0.11376262520312547,0.14309321404892314,4.85343326249488,clear_separation,45.0,47.0,55.0,11.0,0.9395130562646665,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,269,0.9074692971661805,0.09227056555609056,0.11981432090568751,8.557604573310007,clear_separation,39.0,44.0,48.0,10.0,0.9629660904898236,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,270,0.8881464965134728,0.14813016922800823,0.1728099358314097,5.534655734866848,clear_separation,38.0,41.0,45.0,8.0,0.9162416389703654,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,270,0.9216740320733294,0.05298594059267388,0.054744442576932485,17.110753808517924,clear_separation,43.0,45.0,47.0,5.0,0.9428036204022999,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,270,0.6304599614316573,0.07554592040646133,0.09149667844198167,7.548493207964541,clear_separation,38.0,41.0,54.0,17.0,0.9583167602727823,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,270,0.5437811767957111,0.06293502587462727,0.06445471251163991,8.537283829539513,clear_separation,44.0,47.0,51.0,8.0,0.9650768913837647,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,270,0.8400484652696117,0.10680236846856847,0.04995165135156257,10.718046863778238,clear_separation,38.0,47.0,51.0,14.0,0.9870229347764169,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,271,0.6745154972413796,0.12787313093787506,0.15626930278126272,4.747728020823251,clear_separation,40.0,42.0,46.0,7.0,0.9405022833576296,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,271,0.9118818237537089,0.09176847675878533,0.07751649093106545,10.773334882440432,clear_separation,41.0,45.0,48.0,8.0,0.9735536871997633,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,271,0.6572366646113437,0.12457968755585759,0.08198867911159906,6.3633815303679135,clear_separation,37.0,41.0,54.0,18.0,0.9383251997387697,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,271,0.5272891795128314,0.1065959193952368,0.08677842783364717,5.453558727552023,clear_separation,44.0,47.0,51.0,8.0,0.9628788611635933,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,271,0.821463984051533,0.11638253223297709,0.047055434014135665,10.05230305912464,clear_separation,38.0,42.0,48.0,11.0,0.977056622862281,1,1,1,monotonic_clear_progress,False,False,none
