replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
790,bootstrap,790,CP001,18,04-19,22,3.5116912526885242,0.035428563909852606,4,4,matched
790,bootstrap,790,CP002,45,05-16,48,6.329062339086046,4.104540278960421,3,3,matched
790,bootstrap,790,CP003,81,06-21,84,8.999048379276854,2.159808460866847,3,3,matched
790,bootstrap,790,CP004,96,07-06,96,10.335690267845418,8.365074987377213,0,0,strict
790,bootstrap,790,CP005,113,07-23,114,7.412950989298014,3.481246593373199,1,1,strict
790,bootstrap,790,CP006,132,08-11,132,4.677985497113633,0.01183636012014233,0,0,strict
790,bootstrap,790,CP007,135,08-14,137,5.352742479065251,2.206367970920594,2,2,strict
790,bootstrap,790,CP008,160,09-08,159,8.64837369725059,4.576705434899935,-1,1,strict
791,bootstrap,791,CP001,18,04-19,20,3.216242243464632,0.8522449987470297,2,2,strict
791,bootstrap,791,CP002,45,05-16,42,6.489648706193487,4.304898884960092,-3,3,matched
791,bootstrap,791,CP003,81,06-21,81,15.866947678506008,14.006164526789046,0,0,strict
791,bootstrap,791,CP004,96,07-06,81,15.866947678506008,14.006164526789046,-15,15,no_match
791,bootstrap,791,CP005,113,07-23,113,9.28088465973344,3.7105753337457754,0,0,strict
791,bootstrap,791,CP006,132,08-11,131,4.236520944072986,0.034979040471405654,-1,1,strict
791,bootstrap,791,CP007,135,08-14,138,5.075137686245872,2.4540610225365995,3,3,matched
791,bootstrap,791,CP008,160,09-08,157,8.967302862962415,5.192098974779432,-3,3,matched
792,bootstrap,792,CP001,18,04-19,30,5.712624672650676,1.9629237590863085,12,12,no_match
792,bootstrap,792,CP002,45,05-16,45,7.575750631137948,5.233927317195696,0,0,strict
792,bootstrap,792,CP003,81,06-21,78,10.897988270735599,5.9307433373151,-3,3,matched
792,bootstrap,792,CP004,96,07-06,95,5.971587562627411,0.9316451808450266,-1,1,strict
792,bootstrap,792,CP005,113,07-23,113,12.379873373357333,8.802274003373942,0,0,strict
792,bootstrap,792,CP006,132,08-11,129,4.747359614204893,0.3494404227316128,-3,3,matched
792,bootstrap,792,CP007,135,08-14,140,4.7873630779620155,0.8671430064163514,5,5,matched
792,bootstrap,792,CP008,160,09-08,162,8.839251225756632,1.5857896464267078,2,2,strict
793,bootstrap,793,CP001,18,04-19,20,3.3705278954833484,0.12043989703224511,2,2,strict
793,bootstrap,793,CP002,45,05-16,44,6.3774442333250265,0.6815186245298568,-1,1,strict
793,bootstrap,793,CP003,81,06-21,77,12.12764030411551,7.58468805540555,-4,4,matched
793,bootstrap,793,CP004,96,07-06,113,14.373264489442374,12.188275622416674,17,17,no_match
793,bootstrap,793,CP005,113,07-23,113,14.373264489442374,12.188275622416674,0,0,strict
793,bootstrap,793,CP006,132,08-11,130,5.662026326354352,2.286567728045873,-2,2,strict
793,bootstrap,793,CP007,135,08-14,130,5.662026326354352,2.286567728045873,-5,5,matched
793,bootstrap,793,CP008,160,09-08,159,7.623120501225442,2.824766642840606,-1,1,strict
794,bootstrap,794,CP001,18,04-19,17,5.715469704509282,1.1791710154322823,-1,1,strict
794,bootstrap,794,CP002,45,05-16,45,7.380576583106308,4.922500348504042,0,0,strict
794,bootstrap,794,CP003,81,06-21,78,14.532966460893228,11.8147843451479,-3,3,matched
794,bootstrap,794,CP004,96,07-06,94,7.513106231240085,3.360841333602176,-2,2,strict
794,bootstrap,794,CP005,113,07-23,115,8.179789076373753,4.801309343862072,2,2,strict
794,bootstrap,794,CP006,132,08-11,138,4.998207076983513,1.2530277215929502,6,6,near
794,bootstrap,794,CP007,135,08-14,138,4.998207076983513,1.2530277215929502,3,3,matched
794,bootstrap,794,CP008,160,09-08,161,6.476186518302327,1.5250939149297338,1,1,strict
795,bootstrap,795,CP001,18,04-19,17,3.718265804131684,0.23720713292942097,-1,1,strict
795,bootstrap,795,CP002,45,05-16,44,7.553687443129528,4.803736894405068,-1,1,strict
795,bootstrap,795,CP003,81,06-21,78,10.295060203463724,6.500404109396078,-3,3,matched
795,bootstrap,795,CP004,96,07-06,95,7.491281087859334,0.05562456349165412,-1,1,strict
795,bootstrap,795,CP005,113,07-23,114,11.154954849148343,7.676603248257091,1,1,strict
795,bootstrap,795,CP006,132,08-11,136,4.623853262833152,0.45558364912265414,4,4,matched
795,bootstrap,795,CP007,135,08-14,136,4.623853262833152,0.45558364912265414,1,1,strict
795,bootstrap,795,CP008,160,09-08,163,8.92190794491674,3.707073245077754,3,3,matched
796,bootstrap,796,CP001,18,04-19,24,4.209808518433421,0.0021455827511784875,6,6,near
796,bootstrap,796,CP002,45,05-16,44,7.527914368724605,3.872878168097301,-1,1,strict
796,bootstrap,796,CP003,81,06-21,78,6.259118758159373,2.9211664467849126,-3,3,matched
796,bootstrap,796,CP004,96,07-06,91,5.2389271052481,0.3734399049484125,-5,5,matched
796,bootstrap,796,CP005,113,07-23,113,13.95084908925234,11.036436252196832,0,0,strict
796,bootstrap,796,CP006,132,08-11,133,5.269625297465828,2.2669061527913463,1,1,strict
796,bootstrap,796,CP007,135,08-14,133,5.269625297465828,2.2669061527913463,-2,2,strict
796,bootstrap,796,CP008,160,09-08,156,10.963543924942613,7.523726373971755,-4,4,matched
797,bootstrap,797,CP001,18,04-19,16,3.6185659234371346,0.018624576796649528,-2,2,strict
797,bootstrap,797,CP002,45,05-16,44,7.374335667772128,3.991199289105036,-1,1,strict
797,bootstrap,797,CP003,81,06-21,82,8.363210820118292,5.182593882384987,1,1,strict
797,bootstrap,797,CP004,96,07-06,93,6.8431026220528475,0.05845252418852542,-3,3,matched
797,bootstrap,797,CP005,113,07-23,115,16.30273622221928,13.630100266375884,2,2,strict
797,bootstrap,797,CP006,132,08-11,130,5.972525212453274,2.9880541617161187,-2,2,strict
797,bootstrap,797,CP007,135,08-14,130,5.972525212453274,2.9880541617161187,-5,5,matched
797,bootstrap,797,CP008,160,09-08,157,7.829077576687988,3.968107787183094,-3,3,matched
798,bootstrap,798,CP001,18,04-19,19,3.492439991682428,0.4866477783866161,1,1,strict
798,bootstrap,798,CP002,45,05-16,46,8.735316449905085,5.917777616716849,1,1,strict
798,bootstrap,798,CP003,81,06-21,82,6.189198238992684,0.025972823467083295,1,1,strict
798,bootstrap,798,CP004,96,07-06,98,9.93331446077865,7.420256428610104,2,2,strict
798,bootstrap,798,CP005,113,07-23,113,8.979047748118058,1.852703194114886,0,0,strict
798,bootstrap,798,CP006,132,08-11,135,3.81406903418222,0.1381779342045113,3,3,matched
798,bootstrap,798,CP007,135,08-14,135,3.81406903418222,0.1381779342045113,0,0,strict
798,bootstrap,798,CP008,160,09-08,161,8.75398586635851,3.9702638125906793,1,1,strict
799,bootstrap,799,CP001,18,04-19,31,3.8810572195070705,1.0136330856911697,13,13,no_match
799,bootstrap,799,CP002,45,05-16,46,4.873243950885909,3.04070349151213,1,1,strict
799,bootstrap,799,CP003,81,06-21,78,8.25997777312357,3.1342904255845614,-3,3,matched
799,bootstrap,799,CP004,96,07-06,99,10.496036304124134,7.757536981423915,3,3,matched
799,bootstrap,799,CP005,113,07-23,113,8.545512822050451,2.378819011242328,0,0,strict
799,bootstrap,799,CP006,132,08-11,135,4.6655592792268745,1.3774036741407865,3,3,matched
799,bootstrap,799,CP007,135,08-14,135,4.6655592792268745,1.3774036741407865,0,0,strict
799,bootstrap,799,CP008,160,09-08,160,7.470162542362232,3.350996505068392,0,0,strict
800,bootstrap,800,CP001,18,04-19,22,2.9276631803421482,0.13127652074749419,4,4,matched
800,bootstrap,800,CP002,45,05-16,44,4.446204475644152,1.8146674091030808,-1,1,strict
800,bootstrap,800,CP003,81,06-21,81,7.5801510493192445,0.2316066098498597,0,0,strict
800,bootstrap,800,CP004,96,07-06,90,9.148643655941392,6.593577857443838,-6,6,near
800,bootstrap,800,CP005,113,07-23,113,8.898739065558264,2.952836630770838,0,0,strict
800,bootstrap,800,CP006,132,08-11,134,4.888522635584063,1.5459043630151186,2,2,strict
800,bootstrap,800,CP007,135,08-14,134,4.888522635584063,1.5459043630151186,-1,1,strict
800,bootstrap,800,CP008,160,09-08,158,8.552621020241222,5.79459205258791,-2,2,strict
801,bootstrap,801,CP001,18,04-19,44,6.974169429963181,5.34652411767258,26,26,no_match
801,bootstrap,801,CP002,45,05-16,44,6.974169429963181,5.34652411767258,-1,1,strict
801,bootstrap,801,CP003,81,06-21,78,9.212934904612018,4.365444180943844,-3,3,matched
801,bootstrap,801,CP004,96,07-06,100,7.827056594139061,0.7140646258868886,4,4,matched
801,bootstrap,801,CP005,113,07-23,112,13.136938259356725,11.715116196140158,-1,1,strict
801,bootstrap,801,CP006,132,08-11,134,6.1748673673738415,2.3850822765315085,2,2,strict
801,bootstrap,801,CP007,135,08-14,134,6.1748673673738415,2.3850822765315085,-1,1,strict
801,bootstrap,801,CP008,160,09-08,155,5.390643876783596,1.3862186358759736,-5,5,matched
802,bootstrap,802,CP001,18,04-19,19,2.5491122645809843,0.1938733382708544,1,1,strict
802,bootstrap,802,CP002,45,05-16,45,7.619834085559676,5.6064303475329345,0,0,strict
802,bootstrap,802,CP003,81,06-21,79,10.623276711330059,6.137892260600658,-2,2,strict
802,bootstrap,802,CP004,96,07-06,95,8.42056813336032,1.3848148552049233,-1,1,strict
802,bootstrap,802,CP005,113,07-23,115,11.443548841651351,8.52171863952695,2,2,strict
802,bootstrap,802,CP006,132,08-11,136,5.133367604465013,2.086865951906014,4,4,matched
802,bootstrap,802,CP007,135,08-14,136,5.133367604465013,2.086865951906014,1,1,strict
802,bootstrap,802,CP008,160,09-08,161,7.850578212458641,2.566793214407179,1,1,strict
803,bootstrap,803,CP001,18,04-19,15,4.245753800144977,0.004225040054021356,-3,3,matched
803,bootstrap,803,CP002,45,05-16,42,4.464081056578326,2.37583263497803,-3,3,matched
803,bootstrap,803,CP003,81,06-21,78,9.960530199207014,5.102526174670306,-3,3,matched
803,bootstrap,803,CP004,96,07-06,94,7.277142930083618,1.7499199434300214,-2,2,strict
803,bootstrap,803,CP005,113,07-23,114,12.109367815911401,9.989309888223282,1,1,strict
803,bootstrap,803,CP006,132,08-11,129,6.745140633136248,4.193018551684885,-3,3,matched
803,bootstrap,803,CP007,135,08-14,137,5.580807743752566,0.30974392301411147,2,2,strict
803,bootstrap,803,CP008,160,09-08,162,9.447360263900618,3.1878448730705653,2,2,strict
804,bootstrap,804,CP001,18,04-19,22,2.4858062497277524,0.040216909822717195,4,4,matched
804,bootstrap,804,CP002,45,05-16,45,6.579390395326045,4.153767255318511,0,0,strict
804,bootstrap,804,CP003,81,06-21,82,10.135807867434597,4.589699807169435,1,1,strict
804,bootstrap,804,CP004,96,07-06,96,6.510149849202004,0.8685329927455339,0,0,strict
804,bootstrap,804,CP005,113,07-23,112,13.345206617610001,10.801657271220646,-1,1,strict
804,bootstrap,804,CP006,132,08-11,131,4.908506676092869,0.5037157372096353,-1,1,strict
804,bootstrap,804,CP007,135,08-14,131,4.908506676092869,0.5037157372096353,-4,4,matched
804,bootstrap,804,CP008,160,09-08,158,7.671571801095538,2.672749492704667,-2,2,strict
805,bootstrap,805,CP001,18,04-19,20,3.096109025780959,0.3698845767523573,2,2,strict
805,bootstrap,805,CP002,45,05-16,49,4.74592592621174,0.018252031160974624,4,4,matched
805,bootstrap,805,CP003,81,06-21,82,11.303678382456823,4.569700363570777,1,1,strict
805,bootstrap,805,CP004,96,07-06,93,7.5010443120426125,0.17408557703705974,-3,3,matched
805,bootstrap,805,CP005,113,07-23,115,12.174555631385612,10.019960729179836,2,2,strict
805,bootstrap,805,CP006,132,08-11,131,5.69706853246103,2.430493010605776,-1,1,strict
805,bootstrap,805,CP007,135,08-14,131,5.69706853246103,2.430493010605776,-4,4,matched
805,bootstrap,805,CP008,160,09-08,160,8.047447668089706,3.3608803519243793,0,0,strict
806,bootstrap,806,CP001,18,04-19,19,5.154020189431256,1.3013109916970897,1,1,strict
806,bootstrap,806,CP002,45,05-16,41,5.294804003161465,2.0145742026857087,-4,4,matched
806,bootstrap,806,CP003,81,06-21,81,7.643347807278838,0.013739522568421592,0,0,strict
806,bootstrap,806,CP004,96,07-06,97,8.36513171011357,5.167059027231095,1,1,strict
806,bootstrap,806,CP005,113,07-23,113,10.133193617590104,8.403327591056414,0,0,strict
806,bootstrap,806,CP006,132,08-11,136,4.53859168958874,1.3442896665664925,4,4,matched
806,bootstrap,806,CP007,135,08-14,136,4.53859168958874,1.3442896665664925,1,1,strict
806,bootstrap,806,CP008,160,09-08,160,7.924960948908175,4.553727843134665,0,0,strict
807,bootstrap,807,CP001,18,04-19,18,5.338812489975018,1.5771909933712522,0,0,strict
807,bootstrap,807,CP002,45,05-16,44,5.955996318984524,3.7985485681017943,-1,1,strict
807,bootstrap,807,CP003,81,06-21,84,14.413974590819892,11.629161633414142,3,3,matched
807,bootstrap,807,CP004,96,07-06,84,14.413974590819892,11.629161633414142,-12,12,no_match
807,bootstrap,807,CP005,113,07-23,111,12.884128398494045,8.104025990798991,-2,2,strict
807,bootstrap,807,CP006,132,08-11,137,4.164821671145262,1.3061885826637543,5,5,matched
807,bootstrap,807,CP007,135,08-14,137,4.164821671145262,1.3061885826637543,2,2,strict
807,bootstrap,807,CP008,160,09-08,162,9.870319974648599,3.20779184567714,2,2,strict
808,bootstrap,808,CP001,18,04-19,17,4.463129349971043,0.8651127978088593,-1,1,strict
808,bootstrap,808,CP002,45,05-16,45,11.818923531536544,8.643365175470592,0,0,strict
808,bootstrap,808,CP003,81,06-21,79,9.513740477391764,6.737680656744592,-2,2,strict
808,bootstrap,808,CP004,96,07-06,99,7.403465397791768,0.8240743618486839,3,3,matched
808,bootstrap,808,CP005,113,07-23,112,12.61192398609408,9.908683689186503,-1,1,strict
808,bootstrap,808,CP006,132,08-11,127,4.701736088804295,0.5236150591162589,-5,5,matched
808,bootstrap,808,CP007,135,08-14,127,4.701736088804295,0.5236150591162589,-8,8,near
808,bootstrap,808,CP008,160,09-08,164,7.88936925206668,0.9628749242952512,4,4,matched
809,bootstrap,809,CP001,18,04-19,19,2.8769110764230845,0.5466795525951404,1,1,strict
809,bootstrap,809,CP002,45,05-16,46,6.225126344643614,3.8955366528489583,1,1,strict
809,bootstrap,809,CP003,81,06-21,81,8.784888882143697,4.461310222842118,0,0,strict
809,bootstrap,809,CP004,96,07-06,81,8.784888882143697,4.461310222842118,-15,15,no_match
809,bootstrap,809,CP005,113,07-23,114,11.35489939862394,8.877771275312497,1,1,strict
809,bootstrap,809,CP006,132,08-11,130,6.343851753805971,3.004780158372207,-2,2,strict
809,bootstrap,809,CP007,135,08-14,130,6.343851753805971,3.004780158372207,-5,5,matched
809,bootstrap,809,CP008,160,09-08,161,7.156120094362,1.1492068494194676,1,1,strict
810,bootstrap,810,CP001,18,04-19,18,5.042229364137329,0.6489707572457277,0,0,strict
810,bootstrap,810,CP002,45,05-16,45,5.544277223215312,3.416718227782236,0,0,strict
810,bootstrap,810,CP003,81,06-21,77,13.647365786890262,11.098671860730079,-4,4,matched
810,bootstrap,810,CP004,96,07-06,90,9.729914987568616,0.00521913117741768,-6,6,near
810,bootstrap,810,CP005,113,07-23,112,8.988816846571186,3.926105038699186,-1,1,strict
810,bootstrap,810,CP006,132,08-11,132,7.314450780900297,2.827470733650407,0,0,strict
810,bootstrap,810,CP007,135,08-14,132,7.314450780900297,2.827470733650407,-3,3,matched
810,bootstrap,810,CP008,160,09-08,157,11.914387084646986,8.48141674764248,-3,3,matched
811,bootstrap,811,CP001,18,04-19,21,3.3939220476301752,0.6237949085535157,3,3,matched
811,bootstrap,811,CP002,45,05-16,39,5.111933935881009,2.351013932375187,-6,6,near
811,bootstrap,811,CP003,81,06-21,88,8.178690963268155,2.0401039134328425,7,7,near
811,bootstrap,811,CP004,96,07-06,103,6.445569493883085,0.12090762230806718,7,7,near
811,bootstrap,811,CP005,113,07-23,114,11.105450597868437,8.900671196331775,1,1,strict
811,bootstrap,811,CP006,132,08-11,130,5.975325000336715,0.030621582843499695,-2,2,strict
811,bootstrap,811,CP007,135,08-14,137,7.1414171805382285,3.8027434540548875,2,2,strict
811,bootstrap,811,CP008,160,09-08,159,7.704580712673989,1.5511154949694372,-1,1,strict
812,bootstrap,812,CP001,18,04-19,29,5.284794488389348,2.817095879757094,11,11,no_match
812,bootstrap,812,CP002,45,05-16,46,6.114732966086957,3.9137906532530033,1,1,strict
812,bootstrap,812,CP003,81,06-21,81,7.600375202156737,3.196192212057392,0,0,strict
812,bootstrap,812,CP004,96,07-06,100,8.63601995208263,0.6398693086663307,4,4,matched
812,bootstrap,812,CP005,113,07-23,111,13.75321518306871,11.64142753717061,-2,2,strict
812,bootstrap,812,CP006,132,08-11,135,5.90779823270937,0.9208170133002103,3,3,matched
812,bootstrap,812,CP007,135,08-14,135,5.90779823270937,0.9208170133002103,0,0,strict
812,bootstrap,812,CP008,160,09-08,161,10.928038969686131,3.8916428940454386,1,1,strict
813,bootstrap,813,CP001,18,04-19,19,4.230521009548292,0.9804711476098538,1,1,strict
813,bootstrap,813,CP002,45,05-16,45,5.7899751518931115,3.5201358984402313,0,0,strict
813,bootstrap,813,CP003,81,06-21,84,12.94369761114656,10.516869731831566,3,3,matched
813,bootstrap,813,CP004,96,07-06,101,7.448102634498626,0.41678838799453555,5,5,matched
813,bootstrap,813,CP005,113,07-23,112,8.332016757691434,4.108784173931008,-1,1,strict
813,bootstrap,813,CP006,132,08-11,137,3.932006322937164,1.1058051275044574,5,5,matched
813,bootstrap,813,CP007,135,08-14,137,3.932006322937164,1.1058051275044574,2,2,strict
813,bootstrap,813,CP008,160,09-08,161,9.839734911456796,5.258159789886967,1,1,strict
814,bootstrap,814,CP001,18,04-19,19,7.315067699597064,3.3333951471269625,1,1,strict
814,bootstrap,814,CP002,45,05-16,46,6.076836958541779,4.0660746365378095,1,1,strict
814,bootstrap,814,CP003,81,06-21,82,13.768022992389723,11.764584848634389,1,1,strict
814,bootstrap,814,CP004,96,07-06,82,13.768022992389723,11.764584848634389,-14,14,no_match
814,bootstrap,814,CP005,113,07-23,112,10.528299635522858,7.988331093845862,-1,1,strict
814,bootstrap,814,CP006,132,08-11,135,5.367357318896341,2.7813724467185974,3,3,matched
814,bootstrap,814,CP007,135,08-14,135,5.367357318896341,2.7813724467185974,0,0,strict
814,bootstrap,814,CP008,160,09-08,156,5.98362614006202,2.111736545190584,-4,4,matched
815,bootstrap,815,CP001,18,04-19,18,3.165989149435033,0.20203195942883134,0,0,strict
815,bootstrap,815,CP002,45,05-16,44,7.311808960792113,5.5214112631378125,-1,1,strict
815,bootstrap,815,CP003,81,06-21,82,10.320433914781798,6.3010748919837205,1,1,strict
815,bootstrap,815,CP004,96,07-06,99,6.842980270692598,0.6201485716014936,3,3,matched
815,bootstrap,815,CP005,113,07-23,111,12.85259439294738,10.451763500767399,-2,2,strict
815,bootstrap,815,CP006,132,08-11,134,5.3323585283397055,2.1859829562950313,2,2,strict
815,bootstrap,815,CP007,135,08-14,134,5.3323585283397055,2.1859829562950313,-1,1,strict
815,bootstrap,815,CP008,160,09-08,160,10.926513906621556,4.636164141617133,0,0,strict
816,bootstrap,816,CP001,18,04-19,17,3.816310332025412,0.3168944628291692,-1,1,strict
816,bootstrap,816,CP002,45,05-16,45,6.599200471945712,4.00099148925624,0,0,strict
816,bootstrap,816,CP003,81,06-21,79,11.360260992694588,7.613008608940044,-2,2,strict
816,bootstrap,816,CP004,96,07-06,94,7.826662377499759,2.201694102265212,-2,2,strict
816,bootstrap,816,CP005,113,07-23,114,11.746968054336659,9.366608013540093,1,1,strict
816,bootstrap,816,CP006,132,08-11,132,5.165419707773529,2.4418590717844655,0,0,strict
816,bootstrap,816,CP007,135,08-14,132,5.165419707773529,2.4418590717844655,-3,3,matched
816,bootstrap,816,CP008,160,09-08,162,8.444577053272258,2.6484292909035503,2,2,strict
817,bootstrap,817,CP001,18,04-19,20,3.112544307725227,0.08705721102569752,2,2,strict
817,bootstrap,817,CP002,45,05-16,45,7.1964065077774215,4.817011250560882,0,0,strict
817,bootstrap,817,CP003,81,06-21,82,10.203317656457656,8.884576665621355,1,1,strict
817,bootstrap,817,CP004,96,07-06,95,7.706280252821496,2.5660802244852823,-1,1,strict
817,bootstrap,817,CP005,113,07-23,113,8.92045346530124,5.164852108370771,0,0,strict
817,bootstrap,817,CP006,132,08-11,131,4.4338599734371185,1.5458816193083127,-1,1,strict
817,bootstrap,817,CP007,135,08-14,131,4.4338599734371185,1.5458816193083127,-4,4,matched
817,bootstrap,817,CP008,160,09-08,161,9.4168893689657,4.340304534484098,1,1,strict
818,bootstrap,818,CP001,18,04-19,19,3.231478230323412,0.06451627425630946,1,1,strict
818,bootstrap,818,CP002,45,05-16,45,6.769043842256473,4.823314457423824,0,0,strict
818,bootstrap,818,CP003,81,06-21,75,8.17975023798151,2.777812904295348,-6,6,near
818,bootstrap,818,CP004,96,07-06,99,9.736494734457187,7.020748749936304,3,3,matched
818,bootstrap,818,CP005,113,07-23,115,9.60201275162948,3.799383087151373,2,2,strict
818,bootstrap,818,CP006,132,08-11,136,5.215366968927363,2.035749687556376,4,4,matched
818,bootstrap,818,CP007,135,08-14,136,5.215366968927363,2.035749687556376,1,1,strict
818,bootstrap,818,CP008,160,09-08,160,7.8032439784851935,1.7870731563106554,0,0,strict
819,bootstrap,819,CP001,18,04-19,17,3.7750303100697673,0.10485506034685432,-1,1,strict
819,bootstrap,819,CP002,45,05-16,42,6.314853907667953,4.14057117954131,-3,3,matched
819,bootstrap,819,CP003,81,06-21,80,12.03773385814262,10.026234789921197,-1,1,strict
819,bootstrap,819,CP004,96,07-06,99,6.611833288839346,1.1232304374603883,3,3,matched
819,bootstrap,819,CP005,113,07-23,113,8.6913704815798,3.2577576591013493,0,0,strict
819,bootstrap,819,CP006,132,08-11,128,2.2492649195336445,0.06395660747160248,-4,4,matched
819,bootstrap,819,CP007,135,08-14,142,3.867640674821257,0.021702758206645356,7,7,near
819,bootstrap,819,CP008,160,09-08,158,7.236145280302206,2.5235476375226185,-2,2,strict
820,bootstrap,820,CP001,18,04-19,15,4.322583086187006,0.19195694256818108,-3,3,matched
820,bootstrap,820,CP002,45,05-16,45,8.278376386645549,5.5329176782714695,0,0,strict
820,bootstrap,820,CP003,81,06-21,83,8.438272442617112,3.6932241653609355,2,2,strict
820,bootstrap,820,CP004,96,07-06,95,5.120760986539061,0.35301270428369236,-1,1,strict
820,bootstrap,820,CP005,113,07-23,112,15.021259428067019,12.271589178087392,-1,1,strict
820,bootstrap,820,CP006,132,08-11,137,5.117677727970065,1.3436331166605373,5,5,matched
820,bootstrap,820,CP007,135,08-14,137,5.117677727970065,1.3436331166605373,2,2,strict
820,bootstrap,820,CP008,160,09-08,162,8.130444656044162,2.7262908203939418,2,2,strict
821,bootstrap,821,CP001,18,04-19,17,5.516198999952298,1.112143479077825,-1,1,strict
821,bootstrap,821,CP002,45,05-16,44,7.454833456957114,4.8757294646597495,-1,1,strict
821,bootstrap,821,CP003,81,06-21,76,9.310074939035104,4.565544674385044,-5,5,matched
821,bootstrap,821,CP004,96,07-06,96,7.283120649794883,2.3601155162854335,0,0,strict
821,bootstrap,821,CP005,113,07-23,114,11.558581131630241,8.677883700431213,1,1,strict
821,bootstrap,821,CP006,132,08-11,127,3.4973712086994375,0.15046976535061818,-5,5,matched
821,bootstrap,821,CP007,135,08-14,138,4.953072903744695,1.7077666497467976,3,3,matched
821,bootstrap,821,CP008,160,09-08,162,8.782625459800192,3.0516949692584587,2,2,strict
822,bootstrap,822,CP001,18,04-19,20,3.600459101163704,0.05133744233143478,2,2,strict
822,bootstrap,822,CP002,45,05-16,46,4.845260359045309,1.7186758071057242,1,1,strict
822,bootstrap,822,CP003,81,06-21,85,11.32337854231384,7.250757019479547,4,4,matched
822,bootstrap,822,CP004,96,07-06,85,11.32337854231384,7.250757019479547,-11,11,no_match
822,bootstrap,822,CP005,113,07-23,110,14.136496115043876,12.022976524499203,-3,3,matched
822,bootstrap,822,CP006,132,08-11,133,5.01278781921332,1.5269494160255777,1,1,strict
822,bootstrap,822,CP007,135,08-14,133,5.01278781921332,1.5269494160255777,-2,2,strict
822,bootstrap,822,CP008,160,09-08,162,6.314145268562694,0.10028958304873292,2,2,strict
823,bootstrap,823,CP001,18,04-19,19,4.693698574100426,1.1281529346065629,1,1,strict
823,bootstrap,823,CP002,45,05-16,46,8.706714740729113,5.8675351629763135,1,1,strict
823,bootstrap,823,CP003,81,06-21,79,9.564969667162444,6.128890405830812,-2,2,strict
823,bootstrap,823,CP004,96,07-06,99,6.118910379003629,2.3548157696790875,3,3,matched
823,bootstrap,823,CP005,113,07-23,114,16.684978896421626,13.9254641706367,1,1,strict
823,bootstrap,823,CP006,132,08-11,133,6.513383194605603,1.6274465216155,1,1,strict
823,bootstrap,823,CP007,135,08-14,133,6.513383194605603,1.6274465216155,-2,2,strict
823,bootstrap,823,CP008,160,09-08,158,6.957062229261308,1.26164510311036,-2,2,strict
824,bootstrap,824,CP001,18,04-19,33,7.250105951434776,2.0953540325209694,15,15,no_match
824,bootstrap,824,CP002,45,05-16,45,7.568313658550089,5.5658298638379815,0,0,strict
824,bootstrap,824,CP003,81,06-21,76,7.699140625730756,0.6337575655875964,-5,5,matched
824,bootstrap,824,CP004,96,07-06,95,7.611412005822355,0.15238506890417103,-1,1,strict
824,bootstrap,824,CP005,113,07-23,115,13.377538057006129,11.449423542231418,2,2,strict
824,bootstrap,824,CP006,132,08-11,130,10.454662364217183,5.817180012595559,-2,2,strict
824,bootstrap,824,CP007,135,08-14,130,10.454662364217183,5.817180012595559,-5,5,matched
824,bootstrap,824,CP008,160,09-08,157,7.448322645671649,3.3740004862961914,-3,3,matched
825,bootstrap,825,CP001,18,04-19,20,3.8520415040483833,0.3417017998672076,2,2,strict
825,bootstrap,825,CP002,45,05-16,46,7.226159998955129,4.226884955102105,1,1,strict
825,bootstrap,825,CP003,81,06-21,78,8.258181168655877,5.200243255561127,-3,3,matched
825,bootstrap,825,CP004,96,07-06,99,9.274352716602019,4.296602505246222,3,3,matched
825,bootstrap,825,CP005,113,07-23,114,10.623801287633485,7.931281180891003,1,1,strict
825,bootstrap,825,CP006,132,08-11,130,6.645526794014378,3.461624881629101,-2,2,strict
825,bootstrap,825,CP007,135,08-14,130,6.645526794014378,3.461624881629101,-5,5,matched
825,bootstrap,825,CP008,160,09-08,157,8.878280869129922,5.05664810728549,-3,3,matched
826,bootstrap,826,CP001,18,04-19,22,4.5980020205781145,1.3748183644745557,4,4,matched
826,bootstrap,826,CP002,45,05-16,45,7.8115681612053915,5.142131570931527,0,0,strict
826,bootstrap,826,CP003,81,06-21,76,9.733230440976058,6.351307753575949,-5,5,matched
826,bootstrap,826,CP004,96,07-06,97,7.3092393084831375,2.2088559428712484,1,1,strict
826,bootstrap,826,CP005,113,07-23,112,11.9428641708475,9.532057531713509,-1,1,strict
826,bootstrap,826,CP006,132,08-11,129,5.938437134834062,3.33134046822787,-3,3,matched
826,bootstrap,826,CP007,135,08-14,129,5.938437134834062,3.33134046822787,-6,6,near
826,bootstrap,826,CP008,160,09-08,161,10.406057794056718,4.954056240109647,1,1,strict
827,bootstrap,827,CP001,18,04-19,18,4.835953510844363,0.5259050201818587,0,0,strict
827,bootstrap,827,CP002,45,05-16,46,8.196210006535495,4.713830401784949,1,1,strict
827,bootstrap,827,CP003,81,06-21,81,11.546785839465825,9.14969572259879,0,0,strict
827,bootstrap,827,CP004,96,07-06,97,10.760951853041004,6.533344719311863,1,1,strict
827,bootstrap,827,CP005,113,07-23,115,7.617343844941688,2.891211722473278,2,2,strict
827,bootstrap,827,CP006,132,08-11,134,5.678890466947218,1.5996264316379918,2,2,strict
