year,mode,domain,pseudo_event_id,pseudo_residual_norm,pseudo_residual_fraction,pseudo_target_norm
1984,anomaly,object_domain_spatial,PSEUDO_60_68,1215.5381201296336,0.5138881623228055,1695.6424339175592
1985,anomaly,object_domain_spatial,PSEUDO_60_68,572.562428702702,0.9964228520515183,573.5892546151377
1986,anomaly,object_domain_spatial,PSEUDO_60_68,516.704591070626,0.5971537483056062,668.6506006168682
1987,anomaly,object_domain_spatial,PSEUDO_60_68,1086.0247987204948,0.710300142567271,1288.6019710161343
1988,anomaly,object_domain_spatial,PSEUDO_60_68,1741.5198900231221,0.5999261505730454,2248.430885751248
1989,anomaly,object_domain_spatial,PSEUDO_60_68,1019.2071835406526,0.36819029103826745,1679.6790670524765
1990,anomaly,object_domain_spatial,PSEUDO_60_68,668.6150832507866,0.9943326077721669,670.5178267396865
1991,anomaly,object_domain_spatial,PSEUDO_60_68,719.7840967338019,0.9425435455411728,741.3982131970569
1992,anomaly,object_domain_spatial,PSEUDO_60_68,1605.0479126488124,0.5828002282024846,2102.4619491701046
1993,anomaly,object_domain_spatial,PSEUDO_60_68,1969.779211698743,0.986067326319047,1983.6464322083482
1994,anomaly,object_domain_spatial,PSEUDO_60_68,760.887576341354,0.20141348088988997,1695.4157974898785
1995,anomaly,object_domain_spatial,PSEUDO_60_68,2305.827013711679,0.9806822220066084,2328.42670500528
1996,anomaly,object_domain_spatial,PSEUDO_60_68,1521.7995135496635,0.9744903061332127,1541.589271725394
1997,anomaly,object_domain_spatial,PSEUDO_60_68,810.6362880461646,0.5591785698875991,1084.0536635447409
1998,anomaly,object_domain_spatial,PSEUDO_60_68,637.3036572642834,0.5302526004544895,875.1953614470173
1999,anomaly,object_domain_spatial,PSEUDO_60_68,1399.683075453326,0.8819174436812452,1490.4442809268994
2000,anomaly,object_domain_spatial,PSEUDO_60_68,1924.9895199639818,0.9986216459557653,1926.317551540029
2001,anomaly,object_domain_spatial,PSEUDO_60_68,1208.9009415322662,0.9967785448404012,1210.8528689230454
2002,anomaly,object_domain_spatial,PSEUDO_60_68,1277.3793131184866,0.949878123745588,1310.6475973680976
2003,anomaly,object_domain_spatial,PSEUDO_60_68,899.2380283548566,0.8494195078298546,975.6938090417888
2004,anomaly,object_domain_spatial,PSEUDO_60_68,1795.179566393053,0.9883906323821039,1805.69163406688
2005,anomaly,object_domain_spatial,PSEUDO_60_68,817.982729007345,0.8486174834625082,887.9492536363522
2006,anomaly,object_domain_spatial,PSEUDO_60_68,1063.465046480777,0.3944401410016396,1693.2951621721854
2007,anomaly,object_domain_spatial,PSEUDO_60_68,706.6532276095463,0.32879045410663604,1232.385974052745
2008,anomaly,object_domain_spatial,PSEUDO_60_68,868.3420704721751,0.49103913131270116,1239.175423096629
2009,anomaly,object_domain_spatial,PSEUDO_60_68,1877.3228171585165,0.9320191548773712,1944.5832457000076
2010,anomaly,object_domain_spatial,PSEUDO_60_68,704.9737475376813,0.30923847406058314,1267.7282955717055
2011,anomaly,object_domain_spatial,PSEUDO_60_68,324.44672650274657,0.5019034420790524,457.9660770370861
2012,anomaly,object_domain_spatial,PSEUDO_60_68,1314.6905882541723,0.9007675321345813,1385.2150199451953
2013,anomaly,object_domain_spatial,PSEUDO_60_68,930.400939944526,0.27216711835637586,1783.4145803867066
2014,anomaly,object_domain_spatial,PSEUDO_60_68,1960.1679722693655,0.7871304401445554,2209.377540778198
2015,anomaly,object_domain_spatial,PSEUDO_60_68,525.7506701646814,0.7172745521982085,620.779152172689
2016,anomaly,object_domain_spatial,PSEUDO_60_68,1172.5681271444018,0.7051265906783307,1396.382954385388
2017,anomaly,object_domain_spatial,PSEUDO_60_68,747.8826065592662,0.25485265406406066,1481.4563253665654
2018,anomaly,object_domain_spatial,PSEUDO_60_68,1929.3396209872108,0.9109234660399195,2021.4720369189765
2019,anomaly,object_domain_spatial,PSEUDO_60_68,609.6510417614387,0.2717483870998159,1169.4935547670348
2020,anomaly,object_domain_spatial,PSEUDO_60_68,1104.9657618679944,0.5320400134674824,1514.8745637772372
2021,anomaly,object_domain_spatial,PSEUDO_60_68,1465.1638418154853,0.9505884777782369,1502.7610131431093
2022,anomaly,object_domain_spatial,PSEUDO_60_68,661.361705012086,0.5577460657618653,885.5656989996145
2023,anomaly,object_domain_spatial,PSEUDO_60_68,2206.238024953175,0.8365688308408994,2412.134530259555
1979,anomaly,profile,PSEUDO_60_68,124.91491316458999,0.9954389574571398,125.20076248186304
1980,anomaly,profile,PSEUDO_60_68,12.67977352685236,0.03690000166284549,66.00826289885262
1981,anomaly,profile,PSEUDO_60_68,121.7959493154546,0.6568407040674102,150.28056383573443
1982,anomaly,profile,PSEUDO_60_68,77.0587159557305,0.993869293885663,77.2960198156006
1983,anomaly,profile,PSEUDO_60_68,41.27224019622283,0.3703661589226619,67.81759643767666
1984,anomaly,profile,PSEUDO_60_68,44.97873965010934,0.10241185919222094,140.5504228996325
1985,anomaly,profile,PSEUDO_60_68,7.913715434336439,0.8612735535868206,8.527267238251726
1986,anomaly,profile,PSEUDO_60_68,37.982142456989926,0.4514033277943636,56.532355341784836
1987,anomaly,profile,PSEUDO_60_68,81.9656989141719,0.6821440825686393,99.24167561662858
1988,anomaly,profile,PSEUDO_60_68,109.80426247905437,0.3500960693274166,185.577611967089
1989,anomaly,profile,PSEUDO_60_68,59.071341903143626,0.17494489683350964,141.22975229526918
1990,anomaly,profile,PSEUDO_60_68,44.059029660231154,0.9805819937389249,44.49313128890422
1991,anomaly,profile,PSEUDO_60_68,17.390683808917863,0.6831194370116601,21.041095022648804
1992,anomaly,profile,PSEUDO_60_68,88.52750476789465,0.41968783673674626,136.65169783894083
1993,anomaly,profile,PSEUDO_60_68,140.21994689752844,0.7195632555746355,165.30093469054808
1994,anomaly,profile,PSEUDO_60_68,24.379905844952383,0.028312012097838457,144.89275040798472
1995,anomaly,profile,PSEUDO_60_68,166.53929663745225,0.6797449265174234,201.99645081747119
1996,anomaly,profile,PSEUDO_60_68,123.913778890387,0.974200513832814,125.54384464804819
1997,anomaly,profile,PSEUDO_60_68,64.57950002070811,0.7109398701199768,76.59108874767172
1998,anomaly,profile,PSEUDO_60_68,37.00061771993396,0.2494836524945755,74.07777472954481
1999,anomaly,profile,PSEUDO_60_68,100.75831936201779,0.7875674777872299,113.5368989158213
2000,anomaly,profile,PSEUDO_60_68,161.93463275252458,0.9994470891811299,161.97941903069315
2001,anomaly,profile,PSEUDO_60_68,92.5893212434094,0.9405175674140661,95.47231302296049
2002,anomaly,profile,PSEUDO_60_68,104.34274110948303,0.899813488311074,109.99830475520413
2003,anomaly,profile,PSEUDO_60_68,41.742927701759555,0.4988469579244989,59.10160045437439
2004,anomaly,profile,PSEUDO_60_68,151.71216919648873,0.9833568605645823,152.99063314890373
2005,anomaly,profile,PSEUDO_60_68,51.233558641424935,0.826326390814754,56.36100271784647
2006,anomaly,profile,PSEUDO_60_68,34.16018721624576,0.05149037084293879,150.5418443110258
2007,anomaly,profile,PSEUDO_60_68,44.57297310112758,0.16985572525171266,108.15124127601163
2008,anomaly,profile,PSEUDO_60_68,61.31248445522706,0.4041071639538698,96.44964640359332
2009,anomaly,profile,PSEUDO_60_68,135.97873727642587,0.8653816278763022,146.17300273985967
2010,anomaly,profile,PSEUDO_60_68,30.80845037119815,0.1132240851268047,91.55887426016587
2011,anomaly,profile,PSEUDO_60_68,16.081245498790476,0.25170816879409597,32.05317295378164
2012,anomaly,profile,PSEUDO_60_68,108.15650374340146,0.7900605780812114,121.68090854369463
2013,anomaly,profile,PSEUDO_60_68,74.33605956926654,0.2227223456684124,157.51344865826945
2014,anomaly,profile,PSEUDO_60_68,143.48424034686172,0.5456498427883573,194.24380892860324
2015,anomaly,profile,PSEUDO_60_68,39.99014228790814,0.6855287318692521,48.29922014675846
2016,anomaly,profile,PSEUDO_60_68,68.69675550686634,0.8854220455449785,73.00642136271092
2017,anomaly,profile,PSEUDO_60_68,60.33064225496436,0.2179370359920537,129.23270318062342
2018,anomaly,profile,PSEUDO_60_68,148.69317369796278,0.7272025761333203,174.36661103687402
2019,anomaly,profile,PSEUDO_60_68,33.210510754241156,0.18938595046634066,76.31355334899318
2020,anomaly,profile,PSEUDO_60_68,92.97982572861999,0.5032726510394566,131.06509981937367
2021,anomaly,profile,PSEUDO_60_68,128.2260146489867,0.917950342212225,133.83402835822216
2022,anomaly,profile,PSEUDO_60_68,37.48879626350534,0.2944107144370149,69.09151093541546
2023,anomaly,profile,PSEUDO_60_68,153.3952145878441,0.6855441725954325,185.2653023559355
1979,local_background_removed,object_domain_spatial,PSEUDO_22_30,621.6108305252001,0.1461597621362926,1625.9405375934539
1980,local_background_removed,object_domain_spatial,PSEUDO_22_30,584.6339804076455,0.8819193095255718,622.5433928995567
1981,local_background_removed,object_domain_spatial,PSEUDO_22_30,572.2690347669289,0.35900087524526636,955.1080233600111
1982,local_background_removed,object_domain_spatial,PSEUDO_22_30,721.8391550187914,0.5458063298984489,977.0598154343027
1983,local_background_removed,object_domain_spatial,PSEUDO_22_30,315.28525630018817,0.2041662101519018,697.7690926489552
1984,local_background_removed,object_domain_spatial,PSEUDO_22_30,400.39951644338305,0.33113405438540183,695.8115300333826
1985,local_background_removed,object_domain_spatial,PSEUDO_22_30,658.6589247569278,0.9917482024555322,661.3934198665455
1986,local_background_removed,object_domain_spatial,PSEUDO_22_30,425.43896942811006,0.37200062531594236,697.5340829885391
1987,local_background_removed,object_domain_spatial,PSEUDO_22_30,459.2885511283221,0.4151019718152965,712.8665251209708
1988,local_background_removed,object_domain_spatial,PSEUDO_22_30,359.6847952555817,0.038053832637819085,1843.838494359976
1989,local_background_removed,object_domain_spatial,PSEUDO_22_30,489.47416552310324,0.44053232891405103,737.4640975552493
1990,local_background_removed,object_domain_spatial,PSEUDO_22_30,1244.281198488709,0.982525019757616,1255.2976900147903
1991,local_background_removed,object_domain_spatial,PSEUDO_22_30,859.5612005493676,0.2165433491939484,1847.1594197793054
1992,local_background_removed,object_domain_spatial,PSEUDO_22_30,1242.7011839880427,0.48321881428938207,1787.7006351273149
1993,local_background_removed,object_domain_spatial,PSEUDO_22_30,290.6642522069725,0.9644986319114204,295.965312843986
1994,local_background_removed,object_domain_spatial,PSEUDO_22_30,378.3662888349118,0.3120953040839296,677.2808843510707
1995,local_background_removed,object_domain_spatial,PSEUDO_22_30,260.46069748454534,0.3952062905955649,414.31463549539365
1996,local_background_removed,object_domain_spatial,PSEUDO_22_30,1054.6610806309213,0.5390705437506432,1436.4486950814128
1997,local_background_removed,object_domain_spatial,PSEUDO_22_30,935.8001410073823,0.9969962591460286,937.2087657179476
1998,local_background_removed,object_domain_spatial,PSEUDO_22_30,651.9183834064239,0.6419715570955339,813.6457015729047
1999,local_background_removed,object_domain_spatial,PSEUDO_22_30,905.6792317124743,0.41302855001663985,1409.2380884057245
2000,local_background_removed,object_domain_spatial,PSEUDO_22_30,362.13652337036217,0.701053169715645,432.5106932444763
2001,local_background_removed,object_domain_spatial,PSEUDO_22_30,528.0811160364944,0.9457533906796253,543.0148219192309
2002,local_background_removed,object_domain_spatial,PSEUDO_22_30,385.6616445170205,0.9962385054359717,386.38902929157035
2003,local_background_removed,object_domain_spatial,PSEUDO_22_30,635.6839287972673,0.4788740902069717,918.6087162035273
2004,local_background_removed,object_domain_spatial,PSEUDO_22_30,914.3362140277425,0.6045952763722376,1175.9085450277391
2005,local_background_removed,object_domain_spatial,PSEUDO_22_30,451.0030269577596,0.1808008263134737,1060.667474117342
2006,local_background_removed,object_domain_spatial,PSEUDO_22_30,384.3718127328439,0.44905913778915163,573.5876115905165
2007,local_background_removed,object_domain_spatial,PSEUDO_22_30,467.6819285923134,0.15615358736788565,1183.5172874792756
2008,local_background_removed,object_domain_spatial,PSEUDO_22_30,725.957851468979,0.7314213409919019,848.8434322715191
2009,local_background_removed,object_domain_spatial,PSEUDO_22_30,643.6582675331797,0.554665117273044,864.2510680513255
2010,local_background_removed,object_domain_spatial,PSEUDO_22_30,558.774800159207,0.9667482586706868,568.303214637956
2011,local_background_removed,object_domain_spatial,PSEUDO_22_30,515.1774159015423,0.2351698773815108,1062.3459584367395
2012,local_background_removed,object_domain_spatial,PSEUDO_22_30,565.671790664165,0.7559193230603398,650.6190842207474
2013,local_background_removed,object_domain_spatial,PSEUDO_22_30,1004.0074032040014,0.3519088160104007,1692.4733608194804
2014,local_background_removed,object_domain_spatial,PSEUDO_22_30,507.5463384223723,0.9706911355246606,515.1517354236345
2015,local_background_removed,object_domain_spatial,PSEUDO_22_30,577.0700266308567,0.7814982003667919,652.7765223164037
2016,local_background_removed,object_domain_spatial,PSEUDO_22_30,711.9609998063839,0.5145423880889406,992.5345315319903
2017,local_background_removed,object_domain_spatial,PSEUDO_22_30,532.9593918394191,0.32066045306944224,941.1772454840437
2018,local_background_removed,object_domain_spatial,PSEUDO_22_30,1047.3374075512909,0.9294661922900843,1086.3501197726898
2019,local_background_removed,object_domain_spatial,PSEUDO_22_30,416.17314662598534,0.1685149631423866,1013.8059115149706
2020,local_background_removed,object_domain_spatial,PSEUDO_22_30,712.1999784446057,0.27749734705050777,1351.9870708651183
2021,local_background_removed,object_domain_spatial,PSEUDO_22_30,1771.108696659042,0.7135804507390279,2096.6394047624735
2022,local_background_removed,object_domain_spatial,PSEUDO_22_30,851.3142462532408,0.1586142003866326,2137.5627271615385
2023,local_background_removed,object_domain_spatial,PSEUDO_22_30,767.447847689514,0.9514784589546422,786.7728995459419
1979,local_background_removed,profile,PSEUDO_22_30,48.127890279073675,0.11743927924882581,140.4397785139225
1980,local_background_removed,profile,PSEUDO_22_30,41.997613562186274,0.936824986548243,43.390572505378785
1981,local_background_removed,profile,PSEUDO_22_30,32.63344934902074,0.23228535144900986,67.7098839771234
1982,local_background_removed,profile,PSEUDO_22_30,33.042193606943655,0.20097429591856902,73.70528225110849
1983,local_background_removed,profile,PSEUDO_22_30,8.378694408503371,0.021743788800994777,56.82098269458339
1984,local_background_removed,profile,PSEUDO_22_30,24.597095108839206,0.230374746774033,51.246756696779656
1985,local_background_removed,profile,PSEUDO_22_30,29.84036955963079,0.938437848412635,30.803597488481685
1986,local_background_removed,profile,PSEUDO_22_30,31.24452232399408,0.33862230723834597,53.69280677603284
1987,local_background_removed,profile,PSEUDO_22_30,34.7331831782281,0.3056021669513278,62.829900514812294
1988,local_background_removed,profile,PSEUDO_22_30,7.922504260463953,0.002401633879517616,161.6624218638212
1989,local_background_removed,profile,PSEUDO_22_30,20.00171441605519,0.19054440005343337,45.82148156189336
1990,local_background_removed,profile,PSEUDO_22_30,81.37549039585411,0.9934992539900802,81.64128770803796
1991,local_background_removed,profile,PSEUDO_22_30,28.78206628966869,0.041922992255619004,140.57103182305895
1992,local_background_removed,profile,PSEUDO_22_30,64.95379602348987,0.25672419340113384,128.195015185078
1993,local_background_removed,profile,PSEUDO_22_30,12.016104871681408,0.9983991538518814,12.025734402372446
1994,local_background_removed,profile,PSEUDO_22_30,24.880715013462808,0.18043921365085142,58.572989960140895
1995,local_background_removed,profile,PSEUDO_22_30,5.887441469599763,0.04001277343757922,29.43250829426935
1996,local_background_removed,profile,PSEUDO_22_30,85.41919822469393,0.5123702166063292,119.33382252103563
1997,local_background_removed,profile,PSEUDO_22_30,31.835406986476208,0.9429024430994916,32.78513873495825
1998,local_background_removed,profile,PSEUDO_22_30,56.45380328201603,0.6536799759204126,69.82494701789042
1999,local_background_removed,profile,PSEUDO_22_30,77.39314810539915,0.3975117131945801,122.75170909884366
2000,local_background_removed,profile,PSEUDO_22_30,24.11744422710511,0.5030952760563837,34.002133107743816
2001,local_background_removed,profile,PSEUDO_22_30,29.942077175014145,0.9748943840114491,30.325162804721295
2002,local_background_removed,profile,PSEUDO_22_30,25.374593347936884,0.959142930414236,25.909404180877004
2003,local_background_removed,profile,PSEUDO_22_30,52.213509472264384,0.4611880769437412,76.88539489561661
2004,local_background_removed,profile,PSEUDO_22_30,42.71425825284713,0.44775813278479426,63.83386307170718
2005,local_background_removed,profile,PSEUDO_22_30,32.407173490138874,0.13336596790744162,88.73984044122749
2006,local_background_removed,profile,PSEUDO_22_30,21.84869471806198,0.19511398735039254,49.46309578361396
2007,local_background_removed,profile,PSEUDO_22_30,16.335325829497165,0.02714581768719321,99.14626024824668
2008,local_background_removed,profile,PSEUDO_22_30,41.34523670694974,0.4995613441079982,58.4966600254811
2009,local_background_removed,profile,PSEUDO_22_30,48.09132768333548,0.4820065820729981,69.26921765613356
2010,local_background_removed,profile,PSEUDO_22_30,27.112008732715957,0.9995839245777851,27.117650813665705
2011,local_background_removed,profile,PSEUDO_22_30,43.51809915949561,0.22198152771116086,92.36586451476707
2012,local_background_removed,profile,PSEUDO_22_30,11.405298985719952,0.17394459331302772,27.34646583437222
2013,local_background_removed,profile,PSEUDO_22_30,84.00733410727598,0.3238611720855192,147.61747123301086
2014,local_background_removed,profile,PSEUDO_22_30,23.813975829992266,0.8993757673794127,25.110844437427893
2015,local_background_removed,profile,PSEUDO_22_30,45.712652339132816,0.7680233469784523,52.161396430186535
2016,local_background_removed,profile,PSEUDO_22_30,27.228475704532908,0.18440253379300495,63.407391523441206
2017,local_background_removed,profile,PSEUDO_22_30,25.992107667097937,0.11078478393516784,78.09108191341522
2018,local_background_removed,profile,PSEUDO_22_30,90.6551100777971,0.962034344663129,92.42660507797324
2019,local_background_removed,profile,PSEUDO_22_30,27.27717317304442,0.1069639967277316,83.40278441498016
2020,local_background_removed,profile,PSEUDO_22_30,56.8650980191727,0.23054103382806665,118.43271188148171
2021,local_background_removed,profile,PSEUDO_22_30,137.8965570445632,0.673102477752702,168.07875727809724
2022,local_background_removed,profile,PSEUDO_22_30,25.103488921835194,0.019163177856156777,181.34280096043867
2023,local_background_removed,profile,PSEUDO_22_30,58.737677983774084,0.9395473360767415,60.59788146342331
1979,local_background_removed,object_domain_spatial,PSEUDO_24_32,1008.3777133713129,0.5648360426651464,1341.720445589149
1980,local_background_removed,object_domain_spatial,PSEUDO_24_32,764.9337512170027,0.910002953918072,801.8671510426844
1981,local_background_removed,object_domain_spatial,PSEUDO_24_32,791.1336201877774,0.6097272887276171,1013.1693063222624
1982,local_background_removed,object_domain_spatial,PSEUDO_24_32,1095.8268367392839,0.5531463995564989,1473.4041444635538
1983,local_background_removed,object_domain_spatial,PSEUDO_24_32,355.21783194665363,0.8933778462540845,375.8176476727859
1984,local_background_removed,object_domain_spatial,PSEUDO_24_32,669.1843942759099,0.7891665652569815,753.2887228707835
1985,local_background_removed,object_domain_spatial,PSEUDO_24_32,535.37566954102,0.6350742685563554,671.8098578267338
1986,local_background_removed,object_domain_spatial,PSEUDO_24_32,520.7150495551639,0.25950586262829517,1022.1780313890417
1987,local_background_removed,object_domain_spatial,PSEUDO_24_32,306.8538766824941,0.07757945040407284,1101.6871022906244
1988,local_background_removed,object_domain_spatial,PSEUDO_24_32,408.3349222798624,0.1056179046541122,1256.4573473661746
1989,local_background_removed,object_domain_spatial,PSEUDO_24_32,830.0276303674249,0.6912382304994557,998.3404657524563
1990,local_background_removed,object_domain_spatial,PSEUDO_24_32,1106.5450918641209,0.7827001776465962,1250.752558652656
1991,local_background_removed,object_domain_spatial,PSEUDO_24_32,1074.3370698007939,0.24543883054679141,2168.547426859168
1992,local_background_removed,object_domain_spatial,PSEUDO_24_32,979.2702056279833,0.8643183957300052,1053.3329335325088
1993,local_background_removed,object_domain_spatial,PSEUDO_24_32,530.6873179843964,0.5866441566412598,692.8693253053603
1994,local_background_removed,object_domain_spatial,PSEUDO_24_32,572.4840730056281,0.9924257235483944,574.664543786593
1995,local_background_removed,object_domain_spatial,PSEUDO_24_32,391.10330623297295,0.4907568871362332,558.2879905927911
1996,local_background_removed,object_domain_spatial,PSEUDO_24_32,843.5195396117107,0.9868949803284365,849.1016351083694
1997,local_background_removed,object_domain_spatial,PSEUDO_24_32,745.721195361894,0.4614384601058035,1097.7908138828393
1998,local_background_removed,object_domain_spatial,PSEUDO_24_32,442.6942343233243,0.9919485292458757,444.487238699378
1999,local_background_removed,object_domain_spatial,PSEUDO_24_32,950.8320726344001,0.8665344271986304,1021.4354152152027
2000,local_background_removed,object_domain_spatial,PSEUDO_24_32,667.1400855689623,0.3847737043241287,1075.5097308868822
2001,local_background_removed,object_domain_spatial,PSEUDO_24_32,801.5083039775443,0.9959322299032263,803.1434700373544
2002,local_background_removed,object_domain_spatial,PSEUDO_24_32,241.81442709158168,0.2677279918321346,467.3425435053503
2003,local_background_removed,object_domain_spatial,PSEUDO_24_32,871.8411317006608,0.9984943799762551,872.4982045030081
2004,local_background_removed,object_domain_spatial,PSEUDO_24_32,877.1291756554369,0.5093383515274725,1229.0240116496182
2005,local_background_removed,object_domain_spatial,PSEUDO_24_32,356.32759544675,0.12214071819446219,1019.5751044246824
2006,local_background_removed,object_domain_spatial,PSEUDO_24_32,484.4260150332352,0.18535371817350743,1125.1924431333405
2007,local_background_removed,object_domain_spatial,PSEUDO_24_32,617.4351555921868,0.2589490240637476,1213.3447475885205
2008,local_background_removed,object_domain_spatial,PSEUDO_24_32,1003.4040054059984,0.31956715597622526,1774.9853033586073
2009,local_background_removed,object_domain_spatial,PSEUDO_24_32,997.8865184843401,0.7421094331379092,1158.3696742022198
2010,local_background_removed,object_domain_spatial,PSEUDO_24_32,968.4330455022111,0.34999594410667123,1636.9601024443402
2011,local_background_removed,object_domain_spatial,PSEUDO_24_32,402.01513231672254,0.16217882664334923,998.2638026424613
2012,local_background_removed,object_domain_spatial,PSEUDO_24_32,788.2235425105523,0.46769541760074135,1152.5714159078282
2013,local_background_removed,object_domain_spatial,PSEUDO_24_32,621.7670498384647,0.7662806683184444,710.2868403614732
2014,local_background_removed,object_domain_spatial,PSEUDO_24_32,787.7599327022158,0.9199971667753267,821.2977685572232
2015,local_background_removed,object_domain_spatial,PSEUDO_24_32,363.2666016583774,0.7362026285754952,423.37653989306494
2016,local_background_removed,object_domain_spatial,PSEUDO_24_32,671.5814540701045,0.6956142946678497,805.2197999525715
2017,local_background_removed,object_domain_spatial,PSEUDO_24_32,412.98760377987327,0.09148932367549936,1365.3745625493277
2018,local_background_removed,object_domain_spatial,PSEUDO_24_32,899.8760924852814,0.8959433378149917,950.6976964483445
2019,local_background_removed,object_domain_spatial,PSEUDO_24_32,864.2510782215139,0.6630290469122508,1061.3867274886604
2020,local_background_removed,object_domain_spatial,PSEUDO_24_32,510.3404758730571,0.10728923763755281,1558.0519512618148
2021,local_background_removed,object_domain_spatial,PSEUDO_24_32,1478.437066093298,0.9495111235612574,1517.2348646415276
2022,local_background_removed,object_domain_spatial,PSEUDO_24_32,411.3796977282,0.053999919582269545,1770.2976718117884
2023,local_background_removed,object_domain_spatial,PSEUDO_24_32,302.5353847705854,0.16836203535098115,737.3167391263235
1979,local_background_removed,profile,PSEUDO_24_32,82.0914634508508,0.5192155469011399,113.92634221407897
1980,local_background_removed,profile,PSEUDO_24_32,47.078041434514766,0.6541024386333356,58.20971898284059
1981,local_background_removed,profile,PSEUDO_24_32,34.91561285375885,0.21265203752923062,75.71551753880382
1982,local_background_removed,profile,PSEUDO_24_32,79.25283354749756,0.4115723387568009,123.53548063448393
1983,local_background_removed,profile,PSEUDO_24_32,13.608115890830646,0.9068735638250728,14.289749912744783
1984,local_background_removed,profile,PSEUDO_24_32,32.26034436810418,0.6926662443677858,38.76207228978176
1985,local_background_removed,profile,PSEUDO_24_32,39.173546091143756,0.589138789572098,51.03687537107774
1986,local_background_removed,profile,PSEUDO_24_32,24.873394684231073,0.0853811026343263,85.12442309589787
1987,local_background_removed,profile,PSEUDO_24_32,8.590148072875294,0.007558311935468119,98.8071207978156
1988,local_background_removed,profile,PSEUDO_24_32,25.67003594510568,0.05624342066938347,108.24070535956751
1989,local_background_removed,profile,PSEUDO_24_32,55.56749622429515,0.6424771236303414,69.32533779191058
1990,local_background_removed,profile,PSEUDO_24_32,78.54912775716952,0.5939037345158271,101.92561456503385
1991,local_background_removed,profile,PSEUDO_24_32,7.410920205601657,0.0020371985531182735,164.19330988339786
1992,local_background_removed,profile,PSEUDO_24_32,64.50508005635788,0.7104511364783561,76.52913629202841
1993,local_background_removed,profile,PSEUDO_24_32,30.49367751174173,0.4592013782491919,44.999554229566776
1994,local_background_removed,profile,PSEUDO_24_32,29.54372156475247,0.995801111854298,29.605942970129743
1995,local_background_removed,profile,PSEUDO_24_32,27.86092717141766,0.39035120941142076,44.593113957508805
1996,local_background_removed,profile,PSEUDO_24_32,61.31968835285571,0.9942625209191797,61.4963591657912
1997,local_background_removed,profile,PSEUDO_24_32,33.81318283970941,0.18323602488554053,78.99154750500072
1998,local_background_removed,profile,PSEUDO_24_32,18.570339810586017,0.9923656822096818,18.641634222224955
1999,local_background_removed,profile,PSEUDO_24_32,82.06903725184523,0.8618509836051272,88.40223559067066
2000,local_background_removed,profile,PSEUDO_24_32,31.350752944885862,0.11766615074411493,91.39495059840385
2001,local_background_removed,profile,PSEUDO_24_32,51.54875701381168,0.9974032907736293,51.6158162085043
2002,local_background_removed,profile,PSEUDO_24_32,9.398648567861704,0.08622690010590031,32.006930307616095
2003,local_background_removed,profile,PSEUDO_24_32,72.40967146565887,0.9891976444347148,72.80396635088987
2004,local_background_removed,profile,PSEUDO_24_32,18.727300906977952,0.0879483454167748,63.14825470389829
2005,local_background_removed,profile,PSEUDO_24_32,7.249939276896927,0.00808042912984868,80.65237417131058
2006,local_background_removed,profile,PSEUDO_24_32,21.852118733213036,0.046889576411786434,100.91492385695898
2007,local_background_removed,profile,PSEUDO_24_32,53.3403490131809,0.25015713684984914,106.64718688538484
2008,local_background_removed,profile,PSEUDO_24_32,35.04218281059243,0.06732413054621088,135.05347839735774
2009,local_background_removed,profile,PSEUDO_24_32,65.82705558909377,0.673700578176063,80.19937239866529
2010,local_background_removed,profile,PSEUDO_24_32,76.69565582119927,0.28048055697448787,144.81694610317754
2011,local_background_removed,profile,PSEUDO_24_32,30.40734081562194,0.13896524749063047,81.5690377839044
2012,local_background_removed,profile,PSEUDO_24_32,36.436853466844084,0.21869294355583713,77.91543165406175
2013,local_background_removed,profile,PSEUDO_24_32,38.853528257130115,0.6432485852774599,48.44411684898881
2014,local_background_removed,profile,PSEUDO_24_32,39.943070909890814,0.8301388575982748,43.839549213489704
2015,local_background_removed,profile,PSEUDO_24_32,15.439109187180678,0.2923533803146595,28.554080447228454
2016,local_background_removed,profile,PSEUDO_24_32,51.86148399339734,0.5772607626839907,68.25884263983234
2017,local_background_removed,profile,PSEUDO_24_32,27.78364103278679,0.052932542822381766,120.76130024337452
2018,local_background_removed,profile,PSEUDO_24_32,76.89848815014237,0.88166408983819,81.89666661774251
2019,local_background_removed,profile,PSEUDO_24_32,72.32160348826908,0.6427425306669448,90.20892914137019
2020,local_background_removed,profile,PSEUDO_24_32,31.496521457113737,0.054145019301126494,135.35781512562542
2021,local_background_removed,profile,PSEUDO_24_32,105.01026392128279,0.9338292493119551,108.66708409277712
2022,local_background_removed,profile,PSEUDO_24_32,13.172378511966807,0.007362797800892833,153.51215375464216
2023,local_background_removed,profile,PSEUDO_24_32,20.971818206791575,0.11399989935234216,62.11319231587673
1979,local_background_removed,object_domain_spatial,PSEUDO_48_56,732.1555235251378,0.9486115055912946,751.7252690738096
1980,local_background_removed,object_domain_spatial,PSEUDO_48_56,873.3040748660334,0.9858971188013996,879.5280364366754
1981,local_background_removed,object_domain_spatial,PSEUDO_48_56,467.47223811487146,0.11496298373203026,1378.7223345538089
1982,local_background_removed,object_domain_spatial,PSEUDO_48_56,1014.9871763055752,0.3206032064668807,1792.5720661163034
1983,local_background_removed,object_domain_spatial,PSEUDO_48_56,684.6915003187826,0.42158704300611227,1054.5114729888746
