year,mode,domain,H35_score,H35_score_share,is_top_fraction_year,H35_residual_norm,H35_residual_fraction
2004,raw,object_domain_spatial,704.0367739269487,0.009190143895929209,False,703.7507205863416,0.9991875559947646
2005,raw,object_domain_spatial,1442.2079612338723,0.018825861350488537,False,644.4798899920555,0.19969305615605296
2006,raw,object_domain_spatial,2597.9560619658632,0.03391241896583829,True,1283.1744858829663,0.24395393506456423
2007,raw,object_domain_spatial,2228.605844147561,0.0290911059670727,True,918.3250820578301,0.169795572837249
2008,raw,object_domain_spatial,1807.2888221355877,0.023591444299547123,False,1401.3915694473524,0.6012621645062088
2009,raw,object_domain_spatial,2021.4267202637222,0.026386693312453916,False,725.2467910362423,0.12872284429663802
2010,raw,object_domain_spatial,882.3619855545647,0.011517912012342778,False,801.4652993243476,0.825041641272999
2011,raw,object_domain_spatial,1712.2731729062752,0.022351157540217815,False,618.9746967970374,0.130677159789473
2012,raw,object_domain_spatial,1213.668419654038,0.015842620487495913,False,968.739903503991,0.6371097852613973
2013,raw,object_domain_spatial,2258.986742990342,0.02948768302439811,True,1240.693859309255,0.3016490076863692
2014,raw,object_domain_spatial,1555.8055102681747,0.02030870693542447,False,627.4601061226307,0.16265283097749203
2015,raw,object_domain_spatial,2023.750042510795,0.026417020798968745,False,1727.0273654379896,0.7282570483942943
2016,raw,object_domain_spatial,1651.401686483225,0.02155657160365283,False,494.0487852730747,0.08950230582692724
2017,raw,object_domain_spatial,1574.9795093612609,0.020558994728976803,False,1305.7058779728316,0.6872913886858465
2018,raw,object_domain_spatial,1240.9765463007827,0.01619908711353878,False,1004.443290873965,0.6551242826640025
2019,raw,object_domain_spatial,1134.1188032897112,0.014804219585258405,False,787.6380328593244,0.4823210938605009
2020,raw,object_domain_spatial,1261.660141961949,0.016469080425608382,False,993.1536091571546,0.6196523257054728
2021,raw,object_domain_spatial,2449.331638273626,0.031972350079148386,True,1076.6255533550466,0.1932120383060488
2022,raw,object_domain_spatial,1992.9967278697923,0.026015582412091346,False,743.5800765444402,0.13920098815261484
2023,raw,object_domain_spatial,1527.8163662313734,0.019943350649008696,False,1167.9374288947527,0.5843820089593521
1979,raw,profile,85.90675713069027,0.014565529290912501,False,32.42951168642967,0.14250370896026526
1980,raw,profile,72.05691908242707,0.01221728302363135,False,37.95424974572785,0.277440234999261
1981,raw,profile,138.38871022079255,0.023463868030614368,False,129.95509192541667,0.88183082962423
1982,raw,profile,326.358017763585,0.05533414862614364,True,34.14927970980164,0.010949001677761352
1983,raw,profile,179.1090294762191,0.030368016466201554,True,139.81886592147907,0.6093917763793935
1984,raw,profile,142.1890756177311,0.024108221692120506,False,23.08542130641485,0.026359862946209078
1985,raw,profile,203.57117022196647,0.034515583426604456,True,131.20858679028058,0.41542436946914524
1986,raw,profile,79.3104592218998,0.013447124015109719,False,38.407960589384416,0.2345209072536414
1987,raw,profile,143.4218765324566,0.024317243641418167,False,20.750141241779755,0.020932028307535426
1988,raw,profile,53.79756638934202,0.009121401566022248,False,48.19831715402014,0.802672695510656
1989,raw,profile,175.70625961607263,0.02979107530669769,True,87.31460666641415,0.24694448780554376
1990,raw,profile,81.45984293869137,0.013811552990547711,False,28.83321324116434,0.12528496355287846
1991,raw,profile,323.9346964261323,0.05492327340397382,True,46.28793545965021,0.020418352000853523
1992,raw,profile,184.93956417343097,0.031356586245232146,True,52.43314996859333,0.0803807841436714
1993,raw,profile,96.88580985811579,0.016427032616483376,False,24.574201274161197,0.06433369183018395
1994,raw,profile,110.30527081978022,0.01870230825525558,False,59.30474488486557,0.28905890525674605
1995,raw,profile,175.00895418615912,0.029672846857582022,False,94.52912721805039,0.2917499276769657
1996,raw,profile,100.19026130701559,0.016987303845161304,False,80.39878793197099,0.6439438271731919
1997,raw,profile,61.20704903350955,0.010377682679275612,False,23.857702649639293,0.15193378600113724
1998,raw,profile,48.55972052161025,0.008233322444473418,False,48.44847082240808,0.9954232741791389
1999,raw,profile,113.41865123489265,0.01923018330425883,False,67.62827800084895,0.355539372618724
2000,raw,profile,137.2899547610788,0.023277573548474113,False,132.46381261524732,0.9309298969303486
2001,raw,profile,41.02329583761214,0.006955518251299953,False,35.676799625348394,0.7563288740338109
2002,raw,profile,84.61913924293633,0.01434721309919488,False,83.75761799117588,0.9797413300283673
2003,raw,profile,152.77744342988007,0.025903484214673738,False,113.12676321391749,0.5482924250717619
2004,raw,profile,18.992652394083457,0.0032202127515684425,False,18.96241327739013,0.996818238602036
2005,raw,profile,121.07050662848019,0.02052755882613509,False,44.533663756024026,0.13530072755836287
2006,raw,profile,208.35363514110784,0.03532645250360317,True,73.24127325288536,0.12356902139267008
2007,raw,profile,188.2577677689373,0.031919189156549496,True,21.311773578883646,0.012815435740299114
2008,raw,profile,143.8746520122587,0.024394011927563946,False,101.61843185338456,0.4988573840558504
2009,raw,profile,174.01815280489268,0.02950485603797329,False,45.94405051100177,0.06970588618144065
2010,raw,profile,45.094146062165855,0.007645732736924763,False,31.637526097705337,0.49222616827469684
2011,raw,profile,151.77682878629386,0.025733829552027136,False,45.0981729622531,0.08828907095371516
2012,raw,profile,71.05173759055656,0.012046854049805114,False,16.355542860453763,0.05298836516437096
2013,raw,profile,162.1558418754595,0.027493595887183073,False,23.26956792692774,0.020592612155109057
2014,raw,profile,124.82983617204563,0.021164954840254137,False,16.56176882527416,0.017602592515650047
2015,raw,profile,145.21019487277212,0.02462045381995762,False,114.74250561183025,0.6243878478677108
2016,raw,profile,145.6646565488972,0.024697508001447988,False,22.6425798388179,0.024162587354747838
2017,raw,profile,119.20520876586376,0.020211296734983356,False,89.89715417401533,0.5687238250174776
2018,raw,profile,105.83163614754662,0.017943801485454797,False,83.90885563568015,0.6286147621736164
2019,raw,profile,91.90985189115247,0.015583356706241606,False,59.36519430982521,0.41719553787330704
2020,raw,profile,107.79368781768544,0.01827646822816765,False,83.44822258524347,0.599304475934515
2021,raw,profile,198.81951610191274,0.03370993833444206,True,60.80562796603153,0.09353400508822925
2022,raw,profile,169.69038538292273,0.028771081126029368,False,41.48933907811658,0.059780364842295805
2023,raw,profile,92.913174185696,0.015753470452325245,False,41.722058708296316,0.2016400820573122
