window_id,object,year,n_bootstrap,n_present,n_absent,mean_peak_present,mean_peak_absent,presence_effect_on_peak_day,peak_q25_for_early_definition,peak_q75_for_late_definition,P_early_present,P_early_absent,presence_effect_on_early_probability,P_late_present,P_late_absent,presence_effect_on_late_probability,n_high_count,high_count_effect_on_peak_day,ridge_coef_peak_day,permutation_percentile_peak_day,permutation_percentile_early_probability,permutation_percentile_late_probability,max_permutation_percentile,influence_direction,influence_evidence_level,method_role
W160,Jw,1988,998,614,384,155.30456026058633,155.66145833333334,-0.3568980727470148,151.0,161.0,0.31921824104234525,0.2994791666666667,0.019739074375678567,0.24592833876221498,0.2682291666666667,-0.022300827904451703,271,-0.3994657134071531,-0.45292709952027604,0.5757333333333333,0.4856888888888889,0.5676444444444444,0.5757333333333333,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1989,998,643,355,155.31570762052877,155.67042253521126,-0.3547149146824893,151.0,161.0,0.3141524105754277,0.30704225352112674,0.0071101570543009585,0.24572317262830481,0.2704225352112676,-0.024699362582962764,249,-0.2728321737654653,-0.15438297576315735,0.5735555555555556,0.18324444444444443,0.6195555555555555,0.6195555555555555,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1990,998,643,355,155.6298600311042,155.1014084507042,0.5284515803999739,151.0,161.0,0.2954898911353033,0.3408450704225352,-0.04535517928723193,0.26127527216174184,0.24225352112676057,0.01902175103498127,260,0.1832069339111797,0.00847364697750494,0.7641777777777777,0.8680888888888889,0.5035555555555555,0.8680888888888889,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1991,998,646,352,155.23219814241486,155.82670454545453,-0.5945064030396736,151.0,161.0,0.32972136222910214,0.2784090909090909,0.05131227132001126,0.26006191950464397,0.24431818181818182,0.015743737686462145,270,-0.9674452861952716,-0.4729540915850382,0.8191555555555555,0.9120444444444444,0.4222666666666667,0.9120444444444444,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1992,998,652,346,155.44325153374234,155.43930635838151,0.00394517536082617,151.0,161.0,0.30214723926380366,0.32947976878612717,-0.027332529522323512,0.24846625766871167,0.2658959537572254,-0.017429696088513746,270,0.10513808606293651,-0.012371229983695563,0.006577777777777778,0.6368,0.4586222222222222,0.6368,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1993,998,622,376,155.71543408360128,154.98936170212767,0.7260723814736139,151.0,161.0,0.2684887459807074,0.3829787234042553,-0.11448997742354794,0.2427652733118971,0.27393617021276595,-0.031170896900868855,247,1.6260229132569464,0.4810005139384168,0.8974666666666666,0.9999555555555556,0.7284,0.9999555555555556,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1994,998,646,352,155.54489164086687,155.2528409090909,0.29205073177595864,151.0,161.0,0.30030959752321984,0.33238636363636365,-0.032076766113143806,0.23993808049535603,0.28125,-0.04131191950464397,259,0.19503553878553248,-0.00988335089814059,0.48773333333333335,0.7149333333333333,0.8512888888888889,0.8512888888888889,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1995,998,637,361,156.06279434850865,154.34626038781164,1.7165339606970065,151.0,161.0,0.28728414442700156,0.3545706371191136,-0.06728649269211201,0.29827315541601257,0.1772853185595568,0.12098783685645578,282,2.717569399422416,1.2022636928789412,0.9999555555555556,0.9732888888888889,1.0,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1996,998,620,378,155.09193548387097,156.015873015873,-0.9239375320020429,151.0,161.0,0.3370967741935484,0.2698412698412698,0.06725550435227856,0.24193548387096775,0.2751322751322751,-0.03319679126130737,259,-0.9077649077649141,-0.2605404250733056,0.9614222222222222,0.9730666666666666,0.756,0.9730666666666666,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1997,998,621,377,155.49436392914654,155.3554376657825,0.13892626336405556,151.0,161.0,0.32689210950080516,0.2864721485411141,0.04041996095969108,0.2608695652173913,0.2440318302387268,0.016837734978664504,256,-0.13668766578248892,0.09212509019680501,0.24613333333333334,0.8192,0.4505777777777778,0.8192,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1998,998,603,395,155.2620232172471,155.71645569620253,-0.45443247895542527,151.0,161.0,0.3598673300165838,0.2379746835443038,0.12189264647227999,0.25870646766169153,0.2481012658227848,0.01060520183890673,242,-0.3238937127314614,-0.14588259585129199,0.6903111111111111,1.0,0.2994222222222222,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1999,998,644,354,155.79658385093168,154.79661016949152,0.9999736814401672,151.0,161.0,0.2748447204968944,0.3785310734463277,-0.10368635294943329,0.265527950310559,0.2344632768361582,0.031064673474400784,279,1.9596622319421897,0.5865226896003556,0.9756,0.9995555555555555,0.7249777777777778,0.9995555555555555,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2000,998,636,362,155.81446540880503,154.78729281767957,1.0271725911254634,151.0,161.0,0.2672955974842767,0.38950276243093923,-0.1222071649466625,0.26257861635220126,0.24033149171270718,0.022247124639494076,276,1.1221274721754924,0.5067000046070732,0.9787555555555556,1.0,0.5668,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2001,998,628,370,155.2515923566879,155.76486486486488,-0.513272508176982,151.0,161.0,0.3073248407643312,0.31891891891891894,-0.01159407815458774,0.2213375796178344,0.3108108108108108,-0.0894732311929764,281,-0.9392420890641517,-0.347923525902756,0.7493777777777778,0.2959111111111111,0.9984,0.9984,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2002,998,652,346,155.49233128834356,155.34682080924856,0.1455104790950088,151.0,161.0,0.3374233128834356,0.2630057803468208,0.07441753253661476,0.27607361963190186,0.2138728323699422,0.062200787261959656,276,0.964773393650006,0.5684882068461637,0.2568,0.9857777777777778,0.9692444444444445,0.9857777777777778,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2003,998,622,376,155.09485530546624,156.0159574468085,-0.92110214134226,151.0,161.0,0.36012861736334406,0.23138297872340424,0.12874563863993982,0.24758842443729903,0.26595744680851063,-0.018369022371211602,259,-0.7109381417891996,-0.32567130361200314,0.9609333333333333,1.0,0.48444444444444446,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2004,998,641,357,155.23400936037442,155.81512605042016,-0.5811166900457465,151.0,161.0,0.3369734789391576,0.2661064425770308,0.07086703636212677,0.2698907956318253,0.226890756302521,0.04300003932930427,269,-1.3504420355502873,-0.6286701605647058,0.8084888888888889,0.9798666666666667,0.8648,0.9798666666666667,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2005,998,627,371,155.74641148325358,154.92722371967656,0.8191877635770197,151.0,161.0,0.2902711323763955,0.3477088948787062,-0.057437762502310696,0.2631578947368421,0.2398921832884097,0.023265711448432397,255,0.9904233391469575,0.47533353319571425,0.9341333333333334,0.9424,0.5915555555555555,0.9424,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
